"","Subject","Word","RT","RootFrequency","Condition","Rating","Frequency","BaseFrequency","LengthInLetters","FamilySize","NumberOfSynsets","RT4WordsBack","RT3WordsBack","RT2WordsBack","RT1WordBack","RT1WordLater","RT2WordsLater","RTtoPrime"
"1138","PP012","markantheid",6.51767127291227,5.15905529921453,"baseheid",2.73,0,5.16478597392351,11,0,0,5.56452040732269,6.07073772800249,5.61312810638807,5.74300318780948,5.71702770140622,5.91350300563827,5.82008293035236
"1139","PP012","riantheid",7.05272104923232,4.52178857704904,"heidheid",2.36,0,4.53259949315326,9,0,0,5.8171111599632,5.77144112313002,5.91620206260743,5.74939298590825,5.70044357339069,5.7037824746562,5.71702770140622
"1140","PP012","labielheid",6.43454651878745,4.36944785246702,"baseheid",3.23,0,4.38202663467388,10,0.693147,0,6.45519856334012,5.74300318780948,5.60947179518496,5.60947179518496,5.59842195899838,5.55295958492162,6.07993319509559
"1141","PP012","tactvolheid",5.57972982598622,5.24174701505964,"heidheid",2.55,0,4.75359019110636,11,2.48491,1,6.1246833908942,6.23244801655052,5.74620319054015,6.32435896238131,6.43454651878745,5.87211778947542,5.68017260901707
"1142","PP012","bezweetheid",6.00388706710654,6.46769872610435,"baseheid",3.36,0,4.75359019110636,11,2.94444,1,6.21860011969173,5.65248918026865,5.77455154554441,6.33682573114644,5.79605775076537,5.68017260901707,5.90536184805457
"1143","PP012","ovaalheid",5.8664680569333,5.85793315448346,"heidheid",2.23,0,5.86078622346587,9,0.693147,1,5.73657229747919,5.71042701737487,5.90536184805457,5.73657229747919,5.79301360838414,6.34035930372775,6.87005341179813
"1144","PP012","banaalheid",7.32580750259577,5.73657229747919,"baseheid",2.64,0,5.73979291217923,10,0.693147,0,5.72031177660741,5.8348107370626,5.75890177387728,5.92692602597041,5.65248918026865,5.71373280550937,6.09356977004514
"1145","PP012","ludiekheid",5.74939298590825,4.12713438504509,"heidheid",2.05,0,4.14313472639153,10,0,0,5.89440283426485,5.84354441703136,5.81413053182507,5.73979291217923,6.41999492814714,5.7037824746562,5.74620319054015
"1146","PP012","aftandsheid",5.74939298590825,4.18965474202643,"baseheid",2.05,0,4.20469261939097,11,0,0,5.68697535633982,5.54907608489522,5.99893656194668,5.71373280550937,5.90536184805457,5.76832099579377,5.35185813347607
"1147","PP012","dementheid",5.62040086571715,3.80666248977032,"heidheid",3.23,0,3.8286413964891,10,1.09861,0,5.63835466933375,6.27852142416584,6.00635315960173,6.10702288774225,6.08221891037645,5.6937321388027,6.4150969591716
"1148","PP012","onwelheid",5.98645200528444,3.95124371858143,"baseheid",2,0,3.97029191355212,9,4.96284,1,6.19847871649231,5.80814248998044,5.94542060860658,6.16751649088834,5.86078622346587,6.87316383421252,5.72031177660741
"1149","PP012","basaalheid",7.08673793451058,3.52636052461616,"heidheid",2.14,0,3.55534806148941,10,0,0,5.68017260901707,6.35437004079735,6.34388043412633,6.30809844150953,5.86078622346587,5.80513496891649,7.31455283232408
"1150","PP012","jofelheid",5.50125821054473,3.29583686600433,"baseheid",2.64,0,3.3322045101752,9,0,0,5.36129216570943,5.4971682252932,5.51342874616498,5.74300318780948,5.85793315448346,6.29341927884648,5.57215403217776
"1151","PP012","onbelastheid",6.5206211275587,6.74523634948436,"heidheid",2.55,0,3.17805383034795,12,4.63473,6,6.3985949345352,6.15697898558556,6.04500531403601,6.07534603108868,5.46383180502561,5.83773044716594,6.28785856016178
"1152","PP012","geurloosheid",6.3491389913798,7.9885429827377,"baseheid",2.95,0,2.56494935746154,12,2.70805,1,6.0730445341004,5.47646355193151,6.09807428216624,5.85220247977447,5.92692602597041,5.65948221575962,6.16331480403464
"1153","PP012","erkendheid",5.82008293035236,7.59588991771854,"heidheid",4.73,0,6.5191472879404,10,0,0,5.8171111599632,5.78382518232974,6.06145691892802,6.04263283368238,5.98141421125448,5.53338948872752,6.81454289725996
"1154","PP012","royaalheid",6.64118216974059,6.08904487544685,"baseheid",3.36,0,6.0913098820777,10,0.693147,0,5.8171111599632,5.76205138278018,6.2841341610708,5.89989735358249,5.71702770140622,5.84354441703136,5.79301360838414
"1155","PP012","contentheid",5.54517744447956,4.48863636973214,"heidheid",2.5,0,4.49980967033027,11,0,1,6.37331978957701,6.00388706710654,5.56068163101553,5.5683445037611,6.2363695902037,5.68017260901707,6.07764224334903
"1156","PP012","koketheid",6.61472560020376,4.77912349311153,"baseheid",2,0,4.78749174278205,9,1.09861,0,5.92692602597041,5.97126183979046,5.8664680569333,5.8111409929767,6.10031895202006,5.67675380226828,6.41345895716736
"1157","PP012","summierheid",5.73009978297357,5.29330482472449,"heidheid",2.14,0,5.29831736654804,11,0.693147,0,5.8171111599632,5.8406416573734,5.68697535633982,5.7268477475872,5.85507192220243,5.59471137960184,7.67136092319064
"1158","PP012","ontroerdheid",5.97126183979046,6.289715570909,"baseheid",3.32,0,5.54907608489522,12,0,1,5.84932477994686,5.70044357339069,5.57594910314632,5.8171111599632,5.56068163101553,5.70711026474888,5.51342874616498
"1159","PP012","antiekheid",6.3026189757449,6.74405918631135,"heidheid",2.23,0,6.74523634948436,10,1.38629,2,6.26149168432104,6.15909538849193,5.76205138278018,5.79909265446053,5.75574221358691,5.67675380226828,5.74939298590825
"1160","PP012","enormheid",5.79909265446053,8.42441979126388,"baseheid",3,0,8.42463920980563,9,0.693147,0,5.81413053182507,5.64544689764324,5.74300318780948,5.66642668811243,5.75257263882563,5.80211837537706,5.73657229747919
"1161","PP009","lobbigheid",5.43372200355424,2.89037175789616,"heidheid",1.82,0,0,10,1.09861,3,5.4510384535657,5.54126354515843,5.48893772615669,5.72031177660741,5.80211837537706,5.46383180502561,5.58724865840025
"1162","PP009","tembaarheid",6.24222326545517,5.25749537202778,"baseheid",3.73,0,0,11,1.79176,0,5.79301360838414,6.14418563412565,5.91350300563827,5.6021188208797,6.26720054854136,5.93489419561959,6.48004456192665
"1163","PP009","pitloosheid",5.70711026474888,4.77912349311153,"heidheid",1.86,0,0,11,2.70805,4,5.91889385427315,5.87773578177964,5.64897423816121,5.52146091786225,5.62040086571715,5.65948221575962,5.97635090929793
"1164","PP009","tilbaarheid",6.17586727010576,7.25417784645652,"baseheid",3.18,0,0,11,2.48491,1,5.53733426701854,5.54517744447956,5.51745289646471,5.9427993751267,5.75890177387728,5.40717177146012,5.75257263882563
"1165","PP009","blusbaarheid",6.12249280951439,4.99721227376411,"heidheid",2.91,0,0,12,2.30259,0,5.79301360838414,5.53338948872752,5.53733426701854,6.94312242281943,5.46383180502561,5.35658627467201,5.68017260901707
"1166","PP009","saprijkheid",6.39692965521615,6.10255859461357,"baseheid",1.95,0,0,11,3.55535,2,5.65599181081985,5.95583736946483,5.53338948872752,5.4971682252932,6.08449941307517,5.50533153593236,5.35185813347607
"1167","PP009","ondiepheid",5.71373280550937,9.3805049984995,"heidheid",2.77,0,5.66296048013595,10,3.80666,1,5.88332238848828,5.79909265446053,5.5683445037611,5.85220247977447,5.46383180502561,6.06145691892802,5.54517744447956
"1168","PP009","kortafheid",5.32787616878958,9.59940505871657,"baseheid",2.36,0,5.86929691313377,10,4.07754,1,5.44673737166631,5.45958551414416,5.41610040220442,5.40267738187228,5.62401750618734,5.68697535633982,5.29831736654804
"1169","PP009","gammelheid",5.56452040732269,4.90527477843843,"heidheid",2.55,0,4.91265488573605,10,0,0,6.18620862390049,5.66988092298052,5.59471137960184,5.57594910314632,5.50533153593236,5.56068163101553,5.37527840768417
"1170","PP009","beschutheid",5.6021188208797,5.21493575760899,"baseheid",2.95,0,4.78749174278205,11,0.693147,0,5.58724865840025,5.54126354515843,5.57215403217776,5.35658627467201,5.66988092298052,5.64544689764324,6.18208490671663
"1171","PP009","coulantheid",6.3985949345352,1.6094379124341,"heidheid",2.5,0,1.79175946922805,11,0,1,5.26269018890489,6.21260609575152,6.2709884318583,5.40267738187228,5.48063892334199,5.7037824746562,5.66988092298052
"1172","PP009","onattentheid",5.6937321388027,5.94803498918065,"baseheid",2.73,0,1.6094379124341,12,0,0,5.39362754635236,6.24416690066374,6.282266746896,5.85507192220243,5.6937321388027,6.17170059741091,5.4971682252932
"1173","PP009","kalkrijkheid",5.86929691313377,6.16961073249146,"heidheid",2.09,0,3.13549421592915,12,3.4012,3,5.63835466933375,5.78689738136671,5.82008293035236,5.71702770140622,5.80513496891649,5.85220247977447,6.09582456243222
"1174","PP009","visrijkheid",5.37989735354046,8.04044688130311,"baseheid",2.18,0,3.04452243772342,11,4.63473,4,5.25227342804663,5.89440283426485,5.70044357339069,5.75257263882563,5.92692602597041,5.48893772615669,5.64897423816121
"1175","PP009","bebrildheid",6.00635315960173,7.34213173058472,"heidheid",1.41,0,3.61091791264422,11,2.89037,3,6.02586597382531,5.67332326717149,5.68357976733868,5.37989735354046,5.4424177105218,6.03548143252476,5.54517744447956
"1176","PP009","pipsheid",5.62762111369064,3.29583686600433,"baseheid",1.86,0,3.3322045101752,8,0,0,5.4553211153577,5.52146091786225,5.75890177387728,5.46383180502561,5.51342874616498,5.68017260901707,5.51342874616498
"1177","PP009","beuheid",5.72031177660741,5.06259503302697,"heidheid",1.73,0,5.06890420222023,7,0,0,5.52942908751142,6.19847871649231,5.41610040220442,5.72358510195238,5.49306144334055,5.53733426701854,5.37063802812766
"1178","PP009","markantheid",6.13122648948314,5.15905529921453,"baseheid",2.73,0,5.16478597392351,11,0,0,5.65248918026865,6.10031895202006,5.70711026474888,5.54517744447956,5.59842195899838,5.6970934865054,5.63478960316925
"1179","PP009","riantheid",5.53338948872752,4.52178857704904,"heidheid",2.36,0,4.53259949315326,9,0,0,5.71373280550937,5.70044357339069,5.46383180502561,5.4971682252932,5.59842195899838,5.59471137960184,5.6937321388027
"1180","PP009","labielheid",6.2363695902037,4.36944785246702,"baseheid",3.23,0,4.38202663467388,10,0.693147,0,5.71373280550937,5.95324333428778,5.23110861685459,5.605802066296,5.31811999384422,5.50125821054473,5.98645200528444
"1181","PP009","tactvolheid",5.4510384535657,5.24174701505964,"heidheid",2.55,0,4.75359019110636,11,2.48491,1,6.52649485957079,5.73334127689775,5.54907608489522,5.51745289646471,5.57215403217776,5.34233425196481,5.46806014113513
"1182","PP009","bezweetheid",5.84643877505772,6.46769872610435,"baseheid",3.36,0,4.75359019110636,11,2.94444,1,5.99645208861902,6.57786135772105,5.59098698051086,5.70044357339069,5.87773578177964,5.82894561761021,6.21060007702465
"1183","PP009","ovaalheid",5.63835466933375,5.85793315448346,"heidheid",2.23,0,5.86078622346587,9,0.693147,1,6.23048144757848,5.78689738136671,5.59471137960184,5.4971682252932,5.68017260901707,5.59098698051086,5.52545293913178
"1184","PP009","banaalheid",5.99893656194668,5.73657229747919,"baseheid",2.64,0,5.73979291217923,10,0.693147,0,5.36597601502185,5.4249500174814,5.5683445037611,6.0591231955818,5.96870755998537,5.50125821054473,6.44094654063292
"1185","PP009","ludiekheid",5.66988092298052,4.12713438504509,"heidheid",2.05,0,4.14313472639153,10,0,0,5.46806014113513,5.96357934361845,5.58724865840025,5.46806014113513,5.75890177387728,5.59098698051086,5.70711026474888
"1186","PP009","aftandsheid",5.56452040732269,4.18965474202643,"baseheid",2.05,0,4.20469261939097,11,0,0,5.75257263882563,5.59098698051086,6.3578422665081,5.605802066296,6.0913098820777,5.65599181081985,6.00635315960173
"1187","PP009","dementheid",5.78996017089725,3.80666248977032,"heidheid",3.23,0,3.8286413964891,10,1.09861,0,5.61677109766657,5.89989735358249,5.37527840768417,6.0137151560428,5.7268477475872,5.57972982598622,5.6937321388027
"1188","PP009","onwelheid",5.52942908751142,3.95124371858143,"baseheid",2,0,3.97029191355212,9,4.96284,1,6.47850964220857,5.2257466737132,5.26785815906333,5.57215403217776,5.84932477994686,5.8348107370626,5.81413053182507
"1189","PP009","basaalheid",5.84354441703136,3.52636052461616,"heidheid",2.14,0,3.55534806148941,10,0,0,5.66642668811243,6.16120732169508,5.44673737166631,7.1800698743028,6.35610766069589,5.58724865840025,5.92692602597041
"1190","PP009","jofelheid",5.62762111369064,3.29583686600433,"baseheid",2.64,0,3.3322045101752,9,0,0,5.54126354515843,5.47646355193151,5.95064255258773,5.35658627467201,5.93224518744801,5.72031177660741,6.09807428216624
"1191","PP009","onbelastheid",6.06610809010375,6.74523634948436,"heidheid",2.55,0,3.17805383034795,12,4.63473,6,5.75890177387728,5.66642668811243,5.78382518232974,5.84354441703136,5.66642668811243,5.56068163101553,5.66988092298052
"1192","PP009","geurloosheid",5.65599181081985,7.9885429827377,"baseheid",2.95,0,2.56494935746154,12,2.70805,1,5.56068163101553,5.52942908751142,5.39816270151775,5.41164605185504,5.55295958492162,6.1246833908942,5.44673737166631
"1193","PP009","erkendheid",5.4510384535657,7.59588991771854,"heidheid",4.73,0,6.5191472879404,10,0,0,5.59098698051086,5.48893772615669,5.77455154554441,5.71042701737487,5.64897423816121,5.73979291217923,5.4971682252932
"1194","PP009","royaalheid",5.4380793089232,6.08904487544685,"baseheid",3.36,0,6.0913098820777,10,0.693147,0,6.1463292576689,5.23110861685459,5.37063802812766,6.03787091992214,5.32787616878958,5.37527840768417,5.68357976733868
"1195","PP009","contentheid",5.57972982598622,4.48863636973214,"heidheid",2.5,0,4.49980967033027,11,0,1,5.73009978297357,6.04973345523196,5.96870755998537,5.92157841964382,5.77455154554441,5.64544689764324,5.71373280550937
"1196","PP009","koketheid",6.3985949345352,4.77912349311153,"baseheid",2,0,4.78749174278205,9,1.09861,0,5.80211837537706,5.82008293035236,5.76519110278484,5.91889385427315,5.85507192220243,6.3026189757449,6.2803958389602
"1197","PP009","summierheid",6.06145691892802,5.29330482472449,"heidheid",2.14,0,5.29831736654804,11,0.693147,0,5.82894561761021,5.54907608489522,5.56452040732269,5.82600010738045,6.24222326545517,5.77144112313002,6.1779441140506
"1198","PP009","ontroerdheid",5.96100533962327,6.289715570909,"baseheid",3.32,0,5.54907608489522,12,0,1,5.4971682252932,5.49306144334055,5.65599181081985,6.04025471127741,5.53338948872752,5.55682806169954,5.65948221575962
"1199","PP009","antiekheid",5.40267738187228,6.74405918631135,"heidheid",2.23,0,6.74523634948436,10,1.38629,2,5.27299955856375,5.40717177146012,5.76519110278484,5.35185813347607,5.5683445037611,5.50125821054473,6.28599809450886
"1200","PP009","enormheid",5.57972982598622,8.42441979126388,"baseheid",3,0,8.42463920980563,9,0.693147,0,5.17614973257383,5.75574221358691,6.12249280951439,5.32300997913841,5.46806014113513,5.36129216570943,5.78996017089725
"1201","PP018","lobbigheid",5.97635090929793,2.89037175789616,"heidheid",1.82,0,0,10,1.09861,3,5.70711026474888,6.16751649088834,5.62040086571715,5.72031177660741,5.54126354515843,5.59842195899838,5.68357976733868
"1202","PP018","tembaarheid",5.98645200528444,5.25749537202778,"baseheid",3.73,0,0,11,1.79176,0,6.08449941307517,5.85220247977447,6.25382881157547,5.83773044716594,5.68357976733868,5.70044357339069,5.61312810638807
"1203","PP018","pitloosheid",5.95842469302978,4.77912349311153,"heidheid",1.86,0,0,11,2.70805,4,6.20050917404269,5.605802066296,5.68697535633982,5.63478960316925,5.65599181081985,5.62762111369064,5.77765232322266
"1204","PP018","tilbaarheid",6.15909538849193,7.25417784645652,"baseheid",3.18,0,0,11,2.48491,1,5.8111409929767,5.65948221575962,5.78074351579233,6.13772705408623,5.78689738136671,5.6937321388027,6.31716468674728
"1205","PP018","blusbaarheid",6.0137151560428,4.99721227376411,"heidheid",2.91,0,0,12,2.30259,0,5.51745289646471,5.6021188208797,5.76832099579377,5.73009978297357,5.57972982598622,5.52146091786225,5.6021188208797
"1206","PP018","saprijkheid",5.80211837537706,6.10255859461357,"baseheid",1.95,0,0,11,3.55535,2,6.59441345974978,5.66642668811243,5.81413053182507,5.86078622346587,5.77144112313002,5.78996017089725,6.53524127101366
"1207","PP018","ondiepheid",5.70044357339069,9.3805049984995,"heidheid",2.77,0,5.66296048013595,10,3.80666,1,5.66988092298052,6.25958146406492,5.63478960316925,5.59471137960184,5.67675380226828,5.96870755998537,5.70711026474888
"1208","PP018","kortafheid",5.84932477994686,9.59940505871657,"baseheid",2.36,0,5.86929691313377,10,4.07754,1,5.63121178182137,5.88610403145016,5.73657229747919,5.70711026474888,5.93224518744801,5.98393628068719,5.87493073085203
"1209","PP018","gammelheid",5.70711026474888,4.90527477843843,"heidheid",2.55,0,4.91265488573605,10,0,0,5.61312810638807,6.1463292576689,5.67675380226828,6.24027584517077,5.64190707093811,5.8805329864007,5.31811999384422
"1210","PP018","beschutheid",5.73009978297357,5.21493575760899,"baseheid",2.95,0,4.78749174278205,11,0.693147,0,5.65948221575962,5.57972982598622,5.71702770140622,5.64544689764324,5.7268477475872,5.74300318780948,5.84354441703136
"1211","PP018","coulantheid",5.93489419561959,1.6094379124341,"heidheid",2.5,0,1.79175946922805,11,0,1,5.96870755998537,5.6021188208797,6.50727771238501,6.34212141872115,5.5834963087817,5.50938833662798,5.75574221358691
"1212","PP018","onattentheid",5.92157841964382,5.94803498918065,"baseheid",2.73,0,1.6094379124341,12,0,0,5.75257263882563,5.77455154554441,5.75890177387728,6.04025471127741,5.76519110278484,5.55295958492162,5.70044357339069
"1213","PP018","kalkrijkheid",6.24027584517077,6.16961073249146,"heidheid",2.09,0,3.13549421592915,12,3.4012,3,5.86929691313377,6.01615715969835,5.8636311755981,6.0137151560428,5.89989735358249,5.72031177660741,6.63725803128446
"1214","PP018","visrijkheid",6.03787091992214,8.04044688130311,"baseheid",2.18,0,3.04452243772342,11,4.63473,4,5.66988092298052,5.75890177387728,5.5683445037611,5.68697535633982,5.59098698051086,5.7268477475872,6.3026189757449
"1215","PP018","bebrildheid",5.82008293035236,7.34213173058472,"heidheid",1.41,0,3.61091791264422,11,2.89037,3,5.57215403217776,5.62762111369064,5.77765232322266,5.68357976733868,5.53338948872752,5.78996017089725,6.07993319509559
"1216","PP018","pipsheid",5.73657229747919,3.29583686600433,"baseheid",1.86,0,3.3322045101752,8,0,0,5.5683445037611,6.24610676548156,5.59842195899838,5.71702770140622,5.64897423816121,5.77144112313002,5.70711026474888
"1217","PP018","beuheid",7.07918439460967,5.06259503302697,"heidheid",1.73,0,5.06890420222023,7,0,0,5.41164605185504,5.38449506278909,6.25766758788264,5.48893772615669,5.49306144334055,5.43372200355424,5.48479693349065
