"","Word","CelS","Fdif","Vf","Dent","Ient","NsyS","NsyC","Len","Ncou","Bigr","InBi","spelV","spelN","phonV","phonN","friendsV","friendsN","ffV","ffN","fbV","fbN","ffNonzero","NVratio"
"2106","haw",2.3978953,1.116961,1.3862944,0.68008,1.20872,1.3862944,2.4849066,3,13,7.586453,13.49254,19,6.6846117,20,6.6908423,18,6.6833609,0,0,0.6931472,1.7917595,0,-0.182321557
"2107","judge",6.8966943,1.456877,2.1972246,1.11645,1.66818,2.0794415,2.1972246,5,3,7.72939,10.52073,9,4.5432948,9,4.5432948,9,4.5432948,0,0,0,0,0,0.379636013
"2108","pave",2.5649494,-0.507744,1.0986123,0.469,1.67195,0.6931472,0,4,13,8.395363,12.00343,17,8.3990851,17,6.2205902,16,6.2186001,0.6931472,8.2794435,0.6931472,0.6931472,1,-3.737669618
"2109","bide",2.6390573,1.358123,0.6931472,0,0,0.6931472,0,4,11,8.266472,10.91272,13,6.5581978,27,7.0335065,13,6.5581978,0,0,2.7080502,6.0637852,0,-2.63905733
"2110","pare",2.5649494,0.5908683,1.0986123,0.19143,1.8962,1.6094379,0.6931472,4,19,8.739838,12.00343,21,8.51037,40,8.9438978,20,6.3508857,0.6931472,8.3879953,3.0445224,8.8662996,1,-3.526360525
"2111","blur",4.4426513,3.161717,1.0986123,0,1.60622,2.0794415,0,4,1,8.166987,11.84506,6,3.4339872,18,8.830543,6,3.4339872,0,0,2.5649494,8.8261474,0,-1.341443795
"2112","budge",3.6109179,0.2505425,0.6931472,0,0.90788,0.6931472,0,5,5,8.293925,11.86562,9,4.5432948,9,4.5432948,9,4.5432948,0,0,0,0,0,-3.871201011
"2113","mean",8.9290379,-1.689574,2.3025851,0.41386,1.55236,2.7080502,2.7080502,4,9,8.910315,13.10751,10,5.8833224,25,6.8895913,10,5.8833224,0,0,2.7725887,6.4361504,0,-4.458545936
"2114","shape",7.0942348,0.9080262,2.5649494,0.84559,1.27561,2.3025851,3.2188758,5,6,9.133339,12.41582,12,5.0434251,13,5.049856,12,5.0434251,0,0,0.6931472,0.6931472,0,1.541615316
"2115","hitch",4.1743873,2.200306,1.6094379,0.50326,1.66346,2.4849066,2.1972246,5,6,9.032518,13.19451,11,4.634729,14,8.2273755,11,4.634729,0,0,1.3862944,8.199739,0,-0.884202417
"2116","cull",2.8332133,0.4536672,1.0986123,0,1.86715,1.0986123,0.6931472,4,13,8.321545,11.18774,12,5.8721178,9,4.0943446,9,4.0943446,1.3862944,5.6903595,0,0,1,-1.832581464
"2117","meet",7.8135916,1.027326,1.6094379,0.00242,1.48955,2.8332133,1.6094379,4,4,8.575943,13.10751,11,6.7093043,28,7.1276937,11,6.7093043,0,0,2.8903718,6.056784,0,-6.036198878
"2118","pant",2.5649494,1.284016,1.3862944,0.04938,0.92605,1.6094379,1.0986123,4,9,8.736806,12.00343,11,6.25575,11,5.3565863,10,5.2470241,0.6931472,5.805135,0.6931472,3.1354942,1,-3.56671182
"2119","scream",5.5093883,0.539575,1.3862944,0.01978,1.88133,1.9459101,0,6,1,9.389513,11.1627,11,5.6454469,15,6.3985949,10,5.6454469,0.6931472,0,1.7917595,5.7651911,0,-1.509847753
"2120","shall",8.3153218,-0.3005939,2.9957323,0.52041,0.06813,0.6931472,0,5,4,9.432227,12.41582,15,8.4471998,3,5.6167711,1,5.590987,2.7080502,8.3882228,1.0986123,2.0794415,1,-8.323365694
"2121","stock",7.0201907,0.9434663,3.5553481,1.60157,0.93294,3.0910425,4.1431347,5,5,9.074356,13.30069,19,6.0306853,21,6.0544393,19,6.0306853,0,0,1.0986123,2.3978953,0,2.054950522
"2122","glaze",3.8286414,2.547708,1.6094379,0.21575,1.34009,2.1972246,1.0986123,5,5,7.812175,10.43834,12,3.8918203,32,6.6783421,12,3.8918203,0,0,3.0445224,6.6160652,0,-0.861138912
"2123","cite",3.8066625,2.525729,2.0794415,1.18313,1.66639,1.9459101,0,4,9,8.672742,11.73914,13,6.8057226,33,8.1435174,13,6.8057226,0,0,3.0445224,7.8395256,0,-5.262690189
"2124","stoop",3.871201,1.491655,1.0986123,0,1.71921,1.9459101,0.6931472,5,6,9.233169,13.30069,12,4.0775374,17,6.1484683,12,4.0775374,0,0,1.7917595,6.0161572,0,-1.814232325
"2125","glare",4.9767337,2.309506,1.0986123,0,1.66441,1.9459101,0,5,5,8.94753,10.43834,21,8.51037,40,8.9438978,20,6.3508857,0.6931472,8.3879953,3.0445224,8.8662996,1,-0.435735172
"2126","touch",7.4489161,0.4249791,2.7080502,0.40891,1.56834,3.3322045,2.944439,5,3,9.428861,13.45478,7,4.7004804,8,7.761745,1,4.4773368,1.9459101,3.1354942,2.0794415,7.7240047,1,-0.654278312
"2127","feed",6.8501262,0.693995,2.3978953,0.40567,1.7662,2.4849066,2.6390573,4,9,8.565535,11.81574,16,6.5191473,24,6.7604147,16,6.5191473,0,0,2.1972246,5.2257467,0,-2.015953993
"2128","need",9.0291781,-0.2716974,2.3978953,0.19615,1.4479,2.3978953,0,4,7,8.642999,12.93289,16,6.5191473,24,6.7604147,16,6.5191473,0,0,2.1972246,5.2257467,0,-0.868103401
"2129","crow",4.0073332,2.033252,2.3025851,1.28652,1.81698,1.9459101,2.3025851,4,6,8.348739,11.27694,28,8.2271082,41,8.8378264,16,7.3382382,2.5649494,7.6980292,3.2580965,8.5854124,1,0.525266308
"2130","charge",7.2041493,0.3858812,2.8903718,0.56227,1.63552,3.7135721,3.4965076,6,1,9.505148,12.67433,4,6.1964441,4,6.1964441,4,6.1964441,0,0,0,0,0,0.748449732
"2131","clip",4.060443,-1.454597,2.3978953,0.66423,1.79326,2.4849066,2.4849066,4,6,8.024807,11.29955,25,5.9427994,28,6.0637852,25,5.9427994,0,0,1.3862944,3.912023,0,-0.679160939
"2132","clap",3.9702919,-0.4886958,2.3025851,0.95348,1.73452,2.3025851,1.3862944,4,10,8.140285,11.29955,22,5.0998664,23,5.0875963,21,5.0875963,0.6931472,1.0986123,1.0986123,0,1,-2.010129742
"2133","yank",2.7725887,-0.4542553,1.0986123,0,1.51828,0.6931472,0,4,1,7.679029,8.81165,22,5.749393,25,5.7651911,22,5.749393,0,0,1.3862944,1.7917595,0,-2.505525937
"2134","feel",8.8025225,0.3545508,1.3862944,0.00956,1.54281,2.8903718,1.6094379,4,6,8.432415,11.81574,10,5.8435444,23,6.313548,10,5.8435444,0,0,2.6390573,5.3375381,0,-3.658988517
"2135","brand",5.2781147,0.9526584,1.7917595,1.29504,1.2802,2.3025851,0,5,2,9.25677,10.9819,13,10.3030687,17,10.3040406,12,10.3030352,0.6931472,0.6931472,1.7917595,3.4339872,1,1.476445458
"2136","use",9.0711932,0.2760047,3.4339872,1.32366,1.57352,2.6390573,2.1972246,3,0,7.557283,12.5291,5,6.3985949,30,7.1106961,3,2.3025851,0.6931472,1.0986123,3.2958369,6.4409465,1,-1.381223724
"2137","jeer",2.8903718,1.609438,1.0986123,0,1.91839,1.0986123,0,4,7,7.871348,9.70814,12,4.574711,36,7.8248457,12,4.574711,0,0,3.2188758,7.7857209,0,-1.329135947
"2138","fear",7.9345135,2.782379,2.3025851,0.47984,1.29301,2.0794415,0,4,11,8.619479,11.81574,21,7.4342574,36,7.8248457,17,7.3677086,1.6094379,4.7004804,2.9957323,6.8232861,1,0.620020028
"2139","drop",7.0509894,-0.2313593,3.1354942,0.45447,1.70549,3.3322045,3.4965076,4,3,8.12791,11.03329,19,6.2344107,21,6.2499752,19,6.2344107,0,0,1.0986123,2.1972246,0,-1.469607825
"2140","barge",4.1588831,0.9320391,1.7917595,0.20973,1.6416,1.3862944,1.3862944,5,4,8.777076,11.48169,4,6.1964441,4,6.1964441,4,6.1964441,0,0,0,0,0,0.988611393
"2141","glimpse",5.7397929,3.360247,1.0986123,0,1.3144,1.6094379,0.6931472,7,0,9.249124,10.43834,1,2.8332133,2,2.8903718,0,0,0,0,0.6931472,0.6931472,0,1.203054952
"2142","hide",6.3613025,0.6495518,2.4849066,0.57464,2.00267,2.0794415,1.0986123,4,9,8.674002,13.19451,13,6.5581978,27,7.0335065,13,6.5581978,0,0,2.7080502,6.0637852,0,-3.128868018
"2143","rave",2.7080502,-2.128232,1.6094379,0.2779,1.80326,1.3862944,0,4,16,8.425605,12.61695,17,8.3990851,17,6.2205902,16,6.2186001,0.6931472,8.2794435,0.6931472,0.6931472,1,-1.410986974
"2144","taste",6.9157234,0.3069134,2.7080502,1.00189,1.29356,2.5649494,1.9459101,5,6,9.604871,12.49891,7,4.7621739,7,4.8283137,6,4.7361984,0.6931472,1.3862944,0.6931472,2.4849066,1,0.936433884
"2145","yield",5.6698809,3.290335,1.0986123,0,1.71715,2.8332133,0.6931472,5,0,8.520917,10.12883,4,5.7651911,10,5.8493248,4,5.7651911,0,0,1.9459101,3.3672958,0,-0.167880873
"2146","seek",6.6605751,3.770203,1.6094379,0.11046,1.85669,1.9459101,1.6094379,4,9,8.199489,13.13741,10,6.1180972,32,6.496775,10,6.1180972,0,0,3.1354942,5.3471075,0,-7.672292456
"2147","seem",8.2812177,0.8756004,1.7917595,0.02528,1.58965,1.6094379,0,4,7,8.64705,13.13741,3,5.4424177,15,6.3985949,3,5.4424177,0,0,2.5649494,5.9162021,0,-9.674828821
"2148","bleed",4.1743873,0.5908683,1.3862944,0.22485,1.34931,1.6094379,0,5,2,9.219385,11.84506,16,6.5191473,24,6.7604147,16,6.5191473,0,0,2.1972246,5.2257467,0,-6.070737728
"2149","move",8.1062129,0.01734411,2.8332133,1.42976,1.78701,3.0910425,2.9957323,4,9,8.397142,12.23054,17,6.3595739,3,5.433722,2,5.42495,2.7725887,5.8636312,0.6931472,1.0986123,1,-1.886808382
"2150","keep",8.7427339,-0.2710075,3.0445224,0.25551,1.55928,2.9957323,3.6109179,4,8,7.914393,12.17537,14,6.2878586,19,6.3851944,14,6.2878586,0,0,1.7917595,4.0253517,0,-9.375430992
"2151","seep",3.0445224,0.3772942,1.0986123,0.35056,1.90397,0.6931472,0,4,10,8.499511,13.13741,14,6.2878586,19,6.3851944,14,6.2878586,0,0,1.7917595,4.0253517,0,-4.454347296
"2152","fleck",1.0986123,-0.1823216,1.0986123,0,1.36496,1.3862944,0,5,2,8.74083,10.59918,10,5.3752784,14,5.3844951,10,5.3752784,0,0,1.6094379,1.0986123,0,0
"2153","sear",1.6094379,0.3285041,0.6931472,0,1.62906,1.3862944,0,4,15,8.904084,13.13741,21,7.4342574,36,7.8248457,17,7.3677086,1.6094379,4.7004804,2.9957323,6.8232861,1,-3.526360525
"2154","rant",2.3978953,1.116961,1.3862944,0.48207,1.7604,1.3862944,0,4,9,8.767048,12.61695,11,6.25575,11,5.3565863,10,5.2470241,0.6931472,5.805135,0.6931472,3.1354942,1,-2.63905733
"2155","graze",4.2484952,2.967561,1.3862944,0.1185,1.51352,2.1972246,0,5,8,7.989177,11.50271,12,3.8918203,32,6.6783421,12,3.8918203,0,0,3.0445224,6.6160652,0,-3.627668723
"2156","wave",6.6995003,1.411233,2.7080502,0.82082,1.87674,2.5649494,3.7376696,4,14,8.644122,12.79014,17,8.3990851,17,6.2205902,16,6.2186001,0.6931472,8.2794435,0.6931472,0.6931472,1,0.453435936
"2157","bleat",2.6390573,1.358123,1.0986123,0,1.34492,1.3862944,0,5,4,9.314745,11.84506,18,7.024649,28,7.1276937,14,5.9763509,1.6094379,6.5944135,2.7080502,6.7487595,1,-1.280933845
"2158","wane",3.3322045,2.051271,1.0986123,0,1.81333,1.6094379,0,4,14,8.945983,12.79014,13,5.164786,43,6.7934661,13,5.164786,0,0,3.4339872,6.5764696,0,-1.981001469
"2159","cut",8.0649509,-0.1591054,3.4011974,0.62992,0.97956,4.2904594,4.2484952,3,13,7.470519,11.18774,13,8.535426,15,8.4497705,11,8.4035765,0.6931472,6.0822189,1.3862944,2.9957323,1,-1.627456418
"2160","fry",5.0562458,0.164394,2.1972246,0.22034,1.59744,1.3862944,1.7917595,3,7,7.437343,11.69309,18,8.9179807,42,9.5161325,17,8.9177128,0,0,3.2188758,8.7181729,0,-1.887591979
"2161","seize",5.1761497,2.796604,1.0986123,0.49759,1.49508,1.9459101,1.0986123,5,0,8.459942,13.13741,1,1.9459101,30,7.622664,1,1.9459101,0,0,3.4011974,7.6197242,0,-6.363028104
"2162","thrash",3.4965076,0.2696636,0.6931472,0,1.69868,1.9459101,1.0986123,6,2,9.830935,14.65437,25,5.1416636,23,4.8903491,21,4.8828019,1.6094379,3.6888795,1.0986123,0.6931472,1,-4.882801923
"2163","leak",4.9126549,0.6872821,1.9459101,0.59107,1.89854,2.1972246,1.0986123,4,9,8.388514,13.09377,16,5.6629605,32,6.496775,14,5.2470241,1.0986123,4.5951199,2.944439,6.1612073,1,-0.298492989
"2164","peel",4.3820266,-0.4542553,1.3862944,0.37481,1.7289,1.3862944,2.4849066,4,8,8.491772,12.47506,10,5.8435444,23,6.313548,10,5.8435444,0,0,2.6390573,5.3375381,0,-1.699050071
"2165","warn",5.32301,1.151704,1.0986123,0.18734,1.46567,1.0986123,0,4,7,8.572676,12.79014,5,4.060443,16,5.5645204,1,2.4849066,1.6094379,3.8501476,2.7725887,5.5214609,1,-6.784457063
"2166","found",9.0631157,1.143614,2.3978953,1.60714,0.36422,1.7917595,0,5,8,9.443445,12.95779,9,7.024649,10,7.0290876,9,7.024649,0,0,0.6931472,1.7917595,0,-6.300785795
"2167","leave",8.3793095,-0.3746934,1.6094379,0.0066,1.54947,3.0445224,2.9957323,5,3,9.162227,13.09377,5,5.3565863,10,5.4889377,4,5.3565863,0.6931472,0,1.9459101,3.4339872,0,-4.379395335
"2168","warp",3.7376696,1.763589,1.0986123,0,1.6124,1.9459101,0,4,7,8.309963,12.79014,4,4.3567088,2,1.9459101,1,1.6094379,1.3862944,4.3040651,0.6931472,1.0986123,1,-0.371563556
"2169","lean",5.888878,1.173957,1.7917595,0.11813,2.07193,2.4849066,1.3862944,4,10,8.835644,13.09377,10,5.8833224,25,6.8895913,10,5.8833224,0,0,2.7725887,6.4361504,0,-4.027678175
"2170","full",8.4803217,0.5452354,3.5835189,1.59331,0.21856,2.3978953,3.3322045,4,13,8.295967,10.97013,12,5.8721178,4,5.7235851,3,5.6903595,2.3025851,4.0943446,0.6931472,2.3978953,1,2.813410717
"2171","peep",3.4011974,-0.4446858,1.9459101,0.97513,1.68812,1.3862944,0.6931472,4,9,8.274264,12.47506,14,6.2878586,19,6.3851944,14,6.2878586,0,0,1.7917595,4.0253517,0,-1.341173926
"2172","leap",5.4424177,1.328271,2.0794415,0.18651,2.16132,2.0794415,1.7917595,4,7,8.437944,13.09377,5,4.0253517,19,6.3851944,5,4.0253517,0,0,2.7080502,6.2878586,0,-1.354091221
"2173","grant",6.1441856,-0.2181526,1.0986123,0,1.7648,2.5649494,1.0986123,5,3,9.121933,11.50271,11,6.25575,11,5.3565863,10,5.2470241,0.6931472,5.805135,0.6931472,3.1354942,1,-0.164166747
"2174","dwell",4.3438054,1.964259,1.6094379,0.94728,1.80825,1.6094379,0.6931472,5,1,8.442692,7.88833,18,7.3696007,20,7.3714893,18,7.3696007,0,0,1.0986123,1.3862944,0,-5.105945474
"2175","peer",4.8283137,1.937942,1.9459101,0.69345,1.96177,1.3862944,1.6094379,4,11,8.713215,12.47506,12,4.574711,36,7.8248457,12,4.574711,0,0,3.2188758,7.7857209,0,-0.839217008
"2176","want",9.3674296,-1.144725,1.7917595,0.0787,1.43202,2.3025851,0.6931472,4,9,8.985565,12.79014,11,6.25575,10,5.8550719,1,5.805135,2.3978953,5.2470241,2.3025851,2.8903718,1,-9.907379967
"2177","learn",7.6783264,0.9084548,1.3862944,0.14023,1.95631,1.9459101,0,5,0,9.100988,13.09377,3,4.6249728,11,5.9295891,3,4.6249728,0,0,2.1972246,5.6167711,0,-8.617038526
"2178","booze",4.1431347,-0.7753853,2.0794415,0.90338,0.85664,1.0986123,0,5,1,7.958055,11.85622,3,1.9459101,30,7.1106961,3,1.9459101,0,0,3.3322045,7.1057861,0,1.033015006
"2179","flee",4.6151205,1.388277,0.6931472,0,1.41617,0.6931472,0,4,5,8.301639,10.59918,15,7.5137092,38,10.132812,14,7.5137092,0.6931472,0,3.2188758,10.0571953,0,-6.180016654
"2180","squeeze",5.4424177,-0.05802384,1.3862944,0.01818,1.70662,2.3978953,2.7725887,7,0,8.348723,8.66112,5,3.4657359,30,7.622664,4,3.0445224,0,0,3.2580965,7.6073814,0,-1.733263263
"2181","crunch",4.060443,0.1404518,1.3862944,0.53022,1.60295,2.0794415,0.6931472,6,1,9.135247,11.27694,7,4.1896547,7,4.1896547,7,4.1896547,0,0,0,0,0,-0.461818045
"2182","flip",3.7135721,-0.275412,2.1972246,1.09714,1.57501,2.8332133,1.0986123,4,6,7.91877,10.59918,25,5.9427994,28,6.0637852,25,5.9427994,0,0,1.3862944,3.912023,0,-2.866274206
"2183","fill",6.5778614,-0.483816,2.0794415,0.87221,1.53226,2.5649494,2.7725887,4,15,8.478349,11.91551,28,8.1928471,31,8.1942293,28,8.1928471,0,0,1.3862944,1.7917595,0,-4.343805422
"2184","glean",2.1972246,0.9162907,1.0986123,0.84036,1.35065,0.6931472,0,5,2,9.017896,10.43834,10,5.8833224,25,6.8895913,10,5.8833224,0,0,2.7725887,6.4361504,0,-3.663561646
"2185","check",6.9641356,-0.1309288,2.9957323,0.38012,1.71382,3.6635616,3.7135721,5,3,9.237721,12.67433,10,5.3752784,14,5.3844951,10,5.3752784,0,0,1.6094379,1.0986123,0,-0.97971056
"2186","breed",5.3327188,0.7936884,2.3978953,0.81271,1.69393,2.1972246,0,5,4,9.206581,10.9819,16,6.5191473,24,6.7604147,16,6.5191473,0,0,2.1972246,5.2257467,0,-1.072636802
"2187","state",8.5754621,2.152865,3.5263605,1.26005,1.00827,2.5649494,3.871201,5,8,9.529062,13.30069,19,7.3072023,31,7.865188,19,7.3072023,0,0,2.5649494,7.0166097,0,1.856815812
"2188","sulk",3.0910425,0.2006707,2.0794415,1.31369,1.87487,1.3862944,0,4,4,8.035822,11.91646,4,2.9957323,4,2.9957323,4,2.9957323,0,0,0,0,0,-1.960094784
"2189","prowl",3.3322045,2.051271,1.3862944,0.31381,1.66444,1.3862944,0.6931472,5,1,8.560796,12.19724,10,3.6635616,10,2.9957323,9,2.7725887,0.6931472,3.1780538,0.6931472,1.6094379,1,-2.014903021
"2190","gore",2.7725887,-0.117783,1.6094379,1.10645,1.75291,1.7917595,0,4,9,8.608553,11.57069,20,7.8709296,38,9.7758246,20,7.8709296,0,0,2.944439,9.6147382,0,-0.510825624
"2191","flex",4.060443,1.170071,2.3978953,0.79248,1.59418,1.3862944,0,4,2,8.132378,10.59918,4,4.5217886,10,4.7957905,4,4.5217886,0,0,1.9459101,3.4011974,0,-1.236762627
"2192","thwack",1.0986123,-0.1823216,1.0986123,0,1.63132,1.0986123,0,6,0,9.183627,14.65437,22,7.3304052,28,7.331715,22,7.3304052,0,0,1.9459101,1.0986123,0,0.287682072
"2193","scrub",5.0039463,0.2890253,1.6094379,0.36578,1.62948,1.7917595,2.5649494,5,2,8.305829,11.1627,16,5.2832037,16,5.2832037,16,5.2832037,0,0,0,0,0,-0.541266649
"2194","gulp",4.060443,1.393215,1.0986123,0,1.88039,1.7917595,0,4,3,7.507116,10.6147,2,2.0794415,2,2.0794415,2,2.0794415,0,0,0,0,0,-0.461345567
"2195","lynch",3.0445224,1.763589,0.6931472,0,1.31814,0.6931472,1.0986123,5,1,8.283837,12.62851,1,0,8,3.9512437,1,0,0,0,2.0794415,3.9512437,0,-3.465735903
"2196","vie",3.3672958,2.086362,1.0986123,0.10929,1.77798,0.6931472,0.6931472,3,7,7.088331,11.74872,7,5.1357984,42,9.5161325,6,5.1357984,0,0,3.5835189,9.5036068,0,-4.234106505
"2197","crouch",3.5835189,1.203973,1.0986123,0,1.5578,1.3862944,0,6,1,9.420199,11.27694,7,4.7004804,6,3.1354942,6,3.1354942,0.6931472,4.4773368,0,0,1,-3.040546289
"2198","scuff",2.3025851,1.021651,1.3862944,0.17556,1.47654,1.9459101,0,5,4,8.12206,11.1627,14,4.1743873,17,4.9558271,14,4.1743873,0,0,1.3862944,4.3567088,0,-2.917770732
"2199","break",7.5400903,0.2047171,3.6109179,0.98035,2.09225,4.3567088,4.3567088,5,6,8.966528,10.9819,16,5.6629605,22,7.4730691,2,4.5951199,2.7080502,5.2470241,3.0445224,7.415777,1,-2.022364373
"2200","prime",7.0975489,1.904592,2.3978953,1.36082,0.18182,2.3025851,2.3025851,5,5,9.080629,12.19724,11,7.4372064,14,7.4460015,11,7.4372064,0,0,1.3862944,2.7725887,0,0.923163611
"2201","stalk",4.5849675,1.512274,1.7917595,0.22981,1.95634,2.0794415,0.6931472,5,3,9.003384,13.30069,6,5.5529596,11,5.6094718,6,5.5529596,0,0,1.7917595,2.7725887,0,0.076470364
"2202","trick",5.888878,1.111437,2.3025851,0.9071,1.18546,1.9459101,1.9459101,5,6,9.171377,12.29809,21,5.9914645,22,5.9914645,21,5.9914645,0,0,0.6931472,0,0,2.37538025
"2203","site",6.8426833,1.095841,1.7917595,0.12368,1.19883,1.3862944,2.3025851,4,10,8.877383,12.51689,13,6.8057226,33,8.1435174,13,6.8057226,0,0,3.0445224,7.8395256,0,2.948697325
"2204","grow",7.4271441,0.8429054,2.0794415,0.94948,2.18615,2.3978953,1.9459101,4,6,8.232606,11.50271,28,8.2271082,41,8.8378264,16,7.3382382,2.5649494,7.6980292,3.2580965,8.5854124,1,-8.71817293
"2205","cast",6.8501262,1.831523,3.4339872,1.60113,0.84667,3.0445224,2.7080502,4,12,8.778184,12.5702,10,7.0604764,10,7.0630482,9,7.0604764,0.6931472,0,0.6931472,1.3862944,0,-0.580496232
"2206","reef",4.8202816,1.342123,1.7917595,0.31929,0.8321,1.6094379,1.7917595,4,4,8.429478,13.86731,2,3.7841896,10,5.5947114,2,3.7841896,0,0,2.1972246,5.420535,0,4.412798293
"2207","slam",4.0253517,0.1053605,1.0986123,0,1.51116,1.9459101,2.0794415,4,10,8.137913,10.60569,19,5.6594822,23,5.7899602,18,5.6559918,0.6931472,0.6931472,1.7917595,3.7376696,1,-3.128221457
"2208","slip",6.1944054,0.6507917,3.2188758,1.03302,1.794,3.2188758,3.0445224,4,10,7.984181,10.60569,25,5.9427994,28,6.0637852,25,5.9427994,0,0,1.3862944,3.912023,0,-1.474545049
"2209","kill",7.2327331,0.6435316,2.1972246,0.42855,1.6446,2.8332133,1.0986123,4,13,8.012108,11.28078,28,8.1928471,31,8.1942293,28,8.1928471,0,0,1.3862944,1.7917595,0,-3.849349411
"2210","fling",4.2341065,0.7559481,1.0986123,0,1.20833,1.9459101,1.0986123,5,3,9.221779,10.59918,19,6.7742239,19,6.7742239,19,6.7742239,0,0,0,0,0,-2.796342808
"2211","slap",4.804021,-0.5199641,2.3025851,0.40665,1.70316,1.3862944,1.0986123,4,11,8.099659,10.60569,22,5.0998664,23,5.0875963,21,5.0875963,0.6931472,1.0986123,1.0986123,0,1,-1.647308186
"2212","reek",3.1780538,0.7985077,1.0986123,0,1.84401,1.7917595,0,4,8,8.134274,13.86731,10,6.1180972,32,6.496775,10,6.1180972,0,0,3.1354942,5.3471075,0,-0.672093771
"2213","slit",4.6821312,1.203973,1.0986123,0,1.05207,2.1972246,1.0986123,4,9,8.472921,10.60569,23,9.1323788,25,9.1323788,23,9.1323788,0,0,1.0986123,0,0,0.474093614
"2214","prod",3.0910425,1.810109,1.0986123,0,1.64639,1.7917595,0,4,6,8.315074,12.19724,12,5.9053618,16,6.0614569,12,5.9053618,0,0,1.6094379,4.1431347,0,-2.144580844
"2215","reel",5.2574954,1.673976,1.3862944,0.33019,1.62613,2.3978953,1.6094379,4,8,8.651803,13.86731,10,5.8435444,23,6.313548,10,5.8435444,0,0,2.6390573,5.3375381,0,0.86336833
"2216","jab",3.3322045,0.1053605,1.0986123,0,1.88869,1.9459101,0,3,13,6.273161,8.49433,16,3.9702919,14,3.9702919,13,3.9512437,1.0986123,0,0,0,0,-1.386294361
"2217","pop",6.6333184,-0.3413476,2.1972246,1.20297,1.07382,2.3978953,2.8903718,3,17,7.421483,12.07807,19,6.2344107,21,6.2499752,18,6.2186001,0,0,1.0986123,2.1972246,0,-1.597775973
"2218","vex",1.6094379,0.3285041,1.6094379,0.96124,1.32518,0,0,3,5,7.247386,13.19376,4,4.5217886,10,4.7957905,3,4.5108595,0,0,1.9459101,3.4011974,0,-3.496507561
"2219","douse",2.1972246,0.2231436,0.6931472,0,1.57598,2.0794415,0,5,4,9.195566,12.02268,9,6.415097,12,4.4543473,1,0,2.1972246,6.415097,2.4849066,4.4543473,1,-3.63758616
"2220","reach",7.4109519,1.586723,1.3862944,0.00277,1.61553,2.6390573,1.9459101,5,6,9.259396,13.86731,9,7.004882,14,7.064759,9,7.004882,0,0,1.7917595,4.2341065,0,-2.499428357
"2221","pull",7.0859015,-0.2257176,2.5649494,0.10784,1.66994,2.944439,3.5263605,4,14,8.245615,10.97119,12,5.8721178,4,5.7235851,3,5.6903595,2.3025851,4.0943446,0.6931472,2.3978953,1,-3.100392544
"2222","lull",3.8066625,1.427116,1.0986123,0,1.74147,1.7917595,0,4,10,8.177366,10.9183,12,5.8721178,9,4.0943446,9,4.0943446,1.3862944,5.6903595,0,0,1,-0.32090772
"2223","love",8.7517909,-0.0423065,3.5553481,1.18134,1.07568,2.3978953,3.4657359,4,11,8.342598,12.33756,17,6.3595739,4,10.5093051,3,5.4971682,2.7080502,5.8141305,0.6931472,10.5026537,1,-0.054028263
"2224","reap",3.8918203,1.512274,1.3862944,0.78846,1.5404,1.0986123,0.6931472,4,7,8.55429,13.86731,5,4.0253517,19,6.3851944,5,4.0253517,0,0,2.7080502,6.2878586,0,-4.369447852
"2225","spread",7.3304052,1.538612,2.4849066,0.89497,0.90422,3.0445224,2.4849066,6,0,9.638707,11.50982,14,6.9744789,24,8.1324127,9,6.787845,1.7917595,5.2094862,2.7725887,7.830823,1,-1.509475092
"2226","wreak",2.8332133,0.1659851,0.6931472,0,1.35123,0.6931472,0,5,3,8.860466,9.85619,16,5.6629605,32,6.496775,14,5.2470241,1.0986123,4.5951199,2.944439,6.1612073,1,-3.218875825
"2227","veer",3.0445224,0.6649763,0.6931472,0,1.81565,0.6931472,0,4,6,8.540503,13.19376,12,4.574711,36,7.8248457,12,4.574711,0,0,3.2188758,7.7857209,0,-4.060443011
"2228","spy",5.0238805,0.970358,1.6094379,0.08753,1.64317,1.6094379,0.6931472,3,5,6.838235,11.50982,18,8.9179807,42,9.5161325,17,8.9167744,0,0,3.2188758,8.7181729,0,0.904991177
"2229","jag",2.0794415,-1.686399,1.3862944,0.30954,1.85123,1.0986123,0,3,18,6.229554,8.49433,20,4.7449321,20,4.7449321,19,4.7361984,0,0,0,0,0,0.318453731
"2230","hash",3.6635616,0.4367177,1.6094379,0.1511,0.7789,1.3862944,1.7917595,4,11,8.825582,13.49254,25,5.1416636,23,4.8903491,21,4.8828019,1.6094379,3.6888795,1.0986123,0.6931472,1,1.584120104
"2231","dash",5.0434251,0.5043947,1.9459101,0.63316,1.65739,2.5649494,1.6094379,4,10,8.356139,11.32815,25,5.1416636,23,4.8903491,21,4.8828019,1.6094379,3.6888795,1.0986123,0.6931472,1,-0.710538923
"2232","flirt",3.1354942,0.0628009,1.9459101,0.99953,1.75885,1.6094379,0.6931472,5,1,8.751224,10.59918,7,4.6249728,14,5.164786,7,4.6249728,0,0,2.0794415,4.3040651,0,-1.806797347
"2233","hawk",4.2766661,1.049822,1.9459101,0.95422,1.81367,1.9459101,3.0910425,4,4,7.426055,13.49254,3,2.7725887,11,5.6094718,3,2.7725887,0,0,2.1972246,5.5529596,0,0.829279355
