"","PlateID","Test.Substance","Teratogenicity.in.vivo","Sample","Rep..","Label","Conc..ug.ml.","Detector","Avg.delta.Ct","delta.Ct.SD","delta.delta.Ct","RQ","X..RQ","X100..Custom..","X100...Custom..","Custom..","Custom...1","RQ.Min","RQ.Max","Threshold"
"1438","A0046012","Compound F","Strong","Sample 102","Rep 12","P5",0.021,"ProbeType 3",-0.91,0.1,0.43,0.74,74.16,13.81,11.64,0.14,0.12,0.63,0.88,0.82
"1439","A0046012","Compound F","Strong","Sample 120","Rep 12","P4",0.026,"ProbeType 3",-0.23,0.16,1.11,0.46,46.46,14.65,11.14,0.15,0.11,0.35,0.61,0.82
"1440","A0046012","Compound F","Strong","Sample 137","Rep 12","P3",0.031,"ProbeType 3",1.96,0.28,3.3,0.1,10.19,6.55,3.99,0.07,0.04,0.06,0.17,0.82
"1441","A0046012","Compound F","Strong","Sample 10","Rep 12","Ctrl",0,"ProbeType 4",-4.25,0.09,0,1,100,15.84,13.67,0.16,0.14,0.86,1.16,0.61
"1442","A0046012","Compound F","Strong","Sample 27","Rep 12","P9",0.01,"ProbeType 4",-4.24,0.07,0.01,0.99,99.28,12.78,11.32,0.13,0.11,0.88,1.12,0.61
"1443","A0046012","Compound F","Strong","Sample 45","Rep 12","P8",0.012,"ProbeType 4",-3.3,0.06,0.96,0.52,51.55,5.43,4.91,0.05,0.05,0.47,0.57,0.61
"1444","A0046012","Compound F","Strong","Sample 64","Rep 12","P7",0.015,"ProbeType 4",-2.75,0.12,1.5,0.35,35.32,8.14,6.61,0.08,0.07,0.29,0.43,0.61
"1445","A0046012","Compound F","Strong","Sample 83","Rep 12","P6",0.018,"ProbeType 4",-2.94,0.09,1.31,0.4,40.35,6.59,5.66,0.07,0.06,0.35,0.47,0.61
"1446","A0046012","Compound F","Strong","Sample 102","Rep 12","P5",0.021,"ProbeType 4",-2.89,0.1,1.36,0.39,38.93,7.24,6.11,0.07,0.06,0.33,0.46,0.61
"1447","A0046012","Compound F","Strong","Sample 120","Rep 12","P4",0.026,"ProbeType 4",-3.38,0.18,0.87,0.55,54.77,19.95,14.62,0.2,0.15,0.4,0.75,0.61
"1448","A0046012","Compound F","Strong","Sample 137","Rep 12","P3",0.031,"ProbeType 4",-3.69,0.16,0.56,0.68,67.87,22.87,17.1,0.23,0.17,0.51,0.91,0.61
"1449","A0046012","Compound F","Strong","Sample 10","Rep 12","Ctrl",0,"ProbeType 5",0.24,0.04,0,1,100,7.5,6.97,0.07,0.07,0.93,1.07,0.47
"1450","A0046012","Compound F","Strong","Sample 27","Rep 12","P9",0.01,"ProbeType 5",-2.05,0.07,-2.29,4.9,490.42,63.37,56.12,0.63,0.56,4.34,5.54,0.47
"1451","A0046012","Compound F","Strong","Sample 45","Rep 12","P8",0.012,"ProbeType 5",3.83,0.11,3.59,0.08,8.32,1.75,1.44,0.02,0.01,0.07,0.1,0.47
"1452","A0046012","Compound F","Strong","Sample 64","Rep 12","P7",0.015,"ProbeType 5",2.46,0.19,2.22,0.21,21.43,7.96,5.8,0.08,0.06,0.16,0.29,0.47
"1453","A0046012","Compound F","Strong","Sample 83","Rep 12","P6",0.018,"ProbeType 5",-0.5,0.1,-0.74,1.67,166.61,30.07,25.47,0.3,0.25,1.41,1.97,0.47
"1454","A0046012","Compound F","Strong","Sample 102","Rep 12","P5",0.021,"ProbeType 5",-1.08,0.1,-1.32,2.5,250.44,43.89,37.35,0.44,0.37,2.13,2.94,0.47
"1455","A0046012","Compound F","Strong","Sample 120","Rep 12","P4",0.026,"ProbeType 5",2.23,0.15,1.99,0.25,25.12,8.53,6.37,0.09,0.06,0.19,0.34,0.47
"1456","A0046012","Compound F","Strong","Sample 137","Rep 12","P3",0.031,"ProbeType 5",0.34,0.14,0.1,0.93,93.42,25.42,19.98,0.25,0.2,0.73,1.19,0.47
"1457","A0046012","Compound F","Strong","Sample 10","Rep 12","Ctrl",0,"ProbeType 8",-1.7,0.05,0,1,100,8.53,7.86,0.09,0.08,0.92,1.09,0.76
"1458","A0046012","Compound F","Strong","Sample 27","Rep 12","P9",0.01,"ProbeType 8",-1.3,0.07,0.39,0.76,76.13,9.03,8.08,0.09,0.08,0.68,0.85,0.76
"1459","A0046012","Compound F","Strong","Sample 45","Rep 12","P8",0.012,"ProbeType 8",-1.27,0.06,0.43,0.74,74.29,7.75,7.02,0.08,0.07,0.67,0.82,0.76
"1460","A0046012","Compound F","Strong","Sample 64","Rep 12","P7",0.015,"ProbeType 8",-3.1,0.09,-1.41,2.65,265.14,44.82,38.34,0.45,0.38,2.27,3.1,0.76
"1461","A0046012","Compound F","Strong","Sample 83","Rep 12","P6",0.018,"ProbeType 8",-3.02,0.1,-1.32,2.5,250.16,45.08,38.2,0.45,0.38,2.12,2.95,0.76
"1462","A0046012","Compound F","Strong","Sample 102","Rep 12","P5",0.021,"ProbeType 8",-3.36,0.12,-1.67,3.18,317.74,69.09,56.75,0.69,0.57,2.61,3.87,0.76
"1463","A0046012","Compound F","Strong","Sample 120","Rep 12","P4",0.026,"ProbeType 8",-1.71,0.16,-0.01,1.01,100.95,31.75,24.16,0.32,0.24,0.77,1.33,0.76
"1464","A0046012","Compound F","Strong","Sample 137","Rep 12","P3",0.031,"ProbeType 8",6.71,0.08,8.4,0,0.3,0.05,0.04,0,0,0,0,0.76
"1465","A0046012","Compound F","Strong","Sample 10","Rep 12","Ctrl",0,"ProbeType 10",3.62,0.1,0,1,100,18.85,15.86,0.19,0.16,0.84,1.19,0.69
"1466","A0046012","Compound F","Strong","Sample 27","Rep 12","P9",0.01,"ProbeType 10",3.9,0.1,0.29,0.82,81.96,14.83,12.56,0.15,0.13,0.69,0.97,0.69
"1467","A0046012","Compound F","Strong","Sample 45","Rep 12","P8",0.012,"ProbeType 10",3.63,0.09,0.02,0.99,98.78,17.25,14.69,0.17,0.15,0.84,1.16,0.69
"1468","A0046012","Compound F","Strong","Sample 64","Rep 12","P7",0.015,"ProbeType 10",4.43,0.53,0.82,0.57,56.81,81.91,33.54,0.82,0.34,0.23,1.39,0.69
"1469","A0046012","Compound F","Strong","Sample 83","Rep 12","P6",0.018,"ProbeType 10",3.61,0.1,0,1,100.11,19.08,16.03,0.19,0.16,0.84,1.19,0.69
"1470","A0046012","Compound F","Strong","Sample 102","Rep 12","P5",0.021,"ProbeType 10",3.03,0.09,-0.59,1.5,150.39,27.09,22.95,0.27,0.23,1.27,1.77,0.69
"1471","A0046012","Compound F","Strong","Sample 120","Rep 12","P4",0.026,"ProbeType 10",3.65,0.66,0.03,0.98,97.99,254.3,70.73,2.54,0.71,0.27,3.52,0.69
"1472","A0046012","Compound F","Strong","Sample 137","Rep 12","P3",0.031,"ProbeType 10",6.71,0.08,3.09,0.12,11.74,1.9,1.63,0.02,0.02,0.1,0.14,0.69
"1473","A0046012","Compound F","Strong","Sample 10","Rep 12","Ctrl",0,"ProbeType 12",3.1,0.07,0,1,100,13.52,11.91,0.14,0.12,0.88,1.14,0.39
"1474","A0046012","Compound F","Strong","Sample 27","Rep 12","P9",0.01,"ProbeType 12",2.77,0.08,-0.33,1.26,125.7,17.65,15.48,0.18,0.15,1.1,1.43,0.39
"1475","A0046012","Compound F","Strong","Sample 45","Rep 12","P8",0.012,"ProbeType 12",3.58,0.11,0.48,0.72,71.72,14.18,11.84,0.14,0.12,0.6,0.86,0.39
"1476","A0046012","Compound F","Strong","Sample 64","Rep 12","P7",0.015,"ProbeType 12",3.4,0.48,0.3,0.82,81.5,102.29,45.36,1.02,0.45,0.36,1.84,0.39
"1477","A0046012","Compound F","Strong","Sample 83","Rep 12","P6",0.018,"ProbeType 12",1.01,0.1,-2.1,4.27,427.4,75.51,64.17,0.76,0.64,3.63,5.03,0.39
"1478","A0046012","Compound F","Strong","Sample 102","Rep 12","P5",0.021,"ProbeType 12",0.86,0.17,-2.25,4.75,474.56,156.23,117.53,1.56,1.18,3.57,6.31,0.39
"1479","A0046012","Compound F","Strong","Sample 120","Rep 12","P4",0.026,"ProbeType 12",1.39,0.53,-1.72,3.29,328.82,478.95,194.97,4.79,1.95,1.34,8.08,0.39
"1480","A0046012","Compound F","Strong","Sample 137","Rep 12","P3",0.031,"ProbeType 12",1.87,0.39,-1.23,2.35,234.9,237.55,118.11,2.38,1.18,1.17,4.72,0.39
"1481","A0046012","Compound F","Strong","Sample 10","Rep 12","Ctrl",0,"ProbeType 13",-4.04,0.05,0,1,100,9.19,8.42,0.09,0.08,0.92,1.09,0.58
"1482","A0046012","Compound F","Strong","Sample 27","Rep 12","P9",0.01,"ProbeType 13",-4.5,0.07,-0.46,1.38,137.56,16.13,14.44,0.16,0.14,1.23,1.54,0.58
"1483","A0046012","Compound F","Strong","Sample 45","Rep 12","P8",0.012,"ProbeType 13",-3.7,0.06,0.34,0.79,79.03,8.54,7.7,0.09,0.08,0.71,0.88,0.58
"1484","A0046012","Compound F","Strong","Sample 64","Rep 12","P7",0.015,"ProbeType 13",-3.57,0.12,0.47,0.72,72.21,16.01,13.11,0.16,0.13,0.59,0.88,0.58
"1485","A0046012","Compound F","Strong","Sample 83","Rep 12","P6",0.018,"ProbeType 13",-2.47,0.09,1.57,0.34,33.71,5.79,4.94,0.06,0.05,0.29,0.4,0.58
"1486","A0046012","Compound F","Strong","Sample 102","Rep 12","P5",0.021,"ProbeType 13",-1.67,0.13,2.37,0.19,19.31,4.87,3.89,0.05,0.04,0.15,0.24,0.58
"1487","A0046012","Compound F","Strong","Sample 120","Rep 12","P4",0.026,"ProbeType 13",-0.53,0.16,3.51,0.09,8.75,2.78,2.11,0.03,0.02,0.07,0.12,0.58
"1488","A0046012","Compound F","Strong","Sample 137","Rep 12","P3",0.031,"ProbeType 13",1.07,0.4,5.11,0.03,2.9,3,1.47,0.03,0.01,0.01,0.06,0.58
"1489","A0046012","Compound F","Strong","Sample 10","Rep 12","Ctrl",0,"ProbeType 15",-2.63,0.05,0,1,100,8.28,7.65,0.08,0.08,0.92,1.08,0.2
"1490","A0046012","Compound F","Strong","Sample 27","Rep 12","P9",0.01,"ProbeType 15",-2.76,0.09,-0.13,1.1,109.51,17.27,14.92,0.17,0.15,0.95,1.27,0.2
"1491","A0046012","Compound F","Strong","Sample 45","Rep 12","P8",0.012,"ProbeType 15",-1.71,0.07,0.92,0.53,52.92,6.92,6.12,0.07,0.06,0.47,0.6,0.2
"1492","A0046012","Compound F","Strong","Sample 64","Rep 12","P7",0.015,"ProbeType 15",0.09,0.2,2.72,0.15,15.18,6.27,4.44,0.06,0.04,0.11,0.21,0.2
"1493","A0046012","Compound F","Strong","Sample 83","Rep 12","P6",0.018,"ProbeType 15",-0.09,0.11,2.54,0.17,17.25,3.63,3,0.04,0.03,0.14,0.21,0.2
"1494","A0046012","Compound F","Strong","Sample 102","Rep 12","P5",0.021,"ProbeType 15",0.14,0.12,2.76,0.15,14.73,3.3,2.7,0.03,0.03,0.12,0.18,0.2
"1495","A0046012","Compound F","Strong","Sample 120","Rep 12","P4",0.026,"ProbeType 15",0.02,0.21,2.65,0.16,15.96,6.96,4.85,0.07,0.05,0.11,0.23,0.2
"1496","A0046012","Compound F","Strong","Sample 137","Rep 12","P3",0.031,"ProbeType 15",1.75,0.32,4.38,0.05,4.81,4.09,2.21,0.04,0.02,0.03,0.09,0.2
"1497","A0054019","Compound F","Strong","Sample 11","Rep 13","Ctrl",0,"ProbeType 6",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.71
"1498","A0054019","Compound F","Strong","Sample 28","Rep 13","P9 No Vehicle Ctrl",0,"ProbeType 6",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.71
"1499","A0054019","Compound F","Strong","Sample 46","Rep 13","P8",0.012,"ProbeType 6",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.71
"1500","A0054019","Compound F","Strong","Sample 65","Rep 13","P7",0.015,"ProbeType 6",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.71
"1501","A0054019","Compound F","Strong","Sample 84","Rep 13","P6",0.018,"ProbeType 6",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.71
"1502","A0054019","Compound F","Strong","Sample 103","Rep 13","P5",0.022,"ProbeType 6",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.71
"1503","A0054019","Compound F","Strong","Sample 121","Rep 13","P4",0.026,"ProbeType 6",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.71
"1504","A0054019","Compound F","Strong","Sample 138","Rep 13","P3",0.032,"ProbeType 6",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.71
"1505","A0054019","Compound F","Strong","Sample 11","Rep 13","Ctrl",0,"ProbeType 1",-4.61,0.07,0,1,100,13.37,11.79,0.13,0.12,0.88,1.13,0.54
"1506","A0054019","Compound F","Strong","Sample 28","Rep 13","P9 No Vehicle Ctrl",0,"ProbeType 1",-4.44,0.11,0.16,0.89,89.37,17.63,14.73,0.18,0.15,0.75,1.07,0.54
"1507","A0054019","Compound F","Strong","Sample 46","Rep 13","P8",0.012,"ProbeType 1",-4.35,0.05,0.26,0.84,83.59,7.7,7.05,0.08,0.07,0.77,0.91,0.54
"1508","A0054019","Compound F","Strong","Sample 65","Rep 13","P7",0.015,"ProbeType 1",-3.79,0.05,0.82,0.57,56.71,5.39,4.92,0.05,0.05,0.52,0.62,0.54
"1509","A0054019","Compound F","Strong","Sample 84","Rep 13","P6",0.018,"ProbeType 1",-5.05,0.07,-0.44,1.36,135.96,15.93,14.26,0.16,0.14,1.22,1.52,0.54
"1510","A0054019","Compound F","Strong","Sample 103","Rep 13","P5",0.022,"ProbeType 1",-4.24,0.06,0.36,0.78,77.66,8.94,8.02,0.09,0.08,0.7,0.87,0.54
"1511","A0054019","Compound F","Strong","Sample 121","Rep 13","P4",0.026,"ProbeType 1",-0.55,0.14,4.05,0.06,6.02,1.66,1.3,0.02,0.01,0.05,0.08,0.54
"1512","A0054019","Compound F","Strong","Sample 138","Rep 13","P3",0.032,"ProbeType 1",1.58,0.1,6.19,0.01,1.37,0.26,0.22,0,0,0.01,0.02,0.54
"1513","A0054019","Compound F","Strong","Sample 11","Rep 13","Ctrl",0,"ProbeType 2",-6.55,0.08,0,1,100,14.86,12.94,0.15,0.13,0.87,1.15,0.59
"1514","A0054019","Compound F","Strong","Sample 28","Rep 13","P9 No Vehicle Ctrl",0,"ProbeType 2",-6.5,0.09,0.05,0.97,96.7,15.87,13.63,0.16,0.14,0.83,1.13,0.59
"1515","A0054019","Compound F","Strong","Sample 46","Rep 13","P8",0.012,"ProbeType 2",-6.32,0.05,0.22,0.86,85.8,7.16,6.61,0.07,0.07,0.79,0.93,0.59
"1516","A0054019","Compound F","Strong","Sample 65","Rep 13","P7",0.015,"ProbeType 2",-5.96,0.04,0.58,0.67,66.82,4.35,4.09,0.04,0.04,0.63,0.71,0.59
"1517","A0054019","Compound F","Strong","Sample 84","Rep 13","P6",0.018,"ProbeType 2",-4.36,0.07,2.19,0.22,21.91,2.61,2.33,0.03,0.02,0.2,0.25,0.59
"1518","A0054019","Compound F","Strong","Sample 103","Rep 13","P5",0.022,"ProbeType 2",-2.53,0.07,4.02,0.06,6.17,0.75,0.67,0.01,0.01,0.05,0.07,0.59
"1519","A0054019","Compound F","Strong","Sample 121","Rep 13","P4",0.026,"ProbeType 2",-5.55,0.11,0.99,0.5,50.26,10.22,8.49,0.1,0.08,0.42,0.6,0.59
"1520","A0054019","Compound F","Strong","Sample 138","Rep 13","P3",0.032,"ProbeType 2",-1.8,0.08,4.75,0.04,3.72,0.53,0.46,0.01,0,0.03,0.04,0.59
"1521","A0054019","Compound F","Strong","Sample 11","Rep 13","Ctrl",0,"ProbeType 3",-1.05,0.09,0,1,100,16.23,13.96,0.16,0.14,0.86,1.16,0.64
"1522","A0054019","Compound F","Strong","Sample 28","Rep 13","P9 No Vehicle Ctrl",0,"ProbeType 3",-1.17,0.09,-0.12,1.09,108.66,17.4,15,0.17,0.15,0.94,1.26,0.64
"1523","A0054019","Compound F","Strong","Sample 46","Rep 13","P8",0.012,"ProbeType 3",-0.88,0.09,0.18,0.88,88.35,13.98,12.07,0.14,0.12,0.76,1.02,0.64
"1524","A0054019","Compound F","Strong","Sample 65","Rep 13","P7",0.015,"ProbeType 3",-0.03,0.07,1.03,0.49,49.01,5.9,5.27,0.06,0.05,0.44,0.55,0.64
"1525","A0054019","Compound F","Strong","Sample 84","Rep 13","P6",0.018,"ProbeType 3",-0.77,0.07,0.29,0.82,81.97,10.77,9.52,0.11,0.1,0.72,0.93,0.64
"1526","A0054019","Compound F","Strong","Sample 103","Rep 13","P5",0.022,"ProbeType 3",-0.06,0.09,0.99,0.5,50.19,7.85,6.79,0.08,0.07,0.43,0.58,0.64
"1527","A0054019","Compound F","Strong","Sample 121","Rep 13","P4",0.026,"ProbeType 3",2.02,0.17,3.07,0.12,11.9,3.97,2.98,0.04,0.03,0.09,0.16,0.64
"1528","A0054019","Compound F","Strong","Sample 138","Rep 13","P3",0.032,"ProbeType 3",1.97,0.15,3.03,0.12,12.26,3.55,2.75,0.04,0.03,0.1,0.16,0.64
"1529","A0054019","Compound F","Strong","Sample 11","Rep 13","Ctrl",0,"ProbeType 4",-4.69,0.08,0,1,100,14.27,12.49,0.14,0.12,0.88,1.14,0.62
"1530","A0054019","Compound F","Strong","Sample 28","Rep 13","P9 No Vehicle Ctrl",0,"ProbeType 4",-4.62,0.1,0.07,0.96,95.5,17.52,14.8,0.18,0.15,0.81,1.13,0.62
"1531","A0054019","Compound F","Strong","Sample 46","Rep 13","P8",0.012,"ProbeType 4",-4.29,0.06,0.4,0.76,76,8.35,7.52,0.08,0.08,0.68,0.84,0.62
"1532","A0054019","Compound F","Strong","Sample 65","Rep 13","P7",0.015,"ProbeType 4",-4.18,0.06,0.5,0.71,70.51,7.45,6.74,0.07,0.07,0.64,0.78,0.62
"1533","A0054019","Compound F","Strong","Sample 84","Rep 13","P6",0.018,"ProbeType 4",-3.92,0.08,0.77,0.59,58.57,8.38,7.33,0.08,0.07,0.51,0.67,0.62
"1534","A0054019","Compound F","Strong","Sample 103","Rep 13","P5",0.022,"ProbeType 4",-3.02,0.09,1.67,0.32,31.52,5.5,4.69,0.06,0.05,0.27,0.37,0.62
"1535","A0054019","Compound F","Strong","Sample 121","Rep 13","P4",0.026,"ProbeType 4",-3.89,0.12,0.8,0.58,57.58,12.41,10.21,0.12,0.1,0.47,0.7,0.62
"1536","A0054019","Compound F","Strong","Sample 138","Rep 13","P3",0.032,"ProbeType 4",-1.31,0.1,3.38,0.1,9.63,1.74,1.47,0.02,0.01,0.08,0.11,0.62
"1537","A0054019","Compound F","Strong","Sample 11","Rep 13","Ctrl",0,"ProbeType 5",-1.67,0.09,0,1,100,16.51,14.17,0.17,0.14,0.86,1.17,0.55
"1538","A0054019","Compound F","Strong","Sample 28","Rep 13","P9 No Vehicle Ctrl",0,"ProbeType 5",-1.89,0.12,-0.22,1.17,116.8,27.04,21.96,0.27,0.22,0.95,1.44,0.55
"1539","A0054019","Compound F","Strong","Sample 46","Rep 13","P8",0.012,"ProbeType 5",-1.1,0.05,0.57,0.67,67.38,6.5,5.93,0.07,0.06,0.61,0.74,0.55
"1540","A0054019","Compound F","Strong","Sample 65","Rep 13","P7",0.015,"ProbeType 5",-2.4,0.04,-0.74,1.67,166.83,10.42,9.81,0.1,0.1,1.57,1.77,0.55
"1541","A0054019","Compound F","Strong","Sample 84","Rep 13","P6",0.018,"ProbeType 5",-2.19,0.07,-0.52,1.44,143.68,16.99,15.2,0.17,0.15,1.28,1.61,0.55
"1542","A0054019","Compound F","Strong","Sample 103","Rep 13","P5",0.022,"ProbeType 5",-3.38,0.08,-1.71,3.27,327.41,45.02,39.58,0.45,0.4,2.88,3.72,0.55
"1543","A0054019","Compound F","Strong","Sample 121","Rep 13","P4",0.026,"ProbeType 5",0.27,0.14,1.93,0.26,26.17,7.03,5.54,0.07,0.06,0.21,0.33,0.55
"1544","A0054019","Compound F","Strong","Sample 138","Rep 13","P3",0.032,"ProbeType 5",2.24,0.22,3.91,0.07,6.67,2.99,2.06,0.03,0.02,0.05,0.1,0.55
"1545","A0054019","Compound F","Strong","Sample 11","Rep 13","Ctrl",0,"ProbeType 8",-3.06,0.07,0,1,100,12.46,11.08,0.12,0.11,0.89,1.12,0.87
"1546","A0054019","Compound F","Strong","Sample 28","Rep 13","P9 No Vehicle Ctrl",0,"ProbeType 8",-2.89,0.09,0.17,0.89,88.67,14.28,12.3,0.14,0.12,0.76,1.03,0.87
"1547","A0054019","Compound F","Strong","Sample 46","Rep 13","P8",0.012,"ProbeType 8",-3.04,0.06,0.02,0.99,98.65,9.74,8.87,0.1,0.09,0.9,1.08,0.87
"1548","A0054019","Compound F","Strong","Sample 65","Rep 13","P7",0.015,"ProbeType 8",-2.61,0.03,0.46,0.73,72.79,4.29,4.05,0.04,0.04,0.69,0.77,0.87
"1549","A0054019","Compound F","Strong","Sample 84","Rep 13","P6",0.018,"ProbeType 8",-4.01,0.08,-0.95,1.93,193.31,26.61,23.39,0.27,0.23,1.7,2.2,0.87
"1550","A0054019","Compound F","Strong","Sample 103","Rep 13","P5",0.022,"ProbeType 8",-3.3,0.08,-0.23,1.17,117.46,17.25,15.04,0.17,0.15,1.02,1.35,0.87
"1551","A0054019","Compound F","Strong","Sample 121","Rep 13","P4",0.026,"ProbeType 8",0.92,0.14,3.98,0.06,6.34,1.76,1.38,0.02,0.01,0.05,0.08,0.87
"1552","A0054019","Compound F","Strong","Sample 138","Rep 13","P3",0.032,"ProbeType 8",3.63,0.31,6.69,0.01,0.97,0.66,0.39,0.01,0,0.01,0.02,0.87
"1553","A0054019","Compound F","Strong","Sample 11","Rep 13","Ctrl",0,"ProbeType 12",2.79,0.12,0,1,100,22.57,18.41,0.23,0.18,0.82,1.23,0.58
"1554","A0054019","Compound F","Strong","Sample 28","Rep 13","P9 No Vehicle Ctrl",0,"ProbeType 12",2.55,0.09,-0.24,1.18,118.04,20.44,17.43,0.2,0.17,1.01,1.38,0.58
"1555","A0054019","Compound F","Strong","Sample 46","Rep 13","P8",0.012,"ProbeType 12",3.13,0.17,0.35,0.79,78.57,26.77,19.97,0.27,0.2,0.59,1.05,0.58
"1556","A0054019","Compound F","Strong","Sample 65","Rep 13","P7",0.015,"ProbeType 12",2.36,0.06,-0.43,1.35,134.56,15.31,13.75,0.15,0.14,1.21,1.5,0.58
"1557","A0054019","Compound F","Strong","Sample 84","Rep 13","P6",0.018,"ProbeType 12",1.52,0.14,-1.27,2.41,241.19,65.15,51.3,0.65,0.51,1.9,3.06,0.58
"1558","A0054019","Compound F","Strong","Sample 103","Rep 13","P5",0.022,"ProbeType 12",1.25,0.08,-1.53,2.89,289.43,41.41,36.23,0.41,0.36,2.53,3.31,0.58
"1559","A0054019","Compound F","Strong","Sample 121","Rep 13","P4",0.026,"ProbeType 12",0.41,0.1,-2.38,5.2,519.83,100.17,83.99,1,0.84,4.36,6.2,0.58
"1560","A0054019","Compound F","Strong","Sample 138","Rep 13","P3",0.032,"ProbeType 12",0.58,0.15,-2.2,4.6,459.98,128.39,100.37,1.28,1,3.6,5.88,0.58
"1561","A0054019","Compound F","Strong","Sample 11","Rep 13","Ctrl",0,"ProbeType 13",-4.89,0.09,0,1,100,15.97,13.77,0.16,0.14,0.86,1.16,0.65
"1562","A0054019","Compound F","Strong","Sample 28","Rep 13","P9 No Vehicle Ctrl",0,"ProbeType 13",-4.85,0.09,0.05,0.97,96.68,15.96,13.7,0.16,0.14,0.83,1.13,0.65
"1563","A0054019","Compound F","Strong","Sample 46","Rep 13","P8",0.012,"ProbeType 13",-4.89,0.06,0,1,99.82,9.92,9.03,0.1,0.09,0.91,1.1,0.65
"1564","A0054019","Compound F","Strong","Sample 65","Rep 13","P7",0.015,"ProbeType 13",-4.69,0.03,0.21,0.87,86.72,5.05,4.78,0.05,0.05,0.82,0.92,0.65
"1565","A0054019","Compound F","Strong","Sample 84","Rep 13","P6",0.018,"ProbeType 13",-3.21,0.09,1.69,0.31,31.09,5.21,4.46,0.05,0.04,0.27,0.36,0.65
"1566","A0054019","Compound F","Strong","Sample 103","Rep 13","P5",0.022,"ProbeType 13",-2.23,0.09,2.67,0.16,15.76,2.71,2.31,0.03,0.02,0.13,0.18,0.65
"1567","A0054019","Compound F","Strong","Sample 121","Rep 13","P4",0.026,"ProbeType 13",-0.33,0.14,4.57,0.04,4.22,1.14,0.9,0.01,0.01,0.03,0.05,0.65
"1568","A0054019","Compound F","Strong","Sample 138","Rep 13","P3",0.032,"ProbeType 13",1.74,0.16,6.63,0.01,1.01,0.31,0.24,0,0,0.01,0.01,0.65
"1569","A0054019","Compound F","Strong","Sample 11","Rep 13","Ctrl",0,"ProbeType 14",0.79,0.11,0,1,100,19.5,16.32,0.2,0.16,0.84,1.2,0.44
"1570","A0054019","Compound F","Strong","Sample 28","Rep 13","P9 No Vehicle Ctrl",0,"ProbeType 14",1,0.14,0.21,0.86,86.43,23.19,18.29,0.23,0.18,0.68,1.1,0.44
"1571","A0054019","Compound F","Strong","Sample 46","Rep 13","P8",0.012,"ProbeType 14",0.75,0.09,-0.05,1.03,103.25,16.52,14.24,0.17,0.14,0.89,1.2,0.44
"1572","A0054019","Compound F","Strong","Sample 65","Rep 13","P7",0.015,"ProbeType 14",-0.11,0.11,-0.91,1.88,187.61,38.68,32.07,0.39,0.32,1.56,2.26,0.44
"1573","A0054019","Compound F","Strong","Sample 84","Rep 13","P6",0.018,"ProbeType 14",-1.13,0.12,-1.93,3.8,380.15,89.32,72.33,0.89,0.72,3.08,4.69,0.44
"1574","A0054019","Compound F","Strong","Sample 103","Rep 13","P5",0.022,"ProbeType 14",-1.3,0.11,-2.09,4.26,425.7,88.07,72.97,0.88,0.73,3.53,5.14,0.44
"1575","A0054019","Compound F","Strong","Sample 121","Rep 13","P4",0.026,"ProbeType 14",-2.49,0.11,-3.29,9.76,975.99,199.21,165.44,1.99,1.65,8.11,11.75,0.44
"1576","A0054019","Compound F","Strong","Sample 138","Rep 13","P3",0.032,"ProbeType 14",-2.42,0.09,-3.21,9.28,928.15,153.58,131.77,1.54,1.32,7.96,10.82,0.44
"1577","A0054019","Compound F","Strong","Sample 11","Rep 13","Ctrl",0,"ProbeType 15",-0.63,0.08,0,1,100,14.37,12.57,0.14,0.13,0.87,1.14,0.48
"1578","A0054019","Compound F","Strong","Sample 28","Rep 13","P9 No Vehicle Ctrl",0,"ProbeType 15",-0.78,0.09,-0.15,1.11,111.06,19.29,16.43,0.19,0.16,0.95,1.3,0.48
"1579","A0054019","Compound F","Strong","Sample 46","Rep 13","P8",0.012,"ProbeType 15",-0.32,0.05,0.31,0.81,80.77,7.39,6.77,0.07,0.07,0.74,0.88,0.48
"1580","A0054019","Compound F","Strong","Sample 65","Rep 13","P7",0.015,"ProbeType 15",-0.63,0.03,0,1,100.04,5.73,5.42,0.06,0.05,0.95,1.06,0.48
"1581","A0054019","Compound F","Strong","Sample 84","Rep 13","P6",0.018,"ProbeType 15",0.86,0.06,1.49,0.36,35.71,4.06,3.64,0.04,0.04,0.32,0.4,0.48
"1582","A0054019","Compound F","Strong","Sample 103","Rep 13","P5",0.022,"ProbeType 15",1.05,0.12,1.68,0.31,31.16,7.06,5.76,0.07,0.06,0.25,0.38,0.48
"1583","A0054019","Compound F","Strong","Sample 121","Rep 13","P4",0.026,"ProbeType 15",2.13,0.15,2.76,0.15,14.72,4.4,3.39,0.04,0.03,0.11,0.19,0.48
"1584","A0054019","Compound F","Strong","Sample 138","Rep 13","P3",0.032,"ProbeType 15",2.67,0.44,3.3,0.1,10.14,11.31,5.35,0.11,0.05,0.05,0.21,0.48
