"","Year","Mn","Dy","MxT","MnT","Prec","Snow","SnCv"
"33875",1992,9,29,84,40,0,0,0
"33876",1992,9,30,83,40,0,0,0
"33877",1992,10,1,84,44,0,0,0
"33878",1992,10,2,82,41,0,0,0
"33879",1992,10,3,82,39,0,0,0
"33880",1992,10,4,76,42,0.0000000000000001,0,0
"33881",1992,10,5,68,44,0.0000000000000001,0,0
"33882",1992,10,6,60,46,0.0000000000000001,0,0
"33883",1992,10,7,50,36,22,0,0
"33884",1992,10,8,65,23,0,0,0
"33885",1992,10,9,65,47,0,0,0
"33886",1992,10,10,67,32,0,0,0
"33887",1992,10,11,80,36,0,0,0
"33888",1992,10,12,77,38,0,0,0
"33889",1992,10,13,80,44,0,0,0
"33890",1992,10,14,61,35,0,0,0
"33891",1992,10,15,68,30,0,0,0
"33892",1992,10,16,46,24,0,0,0
"33893",1992,10,17,71,32,0,0,0
"33894",1992,10,18,64,29,0,0,0
"33895",1992,10,19,76,39,0,0,0
"33896",1992,10,20,76,33,0,0,0
"33897",1992,10,21,79,36,0,0,0
"33898",1992,10,22,76,43,0.0000000000000001,0,0
"33899",1992,10,23,68,43,0,0,0
"33900",1992,10,24,75,36,0,0,0
"33901",1992,10,25,68,39,0.0000000000000001,0,0
"33902",1992,10,26,65,34,0,0,0
"33903",1992,10,27,70,39,0.0000000000000001,0,0
"33904",1992,10,28,57,38,0,0,0
"33905",1992,10,29,43,34,0.0000000000000001,0.0000000000000001,0
"33906",1992,10,30,53,35,0.0000000000000001,0,0
"33907",1992,10,31,54,40,1,0,0
"33908",1992,11,1,56,41,0,0,0
"33909",1992,11,2,50,31,40,59,5
"33910",1992,11,3,37,27,0,0,2
"33911",1992,11,4,37,25,0,0,1
"33912",1992,11,5,39,19,0,0,0.0000000000000001
"33913",1992,11,6,48,31,0.0000000000000001,0.0000000000000001,0
"33914",1992,11,7,53,24,0,0,0
"33915",1992,11,8,56,26,0,0,0
"33916",1992,11,9,56,27,0,0,0
"33917",1992,11,10,45,32,0.0000000000000001,0.0000000000000001,0
"33918",1992,11,11,47,24,0,0,0
"33919",1992,11,12,43,27,0,0,0
"33920",1992,11,13,51,22,0,0,0
"33921",1992,11,14,59,27,0,0,0
"33922",1992,11,15,65,25,0,0,0
"33923",1992,11,16,58,29,0,0,0
"33924",1992,11,17,53,32,0,0,0
"33925",1992,11,18,52,28,12,0,0
"33926",1992,11,19,40,34,1,0,0
"33927",1992,11,20,37,31,40,38,4
"33928",1992,11,21,36,22,38,53,5
"33929",1992,11,22,30,9,0,0,5
"33930",1992,11,23,32,20,32,72,10
"33931",1992,11,24,25,15,3,7,7
"33932",1992,11,25,28,4,0,0,6
"33933",1992,11,26,39,4,0,0,5
"33934",1992,11,27,43,7,0,0,5
"33935",1992,11,28,39,9,0.0000000000000001,0.0000000000000001,5
"33936",1992,11,29,33,17,6,9,6
"33937",1992,11,30,49,7,0,0,3
"33938",1992,12,1,48,26,0,0,3
"33939",1992,12,2,31,20,0,0,3
"33940",1992,12,3,24,15,3,11,4
"33941",1992,12,4,23,1,17,32,6
"33942",1992,12,5,20,0,18,20,7
"33943",1992,12,6,37,8,0,0,7
"33944",1992,12,7,40,3,0,0,6
"33945",1992,12,8,43,10,0,0,6
"33946",1992,12,9,51,16,0,0,5
"33947",1992,12,10,41,23,0,0,4
"33948",1992,12,11,49,20,0,0,4
"33949",1992,12,12,34,25,0.0000000000000001,0.0000000000000001,4
"33950",1992,12,13,28,23,2,6,4
"33951",1992,12,14,29,9,0.0000000000000001,0.0000000000000001,4
"33952",1992,12,15,39,20,0,0,4
"33953",1992,12,16,31,21,1,2,4
"33954",1992,12,17,27,10,0.0000000000000001,1,4
"33955",1992,12,18,33,13,2,3,4
"33956",1992,12,19,24,11,0.0000000000000001,1,4
"33957",1992,12,20,34,1,0,0,4
"33958",1992,12,21,40,18,0,0,4
"33959",1992,12,22,38,14,0,0,4
"33960",1992,12,23,31,13,0,0,4
"33961",1992,12,24,56,7,0,0,3
"33962",1992,12,25,41,15,0,0,3
"33963",1992,12,26,54,10,0,0,3
"33964",1992,12,27,43,15,0,0,3
"33965",1992,12,28,32,20,0,0,2
"33966",1992,12,29,35,18,0,0,2
"33967",1992,12,30,45,18,0.0000000000000001,0.0000000000000001,2
"33968",1992,12,31,32,13,1,1,2
"33969",1993,1,1,34,12,0,0,2
"33970",1993,1,2,53,20,0,0,2
"33971",1993,1,3,33,17,1,4,2
"33972",1993,1,4,26,4,0,0,2
"33973",1993,1,5,30,6,0,0,2
"33974",1993,1,6,33,6,0,0,2
"33975",1993,1,7,26,15,2,5,2
"33976",1993,1,8,21,15,5,11,3
"33977",1993,1,9,17,1,18,50,7
"33978",1993,1,10,16,-1,2,2,5
"33979",1993,1,11,17,-5,0,0,5
"33980",1993,1,12,15,1,0.0000000000000001,0.0000000000000001,5
"33981",1993,1,13,24,-6,0,0,5
"33982",1993,1,14,40,7,0,0,5
"33983",1993,1,15,50,13,0,0,3
"33984",1993,1,16,44,16,0,0,3
"33985",1993,1,17,30,16,0,0,3
"33986",1993,1,18,38,17,0,0,2
"33987",1993,1,19,23,14,8,11,2
"33988",1993,1,20,51,9,0,0,2
"33989",1993,1,21,51,29,0,0,1
"33990",1993,1,22,57,22,0.0000000000000001,0.0000000000000001,1
"33991",1993,1,23,39,26,0,0,1
"33992",1993,1,24,40,13,0,0,0.0000000000000001
"33993",1993,1,25,45,16,0,0,0.0000000000000001
"33994",1993,1,26,48,23,0,0,0.0000000000000001
"33995",1993,1,27,53,22,0,0,0.0000000000000001
"33996",1993,1,28,39,21,0.0000000000000001,0.0000000000000001,0.0000000000000001
"33997",1993,1,29,34,24,0.0000000000000001,0.0000000000000001,0.0000000000000001
"33998",1993,1,30,50,16,0,0,0.0000000000000001
"33999",1993,1,31,54,18,0,0,0.0000000000000001
"34000",1993,2,1,41,24,0,0,0.0000000000000001
"34001",1993,2,2,42,28,0,0,0.0000000000000001
"34002",1993,2,3,39,29,2,6,0.0000000000000001
"34003",1993,2,4,35,28,1,2,0.0000000000000001
"34004",1993,2,5,50,17,0,0,0.0000000000000001
"34005",1993,2,6,56,15,0,0,0.0000000000000001
"34006",1993,2,7,51,25,0,0,0.0000000000000001
"34007",1993,2,8,45,26,0,0,0
"34008",1993,2,9,47,25,0,0,0
"34009",1993,2,10,41,23,62,61,5
"34010",1993,2,11,31,15,6,11,5
"34011",1993,2,12,44,10,0,0,4
"34012",1993,2,13,39,12,0,0,4
"34013",1993,2,14,36,12,0,0,3
"34014",1993,2,15,28,4,6,19,5
"34015",1993,2,16,6,-4,2,4,5
"34016",1993,2,17,13,-6,0.0000000000000001,0.0000000000000001,5
"34017",1993,2,18,39,0,0,0,4
"34018",1993,2,19,47,21,0,0,3
"34019",1993,2,20,53,28,0.0000000000000001,0,2
"34020",1993,2,21,42,26,0.0000000000000001,0.0000000000000001,1
"34021",1993,2,22,41,22,0,0,1
"34022",1993,2,23,33,16,0,0,0.0000000000000001
"34023",1993,2,24,30,19,0.0000000000000001,0.0000000000000001,0.0000000000000001
"34024",1993,2,25,23,16,7,11,1
"34025",1993,2,26,34,18,0.0000000000000001,0.0000000000000001,0.0000000000000001
"34026",1993,2,27,42,16,0,0,0.0000000000000001
"34027",1993,2,28,51,21,0,0,0.0000000000000001
"34028",1993,3,1,54,25,0,0,0
"34029",1993,3,2,55,24,0,0,0
"34030",1993,3,3,47,27,0,0,0
"34031",1993,3,4,48,27,0,0,0
"34032",1993,3,5,59,19,0,0,0
"34033",1993,3,6,58,38,0,0,0
"34034",1993,3,7,67,27,0,0,0
"34035",1993,3,8,69,32,0,0,0
"34036",1993,3,9,61,39,0,0,0
"34037",1993,3,10,48,30,3,8,1
"34038",1993,3,11,34,21,30,39,4
"34039",1993,3,12,28,12,1,2,3
"34040",1993,3,13,42,10,0,0,1
"34041",1993,3,14,57,21,0,0,0.0000000000000001
"34042",1993,3,15,60,36,0,0,0
"34043",1993,3,16,51,25,12,15,1
"34044",1993,3,17,31,21,2,3,1
"34045",1993,3,18,63,29,0,0,0
"34046",1993,3,19,62,35,0,0,0
"34047",1993,3,20,54,34,0,0,0
"34048",1993,3,21,57,34,0,0,0
"34049",1993,3,22,61,24,0,0,0
"34050",1993,3,23,72,26,0,0,0
"34051",1993,3,24,72,27,0,0,0
"34052",1993,3,25,73,33,0,0,0
"34053",1993,3,26,71,36,0,0,0
"34054",1993,3,27,59,39,6,0.0000000000000001,0
"34055",1993,3,28,52,37,31,0.0000000000000001,0
"34056",1993,3,29,51,38,2,0,0
"34057",1993,3,30,47,35,64,2,0
"34058",1993,3,31,52,30,0.0000000000000001,0,0
"34059",1993,4,1,55,29,0,0,0
"34060",1993,4,2,59,33,0.0000000000000001,0,0
"34061",1993,4,3,54,39,1,0,0
"34062",1993,4,4,56,34,0,0,0
"34063",1993,4,5,59,38,0,0,0
"34064",1993,4,6,52,38,58,0,0
"34065",1993,4,7,48,35,0,0,0
"34066",1993,4,8,62,25,0,0,0
"34067",1993,4,9,68,40,0,0,0
"34068",1993,4,10,60,40,0,0,0
"34069",1993,4,11,61,36,0,0,0
"34070",1993,4,12,52,34,69,2,0
"34071",1993,4,13,48,32,45,52,0
"34072",1993,4,14,49,27,0.0000000000000001,0,0
"34073",1993,4,15,47,30,2,0,0
"34074",1993,4,16,57,34,4,0,0
"34075",1993,4,17,66,31,0,0,0
"34076",1993,4,18,69,39,3,0,0
"34077",1993,4,19,52,39,0,0,0
"34078",1993,4,20,50,28,4,0.0000000000000001,0
"34079",1993,4,21,57,29,0,0,0
"34080",1993,4,22,73,35,0,0,0
"34081",1993,4,23,66,45,0,0,0
"34082",1993,4,24,56,37,23,0,0
"34083",1993,4,25,61,34,9,0,0
"34084",1993,4,26,73,36,0,0,0
"34085",1993,4,27,66,47,0.0000000000000001,0,0
"34086",1993,4,28,68,47,0,0,0
"34087",1993,4,29,69,36,0,0,0
"34088",1993,4,30,64,41,0.0000000000000001,0,0
"34089",1993,5,1,58,36,0,0,0
"34090",1993,5,2,65,30,0,0,0
"34091",1993,5,3,74,38,0.0000000000000001,0,0
"34092",1993,5,4,80,41,0,0,0
"34093",1993,5,5,74,51,0,0,0
"34094",1993,5,6,67,44,2,0,0
"34095",1993,5,7,66,44,29,0,0
"34096",1993,5,8,59,42,0.0000000000000001,0,0
"34097",1993,5,9,60,38,0,0,0
"34098",1993,5,10,70,36,0,0,0
"34099",1993,5,11,68,36,0,0,0
"34100",1993,5,12,70,53,0,0,0
"34101",1993,5,13,78,45,0,0,0
"34102",1993,5,14,79,53,3,0,0
"34103",1993,5,15,77,50,22,0,0
"34104",1993,5,16,68,50,2,0,0
"34105",1993,5,17,60,52,13,0,0
"34106",1993,5,18,72,42,1,0,0
"34107",1993,5,19,65,45,2,0,0
"34108",1993,5,20,71,43,3,0,0
"34109",1993,5,21,78,50,0.0000000000000001,0,0
"34110",1993,5,22,74,50,19,0.0000000000000001,0
"34111",1993,5,23,70,43,0,0,0
"34112",1993,5,24,62,49,6,0,0
"34113",1993,5,25,62,45,1,0,0
"34114",1993,5,26,82,46,0,0,0
"34115",1993,5,27,81,51,10,0,0
"34116",1993,5,28,75,52,1,0,0
"34117",1993,5,29,75,54,12,0,0
"34118",1993,5,30,75,52,0,0,0
"34119",1993,5,31,78,48,0.0000000000000001,0,0
"34120",1993,6,1,81,54,0.0000000000000001,0,0
"34121",1993,6,2,74,51,65,0,0
"34122",1993,6,3,63,47,48,0,0
"34123",1993,6,4,58,41,0,0,0
"34124",1993,6,5,72,46,0.0000000000000001,0,0
"34125",1993,6,6,70,51,0,0,0
"34126",1993,6,7,66,47,18,0,0
"34127",1993,6,8,67,50,0.0000000000000001,0,0
"34128",1993,6,9,69,46,0.0000000000000001,0,0
"34129",1993,6,10,77,45,0,0,0
"34130",1993,6,11,83,53,0.0000000000000001,0,0
"34131",1993,6,12,86,49,0,0,0
"34132",1993,6,13,75,50,0,0,0
"34133",1993,6,14,84,48,0,0,0
"34134",1993,6,15,86,57,0,0,0
"34135",1993,6,16,81,55,0,0,0
"34136",1993,6,17,78,52,47,0,0
"34137",1993,6,18,61,48,53,0,0
"34138",1993,6,19,78,50,2,0,0
"34139",1993,6,20,82,50,0,0,0
"34140",1993,6,21,84,53,0,0,0
"34141",1993,6,22,87,52,0,0,0
"34142",1993,6,23,77,54,0.0000000000000001,0,0
"34143",1993,6,24,76,46,0,0,0
"34144",1993,6,25,77,44,0,0,0
"34145",1993,6,26,88,48,0,0,0
"34146",1993,6,27,91,53,0.0000000000000001,0,0
"34147",1993,6,28,94,53,0,0,0
"34148",1993,6,29,93,60,0,0,0
"34149",1993,6,30,78,55,0.0000000000000001,0,0
"34150",1993,7,1,87,58,0,0,0
"34151",1993,7,2,91,55,0,0,0
"34152",1993,7,3,87,59,0,0,0
"34153",1993,7,4,73,46,0,0,0
"34154",1993,7,5,77,52,0,0,0
"34155",1993,7,6,84,49,0,0,0
"34156",1993,7,7,84,48,0,0,0
"34157",1993,7,8,82,59,3,0,0
"34158",1993,7,9,79,59,5,0,0
"34159",1993,7,10,92,50,0.0000000000000001,0,0
"34160",1993,7,11,83,55,5,0,0
"34161",1993,7,12,86,51,0.0000000000000001,0,0
"34162",1993,7,13,76,57,64,0,0
"34163",1993,7,14,74,55,43,0,0
"34164",1993,7,15,86,59,0,0,0
"34165",1993,7,16,87,56,0,0,0
"34166",1993,7,17,81,61,0.0000000000000001,0,0
"34167",1993,7,18,87,57,0.0000000000000001,0,0
"34168",1993,7,19,82,61,0,0,0
"34169",1993,7,20,79,61,6,0,0
"34170",1993,7,21,86,53,0,0,0
"34171",1993,7,22,83,53,0,0,0
"34172",1993,7,23,78,55,0,0,0
"34173",1993,7,24,78,59,0.0000000000000001,0,0
"34174",1993,7,25,85,50,0,0,0
"34175",1993,7,26,87,56,0,0,0
"34176",1993,7,27,82,52,0,0,0
"34177",1993,7,28,88,52,0,0,0
"34178",1993,7,29,93,57,0,0,0
"34179",1993,7,30,90,64,9,0,0
"34180",1993,7,31,96,57,0.0000000000000001,0,0
"34181",1993,8,1,84,64,0,0,0
"34182",1993,8,2,76,55,0,0,0
"34183",1993,8,3,68,57,0,0,0
"34184",1993,8,4,76,49,3,0,0
"34185",1993,8,5,75,50,55,0,0
"34186",1993,8,6,79,49,0,0,0
"34187",1993,8,7,84,49,0.0000000000000001,0,0
"34188",1993,8,8,88,56,0,0,0
"34189",1993,8,9,89,53,0.0000000000000001,0,0
"34190",1993,8,10,82,63,0.0000000000000001,0,0
"34191",1993,8,11,84,54,21,0,0
"34192",1993,8,12,76,57,0,0,0
"34193",1993,8,13,80,58,0,0,0
"34194",1993,8,14,80,57,0.0000000000000001,0,0
"34195",1993,8,15,81,53,9,0,0
"34196",1993,8,16,88,50,0,0,0
"34197",1993,8,17,85,52,0,0,0
"34198",1993,8,18,81,63,0,0,0
"34199",1993,8,19,80,56,6,0,0
"34200",1993,8,20,80,60,0,0,0
"34201",1993,8,21,81,58,18,0,0
"34202",1993,8,22,81,56,0,0,0
"34203",1993,8,23,82,51,0,0,0
"34204",1993,8,24,91,51,0,0,0
"34205",1993,8,25,85,59,0,0,0
"34206",1993,8,26,74,58,0.0000000000000001,0,0
"34207",1993,8,27,68,53,0,0,0
"34208",1993,8,28,83,51,0,0,0
"34209",1993,8,29,83,50,0,0,0
"34210",1993,8,30,71,50,2,0,0
"34211",1993,8,31,73,43,0,0,0
"34212",1993,9,1,83,48,0,0,0
"34213",1993,9,2,70,51,27,0,0
"34214",1993,9,3,81,40,0,0,0
"34215",1993,9,4,83,48,0,0,0
"34216",1993,9,5,72,52,6,0,0
"34217",1993,9,6,70,53,8,0,0
"34218",1993,9,7,69,51,19,0,0
"34219",1993,9,8,76,43,0,0,0
"34220",1993,9,9,76,48,0,0,0
"34221",1993,9,10,77,46,0,0,0
"34222",1993,9,11,89,47,0,0,0
"34223",1993,9,12,88,49,0,0,0
"34224",1993,9,13,70,33,103,9,0
"34225",1993,9,14,63,29,0,0,0
"34226",1993,9,15,77,35,0,0,0
"34227",1993,9,16,65,46,0.0000000000000001,0,0
"34228",1993,9,17,65,49,7,0,0
"34229",1993,9,18,53,45,83,0,0
"34230",1993,9,19,70,39,0,0,0
"34231",1993,9,20,73,39,0,0,0
"34232",1993,9,21,84,40,0,0,0
"34233",1993,9,22,64,45,4,0,0
"34234",1993,9,23,55,46,0.0000000000000001,0,0
"34235",1993,9,24,65,48,0.0000000000000001,0,0
"34236",1993,9,25,74,37,0,0,0
"34237",1993,9,26,65,45,5,0,0
"34238",1993,9,27,80,38,0,0,0
"34239",1993,9,28,66,40,0,0,0
"34240",1993,9,29,74,38,0,0,0
"34241",1993,9,30,83,40,0,0,0
"34242",1993,10,1,71,44,0,0,0
"34243",1993,10,2,69,38,0,0,0
"34244",1993,10,3,79,37,0,0,0
"34245",1993,10,4,80,41,0,0,0
"34246",1993,10,5,85,41,0,0,0
"34247",1993,10,6,84,43,0,0,0
"34248",1993,10,7,70,51,11,0,0
"34249",1993,10,8,52,35,0.0000000000000001,0,0
"34250",1993,10,9,37,25,1,1,0
"34251",1993,10,10,62,31,1,0.0000000000000001,0
"34252",1993,10,11,65,30,0,0,0
"34253",1993,10,12,63,44,2,0,0
"34254",1993,10,13,64,42,0.0000000000000001,0,0
"34255",1993,10,14,57,40,6,0,0
"34256",1993,10,15,59,37,0.0000000000000001,0,0
"34257",1993,10,16,63,39,2,0,0
"34258",1993,10,17,49,43,56,0,0
"34259",1993,10,18,44,38,95,0,0
"34260",1993,10,19,58,37,1,0,0
"34261",1993,10,20,49,35,8,0,0
"34262",1993,10,21,60,28,0,0,0
"34263",1993,10,22,69,34,0,0,0
"34264",1993,10,23,68,35,0,0,0
"34265",1993,10,24,69,31,0,0,0
"34266",1993,10,25,56,37,0,0,0
"34267",1993,10,26,50,36,0.0000000000000001,0.0000000000000001,0
"34268",1993,10,27,64,22,0,0,0
"34269",1993,10,28,59,31,38,36,3
"34270",1993,10,29,32,16,15,24,3
"34271",1993,10,30,35,8,0,0,2
"34272",1993,10,31,58,19,0,0,0.0000000000000001
"34273",1993,11,1,50,32,10,14,1
"34274",1993,11,2,49,19,2,3,0.0000000000000001
"34275",1993,11,3,62,32,0,0,0
"34276",1993,11,4,57,29,0.0000000000000001,0.0000000000000001,0
"34277",1993,11,5,32,22,6,19,0.0000000000000001
"34278",1993,11,6,42,14,0.0000000000000001,1,0
"34279",1993,11,7,52,16,0,0,0
"34280",1993,11,8,49,19,0,0,0
"34281",1993,11,9,52,20,0,0,0
"34282",1993,11,10,55,21,0,0,0
"34283",1993,11,11,56,26,0,0,0
"34284",1993,11,12,44,32,28,32,0.0000000000000001
"34285",1993,11,13,45,32,0.0000000000000001,0.0000000000000001,0
"34286",1993,11,14,37,22,47,77,5
"34287",1993,11,15,42,11,0,0,3
"34288",1993,11,16,47,15,0,0,2
"34289",1993,11,17,40,22,0,0,2
"34290",1993,11,18,55,22,3,3,0.0000000000000001
"34291",1993,11,19,37,21,0.0000000000000001,0.0000000000000001,0.0000000000000001
"34292",1993,11,20,50,15,0,0,0.0000000000000001
"34293",1993,11,21,56,22,0,0,0
"34294",1993,11,22,54,30,0.0000000000000001,0,0
"34295",1993,11,23,43,11,11,26,3
"34296",1993,11,24,12,0,16,34,4
"34297",1993,11,25,15,-7,0.0000000000000001,0.0000000000000001,4
"34298",1993,11,26,38,3,0,0,3
"34299",1993,11,27,55,33,0,0,1
"34300",1993,11,28,52,26,0,0,0.0000000000000001
"34301",1993,11,29,58,31,0,0,0.0000000000000001
"34302",1993,11,30,52,25,0,0,0.0000000000000001
"34303",1993,12,1,46,27,0,0,0.0000000000000001
"34304",1993,12,2,51,24,0.0000000000000001,0.0000000000000001,0
"34305",1993,12,3,45,30,0,0,0
"34306",1993,12,4,51,20,0,0,0
"34307",1993,12,5,45,26,0,0,0
"34308",1993,12,6,40,17,0,0,0
"34309",1993,12,7,48,29,0,0,0
"34310",1993,12,8,54,22,0,0,0
"34311",1993,12,9,55,29,0,0,0
"34312",1993,12,10,54,29,0,0,0
"34313",1993,12,11,54,23,0,0,0
"34314",1993,12,12,54,30,0.0000000000000001,0,0
"34315",1993,12,13,45,31,0.0000000000000001,0,0
"34316",1993,12,14,51,14,0,0,0
"34317",1993,12,15,39,17,0.0000000000000001,0.0000000000000001,0
"34318",1993,12,16,33,23,10,13,1
"34319",1993,12,17,34,13,0,0,0.0000000000000001
"34320",1993,12,18,38,10,0,0,0.0000000000000001
"34321",1993,12,19,31,17,2,8,1
"34322",1993,12,20,34,3,0,0,0.0000000000000001
"34323",1993,12,21,28,14,1,3,1
"34324",1993,12,22,32,3,0,0,1
"34325",1993,12,23,31,20,0,0,0.0000000000000001
"34326",1993,12,24,51,12,0,0,0.0000000000000001
"34327",1993,12,25,57,19,0,0,0
"34328",1993,12,26,52,27,0,0,0
"34329",1993,12,27,37,24,0.0000000000000001,0.0000000000000001,0.0000000000000001
"34330",1993,12,28,41,22,1,2,0.0000000000000001
"34331",1993,12,29,45,15,0,0,0
"34332",1993,12,30,49,18,0,0,0
"34333",1993,12,31,49,22,0,0,0
"34334",1994,1,1,45,20,0,0,0
"34335",1994,1,2,47,29,0,0,0
"34336",1994,1,3,52,22,0,0,0
"34337",1994,1,4,44,22,0,0,0
"34338",1994,1,5,55,27,0,0,0
"34339",1994,1,6,41,17,0.0000000000000001,0.0000000000000001,0.0000000000000001
"34340",1994,1,7,41,12,0.0000000000000001,1,0
"34341",1994,1,8,43,19,0,0,0
"34342",1994,1,9,40,21,0,0,0
"34343",1994,1,10,48,14,0,0,0
"34344",1994,1,11,46,18,0,0,0
"34345",1994,1,12,47,16,0,0,0
"34346",1994,1,13,55,24,0,0,0
"34347",1994,1,14,60,35,0,0,0
"34348",1994,1,15,50,18,0,0,0
"34349",1994,1,16,52,31,0.0000000000000001,0.0000000000000001,0
"34350",1994,1,17,34,15,0.0000000000000001,0.0000000000000001,0
"34351",1994,1,18,46,10,0.0000000000000001,0.0000000000000001,0
"34352",1994,1,19,63,23,0,0,0
"34353",1994,1,20,46,22,0,0,0
"34354",1994,1,21,58,16,0,0,0
"34355",1994,1,22,62,17,0,0,0
"34356",1994,1,23,60,19,0,0,0
"34357",1994,1,24,60,22,0,0,0
"34358",1994,1,25,51,23,0,0,0
"34359",1994,1,26,38,19,29,44,4
"34360",1994,1,27,40,26,0.0000000000000001,0.0000000000000001,3
"34361",1994,1,28,36,16,0,0,3
"34362",1994,1,29,32,19,2,3,3
"34363",1994,1,30,26,12,0.0000000000000001,2,3
"34364",1994,1,31,27,-2,0.0000000000000001,0.0000000000000001,2
"34365",1994,2,1,37,13,0,0,2
"34366",1994,2,2,39,6,0,0,2
"34367",1994,2,3,37,7,0,0,2
"34368",1994,2,4,37,9,0,0,1
"34369",1994,2,5,46,10,0,0,1
"34370",1994,2,6,43,18,0,0,0.0000000000000001
"34371",1994,2,7,34,9,2,11,1
"34372",1994,2,8,15,4,6,14,2
"34373",1994,2,9,33,-6,0.0000000000000001,0.0000000000000001,1
"34374",1994,2,10,43,15,0,0,0.0000000000000001
"34375",1994,2,11,46,21,22,35,4
"34376",1994,2,12,33,13,1,1,3
"34377",1994,2,13,43,8,0,0,2
"34378",1994,2,14,50,22,0,0,1
"34379",1994,2,15,47,15,0,0,0.0000000000000001
"34380",1994,2,16,60,26,0,0,0.0000000000000001
"34381",1994,2,17,50,27,0,0,0
"34382",1994,2,18,60,29,0,0,0
"34383",1994,2,19,43,27,0,0,0
"34384",1994,2,20,40,24,0.0000000000000001,0.0000000000000001,0
"34385",1994,2,21,37,23,3,4,0.0000000000000001
"34386",1994,2,22,31,19,4,8,0.0000000000000001
"34387",1994,2,23,39,16,0,0,0.0000000000000001
"34388",1994,2,24,55,21,0,0,0
"34389",1994,2,25,28,7,1,4,0
"34390",1994,2,26,48,16,0,0,0
"34391",1994,2,27,54,30,0,0,0
"34392",1994,2,28,51,33,24,20,1
"34393",1994,3,1,57,23,0,0,0
"34394",1994,3,2,62,27,0,0,0
"34395",1994,3,3,69,28,0,0,0
"34396",1994,3,4,67,27,0,0,0
"34397",1994,3,5,64,32,0.0000000000000001,0,0
"34398",1994,3,6,57,34,13,0,0
"34399",1994,3,7,43,26,1,0.0000000000000001,0.0000000000000001
"34400",1994,3,8,29,24,14,27,2
"34401",1994,3,9,49,8,0,0,0
"34402",1994,3,10,59,21,0,0,0
"34403",1994,3,11,60,32,0.0000000000000001,0,0
"34404",1994,3,12,50,36,0.0000000000000001,0.0000000000000001,0
"34405",1994,3,13,65,24,0,0,0
"34406",1994,3,14,72,35,0,0,0
"34407",1994,3,15,68,27,0,0,0
"34408",1994,3,16,73,31,0,0,0
"34409",1994,3,17,66,40,0,0,0
"34410",1994,3,18,68,31,0,0,0
"34411",1994,3,19,73,40,0,0,0
"34412",1994,3,20,60,31,0.0000000000000001,0.0000000000000001,0
"34413",1994,3,21,69,25,0,0,0
"34414",1994,3,22,70,31,0,0,0
"34415",1994,3,23,60,40,0,0,0
"34416",1994,3,24,46,26,0.0000000000000001,0.0000000000000001,0
"34417",1994,3,25,54,30,1,0,0
"34418",1994,3,26,43,28,5,8,1
"34419",1994,3,27,39,21,0.0000000000000001,0.0000000000000001,0
"34420",1994,3,28,55,15,2,5,1
"34421",1994,3,29,43,24,2,7,0
"34422",1994,3,30,63,17,0,0,0
"34423",1994,3,31,66,24,0,0,0
"34424",1994,4,1,66,28,0,0,0
"34425",1994,4,2,57,41,1,0,0
"34426",1994,4,3,68,28,0,0,0
"34427",1994,4,4,62,31,0,0,0
"34428",1994,4,5,40,25,2,3,0
"34429",1994,4,6,57,22,0,0,0
"34430",1994,4,7,63,33,2,0,0
"34431",1994,4,8,58,35,0,0,0
"34432",1994,4,9,53,33,62,28,1
"34433",1994,4,10,36,31,38,39,3
"34434",1994,4,11,43,31,1,1,0.0000000000000001
"34435",1994,4,12,67,28,0,0,0
"34436",1994,4,13,72,42,0,0,0
"34437",1994,4,14,65,41,0,0,0
"34438",1994,4,15,68,33,0,0,0
"34439",1994,4,16,76,34,0,0,0
"34440",1994,4,17,78,40,0,0,0
"34441",1994,4,18,79,41,0.0000000000000001,0,0
"34442",1994,4,19,73,48,0.0000000000000001,0,0
"34443",1994,4,20,76,43,0,0,0
"34444",1994,4,21,75,43,0,0,0
"34445",1994,4,22,77,46,0.0000000000000001,0,0
"34446",1994,4,23,79,43,0.0000000000000001,0,0
"34447",1994,4,24,78,47,0,0,0
"34448",1994,4,25,66,42,22,0,0
"34449",1994,4,26,49,33,0.0000000000000001,0.0000000000000001,0
"34450",1994,4,27,36,23,2,2,0
"34451",1994,4,28,40,27,9,12,0
"34452",1994,4,29,37,31,39,31,1
"34453",1994,4,30,54,29,0.0000000000000001,1,0
"34454",1994,5,1,65,35,0,0,0
"34455",1994,5,2,59,37,2,0,0
"34456",1994,5,3,60,37,2,0,0
"34457",1994,5,4,70,38,0.0000000000000001,0,0
"34458",1994,5,5,80,44,0,0,0
"34459",1994,5,6,69,50,0.0000000000000001,0,0
"34460",1994,5,7,75,51,0.0000000000000001,0,0
"34461",1994,5,8,68,45,10,0,0
"34462",1994,5,9,70,46,0,0,0
"34463",1994,5,10,75,42,0,0,0
"34464",1994,5,11,79,49,0,0,0
"34465",1994,5,12,79,49,0,0,0
"34466",1994,5,13,66,48,62,0,0
"34467",1994,5,14,68,43,2,0,0
"34468",1994,5,15,77,44,0,0,0
"34469",1994,5,16,85,47,0,0,0
"34470",1994,5,17,85,50,0,0,0
"34471",1994,5,18,85,49,0.0000000000000001,0,0
"34472",1994,5,19,84,53,10,0,0
"34473",1994,5,20,80,49,0,0,0
"34474",1994,5,21,75,48,0,0,0
"34475",1994,5,22,84,47,0,0,0
