"","Time","Year","Mon","Day","Min"
"14944",14945,1989,12,1,20
"14945",14946,1989,12,2,21
"14946",14947,1989,12,3,19
"14947",14948,1989,12,4,31
"14948",14949,1989,12,5,39
"14949",14950,1989,12,6,31
"14950",14951,1989,12,7,21
"14951",14952,1989,12,8,17
"14952",14953,1989,12,9,30
"14953",14954,1989,12,10,9
"14954",14955,1989,12,11,5
"14955",14956,1989,12,12,16
"14956",14957,1989,12,13,15
"14957",14958,1989,12,14,16
"14958",14959,1989,12,15,7
"14959",14960,1989,12,16,4
"14960",14961,1989,12,17,0
"14961",14962,1989,12,18,-7
"14962",14963,1989,12,19,-10
"14963",14964,1989,12,20,2
"14964",14965,1989,12,21,-9
"14965",14966,1989,12,22,-18
"14966",14967,1989,12,23,1
"14967",14968,1989,12,24,21
"14968",14969,1989,12,25,15
"14969",14970,1989,12,26,23
"14970",14971,1989,12,27,26
"14971",14972,1989,12,28,27
"14972",14973,1989,12,29,19
"14973",14974,1989,12,30,17
"14974",14975,1989,12,31,15
"14975",14976,1990,1,1,26
"14976",14977,1990,1,2,28
"14977",14978,1990,1,3,19
"14978",14979,1990,1,4,13
"14979",14980,1990,1,5,17
"14980",14981,1990,1,6,22
"14981",14982,1990,1,7,24
"14982",14983,1990,1,8,38
"14983",14984,1990,1,9,42
"14984",14985,1990,1,10,33
"14985",14986,1990,1,11,28
"14986",14987,1990,1,12,22
"14987",14988,1990,1,13,26
"14988",14989,1990,1,14,33
"14989",14990,1990,1,15,23
"14990",14991,1990,1,16,22
"14991",14992,1990,1,17,23
"14992",14993,1990,1,18,17
"14993",14994,1990,1,19,22
"14994",14995,1990,1,20,21
"14995",14996,1990,1,21,22
"14996",14997,1990,1,22,25
"14997",14998,1990,1,23,31
"14998",14999,1990,1,24,17
"14999",15000,1990,1,25,25
"15000",15001,1990,1,26,31
"15001",15002,1990,1,27,17
"15002",15003,1990,1,28,17
"15003",15004,1990,1,29,24
"15004",15005,1990,1,30,19
"15005",15006,1990,1,31,22
"15006",15007,1990,2,1,21
"15007",15008,1990,2,2,17
"15008",15009,1990,2,3,14
"15009",15010,1990,2,4,17
"15010",15011,1990,2,5,22
"15011",15012,1990,2,6,19
"15012",15013,1990,2,7,25
"15013",15014,1990,2,8,23
"15014",15015,1990,2,9,25
"15015",15016,1990,2,10,39
"15016",15017,1990,2,11,34
"15017",15018,1990,2,12,31
"15018",15019,1990,2,13,16
"15019",15020,1990,2,14,4
"15020",15021,1990,2,15,-4
"15021",15022,1990,2,16,-1
"15022",15023,1990,2,17,7
"15023",15024,1990,2,18,21
"15024",15025,1990,2,19,20
"15025",15026,1990,2,20,25
"15026",15027,1990,2,21,26
"15027",15028,1990,2,22,25
"15028",15029,1990,2,23,29
"15029",15030,1990,2,24,26
"15030",15031,1990,2,25,26
"15031",15032,1990,2,26,35
"15032",15033,1990,2,27,27
"15033",15034,1990,2,28,27
"15034",15035,1990,3,1,28
"15035",15036,1990,3,2,20
"15036",15037,1990,3,3,30
"15037",15038,1990,3,4,34
"15038",15039,1990,3,5,29
"15039",15040,1990,3,6,25
"15040",15041,1990,3,7,23
"15041",15042,1990,3,8,23
"15042",15043,1990,3,9,33
"15043",15044,1990,3,10,32
"15044",15045,1990,3,11,33
"15045",15046,1990,3,12,36
"15046",15047,1990,3,13,21
"15047",15048,1990,3,14,14
"15048",15049,1990,3,15,27
"15049",15050,1990,3,16,31
"15050",15051,1990,3,17,33
"15051",15052,1990,3,18,30
"15052",15053,1990,3,19,25
"15053",15054,1990,3,20,33
"15054",15055,1990,3,21,38
"15055",15056,1990,3,22,26
"15056",15057,1990,3,23,20
"15057",15058,1990,3,24,14
"15058",15059,1990,3,25,24
"15059",15060,1990,3,26,21
"15060",15061,1990,3,27,29
"15061",15062,1990,3,28,32
"15062",15063,1990,3,29,32
"15063",15064,1990,3,30,32
"15064",15065,1990,3,31,31
"15065",15066,1990,4,1,38
"15066",15067,1990,4,2,32
"15067",15068,1990,4,3,41
"15068",15069,1990,4,4,39
"15069",15070,1990,4,5,26
"15070",15071,1990,4,6,26
"15071",15072,1990,4,7,32
"15072",15073,1990,4,8,38
"15073",15074,1990,4,9,36
"15074",15075,1990,4,10,29
"15075",15076,1990,4,11,34
"15076",15077,1990,4,12,37
"15077",15078,1990,4,13,39
"15078",15079,1990,4,14,35
"15079",15080,1990,4,15,36
"15080",15081,1990,4,16,34
"15081",15082,1990,4,17,35
"15082",15083,1990,4,18,32
"15083",15084,1990,4,19,43
"15084",15085,1990,4,20,42
"15085",15086,1990,4,21,48
"15086",15087,1990,4,22,50
"15087",15088,1990,4,23,47
"15088",15089,1990,4,24,45
"15089",15090,1990,4,25,39
"15090",15091,1990,4,26,41
"15091",15092,1990,4,27,35
"15092",15093,1990,4,28,41
"15093",15094,1990,4,29,31
"15094",15095,1990,4,30,31
"15095",15096,1990,5,1,34
"15096",15097,1990,5,2,30
"15097",15098,1990,5,3,37
"15098",15099,1990,5,4,33
"15099",15100,1990,5,5,36
"15100",15101,1990,5,6,45
"15101",15102,1990,5,7,50
"15102",15103,1990,5,8,39
"15103",15104,1990,5,9,32
"15104",15105,1990,5,10,32
"15105",15106,1990,5,11,40
"15106",15107,1990,5,12,38
"15107",15108,1990,5,13,42
"15108",15109,1990,5,14,39
"15109",15110,1990,5,15,43
"15110",15111,1990,5,16,38
"15111",15112,1990,5,17,37
"15112",15113,1990,5,18,46
"15113",15114,1990,5,19,44
"15114",15115,1990,5,20,48
"15115",15116,1990,5,21,45
"15116",15117,1990,5,22,47
"15117",15118,1990,5,23,49
"15118",15119,1990,5,24,54
"15119",15120,1990,5,25,50
"15120",15121,1990,5,26,47
"15121",15122,1990,5,27,49
"15122",15123,1990,5,28,51
"15123",15124,1990,5,29,47
"15124",15125,1990,5,30,45
"15125",15126,1990,5,31,46
"15126",15127,1990,6,1,49
"15127",15128,1990,6,2,46
"15128",15129,1990,6,3,46
"15129",15130,1990,6,4,54
"15130",15131,1990,6,5,54
"15131",15132,1990,6,6,55
"15132",15133,1990,6,7,58
"15133",15134,1990,6,8,56
"15134",15135,1990,6,9,56
"15135",15136,1990,6,10,64
"15136",15137,1990,6,11,61
"15137",15138,1990,6,12,54
"15138",15139,1990,6,13,49
"15139",15140,1990,6,14,56
"15140",15141,1990,6,15,57
"15141",15142,1990,6,16,55
"15142",15143,1990,6,17,49
"15143",15144,1990,6,18,54
"15144",15145,1990,6,19,55
"15145",15146,1990,6,20,52
"15146",15147,1990,6,21,52
"15147",15148,1990,6,22,47
"15148",15149,1990,6,23,54
"15149",15150,1990,6,24,63
"15150",15151,1990,6,25,67
"15151",15152,1990,6,26,60
"15152",15153,1990,6,27,69
"15153",15154,1990,6,28,66
"15154",15155,1990,6,29,64
"15155",15156,1990,6,30,63
"15156",15157,1990,7,1,64
"15157",15158,1990,7,2,60
"15158",15159,1990,7,3,64
"15159",15160,1990,7,4,62
"15160",15161,1990,7,5,59
"15161",15162,1990,7,6,59
"15162",15163,1990,7,7,64
"15163",15164,1990,7,8,61
"15164",15165,1990,7,9,58
"15165",15166,1990,7,10,59
"15166",15167,1990,7,11,59
"15167",15168,1990,7,12,53
"15168",15169,1990,7,13,50
"15169",15170,1990,7,14,54
"15170",15171,1990,7,15,53
"15171",15172,1990,7,16,60
"15172",15173,1990,7,17,59
"15173",15174,1990,7,18,62
"15174",15175,1990,7,19,62
"15175",15176,1990,7,20,59
"15176",15177,1990,7,21,53
"15177",15178,1990,7,22,49
"15178",15179,1990,7,23,53
"15179",15180,1990,7,24,58
"15180",15181,1990,7,25,56
"15181",15182,1990,7,26,58
"15182",15183,1990,7,27,59
"15183",15184,1990,7,28,55
"15184",15185,1990,7,29,54
"15185",15186,1990,7,30,52
"15186",15187,1990,7,31,53
"15187",15188,1990,8,1,56
"15188",15189,1990,8,2,57
"15189",15190,1990,8,3,52
"15190",15191,1990,8,4,52
"15191",15192,1990,8,5,52
"15192",15193,1990,8,6,56
"15193",15194,1990,8,7,55
"15194",15195,1990,8,8,61
"15195",15196,1990,8,9,57
"15196",15197,1990,8,10,58
"15197",15198,1990,8,11,61
"15198",15199,1990,8,12,57
"15199",15200,1990,8,13,53
"15200",15201,1990,8,14,57
"15201",15202,1990,8,15,56
"15202",15203,1990,8,16,54
"15203",15204,1990,8,17,60
"15204",15205,1990,8,18,54
"15205",15206,1990,8,19,56
"15206",15207,1990,8,20,55
"15207",15208,1990,8,21,61
"15208",15209,1990,8,22,58
"15209",15210,1990,8,23,54
"15210",15211,1990,8,24,58
"15211",15212,1990,8,25,56
"15212",15213,1990,8,26,57
"15213",15214,1990,8,27,58
"15214",15215,1990,8,28,56
"15215",15216,1990,8,29,57
"15216",15217,1990,8,30,59
"15217",15218,1990,8,31,61
"15218",15219,1990,9,1,60
"15219",15220,1990,9,2,59
"15220",15221,1990,9,3,58
"15221",15222,1990,9,4,59
"15222",15223,1990,9,5,60
"15223",15224,1990,9,6,60
"15224",15225,1990,9,7,58
"15225",15226,1990,9,8,54
"15226",15227,1990,9,9,55
"15227",15228,1990,9,10,57
"15228",15229,1990,9,11,53
"15229",15230,1990,9,12,51
"15230",15231,1990,9,13,57
"15231",15232,1990,9,14,50
"15232",15233,1990,9,15,54
"15233",15234,1990,9,16,58
"15234",15235,1990,9,17,55
"15235",15236,1990,9,18,49
"15236",15237,1990,9,19,51
"15237",15238,1990,9,20,47
"15238",15239,1990,9,21,48
"15239",15240,1990,9,22,45
"15240",15241,1990,9,23,43
"15241",15242,1990,9,24,47
"15242",15243,1990,9,25,55
"15243",15244,1990,9,26,54
"15244",15245,1990,9,27,50
"15245",15246,1990,9,28,50
"15246",15247,1990,9,29,45
"15247",15248,1990,9,30,42
"15248",15249,1990,10,1,49
"15249",15250,1990,10,2,45
"15250",15251,1990,10,3,37
"15251",15252,1990,10,4,49
"15252",15253,1990,10,5,44
"15253",15254,1990,10,6,43
"15254",15255,1990,10,7,30
"15255",15256,1990,10,8,29
"15256",15257,1990,10,9,27
"15257",15258,1990,10,10,38
"15258",15259,1990,10,11,36
"15259",15260,1990,10,12,31
"15260",15261,1990,10,13,39
"15261",15262,1990,10,14,32
"15262",15263,1990,10,15,36
"15263",15264,1990,10,16,37
"15264",15265,1990,10,17,32
"15265",15266,1990,10,18,29
"15266",15267,1990,10,19,36
"15267",15268,1990,10,20,31
"15268",15269,1990,10,21,25
"15269",15270,1990,10,22,38
"15270",15271,1990,10,23,36
"15271",15272,1990,10,24,36
"15272",15273,1990,10,25,41
"15273",15274,1990,10,26,43
"15274",15275,1990,10,27,37
"15275",15276,1990,10,28,36
"15276",15277,1990,10,29,46
"15277",15278,1990,10,30,45
"15278",15279,1990,10,31,37
"15279",15280,1990,11,1,41
"15280",15281,1990,11,2,28
"15281",15282,1990,11,3,22
"15282",15283,1990,11,4,16
"15283",15284,1990,11,5,32
"15284",15285,1990,11,6,15
"15285",15286,1990,11,7,12
"15286",15287,1990,11,8,24
"15287",15288,1990,11,9,28
"15288",15289,1990,11,10,34
"15289",15290,1990,11,11,40
"15290",15291,1990,11,12,37
"15291",15292,1990,11,13,32
"15292",15293,1990,11,14,40
"15293",15294,1990,11,15,37
"15294",15295,1990,11,16,30
"15295",15296,1990,11,17,36
"15296",15297,1990,11,18,32
"15297",15298,1990,11,19,33
"15298",15299,1990,11,20,39
"15299",15300,1990,11,21,29
"15300",15301,1990,11,22,27
"15301",15302,1990,11,23,38
"15302",15303,1990,11,24,46
"15303",15304,1990,11,25,41
"15304",15305,1990,11,26,21
"15305",15306,1990,11,27,19
"15306",15307,1990,11,28,20
"15307",15308,1990,11,29,22
"15308",15309,1990,11,30,36
"15309",15310,1990,12,1,21
"15310",15311,1990,12,2,16
"15311",15312,1990,12,3,13
"15312",15313,1990,12,4,29
"15313",15314,1990,12,5,27
"15314",15315,1990,12,6,19
"15315",15316,1990,12,7,23
"15316",15317,1990,12,8,22
"15317",15318,1990,12,9,28
"15318",15319,1990,12,10,35
"15319",15320,1990,12,11,37
"15320",15321,1990,12,12,32
"15321",15322,1990,12,13,24
"15322",15323,1990,12,14,21
"15323",15324,1990,12,15,18
"15324",15325,1990,12,16,22
"15325",15326,1990,12,17,24
"15326",15327,1990,12,18,25
"15327",15328,1990,12,19,-3
"15328",15329,1990,12,20,-16
"15329",15330,1990,12,21,-21
"15330",15331,1990,12,22,-25
"15331",15332,1990,12,23,-17
"15332",15333,1990,12,24,6
"15333",15334,1990,12,25,2
"15334",15335,1990,12,26,1
"15335",15336,1990,12,27,4
"15336",15337,1990,12,28,2
"15337",15338,1990,12,29,-7
"15338",15339,1990,12,30,-8
"15339",15340,1990,12,31,16
"15340",15341,1991,1,1,26
"15341",15342,1991,1,2,12
"15342",15343,1991,1,3,14
"15343",15344,1991,1,4,16
"15344",15345,1991,1,5,15
"15345",15346,1991,1,6,10
"15346",15347,1991,1,7,8
"15347",15348,1991,1,8,21
"15348",15349,1991,1,9,15
"15349",15350,1991,1,10,14
"15350",15351,1991,1,11,19
"15351",15352,1991,1,12,26
"15352",15353,1991,1,13,32
"15353",15354,1991,1,14,23
"15354",15355,1991,1,15,22
"15355",15356,1991,1,16,20
"15356",15357,1991,1,17,15
"15357",15358,1991,1,18,21
"15358",15359,1991,1,19,18
"15359",15360,1991,1,20,6
"15360",15361,1991,1,21,6
"15361",15362,1991,1,22,17
"15362",15363,1991,1,23,9
"15363",15364,1991,1,24,8
"15364",15365,1991,1,25,-1
"15365",15366,1991,1,26,-4
"15366",15367,1991,1,27,19
"15367",15368,1991,1,28,7
"15368",15369,1991,1,29,0
"15369",15370,1991,1,30,8
"15370",15371,1991,1,31,20
"15371",15372,1991,2,1,29
"15372",15373,1991,2,2,27
"15373",15374,1991,2,3,27
"15374",15375,1991,2,4,30
"15375",15376,1991,2,5,26
"15376",15377,1991,2,6,28
"15377",15378,1991,2,7,25
"15378",15379,1991,2,8,27
"15379",15380,1991,2,9,26
"15380",15381,1991,2,10,26
"15381",15382,1991,2,11,31
"15382",15383,1991,2,12,29
"15383",15384,1991,2,13,31
"15384",15385,1991,2,14,24
"15385",15386,1991,2,15,24
"15386",15387,1991,2,16,36
"15387",15388,1991,2,17,27
"15388",15389,1991,2,18,23
"15389",15390,1991,2,19,21
"15390",15391,1991,2,20,35
"15391",15392,1991,2,21,33
"15392",15393,1991,2,22,26
"15393",15394,1991,2,23,28
"15394",15395,1991,2,24,23
"15395",15396,1991,2,25,13
"15396",15397,1991,2,26,20
"15397",15398,1991,2,27,21
"15398",15399,1991,2,28,30
"15399",15400,1991,3,1,24
"15400",15401,1991,3,2,21
"15401",15402,1991,3,3,32
"15402",15403,1991,3,4,45
"15403",15404,1991,3,5,33
"15404",15405,1991,3,6,26
"15405",15406,1991,3,7,24
"15406",15407,1991,3,8,24
"15407",15408,1991,3,9,24
"15408",15409,1991,3,10,44
"15409",15410,1991,3,11,36
"15410",15411,1991,3,12,28
"15411",15412,1991,3,13,25
"15412",15413,1991,3,14,25
"15413",15414,1991,3,15,28
"15414",15415,1991,3,16,26
"15415",15416,1991,3,17,20
"15416",15417,1991,3,18,27
"15417",15418,1991,3,19,30
"15418",15419,1991,3,20,36
"15419",15420,1991,3,21,28
"15420",15421,1991,3,22,33
"15421",15422,1991,3,23,32
"15422",15423,1991,3,24,32
"15423",15424,1991,3,25,37
"15424",15425,1991,3,26,32
"15425",15426,1991,3,27,31
"15426",15427,1991,3,28,27
"15427",15428,1991,3,29,27
"15428",15429,1991,3,30,24
"15429",15430,1991,3,31,32
"15430",15431,1991,4,1,38
"15431",15432,1991,4,2,37
"15432",15433,1991,4,3,32
"15433",15434,1991,4,4,38
"15434",15435,1991,4,5,45
"15435",15436,1991,4,6,49
"15436",15437,1991,4,7,42
"15437",15438,1991,4,8,35
"15438",15439,1991,4,9,28
"15439",15440,1991,4,10,34
"15440",15441,1991,4,11,31
"15441",15442,1991,4,12,28
"15442",15443,1991,4,13,20
"15443",15444,1991,4,14,30
"15444",15445,1991,4,15,34
"15445",15446,1991,4,16,34
"15446",15447,1991,4,17,35
"15447",15448,1991,4,18,37
"15448",15449,1991,4,19,31
"15449",15450,1991,4,20,39
"15450",15451,1991,4,21,39
"15451",15452,1991,4,22,36
"15452",15453,1991,4,23,38
"15453",15454,1991,4,24,41
"15454",15455,1991,4,25,43
"15455",15456,1991,4,26,41
"15456",15457,1991,4,27,36
"15457",15458,1991,4,28,36
"15458",15459,1991,4,29,33
"15459",15460,1991,4,30,31
"15460",15461,1991,5,1,32
"15461",15462,1991,5,2,37
"15462",15463,1991,5,3,33
"15463",15464,1991,5,4,33
"15464",15465,1991,5,5,34
"15465",15466,1991,5,6,38
"15466",15467,1991,5,7,43
"15467",15468,1991,5,8,43
"15468",15469,1991,5,9,55
"15469",15470,1991,5,10,53
"15470",15471,1991,5,11,58
"15471",15472,1991,5,12,47
"15472",15473,1991,5,13,39
"15473",15474,1991,5,14,44
"15474",15475,1991,5,15,47
"15475",15476,1991,5,16,45
"15476",15477,1991,5,17,45
"15477",15478,1991,5,18,54
"15478",15479,1991,5,19,55
"15479",15480,1991,5,20,58
"15480",15481,1991,5,21,55
"15481",15482,1991,5,22,53
"15482",15483,1991,5,23,51
"15483",15484,1991,5,24,50
"15484",15485,1991,5,25,46
"15485",15486,1991,5,26,49
"15486",15487,1991,5,27,52
"15487",15488,1991,5,28,53
"15488",15489,1991,5,29,48
"15489",15490,1991,5,30,48
"15490",15491,1991,5,31,55
"15491",15492,1991,6,1,51
"15492",15493,1991,6,2,50
"15493",15494,1991,6,3,51
"15494",15495,1991,6,4,49
"15495",15496,1991,6,5,53
"15496",15497,1991,6,6,53
"15497",15498,1991,6,7,53
"15498",15499,1991,6,8,51
"15499",15500,1991,6,9,54
"15500",15501,1991,6,10,53
"15501",15502,1991,6,11,51
"15502",15503,1991,6,12,58
"15503",15504,1991,6,13,54
"15504",15505,1991,6,14,55
"15505",15506,1991,6,15,52
"15506",15507,1991,6,16,57
"15507",15508,1991,6,17,55
"15508",15509,1991,6,18,54
"15509",15510,1991,6,19,56
"15510",15511,1991,6,20,59
"15511",15512,1991,6,21,56
"15512",15513,1991,6,22,58
"15513",15514,1991,6,23,57
"15514",15515,1991,6,24,57
"15515",15516,1991,6,25,56
"15516",15517,1991,6,26,52
"15517",15518,1991,6,27,57
"15518",15519,1991,6,28,58
"15519",15520,1991,6,29,60
"15520",15521,1991,6,30,61
"15521",15522,1991,7,1,57
"15522",15523,1991,7,2,57
"15523",15524,1991,7,3,58
"15524",15525,1991,7,4,57
"15525",15526,1991,7,5,65
"15526",15527,1991,7,6,61
"15527",15528,1991,7,7,65
"15528",15529,1991,7,8,62
"15529",15530,1991,7,9,59
"15530",15531,1991,7,10,58
"15531",15532,1991,7,11,61
"15532",15533,1991,7,12,59
"15533",15534,1991,7,13,53
"15534",15535,1991,7,14,58
"15535",15536,1991,7,15,57
"15536",15537,1991,7,16,58
"15537",15538,1991,7,17,64
"15538",15539,1991,7,18,62
"15539",15540,1991,7,19,60
"15540",15541,1991,7,20,59
"15541",15542,1991,7,21,61
"15542",15543,1991,7,22,57
"15543",15544,1991,7,23,56
"15544",15545,1991,7,24,57
"15545",15546,1991,7,25,53
"15546",15547,1991,7,26,53
"15547",15548,1991,7,27,53
"15548",15549,1991,7,28,57
"15549",15550,1991,7,29,61
"15550",15551,1991,7,30,62
"15551",15552,1991,7,31,59
"15552",15553,1991,8,1,66
"15553",15554,1991,8,2,60
"15554",15555,1991,8,3,58
"15555",15556,1991,8,4,58
"15556",15557,1991,8,5,59
"15557",15558,1991,8,6,58
"15558",15559,1991,8,7,56
"15559",15560,1991,8,8,56
"15560",15561,1991,8,9,56
"15561",15562,1991,8,10,55
"15562",15563,1991,8,11,56
"15563",15564,1991,8,12,59
"15564",15565,1991,8,13,59
"15565",15566,1991,8,14,53
"15566",15567,1991,8,15,60
"15567",15568,1991,8,16,58
"15568",15569,1991,8,17,54
"15569",15570,1991,8,18,55
"15570",15571,1991,8,19,57
"15571",15572,1991,8,20,55
"15572",15573,1991,8,21,57
"15573",15574,1991,8,22,59
"15574",15575,1991,8,23,60
"15575",15576,1991,8,24,59
"15576",15577,1991,8,25,62
"15577",15578,1991,8,26,61
"15578",15579,1991,8,27,63
"15579",15580,1991,8,28,60
"15580",15581,1991,8,29,56
"15581",15582,1991,8,30,57
"15582",15583,1991,8,31,53
"15583",15584,1991,9,1,56
"15584",15585,1991,9,2,56
"15585",15586,1991,9,3,56
"15586",15587,1991,9,4,57
"15587",15588,1991,9,5,55
"15588",15589,1991,9,6,57
"15589",15590,1991,9,7,56
"15590",15591,1991,9,8,54
"15591",15592,1991,9,9,48
"15592",15593,1991,9,10,58
"15593",15594,1991,9,11,52
"15594",15595,1991,9,12,53
"15595",15596,1991,9,13,52
"15596",15597,1991,9,14,49
"15597",15598,1991,9,15,48
"15598",15599,1991,9,16,42
"15599",15600,1991,9,17,41
"15600",15601,1991,9,18,40
"15601",15602,1991,9,19,36
"15602",15603,1991,9,20,43
"15603",15604,1991,9,21,48
"15604",15605,1991,9,22,40
"15605",15606,1991,9,23,35
"15606",15607,1991,9,24,35
"15607",15608,1991,9,25,40
"15608",15609,1991,9,26,42
"15609",15610,1991,9,27,42
"15610",15611,1991,9,28,46
"15611",15612,1991,9,29,52
"15612",15613,1991,9,30,49
"15613",15614,1991,10,1,49
"15614",15615,1991,10,2,48
"15615",15616,1991,10,3,44
"15616",15617,1991,10,4,33
"15617",15618,1991,10,5,29
"15618",15619,1991,10,6,31
"15619",15620,1991,10,7,38
"15620",15621,1991,10,8,46
"15621",15622,1991,10,9,44
"15622",15623,1991,10,10,42
"15623",15624,1991,10,11,43
"15624",15625,1991,10,12,42
"15625",15626,1991,10,13,44
"15626",15627,1991,10,14,34
"15627",15628,1991,10,15,41
"15628",15629,1991,10,16,40
"15629",15630,1991,10,17,46
"15630",15631,1991,10,18,33
"15631",15632,1991,10,19,32
"15632",15633,1991,10,20,32
"15633",15634,1991,10,21,35
"15634",15635,1991,10,22,42
"15635",15636,1991,10,23,34
"15636",15637,1991,10,24,33
"15637",15638,1991,10,25,30
"15638",15639,1991,10,26,30
"15639",15640,1991,10,27,31
"15640",15641,1991,10,28,13
"15641",15642,1991,10,29,7
"15642",15643,1991,10,30,7
"15643",15644,1991,10,31,10
"15644",15645,1991,11,1,8
"15645",15646,1991,11,2,1
"15646",15647,1991,11,3,5
"15647",15648,1991,11,4,15
"15648",15649,1991,11,5,34
"15649",15650,1991,11,6,30
"15650",15651,1991,11,7,27
"15651",15652,1991,11,8,23
"15652",15653,1991,11,9,40
"15653",15654,1991,11,10,38
"15654",15655,1991,11,11,34
"15655",15656,1991,11,12,26
"15656",15657,1991,11,13,31
"15657",15658,1991,11,14,26
"15658",15659,1991,11,15,31
"15659",15660,1991,11,16,30
"15660",15661,1991,11,17,25
"15661",15662,1991,11,18,23
"15662",15663,1991,11,19,20
"15663",15664,1991,11,20,20
"15664",15665,1991,11,21,27
"15665",15666,1991,11,22,17
"15666",15667,1991,11,23,12
"15667",15668,1991,11,24,16
"15668",15669,1991,11,25,20
"15669",15670,1991,11,26,28
"15670",15671,1991,11,27,28
"15671",15672,1991,11,28,27
"15672",15673,1991,11,29,17
"15673",15674,1991,11,30,3
"15674",15675,1991,12,1,4
"15675",15676,1991,12,2,1
"15676",15677,1991,12,3,13
"15677",15678,1991,12,4,16
"15678",15679,1991,12,5,27
"15679",15680,1991,12,6,31
"15680",15681,1991,12,7,29
"15681",15682,1991,12,8,27
"15682",15683,1991,12,9,22
"15683",15684,1991,12,10,25
"15684",15685,1991,12,11,25
"15685",15686,1991,12,12,25
"15686",15687,1991,12,13,20
"15687",15688,1991,12,14,16
"15688",15689,1991,12,15,20
"15689",15690,1991,12,16,29
"15690",15691,1991,12,17,22
"15691",15692,1991,12,18,18
"15692",15693,1991,12,19,20
"15693",15694,1991,12,20,24
"15694",15695,1991,12,21,20
"15695",15696,1991,12,22,25
"15696",15697,1991,12,23,26
"15697",15698,1991,12,24,19
"15698",15699,1991,12,25,18
"15699",15700,1991,12,26,19
"15700",15701,1991,12,27,18
"15701",15702,1991,12,28,22
"15702",15703,1991,12,29,21
"15703",15704,1991,12,30,17
"15704",15705,1991,12,31,19
"15705",15706,1992,1,1,17
"15706",15707,1992,1,2,20
"15707",15708,1992,1,3,28
"15708",15709,1992,1,4,19
"15709",15710,1992,1,5,19
"15710",15711,1992,1,6,22
"15711",15712,1992,1,7,18
"15712",15713,1992,1,8,14
"15713",15714,1992,1,9,7
"15714",15715,1992,1,10,9
"15715",15716,1992,1,11,26
"15716",15717,1992,1,12,17
"15717",15718,1992,1,13,7
"15718",15719,1992,1,14,10
"15719",15720,1992,1,15,-5
"15720",15721,1992,1,16,20
"15721",15722,1992,1,17,15
"15722",15723,1992,1,18,6
"15723",15724,1992,1,19,16
"15724",15725,1992,1,20,19
"15725",15726,1992,1,21,15
"15726",15727,1992,1,22,16
"15727",15728,1992,1,23,25
"15728",15729,1992,1,24,32
"15729",15730,1992,1,25,24
"15730",15731,1992,1,26,22
"15731",15732,1992,1,27,21
"15732",15733,1992,1,28,30
"15733",15734,1992,1,29,25
"15734",15735,1992,1,30,27
"15735",15736,1992,1,31,32
"15736",15737,1992,2,1,27
"15737",15738,1992,2,2,31
"15738",15739,1992,2,3,28
"15739",15740,1992,2,4,25
"15740",15741,1992,2,5,21
"15741",15742,1992,2,6,25
