"","Year","Day","Hour","Prec"
"24875",82,14,12,0
"24876",82,14,13,0
"24877",82,14,14,0
"24878",82,14,15,0
"24879",82,14,16,0
"24880",82,14,17,0
"24881",82,14,18,0
"24882",82,14,19,0
"24883",82,14,20,0
"24884",82,14,21,0
"24885",82,14,22,0
"24886",82,14,23,0
"24887",82,14,24,0
"24888",82,15,1,0
"24889",82,15,2,0
"24890",82,15,3,0
"24891",82,15,4,0
"24892",82,15,5,0
"24893",82,15,6,0
"24894",82,15,7,0
"24895",82,15,8,0
"24896",82,15,9,0
"24897",82,15,10,0
"24898",82,15,11,0
"24899",82,15,12,0
"24900",82,15,13,0
"24901",82,15,14,0
"24902",82,15,15,0
"24903",82,15,16,0
"24904",82,15,17,0
"24905",82,15,18,0
"24906",82,15,19,0
"24907",82,15,20,0
"24908",82,15,21,0
"24909",82,15,22,0
"24910",82,15,23,0
"24911",82,15,24,0
"24912",82,16,1,0
"24913",82,16,2,0
"24914",82,16,3,0
"24915",82,16,4,0
"24916",82,16,5,0
"24917",82,16,6,0
"24918",82,16,7,0
"24919",82,16,8,0
"24920",82,16,9,0
"24921",82,16,10,0
"24922",82,16,11,0
"24923",82,16,12,0
"24924",82,16,13,0
"24925",82,16,14,0
"24926",82,16,15,0
"24927",82,16,16,0
"24928",82,16,17,0
"24929",82,16,18,0
"24930",82,16,19,0
"24931",82,16,20,0
"24932",82,16,21,0
"24933",82,16,22,0
"24934",82,16,23,0
"24935",82,16,24,0
"24936",82,17,1,0
"24937",82,17,2,0
"24938",82,17,3,0
"24939",82,17,4,0
"24940",82,17,5,0
"24941",82,17,6,0
"24942",82,17,7,0
"24943",82,17,8,0
"24944",82,17,9,0
"24945",82,17,10,0
"24946",82,17,11,0
"24947",82,17,12,0
"24948",82,17,13,0
"24949",82,17,14,0
"24950",82,17,15,0
"24951",82,17,16,0
"24952",82,17,17,0
"24953",82,17,18,0
"24954",82,17,19,0
"24955",82,17,20,0
"24956",82,17,21,0
"24957",82,17,22,0
"24958",82,17,23,0
"24959",82,17,24,0
"24960",82,18,1,0
"24961",82,18,2,0
"24962",82,18,3,0
"24963",82,18,4,0
"24964",82,18,5,0
"24965",82,18,6,0
"24966",82,18,7,0
"24967",82,18,8,0
"24968",82,18,9,0
"24969",82,18,10,0
"24970",82,18,11,0
"24971",82,18,12,0
"24972",82,18,13,0
"24973",82,18,14,0
"24974",82,18,15,0
"24975",82,18,16,0
"24976",82,18,17,0
"24977",82,18,18,0
"24978",82,18,19,0
"24979",82,18,20,0
"24980",82,18,21,0
"24981",82,18,22,0
"24982",82,18,23,0
"24983",82,18,24,0
"24984",82,19,1,0
"24985",82,19,2,0
"24986",82,19,3,0
"24987",82,19,4,0
"24988",82,19,5,0
"24989",82,19,6,0
"24990",82,19,7,0
"24991",82,19,8,0
"24992",82,19,9,0
"24993",82,19,10,0
"24994",82,19,11,0
"24995",82,19,12,0
"24996",82,19,13,0
"24997",82,19,14,0
"24998",82,19,15,0
"24999",82,19,16,0
"25000",82,19,17,0
"25001",82,19,18,0
"25002",82,19,19,0
"25003",82,19,20,0
"25004",82,19,21,0
"25005",82,19,22,0
"25006",82,19,23,0
"25007",82,19,24,0
"25008",82,20,1,0
"25009",82,20,2,0
"25010",82,20,3,0
"25011",82,20,4,0
"25012",82,20,5,0
"25013",82,20,6,0
"25014",82,20,7,0
"25015",82,20,8,0
"25016",82,20,9,0
"25017",82,20,10,0
"25018",82,20,11,0
"25019",82,20,12,0
"25020",82,20,13,0
"25021",82,20,14,0
"25022",82,20,15,0
"25023",82,20,16,0
"25024",82,20,17,0
"25025",82,20,18,0
"25026",82,20,19,0
"25027",82,20,20,0
"25028",82,20,21,0
"25029",82,20,22,0
"25030",82,20,23,0
"25031",82,20,24,0
"25032",82,21,1,0
"25033",82,21,2,0
"25034",82,21,3,0
"25035",82,21,4,0
"25036",82,21,5,0
"25037",82,21,6,0
"25038",82,21,7,0
"25039",82,21,8,0
"25040",82,21,9,0
"25041",82,21,10,0
"25042",82,21,11,0
"25043",82,21,12,0
"25044",82,21,13,0
"25045",82,21,14,0
"25046",82,21,15,0
"25047",82,21,16,0
"25048",82,21,17,0
"25049",82,21,18,0
"25050",82,21,19,0
"25051",82,21,20,0
"25052",82,21,21,0
"25053",82,21,22,0
"25054",82,21,23,0
"25055",82,21,24,0
"25056",82,22,1,0
"25057",82,22,2,0
"25058",82,22,3,0
"25059",82,22,4,0
"25060",82,22,5,0
"25061",82,22,6,0
"25062",82,22,7,0
"25063",82,22,8,0
"25064",82,22,9,0
"25065",82,22,10,0
"25066",82,22,11,0
"25067",82,22,12,0
"25068",82,22,13,0
"25069",82,22,14,0
"25070",82,22,15,0
"25071",82,22,16,0
"25072",82,22,17,0
"25073",82,22,18,0
"25074",82,22,19,0
"25075",82,22,20,0
"25076",82,22,21,0
"25077",82,22,22,0
"25078",82,22,23,0
"25079",82,22,24,0
"25080",82,23,1,0
"25081",82,23,2,0
"25082",82,23,3,0
"25083",82,23,4,0
"25084",82,23,5,0
"25085",82,23,6,0
"25086",82,23,7,0
"25087",82,23,8,0
"25088",82,23,9,0
"25089",82,23,10,0
"25090",82,23,11,0
"25091",82,23,12,0
"25092",82,23,13,0
"25093",82,23,14,0
"25094",82,23,15,0
"25095",82,23,16,0
"25096",82,23,17,0
"25097",82,23,18,0
"25098",82,23,19,0
"25099",82,23,20,0
"25100",82,23,21,0
"25101",82,23,22,0
"25102",82,23,23,0
"25103",82,23,24,0
"25104",82,24,1,0
"25105",82,24,2,0
"25106",82,24,3,0
"25107",82,24,4,0
"25108",82,24,5,0
"25109",82,24,6,0
"25110",82,24,7,0
"25111",82,24,8,0
"25112",82,24,9,0
"25113",82,24,10,0
"25114",82,24,11,0
"25115",82,24,12,0
"25116",82,24,13,0
"25117",82,24,14,0
"25118",82,24,15,0
"25119",82,24,16,0
"25120",82,24,17,0
"25121",82,24,18,0
"25122",82,24,19,0
"25123",82,24,20,0
"25124",82,24,21,0
"25125",82,24,22,0
"25126",82,24,23,0
"25127",82,24,24,0
"25128",82,25,1,0
"25129",82,25,2,0
"25130",82,25,3,0
"25131",82,25,4,0
"25132",82,25,5,0
"25133",82,25,6,0
"25134",82,25,7,0
"25135",82,25,8,0
"25136",82,25,9,0
"25137",82,25,10,0
"25138",82,25,11,0
"25139",82,25,12,0
"25140",82,25,13,0
"25141",82,25,14,0
"25142",82,25,15,0
"25143",82,25,16,0
"25144",82,25,17,0
"25145",82,25,18,0
"25146",82,25,19,0
"25147",82,25,20,0
"25148",82,25,21,0
"25149",82,25,22,0
"25150",82,25,23,0
"25151",82,25,24,0
"25152",82,26,1,0
"25153",82,26,2,0
"25154",82,26,3,0
"25155",82,26,4,0
"25156",82,26,5,0
"25157",82,26,6,0
"25158",82,26,7,0
"25159",82,26,8,0
"25160",82,26,9,0
"25161",82,26,10,0
"25162",82,26,11,0
"25163",82,26,12,0
"25164",82,26,13,0
"25165",82,26,14,0
"25166",82,26,15,0
"25167",82,26,16,0
"25168",82,26,17,0
"25169",82,26,18,0
"25170",82,26,19,0
"25171",82,26,20,0
"25172",82,26,21,0
"25173",82,26,22,0
"25174",82,26,23,0
"25175",82,26,24,0
"25176",82,27,1,0
"25177",82,27,2,0
"25178",82,27,3,0
"25179",82,27,4,0
"25180",82,27,5,0.01
"25181",82,27,6,0
"25182",82,27,7,0
"25183",82,27,8,0
"25184",82,27,9,0
"25185",82,27,10,0
"25186",82,27,11,0
"25187",82,27,12,0
"25188",82,27,13,0
"25189",82,27,14,0
"25190",82,27,15,0
"25191",82,27,16,0
"25192",82,27,17,0
"25193",82,27,18,0
"25194",82,27,19,0.01
"25195",82,27,20,0
"25196",82,27,21,0
"25197",82,27,22,0
"25198",82,27,23,0
"25199",82,27,24,0
"25200",82,28,1,0
"25201",82,28,2,0
"25202",82,28,3,0
"25203",82,28,4,0
"25204",82,28,5,0
"25205",82,28,6,0
"25206",82,28,7,0
"25207",82,28,8,0
"25208",82,28,9,0
"25209",82,28,10,0
"25210",82,28,11,0
"25211",82,28,12,0
"25212",82,28,13,0
"25213",82,28,14,0
"25214",82,28,15,0
"25215",82,28,16,0.08
"25216",82,28,17,0.02
"25217",82,28,18,0
"25218",82,28,19,0
"25219",82,28,20,0.02
"25220",82,28,21,0.02
"25221",82,28,22,0
"25222",82,28,23,0
"25223",82,28,24,0
"25224",82,29,1,0
"25225",82,29,2,0
"25226",82,29,3,0
"25227",82,29,4,0.1
"25228",82,29,5,0.05
"25229",82,29,6,0
"25230",82,29,7,0.01
"25231",82,29,8,0.01
"25232",82,29,9,0
"25233",82,29,10,0
"25234",82,29,11,0
"25235",82,29,12,0
"25236",82,29,13,0.02
"25237",82,29,14,0.01
"25238",82,29,15,0.01
"25239",82,29,16,0.03
"25240",82,29,17,0.02
"25241",82,29,18,0
"25242",82,29,19,0
"25243",82,29,20,0.01
"25244",82,29,21,0
"25245",82,29,22,0.01
"25246",82,29,23,0
"25247",82,29,24,0
"25248",82,30,1,0
"25249",82,30,2,0
"25250",82,30,3,0
"25251",82,30,4,0
"25252",82,30,5,0
"25253",82,30,6,0
"25254",82,30,7,0
"25255",82,30,8,0
"25256",82,30,9,0
"25257",82,30,10,0
"25258",82,30,11,0
"25259",82,30,12,0
"25260",82,30,13,0
"25261",82,30,14,0
"25262",82,30,15,0
"25263",82,30,16,0
"25264",82,30,17,0
"25265",82,30,18,0
"25266",82,30,19,0
"25267",82,30,20,0
"25268",82,30,21,0
"25269",82,30,22,0
"25270",82,30,23,0
"25271",82,30,24,0
"25272",82,31,1,0
"25273",82,31,2,0
"25274",82,31,3,0
"25275",82,31,4,0
"25276",82,31,5,0
"25277",82,31,6,0
"25278",82,31,7,0
"25279",82,31,8,0
"25280",82,31,9,0
"25281",82,31,10,0
"25282",82,31,11,0
"25283",82,31,12,0
"25284",82,31,13,0
"25285",82,31,14,0
"25286",82,31,15,0
"25287",82,31,16,0
"25288",82,31,17,0
"25289",82,31,18,0
"25290",82,31,19,0
"25291",82,31,20,0
"25292",82,31,21,0
"25293",82,31,22,0
"25294",82,31,23,0
"25295",82,31,24,0
"25296",83,1,1,0
"25297",83,1,2,0
"25298",83,1,3,0
"25299",83,1,4,0
"25300",83,1,5,0
"25301",83,1,6,0
"25302",83,1,7,0
"25303",83,1,8,0
"25304",83,1,9,0
"25305",83,1,10,0
"25306",83,1,11,0
"25307",83,1,12,0
"25308",83,1,13,0
"25309",83,1,14,0
"25310",83,1,15,0
"25311",83,1,16,0
"25312",83,1,17,0
"25313",83,1,18,0
"25314",83,1,19,0
"25315",83,1,20,0
"25316",83,1,21,0
"25317",83,1,22,0
"25318",83,1,23,0
"25319",83,1,24,0
"25320",83,2,1,0
"25321",83,2,2,0
"25322",83,2,3,0
"25323",83,2,4,0
"25324",83,2,5,0
"25325",83,2,6,0
"25326",83,2,7,0
"25327",83,2,8,0
"25328",83,2,9,0
"25329",83,2,10,0
"25330",83,2,11,0
"25331",83,2,12,0
"25332",83,2,13,0
"25333",83,2,14,0
"25334",83,2,15,0
"25335",83,2,16,0
"25336",83,2,17,0
"25337",83,2,18,0
"25338",83,2,19,0
"25339",83,2,20,0
"25340",83,2,21,0
"25341",83,2,22,0
"25342",83,2,23,0
"25343",83,2,24,0
"25344",83,3,1,0
"25345",83,3,2,0
"25346",83,3,3,0
"25347",83,3,4,0
"25348",83,3,5,0
"25349",83,3,6,0
"25350",83,3,7,0
"25351",83,3,8,0
"25352",83,3,9,0
"25353",83,3,10,0
"25354",83,3,11,0
"25355",83,3,12,0
"25356",83,3,13,0
"25357",83,3,14,0
"25358",83,3,15,0
"25359",83,3,16,0
"25360",83,3,17,0
"25361",83,3,18,0
"25362",83,3,19,0
"25363",83,3,20,0
"25364",83,3,21,0
"25365",83,3,22,0
"25366",83,3,23,0
"25367",83,3,24,0
"25368",83,4,1,0
"25369",83,4,2,0
"25370",83,4,3,0
"25371",83,4,4,0
"25372",83,4,5,0
"25373",83,4,6,0
"25374",83,4,7,0
"25375",83,4,8,0
"25376",83,4,9,0
"25377",83,4,10,0
"25378",83,4,11,0
"25379",83,4,12,0
"25380",83,4,13,0
"25381",83,4,14,0
"25382",83,4,15,0
"25383",83,4,16,0
"25384",83,4,17,0
"25385",83,4,18,0
"25386",83,4,19,0
"25387",83,4,20,0
"25388",83,4,21,0
"25389",83,4,22,0
"25390",83,4,23,0
"25391",83,4,24,0
"25392",83,5,1,0
"25393",83,5,2,0
"25394",83,5,3,0
"25395",83,5,4,0
"25396",83,5,5,0
"25397",83,5,6,0
"25398",83,5,7,0
"25399",83,5,8,0
"25400",83,5,9,0
"25401",83,5,10,0
"25402",83,5,11,0
"25403",83,5,12,0
"25404",83,5,13,0
"25405",83,5,14,0
"25406",83,5,15,0
"25407",83,5,16,0
"25408",83,5,17,0
"25409",83,5,18,0
"25410",83,5,19,0
"25411",83,5,20,0
"25412",83,5,21,0
"25413",83,5,22,0
"25414",83,5,23,0
"25415",83,5,24,0
"25416",83,6,1,0
"25417",83,6,2,0
"25418",83,6,3,0
"25419",83,6,4,0
"25420",83,6,5,0
"25421",83,6,6,0
"25422",83,6,7,0
"25423",83,6,8,0
"25424",83,6,9,0
"25425",83,6,10,0
"25426",83,6,11,0
"25427",83,6,12,0
"25428",83,6,13,0
"25429",83,6,14,0
"25430",83,6,15,0
"25431",83,6,16,0
"25432",83,6,17,0
"25433",83,6,18,0
"25434",83,6,19,0
"25435",83,6,20,0
"25436",83,6,21,0
"25437",83,6,22,0
"25438",83,6,23,0
"25439",83,6,24,0
"25440",83,7,1,0
"25441",83,7,2,0
"25442",83,7,3,0
"25443",83,7,4,0
"25444",83,7,5,0
"25445",83,7,6,0
"25446",83,7,7,0
"25447",83,7,8,0
"25448",83,7,9,0
"25449",83,7,10,0
"25450",83,7,11,0
"25451",83,7,12,0
"25452",83,7,13,0
"25453",83,7,14,0
"25454",83,7,15,0
"25455",83,7,16,0
"25456",83,7,17,0
"25457",83,7,18,0
"25458",83,7,19,0
"25459",83,7,20,0
"25460",83,7,21,0
"25461",83,7,22,0
"25462",83,7,23,0
"25463",83,7,24,0
"25464",83,8,1,0
"25465",83,8,2,0
"25466",83,8,3,0
"25467",83,8,4,0
"25468",83,8,5,0
"25469",83,8,6,0
"25470",83,8,7,0
"25471",83,8,8,0
"25472",83,8,9,0
"25473",83,8,10,0
"25474",83,8,11,0
"25475",83,8,12,0
"25476",83,8,13,0
"25477",83,8,14,0
"25478",83,8,15,0
"25479",83,8,16,0
"25480",83,8,17,0
"25481",83,8,18,0
"25482",83,8,19,0
"25483",83,8,20,0
"25484",83,8,21,0
"25485",83,8,22,0
"25486",83,8,23,0
"25487",83,8,24,0
"25488",83,9,1,0
"25489",83,9,2,0
"25490",83,9,3,0
"25491",83,9,4,0
"25492",83,9,5,0
"25493",83,9,6,0
"25494",83,9,7,0
"25495",83,9,8,0
"25496",83,9,9,0
"25497",83,9,10,0
"25498",83,9,11,0
"25499",83,9,12,0
"25500",83,9,13,0
"25501",83,9,14,0
"25502",83,9,15,0
"25503",83,9,16,0
"25504",83,9,17,0
"25505",83,9,18,0
"25506",83,9,19,0
"25507",83,9,20,0
"25508",83,9,21,0
"25509",83,9,22,0
"25510",83,9,23,0
"25511",83,9,24,0
"25512",83,10,1,0
"25513",83,10,2,0
"25514",83,10,3,0
"25515",83,10,4,0
"25516",83,10,5,0
"25517",83,10,6,0
"25518",83,10,7,0
"25519",83,10,8,0
"25520",83,10,9,0
"25521",83,10,10,0
"25522",83,10,11,0
"25523",83,10,12,0
"25524",83,10,13,0
"25525",83,10,14,0
"25526",83,10,15,0
"25527",83,10,16,0
"25528",83,10,17,0.01
"25529",83,10,18,0.27
"25530",83,10,19,0.05
"25531",83,10,20,0.02
"25532",83,10,21,0
"25533",83,10,22,0
"25534",83,10,23,0
"25535",83,10,24,0
"25536",83,11,1,0
"25537",83,11,2,0
"25538",83,11,3,0
"25539",83,11,4,0
"25540",83,11,5,0
"25541",83,11,6,0
"25542",83,11,7,0
"25543",83,11,8,0
"25544",83,11,9,0
"25545",83,11,10,0
"25546",83,11,11,0
"25547",83,11,12,0
"25548",83,11,13,0
"25549",83,11,14,0
"25550",83,11,15,0
"25551",83,11,16,0
"25552",83,11,17,0
"25553",83,11,18,0
"25554",83,11,19,0
"25555",83,11,20,0
"25556",83,11,21,0
"25557",83,11,22,0
"25558",83,11,23,0
"25559",83,11,24,0
"25560",83,12,1,0
"25561",83,12,2,0
"25562",83,12,3,0
"25563",83,12,4,0
"25564",83,12,5,0
"25565",83,12,6,0
"25566",83,12,7,0
"25567",83,12,8,0
"25568",83,12,9,0
"25569",83,12,10,0
"25570",83,12,11,0
"25571",83,12,12,0
"25572",83,12,13,0
"25573",83,12,14,0
"25574",83,12,15,0
"25575",83,12,16,0
"25576",83,12,17,0
"25577",83,12,18,0
"25578",83,12,19,0
"25579",83,12,20,0
"25580",83,12,21,0
"25581",83,12,22,0
"25582",83,12,23,0
"25583",83,12,24,0
"25584",83,13,1,0
"25585",83,13,2,0
"25586",83,13,3,0
"25587",83,13,4,0
"25588",83,13,5,0
"25589",83,13,6,0
"25590",83,13,7,0
"25591",83,13,8,0
"25592",83,13,9,0
"25593",83,13,10,0
"25594",83,13,11,0
"25595",83,13,12,0
"25596",83,13,13,0
"25597",83,13,14,0
"25598",83,13,15,0
"25599",83,13,16,0
"25600",83,13,17,0
"25601",83,13,18,0
"25602",83,13,19,0
"25603",83,13,20,0
"25604",83,13,21,0
"25605",83,13,22,0
"25606",83,13,23,0
"25607",83,13,24,0
"25608",83,14,1,0
"25609",83,14,2,0
"25610",83,14,3,0
"25611",83,14,4,0
"25612",83,14,5,0
"25613",83,14,6,0
"25614",83,14,7,0
"25615",83,14,8,0
"25616",83,14,9,0
"25617",83,14,10,0
"25618",83,14,11,0
"25619",83,14,12,0
"25620",83,14,13,0
"25621",83,14,14,0
"25622",83,14,15,0
"25623",83,14,16,0
"25624",83,14,17,0
"25625",83,14,18,0
"25626",83,14,19,0
"25627",83,14,20,0
"25628",83,14,21,0
"25629",83,14,22,0
"25630",83,14,23,0
"25631",83,14,24,0
"25632",83,15,1,0
"25633",83,15,2,0
"25634",83,15,3,0
"25635",83,15,4,0
"25636",83,15,5,0
"25637",83,15,6,0
"25638",83,15,7,0
"25639",83,15,8,0
"25640",83,15,9,0
"25641",83,15,10,0
"25642",83,15,11,0
"25643",83,15,12,0
"25644",83,15,13,0
"25645",83,15,14,0
"25646",83,15,15,0
"25647",83,15,16,0
"25648",83,15,17,0
"25649",83,15,18,0
"25650",83,15,19,0
"25651",83,15,20,0
"25652",83,15,21,0
"25653",83,15,22,0
"25654",83,15,23,0
"25655",83,15,24,0
"25656",83,16,1,0
"25657",83,16,2,0
"25658",83,16,3,0
"25659",83,16,4,0
"25660",83,16,5,0
"25661",83,16,6,0
"25662",83,16,7,0
"25663",83,16,8,0
"25664",83,16,9,0
"25665",83,16,10,0
"25666",83,16,11,0
"25667",83,16,12,0
"25668",83,16,13,0
"25669",83,16,14,0
"25670",83,16,15,0
"25671",83,16,16,0
"25672",83,16,17,0.01
"25673",83,16,18,0
"25674",83,16,19,0
"25675",83,16,20,0.06
"25676",83,16,21,0
"25677",83,16,22,0
"25678",83,16,23,0
"25679",83,16,24,0
"25680",83,17,1,0
"25681",83,17,2,0
"25682",83,17,3,0
"25683",83,17,4,0
"25684",83,17,5,0
"25685",83,17,6,0
"25686",83,17,7,0
"25687",83,17,8,0
"25688",83,17,9,0
"25689",83,17,10,0
"25690",83,17,11,0
"25691",83,17,12,0
"25692",83,17,13,0
"25693",83,17,14,0
"25694",83,17,15,0
"25695",83,17,16,0
"25696",83,17,17,0
"25697",83,17,18,0
"25698",83,17,19,0
"25699",83,17,20,0
"25700",83,17,21,0
"25701",83,17,22,0
"25702",83,17,23,0
"25703",83,17,24,0
"25704",83,18,1,0
"25705",83,18,2,0
"25706",83,18,3,0
"25707",83,18,4,0
"25708",83,18,5,0
"25709",83,18,6,0
"25710",83,18,7,0
"25711",83,18,8,0
"25712",83,18,9,0
"25713",83,18,10,0
"25714",83,18,11,0
"25715",83,18,12,0
"25716",83,18,13,0
"25717",83,18,14,0
"25718",83,18,15,0
"25719",83,18,16,0
"25720",83,18,17,0
"25721",83,18,18,0
"25722",83,18,19,0
"25723",83,18,20,0
"25724",83,18,21,0
"25725",83,18,22,0
"25726",83,18,23,0
"25727",83,18,24,0
"25728",83,19,1,0
"25729",83,19,2,0
"25730",83,19,3,0
"25731",83,19,4,0
"25732",83,19,5,0
"25733",83,19,6,0
"25734",83,19,7,0
"25735",83,19,8,0
"25736",83,19,9,0
"25737",83,19,10,0
"25738",83,19,11,0
"25739",83,19,12,0
"25740",83,19,13,0
"25741",83,19,14,0
"25742",83,19,15,0
"25743",83,19,16,0
"25744",83,19,17,0
"25745",83,19,18,0
"25746",83,19,19,0
"25747",83,19,20,0
"25748",83,19,21,0
"25749",83,19,22,0
"25750",83,19,23,0
"25751",83,19,24,0
"25752",83,20,1,0
"25753",83,20,2,0
"25754",83,20,3,0
"25755",83,20,4,0
"25756",83,20,5,0
"25757",83,20,6,0
"25758",83,20,7,0
"25759",83,20,8,0
"25760",83,20,9,0
"25761",83,20,10,0
"25762",83,20,11,0
"25763",83,20,12,0
"25764",83,20,13,0
"25765",83,20,14,0
"25766",83,20,15,0
"25767",83,20,16,0
"25768",83,20,17,0
"25769",83,20,18,0
"25770",83,20,19,0
"25771",83,20,20,0
"25772",83,20,21,0
"25773",83,20,22,0
"25774",83,20,23,0
"25775",83,20,24,0
"25776",83,21,1,0
"25777",83,21,2,0
"25778",83,21,3,0
"25779",83,21,4,0
"25780",83,21,5,0
"25781",83,21,6,0
"25782",83,21,7,0
"25783",83,21,8,0
"25784",83,21,9,0
"25785",83,21,10,0
"25786",83,21,11,0
"25787",83,21,12,0
"25788",83,21,13,0
"25789",83,21,14,0
"25790",83,21,15,0
"25791",83,21,16,0
"25792",83,21,17,0
"25793",83,21,18,0.03
"25794",83,21,19,0.01
"25795",83,21,20,0.01
"25796",83,21,21,0.07
"25797",83,21,22,0.46
"25798",83,21,23,0.09
"25799",83,21,24,0.12
"25800",83,22,1,0.06
"25801",83,22,2,0
"25802",83,22,3,0
"25803",83,22,4,0
"25804",83,22,5,0
"25805",83,22,6,0
"25806",83,22,7,0
"25807",83,22,8,0
"25808",83,22,9,0
"25809",83,22,10,0
"25810",83,22,11,0
"25811",83,22,12,0
"25812",83,22,13,0
"25813",83,22,14,0
"25814",83,22,15,0
"25815",83,22,16,0.01
"25816",83,22,17,0.02
"25817",83,22,18,0.05
"25818",83,22,19,0
"25819",83,22,20,0.02
"25820",83,22,21,0
"25821",83,22,22,0
"25822",83,22,23,0
"25823",83,22,24,0.01
"25824",83,23,1,0
"25825",83,23,2,0
"25826",83,23,3,0
"25827",83,23,4,0
"25828",83,23,5,0
"25829",83,23,6,0
"25830",83,23,7,0
"25831",83,23,8,0
"25832",83,23,9,0
"25833",83,23,10,0
"25834",83,23,11,0
"25835",83,23,12,0
"25836",83,23,13,0
"25837",83,23,14,0.03
"25838",83,23,15,0
"25839",83,23,16,0.08
"25840",83,23,17,0.04
"25841",83,23,18,0.02
"25842",83,23,19,0
"25843",83,23,20,0
"25844",83,23,21,0
"25845",83,23,22,0
"25846",83,23,23,0
"25847",83,23,24,0
"25848",83,24,1,0
"25849",83,24,2,0
"25850",83,24,3,0
"25851",83,24,4,0
"25852",83,24,5,0
"25853",83,24,6,0
"25854",83,24,7,0
"25855",83,24,8,0
"25856",83,24,9,0
"25857",83,24,10,0
"25858",83,24,11,0
"25859",83,24,12,0
"25860",83,24,13,0
"25861",83,24,14,0
"25862",83,24,15,0
"25863",83,24,16,0
"25864",83,24,17,0
"25865",83,24,18,0
"25866",83,24,19,0
"25867",83,24,20,0
"25868",83,24,21,0
"25869",83,24,22,0
"25870",83,24,23,0
"25871",83,24,24,0
"25872",83,25,1,0
"25873",83,25,2,0
"25874",83,25,3,0
"25875",83,25,4,0
"25876",83,25,5,0
"25877",83,25,6,0
"25878",83,25,7,0
"25879",83,25,8,0
"25880",83,25,9,0
"25881",83,25,10,0
"25882",83,25,11,0
"25883",83,25,12,0
"25884",83,25,13,0
"25885",83,25,14,0
"25886",83,25,15,0
"25887",83,25,16,0
"25888",83,25,17,0
"25889",83,25,18,0
"25890",83,25,19,0
"25891",83,25,20,0
"25892",83,25,21,0
"25893",83,25,22,0
"25894",83,25,23,0
"25895",83,25,24,0
"25896",83,26,1,0
"25897",83,26,2,0
"25898",83,26,3,0
"25899",83,26,4,0
"25900",83,26,5,0
"25901",83,26,6,0
"25902",83,26,7,0
"25903",83,26,8,0
"25904",83,26,9,0
"25905",83,26,10,0
"25906",83,26,11,0
"25907",83,26,12,0
"25908",83,26,13,0
"25909",83,26,14,0
"25910",83,26,15,0
"25911",83,26,16,0
"25912",83,26,17,0
"25913",83,26,18,0
"25914",83,26,19,0.04
"25915",83,26,20,0.06
"25916",83,26,21,0.04
"25917",83,26,22,0
"25918",83,26,23,0
"25919",83,26,24,0
"25920",83,27,1,0
"25921",83,27,2,0
"25922",83,27,3,0
"25923",83,27,4,0
"25924",83,27,5,0
"25925",83,27,6,0
"25926",83,27,7,0
"25927",83,27,8,0
"25928",83,27,9,0
"25929",83,27,10,0
"25930",83,27,11,0
"25931",83,27,12,0
"25932",83,27,13,0
"25933",83,27,14,0
"25934",83,27,15,0
"25935",83,27,16,0
"25936",83,27,17,0
"25937",83,27,18,0
"25938",83,27,19,0.06
"25939",83,27,20,0
"25940",83,27,21,0
"25941",83,27,22,0
"25942",83,27,23,0
"25943",83,27,24,0
"25944",83,28,1,0
"25945",83,28,2,0
"25946",83,28,3,0
"25947",83,28,4,0
"25948",83,28,5,0
"25949",83,28,6,0
"25950",83,28,7,0
"25951",83,28,8,0
"25952",83,28,9,0
"25953",83,28,10,0
"25954",83,28,11,0
"25955",83,28,12,0
"25956",83,28,13,0
"25957",83,28,14,0
"25958",83,28,15,0
"25959",83,28,16,0
"25960",83,28,17,0
"25961",83,28,18,0
"25962",83,28,19,0
"25963",83,28,20,0
"25964",83,28,21,0
"25965",83,28,22,0
"25966",83,28,23,0
"25967",83,28,24,0
"25968",83,29,1,0
"25969",83,29,2,0
"25970",83,29,3,0
"25971",83,29,4,0
"25972",83,29,5,0
"25973",83,29,6,0
"25974",83,29,7,0
"25975",83,29,8,0
"25976",83,29,9,0
"25977",83,29,10,0
"25978",83,29,11,0
"25979",83,29,12,0
"25980",83,29,13,0
"25981",83,29,14,0
"25982",83,29,15,0
"25983",83,29,16,0
"25984",83,29,17,0
"25985",83,29,18,0
"25986",83,29,19,0
"25987",83,29,20,0
"25988",83,29,21,0
"25989",83,29,22,0
"25990",83,29,23,0
"25991",83,29,24,0
"25992",83,30,1,0
"25993",83,30,2,0
"25994",83,30,3,0
"25995",83,30,4,0
"25996",83,30,5,0
"25997",83,30,6,0
"25998",83,30,7,0
"25999",83,30,8,0
"26000",83,30,9,0
"26001",83,30,10,0
"26002",83,30,11,0
"26003",83,30,12,0
"26004",83,30,13,0
"26005",83,30,14,0
"26006",83,30,15,0
"26007",83,30,16,0
"26008",83,30,17,0
"26009",83,30,18,0
"26010",83,30,19,0
"26011",83,30,20,0
"26012",83,30,21,0
"26013",83,30,22,0
"26014",83,30,23,0
"26015",83,30,24,0
"26016",83,31,1,0
"26017",83,31,2,0
"26018",83,31,3,0
"26019",83,31,4,0
"26020",83,31,5,0
"26021",83,31,6,0
"26022",83,31,7,0
"26023",83,31,8,0
"26024",83,31,9,0
"26025",83,31,10,0
"26026",83,31,11,0
"26027",83,31,12,0
"26028",83,31,13,0
"26029",83,31,14,0
"26030",83,31,15,0
"26031",83,31,16,0
