"","word","syllables"
"16556","soup",1
"16557","sour",1
"16558","source",1
"16559","souse",1
"16560","south",1
"16561","southeast",2
"16562","southerly",3
"16563","southern",2
"16564","southward",2
"16565","southwest",2
"16566","souvenir",3
"16567","sovereign",3
"16568","soviet",3
"16569","sow",1
"16571","sown",1
"16572","soy",1
"16573","spa",1
"16574","space",1
"16575","spaceship",2
"16576","spacious",2
"16577","spade",1
"16578","spaghetti",3
"16579","span",1
"16580","spangle",2
"16581","spaniard",2
"16582","spaniel",2
"16583","spanish",2
"16584","spank",1
"16585","spar",1
"16586","spare",1
"16587","sparing",2
"16588","spark",1
"16589","sparkle",2
"16590","sparrow",2
"16591","sparse",1
"16592","spasm",2
"16593","spasmodic",3
"16594","spastic",2
"16595","spat",1
"16596","spate",1
"16597","spatial",2
"16598","spatter",2
"16599","spatula",3
"16600","spavin",2
"16601","spawn",1
"16602","spay",1
"16603","speak",1
"16604","spear",1
"16605","special",2
"16606","specialization",5
"16607","specialty",3
"16608","specie",2
"16609","species",2
"16610","specific",3
"16611","specification",5
"16612","specify",3
"16613","specimen",3
"16614","specious",2
"16615","speck",1
"16616","spectacle",3
"16617","spectacular",4
"16618","spectator",3
"16619","spectre",2
"16620","spectroscope",3
"16621","spectroscopic",4
"16622","spectrum",2
"16623","speculate",3
"16624","speculation",4
"16625","speculative",4
"16626","sped",1
"16627","speech",1
"16628","speed",1
"16629","speedometer",4
"16630","speedway",2
"16631","spell",1
"16632","spelunker",3
"16633","spend",1
"16634","spendthrift",2
"16635","spent",1
"16636","sperm",1
"16637","spermatozoon",5
"16638","spew",1
"16639","sphere",1
"16640","spherical",3
"16641","spheroid",2
"16642","spheroidal",3
"16643","sphincter",2
"16644","sphinx",1
"16645","spice",1
"16646","spicule",2
"16647","spider",2
"16648","spigot",2
"16649","spike",1
"16650","spill",1
"16651","spilled",1
"16652","spillway",2
"16653","spilt",1
"16654","spin",1
"16655","spinach",2
"16656","spinal",2
"16657","spindle",2
"16658","spindling",2
"16659","spine",1
"16660","spinet",2
"16661","spinster",2
"16662","spiral",2
"16663","spire",1
"16664","spirit",2
"16665","spiritual",4
"16666","spiritualism",6
"16667","spiritualistic",6
"16668","spirituality",6
"16669","spiritualize",5
"16670","spirituous",4
"16671","spirochete",3
"16672","spit",1
"16673","spite",1
"16674","spittle",2
"16675","spittoon",2
"16676","splash",1
"16677","splatter",2
"16678","splay",1
"16679","spleen",1
"16680","splendid",2
"16681","splendor",2
"16682","splenetic",3
"16683","splenic",2
"16684","splice",1
"16685","splint",1
"16686","splinter",2
"16687","split",1
"16688","splotch",1
"16689","splurge",1
"16690","splutter",2
"16691","spoil",1
"16692","spoiled",1
"16693","spoilt",1
"16694","spoke",1
"16695","spoken",2
"16696","spokesman",2
"16697","spoliation",4
"16698","sponge",1
"16699","sponsor",2
"16700","spontaneity",5
"16701","spontaneous",4
"16702","spontaneously",5
"16703","spoof",1
"16704","spook",1
"16705","spool",1
"16706","spoon",1
"16707","spoor",1
"16708","sporadic",3
"16709","spore",1
"16710","sport",1
"16711","sportsman",2
"16712","spot",1
"16713","spousal",2
"16714","spout",1
"16715","sprain",1
"16716","sprang",1
"16717","sprat",1
"16718","sprawl",1
"16719","spray",1
"16720","spread",1
"16721","spree",1
"16722","sprig",1
"16723","sprightly",2
"16724","spring",1
"16725","springtime",2
"16726","sprinkle",2
"16727","sprint",1
"16728","sprite",1
"16729","sprocket",2
"16730","sprout",1
"16731","spruce",1
"16732","sprung",1
"16733","spry",1
"16734","spud",1
"16735","spume",1
"16736","spun",1
"16737","spunk",1
"16738","spur",1
"16739","spurge",1
"16740","spurious",3
"16741","spurn",1
"16742","spurt",1
"16743","sputter",2
"16744","sputum",2
"16745","spy",1
"16746","squab",1
"16747","squabble",2
"16748","squad",1
"16749","squadron",2
"16750","squalid",2
"16751","squall",1
"16752","squalor",2
"16753","squander",2
"16754","square",1
"16755","squash",1
"16756","squat",1
"16757","squaw",1
"16758","squawk",1
"16759","squeak",1
"16760","squeal",1
"16761","squeamish",2
"16762","squeegee",2
"16763","squeeze",1
"16764","squelch",1
"16765","squib",1
"16766","squid",1
"16767","squint",1
"16768","squire",1
"16769","squirm",1
"16770","squirrel",2
"16771","squirt",1
"16772","stab",1
"16773","stabile",2
"16774","stability",4
"16775","stabilization",5
"16776","stabilize",3
"16777","stabilizer",4
"16778","stable",2
"16779","staccato",3
"16780","stack",1
"16781","stadium",3
"16782","staff",1
"16783","stag",1
"16784","stage",1
"16785","stagger",2
"16786","staging",2
"16787","stagnant",2
"16788","stagnate",2
"16789","stagnation",3
"16790","stagy",2
"16791","staid",1
"16792","stain",1
"16793","stair",1
"16794","stake",1
"16795","stalactite",3
"16796","stale",1
"16797","stalk",1
"16798","stalked",1
"16799","stall",1
"16800","stallion",2
"16801","stalwart",2
"16802","stamen",2
"16803","stamina",3
"16804","staminate",3
"16805","stammer",2
"16806","stamp",1
"16807","stampede",2
"16808","stance",1
"16809","stanch",1
"16810","stanchion",2
"16811","stand",1
"16812","standard",2
"16813","standardization",5
"16814","standardize",3
"16815","standby",2
"16816","standpipe",2
"16817","stank",1
"16818","stanza",2
"16819","staphylococcus",5
"16820","staple",2
"16821","star",1
"16822","starboard",2
"16823","starch",1
"16824","stare",1
"16825","starfish",2
"16826","stark",1
"16827","starling",2
"16828","start",1
"16829","startle",2
"16830","starvation",3
"16831","starve",1
"16832","starveling",2
"16833","state",1
"16834","stateroom",2
"16835","statesman",2
"16836","static",2
"16837","station",2
"16838","stationary",4
"16839","stationer",3
"16840","stationery",4
"16841","statistician",4
"16842","statistics",3
"16843","statuary",4
"16844","statue",2
"16845","statuesque",3
"16846","statuette",3
"16847","stature",2
"16848","status",2
"16849","statute",2
"16850","statutory",4
"16851","staunch",1
"16852","stave",1
"16853","staves",1
"16854","stay",1
"16855","stead",1
"16856","steady",2
"16857","steak",1
"16858","steal",1
"16859","stealth",1
"16860","steam",1
"16861","steed",1
"16862","steel",1
"16863","steelyard",2
"16864","steep",1
"16865","steeple",2
"16866","steer",1
"16867","steerage",2
"16868","steersman",2
"16869","stein",1
"16870","stellar",2
"16871","stem",1
"16872","stench",1
"16873","stencil",2
"16874","stenographic",4
"16875","stenography",4
"16876","stentorian",4
"16877","step",1
"16878","stepbrother",3
"16879","steppe",1
"16880","stepsister",3
"16881","stereo",3
"16882","stereophonic",5
"16883","stereoscope",4
"16884","stereoscopic",5
"16885","stereoscopy",5
"16886","stereotype",4
"16887","sterile",2
"16888","sterility",4
"16889","sterilization",5
"16890","sterilize",3
"16891","sterilizer",4
"16892","sterling",2
"16893","stern",1
"16894","sternal",2
"16895","sternum",2
"16896","stethoscope",3
"16897","stevedore",3
"16898","stew",1
"16899","steward",2
"16900","stick",1
"16901","stickler",3
"16902","sticky",2
"16903","stiff",1
"16904","stifle",2
"16905","stigma",2
"16906","stigmata",3
"16907","stigmatic",3
"16908","stigmatize",3
"16909","stile",1
"16910","stiletto",3
"16911","still",1
"16912","stillborn",2
"16913","stilt",1
"16914","stilted",2
"16915","stilton",2
"16916","stimulant",3
"16917","stimulation",4
"16918","stimulative",4
"16919","stimulus",3
"16920","sting",1
"16921","stingy",2
"16922","stink",1
"16923","stint",1
"16924","stipend",2
"16925","stipple",2
"16926","stipulate",3
"16927","stipulation",4
"16928","stir",1
"16929","stirrup",2
"16930","stitch",1
"16931","stoat",1
"16932","stock",1
"16933","stockade",2
"16934","stockbroker",3
"16935","stockholder",3
"16936","stockinet",3
"16937","stocking",2
"16938","stockpile",2
"16939","stocky",2
"16940","stockyard",2
"16941","stodgy",2
"16942","stoic",2
"16943","stoical",3
"16944","stoicism",4
"16945","stoke",1
"16946","stole",1
"16947","stolen",2
"16948","stolid",2
"16949","stolidity",4
"16950","stolidly",3
"16951","stomach",2
"16952","stomacher",3
"16953","stone",1
"16954","stood",1
"16955","stooge",1
"16956","stool",1
"16957","stoop",1
"16958","stop",1
"16959","stopwatch",2
"16960","storage",2
"16961","store",1
"16962","storeroom",2
"16963","storied",2
"16964","stork",1
"16965","storm",1
"16966","story",2
"16967","stotinka",3
"16968","stout",1
"16969","stove",1
"16970","stow",1
"16971","straddle",2
"16972","strafe",1
"16973","straggle",2
"16974","straight",1
"16975","straighten",2
"16976","straightforward",3
"16977","straightway",2
"16978","strain",1
"16979","strait",1
"16980","straiten",2
"16981","strand",1
"16982","strange",1
"16983","stranger",2
"16984","strangle",2
"16985","strangulate",3
"16986","strangulation",4
"16987","strap",1
"16988","strapping",2
"16989","stratagem",3
"16990","strategic",3
"16991","strategist",3
"16992","strategy",3
"16993","stratification",5
"16994","stratify",3
"16995","stratosphere",3
"16996","stratospheric",4
"16997","stratum",2
"16998","straw",1
"16999","stray",1
"17000","streak",1
"17001","stream",1
"17002","streamlined",2
"17003","street",1
"17004","strength",1
"17005","strengthen",2
"17006","strenuous",3
"17007","streptococcus",4
"17008","stress",1
"17009","stretch",1
"17010","strew",1
"17011","strewn",1
"17012","stria",2
"17013","striation",3
"17014","stricken",2
"17015","strict",1
"17016","stricture",2
"17017","stridden",2
"17018","stride",1
"17019","strident",2
"17020","striding",2
"17021","strife",1
"17022","strike",1
"17023","string",1
"17024","stringency",3
"17025","stringer",2
"17026","stringy",2
"17027","strip",1
"17028","stripe",1
"17029","stripling",2
"17030","strive",1
"17031","striven",2
"17032","striving",2
"17033","stroboscope",3
"17034","stroboscopic",4
"17035","strode",1
"17036","stroke",1
"17037","stroll",1
"17038","strong",1
"17039","stronger",2
"17040","stronghold",2
"17041","strongly",2
"17042","strontium",3
"17043","strop",1
"17044","strophe",2
"17045","strophic",2
"17046","strove",1
"17047","struck",1
"17048","structure",2
"17049","struggle",2
"17050","strum",1
"17051","strumpet",2
"17052","strung",1
"17053","strut",1
"17054","strychnine",2
"17055","stub",1
"17056","stubble",2
"17057","stubborn",2
"17058","stubby",2
"17059","stucco",2
"17060","stuck",1
"17061","stud",1
"17062","student",2
"17063","studied",2
"17064","studio",3
"17065","studious",3
"17066","study",2
"17067","stuff",1
"17068","stuffy",2
"17069","stultification",5
"17070","stultify",3
"17071","stumble",2
"17072","stump",1
"17073","stun",1
"17074","stung",1
"17075","stunk",1
"17076","stunt",1
"17077","stupefaction",4
"17078","stupefy",3
"17079","stupendous",3
"17080","stupid",2
"17081","stupidity",4
"17082","stupidly",3
"17083","stupor",2
"17084","sturdy",2
"17085","sturgeon",2
"17086","stutter",2
"17087","sty",1
"17088","stye",1
"17089","style",1
"17090","stylish",2
"17091","stylist",2
"17092","stylus",2
"17093","stymie",2
"17094","styptic",2
"17095","suave",1
"17096","suavity",3
"17097","sub",1
"17098","subaltern",3
"17099","subatomic",4
"17100","subcommittee",4
"17101","subconscious",3
"17102","subcontinent",4
"17103","subcutaneous",5
"17104","subdivide",3
"17105","subdue",2
"17106","subject",2
"17108","subjective",3
"17109","subjoin",2
"17110","subjugate",3
"17111","subjugation",4
"17112","subjunctive",3
"17113","sublet",2
"17114","sublimate",3
"17115","sublimation",4
"17116","sublime",2
"17117","sublunar",3
"17118","submarine",3
"17119","submerge",2
"17120","submerse",2
"17121","submit",2
"17122","subnormal",3
"17123","subnormality",5
"17124","subordinate",4
"17125","suborn",2
"17126","subornation",4
"17127","subpoena",3
"17128","subscribe",2
"17129","subsequent",3
"17130","subservience",4
"17131","subside",2
"17132","subsidence",3
"17133","subsidiary",5
"17134","subsidize",3
"17135","subsidy",3
"17136","subsist",2
"17137","subsoil",2
"17138","subsonic",3
"17139","substance",2
"17140","substandard",3
"17141","substantial",3
"17142","substantiate",4
"17143","substantive",3
"17144","substation",3
"17145","substitute",3
"17146","substitution",4
"17147","substratum",3
"17148","substructure",3
"17149","subterfuge",3
"17150","subterranean",5
"17151","subtile",2
"17152","subtitle",3
"17153","subtle",2
"17154","subtly",3
"17155","subtract",2
"17156","subtrahend",3
"17157","subtropical",4
"17158","suburb",2
"17159","suburban",3
"17160","suburbanite",4
"17161","subvention",3
"17162","subvert",2
"17163","subway",2
"17164","succeed",2
"17165","succinct",2
"17166","succor",2
"17167","succotash",3
"17168","succulent",3
"17169","succumb",2
"17170","such",1
"17171","suchlike",2
"17172","suck",1
"17173","suckle",2
"17174","suckling",2
"17175","sucre",2
"17176","sucrose",2
"17177","suction",2
"17178","sudden",2
"17179","suds",1
"17180","sue",1
"17181","suede",1
"17182","suet",2
"17183","suffer",2
"17184","suffice",2
"17185","sufficiency",4
"17186","suffix",2
"17187","suffocate",3
"17188","suffocation",4
"17189","suffragan",3
"17190","suffrage",2
"17191","suffragette",3
"17192","suffragist",3
"17193","suffuse",2
"17194","sugar",2
"17195","sugarcane",3
"17196","suggest",2
"17197","suicidal",4
"17198","suicide",3
"17199","suit",1
"17200","suitability",5
"17201","suitable",3
"17202","suitableness",4
"17203","suitcase",2
"17204","suite",1
"17205","suiting",2
"17206","suitor",2
"17207","sulfa",2
"17208","sulfanilamide",5
"17209","sulfureous",4
"17210","sulk",1
"17211","sullen",2
"17212","sully",2
"17213","sulphate",2
"17214","sulphur",2
"17215","sulphuric",3
"17216","sulphurous",3
"17217","sultan",2
"17218","sultana",3
"17219","sultry",2
"17220","sum",1
"17221","sumach",2
"17222","summarily",4
"17223","summarize",3
"17224","summary",3
"17225","summation",3
"17226","summer",2
"17227","summit",2
"17228","summon",2
"17229","summons",2
"17230","sumptuous",3
"17231","sun",1
"17232","sundae",2
"17233","sunday",2
"17234","sunder",2
"17235","sundial",3
"17236","sundries",2
"17237","sunfish",2
"17238","sung",1
"17239","sunk",1
"17240","sunken",2
"17241","sunlight",2
"17242","sunshine",2
"17243","sup",1
"17244","superabundant",5
"17245","superb",2
"17246","supercargo",4
"17247","supercilious",5
"17248","superego",4
"17249","superficial",4
"17250","superfluity",5
"17251","superfluous",4
"17252","superhighway",4
"17253","superintend",4
"17254","superior",4
"17255","superlative",4
"17256","supernal",3
"17257","supernatural",5
"17258","superpose",3
"17259","superscribe",3
"17260","superscription",4
"17261","supersede",3
"17262","superstructure",4
"17263","supervene",3
"17264","supervise",3
"17265","supervision",4
"17266","supervisor",4
"17267","supervisory",5
"17268","supine",2
"17269","supper",2
"17270","supplant",2
"17271","supple",2
"17272","supplement",3
"17274","supplemental",4
"17275","suppliant",3
"17276","supplicant",3
"17277","supplicate",3
"17278","supplication",4
"17279","supply",2
"17280","support",2
"17281","suppose",2
"17282","supposed",2
"17283","supposition",4
"17284","suppository",5
"17285","suppress",2
"17286","suppurate",3
"17287","suppuration",4
"17288","supremacy",4
"17289","supreme",2
"17290","surcease",2
"17291","surcharge",2
"17292","surcingle",3
"17293","sure",1
"17294","surety",3
"17295","surf",1
"17296","surface",2
"17297","surfboard",2
"17298","surfeit",2
"17299","surge",1
"17300","surgeon",2
"17301","surgery",3
"17302","surgical",3
"17303","surly",2
"17304","surmise",2
"17305","surmount",2
"17306","surname",2
"17307","surpass",2
"17308","surplice",2
"17309","surplus",2
"17310","surprise",2
"17311","surrender",3
"17312","surreptitious",4
"17313","surrey",2
"17314","surrogate",3
"17315","surround",2
"17316","surtax",2
"17317","surtout",2
"17318","surveillance",3
"17319","survey",2
"17321","surveying",3
"17322","survive",2
"17323","susceptible",4
"17324","suspect",2
"17326","suspend",2
"17327","suspense",2
"17328","suspicion",3
"17329","sustain",2
"17330","sustenance",3
"17331","suture",2
"17332","suzerain",3
"17333","svelte",1
"17334","swab",1
"17335","swaddle",2
"17336","swag",1
"17337","swage",1
"17338","swagger",2
"17339","swahili",3
"17340","swain",1
"17341","swallow",2
"17342","swam",1
"17343","swamp",1
"17344","swan",1
"17345","swank",1
"17346","swansdown",2
"17347","swap",1
"17348","sward",1
"17349","swarm",1
"17350","swart",1
"17351","swarthy",2
"17352","swash",1
"17353","swastika",3
"17354","swat",1
"17355","swath",1
"17356","swathe",1
"17357","sway",1
"17358","swear",1
"17359","sweat",1
"17360","sweater",2
"17361","swede",1
"17362","swedish",2
"17363","sweep",1
"17364","sweepstakes",2
"17365","sweet",1
"17366","sweetbread",2
"17367","sweeten",2
"17368","sweetheart",2
"17369","swell",1
"17370","swelter",2
"17371","swept",1
"17372","sweptwing",2
"17373","swerve",1
"17374","swift",1
"17375","swig",1
"17376","swill",1
"17377","swim",1
"17378","swindle",2
"17379","swine",1
"17380","swing",1
"17381","swipe",1
"17382","swirl",1
"17383","swish",1
"17384","swiss",1
"17385","switch",1
"17386","swivel",2
"17387","swollen",2
"17388","swoon",1
"17389","swoop",1
"17390","sword",1
"17391","swordsman",2
"17392","swore",1
"17393","sworn",1
"17394","swum",1
"17395","swung",1
"17396","sybarite",3
"17397","sycamore",3
"17398","sycophant",3
"17399","sycophantic",4
"17400","syllabic",3
"17401","syllabication",5
"17402","syllabify",4
"17403","syllable",3
"17404","syllabus",3
"17405","syllogism",4
"17406","syllogistic",4
"17407","sylph",1
"17408","sylvan",2
"17409","symbol",2
"17410","symbolic",3
"17411","symbolism",4
