"","name","per.freq","cum.freq","rank","gender","gender2","pred.sex"
"4817","GROVER",0.016,85.196,543,"M","M","M"
"4818","ELTON",0.016,85.212,544,"M","M","M"
"4819","CLEVELAND",0.016,85.228,545,"M","M","M"
"4820","DYLAN",0.016,85.243,546,"M","M","M"
"4821","CHUCK",0.016,85.259,547,"M","M","M"
"4822","DAMIAN",0.016,85.274,548,"M","M","M"
"4823","REUBEN",0.015,85.29,549,"M","M","M"
"4824","STAN",0.015,85.305,550,"M","M","M"
"4825","AUGUST",0.015,85.321,551,"M","M","M"
"4826","LEONARDO",0.015,85.336,552,"M","M","M"
"4827","JASPER",0.015,85.351,553,"M","M","M"
"4828","RUSSEL",0.015,85.367,554,"M","M","M"
"4829","ERWIN",0.015,85.382,555,"M","M","M"
"4830","BENITO",0.015,85.397,556,"M","M","M"
"4831","HANS",0.015,85.412,557,"M","M","M"
"4832","MONTE",0.015,85.427,558,"M","M","M"
"4833","BLAINE",0.015,85.442,559,"M","M","M"
"4834","ERNIE",0.015,85.456,560,"M","M","M"
"4835","CURT",0.015,85.471,561,"M","M","M"
"4836","QUENTIN",0.015,85.486,562,"M","M","M"
"4837","AGUSTIN",0.015,85.5,563,"M","M","M"
"4838","MURRAY",0.015,85.515,564,"M","M","M"
"4839","JAMAL",0.014,85.529,565,"M","M","M"
"4840","DEVON",0.014,85.544,566,"M","B","M"
"4841","ADOLFO",0.014,85.558,567,"M","M","M"
"4842","HARRISON",0.014,85.573,568,"M","M","M"
"4843","TYSON",0.014,85.587,569,"M","M","M"
"4844","BURTON",0.014,85.601,570,"M","M","M"
"4845","BRADY",0.014,85.616,571,"M","M","M"
"4846","ELLIOTT",0.014,85.63,572,"M","M","M"
"4847","WILFREDO",0.014,85.644,573,"M","M","M"
"4848","BART",0.014,85.658,574,"M","M","M"
"4849","JARROD",0.014,85.672,575,"M","M","M"
"4850","VANCE",0.014,85.686,576,"M","M","M"
"4851","DENIS",0.014,85.7,577,"M","M","M"
"4852","DAMIEN",0.014,85.714,578,"M","M","M"
"4853","JOAQUIN",0.014,85.728,579,"M","M","M"
"4854","HARLAN",0.014,85.742,580,"M","M","M"
"4855","DESMOND",0.014,85.756,581,"M","M","M"
"4856","ELLIOT",0.014,85.77,582,"M","M","M"
"4857","DARWIN",0.014,85.783,583,"M","M","M"
"4858","ASHLEY",0.014,85.797,584,"M","B","F"
"4859","GREGORIO",0.014,85.811,585,"M","M","M"
"4860","BUDDY",0.014,85.824,586,"M","M","M"
"4861","XAVIER",0.013,85.838,587,"M","M","M"
"4862","KERMIT",0.013,85.851,588,"M","M","M"
"4863","ROSCOE",0.013,85.865,589,"M","M","M"
"4864","ESTEBAN",0.013,85.878,590,"M","M","M"
"4865","ANTON",0.013,85.891,591,"M","M","M"
"4866","SOLOMON",0.013,85.904,592,"M","M","M"
"4867","SCOTTY",0.013,85.917,593,"M","M","M"
"4868","NORBERT",0.013,85.93,594,"M","M","M"
"4869","ELVIN",0.013,85.943,595,"M","M","M"
"4870","WILLIAMS",0.013,85.956,596,"M","M","M"
"4871","NOLAN",0.013,85.969,597,"M","M","M"
"4872","CAREY",0.013,85.982,598,"M","B","M"
"4873","ROD",0.013,85.994,599,"M","M","M"
"4874","QUINTON",0.013,86.007,600,"M","M","M"
"4875","HAL",0.013,86.02,601,"M","M","M"
"4876","BRAIN",0.013,86.033,602,"M","M","M"
"4877","ROB",0.013,86.045,603,"M","M","M"
"4878","ELWOOD",0.013,86.058,604,"M","M","M"
"4879","KENDRICK",0.013,86.07,605,"M","M","M"
"4880","DARIUS",0.013,86.083,606,"M","M","M"
"4881","MOISES",0.013,86.096,607,"M","M","M"
"4882","SON",0.012,86.108,608,"M","B","M"
"4883","MARLIN",0.012,86.12,609,"M","B","M"
"4884","FIDEL",0.012,86.133,610,"M","M","M"
"4885","THADDEUS",0.012,86.145,611,"M","M","M"
"4886","CLIFF",0.012,86.158,612,"M","M","M"
"4887","MARCEL",0.012,86.17,613,"M","M","M"
"4888","ALI",0.012,86.182,614,"M","B","M"
"4889","JACKSON",0.012,86.195,615,"M","M","M"
"4890","RAPHAEL",0.012,86.207,616,"M","M","M"
"4891","BRYON",0.012,86.219,617,"M","M","M"
"4892","ARMAND",0.012,86.231,618,"M","M","M"
"4893","ALVARO",0.012,86.244,619,"M","M","M"
"4894","JEFFRY",0.012,86.256,620,"M","M","M"
"4895","DANE",0.012,86.268,621,"M","M","M"
"4896","JOESPH",0.012,86.28,622,"M","M","M"
"4897","THURMAN",0.012,86.292,623,"M","M","M"
"4898","NED",0.012,86.304,624,"M","M","M"
"4899","SAMMIE",0.012,86.316,625,"M","B","M"
"4900","RUSTY",0.012,86.328,626,"M","M","M"
"4901","MICHEL",0.012,86.339,627,"M","B","M"
"4902","MONTY",0.012,86.351,628,"M","M","M"
"4903","RORY",0.012,86.363,629,"M","B","M"
"4904","FABIAN",0.012,86.374,630,"M","M","M"
"4905","REGGIE",0.012,86.386,631,"M","M","M"
"4906","MASON",0.012,86.397,632,"M","M","M"
"4907","GRAHAM",0.012,86.409,633,"M","M","M"
"4908","KRIS",0.011,86.42,634,"M","B","F"
"4909","ISAIAH",0.011,86.432,635,"M","M","M"
"4910","VAUGHN",0.011,86.443,636,"M","M","M"
"4911","GUS",0.011,86.454,637,"M","M","M"
"4912","AVERY",0.011,86.466,638,"M","B","M"
"4913","LOYD",0.011,86.477,639,"M","M","M"
"4914","DIEGO",0.011,86.488,640,"M","M","M"
"4915","ALEXIS",0.011,86.499,641,"M","B","F"
"4916","ADOLPH",0.011,86.511,642,"M","M","M"
"4917","NORRIS",0.011,86.522,643,"M","M","M"
"4918","MILLARD",0.011,86.533,644,"M","M","M"
"4919","ROCCO",0.011,86.544,645,"M","M","M"
"4920","GONZALO",0.011,86.555,646,"M","M","M"
"4921","DERICK",0.011,86.566,647,"M","M","M"
"4922","RODRIGO",0.011,86.577,648,"M","M","M"
"4923","GERRY",0.011,86.588,649,"M","B","M"
"4924","STACEY",0.011,86.599,650,"M","B","F"
"4925","CARMEN",0.011,86.61,651,"M","B","F"
"4926","WILEY",0.011,86.621,652,"M","M","M"
"4927","RIGOBERTO",0.011,86.632,653,"M","M","M"
"4928","ALPHONSO",0.011,86.643,654,"M","M","M"
"4929","TY",0.011,86.654,655,"M","M","M"
"4930","SHELBY",0.011,86.664,656,"M","B","F"
"4931","RICKIE",0.011,86.675,657,"M","B","M"
"4932","NOE",0.011,86.686,658,"M","M","M"
"4933","VERN",0.01,86.696,659,"M","M","M"
"4934","BOBBIE",0.01,86.707,660,"M","B","F"
"4935","REED",0.01,86.717,661,"M","M","M"
"4936","JEFFERSON",0.01,86.727,662,"M","M","M"
"4937","ELVIS",0.01,86.738,663,"M","M","M"
"4938","BERNARDO",0.01,86.748,664,"M","M","M"
"4939","MAURICIO",0.01,86.758,665,"M","M","M"
"4940","HIRAM",0.01,86.768,666,"M","M","M"
"4941","DONOVAN",0.01,86.778,667,"M","M","M"
"4942","BASIL",0.01,86.789,668,"M","M","M"
"4943","RILEY",0.01,86.799,669,"M","M","M"
"4944","OLLIE",0.01,86.809,670,"M","B","F"
"4945","NICKOLAS",0.01,86.819,671,"M","M","M"
"4946","MAYNARD",0.01,86.829,672,"M","M","M"
"4947","SCOT",0.01,86.84,673,"M","M","M"
"4948","VINCE",0.01,86.85,674,"M","M","M"
"4949","QUINCY",0.01,86.86,675,"M","M","M"
"4950","EDDY",0.01,86.87,676,"M","M","M"
"4951","SEBASTIAN",0.01,86.88,677,"M","M","M"
"4952","FEDERICO",0.01,86.89,678,"M","M","M"
"4953","ULYSSES",0.01,86.9,679,"M","M","M"
"4954","HERIBERTO",0.01,86.91,680,"M","M","M"
"4955","DONNELL",0.01,86.92,681,"M","M","M"
"4956","COLE",0.01,86.929,682,"M","M","M"
"4957","DENNY",0.01,86.939,683,"M","B","M"
"4958","DAVIS",0.01,86.949,684,"M","M","M"
"4959","GAVIN",0.01,86.959,685,"M","M","M"
"4960","EMERY",0.01,86.969,686,"M","M","M"
"4961","WARD",0.01,86.979,687,"M","M","M"
"4962","ROMEO",0.01,86.989,688,"M","M","M"
"4963","JAYSON",0.01,86.998,689,"M","M","M"
"4964","DION",0.01,87.008,690,"M","B","M"
"4965","DANTE",0.01,87.018,691,"M","M","M"
"4966","CLEMENT",0.01,87.028,692,"M","M","M"
"4967","COY",0.01,87.037,693,"M","M","M"
"4968","ODELL",0.01,87.047,694,"M","B","M"
"4969","MAXWELL",0.01,87.057,695,"M","M","M"
"4970","JARVIS",0.01,87.066,696,"M","M","M"
"4971","BRUNO",0.01,87.076,697,"M","M","M"
"4972","ISSAC",0.01,87.086,698,"M","M","M"
"4973","MARY",0.009,87.095,699,"M","B","F"
"4974","DUDLEY",0.009,87.104,700,"M","M","M"
"4975","BROCK",0.009,87.114,701,"M","M","M"
"4976","SANFORD",0.009,87.123,702,"M","M","M"
"4977","COLBY",0.009,87.133,703,"M","B","M"
"4978","CARMELO",0.009,87.142,704,"M","M","M"
"4979","BARNEY",0.009,87.152,705,"M","M","M"
"4980","NESTOR",0.009,87.161,706,"M","M","M"
"4981","HOLLIS",0.009,87.17,707,"M","B","M"
"4982","STEFAN",0.009,87.18,708,"M","M","M"
"4983","DONNY",0.009,87.189,709,"M","M","M"
"4984","ART",0.009,87.198,710,"M","M","M"
"4985","LINWOOD",0.009,87.208,711,"M","M","M"
"4986","BEAU",0.009,87.217,712,"M","M","M"
"4987","WELDON",0.009,87.226,713,"M","M","M"
"4988","GALEN",0.009,87.235,714,"M","M","M"
"4989","ISIDRO",0.009,87.244,715,"M","M","M"
"4990","TRUMAN",0.009,87.253,716,"M","M","M"
"4991","DELMAR",0.009,87.262,717,"M","M","M"
"4992","JOHNATHON",0.009,87.271,718,"M","M","M"
"4993","SILAS",0.009,87.28,719,"M","M","M"
"4994","FREDERIC",0.009,87.289,720,"M","M","M"
"4995","DICK",0.009,87.298,721,"M","M","M"
"4996","KIRBY",0.009,87.307,722,"M","B","M"
"4997","IRWIN",0.009,87.316,723,"M","M","M"
"4998","CRUZ",0.009,87.325,724,"M","B","M"
"4999","MERLIN",0.009,87.334,725,"M","M","M"
"5000","MERRILL",0.009,87.343,726,"M","B","M"
"5001","CHARLEY",0.009,87.351,727,"M","M","M"
"5002","MARCELINO",0.009,87.36,728,"M","M","M"
"5003","LANE",0.009,87.369,729,"M","B","M"
"5004","HARRIS",0.009,87.378,730,"M","M","M"
"5005","CLEO",0.009,87.386,731,"M","B","F"
"5006","CARLO",0.009,87.395,732,"M","M","M"
"5007","TRENTON",0.009,87.404,733,"M","M","M"
"5008","KURTIS",0.009,87.413,734,"M","M","M"
"5009","HUNTER",0.009,87.421,735,"M","M","M"
"5010","AURELIO",0.009,87.43,736,"M","M","M"
"5011","WINFRED",0.009,87.438,737,"M","M","M"
"5012","VITO",0.009,87.447,738,"M","M","M"
"5013","COLLIN",0.009,87.456,739,"M","M","M"
"5014","DENVER",0.009,87.464,740,"M","M","M"
"5015","CARTER",0.009,87.473,741,"M","M","M"
"5016","LEONEL",0.008,87.481,742,"M","M","M"
"5017","EMORY",0.008,87.49,743,"M","M","M"
"5018","PASQUALE",0.008,87.498,744,"M","M","M"
"5019","MOHAMMAD",0.008,87.506,745,"M","M","M"
"5020","MARIANO",0.008,87.514,746,"M","M","M"
"5021","DANIAL",0.008,87.523,747,"M","M","M"
"5022","BLAIR",0.008,87.531,748,"M","B","M"
"5023","LANDON",0.008,87.539,749,"M","M","M"
"5024","DIRK",0.008,87.548,750,"M","M","M"
"5025","BRANDEN",0.008,87.556,751,"M","M","M"
"5026","ADAN",0.008,87.564,752,"M","M","M"
"5027","NUMBERS",0.008,87.572,753,"M","B","M"
"5028","CLAIR",0.008,87.581,754,"M","B","M"
"5029","BUFORD",0.008,87.589,755,"M","M","M"
"5030","GERMAN",0.008,87.597,756,"M","M","M"
"5031","BERNIE",0.008,87.605,757,"M","B","M"
"5032","WILMER",0.008,87.613,758,"M","M","M"
"5033","JOAN",0.008,87.621,759,"M","B","F"
"5034","EMERSON",0.008,87.629,760,"M","M","M"
"5035","ZACHERY",0.008,87.637,761,"M","M","M"
"5036","FLETCHER",0.008,87.645,762,"M","M","M"
"5037","JACQUES",0.008,87.653,763,"M","M","M"
"5038","ERROL",0.008,87.661,764,"M","M","M"
"5039","DALTON",0.008,87.669,765,"M","M","M"
"5040","MONROE",0.008,87.676,766,"M","M","M"
"5041","JOSUE",0.008,87.684,767,"M","M","M"
"5042","DOMINIQUE",0.008,87.692,768,"M","B","F"
"5043","EDWARDO",0.008,87.7,769,"M","M","M"
"5044","BOOKER",0.008,87.708,770,"M","M","M"
"5045","WILFORD",0.008,87.715,771,"M","M","M"
"5046","SONNY",0.008,87.723,772,"M","M","M"
"5047","SHELTON",0.008,87.731,773,"M","M","M"
"5048","CARSON",0.008,87.739,774,"M","M","M"
"5049","THERON",0.008,87.746,775,"M","M","M"
"5050","RAYMUNDO",0.008,87.754,776,"M","M","M"
"5051","DAREN",0.008,87.762,777,"M","M","M"
"5052","TRISTAN",0.008,87.769,778,"M","B","M"
"5053","HOUSTON",0.008,87.777,779,"M","M","M"
"5054","ROBBY",0.008,87.785,780,"M","M","M"
"5055","LINCOLN",0.008,87.792,781,"M","M","M"
"5056","JAME",0.008,87.8,782,"M","B","M"
"5057","GENARO",0.008,87.807,783,"M","M","M"
"5058","GALE",0.008,87.815,784,"M","B","F"
"5059","BENNETT",0.008,87.822,785,"M","M","M"
"5060","OCTAVIO",0.008,87.83,786,"M","M","M"
"5061","CORNELL",0.008,87.838,787,"M","M","M"
"5062","LAVERNE",0.008,87.845,788,"M","B","F"
"5063","HUNG",0.008,87.853,789,"M","M","M"
"5064","ARRON",0.008,87.86,790,"M","M","M"
"5065","ANTONY",0.008,87.868,791,"M","M","M"
"5066","HERSCHEL",0.007,87.875,792,"M","M","M"
"5067","ALVA",0.007,87.883,793,"M","B","M"
"5068","GIOVANNI",0.007,87.89,794,"M","M","M"
"5069","GARTH",0.007,87.897,795,"M","M","M"
"5070","CYRUS",0.007,87.905,796,"M","M","M"
"5071","CYRIL",0.007,87.912,797,"M","M","M"
"5072","RONNY",0.007,87.92,798,"M","M","M"
"5073","STEVIE",0.007,87.927,799,"M","B","M"
"5074","LON",0.007,87.934,800,"M","M","M"
"5075","FREEMAN",0.007,87.941,801,"M","M","M"
"5076","ERIN",0.007,87.949,802,"M","B","F"
"5077","DUNCAN",0.007,87.956,803,"M","M","M"
"5078","KENNITH",0.007,87.963,804,"M","M","M"
"5079","CARMINE",0.007,87.97,805,"M","M","M"
"5080","AUGUSTINE",0.007,87.978,806,"M","B","M"
"5081","YOUNG",0.007,87.985,807,"M","B","F"
"5082","ERICH",0.007,87.992,808,"M","M","M"
"5083","CHADWICK",0.007,87.999,809,"M","M","M"
"5084","WILBURN",0.007,88.006,810,"M","M","M"
"5085","RUSS",0.007,88.013,811,"M","M","M"
"5086","REID",0.007,88.021,812,"M","M","M"
"5087","MYLES",0.007,88.028,813,"M","M","M"
"5088","ANDERSON",0.007,88.035,814,"M","M","M"
"5089","MORTON",0.007,88.042,815,"M","M","M"
"5090","JONAS",0.007,88.049,816,"M","M","M"
"5091","FOREST",0.007,88.056,817,"M","M","M"
"5092","MITCHEL",0.007,88.063,818,"M","M","M"
"5093","MERVIN",0.007,88.07,819,"M","M","M"
"5094","ZANE",0.007,88.077,820,"M","M","M"
"5095","RICH",0.007,88.084,821,"M","M","M"
"5096","JAMEL",0.007,88.091,822,"M","M","M"
"5097","LAZARO",0.007,88.098,823,"M","M","M"
"5098","ALPHONSE",0.007,88.105,824,"M","M","M"
"5099","RANDELL",0.007,88.112,825,"M","M","M"
"5100","MAJOR",0.007,88.119,826,"M","M","M"
"5101","JOHNIE",0.007,88.126,827,"M","B","M"
"5102","JARRETT",0.007,88.133,828,"M","M","M"
"5103","BROOKS",0.007,88.14,829,"M","M","M"
"5104","ARIEL",0.007,88.147,830,"M","B","F"
"5105","ABDUL",0.007,88.154,831,"M","M","M"
"5106","DUSTY",0.007,88.161,832,"M","B","M"
"5107","LUCIANO",0.007,88.168,833,"M","M","M"
"5108","LINDSEY",0.007,88.174,834,"M","B","F"
"5109","TRACEY",0.007,88.181,835,"M","B","F"
"5110","SEYMOUR",0.007,88.188,836,"M","M","M"
"5111","SCOTTIE",0.007,88.195,837,"M","B","M"
"5112","EUGENIO",0.007,88.202,838,"M","M","M"
"5113","MOHAMMED",0.007,88.208,839,"M","M","M"
"5114","SANDY",0.007,88.215,840,"M","B","F"
"5115","VALENTIN",0.007,88.222,841,"M","M","M"
"5116","CHANCE",0.007,88.228,842,"M","M","M"
"5117","ARNULFO",0.007,88.235,843,"M","M","M"
"5118","LUCIEN",0.007,88.242,844,"M","M","M"
"5119","FERDINAND",0.007,88.248,845,"M","M","M"
"5120","THAD",0.007,88.255,846,"M","M","M"
"5121","EZRA",0.007,88.262,847,"M","M","M"
"5122","SYDNEY",0.007,88.268,848,"M","B","F"
"5123","ALDO",0.007,88.275,849,"M","M","M"
"5124","RUBIN",0.006,88.281,850,"M","M","M"
"5125","ROYAL",0.006,88.288,851,"M","M","M"
"5126","MITCH",0.006,88.294,852,"M","M","M"
"5127","EARLE",0.006,88.301,853,"M","M","M"
"5128","ABE",0.006,88.307,854,"M","M","M"
"5129","WYATT",0.006,88.314,855,"M","M","M"
"5130","MARQUIS",0.006,88.32,856,"M","M","M"
"5131","LANNY",0.006,88.326,857,"M","M","M"
"5132","KAREEM",0.006,88.333,858,"M","M","M"
"5133","JAMAR",0.006,88.339,859,"M","M","M"
"5134","BORIS",0.006,88.346,860,"M","M","M"
"5135","ISIAH",0.006,88.352,861,"M","M","M"
"5136","EMILE",0.006,88.358,862,"M","M","M"
"5137","ELMO",0.006,88.365,863,"M","M","M"
"5138","ARON",0.006,88.371,864,"M","M","M"
"5139","LEOPOLDO",0.006,88.377,865,"M","M","M"
"5140","EVERETTE",0.006,88.384,866,"M","M","M"
"5141","JOSEF",0.006,88.39,867,"M","M","M"
"5142","GAIL",0.006,88.396,868,"M","B","F"
"5143","ELOY",0.006,88.403,869,"M","M","M"
"5144","DORIAN",0.006,88.409,870,"M","B","M"
"5145","RODRICK",0.006,88.415,871,"M","M","M"
"5146","REINALDO",0.006,88.421,872,"M","M","M"
"5147","LUCIO",0.006,88.427,873,"M","M","M"
"5148","JERROD",0.006,88.434,874,"M","M","M"
"5149","WESTON",0.006,88.44,875,"M","M","M"
"5150","HERSHEL",0.006,88.446,876,"M","M","M"
"5151","BARTON",0.006,88.452,877,"M","M","M"
"5152","PARKER",0.006,88.458,878,"M","M","M"
"5153","LEMUEL",0.006,88.464,879,"M","M","M"
"5154","LAVERN",0.006,88.47,880,"M","B","M"
"5155","BURT",0.006,88.477,881,"M","M","M"
"5156","JULES",0.006,88.483,882,"M","M","M"
"5157","GIL",0.006,88.489,883,"M","M","M"
"5158","ELISEO",0.006,88.495,884,"M","M","M"
"5159","AHMAD",0.006,88.501,885,"M","M","M"
"5160","NIGEL",0.006,88.507,886,"M","M","M"
"5161","EFREN",0.006,88.513,887,"M","M","M"
"5162","ANTWAN",0.006,88.519,888,"M","M","M"
"5163","ALDEN",0.006,88.525,889,"M","M","M"
"5164","MARGARITO",0.006,88.531,890,"M","M","M"
"5165","COLEMAN",0.006,88.537,891,"M","M","M"
"5166","REFUGIO",0.006,88.543,892,"M","B","M"
"5167","DINO",0.006,88.549,893,"M","M","M"
"5168","OSVALDO",0.006,88.555,894,"M","M","M"
"5169","LES",0.006,88.56,895,"M","M","M"
"5170","DEANDRE",0.006,88.566,896,"M","M","M"
"5171","NORMAND",0.006,88.572,897,"M","M","M"
"5172","KIETH",0.006,88.578,898,"M","M","M"
"5173","IVORY",0.006,88.584,899,"M","B","M"
"5174","ANDREA",0.006,88.59,900,"M","B","F"
"5175","TREY",0.006,88.595,901,"M","M","M"
"5176","NORBERTO",0.006,88.601,902,"M","M","M"
"5177","NAPOLEON",0.006,88.607,903,"M","M","M"
"5178","JEROLD",0.006,88.613,904,"M","M","M"
"5179","FRITZ",0.006,88.619,905,"M","M","M"
"5180","ROSENDO",0.006,88.624,906,"M","M","M"
"5181","MILFORD",0.006,88.63,907,"M","M","M"
"5182","SANG",0.006,88.636,908,"M","B","M"
"5183","DEON",0.006,88.641,909,"M","B","M"
"5184","CHRISTOPER",0.006,88.647,910,"M","M","M"
"5185","ALFONZO",0.006,88.653,911,"M","M","M"
"5186","LYMAN",0.006,88.658,912,"M","M","M"
"5187","JOSIAH",0.006,88.664,913,"M","M","M"
"5188","BRANT",0.006,88.67,914,"M","M","M"
"5189","WILTON",0.006,88.675,915,"M","M","M"
"5190","RICO",0.006,88.681,916,"M","M","M"
"5191","JAMAAL",0.006,88.687,917,"M","M","M"
"5192","DEWITT",0.006,88.692,918,"M","M","M"
"5193","CAROL",0.006,88.698,919,"M","B","F"
"5194","BRENTON",0.006,88.704,920,"M","M","M"
"5195","YONG",0.006,88.709,921,"M","B","F"
"5196","OLIN",0.006,88.715,922,"M","M","M"
"5197","FOSTER",0.006,88.72,923,"M","M","M"
"5198","FAUSTINO",0.006,88.726,924,"M","M","M"
"5199","CLAUDIO",0.006,88.731,925,"M","M","M"
"5200","JUDSON",0.006,88.737,926,"M","M","M"
"5201","GINO",0.006,88.743,927,"M","M","M"
"5202","EDGARDO",0.006,88.748,928,"M","M","M"
"5203","BERRY",0.006,88.754,929,"M","B","M"
"5204","ALEC",0.006,88.759,930,"M","M","M"
"5205","TANNER",0.006,88.765,931,"M","M","M"
"5206","JARRED",0.006,88.77,932,"M","M","M"
"5207","DONN",0.006,88.776,933,"M","M","M"
"5208","TRINIDAD",0.005,88.781,934,"M","B","F"
"5209","TAD",0.005,88.787,935,"M","M","M"
"5210","SHIRLEY",0.005,88.792,936,"M","B","F"
"5211","PRINCE",0.005,88.798,937,"M","M","M"
"5212","PORFIRIO",0.005,88.803,938,"M","M","M"
"5213","ODIS",0.005,88.809,939,"M","M","M"
"5214","MARIA",0.005,88.814,940,"M","B","F"
"5215","LENARD",0.005,88.82,941,"M","M","M"
"5216","CHAUNCEY",0.005,88.825,942,"M","M","M"
"5217","CHANG",0.005,88.831,943,"M","B","M"
"5218","TOD",0.005,88.836,944,"M","M","M"
"5219","MEL",0.005,88.842,945,"M","M","M"
"5220","MARCELO",0.005,88.847,946,"M","M","M"
"5221","KORY",0.005,88.853,947,"M","M","M"
"5222","AUGUSTUS",0.005,88.858,948,"M","M","M"
"5223","KEVEN",0.005,88.864,949,"M","M","M"
"5224","HILARIO",0.005,88.869,950,"M","M","M"
"5225","BUD",0.005,88.874,951,"M","M","M"
"5226","SAL",0.005,88.88,952,"M","M","M"
"5227","ROSARIO",0.005,88.885,953,"M","B","F"
"5228","ORVAL",0.005,88.891,954,"M","M","M"
"5229","MAURO",0.005,88.896,955,"M","M","M"
"5230","DANNIE",0.005,88.901,956,"M","B","M"
"5231","ZACHARIAH",0.005,88.907,957,"M","M","M"
"5232","OLEN",0.005,88.912,958,"M","M","M"
"5233","ANIBAL",0.005,88.917,959,"M","M","M"
"5234","MILO",0.005,88.923,960,"M","M","M"
"5235","JED",0.005,88.928,961,"M","M","M"
"5236","FRANCES",0.005,88.933,962,"M","B","F"
"5237","THANH",0.005,88.939,963,"M","B","M"
"5238","DILLON",0.005,88.944,964,"M","M","M"
"5239","AMADO",0.005,88.949,965,"M","M","M"
"5240","NEWTON",0.005,88.955,966,"M","M","M"
"5241","CONNIE",0.005,88.96,967,"M","B","F"
"5242","LENNY",0.005,88.965,968,"M","M","M"
"5243","TORY",0.005,88.97,969,"M","B","M"
"5244","RICHIE",0.005,88.975,970,"M","M","M"
"5245","LUPE",0.005,88.981,971,"M","B","F"
"5246","HORACIO",0.005,88.986,972,"M","M","M"
"5247","BRICE",0.005,88.991,973,"M","M","M"
"5248","MOHAMED",0.005,88.996,974,"M","M","M"
"5249","DELMER",0.005,89.001,975,"M","M","M"
"5250","DARIO",0.005,89.006,976,"M","M","M"
"5251","REYES",0.005,89.012,977,"M","M","M"
"5252","DEE",0.005,89.017,978,"M","B","F"
"5253","MAC",0.005,89.022,979,"M","M","M"
"5254","JONAH",0.005,89.027,980,"M","M","M"
"5255","JERROLD",0.005,89.032,981,"M","M","M"
"5256","ROBT",0.005,89.037,982,"M","M","M"
"5257","HANK",0.005,89.042,983,"M","M","M"
"5258","SUNG",0.005,89.047,984,"M","B","M"
"5259","RUPERT",0.005,89.052,985,"M","M","M"
"5260","ROLLAND",0.005,89.057,986,"M","M","M"
"5261","KENTON",0.005,89.062,987,"M","M","M"
"5262","DAMION",0.005,89.067,988,"M","M","M"
"5263","CHI",0.005,89.072,989,"M","B","M"
"5264","ANTONE",0.005,89.077,990,"M","M","M"
"5265","WALDO",0.005,89.082,991,"M","M","M"
"5266","FREDRIC",0.005,89.087,992,"M","M","M"
"5267","BRADLY",0.005,89.092,993,"M","M","M"
"5268","QUINN",0.005,89.097,994,"M","B","M"
"5269","KIP",0.005,89.102,995,"M","M","M"
"5270","BURL",0.005,89.107,996,"M","M","M"
"5271","WALKER",0.005,89.112,997,"M","M","M"
"5272","TYREE",0.005,89.117,998,"M","M","M"
"5273","JEFFEREY",0.005,89.122,999,"M","M","M"
"5274","AHMED",0.005,89.127,1000,"M","M","M"
"5275","WILLY",0.005,89.132,1001,"M","M","M"
"5276","STANFORD",0.005,89.137,1002,"M","M","M"
"5277","OREN",0.005,89.142,1003,"M","M","M"
"5278","NOBLE",0.005,89.146,1004,"M","M","M"
"5279","MOSHE",0.005,89.151,1005,"M","M","M"
"5280","MIKEL",0.005,89.156,1006,"M","M","M"
"5281","ENOCH",0.005,89.161,1007,"M","M","M"
"5282","BRENDON",0.005,89.166,1008,"M","M","M"
"5283","QUINTIN",0.005,89.171,1009,"M","M","M"
"5284","JAMISON",0.005,89.176,1010,"M","M","M"
"5285","FLORENCIO",0.005,89.181,1011,"M","M","M"
"5286","DARRICK",0.005,89.185,1012,"M","M","M"
"5287","TOBIAS",0.005,89.19,1013,"M","M","M"
"5288","MINH",0.005,89.195,1014,"M","B","M"
"5289","HASSAN",0.005,89.2,1015,"M","M","M"
"5290","GIUSEPPE",0.005,89.205,1016,"M","M","M"
"5291","DEMARCUS",0.005,89.21,1017,"M","M","M"
"5292","CLETUS",0.005,89.214,1018,"M","M","M"
"5293","TYRELL",0.005,89.219,1019,"M","M","M"
"5294","LYNDON",0.005,89.224,1020,"M","M","M"
"5295","KEENAN",0.005,89.229,1021,"M","M","M"
"5296","WERNER",0.005,89.234,1022,"M","M","M"
"5297","THEO",0.005,89.238,1023,"M","B","M"
"5298","GERALDO",0.005,89.243,1024,"M","M","M"
"5299","LOU",0.005,89.248,1025,"M","B","F"
"5300","COLUMBUS",0.005,89.253,1026,"M","M","M"
"5301","CHET",0.005,89.257,1027,"M","M","M"
"5302","BERTRAM",0.005,89.262,1028,"M","M","M"
"5303","MARKUS",0.005,89.267,1029,"M","M","M"
"5304","HUEY",0.005,89.271,1030,"M","M","M"
"5305","HILTON",0.005,89.276,1031,"M","M","M"
"5306","DWAIN",0.005,89.281,1032,"M","M","M"
"5307","DONTE",0.005,89.285,1033,"M","M","M"
"5308","TYRON",0.005,89.29,1034,"M","M","M"
"5309","OMER",0.005,89.295,1035,"M","M","M"
"5310","ISAIAS",0.005,89.299,1036,"M","M","M"
"5311","HIPOLITO",0.005,89.304,1037,"M","M","M"
"5312","FERMIN",0.005,89.309,1038,"M","M","M"
"5313","CHUNG",0.005,89.313,1039,"M","B","M"
"5314","ADALBERTO",0.005,89.318,1040,"M","M","M"
"5315","VALENTINE",0.005,89.323,1041,"M","B","M"
"5316","JAMEY",0.005,89.327,1042,"M","B","M"
