"","Name","Code","Year","GDP","laborrate","healthexp","infmortality"
"10283","Uganda","UGA",1991,181.3695570492,86,NA,NA
"10284","Uganda","UGA",1992,150.9029960461,86,NA,NA
"10285","Uganda","UGA",1993,164.6275744229,85.8,NA,NA
"10286","Uganda","UGA",1994,197.6103188988,85.7,NA,NA
"10287","Uganda","UGA",1995,276.3092539926,85.5,15.4782469344,99.7
"10288","Uganda","UGA",1996,281.4892509338,85.4,15.6303126259,98.1
"10289","Uganda","UGA",1997,283.3829447781,85.3,15.1917338832,96
"10290","Uganda","UGA",1998,288.9491075316,85.2,14.677505814,93.5
"10291","Uganda","UGA",1999,255.4478794066,85,15.9078515403,90.6
"10292","Uganda","UGA",2000,255.7806111863,85,15.4744278431,87.7
"10293","Uganda","UGA",2001,233.7680671998,84.9,16.8328752934,84.9
"10294","Uganda","UGA",2002,239.5312232764,84.9,17.4666310387,82.3
"10295","Uganda","UGA",2003,237.8494484965,84.8,17.9215375766,79.8
"10296","Uganda","UGA",2004,288.513510507,84.8,22.2801080722,77.3
"10297","Uganda","UGA",2005,324.9013540908,84.7,27.2528970416,74.7
"10298","Uganda","UGA",2006,339.7045942489,84.6,31.9388280273,71.8
"10299","Uganda","UGA",2007,392.7508471109,84.6,36.3089686093,69.4
"10300","Uganda","UGA",2008,460.7884628792,84.5,43.7264274228,67.1
"10301","Uganda","UGA",2009,488.2459245935,84.5,42.5453958861,65
"10302","Uganda","UGA",2010,508.9282601932,NA,NA,63
"10303","Ukraine","UKR",1960,NA,NA,NA,NA
"10304","Ukraine","UKR",1961,NA,NA,NA,NA
"10305","Ukraine","UKR",1962,NA,NA,NA,NA
"10306","Ukraine","UKR",1963,NA,NA,NA,NA
"10307","Ukraine","UKR",1964,NA,NA,NA,NA
"10308","Ukraine","UKR",1965,NA,NA,NA,NA
"10309","Ukraine","UKR",1966,NA,NA,NA,NA
"10310","Ukraine","UKR",1967,NA,NA,NA,NA
"10311","Ukraine","UKR",1968,NA,NA,NA,NA
"10312","Ukraine","UKR",1969,NA,NA,NA,NA
"10313","Ukraine","UKR",1970,NA,NA,NA,NA
"10314","Ukraine","UKR",1971,NA,NA,NA,NA
"10315","Ukraine","UKR",1972,NA,NA,NA,NA
"10316","Ukraine","UKR",1973,NA,NA,NA,NA
"10317","Ukraine","UKR",1974,NA,NA,NA,NA
"10318","Ukraine","UKR",1975,NA,NA,NA,NA
"10319","Ukraine","UKR",1976,NA,NA,NA,NA
"10320","Ukraine","UKR",1977,NA,NA,NA,NA
"10321","Ukraine","UKR",1978,NA,NA,NA,NA
"10322","Ukraine","UKR",1979,NA,NA,NA,NA
"10323","Ukraine","UKR",1980,NA,64.2,NA,NA
"10324","Ukraine","UKR",1981,NA,64.2,NA,NA
"10325","Ukraine","UKR",1982,NA,64.2,NA,NA
"10326","Ukraine","UKR",1983,NA,64.2,NA,NA
"10327","Ukraine","UKR",1984,NA,64.1,NA,NA
"10328","Ukraine","UKR",1985,NA,64.1,NA,NA
"10329","Ukraine","UKR",1986,NA,63.9,NA,NA
"10330","Ukraine","UKR",1987,1249.4432776058,63.6,NA,NA
"10331","Ukraine","UKR",1988,1449.9624988386,63.4,NA,NA
"10332","Ukraine","UKR",1989,1597.4929841023,63.1,NA,NA
"10333","Ukraine","UKR",1990,1569.7300410839,62.6,NA,NA
"10334","Ukraine","UKR",1991,1489.6796921764,62.2,NA,NA
"10335","Ukraine","UKR",1992,1417.8699390977,61.7,NA,NA
"10336","Ukraine","UKR",1993,1258.136326146,61.3,NA,NA
"10337","Ukraine","UKR",1994,1012.1051831926,61,NA,NA
"10338","Ukraine","UKR",1995,935.9680986912,60.5,48.8788129259,16.8
"10339","Ukraine","UKR",1996,872.7091858451,60,53.5781876752,16.5
"10340","Ukraine","UKR",1997,991.2301006974,59.4,60.2759733344,16.2
"10341","Ukraine","UKR",1998,835.260296788,58.8,55.2419064779,15.9
"10342","Ukraine","UKR",1999,635.766242031,58.3,37.5050207576,15.5
"10343","Ukraine","UKR",2000,635.7089681585,57.7,35.5401159581,15.1
"10344","Ukraine","UKR",2001,780.7380310941,57.1,44.2434453239,14.7
"10345","Ukraine","UKR",2002,879.4750486228,57.2,55.080957233,14.4
"10346","Ukraine","UKR",2003,1048.5224879076,57,73.1321847532,13.9
"10347","Ukraine","UKR",2004,1367.3524333363,57.1,90.9128461058,13.6
"10348","Ukraine","UKR",2005,1828.717625766,57.8,126.7970993346,13.2
"10349","Ukraine","UKR",2006,2303.0188309318,57.8,158.273439461,12.8
"10350","Ukraine","UKR",2007,3068.608997997,57.8,210.46505356,12.4
"10351","Ukraine","UKR",2008,3898.8686898889,58,267.9745320829,12.1
"10352","Ukraine","UKR",2009,2545.4803410735,58.1,179.5666395026,11.7
"10353","Ukraine","UKR",2010,3006.9152961652,NA,NA,11.4
"10354","United Arab Emirates","ARE",1960,NA,NA,NA,NA
"10355","United Arab Emirates","ARE",1961,NA,NA,NA,NA
"10356","United Arab Emirates","ARE",1962,NA,NA,NA,NA
"10357","United Arab Emirates","ARE",1963,NA,NA,NA,NA
"10358","United Arab Emirates","ARE",1964,NA,NA,NA,NA
"10359","United Arab Emirates","ARE",1965,NA,NA,NA,NA
"10360","United Arab Emirates","ARE",1966,NA,NA,NA,NA
"10361","United Arab Emirates","ARE",1967,NA,NA,NA,NA
"10362","United Arab Emirates","ARE",1968,NA,NA,NA,NA
"10363","United Arab Emirates","ARE",1969,NA,NA,NA,NA
"10364","United Arab Emirates","ARE",1970,NA,NA,NA,NA
"10365","United Arab Emirates","ARE",1971,NA,NA,NA,NA
"10366","United Arab Emirates","ARE",1972,NA,NA,NA,NA
"10367","United Arab Emirates","ARE",1973,7445.1877465565,NA,NA,NA
"10368","United Arab Emirates","ARE",1974,17320.3993174665,NA,NA,NA
"10369","United Arab Emirates","ARE",1975,18600.7798142605,NA,NA,NA
"10370","United Arab Emirates","ARE",1976,20592.5105101486,NA,NA,NA
"10371","United Arab Emirates","ARE",1977,22310.9249312775,NA,NA,NA
"10372","United Arab Emirates","ARE",1978,18830.1988476263,NA,NA,NA
"10373","United Arab Emirates","ARE",1979,22503.2934984547,NA,NA,NA
"10374","United Arab Emirates","ARE",1980,29152.2611565114,75.6,NA,NA
"10375","United Arab Emirates","ARE",1981,30139.7218561465,75,NA,NA
"10376","United Arab Emirates","ARE",1982,26633.1308723644,74.2,NA,NA
"10377","United Arab Emirates","ARE",1983,22885.6822468094,73.4,NA,NA
"10378","United Arab Emirates","ARE",1984,21648.0687121225,72.7,NA,NA
"10379","United Arab Emirates","ARE",1985,20030.3702222644,72.3,NA,NA
"10380","United Arab Emirates","ARE",1986,15169.6448836672,72.2,NA,NA
"10381","United Arab Emirates","ARE",1987,15690.4277046316,72.2,NA,NA
"10382","United Arab Emirates","ARE",1988,14726.4749110471,72.4,NA,NA
"10383","United Arab Emirates","ARE",1989,16061.7646344651,72.6,NA,NA
"10384","United Arab Emirates","ARE",1990,18606.903946883,72.8,NA,NA
"10385","United Arab Emirates","ARE",1991,17760.722201964,73.1,NA,NA
"10386","United Arab Emirates","ARE",1992,17582.4348169029,73.4,NA,NA
"10387","United Arab Emirates","ARE",1993,16847.449489454,73.8,NA,NA
"10388","United Arab Emirates","ARE",1994,17137.6576660077,74.2,NA,NA
"10389","United Arab Emirates","ARE",1995,18227.0188280569,74.6,712.7553557892,14
"10390","United Arab Emirates","ARE",1996,19399.2692042034,74.8,702.3864449271,13.3
"10391","United Arab Emirates","ARE",1997,19608.3946885592,75,717.9647142154,12.6
"10392","United Arab Emirates","ARE",1998,17601.3539118502,75.2,684.2234098716,11.9
"10393","United Arab Emirates","ARE",1999,19051.6888348468,75.4,677.6952255388,11.3
"10394","United Arab Emirates","ARE",2000,23270.6887067433,75.6,698.9675387097,10.7
"10395","United Arab Emirates","ARE",2001,21806.0750605392,75.9,751.8474968488,10.1
"10396","United Arab Emirates","ARE",2002,23131.1315294219,76.1,709.0930783932,9.5
"10397","United Arab Emirates","ARE",2003,26045.2712717863,76.3,752.2028949617,9
"10398","United Arab Emirates","ARE",2004,28371.4822741319,76.6,789.2909980234,8.5
"10399","United Arab Emirates","ARE",2005,32683.3278866162,76.8,896.1268779885,8.1
"10400","United Arab Emirates","ARE",2006,35021.584890629,77.1,1075.5288458,7.6
"10401","United Arab Emirates","ARE",2007,38399.4462879057,77.4,1278.7783054096,7.2
"10402","United Arab Emirates","ARE",2008,42107.9004072721,77.6,1426.9568803569,6.8
"10403","United Arab Emirates","ARE",2009,33183.1701232673,77.6,1520.0585450444,6.4
"10404","United Arab Emirates","ARE",2010,NA,NA,NA,6.1
"10405","United Kingdom","GBR",1960,1381.0178344215,NA,NA,NA
"10406","United Kingdom","GBR",1961,1452.3521623254,NA,NA,NA
"10407","United Kingdom","GBR",1962,1512.4585235166,NA,NA,NA
"10408","United Kingdom","GBR",1963,1593.3569542271,NA,NA,NA
"10409","United Kingdom","GBR",1964,1729.6882594123,NA,NA,NA
"10410","United Kingdom","GBR",1965,1850.8883589543,NA,NA,NA
"10411","United Kingdom","GBR",1966,1959.8250726911,NA,NA,NA
"10412","United Kingdom","GBR",1967,2023.060525292,NA,NA,NA
"10413","United Kingdom","GBR",1968,1896.3077525281,NA,NA,NA
"10414","United Kingdom","GBR",1969,2031.6416008003,NA,NA,NA
"10415","United Kingdom","GBR",1970,2243.2307706152,NA,NA,NA
"10416","United Kingdom","GBR",1971,2524.1932083419,NA,NA,NA
"10417","United Kingdom","GBR",1972,2891.4171661805,NA,NA,NA
"10418","United Kingdom","GBR",1973,3255.6562364699,NA,NA,NA
"10419","United Kingdom","GBR",1974,3516.0434794081,NA,NA,NA
"10420","United Kingdom","GBR",1975,4204.90708484,NA,NA,NA
"10421","United Kingdom","GBR",1976,4041.0396399485,NA,NA,NA
"10422","United Kingdom","GBR",1977,4565.46540818,NA,NA,NA
"10423","United Kingdom","GBR",1978,5785.4617376499,NA,NA,NA
"10424","United Kingdom","GBR",1979,7511.1075675557,NA,NA,NA
"10425","United Kingdom","GBR",1980,9622.9748722765,59.7,NA,NA
"10426","United Kingdom","GBR",1981,9142.4665043545,59.6,NA,NA
"10427","United Kingdom","GBR",1982,8718.2671024333,59.2,NA,NA
"10428","United Kingdom","GBR",1983,8266.5235482452,58.7,NA,NA
"10429","United Kingdom","GBR",1984,7777.6442890194,59.4,NA,NA
"10430","United Kingdom","GBR",1985,8209.8368178021,60.7,NA,NA
"10431","United Kingdom","GBR",1986,10063.8384849432,60.7,NA,NA
"10432","United Kingdom","GBR",1987,12333.1369685511,61.1,NA,NA
"10433","United Kingdom","GBR",1988,14951.0521346675,61.6,NA,NA
"10434","United Kingdom","GBR",1989,15057.1789597079,62.5,NA,NA
"10435","United Kingdom","GBR",1990,17687.6689513479,62.6,NA,NA
"10436","United Kingdom","GBR",1991,18386.5335827791,62.2,NA,NA
"10437","United Kingdom","GBR",1992,18960.4697930213,61.8,NA,NA
"10438","United Kingdom","GBR",1993,16997.9442064203,61.2,NA,NA
"10439","United Kingdom","GBR",1994,18328.3938481579,61,NA,NA
"10440","United Kingdom","GBR",1995,19943.7755222058,60.8,1368.4852824857,6.2
"10441","United Kingdom","GBR",1996,20966.2246628655,60.9,1435.4296887985,6
"10442","United Kingdom","GBR",1997,23304.1575115092,61,1545.8425717855,5.9
"10443","United Kingdom","GBR",1998,24893.4888052008,61,1671.6261504877,5.8
"10444","United Kingdom","GBR",1999,25604.8581986358,61.3,1763.3347067414,5.7
"10445","United Kingdom","GBR",2000,25089.4463759408,61.4,1766.6732243181,5.6
"10446","United Kingdom","GBR",2001,24884.8214707492,61,1817.2190772079,5.5
"10447","United Kingdom","GBR",2002,27172.9350528716,61.3,2049.2558899615,5.4
"10448","United Kingdom","GBR",2003,31239.3262084558,61.4,2437.0872082965,5.3
"10449","United Kingdom","GBR",2004,36789.1853971311,61.4,2919.9956340278,5.2
"10450","United Kingdom","GBR",2005,37860.3567139123,61.7,3115.7135488911,5.1
"10451","United Kingdom","GBR",2006,40335.3927901968,62.1,3418.0503949963,5
"10452","United Kingdom","GBR",2007,46091.5929836091,62,3856.454911856,4.9
"10453","United Kingdom","GBR",2008,43286.0377744487,62.2,3771.4345101276,4.8
"10454","United Kingdom","GBR",2009,35163.4148666054,62.2,3285.0502082836,4.7
"10455","United Kingdom","GBR",2010,36099.7078798985,NA,NA,4.6
"10456","United States","USA",1960,2881.0997977982,NA,NA,NA
"10457","United States","USA",1961,2934.5527776102,NA,NA,NA
"10458","United States","USA",1962,3107.9374166336,NA,NA,NA
"10459","United States","USA",1963,3232.2080093003,NA,NA,NA
"10460","United States","USA",1964,3423.396281642,NA,NA,NA
"10461","United States","USA",1965,3664.8018703983,NA,NA,NA
"10462","United States","USA",1966,3972.1230899471,NA,NA,NA
"10463","United States","USA",1967,4152.0198371915,NA,NA,NA
"10464","United States","USA",1968,4491.424304525,NA,NA,NA
"10465","United States","USA",1969,4802.6424850575,NA,NA,NA
"10466","United States","USA",1970,4997.7566666017,NA,NA,NA
"10467","United States","USA",1971,5360.178367628,NA,NA,NA
"10468","United States","USA",1972,5836.2236536189,NA,NA,NA
"10469","United States","USA",1973,6461.7359338207,NA,NA,NA
"10470","United States","USA",1974,6948.1983035155,NA,NA,NA
"10471","United States","USA",1975,7516.6803257815,NA,NA,NA
"10472","United States","USA",1976,8297.2917192194,NA,NA,NA
"10473","United States","USA",1977,9142.7948728427,NA,NA,NA
"10474","United States","USA",1978,10225.3071860188,NA,NA,NA
"10475","United States","USA",1979,11301.6818111128,NA,NA,NA
"10476","United States","USA",1980,12179.5577071185,63.8,NA,NA
"10477","United States","USA",1981,13526.1868860746,63.8,NA,NA
"10478","United States","USA",1982,13932.6783617653,63.9,NA,NA
"10479","United States","USA",1983,15000.0855461265,63.9,NA,NA
"10480","United States","USA",1984,16539.3830170677,64.3,NA,NA
"10481","United States","USA",1985,17588.80987206,64.7,NA,NA
"10482","United States","USA",1986,18427.2882111163,65.1,NA,NA
"10483","United States","USA",1987,19393.781806025,65.5,NA,NA
"10484","United States","USA",1988,20703.1521601315,65.8,NA,NA
"10485","United States","USA",1989,22039.2271259506,66.3,NA,NA
"10486","United States","USA",1990,23037.9412153527,66.1,NA,NA
"10487","United States","USA",1991,23443.2625375028,65.7,NA,NA
"10488","United States","USA",1992,24411.1432514405,65.9,NA,NA
"10489","United States","USA",1993,25326.736406342,65.8,NA,NA
"10490","United States","USA",1994,26577.7612246604,66.1,NA,NA
"10491","United States","USA",1995,27559.1674866117,66.2,3747.6921213281,7.9
"10492","United States","USA",1996,28772.3557317535,66.4,3899.9769334284,7.7
"10493","United States","USA",1997,30281.6359015173,66.7,4054.6272190635,7.5
"10494","United States","USA",1998,31687.0518462665,66.7,4235.8371986558,7.4
"10495","United States","USA",1999,33332.1387614679,66.7,4450.044994026,7.2
"10496","United States","USA",2000,35080.7309017195,66.8,4703.4673436395,7.1
"10497","United States","USA",2001,35898.0924786553,66.4,5051.9449520995,7.1
"10498","United States","USA",2002,36796.5698878403,66.1,5452.9960805834,7
"10499","United States","USA",2003,38195.6834730613,65.7,5588.4034863384,6.9
"10500","United States","USA",2004,40308.6887382868,65.4,5911.1733195312,6.9
"10501","United States","USA",2005,42534.4797854967,65.4,6258.601494782,6.8
"10502","United States","USA",2006,44663.4716821895,65.6,6612.1897133102,6.7
"10503","United States","USA",2007,46405.5971881425,65.4,6928.1333408483,6.7
"10504","United States","USA",2008,46971.3347022587,65.4,7163.803661945,6.6
"10505","United States","USA",2009,45744.559570303,65,7410.1630144656,6.6
"10506","United States","USA",2010,47184.4733779962,NA,NA,6.5
"10507","Uruguay","URY",1960,490.1286895699,NA,NA,NA
"10508","Uruguay","URY",1961,602.7004256135,NA,NA,NA
"10509","Uruguay","URY",1962,656.5552027095,NA,NA,NA
"10510","Uruguay","URY",1963,584.1523947668,NA,NA,NA
"10511","Uruguay","URY",1964,740.9673034523,NA,NA,NA
"10512","Uruguay","URY",1965,701.280993092,NA,NA,NA
"10513","Uruguay","URY",1966,664.4458475248,NA,NA,NA
"10514","Uruguay","URY",1967,581.2635392419,NA,NA,NA
"10515","Uruguay","URY",1968,574.4912000643,NA,NA,NA
"10516","Uruguay","URY",1969,717.2779098057,NA,NA,NA
"10517","Uruguay","URY",1970,760.8233959226,NA,NA,NA
"10518","Uruguay","URY",1971,996.3677095375,NA,NA,NA
"10519","Uruguay","URY",1972,776.2173870066,NA,NA,NA
"10520","Uruguay","URY",1973,1405.0974837816,NA,NA,NA
"10521","Uruguay","URY",1974,1448.735453933,NA,NA,NA
"10522","Uruguay","URY",1975,1250.5490641983,NA,NA,NA
"10523","Uruguay","URY",1976,1290.9807612839,NA,NA,NA
"10524","Uruguay","URY",1977,1440.6050931097,NA,NA,NA
"10525","Uruguay","URY",1978,1707.9161873227,NA,NA,NA
"10526","Uruguay","URY",1979,2480.5603952972,NA,NA,NA
"10527","Uruguay","URY",1980,3486.8354863065,60.2,NA,NA
"10528","Uruguay","URY",1981,3765.7454168553,60.2,NA,NA
"10529","Uruguay","URY",1982,3108.1732769911,60.8,NA,NA
"10530","Uruguay","URY",1983,1716.6197741272,61.5,NA,NA
"10531","Uruguay","URY",1984,1621.3528704461,61.6,NA,NA
"10532","Uruguay","URY",1985,1571.6989873619,61.6,NA,NA
"10533","Uruguay","URY",1986,1940.6646407445,61.3,NA,NA
"10534","Uruguay","URY",1987,2416.3997901882,61,NA,NA
"10535","Uruguay","URY",1988,2677.0114324034,61,NA,NA
"10536","Uruguay","URY",1989,2732.7237294224,61,NA,NA
"10537","Uruguay","URY",1990,2990.8249516202,61,NA,NA
"10538","Uruguay","URY",1991,3578.9499393339,60.9,NA,NA
"10539","Uruguay","URY",1992,4083.3041275328,60.5,NA,NA
"10540","Uruguay","URY",1993,4722.0583293436,60.5,NA,NA
"10541","Uruguay","URY",1994,5460.222220761,60.2,NA,NA
"10542","Uruguay","URY",1995,5986.7398119411,60.4,933.8115714588,17.6
"10543","Uruguay","URY",1996,6340.6444575768,60.4,821.5754030207,17
"10544","Uruguay","URY",1997,7361.3049482572,60.7,682.3858376705,16.4
"10545","Uruguay","URY",1998,7754.3244386903,61.1,775.3317611221,15.8
"10546","Uruguay","URY",1999,7292.5706056658,61.5,810.8315784069,15.2
"10547","Uruguay","URY",2000,6914.3625819776,61.8,772.8366109091,14.8
"10548","Uruguay","URY",2001,6316.9700409234,62.1,702.6968839887,14.4
"10549","Uruguay","URY",2002,4112.5539953431,62.3,448.6511759689,14
"10550","Uruguay","URY",2003,3646.2791384311,62.6,350.7029453822,13.4
"10551","Uruguay","URY",2004,4145.1982843509,62.8,348.986026358,12.7
"10552","Uruguay","URY",2005,5252.3676998193,63,429.9161476911,12
"10553","Uruguay","URY",2006,5974.4874632186,63.2,489.7504884238,11.4
"10554","Uruguay","URY",2007,7183.3442493173,64.3,560.0820410461,10.8
"10555","Uruguay","URY",2008,9351.053879976,63.9,724.5634134932,10.2
"10556","Uruguay","URY",2009,9364.1241426937,64.1,698.1632917272,9.7
"10557","Uruguay","URY",2010,11995.9667771536,NA,NA,9.2
"10558","Uzbekistan","UZB",1960,NA,NA,NA,NA
"10559","Uzbekistan","UZB",1961,NA,NA,NA,NA
"10560","Uzbekistan","UZB",1962,NA,NA,NA,NA
"10561","Uzbekistan","UZB",1963,NA,NA,NA,NA
"10562","Uzbekistan","UZB",1964,NA,NA,NA,NA
"10563","Uzbekistan","UZB",1965,NA,NA,NA,NA
"10564","Uzbekistan","UZB",1966,NA,NA,NA,NA
"10565","Uzbekistan","UZB",1967,NA,NA,NA,NA
"10566","Uzbekistan","UZB",1968,NA,NA,NA,NA
"10567","Uzbekistan","UZB",1969,NA,NA,NA,NA
"10568","Uzbekistan","UZB",1970,NA,NA,NA,NA
"10569","Uzbekistan","UZB",1971,NA,NA,NA,NA
"10570","Uzbekistan","UZB",1972,NA,NA,NA,NA
"10571","Uzbekistan","UZB",1973,NA,NA,NA,NA
"10572","Uzbekistan","UZB",1974,NA,NA,NA,NA
"10573","Uzbekistan","UZB",1975,NA,NA,NA,NA
"10574","Uzbekistan","UZB",1976,NA,NA,NA,NA
"10575","Uzbekistan","UZB",1977,NA,NA,NA,NA
"10576","Uzbekistan","UZB",1978,NA,NA,NA,NA
"10577","Uzbekistan","UZB",1979,NA,NA,NA,NA
"10578","Uzbekistan","UZB",1980,NA,56.9,NA,NA
"10579","Uzbekistan","UZB",1981,NA,57.2,NA,NA
"10580","Uzbekistan","UZB",1982,NA,57.6,NA,NA
"10581","Uzbekistan","UZB",1983,NA,58.1,NA,NA
"10582","Uzbekistan","UZB",1984,NA,58.4,NA,NA
"10583","Uzbekistan","UZB",1985,NA,58.6,NA,NA
"10584","Uzbekistan","UZB",1986,NA,58.9,NA,NA
"10585","Uzbekistan","UZB",1987,NA,59.1,NA,NA
"10586","Uzbekistan","UZB",1988,NA,60,NA,NA
"10587","Uzbekistan","UZB",1989,NA,60.2,NA,NA
"10588","Uzbekistan","UZB",1990,651.4192096867,60.3,NA,NA
"10589","Uzbekistan","UZB",1991,658.6558681409,60.1,NA,NA
"10590","Uzbekistan","UZB",1992,603.9349420034,58.5,NA,NA
"10591","Uzbekistan","UZB",1993,597.0252726214,58.1,NA,NA
"10592","Uzbekistan","UZB",1994,576.4434172288,57.1,NA,NA
"10593","Uzbekistan","UZB",1995,585.9320400554,56.8,22.6852950152,57.5
"10594","Uzbekistan","UZB",1996,600.5981578286,56.9,32.011505458,56.5
"10595","Uzbekistan","UZB",1997,623.0026523676,57.6,32.4632781106,55.3
"10596","Uzbekistan","UZB",1998,623.216132836,58.1,39.8176867654,54.4
"10597","Uzbekistan","UZB",1999,699.937130411,58.6,41.9828126524,53.4
"10598","Uzbekistan","UZB",2000,558.2302023331,59.1,31.705098249,52.5
"10599","Uzbekistan","UZB",2001,456.6568438407,59.6,26.3674273112,51.5
"10600","Uzbekistan","UZB",2002,383.3502582018,60.1,20.885464584,50.7
"10601","Uzbekistan","UZB",2003,396.3772038729,60.5,20.5470063118,49.8
"10602","Uzbekistan","UZB",2004,465.1192395551,61.3,22.5670255749,48.7
"10603","Uzbekistan","UZB",2005,546.7691397941,62.1,25.8364256177,47.8
"10604","Uzbekistan","UZB",2006,643.0198900239,62.7,33.8072538279,47.2
"10605","Uzbekistan","UZB",2007,830.4138756386,63.5,41.3346342051,46.5
"10606","Uzbekistan","UZB",2008,1022.1068259027,64.2,51.3859601209,45.4
"10607","Uzbekistan","UZB",2009,1181.8601284605,64.6,62.1511354203,44.5
"10608","Uzbekistan","UZB",2010,1384.2721981329,NA,NA,43.8
"10609","Vanuatu","VUT",1960,NA,NA,NA,NA
"10610","Vanuatu","VUT",1961,NA,NA,NA,NA
"10611","Vanuatu","VUT",1962,NA,NA,NA,NA
"10612","Vanuatu","VUT",1963,NA,NA,NA,NA
"10613","Vanuatu","VUT",1964,NA,NA,NA,NA
"10614","Vanuatu","VUT",1965,NA,NA,NA,NA
"10615","Vanuatu","VUT",1966,NA,NA,NA,NA
"10616","Vanuatu","VUT",1967,NA,NA,NA,NA
"10617","Vanuatu","VUT",1968,NA,NA,NA,NA
"10618","Vanuatu","VUT",1969,NA,NA,NA,NA
"10619","Vanuatu","VUT",1970,NA,NA,NA,NA
"10620","Vanuatu","VUT",1971,NA,NA,NA,NA
"10621","Vanuatu","VUT",1972,NA,NA,NA,NA
"10622","Vanuatu","VUT",1973,NA,NA,NA,NA
"10623","Vanuatu","VUT",1974,NA,NA,NA,NA
"10624","Vanuatu","VUT",1975,NA,NA,NA,NA
"10625","Vanuatu","VUT",1976,NA,NA,NA,NA
"10626","Vanuatu","VUT",1977,NA,NA,NA,NA
"10627","Vanuatu","VUT",1978,NA,NA,NA,NA
"10628","Vanuatu","VUT",1979,1059.2593227966,NA,NA,NA
"10629","Vanuatu","VUT",1980,980.8215267095,84.6,NA,NA
"10630","Vanuatu","VUT",1981,832.7127520228,84.6,NA,NA
"10631","Vanuatu","VUT",1982,808.1872540007,84.2,NA,NA
"10632","Vanuatu","VUT",1983,886.2937962287,83.7,NA,NA
"10633","Vanuatu","VUT",1984,1066.5378364313,83.4,NA,NA
"10634","Vanuatu","VUT",1985,951.3074584106,83.5,NA,NA
"10635","Vanuatu","VUT",1986,892.1415259704,83.6,NA,NA
"10636","Vanuatu","VUT",1987,961.104145456,83.8,NA,NA
"10637","Vanuatu","VUT",1988,1065.849964545,84,NA,NA
"10638","Vanuatu","VUT",1989,1011.4116041546,84.1,NA,NA
"10639","Vanuatu","VUT",1990,1080.2081776966,83.7,NA,NA
"10640","Vanuatu","VUT",1991,1252.5282354865,83.7,NA,NA
"10641","Vanuatu","VUT",1992,1263.2355765504,83.8,NA,NA
"10642","Vanuatu","VUT",1993,1176.553872635,83.9,NA,NA
"10643","Vanuatu","VUT",1994,1334.8858679238,83.7,NA,NA
"10644","Vanuatu","VUT",1995,1390.0983266729,83.8,41.8347516743,24.8
"10645","Vanuatu","VUT",1996,1427.2519939951,83.7,36.831587186,23.6
"10646","Vanuatu","VUT",1997,1462.8901946289,83.6,45.3098800688,22.6
"10647","Vanuatu","VUT",1998,1523.2317041933,83.4,48.1209111653,21.6
"10648","Vanuatu","VUT",1999,1527.9935128179,83.6,47.1834088018,20.6
"10649","Vanuatu","VUT",2000,1517.1038113202,83.6,47.6007010254,19.7
"10650","Vanuatu","VUT",2001,1408.6643257911,83.8,44.6605875213,18.6
"10651","Vanuatu","VUT",2002,1396.1444347393,84.2,46.3965981207,17.8
"10652","Vanuatu","VUT",2003,1624.0121866743,84.2,52.1081595772,17
