"","day.num","day.of.week","holiday","mean.temp","rel.humid","tot.mort","resp.mort","SO2","TSP"
"3412",3412,4,0,19.7,37.2,34,1,43,103
"3413",3413,5,0,19.8,39.3,33,0,49.91,99.84
"3414",3414,6,0,21,39,28,3,16.68,95.39
"3415",3415,7,0,17.6,36.3,31,1,7.5,98.5
"3416",3416,1,0,17.4,31.7,25,1,20,92
"3417",3417,2,0,18.6,33.3,32,0,31,91
"3418",3418,3,0,17.7,47.3,30,5,25,84.5
"3419",3419,4,0,17.8,49.7,27,1,24.25,107.5
"3420",3420,5,0,17.8,52.7,24,1,29.75,112.5
"3421",3421,6,0,18.9,52,24,2,24.75,109
"3422",3422,7,0,18.5,43.7,23,1,16.75,50
"3423",3423,1,0,14.9,54,15,0,27,70
"3424",3424,2,0,17.4,40,29,4,39.21,82
"3425",3425,3,0,18.7,44,32,0,34.64,108.5
"3426",3426,4,0,19.3,52,27,2,39.19,113.5
"3427",3427,5,0,20.2,45.7,37,0,35.2,105
"3428",3428,6,0,21.5,40.3,33,2,26.65,97.5
"3429",3429,7,0,21.7,39.3,26,4,25.81,74
"3430",3430,1,0,22.8,33.7,22,0,28.25,102.5
"3431",3431,2,0,19.2,39,25,0,12.5,102.5
"3432",3432,3,0,19.4,31.3,28,2,18,96
"3433",3433,4,0,20.4,27,20,0,27,96.5
"3434",3434,5,0,21.2,33,32,1,24.25,89
"3435",3435,6,0,21.1,33.7,24,2,20.75,79
"3436",3436,7,0,21.7,33.7,32,1,19.5,75
"3437",3437,1,0,21.3,33.7,35,4,28.75,109
"3438",3438,2,0,21.2,36.7,29,0,21.25,96
"3439",3439,3,0,19.3,50.3,25,0,23.25,123
"3440",3440,4,0,16.8,71,31,1,23.25,69.5
"3441",3441,5,0,19.1,51.7,35,4,22,81.5
"3442",3442,6,0,16.3,54.3,26,2,3.5,58.5
"3443",3443,7,0,16.8,39.7,28,4,11.25,34.5
"3444",3444,1,0,15.3,62.3,25,3,21,53.41
"3445",3445,2,0,16.9,40.3,25,0,24.75,68.5
"3446",3446,3,0,17.9,45.7,29,3,30,68.5
"3447",3447,4,0,18.7,34.3,34,3,22,95
"3448",3448,5,0,18.6,38.7,25,1,26.25,121
"3449",3449,6,0,21,34,30,0,26,107
"3450",3450,7,0,22.7,33.3,24,0,33.5,84.5
"3451",3451,1,0,21.7,34,26,0,13.65,117.5
"3452",3452,2,0,22.6,30.7,27,2,43.96,75
"3453",3453,3,0,22.9,34,35,4,18.88,91.4
"3454",3454,4,0,23.4,31.3,32,3,29.25,86
"3455",3455,5,0,23.2,39.3,28,2,24.64,110.5
"3456",3456,6,0,20.7,28.7,26,1,8.52,88.81
"3457",3457,7,0,23.1,30,23,0,31.75,86.5
"3458",3458,1,0,21.1,41,22,1,20.09,78
"3459",3459,2,0,24.9,33.3,32,1,39.59,83.5
"3460",3460,3,0,25.2,31.7,27,1,38.52,105.5
"3461",3461,4,0,22.8,49,35,2,27.22,77.5
"3462",3462,5,0,20.6,40,19,0,19.03,58.63
"3463",3463,6,0,22.3,32,30,0,15.5,49
"3464",3464,7,0,24.2,30,27,3,15.5,49.5
"3465",3465,1,0,25.2,30.7,29,2,24,88
"3466",3466,2,0,24.3,37.7,45,2,28.75,67
"3467",3467,3,0,24.6,37,24,1,21.5,83.5
"3468",3468,4,0,20.4,46.3,33,2,15.25,74.5
"3469",3469,5,0,20.9,54.7,22,0,15.25,67
"3470",3470,6,0,23.7,38,16,0,17,96
"3471",3471,7,0,21.1,48.3,22,2,8,50
"3472",3472,1,0,18.1,64.7,27,3,16,85
"3473",3473,2,0,17.1,72,16,1,13,66.4
"3474",3474,3,0,22.8,44,23,0,35.75,82.5
"3475",3475,4,0,25.8,36.7,22,0,45.25,112
"3476",3476,5,0,25.6,49,26,0,35.25,116.5
"3477",3477,6,0,25.4,42.7,30,2,23.25,112.1
"3478",3478,7,0,25.4,34.5,11,1,14.25,92.5
"3479",3479,1,0,21.5,55,25,1,20.09,84
"3480",3480,2,0,21.2,58,30,0,29.25,84
"3481",3481,3,0,22.6,42,18,1,40.43,108
"3482",3482,4,0,25.4,39,22,2,40.91,112.5
"3483",3483,5,0,23.7,43,24,0,22.49,88.99
"3484",3484,6,0,22.2,39,18,2,27.26,59.8
"3485",3485,7,0,23.9,38.7,18,2,19.25,73.5
"3486",3486,1,0,25,36.3,18,0,30.75,107
"3487",3487,2,0,23.1,45.7,23,1,22.75,48.5
"3488",3488,3,0,24,55.3,31,2,31,102.5
"3489",3489,4,0,24,52,22,1,30.75,101.5
"3490",3490,5,0,25,56.7,21,2,36.75,122.5
"3491",3491,6,0,25.2,69,27,0,31.16,120.73
"3492",3492,7,0,26.6,69.3,37,3,4.35,118
"3493",3493,1,0,27.1,65.3,24,0,0.01,114.5
"3494",3494,2,0,24.6,68.3,34,3,13.62,105
"3495",3495,3,0,26.6,61.7,22,1,18.64,108
"3496",3496,4,0,26.4,57,27,1,21.98,82.5
"3497",3497,5,0,24.2,61.3,31,0,14.75,78
"3498",3498,6,0,25.3,59,21,1,10.75,74.5
"3499",3499,7,0,25.4,62,11,1,9.14,78.47
"3500",3500,1,0,24.6,69.7,26,1,12.75,77
"3501",3501,2,0,22.2,39,21,1,27.9,82.87
"3502",3502,3,0,22.2,30.7,23,2,17.21,70.34
"3503",3503,4,0,21.7,32.5,13,0,16.74,66.6
"3504",3504,5,0,23.1,48,20,0,25.37,79.48
"3505",3505,6,0,23.4,62,28,1,28,91.48
"3506",3506,7,0,22.8,78,26,1,21,90.77
"3507",3507,1,0,24.3,68.3,32,1,25.67,99.46
"3508",3508,2,0,24.5,73,20,2,24.05,103.12
"3509",3509,3,0,24.4,53.3,17,0,26.75,105.31
"3510",3510,4,0,22,77.7,21,1,21.02,99.82
"3511",3511,5,0,21.4,80.3,21,1,17.98,92.96
"3512",3512,6,0,24.2,67.7,22,1,25.47,101.89
"3513",3513,7,0,25,73.3,20,0,24.46,105.64
"3514",3514,1,0,23.1,79.6,10,0,20.35,99.9
"3515",3515,2,1,25.2,72,28,2,23.9,105.71
"3516",3516,3,0,27,68.3,20,0,27.96,110.6
"3517",3517,4,0,24.5,77.3,20,2,27.42,93.55
"3518",3518,5,0,24.9,70.3,27,0,28.48,104.52
"3519",3519,6,0,25.1,68.7,19,2,29.36,111.22
"3520",3520,7,0,25.8,67.7,23,1,30.83,66.5
"3521",3521,1,0,26.5,69,20,0,31.01,82.5
"3522",3522,2,0,26.3,72.7,19,1,28.26,114
"3523",3523,3,0,26,61,26,2,31.16,74.5
"3524",3524,4,0,26.8,60,23,3,32.41,93
"3525",3525,5,0,26.3,68.3,27,4,21.55,120
"3526",3526,6,0,25.4,69.7,30,1,9.84,68.5
"3527",3527,7,0,20.6,91.7,14,1,2.28,64.61
"3528",3528,1,0,19.7,64,38,1,17.67,53.41
"3529",3529,2,0,21.5,27,24,1,10.28,48.65
"3530",3530,3,0,20.1,34.3,22,1,22.51,72.5
"3531",3531,4,0,19.7,59.7,26,2,28.75,90
"3532",3532,5,0,19.8,70,26,0,38.25,90.5
"3533",3533,6,0,16.9,93,29,1,15.25,64.5
"3534",3534,7,0,16.2,88,27,3,18.25,62
"3535",3535,1,0,14.7,87.3,22,3,33.75,84.62
"3536",3536,2,0,17.4,70,13,1,53.5,94
"3537",3537,3,0,19.3,61.3,21,1,35.5,74
"3538",3538,4,0,18.7,68.7,18,1,30,89
"3539",3539,5,0,18.8,61.3,33,3,35.5,81.5
"3540",3540,6,0,15.2,89,20,0,25.75,64.5
"3541",3541,7,0,19.1,71.3,29,1,30.25,78
"3542",3542,1,0,17.4,90.7,24,1,31,95
"3543",3543,2,0,19.2,71.3,39,4,43.25,86
"3544",3544,3,0,18,88.3,16,1,27.53,97
"3545",3545,4,0,19.5,73.7,25,1,46.37,104.5
"3546",3546,5,0,20,78,21,2,36.36,112
"3547",3547,6,0,21,76,22,1,36.66,119.5
"3548",3548,7,0,22,73.7,24,3,36.4,113.5
"3549",3549,1,0,22,75,29,3,41.93,148.5
"3550",3550,2,0,21.9,78.3,31,1,47.8,152.5
"3551",3551,3,0,22.4,75,26,1,59,195
"3552",3552,4,0,22.7,69.3,26,3,60.14,191.5
"3553",3553,5,0,22.6,68.7,28,3,71.26,159
"3554",3554,6,0,21.8,71.7,23,3,42.04,175.5
"3555",3555,7,0,20.8,79.7,26,0,26.06,136.5
"3556",3556,1,0,20.6,74,29,0,35.03,135.5
"3557",3557,2,0,16.6,76.3,27,3,40.67,87.92
"3558",3558,3,0,18.4,71,28,2,44.69,110
"3559",3559,4,0,16.1,65,27,3,30.75,81.5
"3560",3560,5,0,16.5,61,32,0,67.5,103
"3561",3561,6,0,16.7,71.7,30,1,33,83
"3562",3562,7,0,16.4,69.7,19,2,20,77
"3563",3563,1,0,17.3,67.3,25,1,33.75,133.5
"3564",3564,2,0,16.9,71.3,19,0,28.5,162.5
"3565",3565,3,0,14.9,61,28,1,24.5,73.67
"3566",3566,4,0,14.7,62.7,25,1,47.25,121.11
"3567",3567,5,0,15.2,67.7,24,3,51.84,158.52
"3568",3568,6,0,15.9,78.7,26,2,42.17,169.47
"3569",3569,7,0,11.7,84.3,38,2,13,71.5
"3570",3570,1,0,14,55.7,37,5,42.5,69
"3571",3571,2,0,13.5,52.3,32,0,51.06,81.88
"3572",3572,3,0,13.7,54,26,2,59.25,106
"3573",3573,4,0,13.8,69.3,29,0,54.25,142.24
"3574",3574,5,0,14,76,33,1,59,145
"3575",3575,6,0,13.1,81.7,30,2,46.25,176
"3576",3576,7,0,13.3,86.3,27,1,42.25,164
"3577",3577,1,0,12.7,78.3,29,1,63.25,155.5
"3578",3578,2,0,11.8,84,28,2,91.25,186
"3579",3579,3,0,12.4,81,34,3,107.25,226.5
"3580",3580,4,0,13.7,78.3,31,2,81.5,178.5
"3581",3581,5,0,15,79.3,27,2,80.39,228.5
"3582",3582,6,0,14.2,85,32,2,104.33,246.5
"3583",3583,7,0,12.4,87,20,3,81.61,178.5
"3584",3584,1,0,12.6,88,25,0,78.07,150.5
"3585",3585,2,0,11.4,91.3,29,1,77.35,168.5
"3586",3586,3,0,10.8,94.3,21,2,75.65,137
"3587",3587,4,0,12.5,81,39,3,98.33,141
"3588",3588,5,0,11.6,92.3,29,0,98.18,197.5
"3589",3589,6,0,10.8,89.3,32,3,63.98,136.5
"3590",3590,7,0,9.4,94.7,29,3,33.54,77
"3591",3591,1,0,10.8,91.7,34,3,91.59,88
"3592",3592,2,0,10.3,94.3,20,1,82.22,128.45
"3593",3593,3,1,10.9,93.7,29,3,42.25,87
"3594",3594,4,0,12.1,93,30,3,54.35,99
"3595",3595,5,0,12.2,94.3,31,4,42.85,116.5
"3596",3596,6,0,12,79,25,2,61.76,46.53
"3597",3597,7,0,10.1,87.7,32,0,19,31
"3598",3598,1,0,7.7,86,31,2,39.75,36.5
"3599",3599,2,0,9.1,75.7,35,1,88.25,70.5
"3600",3600,3,0,8.9,73.7,27,0,153,138.5
"3601",3601,4,0,9.8,80.3,31,2,126.25,120.5
"3602",3602,5,0,9,83.7,34,1,131.75,160
"3603",3603,6,0,7,91.7,30,1,130.38,168.97
"3604",3604,7,0,5.2,94.3,32,1,141.5,140
"3605",3605,1,0,4.6,93,37,1,171.61,106.51
"3606",3606,2,0,4.9,87.7,21,0,157.71,125.67
"3607",3607,3,0,7.9,67,35,1,201.06,136
"3608",3608,4,0,8.3,75.3,34,1,135.21,132
"3609",3609,5,0,7.4,75.3,25,1,74.5,73.5
"3610",3610,6,0,4.8,62,27,2,52,70
"3611",3611,7,0,5.4,92.3,25,0,64.75,70
"3612",3612,1,0,7.1,90.3,28,2,120.25,114.65
"3613",3613,2,0,8.3,90,33,2,139.5,104.3
"3614",3614,3,0,7.6,93.7,34,1,124.87,110.34
"3615",3615,4,0,6.6,83,36,3,76.1,63.5
"3616",3616,5,0,5.4,58,25,0,74.72,62.5
"3617",3617,6,0,4.1,71.3,24,1,125.54,108.61
"3618",3618,7,0,3.3,74.7,37,0,70.05,65.5
"3619",3619,1,0,0.9,91.7,21,0,134.59,127.58
"3620",3620,2,0,0.5,93.7,34,2,103.78,112.93
"3621",3621,3,0,0.8,93.7,37,4,153.63,155.18
"3622",3622,4,0,-1.5,96,37,1,144.06,104.3
"3623",3623,5,0,-0.8,93.7,30,2,195.99,134.38
"3624",3624,6,0,0.3,79.7,31,2,228.25,213.5
"3625",3625,7,0,3.1,72.3,29,2,209.14,153
"3626",3626,1,0,2.3,81.3,31,3,282.5,192.5
"3627",3627,2,0,2.7,74,40,2,233.25,198.18
"3628",3628,3,0,2.6,78.7,44,1,245.75,230.09
"3629",3629,4,0,1.3,86.7,31,2,222.75,205.08
"3630",3630,5,1,1.6,90.7,22,1,154.25,169
"3631",3631,6,0,1.1,82.7,34,2,163.25,162
"3632",3632,7,0,0.1,81.7,38,0,128.75,112
"3633",3633,1,0,-0.1,93,45,2,151.25,152
"3634",3634,2,0,-0.3,94,31,2,182.25,168
"3635",3635,3,0,1.1,90.3,33,4,137.5,151
"3636",3636,4,0,3.1,89.7,36,2,185.85,142.04
"3637",3637,5,0,4.4,96,30,2,174.42,118.06
"3638",3638,6,0,6.7,92,31,1,130.75,156.79
"3639",3639,7,0,9.7,93.7,33,4,84.5,93.85
"3640",3640,1,0,8.7,94,39,5,93.25,82.64
"3641",3641,2,0,11,92.7,34,2,69.25,72.29
"3642",3642,3,0,8.6,88,32,2,124.5,133.51
"3643",3643,4,0,8.7,93,32,2,123.25,85.22
"3644",3644,5,0,8,98.3,40,3,54.25,85.22
"3645",3645,6,0,8.1,92,38,2,75.25,93.85
"3646",3646,7,0,7,76.7,44,5,81.5,83.5
"3647",3647,1,1,3.9,93,38,5,57.75,64.53
"3648",3648,2,1,3.7,91.3,37,2,56,77.47
"3649",3649,3,0,4,83.3,37,3,67.75,93.85
"3650",3650,4,0,1.2,89,32,2,113,100.75
"3651",3651,5,0,-1,95,42,3,133.25,72.29
"3652",3652,6,0,-2,95,31,4,133.75,83.5
