"","V1","V2","V3","V4","V5","V6","V7","V8","V9","Class"
"54904",46,0,84,0,46,13,38,37,0,"Rad.Flow"
"54905",37,0,80,0,36,-1,43,44,2,"Rad.Flow"
"54906",42,0,79,8,42,0,38,38,0,"Rad.Flow"
"54907",56,1,76,-4,-4,0,20,81,62,"High"
"54908",42,0,78,-2,42,0,36,37,2,"Rad.Flow"
"54909",49,0,81,0,50,1,32,32,0,"Rad.Flow"
"54910",41,0,89,0,42,28,48,48,0,"Rad.Flow"
"54911",43,-1,82,0,42,-6,39,41,2,"Rad.Flow"
"54912",80,0,84,0,-38,-3,4,123,118,"Bypass"
"54913",45,1,86,0,44,-1,41,42,2,"Rad.Flow"
"54914",44,0,79,0,44,5,35,35,0,"Rad.Flow"
"54915",56,-2,97,-4,46,-10,41,51,10,"High"
"54916",37,0,80,0,8,17,43,72,30,"Rad.Flow"
"54917",53,0,82,0,52,0,29,30,2,"Rad.Flow"
"54918",105,-2,107,-4,70,0,2,37,36,"Bypass"
"54919",43,0,79,0,42,-12,35,37,2,"Rad.Flow"
"54920",56,0,76,0,-10,2,20,86,66,"High"
"54921",56,0,97,0,54,10,40,42,2,"Rad.Flow"
"54922",55,0,77,8,28,8,22,49,28,"High"
"54923",37,0,92,0,24,4,55,69,14,"Rad.Flow"
"54924",57,0,86,6,56,0,29,29,0,"Rad.Flow"
"54925",44,0,84,0,42,-26,40,43,2,"Rad.Flow"
"54926",54,0,89,1,54,0,35,35,0,"Rad.Flow"
"54927",37,0,77,3,34,-30,40,43,2,"Rad.Flow"
"54928",91,-38,107,0,64,-36,16,42,26,"Fpv.Open"
"54929",38,0,92,0,18,5,54,74,20,"Rad.Flow"
"54930",55,0,95,-4,36,-12,39,59,20,"High"
"54931",40,4,106,0,38,0,66,67,2,"Rad.Flow"
"54932",56,1,87,0,56,8,31,30,0,"Rad.Flow"
"54933",41,5,85,0,42,20,44,44,0,"Rad.Flow"
"54934",53,0,86,0,54,7,33,32,0,"Rad.Flow"
"54935",37,0,82,0,34,8,45,48,2,"Rad.Flow"
"54936",58,2,91,0,56,0,33,34,0,"Rad.Flow"
"54937",45,-5,85,0,44,0,41,41,0,"Rad.Flow"
"54938",54,-1,84,0,54,0,30,30,0,"Rad.Flow"
"54939",51,-5,86,0,52,0,35,34,0,"Rad.Flow"
"54940",56,0,98,0,44,9,42,54,12,"High"
"54941",53,0,86,1,54,2,33,32,0,"Rad.Flow"
"54942",56,0,81,2,54,-7,25,26,2,"Rad.Flow"
"54943",37,0,95,0,10,8,58,84,26,"Rad.Flow"
"54944",55,-5,80,0,56,22,25,23,0,"Rad.Flow"
"54945",85,0,89,0,2,-10,4,86,82,"Bypass"
"54946",55,0,95,0,46,4,40,49,8,"High"
"54947",81,1,85,0,-40,9,4,126,122,"Bypass"
"54948",42,3,76,-3,42,0,35,35,0,"Rad.Flow"
"54949",85,-3,88,0,0,0,3,88,84,"Bypass"
"54950",37,2,77,0,34,-14,39,43,4,"Rad.Flow"
"54951",50,0,88,0,50,0,39,39,0,"Rad.Flow"
"54952",49,0,79,0,50,7,31,30,0,"Rad.Flow"
"54953",45,0,77,0,44,-11,32,34,2,"Rad.Flow"
"54954",37,4,80,10,24,0,43,57,14,"Rad.Flow"
"54955",57,-2,81,0,56,0,24,24,0,"Rad.Flow"
"54956",37,0,106,0,24,-4,69,83,14,"Rad.Flow"
"54957",37,0,80,0,8,-19,43,72,30,"Rad.Flow"
"54958",55,0,97,0,44,-8,41,53,12,"High"
"54959",38,0,105,-2,38,-4,67,66,0,"Rad.Flow"
"54960",37,0,77,0,-14,-14,40,92,52,"Rad.Flow"
"54961",37,0,78,7,34,-13,41,45,4,"Rad.Flow"
"54962",54,3,79,0,54,0,25,24,0,"Rad.Flow"
"54963",51,1,86,0,50,0,35,37,2,"Rad.Flow"
"54964",53,0,83,5,54,6,30,29,0,"Rad.Flow"
"54965",46,0,109,0,44,-24,64,66,2,"Rad.Flow"
"54966",38,4,86,0,38,0,48,48,0,"Rad.Flow"
"54967",45,2,88,0,44,-1,42,44,2,"Rad.Flow"
"54968",37,-1,79,0,38,8,41,40,0,"Rad.Flow"
"54969",37,0,107,0,28,3,69,78,8,"Rad.Flow"
"54970",48,0,84,1,46,0,36,37,2,"Rad.Flow"
"54971",37,0,81,0,24,-4,44,57,14,"Rad.Flow"
"54972",48,0,81,7,46,0,33,34,2,"Rad.Flow"
"54973",37,0,83,0,36,0,45,46,2,"Rad.Flow"
"54974",56,0,76,0,-10,25,20,86,66,"High"
"54975",48,0,88,0,46,-11,39,41,2,"Rad.Flow"
"54976",45,0,80,0,46,12,35,34,0,"Rad.Flow"
"54977",55,0,97,2,42,0,41,55,14,"High"
"54978",37,0,92,1,6,-20,54,86,32,"Rad.Flow"
"54979",58,4,81,0,56,0,23,24,2,"Rad.Flow"
"54980",81,1,84,0,-12,13,3,97,94,"Bypass"
"54981",37,0,76,0,28,-29,40,48,8,"Rad.Flow"
"54982",37,0,78,0,0,10,41,78,36,"Rad.Flow"
"54983",51,1,87,0,52,8,36,35,0,"Rad.Flow"
"54984",78,0,83,5,-46,0,4,129,124,"Bypass"
"54985",85,0,88,-2,2,-9,3,86,82,"Bypass"
"54986",37,0,104,0,28,14,67,75,8,"Rad.Flow"
"54987",46,0,86,6,46,0,41,40,0,"Rad.Flow"
"54988",50,-1,87,2,50,0,37,38,0,"Rad.Flow"
"54989",56,5,97,0,54,1,40,42,2,"Rad.Flow"
"54990",37,0,76,0,18,27,39,58,18,"Rad.Flow"
"54991",43,-5,108,0,42,0,65,66,2,"Rad.Flow"
"54992",37,0,77,0,2,-19,40,74,34,"Rad.Flow"
"54993",37,0,78,-3,0,0,42,78,36,"Rad.Flow"
"54994",44,0,86,0,44,0,43,42,0,"Rad.Flow"
"54995",47,-1,77,-4,46,-5,31,31,0,"Rad.Flow"
"54996",37,0,80,0,12,-18,43,67,24,"Rad.Flow"
"54997",48,-1,90,4,46,-2,42,44,2,"Rad.Flow"
"54998",71,-8,75,-5,-40,7,4,116,112,"Bypass"
"54999",55,0,96,0,52,10,41,44,4,"High"
"55000",54,0,86,0,54,0,33,32,0,"Rad.Flow"
"55001",52,-2,81,0,52,0,29,30,0,"Rad.Flow"
"55002",102,2,103,0,70,-13,1,33,32,"Bypass"
"55003",55,0,77,-2,18,0,22,59,38,"High"
"55004",58,5,85,0,56,0,27,28,2,"Rad.Flow"
"55005",81,2,85,5,-24,0,4,111,106,"Bypass"
"55006",55,0,79,0,6,4,23,74,50,"High"
"55007",41,2,78,0,42,11,37,37,0,"Rad.Flow"
"55008",37,0,90,0,34,3,53,57,4,"Rad.Flow"
"55009",44,0,81,7,42,-19,38,40,2,"Rad.Flow"
"55010",37,-2,80,1,36,0,43,44,0,"Rad.Flow"
"55011",56,0,78,0,16,-2,22,63,40,"High"
"55012",37,0,75,-1,26,-10,38,49,12,"Rad.Flow"
"55013",37,0,84,0,28,-12,47,55,8,"Rad.Flow"
"55014",55,0,95,0,34,-7,40,62,22,"High"
"55015",45,0,93,-6,44,0,48,49,0,"Rad.Flow"
"55016",40,5,85,0,38,0,45,46,2,"Rad.Flow"
"55017",48,-1,76,-2,46,-2,28,30,2,"Rad.Flow"
"55018",37,0,78,0,38,30,41,39,0,"Rad.Flow"
"55019",37,0,79,0,16,21,43,64,22,"Rad.Flow"
"55020",81,-1,85,0,-22,0,4,108,104,"Bypass"
"55021",37,0,79,5,0,-27,42,79,36,"Rad.Flow"
"55022",41,-2,79,0,42,23,38,37,0,"Rad.Flow"
"55023",46,1,79,1,46,5,33,32,0,"Rad.Flow"
"55024",45,3,87,0,44,-2,42,43,2,"Rad.Flow"
"55025",48,-5,81,0,46,-3,33,35,2,"Rad.Flow"
"55026",37,0,97,0,12,17,59,84,24,"Rad.Flow"
"55027",56,3,98,3,38,-30,42,59,18,"High"
"55028",49,0,76,-3,46,-28,27,30,2,"Rad.Flow"
"55029",41,1,76,0,42,3,34,34,0,"Rad.Flow"
"55030",51,0,86,0,52,29,35,34,0,"Rad.Flow"
"55031",49,1,79,1,50,23,30,30,0,"Rad.Flow"
"55032",41,0,86,0,38,-22,45,48,2,"Rad.Flow"
"55033",37,0,104,5,18,0,67,86,18,"Rad.Flow"
"55034",38,0,76,-6,38,0,38,37,0,"Rad.Flow"
"55035",56,0,90,0,54,-14,34,35,2,"Rad.Flow"
"55036",41,0,87,0,42,23,46,46,0,"Rad.Flow"
"55037",37,0,97,-4,30,-19,60,66,6,"Rad.Flow"
"55038",46,0,93,5,46,0,48,47,0,"Rad.Flow"
"55039",37,0,97,-6,30,0,60,66,6,"Rad.Flow"
"55040",37,4,75,0,20,0,38,54,16,"Rad.Flow"
"55041",46,1,82,0,46,9,36,35,0,"Rad.Flow"
"55042",41,-5,79,0,42,2,38,37,0,"Rad.Flow"
"55043",37,0,76,-2,16,20,39,61,22,"Rad.Flow"
"55044",55,-1,97,-2,50,13,42,48,6,"High"
"55045",37,0,93,0,12,28,56,81,24,"Rad.Flow"
"55046",43,-1,79,0,42,-15,35,37,2,"Rad.Flow"
"55047",51,-5,88,0,50,-13,37,39,2,"Rad.Flow"
"55048",44,-1,82,2,44,0,38,38,0,"Rad.Flow"
"55049",37,0,77,0,20,4,40,57,16,"Rad.Flow"
"55050",45,1,108,0,44,-9,62,64,2,"Rad.Flow"
"55051",50,-5,86,-2,50,-4,36,37,0,"Rad.Flow"
"55052",50,0,87,-3,50,0,37,38,0,"Rad.Flow"
"55053",56,1,97,0,56,13,40,40,0,"Rad.Flow"
"55054",37,0,79,-4,2,0,43,77,34,"Rad.Flow"
"55055",51,0,87,0,50,-16,36,38,2,"Rad.Flow"
"55056",80,0,84,0,-28,-6,4,112,108,"Bypass"
"55057",37,0,81,3,28,0,45,53,8,"Rad.Flow"
"55058",56,0,95,0,50,-8,40,46,6,"High"
"55059",81,4,84,0,-14,1,3,100,96,"Bypass"
"55060",56,0,77,0,-4,16,21,82,62,"High"
"55061",123,656,105,1,36,-4,-18,69,86,"Bypass"
"55062",37,0,82,-1,38,28,45,43,0,"Rad.Flow"
"55063",37,0,77,-5,30,-6,40,46,6,"Rad.Flow"
"55064",42,-25,77,0,-2,0,34,79,46,"Fpv.Open"
"55065",49,0,83,0,50,19,34,34,0,"Rad.Flow"
"55066",52,-69,88,0,8,6,36,81,44,"Fpv.Open"
"55067",50,-4,86,-2,50,-3,36,37,0,"Rad.Flow"
"55068",55,0,95,0,46,-4,40,49,8,"High"
"55069",53,0,86,0,54,18,33,32,0,"Rad.Flow"
"55070",44,-3,83,5,44,0,38,39,0,"Rad.Flow"
"55071",79,0,84,1,-42,-1,4,128,124,"Bypass"
"55072",79,4,83,0,-42,0,4,126,122,"Bypass"
"55073",37,0,76,2,34,-17,39,43,4,"Rad.Flow"
"55074",45,3,82,0,44,0,37,38,2,"Rad.Flow"
"55075",37,2,100,0,36,0,64,64,0,"Rad.Flow"
"55076",81,0,86,0,-40,4,4,127,122,"Bypass"
"55077",41,0,81,0,38,-20,40,43,2,"Rad.Flow"
"55078",56,0,95,-3,46,0,40,49,10,"High"
"55079",44,0,86,0,44,7,43,42,0,"Rad.Flow"
"55080",56,0,77,1,-2,22,21,79,58,"High"
"55081",56,2,81,0,56,17,25,24,0,"Rad.Flow"
"55082",37,0,79,0,10,29,42,68,26,"Rad.Flow"
"55083",103,5,104,2,70,-27,1,35,34,"Bypass"
"55084",56,0,80,0,54,-30,24,26,2,"Rad.Flow"
"55085",45,0,88,0,46,24,42,41,0,"Rad.Flow"
"55086",37,0,77,-3,-10,13,40,87,46,"Rad.Flow"
"55087",57,0,84,2,56,0,27,27,0,"Rad.Flow"
"55088",37,0,77,0,2,19,40,74,34,"Rad.Flow"
"55089",45,0,82,0,44,-21,37,38,2,"Rad.Flow"
"55090",37,0,79,0,6,8,42,74,32,"Rad.Flow"
"55091",41,-3,82,0,42,7,41,41,0,"Rad.Flow"
"55092",55,-3,77,-7,0,0,22,77,56,"High"
"55093",43,0,77,-2,42,-4,34,36,2,"Rad.Flow"
"55094",37,0,76,-3,36,-13,39,40,2,"Rad.Flow"
"55095",56,0,97,0,56,10,40,40,0,"Rad.Flow"
"55096",55,0,95,-4,44,0,40,51,12,"High"
"55097",46,2,81,0,46,0,35,35,0,"Rad.Flow"
"55098",56,0,96,8,56,0,40,39,0,"Rad.Flow"
"55099",37,0,77,-2,8,0,40,69,30,"Rad.Flow"
"55100",37,4,79,0,36,0,42,43,0,"Rad.Flow"
"55101",45,0,76,0,46,31,30,29,0,"Rad.Flow"
"55102",37,3,76,0,20,0,39,55,16,"Rad.Flow"
"55103",49,0,88,0,50,22,39,39,0,"Rad.Flow"
"55104",55,0,77,-1,-4,74,21,82,60,"High"
"55105",37,0,76,0,36,9,40,40,0,"Rad.Flow"
"55106",41,0,79,6,42,11,39,38,0,"Rad.Flow"
"55107",42,0,90,0,42,0,47,48,2,"Rad.Flow"
"55108",41,3,88,0,42,1,47,47,0,"Rad.Flow"
"55109",40,0,77,-2,38,0,38,39,2,"Rad.Flow"
"55110",37,0,77,0,38,7,39,38,0,"Rad.Flow"
"55111",45,0,86,3,44,0,42,42,0,"Rad.Flow"
"55112",43,0,76,0,44,22,33,32,0,"Rad.Flow"
"55113",42,0,84,-6,42,0,41,43,2,"Rad.Flow"
"55114",55,0,79,0,10,-15,23,68,46,"High"
"55115",55,0,96,0,54,3,41,42,0,"Rad.Flow"
"55116",49,0,95,-5,50,10,46,46,0,"Rad.Flow"
"55117",81,0,84,0,-18,31,4,103,98,"Bypass"
"55118",42,-2,84,-7,42,0,42,43,0,"Rad.Flow"
"55119",46,5,89,0,46,8,43,42,0,"Rad.Flow"
"55120",41,-2,77,0,38,-11,37,39,2,"Rad.Flow"
"55121",46,5,83,0,46,0,37,37,0,"Rad.Flow"
"55122",37,0,76,0,20,19,40,55,16,"Rad.Flow"
"55123",58,1,84,0,56,0,27,28,0,"Rad.Flow"
"55124",55,0,97,0,50,17,42,48,6,"High"
"55125",49,0,81,0,46,-7,33,35,2,"Rad.Flow"
"55126",56,4,97,0,44,1,41,53,12,"High"
"55127",42,0,86,2,42,0,43,44,2,"Rad.Flow"
"55128",104,4,105,0,72,5,1,33,32,"Bypass"
"55129",41,0,86,1,42,10,45,45,0,"Rad.Flow"
"55130",45,0,88,-2,44,-3,44,44,0,"Rad.Flow"
"55131",79,0,83,-3,-38,0,4,122,118,"Bypass"
"55132",37,3,75,0,26,-1,38,49,12,"Rad.Flow"
"55133",41,0,78,4,42,23,37,37,0,"Rad.Flow"
"55134",56,0,96,0,54,0,40,42,2,"Rad.Flow"
"55135",37,0,79,2,8,0,42,71,30,"Rad.Flow"
"55136",56,5,95,0,42,0,39,54,14,"High"
"55137",55,-1,98,0,50,-21,42,49,6,"High"
"55138",37,0,76,0,28,-14,39,48,8,"Rad.Flow"
"55139",55,0,98,0,52,30,42,46,4,"High"
"55140",37,0,75,-2,20,-6,38,54,16,"Rad.Flow"
"55141",38,0,96,0,36,-28,58,60,2,"Rad.Flow"
"55142",53,0,80,0,52,0,27,28,2,"Rad.Flow"
"55143",37,0,92,3,10,0,54,81,28,"Rad.Flow"
"55144",45,0,76,0,44,-12,30,32,2,"Rad.Flow"
"55145",41,0,83,0,42,23,42,41,0,"Rad.Flow"
"55146",45,0,79,-1,44,-6,33,35,2,"Rad.Flow"
"55147",46,0,90,-2,46,0,43,43,0,"Rad.Flow"
"55148",51,0,87,0,50,-13,36,38,2,"Rad.Flow"
"55149",44,-2,86,0,44,0,43,42,0,"Rad.Flow"
"55150",45,-2,79,0,44,-24,33,35,2,"Rad.Flow"
"55151",55,0,95,0,52,11,40,44,4,"High"
"55152",44,-2,81,6,44,1,38,37,0,"Rad.Flow"
"55153",46,0,79,0,46,17,34,33,0,"Rad.Flow"
"55154",45,-1,79,0,46,11,33,32,0,"Rad.Flow"
"55155",27,-63,78,0,42,8,51,37,-14,"Rad.Flow"
"55156",39,2,93,0,36,21,54,57,2,"Rad.Flow"
"55157",41,0,83,2,42,29,42,41,0,"Rad.Flow"
"55158",37,0,104,0,18,-11,67,86,18,"Rad.Flow"
"55159",41,1,83,0,42,10,41,41,0,"Rad.Flow"
"55160",56,5,97,5,38,0,40,58,18,"High"
"55161",62,0,109,0,62,0,47,47,0,"Rad.Flow"
"55162",41,0,79,1,42,3,38,38,0,"Rad.Flow"
"55163",76,0,81,-2,-40,16,5,122,118,"Bypass"
"55164",37,0,94,0,34,29,57,61,4,"Rad.Flow"
"55165",37,0,76,0,24,7,40,53,14,"Rad.Flow"
"55166",57,5,82,1,56,0,25,25,0,"Rad.Flow"
"55167",46,1,86,0,46,13,41,40,0,"Rad.Flow"
"55168",56,0,78,1,10,16,22,68,46,"High"
"55169",56,3,81,0,54,-1,25,27,2,"Rad.Flow"
"55170",48,-3,88,0,46,-4,39,41,2,"Rad.Flow"
"55171",37,-4,102,-1,34,0,65,69,4,"Rad.Flow"
"55172",44,0,84,0,44,11,41,41,0,"Rad.Flow"
"55173",55,-1,79,0,54,-1,23,24,2,"Rad.Flow"
"55174",43,-1,77,0,42,-11,34,36,2,"Rad.Flow"
"55175",43,0,79,-6,44,29,35,35,0,"Rad.Flow"
"55176",37,0,76,2,20,-7,39,55,16,"Rad.Flow"
"55177",43,0,87,5,42,-5,44,46,2,"Rad.Flow"
"55178",41,-3,89,1,42,0,48,48,0,"Rad.Flow"
"55179",45,-1,77,0,44,-16,32,34,2,"Rad.Flow"
"55180",46,0,85,0,44,-20,39,41,2,"Rad.Flow"
"55181",79,0,83,0,-30,18,4,114,110,"Bypass"
"55182",43,-1,77,0,42,-8,34,36,2,"Rad.Flow"
"55183",37,0,76,0,34,-29,40,43,2,"Rad.Flow"
"55184",37,0,75,0,26,9,38,49,12,"Rad.Flow"
"55185",55,0,77,0,36,-21,22,41,20,"High"
"55186",104,1,105,1,70,0,1,35,34,"Bypass"
"55187",37,0,81,0,38,26,43,42,0,"Rad.Flow"
"55188",103,0,104,-7,70,0,1,34,34,"Bypass"
"55189",49,0,80,0,46,-14,31,34,2,"Rad.Flow"
"55190",37,0,97,5,34,0,60,64,4,"Rad.Flow"
"55191",38,3,77,0,36,-21,40,41,2,"Rad.Flow"
"55192",101,0,102,0,72,19,1,30,28,"Bypass"
"55193",37,0,92,0,12,0,55,79,24,"Rad.Flow"
"55194",40,0,78,0,38,-6,38,39,2,"Rad.Flow"
"55195",46,0,86,3,44,-24,41,42,2,"Rad.Flow"
"55196",37,-1,79,0,28,0,42,50,8,"Rad.Flow"
"55197",43,-1,79,0,44,7,35,35,0,"Rad.Flow"
"55198",37,-1,81,4,-2,0,44,83,40,"Rad.Flow"
"55199",37,0,76,-3,34,-8,40,43,2,"Rad.Flow"
"55200",56,-1,96,-1,52,0,40,44,4,"High"
"55201",105,-5,107,0,72,0,1,35,34,"Bypass"
"55202",46,0,102,0,46,3,57,56,0,"Rad.Flow"
"55203",49,5,81,0,50,14,32,32,0,"Rad.Flow"
"55204",37,1,77,0,-22,13,40,101,60,"Rad.Flow"
"55205",37,0,77,0,-4,24,41,83,42,"Rad.Flow"
"55206",53,0,83,6,54,8,30,29,0,"Rad.Flow"
"55207",49,2,81,0,50,16,33,32,0,"Rad.Flow"
"55208",47,-1,82,-5,46,-8,34,35,0,"Rad.Flow"
"55209",56,-3,92,0,54,0,36,38,2,"Rad.Flow"
"55210",51,1,83,0,50,-3,32,33,2,"Rad.Flow"
"55211",56,0,77,0,-4,2,21,82,62,"High"
"55212",45,0,86,1,44,-2,41,42,2,"Rad.Flow"
"55213",45,0,89,1,46,16,44,42,0,"Rad.Flow"
"55214",42,-2,77,0,42,0,36,36,0,"Rad.Flow"
"55215",53,2,81,0,52,-15,28,29,2,"Rad.Flow"
"55216",51,3,84,0,52,19,33,33,0,"Rad.Flow"
"55217",55,0,92,0,-6,-24,36,99,64,"High"
"55218",50,-2,86,-3,50,0,35,37,2,"Rad.Flow"
"55219",37,4,77,4,36,0,40,41,0,"Rad.Flow"
"55220",37,0,76,0,28,-5,39,48,8,"Rad.Flow"
"55221",102,1,103,0,70,-5,1,33,32,"Bypass"
"55222",37,0,79,0,26,-26,42,53,12,"Rad.Flow"
"55223",37,0,96,0,12,-3,59,83,24,"Rad.Flow"
"55224",37,0,104,0,28,14,67,76,8,"Rad.Flow"
"55225",42,-4,80,0,42,0,38,39,2,"Rad.Flow"
"55226",46,0,81,4,46,2,35,35,0,"Rad.Flow"
"55227",81,0,84,0,-14,21,3,100,96,"Bypass"
"55228",41,0,81,1,38,-3,40,42,2,"Rad.Flow"
"55229",37,0,83,0,34,-22,46,49,2,"Rad.Flow"
"55230",104,-9,107,-1,70,0,3,37,34,"Bypass"
"55231",56,0,90,0,54,-18,34,35,2,"Rad.Flow"
"55232",46,-1,83,-2,46,-4,37,37,0,"Rad.Flow"
"55233",37,0,76,0,16,11,39,61,22,"Rad.Flow"
"55234",37,0,76,6,18,0,40,58,18,"Rad.Flow"
"55235",41,0,79,-3,38,-12,39,41,2,"Rad.Flow"
"55236",39,-5,79,0,38,0,39,40,0,"Rad.Flow"
"55237",45,0,79,4,44,0,34,35,2,"Rad.Flow"
"55238",104,3,105,0,72,2,1,33,32,"Bypass"
"55239",63,0,112,4,62,0,49,50,0,"Rad.Flow"
"55240",37,0,74,0,28,26,38,46,8,"Rad.Flow"
"55241",58,2,91,0,56,0,32,34,2,"Rad.Flow"
"55242",56,0,78,-2,26,3,22,52,30,"High"
"55243",46,0,76,-1,46,0,29,29,0,"Rad.Flow"
"55244",48,0,81,5,46,0,32,34,2,"Rad.Flow"
"55245",79,0,84,0,-10,32,4,94,90,"Bypass"
"55246",37,0,78,0,20,-6,41,57,16,"Rad.Flow"
"55247",42,0,81,0,42,677,39,40,0,"Rad.Flow"
"55248",37,0,78,0,12,8,42,65,24,"Rad.Flow"
"55249",43,0,87,5,42,0,44,46,2,"Rad.Flow"
"55250",37,0,106,0,28,-24,69,78,8,"Rad.Flow"
"55251",45,0,118,1751,310,15164,73,-191,-264,"Rad.Flow"
"55252",51,0,84,0,52,24,33,32,0,"Rad.Flow"
"55253",45,-2,87,0,46,20,42,41,0,"Rad.Flow"
"55254",37,0,77,3,36,2,41,41,0,"Rad.Flow"
"55255",51,1,80,0,52,9,29,28,0,"Rad.Flow"
"55256",81,-1,84,0,-14,6,4,100,96,"Bypass"
"55257",53,0,87,-3,52,-6,34,35,2,"Rad.Flow"
"55258",38,0,93,6,28,10,55,64,10,"Rad.Flow"
"55259",44,0,79,-7,42,-10,36,38,2,"Rad.Flow"
"55260",37,0,78,0,24,17,41,55,14,"Rad.Flow"
"55261",56,-4,87,1,56,0,31,30,0,"Rad.Flow"
"55262",56,2,98,0,46,5,42,51,10,"High"
"55263",41,0,86,1,38,-24,46,48,2,"Rad.Flow"
"55264",37,0,81,-3,34,0,43,47,4,"Rad.Flow"
"55265",37,0,77,1,38,24,39,38,0,"Rad.Flow"
"55266",62,0,109,0,62,6,48,47,0,"Rad.Flow"
"55267",56,1,96,1,46,0,40,50,10,"High"
"55268",55,-3,80,0,-4,0,25,85,60,"High"
"55269",37,0,76,0,20,-2,39,55,16,"Rad.Flow"
"55270",49,0,86,0,46,-15,37,39,2,"Rad.Flow"
"55271",105,-2,106,-3,72,1,1,33,32,"Bypass"
"55272",56,0,81,0,-6,-25,25,89,64,"High"
"55273",37,0,86,3,36,0,50,50,0,"Rad.Flow"
"55274",44,1,86,1,44,11,42,42,0,"Rad.Flow"
"55275",41,0,87,3,38,-6,46,48,2,"Rad.Flow"
"55276",49,-1,86,0,46,-22,37,39,2,"Rad.Flow"
"55277",41,0,77,0,42,20,36,36,0,"Rad.Flow"
"55278",51,0,81,0,52,7,29,29,0,"Rad.Flow"
"55279",46,5,84,0,46,0,38,37,0,"Rad.Flow"
"55280",56,-3,107,0,56,3,51,50,0,"Rad.Flow"
"55281",46,-3,79,1,46,0,34,33,0,"Rad.Flow"
"55282",37,0,76,-6,24,11,39,52,14,"Rad.Flow"
"55283",45,-5,83,0,44,-21,37,39,2,"Rad.Flow"
"55284",45,0,78,0,46,25,33,32,0,"Rad.Flow"
"55285",47,3,106,0,46,0,60,60,0,"Rad.Flow"
"55286",37,0,77,-1,36,18,40,41,0,"Rad.Flow"
"55287",57,0,79,3,56,0,22,23,0,"Rad.Flow"
"55288",42,0,79,-4,42,0,37,38,2,"Rad.Flow"
"55289",104,0,105,0,72,1,1,33,32,"Bypass"
"55290",56,0,77,0,16,-5,22,62,40,"High"
"55291",55,-2,86,0,56,25,31,30,0,"Rad.Flow"
"55292",37,0,76,0,26,4,39,50,12,"Rad.Flow"
"55293",42,-1,81,0,42,0,39,39,0,"Rad.Flow"
"55294",81,1,84,0,-20,0,4,105,102,"Bypass"
"55295",55,0,82,0,-36,-5,26,118,92,"High"
"55296",37,0,80,-3,36,0,43,44,0,"Rad.Flow"
"55297",45,0,82,-4,44,0,37,38,0,"Rad.Flow"
"55298",53,-4,83,0,52,-20,30,32,2,"Rad.Flow"
"55299",44,0,75,0,44,14,31,31,0,"Rad.Flow"
"55300",41,0,83,-1,42,17,41,41,0,"Rad.Flow"
"55301",37,0,83,0,34,6,46,49,2,"Rad.Flow"
"55302",53,0,82,0,54,8,29,28,0,"Rad.Flow"
"55303",107,1,108,0,70,0,1,38,36,"Bypass"
"55304",37,0,79,1,2,-2,43,77,34,"Rad.Flow"
"55305",105,5,106,5,72,6,1,34,32,"Bypass"
"55306",37,0,81,0,10,-2,45,71,26,"Rad.Flow"
"55307",56,0,86,3,56,2,31,30,0,"Rad.Flow"
"55308",37,-1,76,0,38,21,38,37,0,"Rad.Flow"
"55309",41,0,97,0,38,-9,57,59,2,"Rad.Flow"
"55310",46,3,87,8,46,0,41,41,0,"Rad.Flow"
"55311",81,0,84,0,-18,-12,3,103,100,"Bypass"
"55312",56,0,97,-1,50,-11,41,48,6,"High"
"55313",44,0,79,0,44,18,35,35,0,"Rad.Flow"
"55314",38,0,76,0,38,-1,37,37,0,"Rad.Flow"
"55315",37,0,97,2,10,0,59,86,28,"Rad.Flow"
"55316",39,1,83,2,38,0,44,44,0,"Rad.Flow"
"55317",37,0,77,3,36,-8,39,41,2,"Rad.Flow"
"55318",104,0,106,0,70,0,1,36,34,"Bypass"
"55319",53,4,88,0,52,0,35,36,2,"Rad.Flow"
"55320",55,-1,81,-3,54,-5,26,27,0,"Rad.Flow"
"55321",55,0,93,0,44,-13,37,49,12,"High"
"55322",55,0,97,0,50,31,41,48,6,"High"
"55323",81,-3,86,0,-22,0,4,109,104,"Bypass"
"55324",41,1,88,0,38,-30,47,50,2,"Rad.Flow"
"55325",37,0,76,0,28,9,40,48,8,"Rad.Flow"
"55326",49,1,84,0,46,-7,35,37,2,"Rad.Flow"
"55327",53,0,83,0,52,-6,30,32,2,"Rad.Flow"
"55328",79,-1,84,0,-32,0,4,117,112,"Bypass"
"55329",55,0,77,0,-20,18,21,97,76,"High"
"55330",45,0,84,-6,44,0,39,40,0,"Rad.Flow"
"55331",37,0,81,0,30,0,45,50,6,"Rad.Flow"
"55332",44,1,86,0,42,-11,42,44,2,"Rad.Flow"
"55333",53,-1,77,0,54,6,25,23,0,"Rad.Flow"
"55334",42,-4,81,-1,42,0,40,40,0,"Rad.Flow"
"55335",55,0,78,2,26,0,23,52,30,"High"
"55336",39,5,85,0,38,0,46,46,0,"Rad.Flow"
"55337",49,4,82,0,50,1,33,33,0,"Rad.Flow"
"55338",55,0,78,0,0,-20,23,78,56,"High"
"55339",49,0,102,0,50,6,53,53,0,"Rad.Flow"
"55340",53,0,77,0,52,-9,25,26,2,"Rad.Flow"
"55341",56,0,78,0,10,-14,22,68,46,"High"
"55342",49,0,107,0,46,-4,58,60,2,"Rad.Flow"
