"","day","month","year","hour","minute","second","latitude","longitude","depth","magnitude"
"3064",17,5,2008,5,26,58,42.69,-7.68,NA,1.5
"3065",17,5,2008,12,45,6,43.39,-9.52,NA,1.8
"3066",17,5,2008,23,51,8,42.62,-9.34,NA,1.1
"3067",18,5,2008,8,55,16,43.14,-8.82,20,1.2
"3068",18,5,2008,9,30,18,42.72,-7.71,NA,1.4
"3069",18,5,2008,12,4,49,42.27,-6.71,20,2.5
"3070",18,5,2008,15,29,32,42.62,-9.23,NA,1.5
"3071",19,5,2008,10,10,10,42.63,-9.25,16,1.6
"3072",28,5,2008,4,49,50,42.61,-9.26,8,1.9
"3073",28,5,2008,5,45,53,42.61,-9.27,NA,1.4
"3074",29,5,2008,3,22,12,42.8,-6.85,NA,1.2
"3075",30,5,2008,11,23,0,41.94,-7.65,14,2.4
"3076",1,6,2008,9,0,24,42.64,-9.16,NA,0.8
"3077",1,6,2008,13,1,4,41,-8.02,NA,1.7
"3078",1,6,2008,13,57,15,43.08,-8.84,11,2.1
"3079",1,6,2008,18,15,21,42.63,-9.19,NA,1
"3080",4,6,2008,3,55,41,42.31,-6.06,NA,1.5
"3081",5,6,2008,22,46,35,42.58,-6.92,NA,1.5
"3082",7,6,2008,16,48,36,42.7,-7.69,3,1.9
"3083",7,6,2008,17,6,42,42.79,-7.22,11,1.2
"3084",7,6,2008,17,24,13,42.79,-7.19,NA,1.6
"3085",8,6,2008,11,35,41,42.31,-8.51,16,1.4
"3086",10,6,2008,1,6,8,42.62,-8.56,NA,2.2
"3087",10,6,2008,3,45,4,42.55,-8.89,17,1.4
"3088",17,6,2008,16,29,30,41.4,-7.98,NA,1.5
"3089",17,6,2008,17,30,46,42.61,-9.2,4,2.6
"3090",18,6,2008,13,58,32,42.61,-9.16,NA,2.1
"3091",18,6,2008,23,49,55,42.8,-7.23,11,1.4
"3092",22,6,2008,1,40,31,42.48,-7.39,NA,1.2
"3093",25,6,2008,3,38,24,42.71,-7.1,NA,1.4
"3094",26,6,2008,11,31,50,42.22,-8.07,NA,2.1
"3095",1,7,2008,23,53,16,42.22,-8.11,24,1.7
"3096",6,7,2008,8,20,19,42.12,-6.78,11,2
"3097",6,7,2008,12,3,18,41.97,-7.03,NA,1.5
"3098",7,7,2008,11,7,27,42.79,-7.25,11,1.9
"3099",7,7,2008,11,28,21,42.79,-7.24,NA,1.9
"3100",17,7,2008,3,24,38,42.13,-7.37,11,1.8
"3101",18,7,2008,22,10,0,42.69,-7.67,NA,1.5
"3102",19,7,2008,22,11,12,41.24,-8.46,11,2.2
"3103",19,7,2008,22,50,46,41.22,-6.96,NA,1
"3104",23,7,2008,3,48,39,42.68,-9.04,24,1.2
"3105",23,7,2008,10,4,40,42.77,-7.23,NA,1.4
"3106",27,7,2008,13,27,10,42.42,-8.59,NA,1.5
"3107",28,7,2008,17,22,54,42,-8.55,NA,1.2
"3108",30,7,2008,1,36,57,42.59,-9.24,NA,2.4
"3109",30,7,2008,1,41,48,42.61,-9.2,NA,1.7
"3110",4,8,2008,2,34,29,42.31,-8.31,NA,1.1
"3111",4,8,2008,6,9,10,42.1,-6.8,19,2.8
"3112",5,8,2008,0,1,9,42.6,-8.85,NA,1
"3113",5,8,2008,4,22,43,43.11,-6.66,NA,1.4
"3114",5,8,2008,23,36,2,42.42,-6.99,NA,1.4
"3115",6,8,2008,16,12,32,41.59,-7.64,NA,1.2
"3116",9,8,2008,23,30,22,42.78,-6.96,NA,1
"3117",10,8,2008,2,4,30,41.13,-7.64,17,1.2
"3118",10,8,2008,4,16,41,42.11,-8.95,NA,1.1
"3119",10,8,2008,4,17,29,43,-8.54,12,1.8
"3120",10,8,2008,6,8,22,42.23,-7.18,7,0.7
"3121",10,8,2008,7,28,35,42.23,-7.19,NA,1
"3122",10,8,2008,7,35,51,42.24,-7.18,10,1.3
"3123",10,8,2008,18,18,12,42.94,-8.78,11,1.8
"3124",13,8,2008,15,52,55,42.11,-7.29,17,2
"3125",17,8,2008,8,54,38,42.08,-7.31,11,1.3
"3126",19,8,2008,0,52,2,42.62,-9.21,3,1.8
"3127",23,8,2008,9,33,21,42.36,-8.02,7,1.9
"3128",23,8,2008,16,7,53,42.62,-9.23,NA,1.2
"3129",23,8,2008,16,8,29,42.64,-9.17,10,1.2
"3130",23,8,2008,17,52,19,42.63,-9.18,NA,1.5
"3131",25,8,2008,13,11,11,42.61,-9.19,NA,2.2
"3132",31,8,2008,15,48,20,42.41,-8.64,20,2.1
"3133",31,8,2008,18,36,42,42.63,-9.18,NA,1.5
"3134",5,9,2008,23,12,13,42.7,-7.69,10,1.8
"3135",7,9,2008,5,1,49,42.79,-7.21,11,1.1
"3136",7,9,2008,19,23,26,43.16,-8.86,NA,1.4
"3137",7,9,2008,23,4,35,42.81,-7.21,12,1.3
"3138",8,9,2008,12,41,47,43.42,-9.42,NA,1.8
"3139",8,9,2008,22,52,39,42.64,-9.19,11,1.6
"3140",11,9,2008,7,4,25,42.25,-8.5,21,2.3
"3141",12,9,2008,17,43,50,42.6,-9.26,NA,2.1
"3142",13,9,2008,17,45,24,41.97,-7.27,NA,1.3
"3143",15,9,2008,19,51,40,42.14,-7.38,NA,1.6
"3144",15,9,2008,20,37,54,42.91,-7.53,NA,2.1
"3145",18,9,2008,19,42,1,42.62,-9.23,11,2.2
"3146",18,9,2008,22,25,44,42.66,-7.21,11,1.4
"3147",23,9,2008,4,48,56,42.63,-9.24,11,1.7
"3148",25,9,2008,9,49,6,42.7,-7.28,13,2
"3149",5,10,2008,0,42,0,42.61,-6.88,NA,1.1
"3150",8,10,2008,21,56,47,42.72,-6.96,NA,1.3
"3151",10,10,2008,22,30,21,42.81,-7.22,NA,1.4
"3152",10,10,2008,22,56,44,42.82,-7.22,NA,1.4
"3153",13,10,2008,18,19,12,42.79,-7.18,11,1.7
"3154",13,10,2008,19,39,21,43.2,-8.69,NA,1.6
"3155",13,10,2008,20,28,48,42.6,-9.32,NA,1.4
"3156",17,10,2008,1,19,4,42.61,-9.21,NA,1.6
"3157",17,10,2008,2,17,27,42.61,-9.23,NA,1.3
"3158",20,10,2008,21,36,5,42.12,-7.15,11,2.1
"3159",20,10,2008,22,14,17,42.12,-7.13,12,1.7
"3160",2,11,2008,0,31,27,42.61,-9.21,NA,1.5
"3161",5,11,2008,3,9,57,42.47,-8.09,NA,1.4
"3162",5,11,2008,13,29,26,41.2,-7,NA,1.4
"3163",7,11,2008,12,48,35,42.91,-6.23,NA,1.8
"3164",10,11,2008,1,40,5,42.6,-9.31,11,1.6
"3165",10,11,2008,4,16,16,42.71,-7.67,10,1.3
"3166",10,11,2008,5,41,13,42.16,-7.14,17,2.4
"3167",13,11,2008,0,41,26,42.7,-7.7,22,1.3
"3168",13,11,2008,18,28,46,41.56,-7.65,NA,1.2
"3169",16,11,2008,12,22,3,42.52,-7.22,19,1.5
"3170",16,11,2008,12,23,53,42.52,-7.24,19,1.5
"3171",17,11,2008,18,45,5,42.99,-8.29,11,1.1
"3172",18,11,2008,7,42,1,42.08,-7.26,15,2.2
"3173",19,11,2008,2,59,27,42.2,-8.09,11,1.6
"3174",21,11,2008,15,31,41,42.16,-8.41,17,2.5
"3175",23,11,2008,8,36,53,42.15,-8.43,15,1.9
"3176",25,11,2008,6,54,52,42.25,-9.16,20,2
"3177",26,11,2008,12,9,59,43.07,-7.55,10,2.5
"3178",3,12,2008,2,3,28,42.17,-7.69,11,1.4
"3179",6,12,2008,17,40,10,42.69,-7.66,NA,1.2
"3180",8,12,2008,8,15,32,41.99,-8.8,20,2.1
"3181",16,12,2008,2,49,5,42.25,-8.81,20,2.3
"3182",20,12,2008,11,33,25,42.24,-8.07,NA,1.3
"3183",20,12,2008,17,41,56,42.5,-9.24,10,1.8
"3184",22,12,2008,12,37,14,41,-6.99,NA,1.8
"3185",22,12,2008,23,11,16,42.81,-7.21,11,1.8
"3186",22,12,2008,23,14,11,42.81,-7.2,10,1.3
"3187",23,12,2008,0,8,1,42.82,-7.23,11,1.8
"3188",23,12,2008,1,13,11,42.85,-7.22,NA,1.1
"3189",23,12,2008,1,18,47,42.81,-7.24,NA,1.2
"3190",23,12,2008,1,23,8,42.81,-7.23,11,2.1
"3191",23,12,2008,2,6,40,42.82,-7.21,10,1.5
"3192",23,12,2008,4,26,42,42.62,-8.2,NA,1
"3193",23,12,2008,12,2,6,42.74,-7.19,NA,1.5
"3194",23,12,2008,16,21,9,43.21,-7.69,NA,2
"3195",24,12,2008,23,19,45,42.69,-7.71,NA,1.4
"3196",25,12,2008,0,59,0,42.44,-8.03,NA,1.3
"3197",26,12,2008,17,48,16,42.48,-6.64,19,2.3
"3198",29,12,2008,2,27,27,42.61,-9.22,NA,2
"3199",29,12,2008,2,44,32,42.6,-9.2,NA,1.3
"3200",29,12,2008,2,46,55,42.36,-8.14,22,1.3
"3201",30,12,2008,0,32,29,42.38,-8.12,11,1.5
"3202",3,1,2009,22,52,8,42.51,-7.29,6,2.7
"3203",8,1,2009,4,30,31,42.62,-9.27,11,2.4
"3204",9,1,2009,3,33,21,42.62,-9.22,4,1.6
"3205",9,1,2009,23,50,40,42.62,-9.13,NA,1.4
"3206",10,1,2009,15,13,57,42.62,-9.22,10,1.9
"3207",10,1,2009,21,25,56,42.69,-7.68,4,2.1
"3208",11,1,2009,3,40,22,42.69,-7.68,4,2.3
"3209",11,1,2009,3,41,14,42.69,-7.69,11,2.3
"3210",21,1,2009,5,48,40,42.69,-7.69,NA,1.7
"3211",21,1,2009,23,47,2,42.24,-8.06,NA,1.6
"3212",25,1,2009,6,39,33,42.63,-6.5,NA,1.7
"3213",28,1,2009,17,1,54,42.61,-9.23,NA,1.9
"3214",1,2,2009,20,54,32,42.6,-9.23,NA,2.1
"3215",1,2,2009,22,8,28,42.62,-9.21,11,2.3
"3216",2,2,2009,15,9,34,41.32,-7.06,NA,1.6
"3217",7,2,2009,10,23,5,42.94,-9.05,10,2.1
"3218",7,2,2009,15,54,2,42.61,-9.22,10,1.4
"3219",8,2,2009,19,12,4,42.18,-6.72,NA,1.5
"3220",13,2,2009,2,53,45,42.7,-9.64,NA,2.3
"3221",15,2,2009,11,23,52,42.14,-7.47,11,1.1
"3222",18,2,2009,1,56,59,42.67,-6.56,11,1.6
"3223",21,2,2009,22,58,47,42.52,-7.28,17,1.1
"3224",23,2,2009,9,56,16,42.77,-7.2,NA,1.4
"3225",26,2,2009,19,2,26,43.5,-8.34,17,2.9
"3226",1,3,2009,5,8,4,42.61,-9.3,NA,1.4
"3227",2,3,2009,5,32,46,42.49,-6.76,3,2.2
"3228",2,3,2009,22,38,59,42.15,-6.66,11,1.5
"3229",5,3,2009,8,21,4,42.83,-7.2,12,1.9
"3230",12,3,2009,0,25,57,42.3,-8.41,NA,0.6
"3231",14,3,2009,3,29,44,41.72,-9.64,8,1.6
"3232",14,3,2009,3,57,55,42.26,-6.41,5,1.4
"3233",16,3,2009,11,23,39,42.76,-7.2,NA,1.6
"3234",22,3,2009,15,14,49,43.26,-9.13,NA,1.6
"3235",22,3,2009,19,33,53,42.63,-7.15,NA,1.2
"3236",24,3,2009,9,51,20,41.3,-8.45,10,2.5
"3237",29,3,2009,8,15,41,42.78,-7.19,NA,1.4
"3238",2,4,2009,21,26,4,43.17,-7.98,10,2.6
"3239",8,4,2009,9,49,3,41.54,-7.08,21,2
"3240",8,4,2009,10,6,47,41.51,-7.11,NA,1.9
"3241",9,4,2009,21,10,14,42.17,-6.72,7,2.1
"3242",10,4,2009,13,8,32,42.79,-7.22,8,1.8
"3243",10,4,2009,13,10,59,42.78,-7.21,NA,1.3
"3244",12,4,2009,11,35,33,42.35,-8.49,10,2.1
"3245",16,4,2009,4,8,4,42.54,-8.22,10,2.1
"3246",24,4,2009,5,43,19,42.94,-7.08,NA,1.4
"3247",26,4,2009,4,5,28,42.41,-7.03,11,1.4
"3248",26,4,2009,7,36,23,43.13,-6.84,12,1.8
"3249",26,4,2009,21,30,51,42.92,-7.19,NA,2.1
"3250",1,5,2009,13,11,44,41.18,-7.84,NA,2
"3251",1,5,2009,20,44,16,41.97,-7.69,NA,1.6
"3252",2,5,2009,1,17,51,43.37,-8.74,10,1.6
"3253",2,5,2009,2,22,10,42.18,-6.71,NA,1.6
"3254",2,5,2009,14,41,39,42.09,-8.01,20,2.9
"3255",3,5,2009,2,46,19,41.18,-7.83,19,1.9
"3256",8,5,2009,17,1,23,41.08,-8.24,7,1.3
"3257",18,5,2009,23,58,41,42.65,-9.22,11,1.7
"3258",19,5,2009,0,10,27,42.64,-9.32,11,1.9
"3259",24,5,2009,7,16,44,42.55,-8.36,NA,1.6
"3260",28,5,2009,10,34,24,42.77,-7.2,NA,1.3
"3261",30,5,2009,22,12,9,42.7,-7.68,11,2
"3262",30,5,2009,23,10,43,43,-7.38,15,1.3
"3263",1,6,2009,12,1,22,41.78,-8.64,10,2.2
"3264",5,6,2009,1,3,9,43.29,-6.5,NA,1.3
"3265",10,6,2009,1,0,14,42.81,-7.19,10,1.3
"3266",10,6,2009,1,1,32,42.81,-7.13,11,1
"3267",10,6,2009,2,31,38,42.81,-7.28,11,1.4
"3268",11,6,2009,2,8,4,42.61,-9.24,NA,1.5
"3269",19,6,2009,3,49,35,41.47,-7.14,18,1.1
"3270",23,6,2009,4,28,23,42.69,-7.13,11,2.6
"3271",23,6,2009,4,59,16,42.79,-7.43,NA,1.7
"3272",27,6,2009,7,35,10,43.52,-7.29,10,1.8
"3273",4,7,2009,5,7,43,42.8,-7.17,11,1.1
"3274",4,7,2009,5,8,9,42.78,-7.17,NA,0.9
"3275",4,7,2009,6,0,4,43.15,-8.42,10,0.9
"3276",8,7,2009,19,11,26,42.81,-7.25,NA,1.7
"3277",19,7,2009,13,53,36,42.99,-8.46,NA,1.5
"3278",25,7,2009,5,59,55,43.45,-8.64,11,1.4
"3279",27,7,2009,21,40,48,42.61,-9.22,9,1.5
"3280",1,8,2009,6,26,3,43.41,-8.56,15,1.6
"3281",1,8,2009,11,20,26,42.79,-7.26,11,1.5
"3282",1,8,2009,11,20,53,42.79,-7.21,10,1.7
"3283",1,8,2009,11,23,34,42.76,-7.21,NA,2
"3284",1,8,2009,11,38,14,42.78,-7.2,11,1.8
"3285",1,8,2009,23,29,23,42.7,-8.28,NA,1.7
"3286",2,8,2009,7,15,41,42.22,-7.26,NA,1.3
"3287",5,8,2009,23,39,6,42.6,-9.06,NA,1.7
"3288",18,8,2009,17,39,42,41.56,-7.68,17,1.9
"3289",22,8,2009,10,52,2,42.7,-7.68,8,2.4
"3290",22,8,2009,10,53,33,42.71,-7.68,12,1.6
"3291",22,8,2009,10,56,4,42.69,-7.7,NA,1.6
"3292",22,8,2009,11,9,27,42.7,-7.68,NA,1.3
"3293",22,8,2009,11,53,23,42.69,-7.69,7,2.1
"3294",24,8,2009,2,50,27,42.1,-7.33,NA,1.3
"3295",24,8,2009,6,9,15,42.93,-7.08,10,1
"3296",24,8,2009,6,14,9,42.95,-7.08,11,1.1
"3297",27,8,2009,10,26,46,42.48,-8.49,21,1.6
"3298",28,8,2009,2,53,40,42.7,-7.71,19,1.6
"3299",9,9,2009,20,51,15,42.29,-7.89,NA,0.9
"3300",13,9,2009,19,32,41,42.82,-7.22,NA,1.2
"3301",13,9,2009,21,4,38,42.79,-7.2,NA,1.4
"3302",20,9,2009,3,21,58,41.73,-8.6,NA,1.3
"3303",25,9,2009,0,49,6,41.37,-6.3,NA,1.5
"3304",27,9,2009,18,29,25,41.25,-7.52,9,1.5
"3305",3,10,2009,5,28,52,42.44,-7.3,NA,1.8
"3306",9,10,2009,0,54,25,42.94,-6.96,NA,1.3
"3307",9,10,2009,20,52,14,42.78,-7.2,NA,1.8
"3308",15,10,2009,21,35,13,43.92,-7.35,13,2
"3309",20,10,2009,1,28,26,42.03,-7.43,NA,1.8
"3310",20,10,2009,21,16,0,42.43,-7.9,19,1.9
"3311",25,10,2009,9,7,30,42.68,-8.25,4,2.1
"3312",5,11,2009,22,18,42,42.45,-7.22,6,1.3
"3313",9,11,2009,13,5,24,41.21,-7.02,NA,1.5
"3314",10,11,2009,19,51,45,43.69,-9.43,NA,2.1
"3315",27,11,2009,19,35,35,43.86,-6.77,8,2.5
"3316",4,12,2009,23,40,2,42.36,-8.26,17,2.1
"3317",16,12,2009,5,5,15,42.29,-8.87,11,1.7
"3318",16,12,2009,14,8,39,42.78,-7.23,NA,1.4
"3319",16,12,2009,20,31,17,42.14,-8.1,NA,1.9
"3320",19,12,2009,11,58,6,42.34,-8.57,18,2
"3321",22,12,2009,22,45,57,42.36,-8.54,NA,1.3
"3322",23,12,2009,20,46,29,42.49,-6.63,11,1.7
"3323",25,12,2009,20,8,1,42.36,-8.53,NA,1.4
"3324",26,12,2009,17,35,54,42.15,-7.16,NA,1.8
"3325",29,12,2009,6,26,7,42.08,-8.16,21,2.5
"3326",29,12,2009,9,18,39,42.12,-8.11,11,2.2
"3327",1,1,2010,5,3,9,42.34,-8.58,16,1.7
"3328",1,1,2010,8,54,48,42.11,-7.27,17,2.1
"3329",1,1,2010,11,2,44,42.82,-7.23,10,2.1
"3330",1,1,2010,21,47,19,42.82,-7.22,15,2
"3331",2,1,2010,5,38,46,42.82,-7.24,NA,1.4
"3332",2,1,2010,12,0,49,42.11,-8.12,12,2.4
"3333",2,1,2010,13,52,3,43.67,-6.25,32,1.8
"3334",3,1,2010,15,11,26,42.42,-8.62,11,1.8
"3335",5,1,2010,13,27,17,43.34,-9.52,28,2.3
"3336",12,1,2010,5,22,27,42.18,-6.75,NA,1.9
"3337",13,1,2010,3,7,6,42.12,-8.11,12,2
"3338",14,1,2010,22,33,31,42.03,-7.58,15,2.2
"3339",15,1,2010,3,6,10,43.15,-9.08,5,1.6
"3340",18,1,2010,0,35,31,43.19,-7.23,11,1.9
"3341",19,1,2010,19,42,28,42.74,-7.1,NA,1.6
"3342",20,1,2010,6,8,52,42.8,-7.22,NA,1.6
"3343",21,1,2010,6,55,8,41.99,-8.01,19,2.5
"3344",22,1,2010,2,2,20,42.33,-6.39,NA,1.7
"3345",22,1,2010,7,23,1,42.2,-7.81,20,2.5
"3346",23,1,2010,7,57,40,43.47,-9.09,20,2.2
"3347",24,1,2010,15,39,35,42.33,-8.63,22,2
"3348",27,1,2010,3,3,15,42.7,-7.69,NA,1.6
"3349",28,1,2010,11,52,6,42.81,-7.23,NA,1.7
"3350",2,2,2010,12,22,4,43.32,-8.49,NA,1.9
"3351",3,2,2010,12,41,1,43.24,-8.43,NA,1.7
"3352",7,2,2010,23,23,27,42.65,-8.57,23,1.8
"3353",8,2,2010,19,35,31,42.62,-9.19,NA,1.4
"3354",15,2,2010,15,52,6,41.45,-8.44,11,2.1
"3355",18,2,2010,3,43,24,42.61,-8.7,NA,1.5
"3356",18,2,2010,22,23,3,42.37,-8.53,NA,1.8
"3357",18,2,2010,22,24,30,42.33,-8.62,21,2.3
"3358",22,2,2010,0,32,0,42.97,-8.4,NA,1.9
"3359",23,2,2010,0,34,18,42.4,-8.51,NA,1.9
"3360",26,2,2010,21,44,58,43.56,-6.46,19,1.8
"3361",21,3,2010,1,59,35,42.82,-7.21,17,1.8
"3362",21,3,2010,22,21,7,42.71,-6.86,13,2
"3363",27,3,2010,21,15,27,42.4,-8.63,NA,1.8
"3364",30,3,2010,3,46,39,43.23,-8.84,NA,1.5
"3365",31,3,2010,5,48,57,43.51,-7.36,21,2.9
"3366",31,3,2010,19,39,36,42.18,-7.06,12,1.3
"3367",2,4,2010,6,8,59,42.81,-7.21,10,1.6
"3368",2,4,2010,6,10,17,42.81,-7.23,11,2.4
"3369",2,4,2010,6,11,1,42.81,-7.22,15,2.6
"3370",2,4,2010,6,11,41,42.8,-7.22,NA,2.2
"3371",2,4,2010,6,12,44,42.82,-7.22,11,2.8
"3372",2,4,2010,6,14,7,42.82,-7.22,11,2.3
"3373",2,4,2010,6,16,23,42.81,-7.22,16,1.7
"3374",2,4,2010,6,17,11,42.8,-7.21,NA,2.3
"3375",2,4,2010,6,31,17,42.81,-7.21,11,2.1
"3376",4,4,2010,13,53,37,42.08,-8.16,20,2
"3377",4,4,2010,15,26,3,42.7,-8.3,10,2.1
"3378",5,4,2010,11,37,50,42.24,-8.03,NA,2
"3379",11,4,2010,3,19,31,42.96,-7.8,NA,1.6
"3380",15,4,2010,16,8,15,42.56,-7.56,11,1.2
"3381",16,4,2010,20,7,21,41.04,-8.45,16,1.9
"3382",16,4,2010,23,40,42,43.22,-8.83,NA,1.3
"3383",18,4,2010,5,28,57,42.65,-9.23,11,1.6
"3384",18,4,2010,18,55,29,42.7,-7.68,NA,1.4
"3385",18,4,2010,20,14,44,42.31,-7.17,11,3
"3386",18,4,2010,20,34,5,42.7,-7.69,10,1.4
"3387",18,4,2010,21,4,25,42.31,-7.15,18,1.8
"3388",19,4,2010,23,13,59,42.14,-8.11,11,1.7
"3389",20,4,2010,1,18,25,42.89,-8.42,NA,1.4
"3390",20,4,2010,4,52,39,42.62,-9.25,11,2.3
"3391",21,4,2010,0,26,13,42.64,-9.25,12,1.6
"3392",21,4,2010,1,22,3,42.22,-8.05,12,2.2
"3393",21,4,2010,3,26,52,42.63,-9.19,NA,1.7
"3394",21,4,2010,4,56,42,42.64,-9.3,21,1.6
"3395",23,4,2010,15,55,57,42.31,-8.78,11,1.8
"3396",23,4,2010,19,19,59,42.84,-7.2,NA,1
"3397",25,4,2010,5,31,16,42.1,-8.15,24,1.8
"3398",26,4,2010,2,37,34,41.11,-7.01,8,1.8
"3399",26,4,2010,19,5,7,41.4,-8.01,NA,1.6
"3400",29,4,2010,0,46,23,43.07,-8.37,NA,1.3
"3401",1,5,2010,20,57,48,42.11,-8.09,NA,1.4
"3402",2,5,2010,15,46,35,41.61,-7.25,20,2.1
"3403",3,5,2010,16,50,48,42.63,-9.22,10,1.8
"3404",4,5,2010,22,27,13,42.4,-9.19,11,1.5
"3405",8,5,2010,2,31,49,42.62,-9.23,8,2.2
"3406",8,5,2010,2,39,4,42.62,-9.24,NA,1.5
"3407",8,5,2010,4,11,29,43.15,-6.92,NA,1.4
"3408",8,5,2010,22,19,45,42.78,-7.21,NA,1.6
"3409",9,5,2010,0,52,25,42.65,-9.21,7,2.5
"3410",10,5,2010,18,21,43,42.81,-7.23,11,1.9
"3411",12,5,2010,0,34,10,41.89,-7.75,NA,1.6
"3412",12,5,2010,18,59,8,42.42,-7.3,NA,1.9
"3413",14,5,2010,8,19,21,42.47,-7.16,11,2.7
"3414",15,5,2010,3,35,0,42.46,-6.77,10,1.2
"3415",17,5,2010,21,24,28,42.8,-7.23,NA,1.6
"3416",22,5,2010,5,40,35,42.07,-8.18,23,1.5
"3417",22,5,2010,6,9,18,42.09,-8.15,21,2.4
"3418",22,5,2010,7,30,57,43.51,-8.91,NA,1.3
"3419",22,5,2010,17,44,57,42.64,-9.22,11,1.6
"3420",26,5,2010,1,59,43,43.27,-6.96,22,1.6
"3421",26,5,2010,22,2,5,43.21,-6.95,NA,1
"3422",28,5,2010,0,5,24,41.81,-6.95,NA,1.4
"3423",28,5,2010,4,0,50,42.64,-9.22,11,1.6
"3424",30,5,2010,7,22,8,42.76,-7.09,NA,1.8
"3425",1,6,2010,15,46,32,42.33,-6.83,8,1.9
"3426",2,6,2010,4,57,19,42.12,-7.14,NA,1.4
"3427",4,6,2010,21,51,11,43.88,-7.37,28,2.3
"3428",5,6,2010,2,36,46,42.67,-6.62,20,1
"3429",5,6,2010,3,46,23,42.63,-9.22,8,1.6
"3430",5,6,2010,14,1,9,42.63,-9.2,8,2.4
"3431",6,6,2010,0,39,27,42.63,-9.22,11,1.9
"3432",8,6,2010,0,51,29,42.07,-7.75,NA,1.5
"3433",8,6,2010,9,54,8,42.62,-9.19,NA,2.1
"3434",9,6,2010,5,30,37,42.69,-7.71,7,1.4
"3435",9,6,2010,21,56,4,42.61,-9.22,4,2.9
"3436",9,6,2010,22,8,18,42.61,-9.24,NA,1.7
"3437",9,6,2010,23,36,44,42.62,-9.21,NA,1.7
"3438",10,6,2010,16,27,35,42.63,-7.54,22,1.3
"3439",10,6,2010,19,26,49,42.83,-7.25,11,1.4
"3440",10,6,2010,21,58,27,42.05,-6.86,NA,1.8
"3441",11,6,2010,1,28,35,42.63,-9.21,NA,1.8
"3442",12,6,2010,20,52,24,41.84,-7.25,11,1.1
"3443",13,6,2010,6,11,22,42.62,-9.2,NA,1.5
"3444",13,6,2010,6,30,43,41.29,-8.28,11,2.3
"3445",13,6,2010,8,37,9,42.61,-9.24,5,2.5
"3446",14,6,2010,3,39,18,42.65,-9.3,18,1.6
"3447",14,6,2010,4,11,42,42.05,-8.12,20,1.8
"3448",14,6,2010,17,28,59,42.79,-8.2,18,1.8
"3449",17,6,2010,22,36,59,42.39,-6.5,NA,1.4
"3450",19,6,2010,5,31,20,42.07,-7.24,NA,1.2
"3451",20,6,2010,9,17,46,42.98,-7.04,7,2.1
"3452",21,6,2010,19,7,37,42.47,-6.96,11,3.2
"3453",21,6,2010,20,41,59,42.81,-8.23,19,1.7
"3454",25,6,2010,15,57,12,41.5,-7.02,10,1.5
"3455",1,7,2010,5,18,15,42.62,-9.19,NA,1.5
"3456",2,7,2010,9,47,13,41.05,-8.96,20,2.6
"3457",7,7,2010,12,51,43,42.28,-7.87,11,2.8
"3458",7,7,2010,23,43,29,42.64,-9.24,11,2.5
"3459",7,7,2010,23,45,11,42.66,-9.19,11,1.8
"3460",9,7,2010,8,51,14,43.18,-7.65,NA,1.2
"3461",9,7,2010,20,10,23,42.16,-7.81,NA,1.4
"3462",12,7,2010,3,7,43,42.42,-9.22,NA,1.9
"3463",12,7,2010,18,56,41,42.18,-7.23,12,1.5
"3464",15,7,2010,19,18,38,41.6,-8.42,NA,1.9
"3465",17,7,2010,1,41,45,42.74,-7.09,NA,1.2
"3466",18,7,2010,10,0,55,42.7,-7.7,11,2
"3467",18,7,2010,10,10,36,42.67,-7.68,NA,1.4
"3468",18,7,2010,10,57,51,42.72,-7.73,23,1.6
"3469",18,7,2010,19,48,56,42.7,-7.69,4,2.7
"3470",18,7,2010,19,54,47,42.7,-7.68,NA,1.3
"3471",18,7,2010,19,55,33,42.69,-7.68,NA,1.4
"3472",18,7,2010,20,23,6,42.7,-7.7,12,1.6
"3473",18,7,2010,20,32,27,42.7,-7.69,11,1.5
"3474",18,7,2010,22,38,27,42.69,-7.68,6,3.4
"3475",18,7,2010,22,47,36,42.7,-7.7,11,1.7
"3476",18,7,2010,22,57,48,42.69,-7.68,5,2.6
"3477",19,7,2010,1,20,51,42.7,-7.69,NA,1.3
"3478",20,7,2010,12,24,30,42.65,-7.59,NA,1
"3479",21,7,2010,5,6,14,42.54,-7.93,NA,1.8
"3480",21,7,2010,18,16,16,43.29,-8.42,10,1.1
"3481",24,7,2010,4,33,7,42.69,-7.68,NA,1.6
"3482",24,7,2010,4,33,58,42.69,-7.67,NA,1.9
"3483",24,7,2010,15,38,34,42.22,-7.01,15,1.7
"3484",25,7,2010,10,15,40,41.18,-7.37,NA,1.9
"3485",26,7,2010,1,53,55,41.17,-6.93,10,1
"3486",26,7,2010,2,5,7,42.36,-8.93,NA,1.4
"3487",28,7,2010,7,10,53,42.64,-9.21,11,1.7
"3488",28,7,2010,12,45,17,41.2,-6.97,NA,1.2
"3489",29,7,2010,4,54,23,42.72,-8.11,15,1.2
"3490",31,7,2010,12,10,11,42.7,-7.65,NA,1.5
"3491",31,7,2010,12,14,55,42.69,-7.67,NA,1.5
