"","ID","CNo","XCOO","YCOO","SiO2_B","TiO2_B","Al2O3_B","Fe2O3_B","MnO_B","MgO_B","CaO_B","Na2O_B","K2O_B","P2O5_B","SO3_B","Cl_B","F_B","LOI_B","As_B","Ba_B","Bi_B","Ce_B","Co_B","Cr_B","Cs_B","Cu_B","Ga_B","Hf_B","La_B","Mo_B","Nb_B","Ni_B","Pb_B","Rb_B","Sb_B","Sc_B","Sn_B","Sr_B","Ta_B","Th_B","U_B","V_B","W_B","Y_B","Zn_B","Zr_B"
"671",5742,100,-346310.7,5707266,70.99,0.773,11.29,6.13,0.122,0.67,0.52,1.12,2.28,0.121,0.005,0.003,0.01,5.76,25,497,1.5,80,18,76,2.5,17,13,8,60,1,17,32,21,100,7,10,6,86,2.5,12,3,79,6,36,55,437
"672",5743,133,232497.9,7425957.4,65.39,0.842,14.52,5.04,0.084,1.37,2.56,4.01,2.86,0.168,0.005,0.025,0.046,2.8,4,660,1.5,68,6,38,2.5,5,17,2.5,38,4,7,12,2,73,8,13,1,221,2.5,9,1.5,77,2.5,23,41,264
"673",5744,44,-231186.8,6543035.3,58.37,0.502,10.96,4.38,0.183,0.93,7.89,1.46,2.48,0.158,0.07,0.004,0.01,12.35,10,521,6,69,16,31,2.5,18,12,2.5,35,25,21,29,21,91,2.5,11,1,108,2.5,11,5,65,2.5,29,64,198
"674",5745,107,-10580.7,6598821.1,55.64,0.793,16.44,7.63,0.095,2.44,1.88,1.63,3.67,0.149,0.005,0.003,0.01,9.32,7,536,1.5,122,22,81,10,31,24,2.5,68,8,3,42,52,180,2.5,20,3,116,2.5,24,7,114,2.5,40,130,165
"675",5746,70,125854.1,5794046.6,85.99,0.312,4.82,1.14,0.058,0.21,0.47,0.45,1.03,0.152,0.005,0.002,0.01,5.23,3,232,1.5,38,1.5,34,2.5,5,6,2.5,20,3,8,9,12,38,2.5,5,1,45,2.5,8,1.5,24,2.5,13,49,221
"676",5747,32,145765.9,5931964.8,92.45,0.197,3.04,0.71,0.017,0.09,0.21,0.4,1.04,0.078,0.005,0.004,0.01,1.61,2,206,1.5,10,1.5,21,2.5,5,1.5,2.5,10,1,4,4,4,34,2.5,2,1,35,2.5,7,1.5,11,2.5,4,12,243
"677",5748,85,-34409.9,7068654.3,62.07,0.928,14.79,6.35,0.167,2.27,1.85,1.74,2.78,0.292,0.005,0.004,0.01,6.47,12,601,1.5,57,15,83,7,20,21,2.5,37,8,16,37,16,131,2.5,17,1,113,6,12,1.5,131,2.5,21,148,197
"678",5749,65,-115198.4,5826303.4,88.55,0.258,4.07,1.03,0.026,0.15,0.39,0.54,1.07,0.07,0.005,0.004,0.01,3.65,3,234,4,27,1.5,25,2.5,5,1.5,7,10,1,4,11,13,42,2.5,3,1,43,2.5,8,1.5,16,2.5,8,28,244
"679",5750,48,289816.9,5880852.3,91.46,0.258,3.62,0.76,0.023,0.11,0.26,0.42,1.29,0.044,0.005,0.005,0.01,1.54,1,252,1.5,10,1.5,23,2.5,5,1.5,9,10,1,4,7,7,40,2.5,4,1,39,2.5,9,1.5,16,2.5,7,13,367
"680",5751,42,-10237.5,5910102.6,88.46,0.339,4.73,1.32,0.024,0.3,0.33,0.56,1.49,0.058,0.005,0.004,0.01,2.16,3,283,1.5,10,1.5,29,2.5,5,1.5,2.5,10,1,8,8,11,54,2.5,5,1,48,2.5,7,1.5,19,2.5,7,25,269
"681",5752,36,-225002.4,6847420.3,87.47,0.224,6.01,0.84,0.018,0.24,0.29,0.68,2.65,0.058,0.005,0.003,0.01,1.24,4,555,1.5,36,1.5,10,2.5,5,4,2.5,24,1,5,8,5,88,2.5,3,1,49,2.5,7,1.5,16,2.5,8,12,217
"682",5753,117,-9187.1,6373345.9,88.66,0.119,5.39,0.59,0.017,0.21,0.71,1.14,1.58,0.061,0.005,0.004,0.01,1.33,1,323,4,10,1.5,8,2.5,5,5,8,10,1,6,7,6,52,6,4,1,78,2.5,6,4,7,2.5,9,10,136
"683",5755,77,-173576.7,5780243.5,86.05,0.375,5.59,1.74,0.033,0.32,0.46,0.49,1.4,0.08,0.005,0.002,0.01,3.26,2,276,1.5,24,1.5,35,2.5,5,5,2.5,10,1,9,10,16,55,2.5,6,1,46,2.5,9,1.5,29,2.5,9,38,257
"684",5756,92,-71693.4,6568580.5,59.53,0.677,15.82,6.89,0.091,2.25,1.51,1.75,3.56,0.228,0.005,0.003,0.01,7.4,10,618,1.5,104,17,73,10,37,22,2.5,71,7,2,44,23,170,2.5,17,7,118,2.5,20,5,104,2.5,37,130,183
"685",5757,74,-137161.9,6472981.8,57.14,0.721,16.54,7.19,0.081,2.45,1.5,1.74,3.51,0.155,0.005,0.002,0.01,8.63,8,631,1.5,119,18,79,6,32,24,2.5,73,5,20,43,25,178,2.5,18,4,121,2.5,22,9,115,2.5,40,116,155
"686",5758,120,107768.5,5601941.6,89.39,0.189,3.55,1.38,0.024,0.18,0.22,0.37,0.73,0.09,0.005,0.004,0.01,3.73,3,180,1.5,35,1.5,23,2.5,5,3,2.5,10,1,5,9,14,33,2.5,4,1,28,2.5,10,1.5,22,2.5,6,30,118
"687",5759,134,42244.7,5509359.2,66.77,0.546,8.91,3.29,0.13,1.06,6.07,1.43,1.42,0.183,0.03,5e-04,0.01,9.89,8,306,7,55,1.5,68,6,14,9,2.5,39,1,9,31,17,56,2.5,8,2,161,2.5,8,1.5,43,9,21,69,216
"688",5760,9,-357393,6665957.8,67.54,0.607,13.84,4.11,0.092,1.12,1.67,2.84,2.93,0.149,0.005,0.001,0.027,4.77,6,668,1.5,42,1.5,32,5,5,15,2.5,28,2,9,19,11,109,2.5,11,1,185,2.5,11,1.5,65,2.5,18,73,283
"689",5761,90,-106160.2,6479133.6,75.03,0.173,13.05,1.64,0.03,0.58,1.91,3.18,2.89,0.064,0.005,0.005,0.01,1.23,1,542,1.5,10,1.5,20,2.5,5,11,2.5,10,1,3,7,15,86,2.5,5,1,195,2.5,9,1.5,23,2.5,6,26,77
"690",5762,45,-219125.9,6588365.5,59.83,0.674,16.47,6.51,0.093,1.92,1.15,1.8,3.78,0.114,0.005,0.002,0.01,7.31,9,708,1.5,127,12,51,6,20,22,2.5,79,6,12,27,22,172,8,16,4,127,2.5,25,6,88,9,47,94,189
"691",5763,27,-303001.2,6401085.9,85.87,0.157,7.07,0.59,0.014,0.12,0.54,1.57,2.35,0.041,0.005,0.003,0.01,1.44,1,510,1.5,10,1.5,12,2.5,5,7,2.5,10,1,3,7,10,66,2.5,3,3,86,2.5,8,1.5,13,2.5,6,11,282
"692",5764,67,-17378.6,5814300.9,86.51,0.291,4.91,1.57,0.034,0.27,0.54,0.46,1.19,0.105,0.005,0.004,0.01,3.94,3,244,1.5,34,1.5,38,2.5,5,4,2.5,10,1,6,12,12,53,7,4,3,42,2.5,10,1.5,28,2.5,11,33,206
"693",5765,74,-330637.5,5793997.6,93.41,0.169,2.86,0.58,0.022,0.09,0.17,0.37,0.88,0.059,0.005,0.002,0.01,1.22,1,186,1.5,10,1.5,15,2.5,5,1.5,2.5,10,1,4,9,9,37,2.5,3,1,29,2.5,6,1.5,2.5,2.5,3,17,172
"694",5766,83,-58756.9,6917815.7,73.35,0.515,11.54,3.86,0.057,0.99,2.11,2.43,2.56,0.116,0.005,0.006,0.01,2.18,4,525,1.5,83,5,40,2.5,10,13,2.5,40,1,7,17,15,89,2.5,12,1,164,2.5,12,4,48,7,35,42,363
"695",5767,88,-127937.9,6328893.2,77.76,0.655,9.23,3.31,0.031,0.57,0.64,0.71,2.09,0.056,0.005,0.002,0.01,4.66,6,393,1.5,67,5,39,2.5,5,11,8,22,1,13,13,21,94,2.5,9,4,76,2.5,12,1.5,44,2.5,27,65,382
"696",5768,116,-93086.3,5615700.9,92.52,0.205,2.77,0.79,0.037,0.05,0.19,0.27,0.76,0.061,0.005,0.004,0.01,2.19,2,197,1.5,30,1.5,28,2.5,5,1.5,2.5,10,1,5,4,46,29,2.5,3,1,25,2.5,7,1.5,8,2.5,6,57,180
"697",5770,59,189066.3,5844371.2,85.12,0.35,6.21,1.93,0.026,0.39,0.43,0.59,1.62,0.04,0.005,0.002,0.01,3.07,4,290,1.5,36,1.5,36,2.5,5,5,2.5,33,1,5,13,6,58,2.5,5,1,47,2.5,11,1.5,28,2.5,9,29,262
"698",5771,22,-288871.4,6751832.4,68.09,0.545,14.8,3.03,0.059,1.16,1.52,2.99,3.99,0.121,0.005,0.004,0.01,3.35,5,766,1.5,106,6,31,6,25,21,10,41,1,16,16,24,147,2.5,12,2,159,2.5,14,5,61,2.5,33,83,255
"699",5772,62,-144087.8,6729462.6,76.16,0.559,10.45,3.18,0.074,0.84,0.77,1.54,3.01,0.099,0.005,0.004,0.01,3,4,453,1.5,77,7,33,2.5,5,13,2.5,31,1,15,21,20,110,2.5,7,4,93,2.5,13,1.5,53,2.5,19,52,267
"700",5773,18,-330521.4,6557354.2,79.27,0.298,9.24,1.97,0.06,0.33,1,2.31,2.47,0.162,0.005,0.004,0.01,2.61,2,487,1.5,28,1.5,8,2.5,5,10,2.5,10,2,8,5,15,82,2.5,4,1,139,2.5,8,3,40,6,13,34,262
"701",5774,35,-361341.5,5943725.4,95.22,0.058,1.94,0.32,0.018,0.005,0.12,0.28,0.68,0.049,0.005,0.003,0.01,1.21,1,150,1.5,10,1.5,4,2.5,5,1.5,2.5,10,2,4,3,6,27,2.5,1,1,20,2.5,5,1.5,2.5,2.5,1.5,7,46
"702",5775,70,-178400.7,6289645.8,72.38,0.172,6.02,1.13,0.048,0.34,7.98,1.13,1.54,0.148,0.04,0.002,0.01,8.9,3,344,1.5,10,3,17,2.5,11,4,2.5,21,3,4,8,9,48,2.5,4,1,127,2.5,8,1.5,19,5,9,25,100
"703",5776,144,360507.2,7340399,50.37,0.686,10.81,3.9,0.055,1.82,2.31,2.57,1.59,0.282,0.005,0.014,0.01,25.35,3,540,1.5,98,6,73,2.5,23,14,2.5,45,1,13,28,6,41,2.5,12,1,187,2.5,6,8,92,2.5,22,52,173
"704",5777,92,-72797.6,5713255.8,96.31,0.052,1.59,0.32,0.011,0.04,0.1,0.24,0.52,0.032,0.005,0.001,0.01,0.67,1,125,1.5,10,1.5,4,2.5,5,1.5,2.5,10,1,4,5,2,28,2.5,1,1,17,2.5,7,1.5,2.5,2.5,1.5,11,41
"705",5778,108,65985,5646191.3,95.26,0.173,1.83,0.51,0.011,0.01,0.12,0.15,0.49,0.039,0.005,5e-04,0.023,1.2,1,115,1.5,10,1.5,28,2.5,5,1.5,2.5,10,1,2,1.5,13,20,2.5,1,1,15,2.5,9,1.5,10,2.5,1.5,14,431
"706",5779,125,142327.5,7186671.6,65.34,0.473,11.02,2.78,0.055,0.64,1.81,2.73,2.42,0.171,0.005,0.006,0.01,12.27,12,559,1.5,39,1.5,35,2.5,5,14,6,31,1,11,10,12,82,2.5,8,1,164,2.5,9,4,38,6,19,34,246
"707",5780,10,229753.3,6034896.1,81.62,0.4,7.81,2.49,0.045,0.64,0.51,0.64,2.18,0.047,0.005,0.002,0.01,3.4,5,365,5,56,1.5,36,2.5,5,8,2.5,23,1,8,15,13,70,2.5,7,1,58,2.5,10,1.5,42,2.5,12,36,235
"708",5781,135,105829.6,5506759.5,63.2,0.794,14.38,5.58,0.098,1.66,0.59,1.12,2.43,0.172,0.005,0.001,0.01,9.63,13,419,1.5,85,12,112,2.5,27,19,6,45,1,13,52,35,125,2.5,15,1,79,2.5,15,6,121,2.5,26,121,242
"709",5782,29,-3162.4,5959804.2,89.7,0.291,4,1.14,0.042,0.19,0.29,0.45,1.39,0.109,0.005,0.006,0.01,2.18,1,278,4,10,1.5,26,2.5,5,3,8,34,1,4,9,7,49,2.5,2,1,44,2.5,6,1.5,25,2.5,4,23,253
"710",5783,71,-164794.9,6327981.1,84.35,0.226,6.57,2.08,0.038,0.29,0.99,1.04,1.58,0.116,0.005,0.001,0.01,2.46,6,326,4,38,3,22,2.5,5,8,8,10,1,7,12,8,57,2.5,5,1,87,2.5,7,1.5,39,9,12,27,192
"711",5784,50,-149340.2,6985473.4,76.71,0.457,10.29,2.97,0.068,0.97,1.37,1.85,2.52,0.078,0.005,0.008,0.047,2.43,1,587,1.5,39,6,36,2.5,5,11,6,25,1,4,16,14,79,2.5,8,2,137,5,10,1.5,47,2.5,16,25,218
"712",5785,97,-33515.8,6814035.7,67.31,0.498,12.94,4.23,0.061,1.18,1.67,2.11,2.73,0.193,0.005,0.004,0.027,6.76,5,531,1.5,72,7,54,6,10,15,2.5,35,1,8,23,22,120,2.5,12,1,127,2.5,15,4,56,2.5,21,72,225
"713",5786,24,-329484.3,6252722.6,70.57,0.584,12.71,4.26,0.085,1.37,0.83,1.89,2.75,0.089,0.005,0.002,0.01,4.58,4,542,5,61,9,65,2.5,12,15,5,44,2,12,41,20,96,2.5,11,2,117,2.5,8,1.5,60,8,24,64,219
"714",5787,124,-151782.8,5578332.8,73.51,0.768,10.66,3.84,0.071,0.81,0.74,0.91,2.13,0.094,0.005,0.002,0.01,6.16,11,429,1.5,67,8,76,2.5,12,11,9,49,1,13,31,17,80,2.5,8,3,79,2.5,13,1.5,62,2.5,30,53,446
"715",5789,111,49749.8,7006888.7,67.27,0.633,13.32,4.79,0.052,1.43,1.75,2.45,2.61,0.19,0.005,0.002,0.01,5.19,8,532,1.5,80,1.5,64,2.5,16,19,13,39,5,8,24,18,112,2.5,14,1,146,2.5,15,1.5,69,2.5,23,66,281
"716",5790,84,178914,5743552.7,90.61,0.368,4.17,0.87,0.029,0.18,0.25,0.5,1.44,0.035,0.005,0.004,0.024,1.3,1,279,1.5,31,1.5,35,2.5,5,3,5,10,1,7,5,7,45,2.5,1,1,45,2.5,6,1.5,13,2.5,11,14,370
"717",5791,96,116326.9,5702509.2,87.25,0.33,5.53,1.59,0.021,0.35,0.34,0.5,1.41,0.025,0.005,0.002,0.01,2.44,6,264,1.5,45,1.5,37,2.5,5,7,2.5,10,1,4,15,7,51,2.5,4,1,43,2.5,9,1.5,26,2.5,6,25,230
"718",5792,82,-67924.4,6869945.3,63.79,0.709,14.74,6.02,0.087,1.55,1.56,2.17,3.07,0.128,0.005,0.004,0.01,5.82,11,663,6,80,20,60,5,24,19,6,67,14,9,36,19,127,2.5,16,3,128,2.5,14,4,79,2.5,38,84,246
"719",5793,141,323585.3,7356705.5,63.97,0.845,14.01,5.83,0.087,1.73,3.04,3.55,2.56,0.25,0.005,0.023,0.01,3.76,4,654,1.5,61,12,56,2.5,86,20,7,42,13,9,25,11,76,2.5,14,1,233,2.5,9,1.5,90,6,25,57,329
"720",5794,121,165815.1,5582663.7,94.03,0.149,2.88,0.56,0.026,0.005,0.1,0.47,0.69,0.02,0.005,0.006,0.045,0.94,2,186,1.5,10,1.5,26,2.5,5,1.5,5,10,1,1,6,5,27,2.5,1,1,27,2.5,11,1.5,2.5,2.5,3,12,170
"721",5795,5,-386912.5,6468869.2,65.47,0.707,13.36,5.31,0.518,0.92,1.85,2.46,2.54,0.169,0.005,0.003,0.01,6.31,4,752,1.5,133,20,65,2.5,11,17,6,68,9,20,22,16,83,2.5,14,2,202,7,12,10,83,12,38,67,367
"722",5796,129,189753,7180137.2,65.6,0.736,14.43,5.36,0.087,1.7,2.13,3,2.87,0.191,0.005,0.005,0.025,3.52,9,664,7,81,11,65,6,14,17,2.5,53,1,1,24,20,103,2.5,16,3,171,2.5,9,4,73,2.5,30,86,261
"723",5797,85,214787.1,5739437.8,88.69,0.443,4.95,1.03,0.033,0.18,0.35,0.71,1.58,0.063,0.005,0.008,0.01,1.76,2,308,4,21,1.5,34,2.5,5,4,7,10,1,6,8,8,49,2.5,5,1,50,2.5,7,1.5,26,2.5,11,15,443
"724",5798,26,-154120.1,5976494.3,88.85,0.3,4.75,1.29,0.033,0.27,0.32,0.55,1.45,0.059,0.005,0.005,0.01,1.92,4,258,1.5,10,1.5,24,2.5,5,6,2.5,10,1,5,12,6,58,2.5,4,1,44,2.5,9,1.5,28,2.5,9,20,228
"725",5799,86,259626.1,5737283.7,93.92,0.16,2.48,0.48,0.012,0.005,0.1,0.23,0.64,0.032,0.005,0.003,0.024,1.8,3,156,1.5,10,1.5,14,2.5,5,1.5,2.5,10,1,3,5,2,24,2.5,3,1,18,2.5,8,1.5,16,2.5,5,23,144
"726",5800,43,-238556.1,6486818.4,83.76,0.159,7.54,1.39,0.054,0.19,0.44,1.48,2.51,0.085,0.005,0.004,0.01,2.18,3,549,1.5,21,1.5,5,2.5,5,7,2.5,10,3,5,5,11,78,2.5,3,1,86,2.5,5,1.5,17,2.5,8,29,153
"727",5801,14,-151024.4,6030971.4,88.06,0.328,4.38,1.25,0.072,0.21,0.26,0.55,1.28,0.079,0.005,0.002,0.025,3.3,4,266,1.5,10,1.5,27,2.5,5,3,2.5,20,1,5,7,15,43,2.5,4,1,45,2.5,7,1.5,19,2.5,9,29,260
"728",5802,39,-155793.8,5931128.7,87.42,0.297,5.06,1.67,0.037,0.27,0.39,0.51,1.4,0.086,0.005,5e-04,0.035,2.62,4,265,5,38,1.5,29,2.5,5,6,2.5,10,1,8,11,7,53,2.5,4,1,46,6,2.5,1.5,22,2.5,10,26,216
"729",5803,81,19971.3,5761003.9,84.41,0.549,6.32,1.62,0.082,0.36,0.45,0.66,1.85,0.126,0.005,0.002,0.031,3.28,6,381,5,40,1.5,42,2.5,5,9,9,10,3,12,12,17,62,2.5,6,1,59,2.5,7,1.5,19,2.5,17,39,431
"730",5804,76,-118783.6,6571663.3,56.19,0.791,16.99,8.18,0.115,2.66,1.52,1.73,3.77,0.159,0.005,0.004,0.01,7.53,13,657,1.5,146,17,89,7,43,25,7,75,22,15,48,18,171,2.5,18,3,115,2.5,22,4,116,2.5,44,136,174
"731",5805,114,-195582.1,5631117.1,76.93,0.712,9.75,2.62,0.092,0.59,0.82,1.32,2.59,0.124,0.005,0.005,0.01,4.18,11,462,1.5,60,9,54,2.5,5,12,2.5,24,2,15,17,18,102,2.5,8,3,91,2.5,13,4,49,5,26,49,454
"732",5806,3,-401721.6,6662337.1,68.38,0.607,13.78,4.21,0.06,1.19,2.11,2.75,2.83,0.157,0.005,0.004,0.01,3.58,7,571,1.5,65,7,46,6,10,19,9,35,2,8,16,15,105,2.5,11,3,191,2.5,15,1.5,81,8,30,58,356
"733",5807,128,182456.8,7131921.6,68.34,0.605,13.35,4.53,0.058,1.26,2.08,2.96,2.48,0.164,0.005,0.005,0.01,3.85,8,608,1.5,81,1.5,56,2.5,12,17,2.5,10,3,1,15,23,84,2.5,12,1,188,2.5,12,1.5,59,2.5,22,53,269
"734",5809,55,-12023.3,5864786.5,90.31,0.32,3.98,1.04,0.022,0.15,0.28,0.5,1.3,0.098,0.005,0.002,0.01,1.8,1,265,1.5,20,1.5,20,2.5,5,4,2.5,10,1,6,5,8,46,2.5,4,1,42,2.5,8,1.5,9,2.5,7,18,348
"735",5810,45,142768.2,5892217.2,92.56,0.164,2.89,0.67,0.023,0.12,0.38,0.4,1.03,0.085,0.005,0.004,0.028,1.49,3,200,1.5,10,1.5,14,2.5,21,1.5,2.5,10,1,3,8,5,40,2.5,3,1,35,2.5,7,1.5,7,2.5,5,22,196
"736",5811,122,212194.1,5580663.6,83.96,0.625,7.18,1.8,0.024,0.36,0.37,0.88,1.88,0.043,0.005,0.003,0.01,2.58,5,396,1.5,52,5,61,2.5,5,6,9,34,1,9,15,9,67,2.5,7,1,65,2.5,13,1.5,34,2.5,19,26,531
"737",5812,3,-191293.3,6077802.2,90.53,0.21,3.37,0.63,0.013,0.1,0.28,0.47,1.06,0.078,0.005,0.003,0.01,3.1,1,212,1.5,10,1.5,14,2.5,5,4,2.5,21,2,4,1.5,6,37,6,1,1,40,2.5,7,1.5,9,2.5,1.5,14,212
"738",5813,101,-299743.8,5702091.4,70.08,0.69,13.35,3.31,0.082,0.7,0.57,1.74,3.28,0.179,0.005,0.003,0.01,5.73,18,372,1.5,28,9,48,6,5,19,2.5,25,1,12,17,64,163,2.5,8,5,61,2.5,14,1.5,45,11,30,79,311
"739",5814,99,270738.7,5679869.1,93.92,0.18,2.44,0.44,0.017,0.06,0.17,0.31,0.75,0.043,0.005,0.002,0.01,1.56,1,175,4,10,1.5,18,2.5,5,1.5,2.5,10,1,5,8,2,32,2.5,1,1,27,2.5,2.5,1.5,9,2.5,5,12,186
"740",5816,129,94792.3,5543724.1,81.41,0.493,6.61,2.42,0.061,0.52,0.52,0.8,1.46,0.108,0.005,0.002,0.01,5.36,7,293,1.5,30,5,60,6,14,6,2.5,10,1,5,26,23,60,2.5,6,3,60,6,12,1.5,31,2.5,14,69,361
"741",5817,40,-260254.2,6344363.5,67.42,0.51,13.12,3.47,0.093,0.69,2.11,3.31,3.09,0.18,0.005,0.004,0.01,5.67,3,767,1.5,39,1.5,20,2.5,5,16,7,38,7,15,15,18,81,2.5,7,1,241,2.5,8,1.5,50,7,17,40,267
"742",5818,117,-43378.7,5614773.4,66.99,0.527,7.95,3.57,0.087,0.67,4.78,0.18,1.21,0.187,0.11,5e-04,0.108,13.37,16,227,1.5,30,7,72,2.5,19,8,2.5,32,1,11,40,74,72,2.5,8,4,58,2.5,12,1.5,64,2.5,22,327,331
"743",5819,56,-195388.7,6432437.5,72.33,0.59,12.13,2.95,0.052,0.68,1.71,3.05,2.79,0.154,0.005,0.004,0.01,3.26,3,668,1.5,46,1.5,34,2.5,5,12,2.5,21,1,10,19,13,101,2.5,8,1,273,2.5,6,1.5,35,15,11,45,230
"744",5820,4,-388840.5,6421759.7,70.02,0.53,13.15,3.51,0.074,0.84,2,3.51,2.89,0.124,0.005,0.008,0.01,3.04,3,814,4,37,10,18,2.5,5,13,2.5,10,1,10,10,14,81,7,8,1,251,7,7,1.5,58,2.5,18,37,338
"745",5821,53,-114193.3,5872896.6,87.63,0.296,4.51,1.19,0.044,0.21,0.64,0.54,1.35,0.074,0.005,0.004,0.01,3.33,1,268,1.5,32,1.5,18,2.5,5,6,6,10,1,5,6,12,53,2.5,4,1,44,2.5,12,1.5,12,2.5,7,25,214
"746",5822,2,-409810.5,6611060.1,71.66,0.467,12.39,3.02,0.047,0.87,2.04,2.79,2.89,0.143,0.005,0.007,0.01,3.36,6,510,1.5,58,4,32,2.5,5,13,7,26,1,13,23,16,105,2.5,11,1,187,2.5,12,3,47,2.5,27,43,345
"747",5823,57,84726,5855156.5,90.76,0.25,4,0.85,0.024,0.15,0.31,0.55,1.26,0.033,0.005,0.003,0.116,1.54,2,248,4,10,1.5,27,2.5,5,1.5,2.5,29,1,7,7,8,40,2.5,3,1,41,2.5,6,1.5,15,2.5,8,14,199
"748",5824,71,186258.4,5782732.5,91.59,0.236,3.17,0.66,0.027,0.11,0.2,0.39,1.04,0.084,0.005,0.003,0.01,2.32,1,219,1.5,10,1.5,16,2.5,5,1.5,2.5,10,1,6,4,8,34,2.5,3,1,35,2.5,6,1.5,11,2.5,7,19,254
"749",5825,101,10611.8,7011894.1,56.57,0.897,16.4,8.99,0.071,2.82,1.63,1.79,3.33,0.223,0.005,0.005,0.053,6.88,34,711,1.5,86,18,110,6,25,22,2.5,57,28,13,50,27,150,6,18,3,105,2.5,21,5,144,7,25,105,184
"750",5826,102,18790.4,7058839.4,72.63,0.496,12.58,3.11,0.071,0.78,1.75,2.56,3.06,0.151,0.005,0.007,0.01,2.54,4,618,4,34,4,43,2.5,5,15,2.5,21,1,1,18,13,106,2.5,8,1,131,2.5,7,1.5,44,8,16,43,208
"751",5827,12,-250651.9,6036370.3,83.43,0.424,6.79,2.45,0.047,0.5,0.4,0.61,1.67,0.078,0.005,0.003,0.01,3.38,6,317,1.5,35,1.5,36,2.5,5,7,2.5,26,1,7,14,17,60,2.5,7,1,49,2.5,10,1.5,31,7,15,41,286
"752",5828,99,-12875.6,6913504.4,69.67,0.586,13,4.34,0.078,1.19,2.15,2.47,2.8,0.168,0.005,0.005,0.01,3.29,5,561,4,75,10,49,2.5,15,17,2.5,41,1,1,19,19,109,2.5,12,4,147,2.5,12,3,59,2.5,32,66,258
"753",5829,30,47751.1,5961570.7,90.1,0.315,4.05,1.15,0.031,0.27,0.32,0.53,1.43,0.065,0.005,0.004,0.01,1.54,4,262,1.5,10,1.5,27,2.5,29,3,2.5,10,1,6,11,5,45,2.5,3,1,49,2.5,2.5,1.5,19,5,10,17,284
"754",5830,118,-3431.7,6407570.8,68.19,0.561,11.21,4.28,0.114,1.14,2.51,0.93,2.41,0.12,0.04,0.004,0.032,8.16,9,464,1.5,81,12,55,5,5,12,2.5,44,3,10,27,23,107,2.5,11,1,84,2.5,18,3,58,6,26,69,231
"755",5832,88,-285973.7,5739851.9,84.94,0.553,6.36,1.59,0.083,0.21,0.27,0.62,1.71,0.079,0.005,0.006,0.01,3.32,5,387,1.5,34,4,39,2.5,5,8,11,43,1,10,10,13,62,2.5,5,3,54,2.5,12,1.5,35,2.5,14,32,430
"756",5833,58,-177402.2,6533478.7,82.47,0.16,8.62,1.31,0.041,0.22,0.99,2.03,2.31,0.136,0.005,0.002,0.01,1.47,10,486,1.5,10,1.5,11,2.5,5,7,2.5,23,1,1,4,10,64,2.5,1,2,87,2.5,9,1.5,20,2.5,11,27,100
"757",5834,94,19083.4,5705470.7,93.81,0.106,2.42,0.31,0.009,0.02,0.25,0.23,0.6,0.036,0.005,0.005,0.01,2.07,1,138,1.5,10,1.5,11,2.5,5,1.5,2.5,10,2,2,1.5,5,33,2.5,1,1,18,2.5,10,1.5,2.5,2.5,1.5,13,99
"758",5835,136,236245,7236350.2,70.7,0.423,12.96,3.53,0.042,0.74,1.86,3.35,2.72,0.144,0.005,0.007,0.048,3.19,11,605,1.5,57,1.5,31,2.5,12,17,7,35,4,1,9,18,79,2.5,8,1,188,2.5,16,3,49,2.5,19,35,231
"759",5836,14,-355355,6362278.1,71.59,0.538,12.63,3.23,0.063,0.56,1.57,3.03,3.07,0.096,0.005,0.006,0.01,3.3,3,768,1.5,34,9,25,2.5,5,12,2.5,33,3,4,16,16,84,2.5,9,1,179,2.5,8,1.5,53,2.5,16,38,253
"760",5837,80,-26676.6,5770677.8,96,0.081,1.72,0.27,0.011,0.005,0.11,0.17,0.47,0.04,0.005,0.005,0.01,1.08,1,116,1.5,10,1.5,7,2.5,5,1.5,2.5,10,1,2,6,12,12,2.5,1,1,14,2.5,12,1.5,2.5,2.5,1.5,9,82
"761",5838,119,56615.6,5603218.7,86.02,0.242,4.31,1.42,0.042,0.26,1.21,0.25,0.79,0.05,0.01,0.003,0.039,5.18,7,166,1.5,10,1.5,33,2.5,5,3,2.5,10,1,9,13,9,44,2.5,5,1,35,2.5,9,1.5,23,2.5,7,34,144
"762",5839,9,154093.5,6031679.1,75.33,0.546,9.8,4.32,0.084,1.08,0.71,0.67,2.41,0.106,0.005,0.006,0.01,4.7,10,399,1.5,87,6,68,2.5,15,13,2.5,41,2,1,27,12,74,2.5,11,5,59,2.5,15,1.5,58,2.5,25,58,229
"763",5840,19,-326852.3,6614994.8,64.57,0.656,14.76,5.28,0.095,1.33,1.52,2.57,3.39,0.125,0.005,0.004,0.034,5.33,5,698,1.5,123,15,42,2.5,15,18,2.5,65,2,10,19,23,140,2.5,15,2,171,2.5,17,5,75,2.5,33,70,257
"764",5841,53,-217166.1,6289797.7,69.03,0.64,13.54,4.15,0.111,0.82,1.96,2.93,2.87,0.138,0.005,0.005,0.01,3.48,5,724,1.5,123,7,40,2.5,5,15,2.5,72,1,5,19,16,89,2.5,12,1,242,2.5,12,3,36,5,28,55,307
"765",5842,123,121259.2,7089496.9,62.31,0.731,15.31,5.93,0.079,1.94,1.56,2.21,3.01,0.159,0.005,0.003,0.01,6.41,14,637,4,81,16,77,2.5,17,23,5,38,2,8,37,22,142,2.5,12,3,139,2.5,13,4,81,2.5,22,106,256
