"","ID","CNo","XCOO","YCOO","SiO2_T","TiO2_T","Al2O3_T","Fe2O3_T","MnO_T","MgO_T","CaO_T","Na2O_T","K2O_T","P2O5_T","SO3_T","Cl_T","F_T","LOI_T","As_T","Ba_T","Bi_T","Ce_T","Co_T","Cr_T","Cs_T","Cu_T","Ga_T","Hf_T","La_T","Mo_T","Nb_T","Ni_T","Pb_T","Rb_T","Sb_T","Sc_T","Sn_T","Sr_T","Ta_T","Th_T","U_T","V_T","W_T","Y_T","Zn_T","Zr_T"
"663",5734,65,-107679.8,6926841.4,69.56,0.671,11.29,4.01,0.112,1.26,1.6,1.87,2.68,0.235,0.005,0.006,0.01,6.44,6,617,6,67,8,40,2.5,5,13,2.5,42,1,16,18,14,104,6,12,1,139,2.5,9,3,69,2.5,20,73,270
"664",5735,52,-163055.3,5884740.4,88.38,0.201,3.77,1.01,0.033,0.17,0.52,0.52,1.05,0.104,0.005,0.008,0.01,4.04,2,224,1.5,25,1.5,8,2.5,5,1.5,2.5,58,1,5,5,17,33,2.5,1,1,46,2.5,9,1.5,2.5,2.5,9,39,160
"665",5736,73,269639.3,5774322,76.39,0.422,6.03,2.9,0.035,0.33,1,0.7,1.19,0.126,0.03,0.016,0.01,10.6,6,281,1.5,42,1.5,45,2.5,5,6,7,44,1,7,12,19,52,2.5,6,4,74,2.5,10,1.5,33,2.5,16,37,334
"666",5737,119,7459.4,6441579.6,74.48,0.481,9.68,3.09,0.066,0.87,1.24,1.11,2.27,0.136,0.05,0.013,0.01,6.23,7,420,1.5,55,1.5,45,2.5,11,10,2.5,36,2,7,17,14,92,2.5,10,1,84,2.5,13,1.5,47,5,19,61,213
"667",5738,134,217048,7138830.2,72.49,0.141,12.11,1,0.027,0.33,1.81,3.17,2.2,0.14,0.005,0.006,0.076,6.29,1,512,4,10,1.5,15,2.5,5,13,2.5,38,3,4,4,19,68,2.5,3,1,223,2.5,6,1.5,12,2.5,6,33,73
"668",5739,19,102793.7,6001450.5,85.71,0.346,5.15,1.66,0.047,0.35,0.44,0.59,1.58,0.14,0.005,0.012,0.01,3.78,3,287,1.5,29,1.5,36,2.5,5,5,2.5,10,1,7,10,15,49,2.5,4,2,45,2.5,9,1.5,39,2.5,8,41,228
"669",5740,39,-272686.1,6293596.4,70.94,0.468,9.86,2.67,0.055,0.41,3.43,1.68,2.89,0.318,0.07,0.011,0.038,6.78,2,790,5,62,6,19,2.5,5,11,10,113,1,10,8,20,100,5,6,3,198,2.5,10,1.5,42,2.5,21,56,444
"670",5741,113,-235366.9,5641156.2,77.91,0.607,8.18,2.55,0.068,0.59,0.99,0.93,1.89,0.152,0.06,0.012,0.032,5.73,8,391,1.5,44,1.5,73,2.5,13,12,10,61,1,9,24,26,75,2.5,8,3,77,2.5,14,3,42,2.5,22,66,405
"671",5742,100,-346310.7,5707266,70.97,0.765,10.38,3.02,0.059,0.5,0.66,1.17,2.07,0.143,0.01,0.011,0.01,9.94,18,450,6,56,6,72,2.5,17,11,8,35,1,18,23,30,86,2.5,9,20,84,2.5,10,1.5,56,2.5,21,65,424
"672",5743,133,232497.9,7425957.4,63.11,0.894,13.81,5.14,0.085,1.22,2.46,3.77,2.74,0.303,0.005,0.027,0.01,6.18,4,654,1.5,62,1.5,32,2.5,5,20,8,10,2,15,15,5,61,2.5,12,1,215,6,7,1.5,89,10,22,44,275
"673",5744,44,-231186.8,6543035.3,62.78,0.516,11.34,4.48,0.219,0.87,2.7,1.58,2.7,0.208,0.12,0.004,0.022,12.16,12,622,1.5,61,8,35,2.5,25,14,2.5,43,5,10,26,23,108,2.5,10,1,104,10,13,4,58,6,28,79,228
"674",5745,107,-10580.7,6598821.1,56.02,0.734,15.2,6.86,0.078,2.05,1.81,1.65,3.27,0.199,0.02,0.006,0.01,11.77,7,529,1.5,118,11,71,2.5,39,21,2.5,55,11,6,37,41,149,2.5,17,6,115,2.5,22,9,101,2.5,39,132,164
"675",5746,70,125854.1,5794046.6,87.63,0.255,4.2,1.05,0.05,0.14,0.35,0.4,0.93,0.128,0.005,0.004,0.01,4.66,4,224,1.5,10,1.5,24,2.5,5,3,2.5,10,1,5,6,16,32,2.5,1,1,37,2.5,7,1.5,14,7,9,56,189
"676",5747,32,145765.9,5931964.8,90.31,0.215,3.17,0.77,0.026,0.07,0.2,0.38,0.97,0.138,0.005,0.004,0.01,3.55,2,213,1.5,10,1.5,16,2.5,5,1.5,2.5,32,1,4,4,10,27,2.5,3,1,30,2.5,8,1.5,10,2.5,5,20,259
"677",5748,85,-34409.9,7068654.3,62.67,0.845,13.38,5.62,0.165,1.93,2.02,1.81,2.48,0.325,0.03,0.008,0.01,8.42,8,567,1.5,57,19,79,2.5,18,18,2.5,49,2,1,32,22,118,2.5,16,6,114,2.5,11,1.5,96,2.5,21,145,196
"678",5749,65,-115198.4,5826303.4,90.71,0.216,3.52,0.72,0.021,0.08,0.29,0.48,0.98,0.088,0.005,0.006,0.01,2.73,1,218,1.5,10,1.5,17,2.5,5,1.5,2.5,10,1,4,4,13,41,2.5,4,1,38,2.5,8,1.5,19,2.5,5,17,195
"679",5750,48,289816.9,5880852.3,89.99,0.263,3.98,0.85,0.024,0.14,0.49,0.49,1.32,0.064,0.005,0.006,0.01,2.16,1,258,1.5,10,1.5,21,2.5,5,3,2.5,30,1,4,6,7,45,2.5,3,1,43,2.5,10,1.5,17,2.5,7,39,346
"680",5751,42,-10237.5,5910102.6,89.43,0.321,3.61,1.12,0.037,0.15,0.36,0.43,1.05,0.125,0.005,0.006,0.01,3.17,1,228,1.5,26,1.5,30,2.5,5,1.5,2.5,10,1,4,5,14,39,2.5,4,1,37,2.5,7,1.5,18,2.5,7,29,257
"681",5752,36,-225002.4,6847420.3,82.23,0.273,5.75,1.05,0.05,0.16,0.31,0.65,2.17,0.196,0.005,0.01,0.01,6.97,1,472,1.5,22,1.5,16,2.5,12,4,2.5,10,1,6,5,18,75,2.5,4,1,44,2.5,9,1.5,18,2.5,6,32,240
"682",5753,117,-9187.1,6373345.9,86.25,0.133,5.4,0.63,0.02,0.15,0.75,1.11,1.51,0.098,0.005,0.007,0.086,3.67,1,316,1.5,28,1.5,9,2.5,5,4,2.5,10,1,1,5,7,52,2.5,4,1,73,2.5,12,1.5,2.5,2.5,10,15,178
"683",5755,77,-173576.7,5780243.5,85.11,0.357,5.31,1.58,0.032,0.31,0.72,0.5,1.43,0.162,0.03,0.006,0.01,4.22,4,271,1.5,38,1.5,32,2.5,5,1.5,2.5,24,1,6,12,13,50,2.5,4,1,48,2.5,9,1.5,31,2.5,10,42,246
"684",5756,92,-71693.4,6568580.5,65.58,0.527,13.46,4.76,0.095,1.66,1.53,1.92,3.28,0.271,0.005,0.007,0.01,6.62,8,586,4,98,14,48,2.5,22,18,2.5,55,1,6,27,24,142,2.5,13,4,109,2.5,17,6,72,2.5,31,104,175
"685",5757,74,-137161.9,6472981.8,57.95,0.677,15.1,6.61,0.069,1.62,1.55,1.54,2.89,0.21,0.005,0.005,0.095,11.38,8,562,1.5,84,11,71,7,16,22,2.5,60,14,9,24,23,154,2.5,17,1,110,2.5,18,6,91,8,22,100,129
"686",5758,120,107768.5,5601941.6,89.45,0.201,3.64,1.26,0.026,0.17,0.24,0.37,0.75,0.087,0.005,0.003,0.01,3.71,1,186,1.5,10,1.5,32,2.5,5,1.5,2.5,10,1,4,8,19,39,2.5,3,4,29,2.5,6,1.5,21,2.5,8,34,130
"687",5759,134,42244.7,5509359.2,68.91,0.561,9.23,3.32,0.124,0.99,4.36,1.5,1.51,0.204,0.05,0.004,0.01,8.98,8,309,1.5,58,10,77,2.5,5,11,7,30,1,9,35,16,66,7,8,1,136,2.5,11,1.5,58,6,24,79,225
"688",5760,9,-357393,6665957.8,66.25,0.508,12.32,3.22,0.102,0.87,1.71,2.75,2.81,0.259,0.005,0.005,0.01,8.89,3,624,4,25,1.5,25,2.5,5,15,2.5,26,1,14,15,21,105,2.5,10,1,190,2.5,8,1.5,59,5,16,90,269
"689",5761,90,-106160.2,6479133.6,72.72,0.207,12.84,1.76,0.04,0.6,2.03,3.13,2.81,0.103,0.005,0.009,0.01,3.51,1,519,1.5,34,1.5,18,5,5,12,2.5,33,1,3,9,16,99,2.5,8,1,194,2.5,8,1.5,28,2.5,11,27,91
"690",5762,45,-219125.9,6588365.5,66.21,0.514,12.92,4.5,0.133,0.91,1.23,2,3.21,0.149,0.005,0.003,0.034,7.88,4,651,1.5,46,12,37,2.5,11,17,2.5,53,1,12,14,26,136,2.5,10,5,129,2.5,13,5,58,6,20,68,287
"691",5763,27,-303001.2,6401085.9,77.61,0.254,6.97,0.52,0.016,0.08,0.67,1.48,2.16,0.107,0.03,0.003,0.01,9.83,1,480,1.5,10,1.5,7,2.5,5,8,6,10,1,5,4,16,49,2.5,1,1,73,2.5,7,1.5,17,2.5,11,14,314
"692",5764,67,-17378.6,5814300.9,81.77,0.39,5.85,1.83,0.043,0.35,0.72,0.59,1.38,0.163,0.005,0.006,0.01,6.67,3,290,1.5,33,1.5,34,2.5,5,5,5,31,1,7,14,23,61,2.5,5,3,56,2.5,9,1.5,20,5,13,63,255
"693",5765,74,-330637.5,5793997.6,90.86,0.223,2.88,0.77,0.057,0.11,0.22,0.34,0.91,0.171,0.005,0.002,0.127,3.2,3,195,3,10,1.5,10,2.5,5,4,2.5,10,1,6,9,18,36,2.5,1,1,32,2.5,2.5,1.5,22,2.5,5,28,204
"694",5766,83,-58756.9,6917815.7,70.46,0.5,11.2,3.4,0.07,0.82,1.75,2.24,2.77,0.194,0.005,0.009,0.01,6.3,3,577,5,67,5,31,2.5,5,12,2.5,27,1,14,17,21,95,2.5,9,6,155,2.5,9,6,31,2.5,22,66,278
"695",5767,88,-127937.9,6328893.2,82.72,0.488,6.62,2.05,0.049,0.28,0.57,0.75,1.64,0.111,0.005,0.005,0.01,4.47,6,338,5,43,1.5,21,2.5,5,5,2.5,10,1,10,9,16,67,2.5,6,1,72,2.5,8,1.5,23,5,19,67,339
"696",5768,116,-93086.3,5615700.9,89.36,0.221,3.02,1.01,0.046,0.12,0.32,0.35,0.81,0.121,0.01,0.01,0.147,4.29,4,227,5,10,1.5,28,2.5,5,1.5,2.5,65,1,3,11,85,31,2.5,1,7,33,2.5,7,1.5,17,8,9,132,193
"697",5770,59,189066.3,5844371.2,88.76,0.304,4.41,0.88,0.021,0.16,0.38,0.55,1.38,0.071,0.005,0.004,0.06,2.85,1,265,1.5,10,1.5,17,2.5,5,3,2.5,21,1,8,4,8,48,2.5,2,1,47,2.5,9,1.5,14,2.5,5,22,301
"698",5771,22,-288871.4,6751832.4,65.93,0.533,14.1,2.85,0.055,0.85,1.64,2.86,3.52,0.113,0.03,0.011,0.057,7.14,2,701,1.5,57,1.5,22,2.5,11,16,6,42,1,14,17,25,118,2.5,8,1,135,7,14,1.5,31,11,21,65,233
"699",5772,62,-144087.8,6729462.6,74.94,0.522,9.09,2.91,0.106,0.52,0.85,1.42,2.79,0.183,0.005,0.009,0.01,6.36,5,461,5,49,3,27,2.5,10,10,2.5,33,1,12,18,23,110,2.5,5,1,85,2.5,11,1.5,47,2.5,15,80,279
"700",5773,18,-330521.4,6557354.2,77.64,0.325,8.94,1.98,0.097,0.24,1.01,2.15,2.26,0.295,0.005,0.016,0.055,4.76,2,483,1.5,42,1.5,9,2.5,5,11,10,26,1,5,4,15,77,6,5,1,119,2.5,10,1.5,30,2.5,9,51,309
"701",5774,35,-361341.5,5943725.4,90.83,0.099,2.37,0.52,0.023,0.06,0.4,0.36,0.77,0.063,0.01,0.009,0.01,4.3,2,183,1.5,10,1.5,4,2.5,5,5,2.5,10,2,3,7,22,33,2.5,1,4,28,2.5,8,1.5,9,2.5,1.5,41,82
"702",5775,70,-178400.7,6289645.8,79.11,0.168,6.27,1.14,0.044,0.24,2.63,1.18,1.59,0.224,0.09,0.008,0.01,7.1,4,345,1.5,25,1.5,18,2.5,5,6,2.5,10,1,3,11,11,46,2.5,4,1,126,2.5,9,1.5,17,7,11,54,92
"703",5776,144,360507.2,7340399,39.84,0.551,8.89,3.28,0.052,1.3,2.16,1.97,1.16,0.399,0.03,0.02,0.01,40.14,2,439,1.5,65,7,59,2.5,21,10,2.5,36,1,8,25,12,20,2.5,9,1,138,2.5,12,1.5,84,11,18,32,120
"704",5777,92,-72797.6,5713255.8,92.38,0.166,2.51,0.79,0.031,0.04,0.17,0.28,0.72,0.127,0.005,0.004,0.01,2.63,1,176,1.5,10,4,17,2.5,5,1.5,2.5,10,3,7,4,17,37,2.5,3,1,27,2.5,7,1.5,11,2.5,1.5,23,179
"705",5778,108,65985,5646191.3,94.13,0.136,1.8,0.49,0.015,0.01,0.23,0.15,0.48,0.091,0.005,0.002,0.11,2.23,3,117,1.5,10,1.5,9,2.5,5,1.5,2.5,10,3,3,1.5,19,25,2.5,1,2,15,2.5,7,1.5,8,2.5,1.5,22,229
"706",5779,125,142327.5,7186671.6,59.25,0.434,9.61,2.67,0.055,0.47,1.76,2.4,2,0.27,0.005,0.006,0.026,20.79,16,471,1.5,38,1.5,30,2.5,5,14,2.5,69,1,10,12,14,63,2.5,8,1,145,2.5,9,1.5,25,2.5,18,38,206
"707",5780,10,229753.3,6034896.1,83.9,0.365,5.91,1.54,0.03,0.34,0.48,0.6,1.91,0.097,0.005,0.007,0.03,4.57,3,329,1.5,10,1.5,28,2.5,5,4,2.5,25,1,9,7,18,56,2.5,5,1,54,2.5,9,1.5,23,2.5,9,30,271
"708",5781,135,105829.6,5506759.5,62.82,0.79,14.38,5.59,0.101,1.61,0.58,1.11,2.45,0.197,0.005,0.005,0.01,10.05,12,421,1.5,72,12,104,6,35,18,6,46,1,10,56,38,131,2.5,15,3,80,2.5,14,1.5,108,2.5,27,126,229
"709",5782,29,-3162.4,5959804.2,89.68,0.259,3.78,1.04,0.032,0.14,0.34,0.46,1.3,0.111,0.005,0.006,0.01,2.66,3,264,1.5,10,1.5,22,2.5,5,1.5,2.5,31,1,3,5,12,46,5,1,2,41,2.5,9,1.5,9,2.5,6,29,232
"710",5783,71,-164794.9,6327981.1,82.5,0.305,6.44,1.96,0.033,0.25,0.9,1,1.47,0.171,0.005,0.002,0.01,4.73,4,319,1.5,24,1.5,21,2.5,5,7,8,60,1,5,5,14,50,2.5,6,3,86,2.5,11,1.5,34,2.5,17,40,346
"711",5784,50,-149340.2,6985473.4,58.01,0.362,6.51,1.7,0.053,0.36,1.99,1.13,1.55,0.096,0.07,0.01,0.01,27.95,5,394,1.5,29,1.5,24,5,5,6,2.5,10,1,8,9,12,32,2.5,6,1,91,2.5,11,1.5,36,2.5,10,27,213
"712",5785,97,-33515.8,6814035.7,63.03,0.502,12.76,4.15,0.059,1.04,1.58,1.85,2.6,0.28,0.005,0.006,0.01,11.85,6,493,1.5,47,4,45,6,5,16,2.5,22,3,12,17,23,125,2.5,11,2,113,2.5,12,1.5,68,6,18,84,210
"713",5786,24,-329484.3,6252722.6,70.72,0.589,11.66,3.34,0.056,0.93,0.97,1.93,2.68,0.193,0.005,0.007,0.01,6.63,6,556,1.5,25,7,48,2.5,12,15,8,40,1,9,24,19,97,2.5,9,1,122,2.5,9,1.5,55,5,17,73,279
"714",5787,124,-151782.8,5578332.8,77.09,0.78,8.49,2.58,0.077,0.54,0.65,0.93,2.18,0.143,0.005,0.006,0.01,6.25,9,438,5,58,1.5,70,2.5,14,8,2.5,57,1,13,18,30,84,2.5,10,3,81,2.5,11,1.5,49,8,28,63,497
"715",5789,111,49749.8,7006888.7,66.49,0.553,12.25,3.71,0.056,1.01,1.65,2.4,2.36,0.228,0.01,0.011,0.01,8.98,7,488,1.5,52,1.5,47,2.5,11,13,2.5,32,1,1,19,20,110,2.5,11,5,127,2.5,11,1.5,51,9,15,69,244
"716",5790,84,178914,5743552.7,87.22,0.421,4.69,0.99,0.045,0.17,0.28,0.54,1.48,0.138,0.005,0.007,0.01,3.8,2,308,1.5,28,1.5,35,2.5,5,4,2.5,10,1,5,6,13,55,2.5,2,1,48,2.5,9,1.5,7,2.5,8,26,398
"717",5791,96,116326.9,5702509.2,91.21,0.244,3.17,0.61,0.015,0.08,0.23,0.45,0.96,0.085,0.005,0.006,0.01,2.77,1,200,1.5,20,1.5,19,2.5,5,1.5,2.5,10,2,5,3,11,35,2.5,2,3,32,2.5,8,1.5,16,7,6,29,280
"718",5792,82,-67924.4,6869945.3,66.58,0.592,11.57,3.06,0.053,0.75,1.72,2.12,2.59,0.227,0.05,0.012,0.01,10.45,6,541,1.5,48,1.5,37,2.5,5,15,6,69,1,9,20,17,80,2.5,10,1,125,2.5,13,1.5,56,2.5,25,54,325
"719",5793,141,323585.3,7356705.5,62.07,0.843,13.39,5.44,0.079,1.58,2.94,3.5,2.68,0.29,0.005,0.03,0.01,6.87,5,641,1.5,67,10,51,2.5,5,17,6,40,1,13,18,6,87,2.5,14,1,239,2.5,9,4,85,2.5,23,52,332
"720",5794,121,165815.1,5582663.7,91.59,0.171,2.62,0.74,0.016,0.05,0.1,0.43,0.65,0.087,0.005,0.003,0.01,3.39,6,163,1.5,10,1.5,22,2.5,5,1.5,2.5,51,1,3,4,7,23,8,1,1,29,2.5,6,1.5,7,2.5,4,12,189
"721",5795,5,-386912.5,6468869.2,62.91,0.645,12.8,4.29,0.159,0.9,1.81,2.36,2.35,0.272,0.005,0.006,0.01,11.22,6,650,1.5,98,12,45,2.5,5,15,7,46,4,9,20,27,72,2.5,11,1,198,2.5,10,3,74,2.5,31,60,315
"722",5796,129,189753,7180137.2,61.27,0.737,13.37,5.14,0.086,1.47,2.02,2.65,2.76,0.281,0.01,0.009,0.044,9.86,13,656,1.5,39,5,59,5,13,18,2.5,27,2,12,21,14,112,7,13,1,164,2.5,13,5,69,2.5,23,100,255
"723",5797,85,214787.1,5739437.8,85.49,0.507,5.17,1.12,0.047,0.21,0.47,0.66,1.67,0.114,0.005,0.005,0.028,4.24,4,334,1.5,31,1.5,45,2.5,5,1.5,6,10,1,5,10,20,58,2.5,4,1,58,2.5,9,1.5,19,2.5,12,50,496
"724",5798,26,-154120.1,5976494.3,91.03,0.215,3.33,0.76,0.04,0.11,0.28,0.47,1.1,0.104,0.005,0.004,0.062,2.35,1,217,4,10,1.5,16,2.5,5,1.5,2.5,10,1,7,1.5,11,43,2.5,3,1,38,2.5,2.5,1.5,9,2.5,8,25,198
"725",5799,86,259626.1,5737283.7,94.71,0.12,1.84,0.28,0.014,0.03,0.12,0.23,0.66,0.046,0.005,0.004,0.057,1.78,1,148,7,10,1.5,8,2.5,5,1.5,2.5,22,1,3,1.5,2,27,2.5,1,1,20,2.5,2.5,1.5,2.5,2.5,1.5,11,184
"726",5800,43,-238556.1,6486818.4,81.58,0.192,7.43,1.6,0.089,0.21,0.53,1.47,2.36,0.235,0.005,0.004,0.01,4.06,3,524,1.5,27,1.5,15,2.5,5,7,2.5,23,1,1,8,14,78,2.5,3,1,85,2.5,8,1.5,20,2.5,10,41,188
"727",5801,14,-151024.4,6030971.4,87.03,0.345,4.56,1.36,0.068,0.26,0.28,0.56,1.36,0.12,0.005,0.003,0.044,3.82,4,263,5,10,1.5,27,2.5,5,6,5,10,1,7,9,18,49,2.5,4,1,45,2.5,6,1.5,21,7,9,30,270
"728",5802,39,-155793.8,5931128.7,90.91,0.244,3.11,0.72,0.058,0.09,0.33,0.45,1.04,0.092,0.005,0.006,0.027,2.73,3,234,3,10,1.5,25,2.5,5,1.5,2.5,10,1,4,6,11,34,2.5,1,2,37,2.5,6,1.5,2.5,2.5,4,26,277
"729",5803,81,19971.3,5761003.9,82.14,0.502,6.65,1.91,0.086,0.39,0.6,0.66,1.77,0.138,0.005,0.005,0.021,4.84,3,376,1.5,30,4,42,2.5,5,8,5,10,1,11,14,29,63,2.5,4,1,60,2.5,12,5,31,6,15,73,358
"730",5804,76,-118783.6,6571663.3,60.52,0.656,15,6.35,0.099,1.91,1.54,1.86,3.51,0.17,0.005,0.007,0.01,8.06,11,638,1.5,112,14,67,2.5,29,21,2.5,67,9,20,35,28,163,2.5,20,1,114,2.5,20,6,98,13,41,115,202
"731",5805,114,-195582.1,5631117.1,76.21,0.704,9.45,2.61,0.089,0.61,0.94,1.32,2.57,0.171,0.02,0.003,0.01,4.98,10,457,3,78,1.5,64,2.5,11,11,2.5,41,2,14,15,24,99,2.5,9,3,93,2.5,12,5,58,11,28,65,453
"732",5806,3,-401721.6,6662337.1,65.06,0.618,13.66,4.44,0.061,1.15,1.85,2.44,2.67,0.182,0.005,0.008,0.01,7.52,6,562,1.5,80,7,68,2.5,5,15,2.5,67,8,15,18,21,109,2.5,12,1,176,2.5,12,5,89,2.5,27,64,288
"733",5807,128,182456.8,7131921.6,69.22,0.452,12.03,3.01,0.051,0.83,1.85,2.83,2.29,0.185,0.005,0.005,0.01,6.99,4,563,1.5,48,1.5,41,2.5,5,17,10,10,1,9,9,20,80,2.5,9,5,196,2.5,11,1.5,46,2.5,16,45,227
"734",5809,55,-12023.3,5864786.5,90.31,0.272,3.47,0.83,0.04,0.1,0.39,0.43,1.13,0.104,0.005,0.006,0.01,2.69,1,245,4,21,1.5,20,2.5,5,1.5,2.5,33,1,6,5,16,38,2.5,1,1,37,2.5,5,1.5,7,2.5,7,30,290
"735",5810,45,142768.2,5892217.2,88.73,0.218,3.67,0.95,0.034,0.2,0.65,0.46,1.24,0.134,0.03,0.005,0.01,3.5,1,242,1.5,26,1.5,19,2.5,5,4,6,24,1,4,9,15,45,2.5,3,2,44,2.5,8,1.5,12,2.5,6,39,243
"736",5811,122,212194.1,5580663.6,85.73,0.621,6.55,1.41,0.024,0.31,0.36,0.88,1.84,0.037,0.005,0.008,0.021,1.92,3,374,1.5,60,1.5,56,2.5,5,6,9,60,1,6,15,8,61,2.5,4,1,64,2.5,13,1.5,29,6,20,22,548
"737",5812,3,-191293.3,6077802.2,89.84,0.248,2.82,0.55,0.018,0.03,0.45,0.38,0.88,0.128,0.02,0.006,0.01,4.47,2,192,1.5,10,1.5,16,2.5,5,1.5,2.5,28,1,3,4,6,25,2.5,1,1,32,2.5,11,1.5,2.5,6,5,15,249
"738",5813,101,-299743.8,5702091.4,68.98,0.624,12.61,3.1,0.084,0.65,0.69,1.71,3.27,0.249,0.03,0.005,0.01,7.69,18,366,1.5,67,9,40,2.5,15,18,7,44,2,14,18,71,149,2.5,8,5,64,2.5,15,1.5,45,2.5,30,93,274
"739",5814,99,270738.7,5679869.1,93.6,0.163,2.26,0.4,0.031,0.02,0.16,0.28,0.66,0.069,0.005,0.006,0.01,2.21,1,167,1.5,10,1.5,15,2.5,5,1.5,2.5,29,1,3,4,4,24,2.5,1,5,21,2.5,8,1.5,2.5,2.5,7,15,161
"740",5816,129,94792.3,5543724.1,80.44,0.503,6.78,2.38,0.063,0.51,0.57,0.82,1.46,0.128,0.03,0.006,0.031,6.02,6,306,1.5,48,3,63,2.5,14,8,7,42,1,9,23,22,54,7,7,4,59,2.5,9,1.5,42,2.5,17,76,357
"741",5817,40,-260254.2,6344363.5,66.45,0.586,12.65,3.43,0.095,0.64,2.26,3.19,2.91,0.227,0.005,0.009,0.094,7.15,4,751,1.5,27,1.5,18,2.5,5,14,2.5,63,1,10,6,20,75,2.5,9,2,233,2.5,8,1.5,44,2.5,18,45,310
"742",5818,117,-43378.7,5614773.4,65.7,0.679,11.47,4.44,0.063,0.82,2.01,0.15,1.72,0.16,0.12,0.009,0.049,12.32,15,263,1.5,65,5,78,5,19,16,6,32,1,13,41,49,83,2.5,11,1,55,2.5,13,4,95,6,20,194,312
"743",5819,56,-195388.7,6432437.5,68.63,0.602,11.03,2.88,0.088,0.61,1.72,2.56,2.44,0.28,0.07,0.011,0.01,8.76,4,634,1.5,51,1.5,22,2.5,5,12,2.5,36,1,8,11,14,91,2.5,8,1,231,2.5,8,1.5,39,2.5,8,67,240
"744",5820,4,-388840.5,6421759.7,69.52,0.539,12.29,2.32,0.058,0.58,1.71,3.17,2.84,0.165,0.005,0.012,0.027,6.45,4,792,4,10,1.5,22,2.5,5,15,2.5,10,1,7,9,22,78,2.5,7,4,234,6,2.5,1.5,48,2.5,11,37,347
"745",5821,53,-114193.3,5872896.6,86.52,0.268,4.14,1.08,0.043,0.18,1.01,0.51,1.27,0.142,0.05,0.009,0.01,4.6,1,262,1.5,24,1.5,23,2.5,5,3,2.5,10,2,3,9,14,41,2.5,4,2,45,2.5,9,1.5,12,2.5,8,32,223
"746",5822,2,-409810.5,6611060.1,69.77,0.43,12.08,2.57,0.046,0.68,1.91,2.54,2.47,0.199,0.005,0.004,0.01,6.98,8,486,5,87,1.5,40,2.5,5,12,5,77,1,12,12,12,75,2.5,9,1,163,2.5,10,4,47,2.5,27,49,290
"747",5823,57,84726,5855156.5,88.95,0.286,4.16,0.95,0.029,0.19,0.39,0.55,1.33,0.064,0.005,0.005,0.01,2.93,1,261,1.5,37,1.5,26,2.5,5,4,2.5,28,1,9,4,13,58,2.5,5,3,46,2.5,9,1.5,8,5,7,32,249
"748",5824,71,186258.4,5782732.5,89.64,0.263,3.57,0.81,0.028,0.11,0.26,0.43,1.05,0.097,0.005,0.006,0.03,3.5,1,228,1.5,10,1.5,18,2.5,5,1.5,5,41,1,5,6,10,36,2.5,1,4,34,10,8,1.5,16,6,8,28,262
"749",5825,101,10611.8,7011894.1,55.5,0.82,14.97,7.3,0.098,2.33,1.61,1.66,3.02,0.342,0.005,0.007,0.085,11.96,15,675,1.5,78,18,89,6,22,21,6,61,19,26,41,26,138,2.5,17,1,108,2.5,16,4,124,5,25,130,182
"750",5826,102,18790.4,7058839.4,68.54,0.706,11.8,4.02,0.087,1.25,2.1,2.12,2.22,0.263,0.005,0.01,0.047,6.54,5,491,1.5,45,4,64,2.5,15,15,2.5,25,1,1,23,15,71,2.5,12,1,127,2.5,8,1.5,73,2.5,22,71,266
"751",5827,12,-250651.9,6036370.3,86.05,0.372,5.31,1.61,0.057,0.28,0.37,0.68,1.43,0.126,0.005,0.016,0.01,3.48,5,281,1.5,10,7,31,2.5,5,5,7,35,1,5,10,14,60,2.5,4,3,44,2.5,9,1.5,15,2.5,6,74,291
"752",5828,99,-12875.6,6913504.4,65.96,0.558,12.59,4.56,0.093,1.15,2.2,2.28,2.67,0.27,0.05,0.012,0.051,7.11,10,564,1.5,68,10,614,2.5,25,14,2.5,103,82,1,387,19,106,2.5,12,1,130,2.5,14,1.5,58,2.5,27,91,274
"753",5829,30,47751.1,5961570.7,87.72,0.354,4.46,1.23,0.049,0.22,0.37,0.52,1.39,0.149,0.005,0.006,0.01,3.34,2,276,1.5,10,1.5,27,2.5,5,5,2.5,10,1,6,7,11,49,2.5,4,1,45,2.5,10,4,9,2.5,7,32,276
"754",5830,118,-3431.7,6407570.8,71.08,0.438,9.32,3.04,0.052,0.81,2.9,1.03,2.05,0.135,0.07,0.004,0.07,8.75,4,403,1.5,48,5,35,2.5,5,10,5,42,1,13,18,25,80,2.5,9,1,84,2.5,11,1.5,40,2.5,23,61,227
"755",5832,88,-285973.7,5739851.9,81.68,0.554,6.45,1.69,0.056,0.26,0.39,0.61,1.72,0.111,0.005,0.005,0.01,6.26,6,371,1.5,41,1.5,43,2.5,5,9,10,35,1,8,10,26,67,2.5,5,4,56,2.5,11,1.5,34,7,13,45,419
"756",5833,58,-177402.2,6533478.7,79.13,0.195,8.26,1.6,0.079,0.24,1.13,1.95,2.27,0.278,0.005,0.113,0.082,4.38,14,510,1.5,39,1.5,12,2.5,11,8,2.5,35,2,5,5,10,71,2.5,3,1,92,2.5,8,1.5,26,2.5,13,56,153
