"","id","nhood","hour","month","reason","resident","age","male","race","citation"
"4134",4134,"6",17,"Feb","MV nodanger",0,"18-29",1,"W",1
"4135",4135,"1",4,"Feb","mech/reg",1,"40+",1,"B",0
"4136",4136,"4",21,"Feb","MV nodanger",1,"30-39",1,"H",1
"4137",4137,"5",15,"Jan","MV nodanger",0,"30-39",0,"B",1
"4138",4138,"4",5,"Feb","MV nodanger",0,"40+",0,"H",1
"4139",4139,"4",9,"Feb","MV danger",0,"18-29",1,"H",1
"4140",4140,"5",18,"Jan","mech/reg",0,"40+",0,"W",1
"4141",4141,"1",4,"Jan","MV danger",1,"18-29",0,"B",0
"4142",4142,"7",2,"Feb","mech/reg",1,"30-39",1,"H",0
"4143",4143,"7",18,"Feb","mech/reg",0,"40+",1,"B",0
"4144",4144,"2",6,"Feb","MV nodanger",0,"40+",1,"B",1
"4145",4145,"6",10,"Jan","mech/reg",1,"40+",1,"W",1
"4146",4146,"1",13,"Feb","MV nodanger",1,"40+",1,"B",1
"4147",4147,"6",13,"Feb","MV danger",0,"30-39",0,"B",1
"4148",4148,"6",22,"Jan","mech/reg",1,"40+",1,"H",0
"4149",4149,"7",15,"Feb","MV nodanger",0,"18-29",1,"B",1
"4150",4150,"3",15,"Feb","MV danger",0,"40+",0,"W",1
"4151",4151,"1",15,"Feb","MV danger",1,"40+",1,"B",1
"4152",4152,"2",22,"Jan","MV danger",1,"under 18",0,"W",0
"4153",4153,"7",7,"Jan","mech/reg",1,"40+",1,"H",1
"4154",4154,"3",22,"Feb","MV nodanger",1,"30-39",1,"B",0
"4155",4155,"5",20,"Jan","MV nodanger",1,"30-39",1,"B",1
"4156",4156,"5",21,"Feb","mech/reg",0,"30-39",1,"W",1
"4157",4157,"2",6,"Mar","MV danger",1,"40+",1,"H",1
"4158",4158,"5",18,"Feb","mech/reg",0,"18-29",0,"B",0
"4159",4159,"4",18,"Jan","MV danger",1,"18-29",0,"A",1
"4160",4160,"2",9,"Feb","MV nodanger",1,"18-29",1,"B",1
"4161",4161,"7",6,"Jan","MV nodanger",0,"18-29",0,"B",0
"4162",4162,"4",14,"Jan","MV nodanger",1,"40+",1,"A",1
"4163",4163,"2",18,"Feb","MV nodanger",0,"40+",1,"B",1
"4164",4164,"1",15,"Feb","MV nodanger",1,"40+",1,"B",0
"4165",4165,"6",9,"Feb","MV nodanger",1,"18-29",1,"B",1
"4166",4166,"1",5,"Jan","MV danger",1,"40+",1,"B",0
"4167",4167,"6",15,"Feb","MV nodanger",1,"40+",1,"W",1
"4168",4168,"7",13,"Jan","MV danger",0,"18-29",1,"H",1
"4169",4169,"2",19,"Feb","MV nodanger",0,"18-29",1,"B",1
"4170",4170,"7",19,"Feb","MV nodanger",1,"18-29",1,"W",1
"4171",4171,"1",7,"Feb","MV danger",0,"40+",1,"B",1
"4172",4172,"3",16,"Jan","MV nodanger",0,"18-29",1,"W",1
"4173",4173,"1",5,"Feb","MV nodanger",0,"40+",1,"B",1
"4174",4174,"6",15,"Jan","MV danger",1,"40+",1,"A",1
"4175",4175,"2",21,"Jan","mech/reg",0,"30-39",0,"H",1
"4176",4176,"1",16,"Jan","MV danger",0,"18-29",1,"B",0
"4177",4177,"2",6,"Jan","MV danger",1,"18-29",1,"B",0
"4178",4178,"7",5,"Feb","MV danger",0,"40+",1,"A",1
"4179",4179,"6",7,"Feb","MV nodanger",1,"40+",1,"B",1
"4180",4180,"7",8,"Jan","MV nodanger",0,"30-39",1,"A",0
"4181",4181,"2",17,"Jan","MV nodanger",0,"30-39",0,"W",1
"4182",4182,"6",11,"Feb","mech/reg",0,"40+",0,"W",1
"4183",4183,"5",6,"Jan","MV danger",1,"40+",0,"B",1
"4184",4184,"3",11,"Feb","mech/reg",1,"40+",1,"W",1
"4185",4185,"7",0,"Jan","MV danger",1,"30-39",1,"B",1
"4186",4186,"5",14,"Jan","MV danger",0,"40+",1,"B",0
"4187",4187,"2",12,"Jan","MV danger",1,"40+",0,"W",1
"4188",4188,"6",6,"Jan","MV nodanger",0,"40+",1,"W",0
"4189",4189,"5",23,"Feb","MV danger",1,"40+",1,"B",0
"4190",4190,"1",4,"Jan","MV nodanger",0,"18-29",1,"W",1
"4191",4191,"1",22,"Feb","mech/reg",1,"18-29",0,"B",1
"4192",4192,"1",11,"Feb","MV nodanger",1,"40+",0,"B",1
"4193",4193,"2",10,"Feb","mech/reg",0,"40+",1,"B",1
"4194",4194,"6",21,"Feb","mech/reg",1,"30-39",0,"B",0
"4195",4195,"1",5,"Jan","MV danger",0,"30-39",1,"B",1
"4196",4196,"7",6,"Jan","MV nodanger",0,"18-29",1,"A",1
"4197",4197,"4",23,"Jan","mech/reg",0,"18-29",0,"W",0
"4198",4198,"6",9,"Feb","MV danger",1,"18-29",1,"A",1
"4199",4199,"4",16,"Jan","MV nodanger",1,"40+",0,"W",1
"4200",4200,"1",15,"Feb","MV nodanger",1,"30-39",1,"W",1
"4201",4201,"6",8,"Feb","MV nodanger",0,"40+",1,"B",1
"4202",4202,"5",2,"Feb","MV danger",0,"40+",0,"B",0
"4203",4203,"1",22,"Jan","MV danger",0,"under 18",1,"W",1
"4204",4204,"6",15,"Feb","mech/reg",0,"18-29",1,"A",1
"4205",4205,"5",5,"Feb","MV nodanger",0,"under 18",1,"B",1
"4206",4206,"3",1,"Feb","MV nodanger",1,"18-29",1,"B",0
"4207",4207,"6",14,"Jan","MV danger",1,"18-29",1,"B",1
"4208",4208,"5",13,"Jan","mech/reg",1,"40+",1,"B",0
"4209",4209,"2",2,"Jan","mech/reg",0,"under 18",1,"B",1
"4210",4210,"6",11,"Jan","MV nodanger",0,"18-29",1,"B",1
"4211",4211,"6",20,"Jan","MV danger",1,"30-39",1,"B",1
"4212",4212,"1",18,"Jan","MV nodanger",0,"30-39",1,"A",1
"4213",4213,"3",1,"Jan","MV nodanger",1,"18-29",1,"W",0
"4214",4214,"2",6,"Jan","mech/reg",0,"40+",1,"H",0
"4215",4215,"7",3,"Jan","MV nodanger",0,"40+",1,"B",1
"4216",4216,"2",10,"Jan","MV nodanger",0,"30-39",1,"B",1
"4217",4217,"7",7,"Jan","MV nodanger",1,"30-39",1,"B",0
"4218",4218,"1",19,"Feb","MV nodanger",0,"40+",1,"B",1
"4219",4219,"7",9,"Feb","MV nodanger",0,"30-39",0,"W",1
"4220",4220,"2",3,"Feb","MV danger",0,"30-39",1,"B",1
"4221",4221,"3",21,"Jan","mech/reg",1,"18-29",1,"B",1
"4222",4222,"3",18,"Feb","mech/reg",1,"18-29",1,"W",1
"4223",4223,"2",20,"Jan","MV danger",1,"40+",1,"H",1
"4224",4224,"1",17,"Feb","MV danger",0,"18-29",1,"B",1
"4225",4225,"1",9,"Feb","MV nodanger",0,"18-29",1,"W",1
"4226",4226,"3",16,"Feb","MV nodanger",0,"40+",0,"W",1
"4227",4227,"1",4,"Jan","MV danger",1,"40+",1,"H",1
"4228",4228,"5",7,"Jan","MV nodanger",1,"30-39",1,"B",0
"4229",4229,"6",12,"Jan","MV nodanger",1,"18-29",1,"B",0
"4230",4230,"4",5,"Jan","MV nodanger",0,"18-29",0,"H",1
"4231",4231,"1",15,"Jan","MV nodanger",0,"18-29",1,"H",1
"4232",4232,"4",14,"Jan","MV nodanger",1,"18-29",1,"H",1
"4233",4233,"5",7,"Feb","MV danger",0,"18-29",1,"B",1
"4234",4234,"2",19,"Feb","MV nodanger",1,"18-29",1,"B",1
"4235",4235,"1",9,"Jan","MV nodanger",1,"18-29",1,"B",1
"4236",4236,"3",9,"Feb","MV nodanger",0,"40+",1,"B",0
"4237",4237,"4",16,"Feb","MV nodanger",0,"30-39",1,"H",1
"4238",4238,"5",5,"Feb","MV danger",0,"18-29",1,"H",1
"4239",4239,"5",7,"Feb","MV danger",0,"40+",1,"H",1
"4240",4240,"6",12,"Jan","MV nodanger",0,"40+",1,"W",1
"4241",4241,"4",10,"Jan","MV danger",0,"40+",1,"A",1
"4242",4242,"7",17,"Feb","MV danger",1,"18-29",0,"A",1
"4243",4243,"7",16,"Feb","MV danger",1,"40+",1,"H",1
"4244",4244,"6",20,"Feb","MV nodanger",1,"40+",1,"W",0
"4245",4245,"7",18,"Mar","MV danger",1,"40+",1,"B",1
"4246",4246,"2",20,"Feb","MV nodanger",1,"30-39",1,"B",1
"4247",4247,"4",19,"Feb","mech/reg",1,"30-39",1,"H",1
"4248",4248,"5",15,"Feb","mech/reg",1,"18-29",0,"B",1
"4249",4249,"7",23,"Feb","MV nodanger",0,"18-29",1,"W",1
"4250",4250,"3",17,"Feb","MV nodanger",1,"18-29",1,"W",1
"4251",4251,"6",10,"Jan","MV danger",1,"18-29",1,"B",1
"4252",4252,"6",5,"Feb","MV nodanger",0,"18-29",1,"A",1
"4253",4253,"7",23,"Feb","MV danger",0,"18-29",0,"B",1
"4254",4254,"6",14,"Feb","mech/reg",1,"18-29",1,"H",1
"4255",4255,"3",11,"Feb","MV nodanger",1,"40+",1,"W",0
"4256",4256,"2",17,"Feb","MV nodanger",0,"30-39",1,"B",1
"4257",4257,"2",21,"Mar","MV danger",0,"30-39",1,"B",1
"4258",4258,"5",1,"Feb","mech/reg",0,"30-39",1,"B",1
"4259",4259,"1",5,"Feb","MV nodanger",1,"18-29",1,"B",1
"4260",4260,"6",9,"Jan","MV nodanger",1,"30-39",1,"W",1
"4261",4261,"4",0,"Jan","MV danger",1,"30-39",1,"H",1
"4262",4262,"1",19,"Feb","mech/reg",0,"18-29",1,"B",1
"4263",4263,"7",23,"Jan","MV nodanger",1,"40+",0,"W",0
"4264",4264,"7",20,"Jan","MV danger",1,"30-39",1,"H",1
"4265",4265,"7",9,"Mar","MV nodanger",0,"30-39",1,"W",1
"4266",4266,"1",17,"Feb","MV nodanger",0,"18-29",0,"A",1
"4267",4267,"5",14,"Feb","MV nodanger",0,"40+",1,"B",1
"4268",4268,"7",0,"Jan","MV nodanger",1,"40+",0,"W",0
"4269",4269,"2",22,"Jan","MV danger",1,"40+",1,"B",1
"4270",4270,"5",7,"Jan","MV nodanger",1,"18-29",1,"W",0
"4271",4271,"2",20,"Feb","MV nodanger",0,"40+",1,"H",1
"4272",4272,"2",0,"Jan","MV danger",1,"18-29",1,"B",1
"4273",4273,"5",16,"Feb","MV nodanger",0,"30-39",0,"H",1
"4274",4274,"1",9,"Feb","MV danger",1,"40+",0,"A",1
"4275",4275,"3",8,"Feb","mech/reg",0,"18-29",0,"B",1
"4276",4276,"4",12,"Jan","MV nodanger",0,"40+",1,"B",1
"4277",4277,"4",11,"Jan","mech/reg",1,"18-29",0,"B",0
"4278",4278,"1",9,"Jan","MV nodanger",0,"40+",1,"A",1
"4279",4279,"2",12,"Feb","MV nodanger",0,"18-29",1,"B",1
"4280",4280,"3",8,"Feb","MV danger",1,"30-39",1,"W",1
"4281",4281,"3",0,"Jan","MV nodanger",0,"18-29",1,"B",0
"4282",4282,"3",21,"Jan","MV nodanger",0,"18-29",0,"W",1
"4283",4283,"6",1,"Feb","MV nodanger",1,"18-29",1,"B",0
"4284",4284,"7",22,"Feb","MV nodanger",1,"18-29",1,"A",1
"4285",4285,"7",0,"Feb","MV danger",0,"40+",1,"B",0
"4286",4286,"4",16,"Feb","MV nodanger",0,"40+",0,"W",1
"4287",4287,"5",16,"Feb","MV nodanger",1,"30-39",1,"B",0
"4288",4288,"7",13,"Jan","MV danger",1,"40+",1,"A",1
"4289",4289,"2",2,"Feb","MV nodanger",1,"40+",0,"B",1
"4290",4290,"5",7,"Feb","MV danger",0,"40+",1,"H",1
"4291",4291,"5",9,"Jan","MV danger",0,"30-39",1,"W",1
"4292",4292,"6",6,"Jan","mech/reg",1,"40+",1,"B",0
"4293",4293,"7",21,"Jan","mech/reg",0,"40+",1,"B",0
"4294",4294,"2",21,"Feb","MV nodanger",1,"40+",1,"B",1
"4295",4295,"4",7,"Feb","MV danger",1,"30-39",0,"B",1
"4296",4296,"3",8,"Jan","MV nodanger",1,"40+",1,"B",1
"4297",4297,"6",9,"Jan","MV danger",1,"40+",1,"W",1
"4298",4298,"1",4,"Jan","mech/reg",0,"30-39",1,"H",0
"4299",4299,"1",17,"Feb","mech/reg",1,"30-39",1,"B",0
"4300",4300,"2",10,"Jan","MV nodanger",0,"18-29",1,"W",1
"4301",4301,"4",4,"Jan","MV nodanger",0,"18-29",1,"B",1
"4302",4302,"3",12,"Jan","MV nodanger",1,"30-39",1,"W",0
"4303",4303,"1",9,"Jan","MV nodanger",1,"40+",1,"H",1
"4304",4304,"2",2,"Feb","MV nodanger",0,"40+",0,"B",1
"4305",4305,"1",19,"Jan","mech/reg",1,"18-29",1,"B",0
"4306",4306,"3",1,"Jan","mech/reg",0,"40+",1,"W",1
"4307",4307,"5",16,"Jan","MV nodanger",1,"40+",1,"B",0
"4308",4308,"4",11,"Feb","MV danger",0,"18-29",1,"H",1
"4309",4309,"5",4,"Jan","mech/reg",1,"18-29",1,"B",0
"4310",4310,"6",22,"Jan","MV danger",0,"under 18",0,"B",1
"4311",4311,"2",16,"Feb","mech/reg",0,"18-29",1,"H",1
"4312",4312,"7",20,"Feb","MV danger",0,"30-39",1,"H",0
"4313",4313,"2",6,"Jan","MV danger",1,"18-29",1,"H",1
"4314",4314,"7",14,"Jan","MV danger",0,"18-29",1,"A",1
"4315",4315,"6",15,"Jan","MV nodanger",0,"40+",0,"W",1
"4316",4316,"6",8,"Feb","MV danger",1,"18-29",1,"B",1
"4317",4317,"1",9,"Feb","MV danger",1,"30-39",1,"H",1
"4318",4318,"4",18,"Jan","MV nodanger",0,"18-29",1,"H",0
"4319",4319,"6",0,"Jan","mech/reg",0,"18-29",1,"A",1
"4320",4320,"1",9,"Jan","MV nodanger",0,"30-39",0,"A",1
"4321",4321,"3",21,"Jan","MV nodanger",1,"18-29",1,"B",0
"4322",4322,"3",10,"Feb","MV danger",0,"18-29",1,"W",1
"4323",4323,"2",19,"Jan","MV nodanger",1,"30-39",1,"B",0
"4324",4324,"1",14,"Feb","mech/reg",1,"18-29",1,"B",0
"4325",4325,"1",23,"Jan","mech/reg",1,"under 18",1,"B",0
"4326",4326,"3",19,"Feb","MV nodanger",1,"18-29",1,"H",0
"4327",4327,"5",22,"Jan","MV nodanger",1,"40+",1,"B",1
"4328",4328,"2",13,"Feb","MV nodanger",1,"18-29",1,"B",1
"4329",4329,"1",23,"Feb","mech/reg",1,"18-29",1,"B",0
"4330",4330,"6",4,"Feb","MV nodanger",1,"18-29",1,"H",1
"4331",4331,"1",8,"Feb","mech/reg",1,"18-29",0,"A",1
"4332",4332,"1",7,"Jan","MV nodanger",1,"40+",0,"B",0
"4333",4333,"5",16,"Feb","MV nodanger",0,"30-39",0,"B",1
"4334",4334,"2",6,"Feb","MV nodanger",1,"18-29",1,"B",1
"4335",4335,"5",7,"Feb","MV nodanger",0,"40+",1,"B",1
"4336",4336,"4",16,"Feb","mech/reg",1,"18-29",1,"B",1
"4337",4337,"7",1,"Jan","mech/reg",1,"30-39",1,"B",0
"4338",4338,"2",15,"Feb","MV nodanger",0,"40+",1,"H",1
"4339",4339,"6",12,"Feb","MV nodanger",0,"40+",1,"B",0
"4340",4340,"7",7,"Feb","MV nodanger",0,"18-29",1,"A",1
"4341",4341,"3",13,"Feb","MV nodanger",1,"40+",1,"W",1
"4342",4342,"7",2,"Jan","MV danger",1,"18-29",1,"B",0
"4343",4343,"7",11,"Jan","mech/reg",1,"40+",1,"B",1
"4344",4344,"5",4,"Jan","MV nodanger",0,"40+",1,"W",1
"4345",4345,"3",5,"Feb","mech/reg",1,"40+",1,"W",1
"4346",4346,"3",8,"Jan","mech/reg",1,"30-39",1,"H",0
"4347",4347,"2",15,"Jan","MV nodanger",0,"40+",1,"B",0
"4348",4348,"5",10,"Feb","MV nodanger",1,"30-39",1,"B",0
"4349",4349,"1",21,"Feb","MV nodanger",0,"40+",0,"B",0
"4350",4350,"1",9,"Jan","MV nodanger",0,"40+",1,"W",1
"4351",4351,"2",0,"Jan","MV nodanger",0,"18-29",1,"B",1
"4352",4352,"1",23,"Feb","MV nodanger",1,"30-39",0,"B",1
"4353",4353,"5",21,"Jan","mech/reg",1,"18-29",1,"B",0
"4354",4354,"5",5,"Feb","mech/reg",1,"40+",1,"B",1
"4355",4355,"7",2,"Jan","MV nodanger",1,"18-29",1,"B",0
"4356",4356,"2",18,"Feb","MV danger",1,"40+",1,"B",1
"4357",4357,"7",10,"Feb","mech/reg",1,"30-39",1,"B",1
"4358",4358,"1",16,"Jan","MV nodanger",1,"18-29",1,"B",1
"4359",4359,"2",9,"Feb","MV nodanger",0,"18-29",1,"B",1
"4360",4360,"1",14,"Jan","MV nodanger",1,"18-29",1,"B",0
"4361",4361,"2",1,"Feb","mech/reg",1,"18-29",1,"B",1
"4362",4362,"2",3,"Feb","MV nodanger",1,"18-29",1,"B",1
"4363",4363,"1",21,"Feb","MV danger",1,"under 18",0,"B",1
"4364",4364,"1",0,"Jan","MV nodanger",0,"40+",0,"B",0
"4365",4365,"1",15,"Jan","MV nodanger",0,"40+",1,"B",0
"4366",4366,"3",7,"Feb","mech/reg",0,"18-29",1,"A",0
"4367",4367,"2",22,"Jan","MV nodanger",1,"30-39",1,"B",1
"4368",4368,"3",12,"Jan","mech/reg",0,"40+",1,"W",1
"4369",4369,"1",12,"Jan","MV danger",1,"30-39",0,"A",1
"4370",4370,"6",14,"Feb","MV danger",0,"40+",1,"B",1
"4371",4371,"2",8,"Feb","mech/reg",0,"40+",0,"W",0
"4372",4372,"3",13,"Feb","MV nodanger",1,"40+",1,"B",1
"4373",4373,"2",16,"Feb","MV nodanger",1,"18-29",1,"B",1
"4374",4374,"5",15,"Jan","mech/reg",0,"30-39",1,"B",1
"4375",4375,"6",2,"Feb","MV nodanger",1,"40+",0,"H",0
"4376",4376,"6",15,"Feb","MV danger",0,"40+",0,"W",1
"4377",4377,"1",14,"Feb","MV danger",0,"40+",1,"W",1
"4378",4378,"1",7,"Feb","MV nodanger",1,"40+",0,"W",1
"4379",4379,"7",11,"Jan","mech/reg",1,"18-29",1,"B",1
"4380",4380,"7",8,"Jan","MV nodanger",1,"40+",0,"A",1
"4381",4381,"1",5,"Jan","MV danger",0,"40+",1,"W",1
"4382",4382,"1",7,"Jan","MV nodanger",0,"30-39",1,"B",1
"4383",4383,"7",17,"Feb","MV danger",1,"18-29",1,"B",1
"4384",4384,"7",21,"Jan","MV nodanger",1,"18-29",0,"B",0
"4385",4385,"7",15,"Feb","MV danger",0,"18-29",1,"A",1
"4386",4386,"4",9,"Feb","MV nodanger",0,"18-29",1,"B",1
"4387",4387,"7",23,"Feb","MV danger",1,"30-39",1,"A",0
"4388",4388,"6",20,"Feb","MV nodanger",0,"40+",1,"W",0
"4389",4389,"1",16,"Jan","mech/reg",0,"30-39",1,"B",1
"4390",4390,"1",17,"Feb","MV danger",0,"18-29",1,"B",1
"4391",4391,"4",16,"Jan","MV danger",0,"18-29",0,"B",1
"4392",4392,"7",23,"Jan","MV nodanger",1,"18-29",1,"H",0
"4393",4393,"4",2,"Feb","MV danger",0,"40+",0,"W",0
"4394",4394,"5",2,"Feb","MV nodanger",0,"18-29",1,"B",0
"4395",4395,"2",21,"Jan","mech/reg",1,"40+",1,"B",0
"4396",4396,"7",0,"Feb","MV danger",1,"30-39",1,"A",1
"4397",4397,"7",12,"Jan","MV danger",1,"18-29",1,"A",1
"4398",4398,"1",22,"Jan","MV danger",0,"18-29",0,"A",0
"4399",4399,"1",3,"Jan","MV nodanger",1,"18-29",1,"B",0
"4400",4400,"2",22,"Jan","MV danger",1,"18-29",1,"B",0
"4401",4401,"1",9,"Jan","MV nodanger",1,"18-29",1,"W",0
"4402",4402,"5",13,"Feb","mech/reg",1,"18-29",1,"B",1
"4403",4403,"5",21,"Jan","mech/reg",0,"40+",1,"B",0
"4404",4404,"6",7,"Jan","MV danger",1,"under 18",1,"W",1
"4405",4405,"2",3,"Feb","MV danger",1,"40+",0,"B",0
"4406",4406,"6",20,"Feb","MV danger",0,"30-39",1,"B",1
"4407",4407,"2",16,"Feb","MV danger",1,"40+",1,"B",1
"4408",4408,"2",22,"Feb","MV nodanger",0,"40+",1,"B",0
"4409",4409,"2",16,"Jan","MV nodanger",1,"18-29",1,"H",0
"4410",4410,"1",0,"Feb","MV nodanger",0,"30-39",0,"B",0
"4411",4411,"6",23,"Feb","MV danger",0,"40+",0,"W",1
"4412",4412,"4",14,"Jan","mech/reg",1,"40+",1,"B",1
"4413",4413,"6",2,"Feb","MV nodanger",0,"30-39",0,"W",0
"4414",4414,"7",22,"Jan","MV danger",1,"40+",1,"A",1
"4415",4415,"1",6,"Feb","MV danger",1,"18-29",1,"B",0
"4416",4416,"4",13,"Feb","mech/reg",1,"under 18",0,"A",1
"4417",4417,"1",1,"Feb","MV nodanger",1,"40+",1,"B",0
"4418",4418,"2",20,"Feb","MV nodanger",0,"18-29",1,"B",1
"4419",4419,"2",14,"Feb","mech/reg",1,"40+",0,"B",1
"4420",4420,"7",13,"Feb","MV nodanger",1,"18-29",1,"B",1
"4421",4421,"5",10,"Feb","mech/reg",0,"40+",0,"A",1
"4422",4422,"4",21,"Feb","MV danger",0,"18-29",0,"A",1
"4423",4423,"5",12,"Feb","MV nodanger",0,"40+",0,"B",1
"4424",4424,"7",17,"Feb","MV nodanger",0,"40+",0,"B",0
"4425",4425,"3",6,"Feb","MV nodanger",0,"18-29",0,"B",0
"4426",4426,"5",3,"Jan","MV danger",0,"30-39",1,"W",0
"4427",4427,"4",13,"Jan","MV nodanger",1,"30-39",1,"B",1
"4428",4428,"2",18,"Jan","MV nodanger",1,"40+",1,"B",0
"4429",4429,"4",11,"Feb","MV nodanger",0,"40+",1,"B",1
"4430",4430,"5",1,"Jan","MV danger",1,"18-29",1,"B",1
"4431",4431,"6",9,"Feb","MV nodanger",1,"18-29",1,"A",1
"4432",4432,"3",1,"Jan","MV nodanger",1,"18-29",1,"B",0
"4433",4433,"3",21,"Jan","MV danger",0,"40+",0,"W",0
"4434",4434,"6",6,"Jan","MV nodanger",1,"40+",1,"H",1
"4435",4435,"4",11,"Jan","mech/reg",1,"40+",1,"H",1
"4436",4436,"5",5,"Feb","MV danger",0,"40+",0,"W",1
"4437",4437,"7",9,"Feb","MV danger",0,"40+",1,"B",1
"4438",4438,"5",16,"Jan","MV nodanger",1,"18-29",0,"B",1
"4439",4439,"4",7,"Jan","MV danger",1,"30-39",1,"H",1
"4440",4440,"4",5,"Jan","MV danger",0,"40+",1,"H",1
"4441",4441,"7",5,"Jan","MV danger",1,"18-29",1,"B",1
"4442",4442,"3",3,"Feb","MV nodanger",1,"40+",1,"W",1
"4443",4443,"7",0,"Jan","MV nodanger",1,"40+",1,"B",0
"4444",4444,"6",14,"Jan","MV nodanger",1,"18-29",1,"B",1
"4445",4445,"3",20,"Feb","mech/reg",1,"18-29",1,"B",0
"4446",4446,"2",8,"Jan","MV nodanger",1,"30-39",1,"B",1
"4447",4447,"6",6,"Jan","MV danger",1,"40+",1,"W",1
"4448",4448,"2",12,"Jan","MV danger",0,"30-39",1,"B",0
"4449",4449,"7",5,"Jan","mech/reg",1,"18-29",1,"B",1
"4450",4450,"4",0,"Jan","MV nodanger",1,"18-29",1,"B",0
"4451",4451,"3",1,"Jan","MV nodanger",0,"30-39",1,"A",0
"4452",4452,"2",0,"Feb","mech/reg",1,"40+",1,"B",1
"4453",4453,"6",13,"Feb","MV nodanger",1,"18-29",1,"A",1
"4454",4454,"4",7,"Jan","mech/reg",1,"18-29",1,"H",1
"4455",4455,"6",4,"Feb","MV nodanger",0,"30-39",0,"H",0
"4456",4456,"2",18,"Jan","MV nodanger",0,"40+",1,"B",1
"4457",4457,"2",6,"Feb","mech/reg",0,"40+",1,"B",1
"4458",4458,"4",1,"Jan","MV nodanger",1,"40+",0,"B",0
"4459",4459,"3",17,"Jan","MV nodanger",0,"30-39",1,"B",0
"4460",4460,"7",18,"Feb","MV nodanger",0,"18-29",0,"A",1
"4461",4461,"1",15,"Jan","MV nodanger",1,"40+",0,"B",1
"4462",4462,"2",7,"Jan","MV nodanger",0,"40+",0,"B",1
"4463",4463,"2",22,"Feb","MV nodanger",1,"18-29",1,"H",1
"4464",4464,"1",2,"Jan","MV nodanger",0,"18-29",1,"W",0
"4465",4465,"4",3,"Feb","MV nodanger",1,"18-29",0,"A",1
"4466",4466,"3",23,"Feb","MV nodanger",0,"18-29",1,"B",0
"4467",4467,"6",15,"Feb","mech/reg",0,"40+",1,"W",0
"4468",4468,"1",7,"Feb","MV nodanger",0,"30-39",1,"A",0
"4469",4469,"1",5,"Feb","MV nodanger",1,"18-29",1,"B",0
"4470",4470,"7",21,"Feb","MV nodanger",0,"18-29",1,"B",0
"4471",4471,"5",4,"Feb","MV danger",1,"18-29",1,"B",0
"4472",4472,"6",8,"Jan","MV nodanger",1,"18-29",0,"A",1
"4473",4473,"7",4,"Feb","mech/reg",0,"18-29",1,"B",1
"4474",4474,"3",15,"Jan","MV danger",0,"40+",1,"W",1
"4475",4475,"3",16,"Feb","MV nodanger",1,"18-29",1,"W",0
"4476",4476,"6",19,"Jan","MV nodanger",1,"40+",1,"B",0
"4477",4477,"6",1,"Jan","MV nodanger",0,"30-39",1,"W",1
"4478",4478,"2",14,"Feb","MV danger",1,"18-29",1,"B",1
"4479",4479,"4",9,"Feb","mech/reg",0,"18-29",1,"H",1
"4480",4480,"4",4,"Jan","mech/reg",0,"40+",1,"H",1
"4481",4481,"5",19,"Feb","MV nodanger",0,"30-39",1,"W",0
"4482",4482,"5",0,"Feb","MV nodanger",1,"30-39",1,"B",0
"4483",4483,"6",19,"Feb","MV danger",1,"30-39",0,"B",1
"4484",4484,"5",12,"Feb","MV nodanger",0,"30-39",1,"A",1
"4485",4485,"2",22,"Jan","MV nodanger",1,"40+",1,"H",1
"4486",4486,"3",5,"Jan","MV danger",1,"30-39",0,"W",1
"4487",4487,"4",13,"Jan","MV nodanger",0,"18-29",1,"H",1
"4488",4488,"5",13,"Jan","MV nodanger",1,"18-29",1,"B",0
"4489",4489,"7",14,"Jan","MV nodanger",0,"18-29",1,"A",1
"4490",4490,"2",4,"Mar","MV danger",1,"18-29",1,"B",0
"4491",4491,"1",3,"Jan","MV nodanger",0,"30-39",1,"W",1
"4492",4492,"2",1,"Mar","MV danger",0,"30-39",1,"H",1
"4493",4493,"5",19,"Jan","mech/reg",1,"18-29",1,"A",1
"4494",4494,"4",17,"Feb","MV nodanger",0,"40+",1,"B",1
"4495",4495,"5",4,"Mar","MV nodanger",1,"40+",0,"B",0
"4496",4496,"7",17,"Jan","mech/reg",1,"40+",1,"B",1
"4497",4497,"5",17,"Feb","MV nodanger",0,"18-29",1,"B",0
"4498",4498,"6",3,"Feb","MV nodanger",1,"30-39",1,"W",0
"4499",4499,"5",8,"Feb","MV nodanger",1,"under 18",0,"W",1
"4500",4500,"3",5,"Feb","MV nodanger",1,"18-29",1,"B",0
"4501",4501,"5",8,"Jan","mech/reg",0,"40+",1,"W",1
"4502",4502,"3",4,"Jan","MV nodanger",1,"18-29",0,"H",0
"4503",4503,"7",21,"Jan","mech/reg",0,"18-29",1,"B",1
"4504",4504,"5",8,"Jan","MV nodanger",1,"18-29",1,"B",1
"4505",4505,"4",19,"Jan","MV danger",0,"40+",0,"W",1
"4506",4506,"3",22,"Jan","MV danger",1,"40+",1,"W",1
"4507",4507,"6",18,"Feb","MV nodanger",0,"30-39",1,"W",1
"4508",4508,"6",17,"Jan","MV nodanger",1,"18-29",1,"B",0
"4509",4509,"2",4,"Jan","MV nodanger",0,"18-29",0,"B",1
"4510",4510,"3",17,"Feb","MV nodanger",1,"40+",1,"W",1
"4511",4511,"4",1,"Jan","MV nodanger",0,"18-29",1,"A",1
"4512",4512,"1",23,"Jan","MV danger",1,"40+",1,"B",1
