"Package","Item","Title","csv","doc"
"psych","Bechtoldt.2","Seven data sets showing a bifactor solution.",<a href="http://smasongarrison.github.io/smasongarrison.github.io/csv/psych/Bechtoldt.2.csv">CSV</a>,<a href="http://smasongarrison.github.io/smasongarrison.github.io/doc/psych/Bechtoldt.2.html">DOC</a>
"psych","Dwyer","8 cognitive variables used by Dwyer for an example.",<a href="http://smasongarrison.github.io/smasongarrison.github.io/csv/psych/Dwyer.csv">CSV</a>,<a href="http://smasongarrison.github.io/smasongarrison.github.io/doc/psych/Dwyer.html">DOC</a>
"psych","Gleser","Example data from Gleser, Cronbach and Rajaratnam (1965) to show basic principles of generalizability theory.",<a href="http://smasongarrison.github.io/smasongarrison.github.io/csv/psych/Gleser.csv">CSV</a>,<a href="http://smasongarrison.github.io/smasongarrison.github.io/doc/psych/Gleser.html">DOC</a>
"psych","Gorsuch","Example data set from Gorsuch (1997) for an example factor extension.",<a href="http://smasongarrison.github.io/smasongarrison.github.io/csv/psych/Gorsuch.csv">CSV</a>,<a href="http://smasongarrison.github.io/smasongarrison.github.io/doc/psych/Gorsuch.html">DOC</a>
"psych","Harman.5","5 socio-economic variables from Harman (1967)",<a href="http://smasongarrison.github.io/smasongarrison.github.io/csv/psych/Harman.5.csv">CSV</a>,<a href="http://smasongarrison.github.io/smasongarrison.github.io/doc/psych/Harman.5.html">DOC</a>
"psych","Harman.8","Correlations of eight physical variables (from Harman, 1966)",<a href="http://smasongarrison.github.io/smasongarrison.github.io/csv/psych/Harman.8.csv">CSV</a>,<a href="http://smasongarrison.github.io/smasongarrison.github.io/doc/psych/Harman.8.html">DOC</a>
"psych","Harman.political","Eight political variables used by Harman (1967) as example 8.17",<a href="http://smasongarrison.github.io/smasongarrison.github.io/csv/psych/Harman.political.csv">CSV</a>,<a href="http://smasongarrison.github.io/smasongarrison.github.io/doc/psych/Harman.political.html">DOC</a>
"psych","Holzinger","Seven data sets showing a bifactor solution.",<a href="http://smasongarrison.github.io/smasongarrison.github.io/csv/psych/Holzinger.csv">CSV</a>,<a href="http://smasongarrison.github.io/smasongarrison.github.io/doc/psych/Holzinger.html">DOC</a>
"psych","Holzinger.9","Seven data sets showing a bifactor solution.",<a href="http://smasongarrison.github.io/smasongarrison.github.io/csv/psych/Holzinger.9.csv">CSV</a>,<a href="http://smasongarrison.github.io/smasongarrison.github.io/doc/psych/Holzinger.9.html">DOC</a>
"psych","Reise","Seven data sets showing a bifactor solution.",<a href="http://smasongarrison.github.io/smasongarrison.github.io/csv/psych/Reise.csv">CSV</a>,<a href="http://smasongarrison.github.io/smasongarrison.github.io/doc/psych/Reise.html">DOC</a>
"psych","Schmid","12 variables created by Schmid and Leiman to show the Schmid-Leiman Transformation",<a href="http://smasongarrison.github.io/smasongarrison.github.io/csv/psych/Schmid.csv">CSV</a>,<a href="http://smasongarrison.github.io/smasongarrison.github.io/doc/psych/Schmid.html">DOC</a>
"psych","Thurstone","Seven data sets showing a bifactor solution.",<a href="http://smasongarrison.github.io/smasongarrison.github.io/csv/psych/Thurstone.csv">CSV</a>,<a href="http://smasongarrison.github.io/smasongarrison.github.io/doc/psych/Thurstone.html">DOC</a>
"psych","Thurstone.33","Seven data sets showing a bifactor solution.",<a href="http://smasongarrison.github.io/smasongarrison.github.io/csv/psych/Thurstone.33.csv">CSV</a>,<a href="http://smasongarrison.github.io/smasongarrison.github.io/doc/psych/Thurstone.33.html">DOC</a>
"psych","Tucker","9 Cognitive variables discussed by Tucker and Lewis (1973)",<a href="http://smasongarrison.github.io/smasongarrison.github.io/csv/psych/Tucker.csv">CSV</a>,<a href="http://smasongarrison.github.io/smasongarrison.github.io/doc/psych/Tucker.html">DOC</a>
"psych","ability","16 ability items scored as correct or incorrect.",<a href="http://smasongarrison.github.io/smasongarrison.github.io/csv/psych/ability.csv">CSV</a>,<a href="http://smasongarrison.github.io/smasongarrison.github.io/doc/psych/ability.html">DOC</a>
"psych","affect","Two data sets of affect and arousal scores as a function of personality and movie conditions",<a href="http://smasongarrison.github.io/smasongarrison.github.io/csv/psych/affect.csv">CSV</a>,<a href="http://smasongarrison.github.io/smasongarrison.github.io/doc/psych/affect.html">DOC</a>
"psych","bfi","25 Personality items representing 5 factors",<a href="http://smasongarrison.github.io/smasongarrison.github.io/csv/psych/bfi.csv">CSV</a>,<a href="http://smasongarrison.github.io/smasongarrison.github.io/doc/psych/bfi.html">DOC</a>
"psych","bfi.dictionary","25 Personality items representing 5 factors",<a href="http://smasongarrison.github.io/smasongarrison.github.io/csv/psych/bfi.dictionary.csv">CSV</a>,<a href="http://smasongarrison.github.io/smasongarrison.github.io/doc/psych/bfi.dictionary.html">DOC</a>
"psych","blot","Bond's Logical Operations Test - BLOT",<a href="http://smasongarrison.github.io/smasongarrison.github.io/csv/psych/blot.csv">CSV</a>,<a href="http://smasongarrison.github.io/smasongarrison.github.io/doc/psych/blot.html">DOC</a>
"psych","burt","11 emotional variables from Burt (1915)",<a href="http://smasongarrison.github.io/smasongarrison.github.io/csv/psych/burt.csv">CSV</a>,<a href="http://smasongarrison.github.io/smasongarrison.github.io/doc/psych/burt.html">DOC</a>
"psych","cities","Distances between 11 US cities",<a href="http://smasongarrison.github.io/smasongarrison.github.io/csv/psych/cities.csv">CSV</a>,<a href="http://smasongarrison.github.io/smasongarrison.github.io/doc/psych/cities.html">DOC</a>
"psych","cubits","Galton's example of the relationship between height and 'cubit' or forearm length",<a href="http://smasongarrison.github.io/smasongarrison.github.io/csv/psych/cubits.csv">CSV</a>,<a href="http://smasongarrison.github.io/smasongarrison.github.io/doc/psych/cubits.html">DOC</a>
"psych","cushny","A data set from Cushny and Peebles (1905) on the effect of three drugs on hours of sleep, used by Student (1908)",<a href="http://smasongarrison.github.io/smasongarrison.github.io/csv/psych/cushny.csv">CSV</a>,<a href="http://smasongarrison.github.io/smasongarrison.github.io/doc/psych/cushny.html">DOC</a>
"psych","epi","Eysenck Personality Inventory (EPI) data for 3570 participants",<a href="http://smasongarrison.github.io/smasongarrison.github.io/csv/psych/epi.csv">CSV</a>,<a href="http://smasongarrison.github.io/smasongarrison.github.io/doc/psych/epi.html">DOC</a>
"psych","epi.bfi","13 personality scales from the Eysenck Personality Inventory and Big 5 inventory",<a href="http://smasongarrison.github.io/smasongarrison.github.io/csv/psych/epi.bfi.csv">CSV</a>,<a href="http://smasongarrison.github.io/smasongarrison.github.io/doc/psych/epi.bfi.html">DOC</a>
"psych","epi.dictionary","Eysenck Personality Inventory (EPI) data for 3570 participants",<a href="http://smasongarrison.github.io/smasongarrison.github.io/csv/psych/epi.dictionary.csv">CSV</a>,<a href="http://smasongarrison.github.io/smasongarrison.github.io/doc/psych/epi.dictionary.html">DOC</a>
"psych","galton","Galton's Mid parent child height data",<a href="http://smasongarrison.github.io/smasongarrison.github.io/csv/psych/galton.csv">CSV</a>,<a href="http://smasongarrison.github.io/smasongarrison.github.io/doc/psych/galton.html">DOC</a>
"psych","heights","A data.frame of the Galton (1888) height and cubit data set.",<a href="http://smasongarrison.github.io/smasongarrison.github.io/csv/psych/heights.csv">CSV</a>,<a href="http://smasongarrison.github.io/smasongarrison.github.io/doc/psych/heights.html">DOC</a>
"psych","income","US family income from US census 2008",<a href="http://smasongarrison.github.io/smasongarrison.github.io/csv/psych/income.csv">CSV</a>,<a href="http://smasongarrison.github.io/smasongarrison.github.io/doc/psych/income.html">DOC</a>
"psych","iqitems","16 multiple choice IQ items",<a href="http://smasongarrison.github.io/smasongarrison.github.io/csv/psych/iqitems.csv">CSV</a>,<a href="http://smasongarrison.github.io/smasongarrison.github.io/doc/psych/iqitems.html">DOC</a>
"psych","msq","75 mood items from the Motivational State Questionnaire for 3896 participants",<a href="http://smasongarrison.github.io/smasongarrison.github.io/csv/psych/msq.csv">CSV</a>,<a href="http://smasongarrison.github.io/smasongarrison.github.io/doc/psych/msq.html">DOC</a>
"psych","neo","NEO correlation matrix from the NEO_PI_R manual",<a href="http://smasongarrison.github.io/smasongarrison.github.io/csv/psych/neo.csv">CSV</a>,<a href="http://smasongarrison.github.io/smasongarrison.github.io/doc/psych/neo.html">DOC</a>
"psych","peas","Galton's Peas",<a href="http://smasongarrison.github.io/smasongarrison.github.io/csv/psych/peas.csv">CSV</a>,<a href="http://smasongarrison.github.io/smasongarrison.github.io/doc/psych/peas.html">DOC</a>
"psych","sat.act","3 Measures of ability: SATV, SATQ, ACT",<a href="http://smasongarrison.github.io/smasongarrison.github.io/csv/psych/sat.act.csv">CSV</a>,<a href="http://smasongarrison.github.io/smasongarrison.github.io/doc/psych/sat.act.html">DOC</a>
"psych","withinBetween","An example of the distinction between within group and between group correlations",<a href="http://smasongarrison.github.io/smasongarrison.github.io/csv/psych/withinBetween.csv">CSV</a>,<a href="http://smasongarrison.github.io/smasongarrison.github.io/doc/psych/withinBetween.html">DOC</a>
"quantreg","Bosco","Boscovich Data",<a href="http://smasongarrison.github.io/smasongarrison.github.io/csv/quantreg/Bosco.csv">CSV</a>,<a href="http://smasongarrison.github.io/smasongarrison.github.io/doc/quantreg/Bosco.html">DOC</a>
"quantreg","CobarOre","Cobar Ore data",<a href="http://smasongarrison.github.io/smasongarrison.github.io/csv/quantreg/CobarOre.csv">CSV</a>,<a href="http://smasongarrison.github.io/smasongarrison.github.io/doc/quantreg/CobarOre.html">DOC</a>
"quantreg","Mammals","Garland(1983) Data on Running Speed of Mammals",<a href="http://smasongarrison.github.io/smasongarrison.github.io/csv/quantreg/Mammals.csv">CSV</a>,<a href="http://smasongarrison.github.io/smasongarrison.github.io/doc/quantreg/Mammals.html">DOC</a>
"quantreg","barro","Barro Data",<a href="http://smasongarrison.github.io/smasongarrison.github.io/csv/quantreg/barro.csv">CSV</a>,<a href="http://smasongarrison.github.io/smasongarrison.github.io/doc/quantreg/barro.html">DOC</a>
"quantreg","engel","Engel Data",<a href="http://smasongarrison.github.io/smasongarrison.github.io/csv/quantreg/engel.csv">CSV</a>,<a href="http://smasongarrison.github.io/smasongarrison.github.io/doc/quantreg/engel.html">DOC</a>
"quantreg","uis","UIS Drug Treatment study data",<a href="http://smasongarrison.github.io/smasongarrison.github.io/csv/quantreg/uis.csv">CSV</a>,<a href="http://smasongarrison.github.io/smasongarrison.github.io/doc/quantreg/uis.html">DOC</a>
"geepack","dietox","Growth curves of pigs in a 3x3 factorial experiment",<a href="http://smasongarrison.github.io/smasongarrison.github.io/csv/geepack/dietox.csv">CSV</a>,<a href="http://smasongarrison.github.io/smasongarrison.github.io/doc/geepack/dietox.html">DOC</a>
"geepack","koch","Ordinal Data from Koch",<a href="http://smasongarrison.github.io/smasongarrison.github.io/csv/geepack/koch.csv">CSV</a>,<a href="http://smasongarrison.github.io/smasongarrison.github.io/doc/geepack/koch.html">DOC</a>
"geepack","ohio","Ohio Children Wheeze Status",<a href="http://smasongarrison.github.io/smasongarrison.github.io/csv/geepack/ohio.csv">CSV</a>,<a href="http://smasongarrison.github.io/smasongarrison.github.io/doc/geepack/ohio.html">DOC</a>
"geepack","respdis","Clustered Ordinal Respiratory Disorder",<a href="http://smasongarrison.github.io/smasongarrison.github.io/csv/geepack/respdis.csv">CSV</a>,<a href="http://smasongarrison.github.io/smasongarrison.github.io/doc/geepack/respdis.html">DOC</a>
"geepack","respiratory","Data from a clinical trial comparing two treatments for a respiratory illness",<a href="http://smasongarrison.github.io/smasongarrison.github.io/csv/geepack/respiratory.csv">CSV</a>,<a href="http://smasongarrison.github.io/smasongarrison.github.io/doc/geepack/respiratory.html">DOC</a>
"geepack","seizure","Epiliptic Seizures",<a href="http://smasongarrison.github.io/smasongarrison.github.io/csv/geepack/seizure.csv">CSV</a>,<a href="http://smasongarrison.github.io/smasongarrison.github.io/doc/geepack/seizure.html">DOC</a>
"geepack","sitka89","Growth of Sitka Spruce Trees",<a href="http://smasongarrison.github.io/smasongarrison.github.io/csv/geepack/sitka89.csv">CSV</a>,<a href="http://smasongarrison.github.io/smasongarrison.github.io/doc/geepack/sitka89.html">DOC</a>
"geepack","spruce","Log-size of 79 Sitka spruce trees",<a href="http://smasongarrison.github.io/smasongarrison.github.io/csv/geepack/spruce.csv">CSV</a>,<a href="http://smasongarrison.github.io/smasongarrison.github.io/doc/geepack/spruce.html">DOC</a>
"texmex","liver","Liver related laboratory data",<a href="http://smasongarrison.github.io/smasongarrison.github.io/csv/texmex/liver.csv">CSV</a>,<a href="http://smasongarrison.github.io/smasongarrison.github.io/doc/texmex/liver.html">DOC</a>
"texmex","portpirie","Rain, wavesurge and portpirie datasets.",<a href="http://smasongarrison.github.io/smasongarrison.github.io/csv/texmex/portpirie.csv">CSV</a>,<a href="http://smasongarrison.github.io/smasongarrison.github.io/doc/texmex/portpirie.html">DOC</a>
"texmex","rain","Rain, wavesurge and portpirie datasets.",<a href="http://smasongarrison.github.io/smasongarrison.github.io/csv/texmex/rain.csv">CSV</a>,<a href="http://smasongarrison.github.io/smasongarrison.github.io/doc/texmex/rain.html">DOC</a>
"texmex","summer","Air pollution data, separately for summer and winter months",<a href="http://smasongarrison.github.io/smasongarrison.github.io/csv/texmex/summer.csv">CSV</a>,<a href="http://smasongarrison.github.io/smasongarrison.github.io/doc/texmex/summer.html">DOC</a>
"texmex","wavesurge","Rain, wavesurge and portpirie datasets.",<a href="http://smasongarrison.github.io/smasongarrison.github.io/csv/texmex/wavesurge.csv">CSV</a>,<a href="http://smasongarrison.github.io/smasongarrison.github.io/doc/texmex/wavesurge.html">DOC</a>
"texmex","winter","Air pollution data, separately for summer and winter months",<a href="http://smasongarrison.github.io/smasongarrison.github.io/csv/texmex/winter.csv">CSV</a>,<a href="http://smasongarrison.github.io/smasongarrison.github.io/doc/texmex/winter.html">DOC</a>
"multgee","arthritis","Rheumatoid Arthritis Clinical Trial",<a href="http://smasongarrison.github.io/smasongarrison.github.io/csv/multgee/arthritis.csv">CSV</a>,<a href="http://smasongarrison.github.io/smasongarrison.github.io/doc/multgee/arthritis.html">DOC</a>
"multgee","housing","Homeless Data",<a href="http://smasongarrison.github.io/smasongarrison.github.io/csv/multgee/housing.csv">CSV</a>,<a href="http://smasongarrison.github.io/smasongarrison.github.io/doc/multgee/housing.html">DOC</a>
"evir","bmw","Daily Log Returns on BMW Share Price",<a href="http://smasongarrison.github.io/smasongarrison.github.io/csv/evir/bmw.csv">CSV</a>,<a href="http://smasongarrison.github.io/smasongarrison.github.io/doc/evir/bmw.html">DOC</a>
"evir","danish","Danish Fire Insurance Claims",<a href="http://smasongarrison.github.io/smasongarrison.github.io/csv/evir/danish.csv">CSV</a>,<a href="http://smasongarrison.github.io/smasongarrison.github.io/doc/evir/danish.html">DOC</a>
"evir","nidd.annual","The River Nidd Data",<a href="http://smasongarrison.github.io/smasongarrison.github.io/csv/evir/nidd.annual.csv">CSV</a>,<a href="http://smasongarrison.github.io/smasongarrison.github.io/doc/evir/nidd.annual.html">DOC</a>
"evir","nidd.thresh","The River Nidd Data",<a href="http://smasongarrison.github.io/smasongarrison.github.io/csv/evir/nidd.thresh.csv">CSV</a>,<a href="http://smasongarrison.github.io/smasongarrison.github.io/doc/evir/nidd.thresh.html">DOC</a>
"evir","siemens","Daily Log Returns on Siemens Share Price",<a href="http://smasongarrison.github.io/smasongarrison.github.io/csv/evir/siemens.csv">CSV</a>,<a href="http://smasongarrison.github.io/smasongarrison.github.io/doc/evir/siemens.html">DOC</a>
"evir","sp.raw","SP Data to June 1993",<a href="http://smasongarrison.github.io/smasongarrison.github.io/csv/evir/sp.raw.csv">CSV</a>,<a href="http://smasongarrison.github.io/smasongarrison.github.io/doc/evir/sp.raw.html">DOC</a>
"evir","spto87","SP Return Data to October 1987",<a href="http://smasongarrison.github.io/smasongarrison.github.io/csv/evir/spto87.csv">CSV</a>,<a href="http://smasongarrison.github.io/smasongarrison.github.io/doc/evir/spto87.html">DOC</a>
"lme4","Dyestuff","Yield of dyestuff by batch",<a href="http://smasongarrison.github.io/smasongarrison.github.io/csv/lme4/Dyestuff.csv">CSV</a>,<a href="http://smasongarrison.github.io/smasongarrison.github.io/doc/lme4/Dyestuff.html">DOC</a>
"lme4","Dyestuff2","Yield of dyestuff by batch",<a href="http://smasongarrison.github.io/smasongarrison.github.io/csv/lme4/Dyestuff2.csv">CSV</a>,<a href="http://smasongarrison.github.io/smasongarrison.github.io/doc/lme4/Dyestuff2.html">DOC</a>
"lme4","InstEval","University Lecture/Instructor Evaluations by Students at ETH",<a href="http://smasongarrison.github.io/smasongarrison.github.io/csv/lme4/InstEval.csv">CSV</a>,<a href="http://smasongarrison.github.io/smasongarrison.github.io/doc/lme4/InstEval.html">DOC</a>
"lme4","Pastes","Paste strength by batch and cask",<a href="http://smasongarrison.github.io/smasongarrison.github.io/csv/lme4/Pastes.csv">CSV</a>,<a href="http://smasongarrison.github.io/smasongarrison.github.io/doc/lme4/Pastes.html">DOC</a>
