"","year","pop","rgdppc","savrat","country","com","opec","name"
"3131",1970,20371,3297,30.7,144,1,0,"YUGOSLAVIA"
"3132",1971,20572,3664,30,144,1,0,"YUGOSLAVIA"
"3133",1972,20772,3540,28.4,144,1,0,"YUGOSLAVIA"
"3134",1973,20956,3669,30.2,144,1,0,"YUGOSLAVIA"
"3135",1974,21164,4399,27.1,144,1,0,"YUGOSLAVIA"
"3136",1975,21365,4352,29.9,144,1,0,"YUGOSLAVIA"
"3137",1976,21573,4317,31,144,1,0,"YUGOSLAVIA"
"3138",1977,21775,4883,31.8,144,1,0,"YUGOSLAVIA"
"3139",1978,21968,5268,28.3,144,1,0,"YUGOSLAVIA"
"3140",1979,22166,5672,32,144,1,0,"YUGOSLAVIA"
"3141",1980,22304,5565,31,144,1,0,"YUGOSLAVIA"
"3142",1981,22471,5549,31.3,144,1,0,"YUGOSLAVIA"
"3143",1982,22642,5440,30.7,144,1,0,"YUGOSLAVIA"
"3144",1983,22805,5337,30.9,144,1,0,"YUGOSLAVIA"
"3145",1984,22966,5330,31.5,144,1,0,"YUGOSLAVIA"
"3146",1985,23124,5172,31.7,144,1,0,"YUGOSLAVIA"
"3147",1960,10274,7782,30.7,145,0,0,"AUSTRALIA"
"3148",1961,10483,7576,26.1,145,0,0,"AUSTRALIA"
"3149",1962,10742,7977,29.2,145,0,0,"AUSTRALIA"
"3150",1963,10950,8369,29.3,145,0,0,"AUSTRALIA"
"3151",1964,11167,8851,32.8,145,0,0,"AUSTRALIA"
"3152",1965,11388,8823,31.5,145,0,0,"AUSTRALIA"
"3153",1966,11652,9145,31.2,145,0,0,"AUSTRALIA"
"3154",1967,11799,9361,30.4,145,0,0,"AUSTRALIA"
"3155",1968,12009,10087,32.5,145,0,0,"AUSTRALIA"
"3156",1969,12263,10404,31.4,145,0,0,"AUSTRALIA"
"3157",1970,12507,10756,31.4,145,0,0,"AUSTRALIA"
"3158",1971,12937,10886,29.6,145,0,0,"AUSTRALIA"
"3159",1972,13177,11144,28.2,145,0,0,"AUSTRALIA"
"3160",1973,13380,11514,30.6,145,0,0,"AUSTRALIA"
"3161",1974,13723,11391,28.6,145,0,0,"AUSTRALIA"
"3162",1975,13893,11507,27.3,145,0,0,"AUSTRALIA"
"3163",1976,14033,11742,28.4,145,0,0,"AUSTRALIA"
"3164",1977,14192,11662,25.9,145,0,0,"AUSTRALIA"
"3165",1978,14358,12161,28.2,145,0,0,"AUSTRALIA"
"3166",1979,14514,12227,27.3,145,0,0,"AUSTRALIA"
"3167",1980,14692,12520,28.4,145,0,0,"AUSTRALIA"
"3168",1981,14927,12689,30,145,0,0,"AUSTRALIA"
"3169",1982,15178,12132,25.1,145,0,0,"AUSTRALIA"
"3170",1983,15369,12784,26.6,145,0,0,"AUSTRALIA"
"3171",1984,15544,13274,27.2,145,0,0,"AUSTRALIA"
"3172",1985,15758,13583,27.3,145,0,0,"AUSTRALIA"
"3173",1960,394,2108,19.7,146,0,0,"FIJI"
"3174",1961,407,2167,19.3,146,0,0,"FIJI"
"3175",1962,421,2125,16.2,146,0,0,"FIJI"
"3176",1963,435,2265,17.4,146,0,0,"FIJI"
"3177",1964,449,2352,19.4,146,0,0,"FIJI"
"3178",1965,464,2160,18.6,146,0,0,"FIJI"
"3179",1966,475,2098,18.3,146,0,0,"FIJI"
"3180",1967,486,2243,18.2,146,0,0,"FIJI"
"3181",1968,497,2292,22.3,146,0,0,"FIJI"
"3182",1969,508,2336,20.6,146,0,0,"FIJI"
"3183",1970,520,2592,18.6,146,0,0,"FIJI"
"3184",1971,531,2722,19.6,146,0,0,"FIJI"
"3185",1972,542,2877,20.4,146,0,0,"FIJI"
"3186",1973,554,3183,19.4,146,0,0,"FIJI"
"3187",1974,565,3311,16.4,146,0,0,"FIJI"
"3188",1975,576,3318,17.5,146,0,0,"FIJI"
"3189",1976,587,3431,16.8,146,0,0,"FIJI"
"3190",1977,596,3532,16.3,146,0,0,"FIJI"
"3191",1978,607,3522,17.3,146,0,0,"FIJI"
"3192",1979,621,3778,21.1,146,0,0,"FIJI"
"3193",1980,634,3609,23.6,146,0,0,"FIJI"
"3194",1981,646,3815,23.2,146,0,0,"FIJI"
"3195",1982,658,3517,17.7,146,0,0,"FIJI"
"3196",1983,672,3319,16,146,0,0,"FIJI"
"3197",1984,686,3499,13.4,146,0,0,"FIJI"
"3198",1985,697,3281,13.5,146,0,0,"FIJI"
"3199",1960,2380,7960,23.7,147,0,0,"NEW ZEALAND"
"3200",1961,2428,8066,25.1,147,0,0,"NEW ZEALAND"
"3201",1962,2490,8154,23.1,147,0,0,"NEW ZEALAND"
"3202",1963,2540,8387,24.3,147,0,0,"NEW ZEALAND"
"3203",1964,2593,8677,26.4,147,0,0,"NEW ZEALAND"
"3204",1965,2636,9032,28.2,147,0,0,"NEW ZEALAND"
"3205",1966,2685,9121,29.3,147,0,0,"NEW ZEALAND"
"3206",1967,2733,8704,25.3,147,0,0,"NEW ZEALAND"
"3207",1968,2757,8624,21.2,147,0,0,"NEW ZEALAND"
"3208",1969,2813,9122,23.8,147,0,0,"NEW ZEALAND"
"3209",1970,2820,9392,23.8,147,0,0,"NEW ZEALAND"
"3210",1971,2854,9726,24.3,147,0,0,"NEW ZEALAND"
"3211",1972,2902,10004,24.4,147,0,0,"NEW ZEALAND"
"3212",1973,2956,10631,29.5,147,0,0,"NEW ZEALAND"
"3213",1974,3024,11088,34,147,0,0,"NEW ZEALAND"
"3214",1975,3087,10526,23.7,147,0,0,"NEW ZEALAND"
"3215",1976,3111,10631,24.5,147,0,0,"NEW ZEALAND"
"3216",1977,3120,10045,22.9,147,0,0,"NEW ZEALAND"
"3217",1978,3121,10036,19.5,147,0,0,"NEW ZEALAND"
"3218",1979,3109,10342,21.4,147,0,0,"NEW ZEALAND"
"3219",1980,3113,10362,19.7,147,0,0,"NEW ZEALAND"
"3220",1981,3145,10815,22.6,147,0,0,"NEW ZEALAND"
"3221",1982,3181,10896,23.7,147,0,0,"NEW ZEALAND"
"3222",1983,3222,11004,24,147,0,0,"NEW ZEALAND"
"3223",1984,3253,11446,26,147,0,0,"NEW ZEALAND"
"3224",1985,3272,11443,24.4,147,0,0,"NEW ZEALAND"
"3225",1960,1935,1235,9.9,148,0,0,"PAPUA N.GUINEA"
"3226",1961,1975,1333,7.9,148,0,0,"PAPUA N.GUINEA"
"3227",1962,2016,1413,9.4,148,0,0,"PAPUA N.GUINEA"
"3228",1963,2058,1467,11.7,148,0,0,"PAPUA N.GUINEA"
"3229",1964,2100,1606,13.2,148,0,0,"PAPUA N.GUINEA"
"3230",1965,2144,1700,15,148,0,0,"PAPUA N.GUINEA"
"3231",1966,2189,1764,15.2,148,0,0,"PAPUA N.GUINEA"
"3232",1967,2241,1758,15.6,148,0,0,"PAPUA N.GUINEA"
"3233",1968,2296,1808,15.6,148,0,0,"PAPUA N.GUINEA"
"3234",1969,2357,1982,25.5,148,0,0,"PAPUA N.GUINEA"
"3235",1970,2422,1896,30.4,148,0,0,"PAPUA N.GUINEA"
"3236",1971,2482,1941,31.2,148,0,0,"PAPUA N.GUINEA"
"3237",1972,2542,1929,20.8,148,0,0,"PAPUA N.GUINEA"
"3238",1973,2603,1903,13.1,148,0,0,"PAPUA N.GUINEA"
"3239",1974,2665,1908,13.5,148,0,0,"PAPUA N.GUINEA"
"3240",1975,2729,1874,13.2,148,0,0,"PAPUA N.GUINEA"
"3241",1976,2794,1771,12.4,148,0,0,"PAPUA N.GUINEA"
"3242",1977,2861,1757,13.1,148,0,0,"PAPUA N.GUINEA"
"3243",1978,2928,1826,12.7,148,0,0,"PAPUA N.GUINEA"
"3244",1979,2998,1824,15.2,148,0,0,"PAPUA N.GUINEA"
"3245",1980,3070,1779,15.8,148,0,0,"PAPUA N.GUINEA"
"3246",1981,3148,1721,15.3,148,0,0,"PAPUA N.GUINEA"
"3247",1982,3225,1655,17.6,148,0,0,"PAPUA N.GUINEA"
"3248",1983,3302,1644,18.1,148,0,0,"PAPUA N.GUINEA"
"3249",1984,3380,1594,16.6,148,0,0,"PAPUA N.GUINEA"
"3250",1985,3460,1619,11.5,148,0,0,"PAPUA N.GUINEA"
