"","start","ad.O3","ad.NOx","ad.NO","ad.WS","ad.WD","ad.T","ad.Td","sz.O3","sz.NOx","sz.NO","sz.WS","sz.WD","sz.T","sz.Td","lu.O3","lu.NOx","lu.NO","lu.WS","lu.WD","lu.T","lu.Td"
"16066","30.11.2004 16:30",2.1,23.8,5.9,2.72,340,5.6,2.34,0.9,34.2,13,0.52,353,5.1,2.269,0.7,30.2,14.1,1.56,4,4.1,1.275
"16067","30.11.2004 17:00",2.5,21.3,3.5,3.4,348,5.5,2.118,0.7,42.4,21.5,0.45,307,5,2.341,0.4,25,10.2,0.88,345,4,1.279
"16068","30.11.2004 17:30",1.6,27.5,8.7,1.26,331,5.5,2.029,0.6,40.2,18.9,0.46,3,5.1,2.218,1.1,18.1,2,0.72,56,4,1.463
"16069","30.11.2004 18:00",1.2,26.9,7.9,0.39,9,5.3,2.065,0.7,37.8,16.8,0.54,354,5.1,2.371,0.3,22.3,6.5,0.65,65,4.1,1.394
"16070","30.11.2004 18:30",1.2,29.8,11.9,0.49,55,5.3,2.447,0.6,45.8,25,0.13,69,5,2.358,0.2,34.4,17.1,0.73,56,4,1.329
"16071","30.11.2004 19:00",0.9,32,14.5,0.94,99,4.9,2.495,0.8,77.3,56.2,0.14,10,5,2.29,0.3,34.7,18.1,0.83,351,4.1,1.36
"16072","30.11.2004 19:30",1.2,54.2,35,0.35,179,4.5,2.218,0.7,51.2,31.3,0.1,42,4.9,2.411,0.3,28.3,12.6,0.49,346,4.1,1.41
"16073","30.11.2004 20:00",0.8,44.7,28.5,0.7,119,4,2.132,1.1,68.1,48.8,0.09,96,4.9,2.243,0.3,31.5,15.2,0.23,43,4.1,1.478
"16074","30.11.2004 20:30",1.1,69.1,51.5,0.54,146,4.1,2.231,0.7,43.8,25.6,0.15,114,4.5,2.086,0.3,41.6,23.3,0.34,14,4,1.313
"16075","30.11.2004 21:00",1.1,47.7,32.1,0.89,135,3.7,1.821,0.8,39.9,23.6,0.12,59,4.1,1.842,0.4,48.5,32,0.26,310,4,1.629
"16076","30.11.2004 21:30",1,39.4,24,0.61,132,3.2,1.534,0.6,27.7,12.1,0.18,60,3.6,1.335,0.2,37.3,22.9,0.35,337,3.8,1.727
"16077","30.11.2004 22:00",0.7,33.3,18.5,1.41,129,2.8,1.108,0.9,50.6,35.6,0.13,84,3.2,1.008,0.3,25.7,12.9,1.82,257,3.6,1.849
"16078","30.11.2004 22:30",0.9,35.9,21.2,0.51,271,3.2,1.297,0.6,34.7,19.6,0.23,277,2.9,0.761,0.3,27.6,14.3,1.42,240,3.6,1.77
"16079","30.11.2004 23:00",0.6,29.2,13.9,0.34,115,3.4,1.557,0.7,29.8,14.7,0.23,106,2.7,0.517,0.2,28,14.5,0.38,103,3.4,1.605
"16080","30.11.2004 23:30",0.6,27,12.9,1.42,147,3.6,1.643,0.6,23.6,9.9,0.23,349,2.5,0.528,0.3,37.8,26.1,0.79,80,3,1.368
"16081","01.12.2004 00:00",0.7,23.5,9.4,1.6,156,3.7,1.693,0.7,25.1,10.2,0.25,298,2.5,0.352,0.3,31.2,19.8,0.86,337,2,0.885
"16082","01.12.2004 00:30",0.6,22.7,8.4,1.71,170,3.6,1.482,0.7,23.2,8.6,0.25,7,2.1,0.055,0.3,29,16.5,1.14,355,2.1,0.696
"16083","01.12.2004 01:00",0.6,21.7,7.2,1.1,126,2.9,0.938,0.9,21.8,7,0.16,36,1.6,-0.486,0.3,37.8,27,0.56,337,1.8,0.761
"16084","01.12.2004 01:30",0.7,21.8,6.8,1.2,170,2.8,0.808,1.7,16.9,4.1,0.15,78,1.3,-0.813,0.3,30.7,21.5,0.95,314,1.5,0.404
"16085","01.12.2004 02:00",0.4,22.7,9.2,0.79,152,1.6,0.201,1.2,18.5,5.7,0.07,353,1.1,-0.93,0.2,29.4,19.3,0.66,318,1.5,0.389
"16086","01.12.2004 02:30",0.7,22.9,8.9,1.16,151,1.4,-0.105,1.7,15.8,3.9,0.25,6,1,-0.997,0.3,27.5,16.6,0.29,43,1.3,0.443
"16087","01.12.2004 03:00",0.7,22.3,9.7,1.54,155,1.8,0.153,1.1,19.1,6.1,0.14,139,1.3,-0.924,0.2,34.1,24.2,0.51,132,1.7,0.736
"16088","01.12.2004 03:30",0.7,21.6,8.5,1.19,179,1.8,0.075,1.3,19.5,6.1,0.08,58,1.2,-0.847,0.2,29.7,21.9,0.87,268,1.4,0.424
"16089","01.12.2004 04:00",1.3,20.5,6.4,0.6,309,1.7,-0.182,2.8,16.3,4.2,0.06,274,0.9,-1.237,0.2,13.5,7.7,1.5,277,1.1,-0.069
"16090","01.12.2004 04:30",5.7,16.1,2.6,1.5,328,2.6,0.01,1.6,20.1,6.5,0.3,7,0.5,-1.504,0.3,16.2,10.1,1.8,259,1.6,0.247
"16091","01.12.2004 05:00",7.5,13.4,1.5,2.72,331,3.2,0.547,1.1,23.7,8.9,0.16,299,0.9,-1.269,0.2,32.6,25.3,0.82,264,1.5,0.133
"16092","01.12.2004 05:30",7.4,15,2.3,3.72,336,3.7,0.645,1.2,29.6,14,0.04,51,1.1,-1.169,0.3,23.8,17,1.04,274,1.4,0.019
"16093","01.12.2004 06:00",6.8,15.6,3,3.65,329,4,0.695,0.7,43.3,27,0.05,306,1,-0.902,0,25.4,18.1,0.73,284,1.7,0.054
"16094","01.12.2004 06:30",4.9,19.7,4.6,2.43,339,3.4,0.421,0.9,51.1,35.4,0.07,13,1.8,-0.466,0.2,83.4,73.4,0.02,309,2,0.257
"16095","01.12.2004 07:00",3.6,24.3,9.2,2.96,324,3.7,0.731,1.3,38.2,22.5,0.52,348,2.5,0.093,0.2,64.1,55.3,0.77,312,1.6,0.064
"16096","01.12.2004 07:30",4,23.2,8.1,2.98,329,3.6,0.633,1.2,71.4,53.9,0.4,154,2.3,-0.008,0.1,48.1,37.1,0.66,129,1.9,0.406
"16097","01.12.2004 08:00",3.4,25,10.3,2.39,328,3.8,1.15,0.9,48.8,31.7,0.32,323,2.4,0.044,0.6,31.3,19.7,1.4,121,2.4,1.008
"16098","01.12.2004 08:30",4.9,23.8,10.1,2.05,320,4,1.126,NA,NA,NA,0.45,293,2.5,0.142,0.6,48.1,35.7,1.82,126,2.7,1.119
"16099","01.12.2004 09:00",5.9,23.8,10.1,3.5,337,4.3,0.863,NA,NA,NA,0.28,122,2.2,-0.467,0.4,107.9,94.1,0.26,83,1.9,0.68
"16100","01.12.2004 09:30",9.1,22.5,8.6,1.58,323,NA,NA,NA,NA,NA,0.09,91,2.8,0.022,0.5,59.9,47.3,1.51,293,2.1,0.711
"16101","01.12.2004 10:00",24.1,10.3,2.3,2.46,127,8.5,-4.551,NA,NA,NA,0.44,335,3.7,0.748,0.5,85.1,71.3,1.46,288,2.4,0.588
"16102","01.12.2004 10:30",34.4,5.5,1.3,7.1,128,10.3,-6.903,NA,NA,NA,0.76,338,4.4,1.154,0.5,71.2,57,1.65,44,2.6,1.128
"16103","01.12.2004 11:00",34.5,5.4,1.2,9.4,134,10.9,-6.337,NA,NA,NA,1.36,328,5.2,1.558,0.8,73.2,59.9,0.83,355,2.7,1.273
"16104","01.12.2004 11:30",35.9,5.7,1.4,9.61,137,11.1,-6.711,6.6,32.7,20.2,0.91,315,5.5,1.54,1.1,54.8,41.8,0.45,334,2.9,1.579
"16105","01.12.2004 12:00",36.6,5.5,1.3,10.14,143,11.3,-6.262,5.7,32.8,19.9,1.03,304,5.7,1.751,1.4,51.7,39.5,0.68,43,3.1,1.435
"16106","01.12.2004 12:30",37.4,4.4,0.7,10.09,133,11.4,-6.267,6.2,33.4,20.5,1.2,301,6.3,1.767,2.3,39.6,27.4,1.47,356,3.3,1.025
"16107","01.12.2004 13:00",36.6,4.8,0.8,9.96,135,11.5,-5.907,5.5,43.3,28.3,1.01,293,6,1.592,7.9,17.2,12.3,1.44,56,3.5,1.432
"16108","01.12.2004 13:30",36.4,5.5,0.9,9.47,136,11.4,-5.904,6,37,22.6,0.37,138,6.1,1.497,9.8,17.2,11.3,1.81,65,4.2,1.44
"16109","01.12.2004 14:00",35.4,5.9,1,10.45,145,10.4,-5.865,6.8,33.6,18.6,0.37,180,6.4,1.708,8.2,22,13.7,1.81,36,4.9,1.552
"16110","01.12.2004 14:30",33.7,6.9,1.1,9.98,147,10.3,-5.786,4.7,40.3,24.9,0.34,178,6.6,1.686,5.5,26.7,15.6,3.07,358,4.8,1.666
"16111","01.12.2004 15:00",33.8,7.2,1.1,10.11,152,10.5,-6.031,4.1,39.8,23.1,0.3,326,6.5,1.59,4.4,27.2,15.1,2.08,345,4.4,1.119
"16112","01.12.2004 15:30",34.8,6.8,1,10.47,154,10.3,-5.869,6.3,32.6,14.1,0.14,107,6.7,0.743,3.8,28,14.3,0.98,321,4.3,0.969
"16113","01.12.2004 16:00",34.2,7,0.9,10.18,153,10.3,-5.745,2.8,52.5,32.2,0.25,163,5.1,0.705,1.7,39.5,20.1,0.64,325,4.4,0.746
"16114","01.12.2004 16:30",35.6,6.4,0.7,9.08,150,10.2,-5.628,1,71.4,50.7,0.23,143,4.5,0.462,0.7,48.4,28,0.3,10,4.5,0.735
"16115","01.12.2004 17:00",36,6.3,0.8,8.43,147,9.9,-5.413,1.2,85.8,63.5,0.07,119,4,0.251,0.6,168.8,139.6,0.28,306,4.1,0.844
"16116","01.12.2004 17:30",37.4,5.1,0.6,7.83,138,10.2,-5.547,1.5,70.1,49.3,0.21,148,3.6,-0.284,0.2,40.2,22.2,0.55,332,3.5,1.089
"16117","01.12.2004 18:00",37,4.4,0.4,7.93,135,9.9,-5.295,1.4,73.4,51.5,0.04,93,3.4,-0.513,0.3,79.4,59.7,1.81,18,2.8,0.42
"16118","01.12.2004 18:30",38,4.3,0.3,7.75,134,10.5,-5.946,1.2,78.8,58.5,0.14,14,3,-0.668,0.3,95.5,75.1,1,350,2.5,0.797
"16119","01.12.2004 19:00",38.5,4.1,0.5,7.51,135,10.3,-5.704,1.1,86.6,65.1,0.05,88,2.6,-0.914,0.2,85.2,65.8,0.53,340,2.3,0.909
"16120","01.12.2004 19:30",38.5,4.1,0.2,7.55,130,10.1,-5.961,1.3,67.1,47.2,0.09,63,2.3,-0.979,0.6,72.9,56.8,0.78,355,2.2,0.794
"16121","01.12.2004 20:00",38.3,4.4,0.2,7.27,134,10,-5.682,1.2,76.9,57.6,0.15,85,1.9,-1.146,0.3,69.7,54.6,0.51,326,2.1,0.923
"16122","01.12.2004 20:30",39.6,4.1,0.2,7.41,136,10.3,-5.995,1,75,56.2,0.36,337,1.6,-1.136,0.2,55.1,40.3,0.51,285,2.2,0.962
"16123","01.12.2004 21:00",40,3.8,0.2,6.73,139,10.3,-5.786,0.7,61,43,0.14,118,1.2,-1.611,0.3,45.5,30.9,0.55,323,2.3,0.863
"16124","01.12.2004 21:30",40.4,3.5,0.2,5.94,137,10.1,-5.797,0.9,63.2,43.8,0.02,38,1.2,-1.577,0.2,34.9,21.5,0.85,285,2.2,0.917
"16125","01.12.2004 22:00",40.6,3.4,0.3,6.5,144,10.2,-5.75,1.2,60.9,42.2,0.02,113,1,-1.723,0.3,31.8,20.2,1.16,272,2,0.582
"16126","01.12.2004 22:30",40,3.4,0.4,6.09,136,9.5,-5.923,0.8,50.3,31.3,0.17,93,0.6,-1.967,0.3,28.8,17,1.31,270,1.9,0.452
"16127","01.12.2004 23:00",39.1,3.1,0.1,5.28,141,9.6,-6.318,0.7,46.5,28.7,0.1,42,0.5,-1.951,0.3,20.6,9.5,1.63,260,1.7,0.376
"16128","01.12.2004 23:30",37.6,3,0.2,3.22,152,8.4,-6.053,0.6,37.9,20.5,0.02,80,0.9,-1.821,0.4,17.2,5.4,1.39,258,1.8,0.46
"16129","02.12.2004 00:00",31.3,5.1,0.4,0.5,130,7.8,-4.333,0.7,36.8,20.1,0.09,353,0.3,-1.906,0.4,17.2,5.7,1.61,256,1.6,0.353
"16130","02.12.2004 00:30",18.8,12.4,0.4,1.94,343,6.6,-1.689,0.8,37.1,19.8,0.09,112,0.4,-1.904,0.6,16.4,3.5,2.35,255,1.4,0.125
"16131","02.12.2004 01:00",7.8,20,1.4,4.11,338,5.4,0.098,0.6,26.2,9.3,0.14,107,0.2,-2.084,0.6,16.8,3.4,2.13,253,1,-0.078
"16132","02.12.2004 01:30",5.4,20.5,1.4,3.22,335,4.4,0.584,0.6,29.4,11.2,0.01,236,0.7,-1.355,0.6,16,2.6,1.09,230,0.7,-0.082
"16133","02.12.2004 02:00",3.8,20.9,1.3,3.08,334,3.9,0.858,0.5,30.5,13.1,0.21,343,0.2,-1.909,0.7,15.9,3.3,1.33,269,0.7,-0.332
"16134","02.12.2004 02:30",2.8,22.2,2,1.46,322,3.5,0.655,0.7,31.8,12.3,0.2,128,0.2,-1.846,0.9,14.6,2.8,2.05,271,0.6,-0.594
"16135","02.12.2004 03:00",NA,NA,NA,3.69,329,3.4,0.506,0.5,28.9,8.5,0.08,104,1.3,-0.451,0.8,13.9,2,1.93,260,0.2,-0.768
"16136","02.12.2004 03:30",NA,NA,NA,3.12,333,2.9,0.55,0.5,28.6,8.2,0.18,286,1.1,-0.71,1,16.6,3.5,1.45,259,0.1,-0.766
"16137","02.12.2004 04:00",3.4,19.6,1.3,3.15,332,2.8,0.288,0.6,26.9,6.9,0.63,131,1.1,-0.883,0.9,16.9,3.3,1.45,250,-0.1,-0.875
"16138","02.12.2004 04:30",3.6,19.3,1,3.01,332,2.7,0.174,1.2,23.9,4.2,0.28,109,1.3,-0.733,0.8,16.4,4.5,1.03,286,-0.2,-1.105
"16139","02.12.2004 05:00",2.5,20.5,1.9,0.93,18,1.7,-0.548,1.5,24.1,4,0.37,123,1.3,-0.56,0.6,18.4,7.6,0.86,298,-0.1,-1.035
"16140","02.12.2004 05:30",1,35.1,14.8,1.07,331,1.6,-0.171,2.4,22.8,4.4,0.59,134,1.1,-0.788,0.3,26.9,15.1,0.93,271,-0.2,-1.032
"16141","02.12.2004 06:00",1.1,67.3,47.9,0.71,135,-0.1,-1.419,1.6,31.5,11.3,0.26,136,1.1,-0.804,0.5,24.1,14.1,0.91,295,0,-0.996
"16142","02.12.2004 06:30",1,143.8,120.8,0.34,248,0.9,-0.629,1.6,36.3,15.9,0.38,125,1,-0.902,0.3,35.9,23,1.88,266,0,-1.07
"16143","02.12.2004 07:00",0.9,107.1,85.7,0.22,299,1.3,-0.342,0.9,49.7,28.7,0.18,74,1.5,-0.568,NA,NA,NA,0.93,283,-0.1,-1.093
"16144","02.12.2004 07:30",2.2,33,13.6,2.04,333,2.5,0.32,0.9,48,26.6,0.12,267,1.3,-0.797,NA,NA,NA,1.16,314,0.2,-0.842
"16145","02.12.2004 08:00",1.8,44,23.8,1.02,358,2.6,0.338,1,54.7,32.9,0.42,284,1.5,-0.584,NA,NA,NA,1.24,301,0.1,-0.868
"16146","02.12.2004 08:30",2.8,49.5,30,1.17,321,2.9,0.435,1.1,53.5,31.5,0.23,305,1.9,-0.335,NA,NA,NA,1.78,270,0.3,-0.846
"16147","02.12.2004 09:00",5,32.7,16.6,1.81,327,3,0.434,2,31.8,12.5,1.02,354,2.4,0.43,NA,NA,NA,1.29,259,0.2,-0.594
"16148","02.12.2004 09:30",4.9,38.4,21.6,2.16,324,3.1,0.499,2.6,31.2,13.2,0.69,315,2.5,0.56,1,42.3,27.5,0.82,264,0.4,-0.468
"16149","02.12.2004 10:00",7.6,25.8,12.4,2.92,332,3.4,0.642,2.8,36.3,17.4,0.66,315,2.5,0.417,1.2,41.9,26.9,1.16,261,0.6,-0.416
"16150","02.12.2004 10:30",6.9,27.4,14.1,2.6,332,3.7,0.901,4.5,30.2,13.2,0.85,302,2.4,0.027,2.1,31.5,17.7,0.14,117,0.7,-0.465
"16151","02.12.2004 11:00",7.5,24,10.9,3.38,335,3.5,0.723,4.4,30.3,12.8,0.54,341,2.6,0.01,3.8,27.7,15.2,0.93,87,1,-0.439
"16152","02.12.2004 11:30",7.4,30.2,16.5,2.92,332,3.5,0.655,4.3,38.7,20.9,0.75,306,2.8,0.238,3.4,36.5,22.2,1.04,77,1.2,-0.549
"16153","02.12.2004 12:00",7.9,26.3,13.1,2.86,328,3.8,0.828,4.6,36.7,19.3,0.2,275,2.6,0.076,2.5,44.6,27.5,0.4,55,1.4,-0.399
"16154","02.12.2004 12:30",8.1,28.9,15.8,2.69,331,3.8,0.725,5.8,35.4,19.6,0.45,292,3.4,0.336,4.5,46.9,29.9,0.28,117,1.6,-0.375
"16155","02.12.2004 13:00",8.9,25.8,12.9,1.43,338,4,0.747,7.5,34.1,19.3,0.45,290,4,0.501,4.3,49.7,32.6,0.22,106,2.6,0.223
"16156","02.12.2004 13:30",5.6,43.3,26.1,1.29,291,4.1,0.879,6.6,36.8,20.6,0.49,249,4.2,0.445,3.5,71.2,50.6,0.93,349,2.6,0.24
"16157","02.12.2004 14:00",4.3,50.4,30.5,0.99,285,3.9,0.892,6.9,34.5,18.3,0.33,213,4.4,0.365,2.6,69.9,50,0.94,358,2.9,0.286
"16158","02.12.2004 14:30",3.7,56.2,35.3,1.06,294,4.1,0.931,5.6,32.7,16,1.13,289,4.2,0.588,2.3,66.8,46.7,0.82,1,3.1,0.349
"16159","02.12.2004 15:00",2.1,76.4,53.6,0.72,253,3.9,0.789,3.8,41.6,22.5,1.04,300,3.9,0.65,2.1,48.4,31,0.92,349,3.5,0.468
"16160","02.12.2004 15:30",1.8,66.4,45.2,0.35,348,3.8,0.965,2.9,39.2,20.2,0.85,303,3.6,0.685,1.8,40.5,22.9,1.12,285,3.7,0.68
"16161","02.12.2004 16:00",1.6,70.5,47.4,1.31,315,4.1,0.983,1.4,49.4,28.9,0.33,291,3.4,0.658,0.9,47,26.8,0.77,185,3.9,1.198
"16162","02.12.2004 16:30",1.4,135.3,109.5,1.19,157,2.7,0.371,0.8,64.3,44.5,0.37,149,3.2,0.53,0.4,54.3,31.3,1.56,155,3.9,1.265
"16163","02.12.2004 17:00",1.3,158.2,132.1,0.31,214,2.3,0.14,0.8,77.9,56.8,0.09,203,3.2,0.53,0.3,66.2,44.1,1.38,172,3.5,0.99
"16164","02.12.2004 17:30",1,103.1,81.9,0.25,223,2.1,0.071,0.8,65.3,45,0.09,97,3.3,0.678,0.3,52.5,32.6,0.55,136,3.4,1.041
"16165","02.12.2004 18:00",2.2,159.4,136.3,1.33,162,1.6,-0.249,0.8,71.6,51.3,0.05,209,3.2,0.647,0.4,87.3,66.2,0.95,93,2.8,0.871
"16166","02.12.2004 18:30",1.6,114,93.7,1.04,131,1.4,-0.259,0.9,79,59.5,0.18,7,3,0.467,0.3,87.3,69.1,0.85,9,2.1,0.324
"16167","02.12.2004 19:00",1.1,183,157.5,0.4,261,2,0.037,0.9,73.4,54.3,0.56,313,2.8,0.42,0.5,127.4,106.9,0.86,308,1.8,0.2
"16168","02.12.2004 19:30",0.6,86.1,63,2.05,289,3.5,1.073,1.2,62.7,42.3,0.23,77,2.9,0.237,0.4,125.9,107.7,0.71,284,1.9,0.189
"16169","02.12.2004 20:00",1.1,55.5,35.1,1.13,55,3.1,0.828,0.7,52.1,31,0.39,329,2.9,0.237,0.4,92,74.2,0.11,319,1.8,0.292
"16170","02.12.2004 20:30",1.4,75.7,54.7,1.96,124,2,0.226,1.2,70.6,50.8,0.16,307,2.3,-0.138,0.5,119.9,103.2,0.59,276,1.6,0.125
"16171","02.12.2004 21:00",1.1,108.7,88.2,0.14,238,1.3,-0.265,0.9,57,37.5,0.22,20,1.9,-0.416,0.4,60.3,47,1.68,267,1.1,-0.28
"16172","02.12.2004 21:30",1,84,65.4,0.66,271,2.1,0.198,0.9,52,31.7,0.2,32,1.9,-0.547,0.4,55.1,41.8,1.48,263,1.1,-0.417
"16173","02.12.2004 22:00",1.2,65.7,49.6,0.86,141,0.8,-0.805,0.8,63.8,44.1,0.15,10,1.8,-0.628,0.4,72.9,58.9,0.62,200,0.9,-0.387
"16174","02.12.2004 22:30",0.9,64.1,47.2,0.74,143,1.2,-0.379,0.7,43.7,24.4,0.29,103,1.4,-1.02,0.4,99.7,85.3,0.49,206,0.9,-0.312
"16175","02.12.2004 23:00",1,63.4,48.2,0.46,154,0.3,-1.116,0.6,39.6,20.9,0.3,1,1.7,-0.564,0.4,99.3,87.2,1.3,314,0.1,-1.223
"16176","02.12.2004 23:30",0.4,40.2,22.5,2.44,310,3.2,0.926,0.5,37,18,0.24,359,2,0.005,0.3,107,93.5,0.76,25,0.3,-1.011
"16177","03.12.2004 00:00",0.3,29,9.4,4.42,323,4.2,1.474,0.5,40.2,20.7,1.2,332,3,1.1,0.3,70.4,58.2,1.58,342,-0.3,-1.587
"16178","03.12.2004 00:30",0.7,28.2,8.2,4.83,331,4.1,1.376,0.6,45.6,25.5,0.68,343,3,1.116,0.5,63.4,51,0.15,353,0,-1.233
"16179","03.12.2004 01:00",0.4,29.7,9.8,3.22,336,4,1.446,0.5,46,25.7,0.5,325,3.1,1.135,0.2,65.1,53,0.76,237,0.7,-0.585
"16180","03.12.2004 01:30",0.6,32.2,12.1,3.15,324,3.6,1.121,0.5,47,27.9,0.1,276,2.4,0.557,0.3,58.4,47.2,0.54,289,0.7,-0.63
"16181","03.12.2004 02:00",0.8,31.2,11.5,1.08,42,2.6,0.643,0.5,37.3,21.2,0.1,91,1.4,-0.415,0.2,61.9,50.9,0.42,338,0.1,-0.882
"16182","03.12.2004 02:30",0.5,31.2,12.5,0.71,135,2.4,0.62,0.6,34.6,19.2,0.1,43,1,-0.793,0.2,60.4,50,1.06,356,-0.1,-1.137
"16183","03.12.2004 03:00",0.6,35.1,18.9,0.75,150,1,-0.198,0.6,41.9,26.6,0.22,335,1.1,-0.726,0.1,54.7,45.7,0.79,18,-0.3,-1.002
"16184","03.12.2004 03:30",0.9,41,26,0.21,221,1,-0.198,0.5,36.5,18.4,0.34,29,1.5,-0.13,0.2,51.6,39,0.71,47,-0.2,-0.774
"16185","03.12.2004 04:00",0.5,38.9,25.6,1.17,154,0.8,-0.516,0.5,38.4,19.7,0.05,18,1.3,-0.404,0.2,49.9,35.7,0.65,51,-0.1,-0.674
"16186","03.12.2004 04:30",0.5,37.4,22.8,1.06,169,1.2,-0.075,0.5,36.7,18.4,0.26,339,1.7,0.086,0.2,48.6,34.4,0.9,338,0,-0.605
"16187","03.12.2004 05:00",0.5,48.9,33.4,0.91,119,1.8,0.261,0.5,36,16.9,0.25,347,1.4,-0.029,0.3,49.9,37.8,0.95,333,-0.1,-0.631
"16188","03.12.2004 05:30",1,65.8,50.5,0.98,157,1.6,0.064,0.6,44.3,24.7,0.14,322,1.6,0.079,0.2,60.2,48.8,0.32,291,0,-0.322
"16189","03.12.2004 06:00",0.6,89.9,73.1,1.59,170,2,0.272,0.6,45,26,0.28,125,1.1,-0.28,0.2,72.5,60.2,0.23,148,0.2,-0.235
"16190","03.12.2004 06:30",0.9,97.2,81,1.36,132,1.6,-0.171,0.6,45.4,27.2,0.51,137,1,-0.623,0.3,75.3,62,0.66,338,0.5,-0.122
"16191","03.12.2004 07:00",1.1,173,152.9,1.59,165,1.1,-0.356,0.9,74.9,54.9,0.27,120,1.1,-0.71,0.2,84.2,70.3,1.01,292,0.4,-0.337
"16192","03.12.2004 07:30",0.9,205.6,183.2,1.74,177,1.4,-0.228,0.9,117,95.1,0.07,333,1.9,-0.319,0.3,90.5,76,0.66,338,0.5,-0.471
"16193","03.12.2004 08:00",1.5,196.6,173.8,0.71,136,0.5,-0.753,0.8,95.6,75.3,0.18,143,1.8,-0.402,0.3,84.8,71.9,1.85,280,0.6,-0.804
"16194","03.12.2004 08:30",1.8,188.4,166.3,0.17,184,1.2,-0.333,0.9,65.3,46.4,0.82,337,2.5,0.368,0.3,106.2,90.8,0.64,277,0.7,-0.54
"16195","03.12.2004 09:00",1.7,164.3,140.5,0.75,264,1.7,0.116,1,57.2,37.1,0.14,337,3.2,0.746,0.4,88.2,74.3,0.15,311,1,-0.228
"16196","03.12.2004 09:30",1.5,113.5,94.5,1.22,125,2.4,0.557,1.2,52.4,33.5,0.46,275,3.4,1.041,0.5,92.8,76.5,0.4,157,1.5,0.239
"16197","03.12.2004 10:00",0.8,122.1,102,1.42,161,3.3,1.283,1.3,58.3,37.5,0.36,291,3.8,1.367,0.8,88.6,69.9,1.19,138,2.2,0.825
"16198","03.12.2004 10:30",1.1,77,57.5,1.32,165,3.9,1.793,1.5,65.1,45.7,0.22,297,4.1,1.578,1.3,67.5,48.7,1.75,141,3.4,1.7
"16199","03.12.2004 11:00",1.7,61.1,42.3,1.68,104,4.5,1.953,2.1,59.2,39.5,0.31,324,4.4,1.397,3.2,45.4,29.5,1.62,130,3.8,2.094
"16200","03.12.2004 11:30",3,54.8,35.5,1.64,110,5.4,2.302,2.4,80.6,57.2,0.31,115,4.9,1.303,3.6,51.7,34.3,1.83,125,4.3,2.071
"16201","03.12.2004 12:00",4.1,56.2,36,0.68,138,6.1,2.046,2.9,61.9,39.6,0.13,153,5.9,1.59,2.6,65,46.3,0.34,81,4.7,2.431
"16202","03.12.2004 12:30",4.5,56,35.9,0.63,244,6.5,2.093,3,64.7,42.7,0.26,275,6.1,1.631,4.6,49.5,32.5,0.63,109,5.4,2.868
"16203","03.12.2004 13:00",4,55.1,36.6,0.79,309,6.8,2.382,3.2,74.6,50.4,0.32,139,6.6,1.745,2.6,79.5,58.4,0.55,73,5.8,2.849
"16204","03.12.2004 13:30",2.7,75.6,53.2,1.21,279,6.2,2.049,5,60.6,36.6,0.21,253,8,1.527,3.5,73.8,51.5,1.31,346,6,3.148
"16205","03.12.2004 14:00",2.3,81.4,58.2,0.85,307,6.5,2.169,6.9,43,20.6,0.72,306,8.2,1.761,2.6,76.3,52.1,0.91,336,6.5,3.427
"16206","03.12.2004 14:30",3.1,48.9,28.5,1.45,324,6.8,2.478,3.6,47.1,22.6,1.26,302,7.7,2.339,2.3,67.9,42.8,0.56,82,6.8,2.853
"16207","03.12.2004 15:00",1.8,72.8,48.6,0.6,284,6.8,2.704,2.8,45.8,21.6,0.87,315,7.2,1.942,2.6,57.4,31.4,0.68,83,6.6,2.398
"16208","03.12.2004 15:30",1.2,71,49,0.62,149,6.7,2.701,2,49.8,24.2,0.75,303,7.1,2.185,1.5,49.6,22.8,0.4,81,6.9,2.267
"16209","03.12.2004 16:00",1.3,70.6,50.4,0.76,114,6.1,2.45,1.2,60,32.9,0.39,321,7.1,2.382,0.7,60.7,36.2,0.56,81,7,2.973
"16210","03.12.2004 16:30",1.1,135.6,114.6,0.69,163,4.6,1.831,0.7,90.2,63.6,0.36,139,6.7,2.419,0.4,70.5,46.7,1.33,79,6.4,3.312
"16211","03.12.2004 17:00",1.8,172.6,152.7,0.96,136,4.2,1.609,0.8,103.9,78.3,0.28,116,6.1,2.267,0.3,69.3,44.9,1.27,91,6,3.044
"16212","03.12.2004 17:30",1.3,188,166.8,1.21,140,3.9,1.432,0.9,91.6,68.8,0.5,124,5.4,1.842,0.6,59.4,34.7,0.92,63,6,2.533
"16213","03.12.2004 18:00",1.3,190.1,169.5,1.5,178,3.5,1.139,1,73.8,52.5,0.32,356,4.4,1.448,0.5,171,142.3,0.85,37,5.2,2.281
"16214","03.12.2004 18:30",2.2,143,123.6,0.71,137,3.1,0.812,0.9,126.3,105,0.18,100,3.8,1.117,0.4,124.6,98.1,0.64,274,5.1,2.641
"16215","03.12.2004 19:00",1.1,186.2,166.4,1.3,181,2.3,0.316,1,130,110.3,0.12,49,3.6,0.938,0.4,74.9,53.1,0.66,74,4.8,2.529
"16216","03.12.2004 19:30",1.5,180,162.4,0.89,156,2.4,0.334,1,94.4,75.1,0.16,27,3.1,0.565,0.3,99.9,77.1,0.45,73,4.9,2.445
