"","source","destination","id","t","n","category"
"49502",6034,10471,"0B989",2005-08-16,1,"Cattle"
"49503",6034,10471,"0B98A",2005-08-16,1,"Cattle"
"49504",333,10471,"0B98B",2005-08-16,1,"Cattle"
"49505",333,10471,"0B98C",2005-08-16,1,"Cattle"
"49506",6222,10471,"0B98D",2005-08-16,1,"Cattle"
"49507",334,10471,"0B98E",2005-08-16,1,"Cattle"
"49508",335,10471,"0B98F",2005-08-16,1,"Cattle"
"49509",335,10471,"0B990",2005-08-16,1,"Cattle"
"49510",6223,10471,"0B991",2005-08-16,1,"Cattle"
"49511",6223,10471,"0B992",2005-08-16,1,"Cattle"
"49512",6223,10471,"0B993",2005-08-16,1,"Cattle"
"49513",6223,10471,"0B994",2005-08-16,1,"Cattle"
"49514",6224,10471,"0B995",2005-08-16,1,"Cattle"
"49515",6225,10471,"0B996",2005-08-16,1,"Cattle"
"49516",6226,10471,"0B997",2005-08-16,1,"Cattle"
"49517",6226,10471,"0B998",2005-08-16,1,"Cattle"
"49518",6227,10471,"0B999",2005-08-12,1,"Cattle"
"49519",626,10471,"0B99A",2005-08-16,1,"Cattle"
"49520",626,10471,"0B99B",2005-08-16,1,"Cattle"
"49521",627,10471,"0B99C",2005-08-16,1,"Cattle"
"49522",627,10471,"0B99D",2005-08-16,1,"Cattle"
"49523",627,10471,"0B99E",2005-08-16,1,"Cattle"
"49524",336,10471,"0B99F",2005-08-16,1,"Cattle"
"49525",336,10471,"0B9A0",2005-08-16,1,"Cattle"
"49526",6228,10471,"0B9A1",2005-08-16,1,"Cattle"
"49527",6228,10471,"0B9A2",2005-08-16,1,"Cattle"
"49528",6229,9275,"0B9A3",2005-10-24,1,"Cattle"
"49529",6229,9275,"0B9A4",2005-10-24,1,"Cattle"
"49530",6229,9275,"0B9A5",2005-10-24,1,"Cattle"
"49531",6229,9275,"0B9A6",2005-10-24,1,"Cattle"
"49532",6229,9275,"0B9A7",2005-10-24,1,"Cattle"
"49533",6229,9275,"0B9A8",2005-10-24,1,"Cattle"
"49534",6229,9275,"0B9A9",2005-10-24,1,"Cattle"
"49535",6229,9275,"0B9AA",2005-10-24,1,"Cattle"
"49536",6229,9275,"0B9AB",2005-10-24,1,"Cattle"
"49537",6229,9275,"0B9AC",2005-10-24,1,"Cattle"
"49538",6229,9275,"0B9AD",2005-10-24,1,"Cattle"
"49539",6229,9275,"0B9AE",2005-10-24,1,"Cattle"
"49540",6229,9275,"0B9AF",2005-10-24,1,"Cattle"
"49541",6229,9275,"0B9B0",2005-10-24,1,"Cattle"
"49542",6229,9275,"0B9B1",2005-10-24,1,"Cattle"
"49543",6229,9275,"0B9B2",2005-10-24,1,"Cattle"
"49544",6229,9275,"0B9B3",2005-10-24,1,"Cattle"
"49545",6229,9275,"0B9B4",2005-10-24,1,"Cattle"
"49546",6229,9275,"0B9B5",2005-10-24,1,"Cattle"
"49547",6230,5213,"0B9B6",2005-08-24,1,"Cattle"
"49548",6230,5213,"0B9B7",2005-08-24,1,"Cattle"
"49549",5212,5213,"0B9B8",2005-10-24,1,"Cattle"
"49550",5213,264,"0B9B8",2005-10-24,1,"Cattle"
"49551",5212,5213,"0B9B9",2005-10-24,1,"Cattle"
"49552",5213,264,"0B9B9",2005-10-24,1,"Cattle"
"49553",6231,10763,"0B9BA",2005-09-26,1,"Cattle"
"49554",6231,10763,"0B9BB",2005-09-26,1,"Cattle"
"49555",1563,10871,"0B9BC",2005-08-19,1,"Cattle"
"49556",1563,10871,"0B9BD",2005-08-19,1,"Cattle"
"49557",621,10871,"0B9BE",2005-08-19,1,"Cattle"
"49558",621,10871,"0B9BF",2005-08-19,1,"Cattle"
"49559",621,10871,"0B9C0",2005-08-19,1,"Cattle"
"49560",621,10871,"0B9C1",2005-08-19,1,"Cattle"
"49561",621,10871,"0B9C2",2005-08-19,1,"Cattle"
"49562",621,10871,"0B9C3",2005-08-19,1,"Cattle"
"49563",621,10871,"0B9C4",2005-08-19,1,"Cattle"
"49564",621,10871,"0B9C5",2005-08-19,1,"Cattle"
"49565",6232,10871,"0B9C6",2005-09-08,1,"Cattle"
"49566",6232,10871,"0B9C7",2005-09-08,1,"Cattle"
"49567",6232,10871,"0B9C8",2005-09-07,1,"Cattle"
"49568",6232,10871,"0B9C9",2005-09-07,1,"Cattle"
"49569",6232,10871,"0B9CA",2005-09-07,1,"Cattle"
"49570",6232,10871,"0B9CB",2005-09-07,1,"Cattle"
"49571",6232,10871,"0B9CC",2005-09-07,1,"Cattle"
"49572",6233,10871,"0B9CD",2005-08-19,1,"Cattle"
"49573",6233,10871,"0B9CE",2005-08-19,1,"Cattle"
"49574",6033,10871,"0B9CF",2005-08-19,1,"Cattle"
"49575",6033,10871,"0B9D0",2005-08-19,1,"Cattle"
"49576",6033,10871,"0B9D1",2005-08-19,1,"Cattle"
"49577",6033,10871,"0B9D2",2005-08-19,1,"Cattle"
"49578",6033,10871,"0B9D3",2005-08-19,1,"Cattle"
"49579",6033,10871,"0B9D4",2005-08-19,1,"Cattle"
"49580",6033,10871,"0B9D5",2005-08-19,1,"Cattle"
"49581",6234,10871,"0B9D6",2005-08-19,1,"Cattle"
"49582",6234,10871,"0B9D7",2005-08-19,1,"Cattle"
"49583",6234,10871,"0B9D8",2005-08-19,1,"Cattle"
"49584",6235,10871,"0B9D9",2005-08-19,1,"Cattle"
"49585",6235,10871,"0B9DA",2005-08-19,1,"Cattle"
"49586",625,10871,"0B9DB",2005-08-19,1,"Cattle"
"49587",625,10871,"0B9DC",2005-08-19,1,"Cattle"
"49588",6236,10871,"0B9DD",2005-08-19,1,"Cattle"
"49589",6237,10871,"0B9DE",2005-09-07,1,"Cattle"
"49590",6237,10871,"0B9DF",2005-09-07,1,"Cattle"
"49591",6237,10871,"0B9E0",2005-09-07,1,"Cattle"
"49592",6237,10871,"0B9E1",2005-10-24,1,"Cattle"
"49593",6237,10871,"0B9E2",2005-10-24,1,"Cattle"
"49594",6237,10871,"0B9E3",2005-10-24,1,"Cattle"
"49595",575,4245,"0B9E4",2005-10-10,1,"Cattle"
"49596",6238,578,"0B9E5",2005-09-05,1,"Cattle"
"49597",6239,10876,"0B9E6",2005-10-04,1,"Cattle"
"49598",6239,10876,"0B9E7",2005-10-04,1,"Cattle"
"49599",6239,10876,"0B9E8",2005-10-04,1,"Cattle"
"49600",6239,10876,"0B9E9",2005-10-04,1,"Cattle"
"49601",6239,10876,"0B9EA",2005-10-04,1,"Cattle"
"49602",6239,10876,"0B9EB",2005-10-04,1,"Cattle"
"49603",6239,10876,"0B9EC",2005-10-04,1,"Cattle"
"49604",6239,10876,"0B9ED",2005-10-04,1,"Cattle"
"49605",6239,10876,"0B9EE",2005-10-04,1,"Cattle"
"49606",6239,10876,"0B9EF",2005-10-04,1,"Cattle"
"49607",6239,10876,"0B9F0",2005-10-04,1,"Cattle"
"49608",6239,10876,"0B9F1",2005-10-04,1,"Cattle"
"49609",6239,10876,"0B9F2",2005-10-04,1,"Cattle"
"49610",6239,10876,"0B9F3",2005-10-04,1,"Cattle"
"49611",6239,10876,"0B9F4",2005-10-04,1,"Cattle"
"49612",5399,10876,"0B9F5",2005-10-04,1,"Cattle"
"49613",5399,10876,"0B9F6",2005-10-04,1,"Cattle"
"49614",5399,10876,"0B9F7",2005-10-04,1,"Cattle"
"49615",5399,10876,"0B9F8",2005-10-04,1,"Cattle"
"49616",5399,10876,"0B9F9",2005-10-04,1,"Cattle"
"49617",5399,10876,"0B9FA",2005-10-04,1,"Cattle"
"49618",5399,10876,"0B9FB",2005-10-04,1,"Cattle"
"49619",5399,10876,"0B9FC",2005-10-04,1,"Cattle"
"49620",5399,10876,"0B9FD",2005-10-04,1,"Cattle"
"49621",5399,10876,"0B9FE",2005-10-04,1,"Cattle"
"49622",5399,10876,"0B9FF",2005-10-04,1,"Cattle"
"49623",5399,10876,"0BA00",2005-10-04,1,"Cattle"
"49624",5399,10876,"0BA01",2005-10-04,1,"Cattle"
"49625",5399,10876,"0BA02",2005-10-04,1,"Cattle"
"49626",5399,10876,"0BA03",2005-10-04,1,"Cattle"
"49627",5399,10876,"0BA04",2005-10-04,1,"Cattle"
"49628",5399,10876,"0BA05",2005-10-04,1,"Cattle"
"49629",5399,10876,"0BA06",2005-10-05,1,"Cattle"
"49630",6240,10876,"0BA07",2005-10-06,1,"Cattle"
"49631",6240,10876,"0BA08",2005-10-06,1,"Cattle"
"49632",6240,10876,"0BA09",2005-10-06,1,"Cattle"
"49633",6240,10876,"0BA0A",2005-10-06,1,"Cattle"
"49634",6240,10876,"0BA0B",2005-10-06,1,"Cattle"
"49635",6240,10876,"0BA0C",2005-10-06,1,"Cattle"
"49636",6240,10876,"0BA0D",2005-10-06,1,"Cattle"
"49637",6240,10876,"0BA0E",2005-10-06,1,"Cattle"
"49638",6240,10876,"0BA0F",2005-10-06,1,"Cattle"
"49639",6241,10876,"0BA10",2005-10-06,1,"Cattle"
"49640",6241,10876,"0BA11",2005-10-06,1,"Cattle"
"49641",6241,10876,"0BA12",2005-10-06,1,"Cattle"
"49642",6241,10876,"0BA13",2005-10-06,1,"Cattle"
"49643",6241,10876,"0BA14",2005-10-06,1,"Cattle"
"49644",6241,10876,"0BA15",2005-10-06,1,"Cattle"
"49645",6241,10876,"0BA16",2005-10-06,1,"Cattle"
"49646",6241,10876,"0BA17",2005-10-06,1,"Cattle"
"49647",6241,10876,"0BA18",2005-10-07,1,"Cattle"
"49648",6241,10876,"0BA19",2005-10-06,1,"Cattle"
"49649",6242,10876,"0BA1A",2005-10-17,1,"Cattle"
"49650",6242,10876,"0BA1B",2005-10-17,1,"Cattle"
"49651",6242,10876,"0BA1C",2005-10-17,1,"Cattle"
"49652",6242,10876,"0BA1D",2005-10-17,1,"Cattle"
"49653",6242,10876,"0BA1E",2005-10-17,1,"Cattle"
"49654",6242,10876,"0BA1F",2005-10-17,1,"Cattle"
"49655",6242,10876,"0BA20",2005-10-17,1,"Cattle"
"49656",6242,10876,"0BA21",2005-10-17,1,"Cattle"
"49657",6242,10876,"0BA22",2005-10-17,1,"Cattle"
"49658",6242,10876,"0BA23",2005-10-17,1,"Cattle"
"49659",6242,10876,"0BA24",2005-10-17,1,"Cattle"
"49660",6242,10876,"0BA25",2005-10-17,1,"Cattle"
"49661",6242,10876,"0BA26",2005-10-17,1,"Cattle"
"49662",6242,10876,"0BA27",2005-10-17,1,"Cattle"
"49663",6242,10876,"0BA28",2005-10-17,1,"Cattle"
"49664",6242,10876,"0BA29",2005-10-17,1,"Cattle"
"49665",6242,10876,"0BA2A",2005-10-17,1,"Cattle"
"49666",6242,10876,"0BA2B",2005-10-17,1,"Cattle"
"49667",6242,10876,"0BA2C",2005-10-17,1,"Cattle"
"49668",6242,10876,"0BA2D",2005-10-17,1,"Cattle"
"49669",6242,10876,"0BA2E",2005-10-17,1,"Cattle"
"49670",6242,10876,"0BA2F",2005-10-17,1,"Cattle"
"49671",6242,10876,"0BA30",2005-10-17,1,"Cattle"
"49672",6242,10876,"0BA31",2005-10-17,1,"Cattle"
"49673",6242,10876,"0BA32",2005-10-17,1,"Cattle"
"49674",6242,10876,"0BA33",2005-10-17,1,"Cattle"
"49675",6242,10876,"0BA34",2005-10-17,1,"Cattle"
"49676",6242,10876,"0BA35",2005-10-17,1,"Cattle"
"49677",6242,10876,"0BA36",2005-10-17,1,"Cattle"
"49678",6242,10876,"0BA37",2005-10-17,1,"Cattle"
"49679",6242,10876,"0BA38",2005-10-17,1,"Cattle"
"49680",6242,10876,"0BA39",2005-10-17,1,"Cattle"
"49681",6242,10876,"0BA3A",2005-10-17,1,"Cattle"
"49682",6242,10876,"0BA3B",2005-10-17,1,"Cattle"
"49683",6242,10876,"0BA3C",2005-10-17,1,"Cattle"
"49684",6242,10876,"0BA3D",2005-10-17,1,"Cattle"
"49685",6242,10876,"0BA3E",2005-10-17,1,"Cattle"
"49686",6242,10876,"0BA3F",2005-10-17,1,"Cattle"
"49687",6243,10877,"0BA40",2005-10-14,1,"Cattle"
"49688",6244,10802,"0BA41",2005-08-12,1,"Cattle"
"49689",6244,10802,"0BA42",2005-08-12,1,"Cattle"
"49690",6244,10802,"0BA43",2005-10-14,1,"Cattle"
"49691",6244,10802,"0BA44",2005-10-14,1,"Cattle"
"49692",6244,10802,"0BA45",2005-10-14,1,"Cattle"
"49693",6244,10802,"0BA46",2005-10-14,1,"Cattle"
"49694",6244,10802,"0BA47",2005-10-14,1,"Cattle"
"49695",6244,10802,"0BA48",2005-10-14,1,"Cattle"
"49696",6245,10878,"0BA49",2005-08-31,1,"Cattle"
"49697",6245,10878,"0BA4A",2005-08-31,1,"Cattle"
"49698",6245,10878,"0BA4B",2005-08-31,1,"Cattle"
"49699",6246,10597,"0BA4C",2005-08-05,1,"Cattle"
"49700",6246,10597,"0BA4D",2005-08-05,1,"Cattle"
"49701",2892,10879,"0BA4E",2005-10-24,1,"Cattle"
"49702",615,8500,"0BA4F",2005-10-07,1,"Cattle"
"49703",615,8500,"0BA50",2005-10-07,1,"Cattle"
"49704",615,8500,"0BA51",2005-10-07,1,"Cattle"
"49705",617,8500,"0BA52",2005-10-07,1,"Cattle"
"49706",617,8500,"0BA53",2005-10-07,1,"Cattle"
"49707",617,8500,"0BA54",2005-10-07,1,"Cattle"
"49708",617,8500,"0BA55",2005-10-07,1,"Cattle"
"49709",617,8500,"0BA56",2005-10-07,1,"Cattle"
"49710",617,8500,"0BA57",2005-10-26,1,"Cattle"
"49711",617,8500,"0BA58",2005-10-07,1,"Cattle"
"49712",617,8500,"0BA59",2005-10-07,1,"Cattle"
"49713",617,8500,"0BA5A",2005-10-07,1,"Cattle"
"49714",617,8500,"0BA5B",2005-10-12,1,"Cattle"
"49715",617,8500,"0BA5C",2005-10-07,1,"Cattle"
"49716",617,8500,"0BA5D",2005-10-07,1,"Cattle"
"49717",617,8500,"0BA5E",2005-10-12,1,"Cattle"
"49718",617,8500,"0BA5F",2005-10-07,1,"Cattle"
"49719",617,8500,"0BA60",2005-10-07,1,"Cattle"
"49720",617,8500,"0BA61",2005-10-12,1,"Cattle"
"49721",617,8500,"0BA62",2005-10-12,1,"Cattle"
"49722",617,8500,"0BA63",2005-10-12,1,"Cattle"
"49723",617,8500,"0BA64",2005-10-12,1,"Cattle"
"49724",617,8500,"0BA65",2005-10-12,1,"Cattle"
"49725",617,8500,"0BA66",2005-10-12,1,"Cattle"
"49726",617,8500,"0BA67",2005-10-12,1,"Cattle"
"49727",617,8500,"0BA68",2005-10-26,1,"Cattle"
"49728",617,8500,"0BA69",2005-10-12,1,"Cattle"
"49729",617,8500,"0BA6A",2005-10-26,1,"Cattle"
"49730",617,8500,"0BA6B",2005-10-26,1,"Cattle"
"49731",617,8500,"0BA6C",2005-10-26,1,"Cattle"
"49732",617,8500,"0BA6D",2005-10-26,1,"Cattle"
"49733",617,8500,"0BA6E",2005-10-26,1,"Cattle"
"49734",617,8500,"0BA6F",2005-10-26,1,"Cattle"
"49735",617,8500,"0BA70",2005-09-16,1,"Cattle"
"49736",617,8500,"0BA71",2005-08-27,1,"Cattle"
"49737",617,8500,"0BA72",2005-09-08,1,"Cattle"
"49738",617,8500,"0BA73",2005-08-29,1,"Cattle"
"49739",617,8500,"0BA74",2005-09-16,1,"Cattle"
"49740",617,8500,"0BA75",2005-09-16,1,"Cattle"
"49741",617,8500,"0BA76",2005-08-27,1,"Cattle"
"49742",617,8500,"0BA77",2005-09-16,1,"Cattle"
"49743",617,8500,"0BA78",2005-08-27,1,"Cattle"
"49744",617,8500,"0BA79",2005-09-16,1,"Cattle"
"49745",617,8500,"0BA7A",2005-09-08,1,"Cattle"
"49746",617,8500,"0BA7B",2005-08-29,1,"Cattle"
"49747",617,8500,"0BA7C",2005-09-08,1,"Cattle"
"49748",617,8500,"0BA7D",2005-08-29,1,"Cattle"
"49749",617,8500,"0BA7E",2005-08-27,1,"Cattle"
"49750",617,8500,"0BA7F",2005-08-27,1,"Cattle"
"49751",617,8500,"0BA80",2005-09-08,1,"Cattle"
"49752",617,8500,"0BA81",2005-08-27,1,"Cattle"
"49753",617,8500,"0BA82",2005-09-08,1,"Cattle"
"49754",617,8500,"0BA83",2005-10-06,1,"Cattle"
"49755",617,8500,"0BA84",2005-09-08,1,"Cattle"
"49756",617,8500,"0BA85",2005-09-08,1,"Cattle"
"49757",617,8500,"0BA86",2005-09-08,1,"Cattle"
"49758",617,8500,"0BA87",2005-09-16,1,"Cattle"
"49759",617,8500,"0BA88",2005-09-08,1,"Cattle"
"49760",617,8500,"0BA89",2005-10-12,1,"Cattle"
"49761",617,8500,"0BA8A",2005-10-12,1,"Cattle"
"49762",617,8500,"0BA8B",2005-10-26,1,"Cattle"
"49763",617,8500,"0BA8C",2005-10-26,1,"Cattle"
"49764",617,8500,"0BA8D",2005-10-26,1,"Cattle"
"49765",6247,8251,"0BA8E",2005-10-07,1,"Cattle"
"49766",6247,8251,"0BA8F",2005-10-07,1,"Cattle"
"49767",6247,8251,"0BA90",2005-10-07,1,"Cattle"
"49768",6247,8251,"0BA91",2005-10-07,1,"Cattle"
"49769",6247,8251,"0BA92",2005-10-07,1,"Cattle"
"49770",6247,8251,"0BA93",2005-10-07,1,"Cattle"
"49771",6247,8251,"0BA94",2005-10-07,1,"Cattle"
"49772",6248,10880,"0BA95",2005-10-03,1,"Cattle"
"49773",6248,10880,"0BA96",2005-10-03,1,"Cattle"
"49774",6248,10880,"0BA97",2005-10-03,1,"Cattle"
"49775",6248,10880,"0BA98",2005-10-03,1,"Cattle"
"49776",6248,10880,"0BA99",2005-10-03,1,"Cattle"
"49777",6249,10881,"0BA9A",2005-09-05,1,"Cattle"
"49778",6249,10802,"0BA9B",2005-10-14,1,"Cattle"
"49779",6249,10802,"0BA9C",2005-10-14,1,"Cattle"
"49780",6249,10802,"0BA9D",2005-10-14,1,"Cattle"
"49781",6249,10881,"0BA9E",2005-09-05,1,"Cattle"
"49782",4192,6249,"0BA9F",2005-09-23,1,"Cattle"
"49783",4192,6249,"0BAA0",2005-09-23,1,"Cattle"
"49784",4192,6249,"0BAA1",2005-09-23,1,"Cattle"
"49785",4192,6249,"0BAA2",2005-09-23,1,"Cattle"
"49786",4192,6249,"0BAA3",2005-09-23,1,"Cattle"
"49787",4192,6249,"0BAA4",2005-09-23,1,"Cattle"
"49788",4192,6249,"0BAA5",2005-09-23,1,"Cattle"
"49789",4192,6249,"0BAA6",2005-09-23,1,"Cattle"
"49790",6249,2301,"0BAA7",2005-08-12,1,"Cattle"
"49791",2301,6249,"0BAA8",2005-08-08,1,"Cattle"
"49792",6250,10882,"0BAA9",2005-09-24,1,"Cattle"
"49793",2574,10883,"0BAAA",2005-10-13,1,"Cattle"
"49794",2574,10883,"0BAAB",2005-10-13,1,"Cattle"
"49795",2574,10883,"0BAAC",2005-10-13,1,"Cattle"
"49796",2574,10883,"0BAAD",2005-10-13,1,"Cattle"
"49797",3412,10883,"0BAAE",2005-09-09,1,"Cattle"
"49798",3412,10883,"0BAAF",2005-09-09,1,"Cattle"
"49799",3412,10883,"0BAB0",2005-09-09,1,"Cattle"
"49800",3412,10883,"0BAB1",2005-09-09,1,"Cattle"
"49801",3412,10883,"0BAB2",2005-09-09,1,"Cattle"
"49802",3412,10883,"0BAB3",2005-09-09,1,"Cattle"
"49803",3412,10883,"0BAB4",2005-09-09,1,"Cattle"
"49804",3412,10883,"0BAB5",2005-09-09,1,"Cattle"
"49805",3412,10883,"0BAB6",2005-09-09,1,"Cattle"
"49806",3412,10883,"0BAB7",2005-09-09,1,"Cattle"
"49807",3412,10883,"0BAB8",2005-09-09,1,"Cattle"
"49808",3412,10883,"0BAB9",2005-09-09,1,"Cattle"
"49809",6251,6252,"0BABA",2005-08-05,1,"Cattle"
"49810",6251,6252,"0BABB",2005-08-05,1,"Cattle"
"49811",6251,6252,"0BABC",2005-08-05,1,"Cattle"
"49812",6251,6252,"0BABD",2005-08-05,1,"Cattle"
"49813",6252,6376,"0BABE",2005-09-11,1,"Cattle"
"49814",6252,6376,"0BABF",2005-09-11,1,"Cattle"
"49815",6252,6376,"0BAC0",2005-09-11,1,"Cattle"
"49816",6252,6376,"0BAC1",2005-09-11,1,"Cattle"
"49817",6252,6376,"0BAC2",2005-09-11,1,"Cattle"
"49818",6253,6252,"0BAC3",2005-08-12,1,"Cattle"
"49819",6252,6376,"0BAC3",2005-09-11,1,"Cattle"
"49820",6253,6252,"0BAC4",2005-08-12,1,"Cattle"
"49821",6253,6252,"0BAC5",2005-09-22,1,"Cattle"
"49822",6253,6252,"0BAC6",2005-09-22,1,"Cattle"
"49823",6253,6252,"0BAC7",2005-10-09,1,"Cattle"
"49824",6253,6252,"0BAC8",2005-10-14,1,"Cattle"
"49825",6253,6252,"0BAC9",2005-09-07,1,"Cattle"
"49826",6252,6376,"0BAC9",2005-09-11,1,"Cattle"
"49827",6253,6252,"0BACA",2005-09-07,1,"Cattle"
"49828",6253,6252,"0BACB",2005-10-09,1,"Cattle"
"49829",6253,6252,"0BACC",2005-10-14,1,"Cattle"
"49830",6252,10884,"0BACD",2005-08-10,1,"Cattle"
"49831",6252,10884,"0BACE",2005-08-10,1,"Cattle"
"49832",6252,10884,"0BACF",2005-08-10,1,"Cattle"
"49833",6252,10884,"0BAD0",2005-08-10,1,"Cattle"
"49834",6252,10885,"0BAD1",2005-08-17,1,"Cattle"
"49835",6252,10885,"0BAD2",2005-08-17,1,"Cattle"
"49836",6252,10884,"0BAD3",2005-08-10,1,"Cattle"
"49837",6252,10885,"0BAD4",2005-09-14,1,"Cattle"
"49838",6252,10884,"0BAD5",2005-08-10,1,"Cattle"
"49839",6252,10884,"0BAD6",2005-08-10,1,"Cattle"
"49840",6252,10884,"0BAD7",2005-08-10,1,"Cattle"
"49841",6252,10884,"0BAD8",2005-08-10,1,"Cattle"
"49842",6252,10884,"0BAD9",2005-08-10,1,"Cattle"
"49843",6252,10884,"0BADA",2005-08-10,1,"Cattle"
"49844",6252,10884,"0BADB",2005-08-10,1,"Cattle"
"49845",6252,10884,"0BADC",2005-08-10,1,"Cattle"
"49846",6252,10884,"0BADD",2005-08-10,1,"Cattle"
"49847",6252,10884,"0BADE",2005-08-10,1,"Cattle"
"49848",6252,10884,"0BADF",2005-08-10,1,"Cattle"
"49849",6252,10885,"0BAE0",2005-08-17,1,"Cattle"
"49850",6252,10885,"0BAE1",2005-09-14,1,"Cattle"
"49851",6252,10885,"0BAE2",2005-08-17,1,"Cattle"
"49852",6252,10885,"0BAE3",2005-08-17,1,"Cattle"
"49853",6252,10885,"0BAE4",2005-08-17,1,"Cattle"
"49854",6252,10885,"0BAE5",2005-08-17,1,"Cattle"
"49855",6252,10885,"0BAE6",2005-09-14,1,"Cattle"
"49856",6252,10885,"0BAE7",2005-08-17,1,"Cattle"
"49857",6252,10885,"0BAE8",2005-08-17,1,"Cattle"
"49858",6252,10885,"0BAE9",2005-09-14,1,"Cattle"
"49859",6252,10885,"0BAEA",2005-09-28,1,"Cattle"
"49860",6252,10885,"0BAEB",2005-09-14,1,"Cattle"
"49861",6252,10885,"0BAEC",2005-09-14,1,"Cattle"
"49862",6252,10885,"0BAED",2005-09-14,1,"Cattle"
"49863",6252,10885,"0BAEE",2005-09-14,1,"Cattle"
"49864",6252,10885,"0BAEF",2005-09-14,1,"Cattle"
"49865",6252,10885,"0BAF0",2005-09-14,1,"Cattle"
"49866",6252,10885,"0BAF1",2005-09-14,1,"Cattle"
"49867",6252,10885,"0BAF2",2005-09-14,1,"Cattle"
"49868",6252,10885,"0BAF3",2005-09-14,1,"Cattle"
"49869",6252,10885,"0BAF4",2005-09-14,1,"Cattle"
"49870",6252,10885,"0BAF5",2005-09-28,1,"Cattle"
"49871",6252,10885,"0BAF6",2005-09-28,1,"Cattle"
"49872",6252,10885,"0BAF7",2005-09-28,1,"Cattle"
"49873",6252,10885,"0BAF8",2005-09-28,1,"Cattle"
"49874",6252,10885,"0BAF9",2005-09-28,1,"Cattle"
"49875",6252,10885,"0BAFA",2005-09-28,1,"Cattle"
"49876",6252,10885,"0BAFB",2005-09-28,1,"Cattle"
"49877",6252,10885,"0BAFC",2005-09-28,1,"Cattle"
"49878",6252,10885,"0BAFD",2005-09-28,1,"Cattle"
"49879",6252,10885,"0BAFE",2005-09-28,1,"Cattle"
"49880",6252,6376,"0BAFF",2005-09-11,1,"Cattle"
"49881",6251,6252,"0BB00",2005-08-05,1,"Cattle"
"49882",6251,6252,"0BB01",2005-08-05,1,"Cattle"
"49883",6251,6252,"0BB02",2005-08-05,1,"Cattle"
"49884",6251,6252,"0BB03",2005-08-05,1,"Cattle"
"49885",6251,6252,"0BB04",2005-08-05,1,"Cattle"
"49886",6251,6252,"0BB05",2005-08-05,1,"Cattle"
"49887",6251,6252,"0BB06",2005-08-05,1,"Cattle"
"49888",6251,6252,"0BB07",2005-08-05,1,"Cattle"
"49889",6251,6252,"0BB08",2005-08-05,1,"Cattle"
"49890",6251,6252,"0BB09",2005-08-05,1,"Cattle"
"49891",6251,6252,"0BB0A",2005-08-05,1,"Cattle"
"49892",6251,6252,"0BB0B",2005-08-05,1,"Cattle"
"49893",6251,6252,"0BB0C",2005-08-05,1,"Cattle"
"49894",6251,6252,"0BB0D",2005-08-05,1,"Cattle"
"49895",6251,6252,"0BB0E",2005-08-05,1,"Cattle"
"49896",6251,6252,"0BB0F",2005-08-05,1,"Cattle"
"49897",6251,6252,"0BB10",2005-09-25,1,"Cattle"
"49898",6251,6252,"0BB11",2005-09-25,1,"Cattle"
"49899",6251,6252,"0BB12",2005-09-25,1,"Cattle"
"49900",6252,6376,"0BB13",2005-09-11,1,"Cattle"
"49901",6251,6252,"0BB14",2005-09-25,1,"Cattle"
"49902",6251,6252,"0BB15",2005-08-05,1,"Cattle"
"49903",6251,6252,"0BB16",2005-09-25,1,"Cattle"
"49904",6251,6252,"0BB17",2005-10-17,1,"Cattle"
"49905",6251,6252,"0BB18",2005-08-05,1,"Cattle"
"49906",6251,6252,"0BB19",2005-09-25,1,"Cattle"
"49907",6251,6252,"0BB1A",2005-09-25,1,"Cattle"
"49908",6251,6252,"0BB1B",2005-09-25,1,"Cattle"
"49909",6251,6252,"0BB1C",2005-09-25,1,"Cattle"
"49910",6251,6252,"0BB1D",2005-09-25,1,"Cattle"
"49911",6251,6252,"0BB1E",2005-09-25,1,"Cattle"
"49912",6251,6252,"0BB1F",2005-08-05,1,"Cattle"
"49913",6251,6252,"0BB20",2005-08-05,1,"Cattle"
"49914",6251,6252,"0BB21",2005-08-05,1,"Cattle"
"49915",6251,6252,"0BB22",2005-08-05,1,"Cattle"
"49916",6251,6252,"0BB23",2005-08-05,1,"Cattle"
"49917",6251,6252,"0BB24",2005-08-05,1,"Cattle"
"49918",6251,6252,"0BB25",2005-08-05,1,"Cattle"
"49919",6251,6252,"0BB26",2005-08-05,1,"Cattle"
"49920",6251,6252,"0BB27",2005-08-05,1,"Cattle"
"49921",6251,6252,"0BB28",2005-08-05,1,"Cattle"
"49922",6252,3195,"0BB28",2005-09-15,1,"Cattle"
"49923",6251,6252,"0BB29",2005-08-05,1,"Cattle"
"49924",6251,6252,"0BB2A",2005-08-05,1,"Cattle"
"49925",6251,6252,"0BB2B",2005-08-05,1,"Cattle"
"49926",6251,6252,"0BB2C",2005-08-05,1,"Cattle"
"49927",6251,6252,"0BB2D",2005-08-05,1,"Cattle"
"49928",6251,6252,"0BB2E",2005-08-05,1,"Cattle"
"49929",6251,6252,"0BB2F",2005-08-05,1,"Cattle"
"49930",6252,6376,"0BB30",2005-09-11,1,"Cattle"
"49931",6252,6376,"0BB31",2005-09-11,1,"Cattle"
"49932",6251,6252,"0BB32",2005-08-05,1,"Cattle"
"49933",6251,6252,"0BB33",2005-08-05,1,"Cattle"
