"","IncidntNum","Category","Descript","DayOfWeek","Date","Time","PdDistrict","Resolution","Location","lon","lat","violent","HrOfDay","TimeOfDay","HourOfWeek","censusBlock"
"77277",120730583,"BURGLARY","BURGLARY, FORCIBLE ENTRY","Wednesday",2012-09-12,"00:01","TENDERLOIN","NONE","0 Block of MASON ST",-122.409085164277,37.7835469703768,"FALSE","00",0.0166666666666667,120.016666666667,"06075012501"
"13231",126020518,"LARCENY/THEFT","GRAND THEFT FROM LOCKED AUTO","Sunday",2012-02-12,"11:00","INGLESIDE","NONE","FOERSTER ST / MANGELS AV",-122.448874417153,37.7330689180382,"FALSE","11",11,59,"06075031100"
"113048",120607891,"WEAPON LAWS","POSS OF LOADED FIREARM","Wednesday",2012-08-01,"17:07","BAYVIEW","JUVENILE BOOKED","200 Block of WESTPOINT RD",-122.379218359307,37.7352798586984,"FALSE","17",17.1166666666667,137.116666666667,"06075023103"
"93997",120887689,"WARRANTS","WARRANT ARREST","Friday",2012-11-02,"22:00","NORTHERN","ARREST, BOOKED","EDDY ST / FILLMORE ST",-122.432329732386,37.7814292195408,"FALSE","22",22,22,"06075015900"
"46022",120430147,"OTHER OFFENSES","VIOLATION OF MUNICIPAL CODE","Wednesday",2012-05-30,"22:19","TENDERLOIN","ARREST, BOOKED","EDDY ST / HYDE ST",-122.415885065788,37.7835160564153,"FALSE","22",22.3166666666667,142.316666666667,"06075012401"
"65600",120604217,"VEHICLE THEFT","STOLEN MOTORCYCLE","Saturday",2012-07-28,"15:30","NORTHERN","NONE","700 Block of FILLMORE ST",-122.43130383961,37.7761352280465,"FALSE","15",15.5,39.5,"06075016300"
"73008",120691242,"DRUG/NARCOTIC","SALE OF BASE/ROCK COCAINE","Wednesday",2012-08-29,"22:12","MISSION","ARREST, BOOKED","2000 Block of MISSION ST",-122.419665163566,37.7645421482729,"FALSE","22",22.2,142.2,"06075020100"
"77602",120726219,"LARCENY/THEFT","GRAND THEFT FROM LOCKED AUTO","Monday",2012-09-10,"12:00","NORTHERN","NONE","600 Block of STEINER ST",-122.432532150701,37.7748078628526,"FALSE","12",12,84,"06075016300"
"64257",120603388,"VANDALISM","MALICIOUS MISCHIEF, VANDALISM OF VEHICLES","Monday",2012-07-30,"00:01","INGLESIDE","NONE","0 Block of OTSEGO AV",-122.438841229654,37.727208091193,"FALSE","00",0.0166666666666667,72.0166666666667,"06075025500"
"22827",120194876,"VEHICLE THEFT","STOLEN MOTORCYCLE","Thursday",2012-03-08,"23:00","PARK","NONE","2000 Block of OAK ST",-122.453040111663,37.7712272223931,"FALSE","23",23,167,NA
"62467",120587845,"LARCENY/THEFT","PETTY THEFT OF PROPERTY","Wednesday",2012-07-25,"18:25","INGLESIDE","NONE","2200 Block of BAY SHORE BL",-122.402494800866,37.7122029450566,"FALSE","18",18.4166666666667,138.416666666667,"06075026403"
"49808",126080302,"LARCENY/THEFT","GRAND THEFT FROM LOCKED AUTO","Wednesday",2012-06-13,"22:00","SOUTHERN","NONE","200 Block of 7TH ST",-122.408785793463,37.7774474948988,"FALSE","22",22,142,"06075017802"
"92740",126168340,"LARCENY/THEFT","PETTY THEFT OF PROPERTY","Sunday",2012-10-28,"02:00","MISSION","NONE","16TH ST / MISSION ST",-122.419671780296,37.7650501214668,"FALSE","02",2,50,"06075020100"
"2357",120023372,"BURGLARY","BURGLARY,STORE UNDER CONSTRUCTION, FORCIBLE ENTRY","Sunday",2012-01-08,"10:30","INGLESIDE","NONE","1800 Block of GENEVA AV",-122.423127389866,37.7090607619611,"FALSE","10",10.5,58.5,"06075060502"
"54167",120511208,"OTHER OFFENSES","RESISTING ARREST","Thursday",2012-06-28,"23:49","TENDERLOIN","ARREST, CITED","500 Block of EDDY ST",-122.416619921736,37.7833904862669,"FALSE","23",23.8166666666667,167.816666666667,"06075012401"
"27398",120259618,"VANDALISM","MALICIOUS MISCHIEF, VANDALISM OF VEHICLES","Saturday",2012-03-31,"19:30","BAYVIEW","NONE","HAWES ST / INNES AV",-122.377652484305,37.7330717840657,"FALSE","19",19.5,43.5,"06075023103"
"18181",120177151,"WARRANTS","WARRANT ARREST","Saturday",2012-03-03,"00:10","RICHMOND","ARREST, BOOKED","900 Block of GREAT HY",-122.510940090887,37.7695927715499,"FALSE","00",0.166666666666667,24.1666666666667,NA
"45230",126072064,"LARCENY/THEFT","GRAND THEFT FROM LOCKED AUTO","Tuesday",2012-05-29,"10:00","PARK","NONE","0 Block of STATES ST",-122.43618522888,37.7632970703253,"FALSE","10",10,106,"06075017000"
"96486",126172006,"LARCENY/THEFT","GRAND THEFT FROM LOCKED AUTO","Friday",2012-10-19,"20:00","SOUTHERN","NONE","MISSION ST / 6TH ST",-122.408710606663,37.7809706722053,"FALSE","20",20,20,"06075017601"
"107694",121003666,"SUSPICIOUS OCC","SUSPICIOUS OCCURRENCE","Wednesday",2012-12-12,"17:45","PARK","NONE","500 Block of BELVEDERE ST",-122.447826578182,37.7617356837517,"FALSE","17",17.75,137.75,"06075017101"
"41102",120386885,"LARCENY/THEFT","GRAND THEFT FROM PERSON","Tuesday",2012-05-15,"17:00","MISSION","NONE","3300 Block of 22ND ST",-122.421478695894,37.7551545488135,"FALSE","17",17,113,"06075021000"
"17264",120170638,"OTHER OFFENSES","DRIVERS LICENSE, SUSPENDED OR REVOKED","Wednesday",2012-02-29,"22:18","INGLESIDE","ARREST, CITED","MISSION ST / TRUMBULL ST",-122.429306728376,37.7307429169559,"FALSE","22",22.3,142.3,"06075025500"
"106434",120790571,"LARCENY/THEFT","PETTY THEFT FROM A BUILDING","Tuesday",2012-10-02,"08:40","SOUTHERN","NONE","100 Block of SPEAR ST",-122.393159138893,37.7917668758288,"FALSE","08",8.66666666666667,104.666666666667,"06075061500"
"73705",120699321,"DRUG/NARCOTIC","POSSESSION OF HEROIN","Saturday",2012-09-01,"14:53","TENDERLOIN","ARREST, BOOKED","100 Block of GOLDEN GATE AV",-122.412581175044,37.7820611222697,"FALSE","14",14.8833333333333,38.8833333333333,"06075012501"
"4121",126007754,"LARCENY/THEFT","PETTY THEFT OF PROPERTY","Thursday",2012-01-12,"21:00","TARAVAL","NONE","1200 Block of 17TH AV",-122.475076194067,37.7643540042591,"FALSE","21",21,165,"06075030201"
"63848",120599737,"BURGLARY","BURGLARY, FORCIBLE ENTRY","Sunday",2012-07-29,"18:35","SOUTHERN","NONE","100 Block of 9TH ST",-122.414386569538,37.7760158056943,"FALSE","18",18.5833333333333,66.5833333333333,"06075017601"
"75517",120708455,"NON-CRIMINAL","AIDED CASE, MENTAL DISTURBED","Tuesday",2012-09-04,"11:40","CENTRAL","NONE","1100 Block of BUSH ST",-122.416219196278,37.7892459629229,"FALSE","11",11.6666666666667,107.666666666667,"06075011100"
"10293",120092349,"EMBEZZLEMENT","EMBEZZLED VEHICLE","Tuesday",2012-01-10,"11:56","BAYVIEW","NONE","1500 Block of BAY SHORE BL",-122.400908959222,37.7240282447362,"FALSE","11",11.9333333333333,107.933333333333,"06075023300"
"886",120021990,"ASSAULT","STALKING","Monday",2012-01-09,"00:15","INGLESIDE","NONE","100 Block of GLADSTONE DR",-122.423621463189,37.7293364911439,"TRUE","00",0.25,72.25,"06075025600"
"72827",120685336,"NON-CRIMINAL","AIDED CASE, MENTAL DISTURBED","Tuesday",2012-08-28,"08:45","INGLESIDE","PSYCHOPATHIC CASE","1000 Block of TOMPKINS AV",-122.410370478165,37.7368601982389,"FALSE","08",8.75,104.75,"06075025402"
"7101",120071490,"ASSAULT","THREATS AGAINST LIFE","Monday",2012-01-16,"05:00","SOUTHERN","NONE","100 Block of SOUTHPARK AV",-122.394022844292,37.7815730310472,"TRUE","05",5,77,"06075061500"
"112358",120477490,"WARRANTS","WARRANT ARREST","Monday",2012-06-18,"06:19","TENDERLOIN","ARREST, BOOKED","300 Block of HYDE ST",-122.415951630104,37.7840525014635,"FALSE","06",6.31666666666667,78.3166666666667,"06075012401"
"51656",120489445,"BURGLARY","BURGLARY OF RESIDENCE, UNLAWFUL ENTRY","Thursday",2012-06-21,"23:59","RICHMOND","UNFOUNDED","100 Block of 6TH AV",-122.464602096558,37.78598170965,"FALSE","23",23.9833333333333,167.983333333333,"06075040100"
"98461",120934406,"BURGLARY","BURGLARY OF STORE, UNLAWFUL ENTRY","Sunday",2012-11-18,"14:37","TARAVAL","ARREST, BOOKED","1200 Block of TARAVAL ST",-122.478916248538,37.7428738240579,"FALSE","14",14.6166666666667,62.6166666666667,"06075033000"
"37507",120354058,"FRAUD","CREDIT CARD, THEFT BY USE OF","Thursday",2012-05-03,"23:30","MISSION","NONE","3000 Block of 16TH ST",-122.414822596587,37.7637580682411,"FALSE","23",23.5,167.5,"06075017700"
"103781",120981849,"NON-CRIMINAL","DEATH REPORT, NATURAL CAUSES","Wednesday",2012-12-05,"14:42","CENTRAL","NONE","800 Block of BUSH ST",-122.411853206832,37.7897341945492,"FALSE","14",14.7,134.7,"06075012100"
"29724",120283855,"DRUG/NARCOTIC","SALE OF MARIJUANA","Tuesday",2012-04-10,"10:24","TENDERLOIN","NONE","0 Block of JONES ST",-122.411986160097,37.7811401587919,"FALSE","10",10.4,106.4,"06075012501"
"49490",120466744,"LARCENY/THEFT","GRAND THEFT FROM LOCKED AUTO","Wednesday",2012-06-13,"18:15","TENDERLOIN","NONE","FULTON ST / HYDE ST",-122.415127837608,37.7797870676495,"FALSE","18",18.25,138.25,"06075012402"
"53221",120501102,"LARCENY/THEFT","LOST PROPERTY, PETTY THEFT","Monday",2012-06-25,"19:52","BAYVIEW","NONE","300 Block of BAY SHORE BL",-122.405838434706,37.7421859735961,"FALSE","19",19.8666666666667,91.8666666666667,NA
"98996",120938470,"OTHER OFFENSES","DRIVERS LICENSE, SUSPENDED OR REVOKED","Monday",2012-11-19,"20:05","SOUTHERN","ARREST, CITED","800 Block of BRYANT ST",-122.403742962696,37.7752316978114,"FALSE","20",20.0833333333333,92.0833333333333,"06075018000"
"51536",120486479,"OTHER OFFENSES","DRIVERS LICENSE, SUSPENDED OR REVOKED","Thursday",2012-06-21,"02:05","CENTRAL","ARREST, CITED","PACIFIC AV / POWELL ST",-122.410078900052,37.7964932384054,"FALSE","02",2.08333333333333,146.083333333333,"06075010700"
"1058",120013135,"VANDALISM","MALICIOUS MISCHIEF, VANDALISM OF VEHICLES","Thursday",2012-01-05,"00:01","TENDERLOIN","NONE","300 Block of JONES ST",-122.412739682513,37.7839428175231,"FALSE","00",0.0166666666666667,144.016666666667,"06075012502"
"78969",120747497,"BURGLARY","BURGLARY OF APARTMENT HOUSE, UNLAWFUL ENTRY","Tuesday",2012-09-11,"12:00","PARK","NONE","500 Block of BAKER ST",-122.441456924488,37.776064653169,"FALSE","12",12,108,"06075016500"
"12516",120128712,"MISSING PERSON","MISSING JUVENILE","Tuesday",2012-02-14,"16:30","INGLESIDE","NONE","100 Block of BRITTON ST",-122.412833510306,37.7120897950613,"FALSE","16",16.5,112.5,"06075026401"
"26386",120249158,"BURGLARY","BURGLARY OF FLAT, FORCIBLE ENTRY","Tuesday",2012-03-27,"23:30","RICHMOND","NONE","2600 Block of SACRAMENTO ST",-122.436084765663,37.789543128051,"FALSE","23",23.5,119.5,"06075013400"
"51299",120478915,"SUSPICIOUS OCC","SUSPICIOUS OCCURRENCE","Monday",2012-06-18,"15:45","NORTHERN","NONE","GEARY ST / POLK ST",-122.419739837805,37.7858926099715,"FALSE","15",15.75,87.75,"06075012202"
"102783",126189603,"LARCENY/THEFT","GRAND THEFT FROM LOCKED AUTO","Saturday",2012-11-03,"19:00","SOUTHERN","NONE","HOWARD ST / 5TH ST",-122.404934413339,37.7814987213218,"FALSE","19",19,43,"06075017802"
"64713",126108697,"OTHER OFFENSES","OBSCENE PHONE CALLS(S)","Thursday",2012-07-26,"21:08","BAYVIEW","NONE","800 Block of MEADE AV",-122.397019013661,37.7177823209042,"FALSE","21",21.1333333333333,165.133333333333,"06075061000"
"78041",120728801,"SUSPICIOUS OCC","SUSPICIOUS OCCURRENCE","Tuesday",2012-08-28,"01:00","NORTHERN","NONE","800 Block of EDDY ST",-122.421828641798,37.782799333311,"FALSE","01",1,97,"06075016000"
"83080",120770711,"NON-CRIMINAL","LOST PROPERTY","Tuesday",2012-09-25,"21:35","INGLESIDE","NONE","0 Block of PHELAN AV",-122.452301905725,37.7242916761966,"FALSE","21",21.5833333333333,117.583333333333,"06075031100"
"13131",120130591,"SUSPICIOUS OCC","SUSPICIOUS OCCURRENCE","Wednesday",2012-02-15,"19:43","BAYVIEW","NONE","100 Block of DAKOTA ST",-122.395084844547,37.7529928881016,"FALSE","19",19.7166666666667,139.716666666667,"06075061400"
"91101",120859058,"DRUG/NARCOTIC","POSSESSION OF COCAINE","Wednesday",2012-10-24,"23:09","MISSION","ARREST, BOOKED","400 Block of VALENCIA ST",-122.421968211511,37.7653170376638,"FALSE","23",23.15,143.15,"06075020200"
"95652",120903570,"ASSAULT","CHILD ABUSE (PHYSICAL)","Thursday",2012-11-08,"00:01","BAYVIEW","NONE","1600 Block of KIRKWOOD AV",-122.391150874666,37.738883187109,"TRUE","00",0.0166666666666667,144.016666666667,"06075061200"
"38451",120361962,"VANDALISM","MALICIOUS MISCHIEF, VANDALISM OF VEHICLES","Sunday",2012-05-06,"02:00","RICHMOND","NONE","600 Block of 18TH AV",-122.476919404296,37.7766168576957,"FALSE","02",2,50,"06075047600"
"98873",120934616,"DRUG/NARCOTIC","POSSESSION OF NARCOTICS PARAPHERNALIA","Sunday",2012-11-18,"16:15","INGLESIDE","ARREST, BOOKED","100 Block of CORTLAND AV",-122.420184951094,37.7399104977395,"FALSE","16",16.25,64.25,"06075025401"
"37529",120358163,"NON-CRIMINAL","AIDED CASE, MENTAL DISTURBED","Saturday",2012-05-05,"20:30","SOUTHERN","PSYCHOPATHIC CASE","100 Block of SPEAR ST",-122.394071591986,37.7924957989053,"FALSE","20",20.5,44.5,"06075061500"
"3141",120031591,"WARRANTS","WARRANT ARREST","Thursday",2012-01-12,"10:05","TENDERLOIN","ARREST, BOOKED","300 Block of HYDE ST",-122.415899043648,37.7837944056119,"FALSE","10",10.0833333333333,154.083333333333,"06075012401"
"43294",126065887,"LARCENY/THEFT","GRAND THEFT FROM LOCKED AUTO","Friday",2012-05-11,"23:30","MISSION","NONE","MARIPOSA ST / POTRERO AV",-122.407305615124,37.7631879400187,"FALSE","23",23.5,23.5,"06075022802"
"12713",120127770,"ASSAULT","AGGRAVATED ASSAULT WITH BODILY FORCE","Tuesday",2012-02-14,"20:51","INGLESIDE","NONE","0 Block of OCEAN AV",-122.437428433433,37.7238274203759,"TRUE","20",20.85,116.85,"06075025500"
"34204",120321245,"LARCENY/THEFT","PETTY THEFT FROM LOCKED AUTO","Monday",2012-04-23,"06:00","SOUTHERN","NONE","800 Block of BRYANT ST",-122.403742962696,37.7752316978114,"FALSE","06",6,78,"06075018000"
"4038",126008536,"NON-CRIMINAL","LOST PROPERTY","Friday",2012-01-13,"22:00","TENDERLOIN","NONE","200 Block of MASON ST",-122.409663560809,37.7854003189979,"FALSE","22",22,22,"06075012301"
"53648",126062203,"OTHER OFFENSES","TRAFFIC VIOLATION ARREST","Wednesday",2012-05-09,"18:00","TARAVAL","ARREST, BOOKED","1200 Block of 20TH AV",-122.47828878158,37.7642862576899,"FALSE","18",18,138,"06075032601"
"110855",121018518,"ROBBERY","ROBBERY ON THE STREET, STRONGARM","Wednesday",2012-12-19,"09:50","SOUTHERN","NONE","1200 Block of MISSION ST",-122.41455228631,37.7764062210986,"TRUE","09",9.83333333333333,129.833333333333,"06075017601"
"96472",120914652,"BURGLARY","BURGLARY OF APARTMENT HOUSE, UNLAWFUL ENTRY","Tuesday",2012-11-06,"14:00","TARAVAL","NONE","1400 Block of 40TH AV",-122.499623419608,37.7605370385916,"FALSE","14",14,110,"06075035100"
"95880",120886813,"OTHER OFFENSES","LOST/STOLEN LICENSE PLATE","Thursday",2012-10-25,"20:00","MISSION","NONE","24TH ST / TREAT AV",-122.412997488068,37.7525722462225,"FALSE","20",20,164,"06075022901"
"80811",126085443,"LARCENY/THEFT","GRAND THEFT OF PROPERTY","Friday",2012-09-14,"23:23","NORTHERN","NONE","2200 Block of JACKSON ST",-122.432495150646,37.7926987473517,"FALSE","23",23.3833333333333,23.3833333333333,"06075013500"
"42788",120401342,"LARCENY/THEFT","PETTY THEFT FROM LOCKED AUTO","Sunday",2012-05-20,"15:00","CENTRAL","NONE","THE EMBARCADERONORTH ST / BAY ST",-122.40556507281,37.8066171530971,"FALSE","15",15,63,"06075010100"
"39330",120370559,"DISORDERLY CONDUCT","COMMITTING PUBLIC NUISANCE","Thursday",2012-05-10,"05:44","TENDERLOIN","ARREST, CITED","0 Block of GROVE ST",-122.415859883111,37.7787163114488,"FALSE","05",5.73333333333333,149.733333333333,"06075012402"
"79436",120755503,"DRUG/NARCOTIC","POSSESSION OF MARIJUANA FOR SALES","Thursday",2012-09-20,"15:21","PARK","NONE","700 Block of STANYAN ST",-122.453381111208,37.7685998899764,"FALSE","15",15.35,159.35,"06075016600"
"29103",120274600,"NON-CRIMINAL","FOUND PROPERTY","Friday",2012-04-06,"16:12","MISSION","NONE","2100 Block of MARKET ST",-122.431027215448,37.765915551915,"FALSE","16",16.2,16.2,"06075016900"
"103878",120897230,"DRUG/NARCOTIC","POSSESSION OF METH-AMPHETAMINE","Monday",2012-11-05,"23:50","SOUTHERN","ARREST, BOOKED","8TH ST / MINNA ST",-122.412620258006,37.7770259271796,"FALSE","23",23.8333333333333,95.8333333333333,"06075017601"
"54599",120513884,"NON-CRIMINAL","FOUND PROPERTY","Friday",2012-06-29,"05:00","TARAVAL","NONE","2100 Block of 12TH AV",-122.472895209426,37.7484972674105,"FALSE","05",5,5,"06075030400"
"61842",120581308,"NON-CRIMINAL","FOUND PROPERTY","Monday",2012-07-23,"14:00","TARAVAL","NONE","100 Block of SANANSELMO AV",-122.465558169701,37.7365351611916,"FALSE","14",14,86,"06075030800"
"49740",120468524,"ASSAULT","BATTERY","Thursday",2012-06-14,"15:45","NORTHERN","ARREST, CITED","300 Block of FULTON ST",-122.421803383958,37.7788346120347,"TRUE","15",15.75,159.75,"06075016200"
"90567",126162847,"LARCENY/THEFT","PETTY THEFT OF PROPERTY","Sunday",2012-10-21,"00:01","CENTRAL","NONE","0 Block of CAMPTON PL",-122.40661261562,37.7889081632253,"FALSE","00",0.0166666666666667,48.0166666666667,"06075011700"
"105839",120800211,"LARCENY/THEFT","PETTY THEFT FROM A BUILDING","Friday",2012-10-05,"17:30","SOUTHERN","NONE","0 Block of 6TH ST",-122.40920972841,37.781415938415,"FALSE","17",17.5,17.5,"06075017601"
"61206",120572266,"NON-CRIMINAL","FOUND PROPERTY","Thursday",2012-07-19,"12:00","SOUTHERN","NONE","800 Block of BRYANT ST",-122.403742962696,37.7752316978114,"FALSE","12",12,156,"06075018000"
"1381",120015288,"SUSPICIOUS OCC","SUSPICIOUS OCCURRENCE","Wednesday",2012-01-04,"12:40","SOUTHERN","NONE","MARKET ST / POWELL ST",-122.407545855931,37.784401179486,"FALSE","12",12.6666666666667,132.666666666667,"06075017601"
"41741",120390842,"LARCENY/THEFT","GRAND THEFT FROM A BUILDING","Wednesday",2012-05-16,"08:00","CENTRAL","NONE","900 Block of BAY ST",-122.422364911881,37.804605188309,"FALSE","08",8,128,"06075010200"
"119676",121048684,"ASSAULT","AGGRAVATED ASSAULT WITH A KNIFE","Sunday",2012-12-30,"01:18","INGLESIDE","NONE","EUGENIA AV / MISSION ST",-122.421970919029,37.7423752245255,"TRUE","01",1.3,49.3,"06075025300"
"102408",120963950,"NON-CRIMINAL","FOUND PROPERTY","Thursday",2012-11-29,"12:12","SOUTHERN","NONE","800 Block of MARKET ST",-122.407413528628,37.7845520146126,"FALSE","12",12.2,156.2,"06075017601"
"87270",120820974,"MISSING PERSON","MISSING JUVENILE","Friday",2012-10-12,"16:45","RICHMOND","NONE","500 Block of 6TH AV",-122.50706923841,37.7773972194991,"FALSE","16",16.75,16.75,"06075047902"
"122220",120411909,"ROBBERY","ROBBERY OF A BANK WITH A GUN","Thursday",2012-05-24,"14:02","RICHMOND","ARREST, BOOKED","3500 Block of CALIFORNIA ST",-122.452820627954,37.7864537717243,"TRUE","14",14.0333333333333,158.033333333333,"06075015400"
"88868",120815981,"FRAUD","CREDIT CARD, THEFT BY USE OF","Thursday",2012-10-11,"01:00","SOUTHERN","NONE","0 Block of RODGERS ST",-122.409036602526,37.7751366356638,"FALSE","01",1,145,"06075017802"
"80986",120755713,"ASSAULT","BATTERY","Wednesday",2012-09-19,"11:30","MISSION","ARREST, BOOKED","1000 Block of POTRERO AV",-122.406656623063,37.7568256145423,"TRUE","11",11.5,131.5,"06075022802"
"30670",120290496,"DRUG/NARCOTIC","POSSESSION OF CONTROLLED SUBSTANCE FOR SALE","Thursday",2012-04-12,"14:50","TENDERLOIN","ARREST, BOOKED","100 Block of EDDY ST",-122.410319232892,37.7842543872527,"FALSE","14",14.8333333333333,158.833333333333,"06075012501"
"8705",120082685,"ROBBERY","ROBBERY ON THE STREET, STRONGARM","Monday",2012-01-30,"08:15","CENTRAL","NONE","800 Block of POST ST",-122.415679319762,37.7874006908818,"TRUE","08",8.25,80.25,"06075012000"
"49700",120466067,"NON-CRIMINAL","AIDED CASE","Wednesday",2012-06-13,"18:00","PARK","NONE","100 Block of PARNASSUS AV",-122.451807433661,37.7647185626304,"FALSE","18",18,138,"06075017102"
"33812",120315743,"NON-CRIMINAL","LOST PROPERTY","Saturday",2012-04-21,"06:30","TENDERLOIN","NONE","EDDY ST / LEAVENWORTH ST",-122.414242955907,37.7837240254478,"FALSE","06",6.5,30.5,"06075012401"
"114781",120745601,"LARCENY/THEFT","PETTY THEFT OF PROPERTY","Saturday",2012-09-15,"21:30","SOUTHERN","NONE","400 Block of JESSIE ST",-122.408265249251,37.782217070457,"FALSE","21",21.5,45.5,"06075017601"
"42791",120401411,"ROBBERY","ROBBERY ON THE STREET, STRONGARM","Sunday",2012-05-20,"21:00","SOUTHERN","NONE","0 Block of 4TH ST",-122.405673372916,37.7855684516714,"TRUE","21",21,69,"06075017601"
"16188",120148469,"LARCENY/THEFT","GRAND THEFT FROM A BUILDING","Wednesday",2012-02-22,"12:48","SOUTHERN","NONE","0 Block of THE EMBARCADERONORTH ST",-122.394027456366,37.7950527341712,"FALSE","12",12.8,132.8,"06075010500"
"18654",120181221,"SUSPICIOUS OCC","UNUSUAL OCCURENCE","Sunday",2012-03-04,"13:41","CENTRAL","NONE","800 Block of GEARY ST",-122.417293976458,37.786235761611,"FALSE","13",13.6833333333333,61.6833333333333,"06075012201"
"114592",120733399,"FRAUD","DEFRAUDING AN INNKEEPER","Thursday",2012-09-13,"07:25","SOUTHERN","ARREST, CITED","0 Block of 4TH ST",-122.404866350443,37.7850112938122,"FALSE","07",7.41666666666667,151.416666666667,NA
"79851",120759696,"ROBBERY","ATTEMPTED ROBBERY WITH A KNIFE","Friday",2012-09-21,"21:45","RICHMOND","NONE","7200 Block of GEARY BL",-122.49653613918,37.7795150970936,"TRUE","21",21.75,21.75,"06075047802"
"74350",120703524,"OTHER OFFENSES","TRAFFIC VIOLATION","Monday",2012-09-03,"02:16","MISSION","ARREST, BOOKED","900 Block of CAPP ST",-122.417240160341,37.7515236783864,"FALSE","02",2.26666666666667,74.2666666666667,"06075020900"
"51666",126082013,"NON-CRIMINAL","LOST PROPERTY","Saturday",2012-06-16,"09:50","CENTRAL","NONE","2800 Block of LEAVENWORTH ST",-122.418955451228,37.8068713928368,"FALSE","09",9.83333333333333,33.8333333333333,"06075010200"
