"","id","parity","age","year","next.ivl","event","prev.ivl","ses","parish"
"9122",1405,8,38,1878,2.987,1,2.204,"unknown","SKL"
"9123",1405,9,41,1881,6.43,0,2.987,"unknown","SKL"
"9124",1406,0,20,1861,0.854,1,NA,"farmer","SKL"
"9125",1406,1,21,1862,1.029,1,0.854,"farmer","SKL"
"9126",1406,2,22,1863,0.857,1,1.029,"farmer","SKL"
"9127",1406,3,23,1864,0.72,1,0.857,"farmer","SKL"
"9128",1406,4,24,1865,1.763,1,0.72,"farmer","SKL"
"9129",1406,5,26,1866,0.898,1,1.763,"farmer","SKL"
"9130",1406,6,26,1867,1.44,0,0.898,"farmer","SKL"
"9131",1407,0,22,1863,0.816,1,NA,"farmer","SKL"
"9132",1407,1,23,1864,1.629,1,0.816,"farmer","SKL"
"9133",1407,2,25,1865,3.592,1,1.629,"farmer","SKL"
"9134",1407,3,28,1869,2.763,1,3.592,"farmer","SKL"
"9135",1407,4,31,1872,3.069,1,2.763,"farmer","SKL"
"9136",1407,5,34,1875,2.527,1,3.069,"farmer","SKL"
"9137",1407,6,36,1877,2.196,1,2.527,"farmer","SKL"
"9138",1407,7,39,1880,8.327,0,2.196,"farmer","SKL"
"9139",1408,0,25,1866,1.038,1,NA,"farmer","SKL"
"9140",1408,1,26,1867,1.851,1,1.038,"farmer","SKL"
"9141",1408,2,28,1869,2.032,1,1.851,"farmer","SKL"
"9142",1408,3,30,1871,1.9,1,2.032,"farmer","SKL"
"9143",1408,4,32,1873,1.769,1,1.9,"farmer","SKL"
"9144",1408,5,34,1875,2.012,1,1.769,"farmer","SKL"
"9145",1408,6,36,1877,3.223,1,2.012,"farmer","SKL"
"9146",1408,7,39,1880,3.321,1,3.223,"farmer","SKL"
"9147",1408,8,42,1883,2.234,1,3.321,"farmer","SKL"
"9148",1408,9,45,1886,2.293,0,2.234,"farmer","SKL"
"9149",1409,0,28,1869,2.103,1,NA,"unknown","SKL"
"9150",1409,1,30,1871,1.457,1,2.103,"unknown","SKL"
"9151",1409,2,31,1872,2.177,1,1.457,"unknown","SKL"
"9152",1409,3,33,1874,0.988,1,2.177,"unknown","SKL"
"9153",1409,4,34,1875,2.037,1,0.988,"unknown","SKL"
"9154",1409,5,37,1878,0.816,1,2.037,"unknown","SKL"
"9155",1409,6,37,1878,0.868,1,0.816,"unknown","SKL"
"9156",1409,7,38,1879,2.798,1,0.868,"unknown","SKL"
"9157",1409,8,41,1882,1.949,1,2.798,"unknown","SKL"
"9158",1409,9,43,1884,4.045,0,1.949,"unknown","SKL"
"9159",1410,0,19,1860,1.084,1,NA,"farmer","NOR"
"9160",1410,1,20,1861,1.44,1,1.084,"farmer","NOR"
"9161",1410,2,22,1863,1.717,1,1.44,"farmer","NOR"
"9162",1410,3,24,1865,1.555,1,1.717,"farmer","NOR"
"9163",1410,4,25,1866,1.626,1,1.555,"farmer","NOR"
"9164",1410,5,27,1868,2.385,1,1.626,"farmer","NOR"
"9165",1410,6,29,1870,1.903,1,2.385,"farmer","NOR"
"9166",1410,7,31,1872,1.511,1,1.903,"farmer","NOR"
"9167",1410,8,33,1874,1.213,0,1.511,"farmer","NOR"
"9168",1411,0,20,1861,0.074,1,NA,"farmer","NOR"
"9169",1411,1,20,1861,2.379,1,0.074,"farmer","NOR"
"9170",1411,2,22,1863,2.568,1,2.379,"farmer","NOR"
"9171",1411,3,25,1866,3.124,0,2.568,"farmer","NOR"
"9172",1412,0,38,1879,5.785,1,NA,"upper","SKL"
"9173",1412,1,44,1885,2.991,0,5.785,"upper","SKL"
"9174",1413,0,20,1861,0.605,1,NA,"unknown","SKL"
"9175",1413,1,21,1862,1.695,1,0.605,"unknown","SKL"
"9176",1413,2,22,1863,2.593,1,1.695,"unknown","SKL"
"9177",1413,3,25,1866,1.793,1,2.593,"unknown","SKL"
"9178",1413,4,27,1868,2.215,1,1.793,"unknown","SKL"
"9179",1413,5,29,1870,2.021,1,2.215,"unknown","SKL"
"9180",1413,6,31,1872,0.98,1,2.021,"unknown","SKL"
"9181",1413,7,32,1873,2.045,1,0.98,"unknown","SKL"
"9182",1413,8,34,1875,2.078,1,2.045,"unknown","SKL"
"9183",1413,9,36,1877,3.57,1,2.078,"unknown","SKL"
"9184",1413,10,40,1881,1.985,1,3.57,"unknown","SKL"
"9185",1413,11,42,1883,5.408,0,1.985,"unknown","SKL"
"9186",1414,0,31,1872,1.186,1,NA,"lower","SKL"
"9187",1414,1,32,1873,4.449,1,1.186,"lower","SKL"
"9188",1414,2,37,1878,10.096,0,4.449,"lower","SKL"
"9189",1415,0,30,1871,0.567,1,NA,"farmer","SKL"
"9190",1415,1,31,1872,1.53,1,0.567,"farmer","SKL"
"9191",1415,2,32,1873,2.281,1,1.53,"farmer","SKL"
"9192",1415,3,34,1875,6.108,1,2.281,"farmer","SKL"
"9193",1415,4,41,1882,6.424,0,6.108,"farmer","SKL"
"9194",1416,0,25,1866,0.438,1,NA,"unknown","SKL"
"9195",1416,1,26,1867,2.5,1,0.438,"unknown","SKL"
"9196",1416,2,28,1869,2.735,1,2.5,"unknown","SKL"
"9197",1416,3,31,1872,3.056,1,2.735,"unknown","SKL"
"9198",1416,4,34,1875,2.856,1,3.056,"unknown","SKL"
"9199",1416,5,37,1878,3.661,1,2.856,"unknown","SKL"
"9200",1416,6,40,1882,1.955,1,3.661,"unknown","SKL"
"9201",1416,7,42,1883,4.565,0,1.955,"unknown","SKL"
"9202",1417,0,21,1862,0.745,1,NA,"lower","SKL"
"9203",1417,1,22,1863,2.667,1,0.745,"lower","SKL"
"9204",1417,2,25,1866,3.34,1,2.667,"lower","SKL"
"9205",1417,3,28,1869,2.648,1,3.34,"lower","SKL"
"9206",1417,4,31,1872,2.349,1,2.648,"lower","SKL"
"9207",1417,5,33,1874,3.072,1,2.349,"lower","SKL"
"9208",1417,6,36,1877,3.343,1,3.072,"lower","SKL"
"9209",1417,7,39,1880,3.381,1,3.343,"lower","SKL"
"9210",1417,8,43,1884,4.278,0,3.381,"lower","SKL"
"9211",1418,0,31,1872,0.271,1,NA,"lower","SKL"
"9212",1418,1,31,1872,1.832,1,0.271,"lower","SKL"
"9213",1418,2,33,1874,1.774,1,1.832,"lower","SKL"
"9214",1418,3,35,1876,3.425,1,1.774,"lower","SKL"
"9215",1418,4,38,1879,4.326,1,3.425,"lower","SKL"
"9216",1418,5,43,1884,4.436,0,4.326,"lower","SKL"
"9217",1419,0,26,1868,0.287,1,NA,"lower","SKL"
"9218",1419,1,27,1868,2.719,1,0.287,"lower","SKL"
"9219",1419,2,29,1871,1.144,0,2.719,"lower","SKL"
"9220",1420,0,31,1872,1.123,1,NA,"unknown","SKL"
"9221",1420,1,32,1873,1.84,1,1.123,"unknown","SKL"
"9222",1420,2,34,1875,2.456,1,1.84,"unknown","SKL"
"9223",1420,3,36,1877,4.433,1,2.456,"unknown","SKL"
"9224",1420,4,41,1882,2.103,1,4.433,"unknown","SKL"
"9225",1420,5,43,1884,4.327,0,2.103,"unknown","SKL"
"9226",1421,0,26,1868,0.728,1,NA,"farmer","SKL"
"9227",1421,1,27,1868,2.089,1,0.728,"farmer","SKL"
"9228",1421,3,29,1870,1.254,1,0,"farmer","SKL"
"9229",1421,4,30,1872,1.698,1,1.254,"farmer","SKL"
"9230",1421,5,32,1873,2.924,1,1.698,"farmer","SKL"
"9231",1421,6,35,1876,1.687,1,2.924,"farmer","SKL"
"9232",1421,7,37,1878,2.004,1,1.687,"farmer","SKL"
"9233",1421,8,39,1880,4.096,1,2.004,"farmer","SKL"
"9234",1421,9,43,1884,4.176,0,4.096,"farmer","SKL"
"9235",1422,0,27,1868,0.096,1,NA,"lower","SKL"
"9236",1422,1,27,1868,1.596,1,0.096,"lower","SKL"
"9237",1422,2,29,1870,4.077,1,1.596,"lower","SKL"
"9238",1422,3,33,1874,2.36,1,4.077,"lower","SKL"
"9239",1422,4,35,1876,3.833,0,2.36,"lower","SKL"
"9240",1423,0,26,1867,4.309,1,NA,"lower","SKL"
"9241",1423,1,30,1871,1.687,1,4.309,"lower","SKL"
"9242",1423,2,32,1873,1.9,1,1.687,"lower","SKL"
"9243",1423,3,34,1875,3.362,1,1.9,"lower","SKL"
"9244",1423,4,37,1878,2.798,1,3.362,"lower","SKL"
"9245",1423,5,40,1881,7.229,0,2.798,"lower","SKL"
"9246",1424,0,27,1869,0.769,1,NA,"farmer","SKL"
"9247",1424,1,28,1869,2.746,1,0.769,"farmer","SKL"
"9248",1424,2,31,1872,2.527,1,2.746,"farmer","SKL"
"9249",1424,3,33,1875,2.412,1,2.527,"farmer","SKL"
"9250",1424,4,36,1877,2.921,1,2.412,"farmer","SKL"
"9251",1424,5,39,1880,2.199,1,2.921,"farmer","SKL"
"9252",1424,6,41,1882,4.381,1,2.199,"farmer","SKL"
"9253",1424,7,45,1886,1.811,0,4.381,"farmer","SKL"
"9254",1425,0,25,1866,0.26,1,NA,"farmer","SKL"
"9255",1425,1,25,1866,2.218,1,0.26,"farmer","SKL"
"9256",1425,2,27,1868,3.275,1,2.218,"farmer","SKL"
"9257",1425,3,30,1872,1.577,1,3.275,"farmer","SKL"
"9258",1425,4,32,1873,1.884,1,1.577,"farmer","SKL"
"9259",1425,5,34,1875,2.352,1,1.884,"farmer","SKL"
"9260",1425,6,36,1877,2.738,1,2.352,"farmer","SKL"
"9261",1425,7,39,1880,3.756,1,2.738,"farmer","SKL"
"9262",1425,8,43,1884,4.003,0,3.756,"farmer","SKL"
"9263",1426,0,23,1864,0.813,1,NA,"lower","SKL"
"9264",1426,1,24,1865,2.401,1,0.813,"lower","SKL"
"9265",1426,2,26,1867,2.828,1,2.401,"lower","SKL"
"9266",1426,3,29,1870,2.445,1,2.828,"lower","SKL"
"9267",1426,4,31,1873,1.914,1,2.445,"lower","SKL"
"9268",1426,5,33,1874,1.856,1,1.914,"lower","SKL"
"9269",1426,6,35,1876,0.003,1,1.856,"lower","SKL"
"9270",1426,7,35,1876,2.962,1,0.003,"lower","SKL"
"9271",1426,8,38,1879,4.455,1,2.962,"lower","SKL"
"9272",1426,9,42,1884,4.593,0,4.455,"lower","SKL"
"9273",1427,0,26,1867,0.882,1,NA,"farmer","SKL"
"9274",1427,1,27,1868,2.155,1,0.882,"farmer","SKL"
"9275",1427,2,29,1870,2.483,1,2.155,"farmer","SKL"
"9276",1427,3,31,1873,1.626,1,2.483,"farmer","SKL"
"9277",1427,4,33,1874,2.806,1,1.626,"farmer","SKL"
"9278",1427,5,36,1877,2.333,1,2.806,"farmer","SKL"
"9279",1427,6,38,1880,3.535,1,2.333,"farmer","SKL"
"9280",1427,7,42,1883,5.228,0,3.535,"farmer","SKL"
"9281",1428,0,19,1860,0.575,1,NA,"lower","SKL"
"9282",1428,1,19,1861,2.445,1,0.575,"lower","SKL"
"9283",1428,2,22,1863,1.615,1,2.445,"lower","SKL"
"9284",1428,3,23,1865,1.019,1,1.615,"lower","SKL"
"9285",1428,4,24,1866,1.243,1,1.019,"lower","SKL"
"9286",1428,5,26,1867,2.078,0,1.243,"lower","SKL"
"9287",1429,0,23,1864,0.408,1,NA,"lower","SKL"
"9288",1429,1,23,1865,2.743,1,0.408,"lower","SKL"
"9289",1429,2,26,1867,2.869,1,2.743,"lower","SKL"
"9290",1429,3,29,1870,2.634,1,2.869,"lower","SKL"
"9291",1429,4,32,1873,2.47,1,2.634,"lower","SKL"
"9292",1429,5,34,1875,2.702,1,2.47,"lower","SKL"
"9293",1429,6,37,1878,3.116,1,2.702,"lower","SKL"
"9294",1429,7,40,1881,4.378,1,3.116,"lower","SKL"
"9295",1429,8,44,1886,2.788,0,4.378,"lower","SKL"
"9296",1430,0,20,1862,0.233,1,NA,"lower","SKL"
"9297",1430,1,21,1862,1.889,1,0.233,"lower","SKL"
"9298",1430,2,23,1864,1.24,1,1.889,"lower","SKL"
"9299",1430,3,24,1865,3.088,1,1.24,"lower","SKL"
"9300",1430,4,27,1868,3.45,1,3.088,"lower","SKL"
"9301",1430,5,30,1872,2.773,1,3.45,"lower","SKL"
"9302",1430,6,33,1875,13.885,0,2.773,"lower","SKL"
"9303",1431,0,24,1866,0.931,1,NA,"farmer","SKL"
"9304",1431,1,25,1867,3.168,1,0.931,"farmer","SKL"
"9305",1431,2,28,1870,3.214,1,3.168,"farmer","SKL"
"9306",1431,3,32,1873,2.689,1,3.214,"farmer","SKL"
"9307",1431,5,34,1876,1.468,1,0,"farmer","SKL"
"9308",1431,6,36,1877,5.309,1,1.468,"farmer","SKL"
"9309",1431,7,41,1883,5.918,0,5.309,"farmer","SKL"
"9310",1432,0,24,1865,0.712,1,NA,"lower","SKL"
"9311",1432,1,25,1866,1.941,1,0.712,"lower","SKL"
"9312",1432,2,26,1868,2.448,1,1.941,"lower","SKL"
"9313",1432,3,29,1870,1.81,1,2.448,"lower","SKL"
"9314",1432,4,31,1872,3.885,1,1.81,"lower","SKL"
"9315",1432,5,35,1876,12.374,0,3.885,"lower","SKL"
"9316",1433,0,22,1864,0.608,1,NA,"lower","SKL"
"9317",1433,1,23,1864,2.467,1,0.608,"lower","SKL"
"9318",1433,2,25,1867,2.743,1,2.467,"lower","SKL"
"9319",1433,3,28,1870,3.244,1,2.743,"lower","SKL"
"9320",1433,4,31,1873,2.45,1,3.244,"lower","SKL"
"9321",1433,5,34,1875,2.601,1,2.45,"lower","SKL"
"9322",1433,6,37,1878,2.886,1,2.601,"lower","SKL"
"9323",1433,7,39,1881,2.294,1,2.886,"lower","SKL"
"9324",1433,8,42,1883,3.751,1,2.294,"lower","SKL"
"9325",1433,9,45,1887,1.564,0,3.751,"lower","SKL"
"9326",1434,0,21,1862,0.934,1,NA,"unknown","SKL"
"9327",1434,1,22,1863,1.407,1,0.934,"unknown","SKL"
"9328",1434,2,23,1865,1.429,1,1.407,"unknown","SKL"
"9329",1434,3,24,1866,1.944,1,1.429,"unknown","SKL"
"9330",1434,4,26,1868,2.409,1,1.944,"unknown","SKL"
"9331",1434,5,29,1870,1.741,1,2.409,"unknown","SKL"
"9332",1434,6,31,1872,1.385,1,1.741,"unknown","SKL"
"9333",1434,7,32,1873,1.884,1,1.385,"unknown","SKL"
"9334",1434,8,34,1875,2.33,1,1.884,"unknown","SKL"
"9335",1434,9,36,1878,1.947,1,2.33,"unknown","SKL"
"9336",1434,10,38,1880,1.856,1,1.947,"unknown","SKL"
"9337",1434,11,40,1881,1.791,1,1.856,"unknown","SKL"
"9338",1434,12,42,1883,2.264,1,1.791,"unknown","SKL"
"9339",1434,13,44,1886,0.241,0,2.264,"unknown","SKL"
"9340",1435,0,26,1867,0.246,1,NA,"lower","SKL"
"9341",1435,1,26,1867,2.579,1,0.246,"lower","SKL"
"9342",1435,2,28,1870,1.344,1,2.579,"lower","SKL"
"9343",1435,3,30,1871,2.628,1,1.344,"lower","SKL"
"9344",1435,4,32,1874,2.012,1,2.628,"lower","SKL"
"9345",1435,5,34,1876,2.045,1,2.012,"lower","SKL"
"9346",1435,6,37,1878,2.223,1,2.045,"lower","SKL"
"9347",1435,7,39,1880,2.913,1,2.223,"lower","SKL"
"9348",1435,8,42,1883,2.549,1,2.913,"lower","SKL"
"9349",1435,9,44,1886,2.788,0,2.549,"lower","SKL"
"9350",1436,0,23,1864,0.507,1,NA,"lower","SKL"
"9351",1436,1,23,1865,0.695,0,0.507,"lower","SKL"
"9352",1437,0,18,1859,20.219,1,NA,"lower","SKL"
"9353",1437,1,38,1880,2.579,0,20.219,"lower","SKL"
"9354",1438,0,24,1866,0.786,1,NA,"lower","SKL"
"9355",1438,1,25,1867,2.114,1,0.786,"lower","SKL"
"9356",1438,2,27,1869,2.141,1,2.114,"lower","SKL"
"9357",1438,3,29,1871,1.522,1,2.141,"lower","SKL"
"9358",1438,4,31,1872,1.596,1,1.522,"lower","SKL"
"9359",1438,5,32,1874,2.434,1,1.596,"lower","SKL"
"9360",1438,6,35,1876,1.522,1,2.434,"lower","SKL"
"9361",1438,7,36,1878,2.103,1,1.522,"lower","SKL"
"9362",1438,8,39,1880,2.702,1,2.103,"lower","SKL"
"9363",1438,9,41,1883,2.533,1,2.702,"lower","SKL"
"9364",1438,10,44,1885,3.246,0,2.533,"lower","SKL"
"9365",1439,0,22,1864,2.678,1,NA,"farmer","SKL"
"9366",1439,1,25,1867,1.733,1,2.678,"farmer","SKL"
"9367",1439,2,27,1868,2.894,1,1.733,"farmer","SKL"
"9368",1439,3,30,1871,2.396,1,2.894,"farmer","SKL"
"9369",1439,4,32,1874,2.423,1,2.396,"farmer","SKL"
"9370",1439,5,34,1876,2.968,1,2.423,"farmer","SKL"
"9371",1439,6,37,1879,2.828,0,2.968,"farmer","SKL"
"9372",1440,0,21,1863,1.35,1,NA,"farmer","SKL"
"9373",1440,1,23,1864,1.722,1,1.35,"farmer","SKL"
"9374",1440,2,24,1866,3.305,1,1.722,"farmer","SKL"
"9375",1440,3,28,1869,2.39,1,3.305,"farmer","SKL"
"9376",1440,4,30,1872,2.461,1,2.39,"farmer","SKL"
"9377",1440,5,32,1874,2.702,1,2.461,"farmer","SKL"
"9378",1440,6,35,1877,1.322,1,2.702,"farmer","SKL"
"9379",1440,7,36,1878,2.795,1,1.322,"farmer","SKL"
"9380",1440,8,39,1881,7.785,0,2.795,"farmer","SKL"
"9381",1441,0,27,1869,6.612,1,NA,"lower","SKL"
"9382",1441,1,33,1875,2.094,1,6.612,"lower","SKL"
"9383",1441,2,36,1877,2.439,1,2.094,"lower","SKL"
"9384",1441,3,38,1880,2.7,1,2.439,"lower","SKL"
"9385",1441,4,41,1882,6.279,0,2.7,"lower","SKL"
"9386",1442,0,25,1867,0.794,1,NA,"lower","SKL"
"9387",1442,1,26,1868,0.991,0,0.794,"lower","SKL"
"9388",1443,0,33,1874,0.183,1,NA,"farmer","SKL"
"9389",1443,1,33,1874,1.662,1,0.183,"farmer","SKL"
"9390",1443,2,34,1876,12.617,0,1.662,"farmer","SKL"
"9391",1444,0,33,1875,1.911,1,NA,"farmer","SKL"
"9392",1444,1,35,1877,1.873,1,1.911,"farmer","SKL"
"9393",1444,2,37,1879,2.182,1,1.873,"farmer","SKL"
"9394",1444,3,39,1881,3.729,1,2.182,"farmer","SKL"
"9395",1444,4,43,1885,4.122,0,3.729,"farmer","SKL"
"9396",1445,0,30,1871,2.223,1,NA,"farmer","SKL"
"9397",1445,1,32,1874,1.58,1,2.223,"farmer","SKL"
"9398",1445,2,33,1875,4.624,1,1.58,"farmer","SKL"
"9399",1445,3,38,1880,1.484,1,4.624,"farmer","SKL"
"9400",1445,4,39,1881,7.544,0,1.484,"farmer","SKL"
"9401",1446,0,25,1867,0.966,1,NA,"farmer","SKL"
"9402",1446,1,26,1868,2.3,1,0.966,"farmer","SKL"
"9403",1446,2,28,1870,2.765,1,2.3,"farmer","SKL"
"9404",1446,3,31,1873,2.064,1,2.765,"farmer","SKL"
"9405",1446,4,33,1875,2.954,1,2.064,"farmer","SKL"
"9406",1446,5,36,1878,10.895,0,2.954,"farmer","SKL"
"9407",1447,0,25,1866,0.923,1,NA,"unknown","SKL"
"9408",1447,1,25,1867,5.369,1,0.923,"unknown","SKL"
"9409",1447,2,31,1873,2.861,1,5.369,"unknown","SKL"
"9410",1447,3,34,1875,4.123,1,2.861,"unknown","SKL"
"9411",1447,4,38,1880,5.665,1,4.123,"unknown","SKL"
"9412",1447,5,43,1885,3.53,0,5.665,"unknown","SKL"
"9413",1448,0,39,1881,0.909,1,NA,"unknown","SKL"
"9414",1448,1,40,1882,4.504,1,0.909,"unknown","SKL"
"9415",1448,2,45,1886,2.35,0,4.504,"unknown","SKL"
"9416",1449,0,20,1861,0.17,1,NA,"farmer","SKL"
"9417",1449,1,20,1862,3.121,1,0.17,"farmer","SKL"
"9418",1449,2,23,1865,2.459,1,3.121,"farmer","SKL"
"9419",1449,3,25,1867,3.833,1,2.459,"farmer","SKL"
"9420",1449,4,29,1871,3.86,1,3.833,"farmer","SKL"
"9421",1449,5,33,1875,2.702,1,3.86,"farmer","SKL"
"9422",1449,6,36,1878,3.943,1,2.702,"farmer","SKL"
"9423",1449,7,40,1882,2.935,1,3.943,"farmer","SKL"
"9424",1449,8,43,1884,4.395,0,2.935,"farmer","SKL"
"9425",1450,0,27,1869,1.071,1,NA,"lower","SKL"
"9426",1450,1,28,1870,2.04,1,1.071,"lower","SKL"
"9427",1450,2,30,1872,2.286,1,2.04,"lower","SKL"
"9428",1450,3,32,1874,2.204,1,2.286,"lower","SKL"
"9429",1450,4,35,1876,2.628,1,2.204,"lower","SKL"
"9430",1450,5,37,1879,2.905,1,2.628,"lower","SKL"
"9431",1450,6,40,1882,3.168,1,2.905,"lower","SKL"
"9432",1450,7,43,1885,3.752,0,3.168,"lower","SKL"
"9433",1451,0,22,1863,1.188,1,NA,"farmer","JRN"
"9434",1451,1,23,1864,2.396,1,1.188,"farmer","JRN"
"9435",1451,2,25,1867,3.677,1,2.396,"farmer","JRN"
"9436",1451,3,29,1870,3.956,1,3.677,"farmer","JRN"
"9437",1451,4,33,1874,4.121,1,3.956,"farmer","JRN"
"9438",1451,5,37,1878,3.904,1,4.121,"farmer","JRN"
"9439",1451,6,41,1882,1.93,1,3.904,"farmer","JRN"
"9440",1451,7,43,1884,2.327,1,1.93,"farmer","JRN"
"9441",1451,8,45,1886,1.753,0,2.327,"farmer","JRN"
"9442",1452,0,24,1866,0.72,1,NA,"farmer","JRN"
"9443",1452,1,25,1867,1.432,1,0.72,"farmer","JRN"
"9444",1452,2,26,1868,2.404,1,1.432,"farmer","JRN"
"9445",1452,3,29,1870,2.086,1,2.404,"farmer","JRN"
"9446",1452,4,31,1873,2.68,1,2.086,"farmer","JRN"
"9447",1452,5,33,1875,1.073,1,2.68,"farmer","JRN"
"9448",1452,6,34,1876,1.027,1,1.073,"farmer","JRN"
"9449",1452,7,36,1877,1.643,1,1.027,"farmer","JRN"
"9450",1452,8,37,1879,4.868,1,1.643,"farmer","JRN"
"9451",1452,9,42,1884,0.435,0,4.868,"farmer","JRN"
"9452",1453,0,25,1867,0.802,1,NA,"farmer","NOR"
"9453",1453,1,26,1868,1.495,1,0.802,"farmer","NOR"
"9454",1453,2,28,1869,1.328,1,1.495,"farmer","NOR"
"9455",1453,3,29,1871,2.533,1,1.328,"farmer","NOR"
"9456",1453,4,31,1873,2.377,1,2.533,"farmer","NOR"
"9457",1453,5,34,1875,1.843,1,2.377,"farmer","NOR"
"9458",1453,6,36,1877,3.14,1,1.843,"farmer","NOR"
"9459",1453,7,39,1880,1.938,1,3.14,"farmer","NOR"
"9460",1453,8,41,1882,2.494,1,1.938,"farmer","NOR"
"9461",1453,9,43,1885,3.73,0,2.494,"farmer","NOR"
"9462",1454,0,23,1865,1.062,1,NA,"farmer","NOR"
"9463",1454,1,24,1866,1.53,1,1.062,"farmer","NOR"
"9464",1454,2,26,1867,5.013,1,1.53,"farmer","NOR"
"9465",1454,3,31,1872,3.056,1,5.013,"farmer","NOR"
"9466",1454,4,34,1875,12.805,0,3.056,"farmer","NOR"
"9467",1455,0,24,1866,0.112,1,NA,"lower","SKL"
"9468",1455,1,24,1866,1.509,1,0.112,"lower","SKL"
"9469",1455,2,26,1868,3.395,1,1.509,"lower","SKL"
"9470",1455,3,29,1871,3.299,1,3.395,"lower","SKL"
"9471",1455,4,33,1875,0.022,0,3.299,"lower","SKL"
"9472",1456,0,23,1865,0.504,1,NA,"farmer","SKL"
"9473",1456,1,24,1866,3.132,1,0.504,"farmer","SKL"
"9474",1456,2,27,1869,3.231,1,3.132,"farmer","SKL"
"9475",1456,3,30,1872,2.79,1,3.231,"farmer","SKL"
"9476",1456,4,33,1875,2.645,1,2.79,"farmer","SKL"
"9477",1456,5,35,1878,2.481,1,2.645,"farmer","SKL"
"9478",1456,6,38,1880,2.037,1,2.481,"farmer","SKL"
"9479",1456,7,40,1882,3.499,1,2.037,"farmer","SKL"
"9480",1456,8,43,1886,3.528,0,3.499,"farmer","SKL"
"9481",1457,0,22,1864,0.799,1,NA,"farmer","SKL"
"9482",1457,1,23,1865,2.571,1,0.799,"farmer","SKL"
"9483",1457,2,26,1868,2.976,1,2.571,"farmer","SKL"
"9484",1457,3,29,1871,2.248,1,2.976,"farmer","SKL"
"9485",1457,4,31,1873,2.262,1,2.248,"farmer","SKL"
"9486",1457,5,33,1875,4.197,1,2.262,"farmer","SKL"
"9487",1457,6,37,1879,9.732,0,4.197,"farmer","SKL"
"9488",1458,0,20,1862,0.912,1,NA,"farmer","SKL"
"9489",1458,1,21,1863,2.76,1,0.912,"farmer","SKL"
"9490",1458,2,24,1866,3.053,1,2.76,"farmer","SKL"
"9491",1458,3,27,1869,2.379,1,3.053,"farmer","SKL"
"9492",1458,4,29,1872,2.119,1,2.379,"farmer","SKL"
"9493",1458,5,32,1874,1.541,1,2.119,"farmer","SKL"
"9494",1458,6,33,1875,2.582,1,1.541,"farmer","SKL"
"9495",1458,7,36,1878,2.634,1,2.582,"farmer","SKL"
"9496",1458,8,38,1880,2.527,1,2.634,"farmer","SKL"
"9497",1458,9,41,1883,3.395,1,2.527,"farmer","SKL"
"9498",1458,10,44,1886,2.731,0,3.395,"farmer","SKL"
"9499",1459,0,23,1866,0.186,1,NA,"unknown","SKL"
"9500",1459,1,24,1866,2.292,1,0.186,"unknown","SKL"
"9501",1459,2,26,1868,2.366,1,2.292,"unknown","SKL"
"9502",1459,3,28,1870,2.215,1,2.366,"unknown","SKL"
"9503",1459,4,30,1873,2.355,1,2.215,"unknown","SKL"
"9504",1459,5,33,1875,2.174,1,2.355,"unknown","SKL"
"9505",1459,7,35,1877,2.576,1,0,"unknown","SKL"
"9506",1459,8,37,1880,2.735,1,2.576,"unknown","SKL"
"9507",1459,9,40,1882,6.777,0,2.735,"unknown","SKL"
"9508",1460,0,26,1868,0.923,1,NA,"lower","SKL"
"9509",1460,1,27,1869,1.933,1,0.923,"lower","SKL"
"9510",1460,2,29,1871,1.845,1,1.933,"lower","SKL"
"9511",1460,3,31,1873,1.7,1,1.845,"lower","SKL"
"9512",1460,4,32,1874,2.319,1,1.7,"lower","SKL"
"9513",1460,5,35,1877,1.98,1,2.319,"lower","SKL"
"9514",1460,6,37,1879,2.962,1,1.98,"lower","SKL"
"9515",1460,7,40,1882,2.661,1,2.962,"lower","SKL"
"9516",1460,8,42,1884,4.809,0,2.661,"lower","SKL"
"9517",1461,0,26,1869,0.887,1,NA,"unknown","SKL"
"9518",1461,1,27,1869,1.29,1,0.887,"unknown","SKL"
"9519",1461,2,28,1871,2.012,1,1.29,"unknown","SKL"
"9520",1461,3,30,1873,1.684,1,2.012,"unknown","SKL"
"9521",1461,4,32,1874,2.018,1,1.684,"unknown","SKL"
"9522",1461,5,34,1876,1.396,1,2.018,"unknown","SKL"
"9523",1461,6,36,1878,2.163,1,1.396,"unknown","SKL"
"9524",1461,7,38,1880,2.439,1,2.163,"unknown","SKL"
"9525",1461,8,40,1882,1.645,1,2.439,"unknown","SKL"
"9526",1461,9,42,1884,5.159,0,1.645,"unknown","SKL"
"9527",1462,0,21,1863,1.728,1,NA,"unknown","SKL"
"9528",1462,1,22,1865,2.429,1,1.728,"unknown","SKL"
"9529",1462,2,25,1867,3.28,1,2.429,"unknown","SKL"
"9530",1462,3,28,1870,2.897,1,3.28,"unknown","SKL"
"9531",1462,4,31,1873,2.472,1,2.897,"unknown","SKL"
"9532",1462,5,33,1876,3.201,1,2.472,"unknown","SKL"
"9533",1462,6,37,1879,3.075,1,3.201,"unknown","SKL"
"9534",1462,7,40,1882,3.839,1,3.075,"unknown","SKL"
"9535",1462,8,44,1886,3.462,0,3.839,"unknown","SKL"
"9536",1463,0,30,1873,0.271,1,NA,"unknown","SKL"
"9537",1463,1,31,1873,1.402,1,0.271,"unknown","SKL"
