"","s","pA","Z"
"28817",27.7915,3755.95,14.1357
"28818",27.7916,3755.95,14.1144
"28819",27.7917,3756.56,14.0945
"28820",27.7918,3757.17,14.0739
"28821",27.7919,3758.09,14.0526
"28822",27.792,3758.09,14.0312
"28823",27.7921,3758.09,14.0121
"28824",27.7922,3758.39,13.9915
"28825",27.7923,3758.7,13.9702
"28826",27.7924,3759.31,13.9496
"28827",27.7925,3758.85,13.929
"28828",27.7926,3758.54,13.9084
"28829",27.7927,3758.09,13.887
"28830",27.7928,3757.63,13.8672
"28831",27.7929,3757.17,13.8466
"28832",27.793,3757.32,13.8252
"28833",27.7931,3757.48,13.8062
"28834",27.7932,3758.09,13.7848
"28835",27.7933,3758.7,13.765
"28836",27.7934,3758.85,13.7436
"28837",27.7935,3758.7,13.723
"28838",27.7936,3758.85,13.7024
"28839",27.7937,3758.54,13.6833
"28840",27.7938,3758.7,13.6612
"28841",27.7939,3758.7,13.6414
"28842",27.794,3759,13.62
"28843",27.7941,3759,13.6002
"28844",27.7942,3758.85,13.5788
"28845",27.7943,3758.85,13.5582
"28846",27.7944,3758.54,13.5376
"28847",27.7945,3758.85,13.5178
"28848",27.7946,3758.54,13.4964
"28849",27.7947,3758.7,13.475
"28850",27.7948,3758.09,13.4544
"28851",27.7949,3758.09,13.4346
"28852",27.795,3757.63,13.414
"28853",27.7951,3757.78,13.3934
"28854",27.7952,3757.78,13.3736
"28855",27.7953,3758.24,13.3522
"28856",27.7954,3758.85,13.3331
"28857",27.7955,3758.39,13.3125
"28858",27.7956,3758.24,13.2919
"28859",27.7957,3757.93,13.2706
"28860",27.7958,3758.09,13.25
"28861",27.7959,3757.78,13.2286
"28862",27.796,3758.09,13.2088
"28863",27.7961,3757.78,13.1882
"28864",27.7962,3757.78,13.1676
"28865",27.7963,3757.78,13.147
"28866",27.7964,3757.93,13.1264
"28867",27.7965,3757.63,13.1073
"28868",27.7966,3757.17,13.0859
"28869",27.7967,3756.71,13.0669
"28870",27.7968,3756.56,13.0455
"28871",27.7969,3757.17,13.0241
"28872",27.797,3757.63,13.0043
"28873",27.7971,3758.09,12.9837
"28874",27.7972,3758.09,12.9631
"28875",27.7973,3758.09,12.9417
"28876",27.7974,3757.93,12.9211
"28877",27.7975,3757.78,12.8998
"28878",27.7976,3757.32,12.8799
"28879",27.7977,3757.17,12.8609
"28880",27.7978,3756.87,12.8403
"28881",27.7979,3757.17,12.8197
"28882",27.798,3757.78,12.7991
"28883",27.7981,3757.93,12.7785
"28884",27.7982,3757.78,12.7579
"28885",27.7983,3757.93,12.7373
"28886",27.7984,3757.63,12.7167
"28887",27.7985,3757.78,12.6968
"28888",27.7986,3758.09,12.6755
"28889",27.7987,3758.54,12.6556
"28890",27.7988,3758.85,12.635
"28891",27.7989,3758.7,12.6137
"28892",27.799,3758.39,12.5946
"28893",27.7991,3757.48,12.5732
"28894",27.7992,3757.02,12.5534
"28895",27.7993,3756.56,12.5328
"28896",27.7994,3756.71,12.5122
"28897",27.7995,3757.17,12.4916
"28898",27.7996,3757.48,12.4725
"28899",27.7997,3757.78,12.4512
"28900",27.7998,3757.48,12.4321
"28901",27.7999,3757.48,12.41
"28902",27.8,3757.48,12.3901
"28903",27.8001,3757.48,12.3695
"28904",27.8002,3757.93,12.3489
"28905",27.8003,3757.32,12.3283
"28906",27.8004,3757.32,12.3077
"28907",27.8005,3757.02,12.2871
"28908",27.8006,3757.32,12.2673
"28909",27.8007,3757.63,12.2459
"28910",27.8008,3757.17,12.2253
"28911",27.8009,3756.71,12.2055
"28912",27.801,3756.41,12.1857
"28913",27.8011,3756.71,12.1651
"28914",27.8012,3757.17,12.1452
"28915",27.8013,3757.48,12.1231
"28916",27.8014,3757.32,12.104
"28917",27.8015,3757.32,12.0827
"28918",27.8016,3757.17,12.0636
"28919",27.8017,3757.48,12.0422
"28920",27.8018,3757.32,12.0216
"28921",27.8019,3757.48,12.0003
"28922",27.802,3757.32,11.9812
"28923",27.8021,3757.17,11.9591
"28924",27.8022,3757.32,11.94
"28925",27.8023,3757.02,11.9186
"28926",27.8024,3756.56,11.8996
"28927",27.8025,3756.56,11.879
"28928",27.8026,3756.26,11.8584
"28929",27.8027,3755.65,11.8385
"28930",27.8028,3755.04,11.8195
"28931",27.8029,3755.04,11.7966
"28932",27.803,3754.43,11.776
"28933",27.8031,3753.97,11.7561
"28934",27.8032,3753.36,11.7371
"28935",27.8033,3753.51,11.7172
"28936",27.8034,3753.51,11.6951
"28937",27.8035,3753.36,11.6745
"28938",27.8036,3753.2,11.6539
"28939",27.8037,3752.44,11.6341
"28940",27.8038,3751.98,11.6135
"28941",27.8039,3750.61,11.5929
"28942",27.804,3749.39,11.5723
"28943",27.8041,3747.71,11.5524
"28944",27.8042,3746.03,11.5326
"28945",27.8043,3744.05,11.5128
"28946",27.8044,3742.22,11.4922
"28947",27.8045,3740.08,11.4723
"28948",27.8046,3737.03,11.451
"28949",27.8047,3733.37,11.4319
"28950",27.8048,3728.03,11.4105
"28951",27.8049,3720.86,11.3899
"28952",27.805,3710.02,11.3701
"28953",27.8051,3690.64,11.3495
"28954",27.8052,3653.41,11.3297
"28955",27.8053,3588.26,11.3098
"28956",27.8054,3486.33,11.2892
"28957",27.8055,3321.23,11.2686
"28958",27.8056,3030.55,11.2488
"28959",27.8057,2600.56,11.2282
"28960",27.8058,2113.49,11.2083
"28961",27.8059,1712.34,11.1885
"28962",27.806,1549.99,11.171
"28963",27.8061,1676.64,11.1557
"28964",27.8062,2000.73,11.1458
"28965",27.8063,2378.69,11.1404
"28966",27.8064,2702.18,11.1435
"28967",27.8065,2932.43,11.1542
"28968",27.8066,3068.24,11.1725
"28969",27.8067,3125.46,11.2
"28970",27.8068,3105.47,11.2343
"28971",27.8069,2958.22,11.2762
"28972",27.807,2608.8,11.3281
"28973",27.8071,2184.14,11.3838
"28974",27.8072,2011.57,11.4464
"28975",27.8073,2219.39,11.5135
"28976",27.8074,2639.01,11.5845
"28977",27.8075,3060.61,11.6623
"28978",27.8076,3343.96,11.7432
"28979",27.8077,3500.06,11.8271
"28980",27.8078,3574.37,11.9125
"28981",27.8079,3608.09,12.0018
"28982",27.808,3626.86,12.0934
"28983",27.8081,3641.05,12.1872
"28984",27.8082,3654.02,12.2833
"28985",27.8083,3666.23,12.3825
"28986",27.8084,3676.61,12.4817
"28987",27.8085,3685.61,12.5824
"28988",27.8086,3692.93,12.6831
"28989",27.8087,3699.19,12.7869
"28990",27.8088,3704.68,12.8899
"28991",27.8089,3709.56,12.9936
"28992",27.809,3713.99,13.0997
"28993",27.8091,3718.26,13.205
"28994",27.8092,3721.62,13.311
"28995",27.8093,3724.67,13.4171
"28996",27.8094,3726.96,13.5239
"28997",27.8095,3730.16,13.6299
"28998",27.8096,3732.76,13.7367
"28999",27.8097,3735.35,13.8443
"29000",27.8098,3736.57,13.9511
"29001",27.8099,3738.25,14.0564
"29002",27.81,3739.17,14.1617
"29003",27.8101,3740.39,14.2632
"29004",27.8102,3741.76,14.3631
"29005",27.8103,3743.13,14.4554
"29006",27.8104,3744.35,14.5424
"29007",27.8105,3745.12,14.6217
"29008",27.8106,3745.88,14.6919
"29009",27.8107,3746.03,14.756
"29010",27.8108,3746.19,14.8109
"29011",27.8109,3747.25,14.8575
"29012",27.811,3747.86,14.8979
"29013",27.8111,3748.47,14.9315
"29014",27.8112,3749.08,14.9605
"29015",27.8113,3749.08,14.9849
"29016",27.8114,3748.93,15.0047
"29017",27.8115,3748.78,15.0215
"29018",27.8116,3749.24,15.0352
"29019",27.8117,3749.24,15.0444
"29020",27.8118,3749.69,15.0536
"29021",27.8119,3749.85,15.0604
"29022",27.812,3750.31,15.0665
"29023",27.8121,3750.92,15.0703
"29024",27.8122,3751.98,15.0742
"29025",27.8123,3751.98,15.0757
"29026",27.8124,3752.14,15.0787
"29027",27.8125,3752.44,15.0795
"29028",27.8126,3752.44,15.081
"29029",27.8127,3752.59,15.0818
"29030",27.8128,3752.29,15.0818
"29031",27.8129,3752.59,15.0833
"29032",27.813,3753.05,15.0826
"29033",27.8131,3753.66,15.0833
"29034",27.8132,3753.81,15.0826
"29035",27.8133,3754.27,15.0826
"29036",27.8134,3753.81,15.0826
"29037",27.8135,3753.81,15.0803
"29038",27.8136,3753.51,15.0818
"29039",27.8137,3753.36,15.0803
"29040",27.8138,3753.66,15.081
"29041",27.8139,3754.12,15.0803
"29042",27.814,3754.58,15.081
"29043",27.8141,3755.04,15.0787
"29044",27.8142,3755.34,15.0795
"29045",27.8143,3755.34,15.0795
"29046",27.8144,3755.95,15.0795
"29047",27.8145,3756.1,15.078
"29048",27.8146,3756.41,15.0787
"29049",27.8147,3756.56,15.0787
"29050",27.8148,3756.87,15.078
"29051",27.8149,3756.87,15.0772
"29052",27.815,3756.87,15.078
"29053",27.8151,3756.56,15.0772
"29054",27.8152,3755.95,15.078
"29055",27.8153,3755.34,15.0772
"29056",27.8154,3755.04,15.0764
"29057",27.8155,3755.34,15.0764
"29058",27.8156,3755.49,15.0764
"29059",27.8157,3755.65,15.0749
"29060",27.8158,3756.1,15.0757
"29061",27.8159,3756.41,15.0757
"29062",27.816,3756.1,15.0749
"29063",27.8161,3755.8,15.0734
"29064",27.8162,3755.49,15.0719
"29065",27.8163,3755.8,15.0696
"29066",27.8164,3756.41,15.0665
"29067",27.8165,3756.56,15.0612
"29068",27.8166,3757.02,15.0543
"29069",27.8167,3757.17,15.0482
"29070",27.8168,3757.32,15.0398
"29071",27.8169,3757.48,15.0291
"29072",27.817,3757.78,15.0177
"29073",27.8171,3757.78,15.0055
"29074",27.8172,3757.63,14.9918
"29075",27.8173,3757.32,14.9765
"29076",27.8174,3757.17,14.9628
"29077",27.8175,3757.02,14.9467
"29078",27.8176,3757.32,14.93
"29079",27.8177,3757.32,14.9139
"29080",27.8178,3757.17,14.8964
"29081",27.8179,3756.87,14.8796
"29082",27.818,3756.87,14.8628
"29083",27.8181,3756.41,14.843
"29084",27.8182,3756.56,14.8247
"29085",27.8183,3756.41,14.8064
"29086",27.8184,3756.87,14.7865
"29087",27.8185,3756.56,14.7667
"29088",27.8186,3756.71,14.7469
"29089",27.8187,3756.1,14.727
"29090",27.8188,3756.1,14.7072
"29091",27.8189,3755.8,14.6873
"29092",27.819,3756.26,14.6675
"29093",27.8191,3756.41,14.6477
"29094",27.8192,3757.32,14.6271
"29095",27.8193,3757.63,14.6072
"29096",27.8194,3757.63,14.5866
"29097",27.8195,3757.63,14.566
"29098",27.8196,3757.32,14.5454
"29099",27.8197,3757.63,14.5256
"29100",27.8198,3757.48,14.505
"29101",27.8199,3757.63,14.4836
"29102",27.82,3757.48,14.4638
"29103",27.8201,3757.17,14.4432
"29104",27.8202,3756.87,14.4218
"29105",27.8203,3756.71,14.4005
"29106",27.8204,3757.02,14.3814
"29107",27.8205,3757.32,14.3608
"29108",27.8206,3757.48,14.3402
"29109",27.8207,3757.78,14.3196
"29110",27.8208,3757.48,14.2982
"29111",27.8209,3757.93,14.2776
"29112",27.821,3758.24,14.257
"29113",27.8211,3758.39,14.238
"29114",27.8212,3758.24,14.2166
"29115",27.8213,3757.78,14.196
"29116",27.8214,3757.78,14.1747
"29117",27.8215,3758.24,14.1525
"29118",27.8216,3758.54,14.1327
"29119",27.8217,3759,14.1121
"29120",27.8218,3759.31,14.0923
"29121",27.8219,3759.61,14.0724
"29122",27.822,3759.46,14.0511
"29123",27.8221,3759.16,14.0297
"29124",27.8222,3759,14.0091
"29125",27.8223,3758.85,13.9885
"29126",27.8224,3758.85,13.9664
"29127",27.8225,3758.7,13.9465
"29128",27.8226,3758.85,13.9259
"29129",27.8227,3758.54,13.9061
"29130",27.8228,3758.54,13.8847
"29131",27.8229,3758.39,13.8649
"29132",27.823,3758.39,13.8451
"29133",27.8231,3758.39,13.8252
"29134",27.8232,3759,13.8039
"29135",27.8233,3759,13.784
"29136",27.8234,3759.16,13.7627
"29137",27.8235,3758.54,13.7421
"29138",27.8236,3758.54,13.7207
"29139",27.8237,3758.39,13.7001
"29140",27.8238,3758.54,13.6787
"29141",27.8239,3758.54,13.6589
"29142",27.824,3758.54,13.6383
"29143",27.8241,3758.7,13.6177
"29144",27.8242,3758.24,13.5979
"29145",27.8243,3758.54,13.5765
"29146",27.8244,3758.09,13.5567
"29147",27.8245,3758.09,13.5361
"29148",27.8246,3757.78,13.5147
"29149",27.8247,3757.93,13.4941
"29150",27.8248,3757.93,13.4743
"29151",27.8249,3757.78,13.4529
"29152",27.825,3757.63,13.4323
"29153",27.8251,3757.93,13.4117
"29154",27.8252,3758.24,13.3911
"29155",27.8253,3757.78,13.3713
"29156",27.8254,3758.54,13.3507
"29157",27.8255,3758.39,13.3293
"29158",27.8256,3758.09,13.3087
"29159",27.8257,3757.32,13.2896
"29160",27.8258,3757.48,13.269
"29161",27.8259,3757.78,13.2484
"29162",27.826,3757.63,13.2278
"29163",27.8261,3757.63,13.2072
"29164",27.8262,3757.93,13.1859
"29165",27.8263,3758.24,13.1668
"29166",27.8264,3758.7,13.1454
"29167",27.8265,3758.7,13.1241
"29168",27.8266,3758.24,13.1035
"29169",27.8267,3757.93,13.0844
"29170",27.8268,3757.78,13.0623
"29171",27.8269,3757.93,13.0432
"29172",27.827,3758.24,13.0226
"29173",27.8271,3759,13.002
"29174",27.8272,3758.85,12.9814
"29175",27.8273,3758.7,12.9616
"29176",27.8274,3758.39,12.941
"29177",27.8275,3758.39,12.9204
"29178",27.8276,3758.7,12.9005
"29179",27.8277,3758.54,12.8807
"29180",27.8278,3758.54,12.8593
"29181",27.8279,3758.39,12.838
"29182",27.828,3758.7,12.8181
"29183",27.8281,3758.39,12.7968
"29184",27.8282,3758.39,12.7762
"29185",27.8283,3757.78,12.7571
"29186",27.8284,3757.48,12.7357
"29187",27.8285,3757.17,12.7151
"29188",27.8286,3757.17,12.6938
"29189",27.8287,3757.63,12.6732
"29190",27.8288,3758.09,12.6534
"29191",27.8289,3757.93,12.632
"29192",27.829,3757.93,12.6122
"29193",27.8291,3757.93,12.5923
"29194",27.8292,3757.93,12.571
"29195",27.8293,3758.39,12.5511
"29196",27.8294,3758.39,12.5298
"29197",27.8295,3758.54,12.5099
"29198",27.8296,3758.39,12.4901
"29199",27.8297,3758.85,12.4695
"29200",27.8298,3758.85,12.4481
"29201",27.8299,3758.7,12.4283
"29202",27.83,3758.85,12.4084
"29203",27.8301,3758.24,12.3878
"29204",27.8302,3758.39,12.368
"29205",27.8303,3758.09,12.3459
"29206",27.8304,3757.93,12.3253
"29207",27.8305,3757.63,12.3055
"29208",27.8306,3757.48,12.2841
"29209",27.8307,3757.17,12.2635
"29210",27.8308,3757.32,12.2437
"29211",27.8309,3757.63,12.2238
"29212",27.831,3758.39,12.204
"29213",27.8311,3757.93,12.1826
"29214",27.8312,3757.78,12.162
"29215",27.8313,3757.63,12.1414
"29216",27.8314,3757.17,12.1223
"29217",27.8315,3757.17,12.101
"29218",27.8316,3756.87,12.0804
"29219",27.8317,3756.41,12.0613
"29220",27.8318,3756.26,12.0392
"29221",27.8319,3756.26,12.0201
"29222",27.832,3756.26,11.998
"29223",27.8321,3755.8,11.9781
"29224",27.8322,3755.49,11.9576
"29225",27.8323,3755.65,11.9377
"29226",27.8324,3755.49,11.9179
"29227",27.8325,3755.8,11.8965
"29228",27.8326,3755.49,11.8752
"29229",27.8327,3755.65,11.8553
"29230",27.8328,3755.34,11.8355
"29231",27.8329,3754.88,11.8156
"29232",27.833,3754.12,11.7943
"29233",27.8331,3753.66,11.7744
"29234",27.8332,3753.36,11.7538
"29235",27.8333,3753.2,11.7332
"29236",27.8334,3753.36,11.7142
"29237",27.8335,3752.9,11.6936
"29238",27.8336,3752.75,11.6714
"29239",27.8337,3752.44,11.6531
"29240",27.8338,3751.83,11.6318
"29241",27.8339,3751.53,11.6112
"29242",27.834,3750.92,11.5913
"29243",27.8341,3750.15,11.5707
"29244",27.8342,3749.08,11.5501
"29245",27.8343,3747.56,11.5303
"29246",27.8344,3746.03,11.5097
"29247",27.8345,3743.44,11.4891
"29248",27.8346,3741,11.4693
"29249",27.8347,3737.64,11.4494
"29250",27.8348,3733.67,11.4296
"29251",27.8349,3728.03,11.409
"29252",27.835,3719.94,11.3892
"29253",27.8351,3706.97,11.3678
"29254",27.8352,3685,11.3472
"29255",27.8353,3643.04,11.3266
"29256",27.8354,3573.15,11.3075
"29257",27.8355,3466.03,11.2885
"29258",27.8356,3289.03,11.2663
"29259",27.8357,2978.52,11.2457
"29260",27.8358,2536.77,11.2259
"29261",27.8359,2049.41,11.2061
"29262",27.836,1658.02,11.1877
"29263",27.8361,1520.23,11.171
"29264",27.8362,1669.16,11.1572
"29265",27.8363,2004.39,11.1488
"29266",27.8364,2380.07,11.1481
"29267",27.8365,2693.79,11.1526
"29268",27.8366,2910,11.1671
"29269",27.8367,3025.97,11.1893
"29270",27.8368,3047.18,11.2206
"29271",27.8369,2948.76,11.2587
"29272",27.837,2656.1,11.306
"29273",27.8371,2225.04,11.3594
"29274",27.8372,1950.07,11.4174
"29275",27.8373,2057.04,11.483
"29276",27.8374,2447.05,11.5524
"29277",27.8375,2900.7,11.6257
"29278",27.8376,3242.34,11.705
"29279",27.8377,3443.15,11.7867
"29280",27.8378,3543.4,11.8713
"29281",27.8379,3589.32,11.9598
"29282",27.838,3612.82,12.0506
"29283",27.8381,3629.15,12.1429
"29284",27.8382,3643.34,12.2375
"29285",27.8383,3656.16,12.3352
"29286",27.8384,3667.3,12.4336
"29287",27.8385,3677.06,12.5343
"29288",27.8386,3685.3,12.6343
"29289",27.8387,3692.78,12.7365
"29290",27.8388,3698.88,12.8403
"29291",27.8389,3705.14,12.944
"29292",27.839,3710.02,13.0486
"29293",27.8391,3714.75,13.1531
"29294",27.8392,3718.72,13.2591
"29295",27.8393,3722.23,13.3652
"29296",27.8394,3724.82,13.4727
"29297",27.8395,3727.72,13.5788
"29298",27.8396,3730.16,13.6864
"29299",27.8397,3732.3,13.7924
"29300",27.8398,3733.67,13.8985
"29301",27.8399,3735.5,14.0053
"29302",27.84,3737.03,14.1113
"29303",27.8401,3738.4,14.2151
"29304",27.8402,3739.78,14.3143
"29305",27.8403,3740.69,14.4119
"29306",27.8404,3741.76,14.502
"29307",27.8405,3742.52,14.5851
"29308",27.8406,3743.74,14.6599
"29309",27.8407,3744.66,14.727
"29310",27.8408,3744.96,14.7865
"29311",27.8409,3745.57,14.8369
"29312",27.841,3746.03,14.8804
"29313",27.8411,3746.49,14.917
"29314",27.8412,3746.95,14.949
"29315",27.8413,3747.25,14.975
"29316",27.8414,3748.17,14.9963
"29317",27.8415,3748.47,15.0146
"29318",27.8416,3749.39,15.0291
"29319",27.8417,3749.69,15.0421
"29320",27.8418,3750.61,15.052
"29321",27.8419,3750.61,15.0597
"29322",27.842,3751.22,15.0665
"29323",27.8421,3751.53,15.0711
"29324",27.8422,3751.53,15.0742
"29325",27.8423,3751.68,15.0772
"29326",27.8424,3751.53,15.0803
"29327",27.8425,3751.53,15.0818
"29328",27.8426,3751.22,15.0826
"29329",27.8427,3751.83,15.0848
"29330",27.8428,3752.29,15.0841
"29331",27.8429,3753.05,15.0856
"29332",27.843,3753.81,15.0856
"29333",27.8431,3754.58,15.0856
"29334",27.8432,3754.73,15.0848
"29335",27.8433,3754.88,15.0848
"29336",27.8434,3754.43,15.0848
"29337",27.8435,3754.43,15.0833
"29338",27.8436,3754.27,15.0841
"29339",27.8437,3753.97,15.0841
"29340",27.8438,3754.12,15.0833
"29341",27.8439,3754.27,15.0826
"29342",27.844,3754.58,15.0833
"29343",27.8441,3754.58,15.0826
"29344",27.8442,3754.43,15.081
"29345",27.8443,3753.97,15.0818
"29346",27.8444,3753.51,15.081
"29347",27.8445,3753.81,15.081
"29348",27.8446,3754.58,15.0795
"29349",27.8447,3755.65,15.081
"29350",27.8448,3755.95,15.081
"29351",27.8449,3756.41,15.0803
"29352",27.845,3756.26,15.0803
"29353",27.8451,3755.8,15.0795
"29354",27.8452,3755.34,15.0787
"29355",27.8453,3755.04,15.0787
"29356",27.8454,3755.19,15.0795
"29357",27.8455,3755.8,15.0787
"29358",27.8456,3755.95,15.0787
"29359",27.8457,3756.1,15.078
"29360",27.8458,3755.65,15.078
"29361",27.8459,3755.65,15.0787
"29362",27.846,3755.65,15.0787
"29363",27.8461,3755.8,15.0757
"29364",27.8462,3756.41,15.0757
"29365",27.8463,3756.71,15.0734
"29366",27.8464,3757.02,15.0711
"29367",27.8465,3756.41,15.0665
"29368",27.8466,3756.41,15.0604
"29369",27.8467,3756.1,15.0543
"29370",27.8468,3756.26,15.0467
"29371",27.8469,3756.26,15.0375
"29372",27.847,3756.26,15.0269
"29373",27.8471,3756.26,15.0146
"29374",27.8472,3756.26,15.0009
"29375",27.8473,3756.1,14.9879
"29376",27.8474,3755.95,14.9734
"29377",27.8475,3755.8,14.9582
"29378",27.8476,3755.8,14.9414
"29379",27.8477,3756.1,14.9254
"29380",27.8478,3756.56,14.9086
"29381",27.8479,3756.56,14.8911
"29382",27.848,3757.02,14.8735
"29383",27.8481,3757.17,14.8544
"29384",27.8482,3757.63,14.8369
"29385",27.8483,3757.78,14.8178
"29386",27.8484,3757.93,14.7987
"29387",27.8485,3757.63,14.7797
"29388",27.8486,3757.32,14.7598
"29389",27.8487,3757.02,14.7408
"29390",27.8488,3757.17,14.7209
"29391",27.8489,3757.02,14.7003
"29392",27.849,3757.17,14.6805
"29393",27.8491,3756.41,14.6606
"29394",27.8492,3756.1,14.6408
"29395",27.8493,3756.26,14.6194
"29396",27.8494,3756.87,14.5996
"29397",27.8495,3757.32,14.5798
"29398",27.8496,3757.17,14.5592
"29399",27.8497,3757.48,14.5386
"29400",27.8498,3757.63,14.518
"29401",27.8499,3757.63,14.4974
"29402",27.85,3757.93,14.476
"29403",27.8501,3757.78,14.4554
"29404",27.8502,3757.93,14.4348
"29405",27.8503,3758.39,14.4142
"29406",27.8504,3758.39,14.3936
"29407",27.8505,3758.24,14.373
"29408",27.8506,3757.63,14.3509
"29409",27.8507,3757.63,14.3311
"29410",27.8508,3757.32,14.3097
"29411",27.8509,3757.63,14.2899
"29412",27.851,3757.93,14.2708
"29413",27.8511,3757.78,14.2487
"29414",27.8512,3757.63,14.2296
"29415",27.8513,3757.17,14.2075
"29416",27.8514,3756.87,14.1861
"29417",27.8515,3757.17,14.1663
"29418",27.8516,3757.32,14.1457
"29419",27.8517,3758.09,14.1251
"29420",27.8518,3758.24,14.1045
"29421",27.8519,3758.54,14.0839
"29422",27.852,3758.24,14.0633
"29423",27.8521,3757.48,14.0427
"29424",27.8522,3757.32,14.0221
"29425",27.8523,3756.71,14.0007
"29426",27.8524,3757.48,13.9793
"29427",27.8525,3757.48,13.9603
"29428",27.8526,3757.48,13.9397
"29429",27.8527,3757.02,13.9191
"29430",27.8528,3757.32,13.8985
"29431",27.8529,3757.63,13.8771
"29432",27.853,3757.78,13.858
"29433",27.8531,3757.63,13.8351
"29434",27.8532,3757.93,13.8153
"29435",27.8533,3758.24,13.797
"29436",27.8534,3758.54,13.7764
"29437",27.8535,3758.24,13.755
"29438",27.8536,3758.54,13.7337
"29439",27.8537,3758.39,13.7131
"29440",27.8538,3758.39,13.6932
"29441",27.8539,3758.39,13.6726
"29442",27.854,3758.54,13.6513
"29443",27.8541,3759,13.6314
"29444",27.8542,3759,13.6108
"29445",27.8543,3759.16,13.5895
"29446",27.8544,3758.24,13.5689
"29447",27.8545,3758.39,13.5483
"29448",27.8546,3758.24,13.5277
"29449",27.8547,3758.39,13.5078
"29450",27.8548,3758.09,13.4857
"29451",27.8549,3758.09,13.4651
"29452",27.855,3757.93,13.4453
"29453",27.8551,3757.93,13.4247
"29454",27.8552,3758.09,13.4041
"29455",27.8553,3757.78,13.385
"29456",27.8554,3757.78,13.3629
"29457",27.8555,3758.09,13.3415
"29458",27.8556,3758.39,13.3224
"29459",27.8557,3758.54,13.3018
"29460",27.8558,3758.7,13.2805
"29461",27.8559,3758.7,13.2607
"29462",27.856,3758.39,13.2408
"29463",27.8561,3758.54,13.2202
"29464",27.8562,3758.85,13.1989
"29465",27.8563,3758.7,13.179
"29466",27.8564,3758.7,13.1577
"29467",27.8565,3758.54,13.1378
"29468",27.8566,3758.24,13.1172
"29469",27.8567,3757.78,13.0974
"29470",27.8568,3757.78,13.0768
"29471",27.8569,3758.09,13.0547
"29472",27.857,3758.39,13.0348
"29473",27.8571,3758.24,13.0142
"29474",27.8572,3758.39,12.9936
"29475",27.8573,3758.54,12.973
"29476",27.8574,3758.85,12.9532
"29477",27.8575,3759.31,12.9326
"29478",27.8576,3758.85,12.912
"29479",27.8577,3758.09,12.8922
"29480",27.8578,3757.63,12.8723
"29481",27.8579,3757.32,12.851
"29482",27.858,3757.63,12.8304
"29483",27.8581,3758.54,12.8098
"29484",27.8582,3759.16,12.7899
"29485",27.8583,3759,12.7693
"29486",27.8584,3759,12.748
"29487",27.8585,3758.85,12.7266
"29488",27.8586,3758.85,12.7075
"29489",27.8587,3758.85,12.6869
"29490",27.8588,3758.7,12.6663
"29491",27.8589,3758.7,12.6442
"29492",27.859,3758.7,12.6244
"29493",27.8591,3758.7,12.6045
"29494",27.8592,3758.7,12.5832
