"","year","month","day","RPT","VAL","ROS","KIL","SHA","BIR","DUB","CLA","MUL","CLO","BEL","MAL"
"5249",75,5,16,6.71,7.08,14.92,3.54,5,0.79,3.13,4.5,2.29,2.29,6.46,5.58
"5250",75,5,17,6.29,2.83,11.58,1.87,3.75,0.83,2.21,1.92,2.04,2.04,4.33,6.08
"5251",75,5,18,6.21,4.71,3.46,1.87,3.46,1.08,3.92,3.75,1.92,2.62,8.83,5.83
"5252",75,5,19,4.38,6.46,3.04,1.5,3.13,1.33,4.04,5.41,3.5,4.21,15.54,13.54
"5253",75,5,20,9.67,2.5,10,2.5,4.29,4.04,2.54,2.96,3.58,4.04,9.08,14.25
"5254",75,5,21,6.79,2.75,13.42,3.92,5,4.17,3.71,5.41,6.42,5.37,15.75,18.71
"5255",75,5,22,6.38,4.96,16.66,5.54,7.71,4.42,6.21,7.79,8.5,9.96,14.67,18.88
"5256",75,5,23,8.21,9.59,10.79,4.5,6.42,4.71,5.88,7.17,8.12,9.29,10.88,15.92
"5257",75,5,24,9,4.04,13.33,4.08,6.38,2.88,5.71,4.83,6.38,4.58,11.58,10
"5258",75,5,25,11.75,5.75,16.5,4.79,6.54,5.88,7.96,6.63,8.21,7.12,10.5,12.21
"5259",75,5,26,10.29,5.96,19.67,6.38,7.96,7.71,9.62,9.29,10.08,7.54,12.87,7.29
"5260",75,5,27,12.83,8.21,23.58,7.38,9.5,8.75,9.92,9.59,9.25,7.67,11.42,8.25
"5261",75,5,28,12.25,6.67,24.54,4.83,9.92,7.83,6.87,9.59,9.67,5.79,11.58,7.12
"5262",75,5,29,6.92,5.17,16.21,3.33,4.29,3.21,3.92,5.83,4.88,2.21,12.67,4.33
"5263",75,5,30,9.42,4.42,12.75,2.96,6.46,4.08,5.33,7.79,7.17,3.33,19.08,13.88
"5264",75,5,31,9.33,7.17,7.92,3.21,5.71,3.42,3,7.21,5.09,5.79,9.38,13.54
"5265",75,6,1,10.96,8.79,9.5,4.75,9.62,5.58,8.38,9.75,9.29,8.75,11.75,18.34
"5266",75,6,2,23.21,16.58,18.79,13.13,15.92,12.08,17.21,15.46,14.58,20,20.25,32.79
"5267",75,6,3,9.62,4.92,10.37,3.88,5.58,3.33,5.91,4.79,6.46,6.58,6.29,11.21
"5268",75,6,4,11.83,12.71,10.54,4.96,8.87,4.83,3.75,6.96,8.04,5.79,14.12,12.83
"5269",75,6,5,12.33,16.17,11.46,7.5,12.87,9.92,9.13,12.71,13.25,10.5,17.58,14.17
"5270",75,6,6,11.12,18.38,12.12,9.25,16.54,10.67,7.46,11.67,14.54,13.04,18.75,22.79
"5271",75,6,7,6.63,9.5,5.04,3.04,4.96,3.83,2.88,8.17,6.04,5.79,14.54,10.75
"5272",75,6,8,7.67,8.96,2.92,3.54,8.54,4.92,3.92,7,6.96,6.5,6.79,9.04
"5273",75,6,9,3.96,3.67,7,1.79,6.08,2.46,4.58,4,5.75,4.67,6.29,10.04
"5274",75,6,10,7,7.54,3.67,1.25,6.42,1,1.58,4.33,2.75,0.54,5.75,5.91
"5275",75,6,11,7.96,1.96,2.88,1.63,4,1.25,1.58,3.54,2,2,10.67,6.54
"5276",75,6,12,10.17,6.58,5.88,2.88,5.46,1.75,3.75,4.96,4.58,4.54,6.42,10.13
"5277",75,6,13,10.08,3.96,6.87,4.17,9.29,5.46,7.58,7.21,7.12,6.92,11.08,14.62
"5278",75,6,14,13.33,9.29,8.92,6.71,11.92,7.92,9,10.83,9.46,9.92,13.08,17.88
"5279",75,6,15,10.54,10.58,8.67,4.71,9.08,6.04,5.63,8,7,5.71,11.46,13.79
"5280",75,6,16,9.79,7.92,7.38,1.92,6.54,2.13,3.33,4.25,4.96,3.13,7.5,9.21
"5281",75,6,17,10.75,8.79,11.12,3.75,7.33,3.96,4.42,8.21,7.38,5.58,11.71,10.92
"5282",75,6,18,15,15.21,14.75,8.33,12.75,9.79,10.46,14.79,12.58,12.58,21.5,20.46
"5283",75,6,19,15.37,12.96,16.13,9.21,12.71,8.96,11.71,14.09,12.21,11,20.33,19.38
"5284",75,6,20,5.41,1.79,6.38,2,4.88,1.25,4.42,4.33,5.37,3.63,8.25,11.08
"5285",75,6,21,5.79,3.96,9.33,1.92,4.17,2.29,3.54,3.67,6.5,4.12,5,15.63
"5286",75,6,22,5.75,3.21,6.13,2.25,4.71,1.63,2.5,6.38,2.67,3.63,7,8.63
"5287",75,6,23,11.38,6.75,5.71,4.83,6.87,4.04,6.04,6.13,6.21,5.04,7.96,11.54
"5288",75,6,24,8.25,9.46,12.58,4.96,6.58,3.79,4.08,5.75,7.41,6.13,6.17,8.79
"5289",75,6,25,6.17,6.25,9.62,2.37,5.71,1.04,1.79,4.5,3.42,3.37,5.63,9.96
"5290",75,6,26,9.5,9.71,17,5.88,9.42,5.91,5.46,9.46,8.87,8.12,10.41,14.96
"5291",75,6,27,10.54,9.54,14.79,4.29,7.21,3.67,6.87,9,8.83,3.92,13.33,10.96
"5292",75,6,28,10.54,5.54,13.62,3.71,5.75,5.58,6.04,7,9,4.33,8.58,8.04
"5293",75,6,29,8.17,4.71,11.54,2.5,4.25,0.25,1.83,4.63,3.37,1.17,5.21,7.25
"5294",75,6,30,9.13,3.21,5.21,2.21,5.54,1.5,1.63,3.83,3.25,4.46,4.67,10.67
"5295",75,7,1,6.25,3.25,5.5,1.92,3.46,1.33,2.92,2.75,2.37,2.21,6.13,11.46
"5296",75,7,2,4.96,4.54,3.5,2.29,4.46,3.54,4.79,4.25,4.5,2.08,5.91,7
"5297",75,7,3,10.83,5.17,6.21,3.58,5.41,2.83,3.96,4.67,6.42,3.37,7.67,5.63
"5298",75,7,4,10.08,8,6.83,3.42,7.21,2.46,4.12,7.29,4.38,2,12.54,6.17
"5299",75,7,5,8.08,4.5,4.33,3.08,4.54,2.62,4.71,6.21,8.5,4.42,13.04,7.75
"5300",75,7,6,7.33,4.63,9.96,2,5.79,1.58,4.63,3.83,5.58,3,6.87,7.87
"5301",75,7,7,14.33,6.83,16,4.63,7.92,6.54,8.5,9.29,10.08,6.13,8.79,9.54
"5302",75,7,8,11.71,6.96,12.83,6.17,8.63,8.92,8.67,12,11.25,6.71,10.71,13.21
"5303",75,7,9,10.34,6.92,9.67,5.04,10.41,6.87,8.29,9.62,8.83,6.13,9.29,16.58
"5304",75,7,10,10.08,7.25,12.08,5.46,7.12,3.42,6.67,2.96,7.87,3.33,7.17,7.96
"5305",75,7,11,7.83,7.58,8.79,4.33,7.75,5,9.13,6.67,7.96,4.58,6.67,8.83
"5306",75,7,12,12.79,12.71,11.25,5.5,10.46,5.75,5.96,7.79,9.13,5.04,7.67,10.96
"5307",75,7,13,13.37,8.92,12.87,7.12,9.92,7,6.58,5.17,10.08,6.34,9.13,9.71
"5308",75,7,14,15.41,10.75,15.87,7.62,9.62,6.54,10.71,5.41,11.17,8,9.92,9.54
"5309",75,7,15,15.04,11.58,13.54,6.96,13.75,9.29,14.37,9.62,12.21,10.17,12.38,16.08
"5310",75,7,16,1.71,3.63,7.29,3.17,4.46,2.71,7.58,5.37,5.63,4.5,8.25,4.67
"5311",75,7,17,8.67,6.5,2.92,2.13,6.67,2.92,2.79,4.17,2.71,2.04,5.33,7
"5312",75,7,18,7,9.54,7.96,3.96,7.71,4.63,5.21,5.71,6.67,4.29,13.37,5.37
"5313",75,7,19,11.79,12.58,12,5.04,8.42,6.67,8.54,11.21,10.63,8.79,16.21,12.46
"5314",75,7,20,10.13,10.71,9.71,5.13,10.75,5.58,9.79,7.75,9.71,6.08,15.25,15.75
"5315",75,7,21,12.58,13.17,13.08,5.71,15.59,9.08,13.79,12.75,13.25,11.71,20.83,21.34
"5316",75,7,22,18.88,16.29,20.04,9.71,20.12,11.71,17.29,11.08,15.63,12.25,16.88,15.16
"5317",75,7,23,15.96,14.88,13.42,8.54,15.67,9.13,14.62,13.42,13.13,10.83,16.75,15.87
"5318",75,7,24,16.75,12.87,12.04,7.96,15.75,8.67,13.75,11.79,11.04,10.21,15.09,22.46
"5319",75,7,25,7.87,7.58,8.96,2.54,9.59,4.75,9.59,6.67,9.46,7.33,13.88,13.59
"5320",75,7,26,4.17,5.41,9.13,3,6.87,4.79,9.46,7.08,8.63,5.71,15.12,15.63
"5321",75,7,27,5.33,2.83,5.21,1.83,3.17,0.92,4.08,3,2.92,1.46,11.54,11.08
"5322",75,7,28,6.34,6.04,6.04,1.96,4.88,3.33,5.83,10.17,7.38,7.92,17.62,15.46
"5323",75,7,29,9,6.25,12.04,3.5,5.75,4.83,6.04,8.75,8.71,6.92,12.62,13.96
"5324",75,7,30,7.25,9.25,11.96,2.62,6.58,3.54,3.75,5.83,6.96,5.17,7.38,10.21
"5325",75,7,31,9.21,10.41,21.42,5.21,6.87,3.46,6.04,4.25,6.54,2.5,3.88,6.87
"5326",75,8,1,8.12,5.29,16.38,2.96,4.29,0.83,2.71,2.58,3.37,1.63,3.71,13.92
"5327",75,8,2,7.41,1.08,11.12,2.29,2.54,0.46,3.33,1.58,4.75,2.37,4.29,7.29
"5328",75,8,3,5.83,2.46,5.54,2.62,2,1.25,4.38,0.46,4.08,1.96,3.71,5.21
"5329",75,8,4,9.5,5.13,5.25,5.17,8.17,4.71,3.83,6.63,7.92,6.75,7.29,11.71
"5330",75,8,5,12.46,15.12,10.96,9.33,14.96,8.63,7.75,9.5,11.63,8.92,8.29,15.87
"5331",75,8,6,14.71,15.75,11.46,10.63,14.62,9.25,9.46,12.04,13.7,12.29,20.12,17.79
"5332",75,8,7,8.92,10.58,6.46,5.09,10.34,6.42,4.83,9.46,9.71,8.54,20.08,14.21
"5333",75,8,8,8.42,3.29,8.08,3.79,4.67,1.54,4.83,2.88,3.5,3.29,7.87,6
"5334",75,8,9,17.83,8.46,11.79,7.92,7.54,4.75,5.29,8.92,9.54,6.67,9.21,14.5
"5335",75,8,10,8.08,3.54,5.63,2.75,2.67,1.04,0.92,2.54,4.75,0.46,6.54,6.5
"5336",75,8,11,6.13,5.41,5.79,3.92,5.58,2.29,2.75,1.38,5.41,2.96,4.79,6.54
"5337",75,8,12,11.92,7.58,9.59,5.41,9.04,4.63,5.88,4.96,7.83,1.92,6.75,4
"5338",75,8,13,6.04,4.38,5.13,3,4.96,2.92,2.62,4.75,7.46,4.54,6.42,9.38
"5339",75,8,14,6.67,7.38,7.33,3.96,6.71,3.83,3.25,6.38,6.54,2.42,12.08,6.79
"5340",75,8,15,6.87,7.87,6.42,3.46,8.96,4.96,5.75,6,8.79,6.25,10.75,8.46
"5341",75,8,16,8.46,4.92,10.13,4.92,6.17,5.17,9.54,7.58,8,8.12,8.5,12.38
"5342",75,8,17,3.67,5.29,4.67,1.79,3.37,0.92,2.79,2.13,0.87,2.25,8.38,8.21
"5343",75,8,18,4.92,6.96,5.46,2.71,3.58,2.79,5.33,4.92,6.54,5.13,9,11.08
"5344",75,8,19,14.25,13.5,13.92,6.17,11.92,6.92,8.38,11.96,11.21,8.92,15.25,14.25
"5345",75,8,20,14.67,10.54,12.92,6.29,14.17,9.08,11.5,10.58,12.08,10.96,16.04,19.75
"5346",75,8,21,13.42,9.87,8.25,4.33,10,5.71,8.42,7.5,8.5,7.21,12.29,18.75
"5347",75,8,22,12.12,8.25,10,7,9.13,5.66,9.42,7.08,8.46,7.87,9.13,16.38
"5348",75,8,23,9.5,6.92,8.63,4.88,8.58,5.09,6.29,7.96,8.08,7.21,11.63,13.37
"5349",75,8,24,5.46,4.17,6.46,2.17,5.58,3.33,6.34,6,7.29,3.54,10,12.38
"5350",75,8,25,5.37,5.83,6.34,1.96,3.83,2.42,5,6.92,6.38,4.88,12.71,13.7
"5351",75,8,26,3.13,5.66,7.21,1.46,1.46,1.13,2.46,6.96,5.37,4.33,12.58,11.12
"5352",75,8,27,4.21,3.75,3.46,1.5,2.08,1.58,3,3.04,2.96,1.29,7,4.75
"5353",75,8,28,4.58,2.75,3.33,1.5,2.75,0.75,3.17,2.75,2.75,2.25,7.62,7.83
"5354",75,8,29,12.87,9.42,14.5,5.75,7.04,4.46,8.29,8.46,7.83,7.58,11.5,17.41
"5355",75,8,30,17.5,9.71,16.62,9.25,8.12,6.79,14,6.58,10.17,10.63,8.04,16
"5356",75,8,31,8.08,3.46,9.13,3.96,2.46,1.75,6.42,2.88,4.79,1.46,8.67,9.79
"5357",75,9,1,5.96,2.71,5.29,1.67,2.96,0.58,5.5,3.25,2.25,1.46,12.42,11.04
"5358",75,9,2,7.33,7.58,8.87,3.58,6.17,3.83,7.46,8.63,7.21,4.67,14.25,14.42
"5359",75,9,3,9.08,5.54,7.71,3.88,4.96,2.33,6.54,2.62,6.71,5.5,8.54,12.38
"5360",75,9,4,9.17,7.83,9.17,5.04,8.29,5.29,9.71,6.79,8.46,6.63,15.37,17.12
"5361",75,9,5,7.08,6.34,7.5,3.88,6.5,3.13,7.04,4.92,6.83,3.83,10.5,13.54
"5362",75,9,6,7.21,7,6.46,1.63,6.25,3.17,5.09,5.17,6.21,3.88,7.54,7.79
"5363",75,9,7,6.08,4,5.66,1.96,2.08,1.38,4.96,4.96,3.92,1.92,9.83,8.21
"5364",75,9,8,11.5,9.75,11.38,5.75,10.25,6.75,10,9.71,10.13,9.42,17.62,18.79
"5365",75,9,9,16.62,13.17,13,5.54,13.62,7.87,11.5,9.92,12.08,9.29,15.34,18.75
"5366",75,9,10,10.37,9.59,9.42,3.37,9.79,5.79,9.33,6.96,8.75,6.42,12.21,14.83
"5367",75,9,11,15.83,16.92,12.46,5.63,14.62,8.12,8.79,6.75,9.29,3.33,12.29,12.12
"5368",75,9,12,16.88,10.67,12.54,8.33,12.92,8.5,12.87,8.63,10.58,10.21,13.21,18.75
"5369",75,9,13,10.25,8.83,13.75,3.54,5.17,3.92,9.25,4.96,5.71,5,8.92,16.46
"5370",75,9,14,20.5,12.83,16.46,8.21,10.41,8.17,12.92,9.38,10.13,11.08,18.12,25.46
"5371",75,9,15,10.37,7.21,10.25,3.25,5.33,2.92,7.75,5.91,6.5,6.46,12.62,16.33
"5372",75,9,16,5.63,3.88,7.83,1.38,3.96,4.21,4.92,5,7.46,3.92,9.83,13.42
"5373",75,9,17,9.04,5.71,14.5,4.21,4.63,3.79,6.29,6.04,7.25,5.04,10.71,14.17
"5374",75,9,18,9.38,5.83,8.96,4.42,4.75,4.12,6.63,5.04,5.96,5,8.58,13.08
"5375",75,9,19,14.37,17.08,11.83,5.71,13,9.29,8.25,13.25,11.54,11.17,18.91,18.75
"5376",75,9,20,12.46,11.96,11.04,5.5,13.13,8.33,11.42,9.62,11.29,10.96,19.58,25.58
"5377",75,9,21,8.75,10.21,7.17,3.79,7,5.5,9.29,8.08,8.5,7.79,18,18.63
"5378",75,9,22,22.21,20.91,19.67,12.04,16.21,14.96,16.25,19.29,17.54,18.12,28.79,30.54
"5379",75,9,23,12.33,10.54,11.87,6.83,12.42,7.92,12.25,10,10.67,10.46,19.33,26.96
"5380",75,9,24,23.54,20.08,19.04,9.38,15.37,12.96,15.67,18.25,15.37,14.62,25.5,25.41
"5381",75,9,25,13.5,12.12,11.5,6.58,12.67,8.04,12.42,10.67,11.87,10.21,13.59,17.75
"5382",75,9,26,11.5,6.71,8.75,3.88,5.25,3.58,8.12,4.17,7.04,4.5,7.25,14.83
"5383",75,9,27,19.75,15.04,18.41,9.25,13.92,10.58,14.12,11.21,12.21,13.13,12.62,19.12
"5384",75,9,28,20.33,16.92,17.33,8.67,13.59,8.5,9.96,10.13,10.71,9.46,13.21,15.79
"5385",75,9,29,19.79,12.75,17.83,11.71,12.46,10.29,14.42,10.63,14.46,14.46,14.88,22.37
"5386",75,9,30,13.17,11.25,14.88,4.79,8.92,6.75,8.67,6.34,8.29,6.83,7.71,13.46
"5387",75,10,1,13.79,11.04,14.67,6.29,10.29,7.04,11.25,6.46,10.5,6.17,9.17,16.71
"5388",75,10,2,19,17,16.04,8.38,12.75,9.42,9.75,9.71,11.04,8.42,11.5,16.58
"5389",75,10,3,13.29,13.25,11.17,5.79,14.71,9.04,13.88,11.38,12.38,11.63,22.79,24.67
"5390",75,10,4,16.25,15.46,15.46,8.12,20.67,12.46,18.46,14.67,16.04,14,26.71,29.08
"5391",75,10,5,14.25,14.83,15.21,5.91,12.25,8.5,13.33,10.34,11.58,10.29,18.05,25
"5392",75,10,6,3.25,3.21,4.38,1.71,1.83,1.17,5.09,2.13,3.88,3.54,8.71,12.46
"5393",75,10,7,7.21,7.12,4.08,1.25,3.63,1.46,2.08,3.21,3.63,1.25,5.21,5.54
"5394",75,10,8,4.21,5.75,6.58,0.33,1.75,0.17,1.08,1.13,0.29,0.21,5.17,6.96
"5395",75,10,9,4.92,3.21,3.75,1,3.21,0.79,4.58,2.67,3.25,2.46,8.58,8.25
"5396",75,10,10,12.08,12.12,14.17,5.5,9.17,5.29,8.38,6.38,7.96,4.79,11.21,12.54
"5397",75,10,11,8.42,3.79,13.42,3.92,4.42,1.87,6,2.88,5.09,1.67,6.08,8.38
"5398",75,10,12,5.37,7.12,4.92,0.96,4.96,2.13,1.46,3.5,4.17,2.42,10.58,8.63
"5399",75,10,13,17.62,15.79,13.13,3.37,13.04,9.25,7.96,11.21,7.04,7.83,16.13,13.17
"5400",75,10,14,9.83,9.29,11.54,3,10.25,6.08,7.08,5.54,8.58,9.08,11,16
"5401",75,10,15,16.21,12.17,12.58,5,10.37,6.13,6.96,6.46,7.75,5.13,7.17,11.96
"5402",75,10,16,12.12,10.08,7.62,3.5,8.5,4.63,5.09,5.66,6.67,5.71,10.58,9.21
"5403",75,10,17,4.21,5.13,5.91,0.42,3.54,0.29,6.04,1.54,2.25,1.25,4.46,5.58
"5404",75,10,18,11.21,16.75,6.42,2.21,10.08,4.67,4.29,7,6.08,4.71,11.21,12.04
"5405",75,10,19,17.79,22.46,16.5,9.71,19.38,12.83,14,14.33,12.83,12.5,22.79,24.41
"5406",75,10,20,22,24.41,18.21,9.67,23.13,13.7,16.04,15.87,15.34,15.37,24.04,27.84
"5407",75,10,21,23.83,25.84,18.88,9.59,22.79,14.37,16.66,16.71,14.75,12.5,20.67,24.04
"5408",75,10,22,27.42,22.54,24.41,14.42,24.41,19.55,21.42,19.29,20.3,19.79,23.5,32.46
"5409",75,10,23,13.75,16.42,15.92,8.29,12.75,8.25,11.75,10.54,13.62,12.17,20.88,19.75
"5410",75,10,24,17.5,17.25,15.29,9,13.46,8.79,8.04,12.46,13,12.46,24.58,22.08
"5411",75,10,25,17.75,21.04,14.42,12.62,18.84,12.71,9.96,16.04,17.08,15.34,26.71,27.25
"5412",75,10,26,14.67,18.16,12.42,9.5,15,12.17,3.46,14.33,16.21,12.17,19.17,23.63
"5413",75,10,27,12.21,18.79,10.25,7.25,14.29,8.42,2.29,9.87,12.83,8.04,13.92,17.71
"5414",75,10,28,10.75,15.54,11.54,8.29,12.25,9.46,5.5,7.41,11.54,7,13.88,13.79
"5415",75,10,29,15.63,18.08,13.83,7.92,14,10.63,9.46,9.92,12.79,8.29,11.46,15.09
"5416",75,10,30,19.92,17.96,17.21,9.5,14.29,9.79,11.42,12.75,13.37,12.92,19.04,20.58
"5417",75,10,31,15.25,10.34,15.16,7.41,10.79,7.92,12.46,9.83,11.92,11.34,12,19.12
"5418",75,11,1,14.12,11.92,9.71,4.08,8.54,3.67,9.92,4.79,6.58,6.17,11.21,12.71
"5419",75,11,2,15.54,15.29,13.75,6.46,14.62,9.13,9.71,12.21,11.08,10.29,22.88,21.62
"5420",75,11,3,9.75,12.46,8.25,4.79,12.33,5.88,11.67,8.58,9.54,8.75,20.08,22.46
"5421",75,11,4,17.92,13.79,13.92,5.33,12.83,8.46,12.5,11.29,12.42,12.29,19.04,21.21
"5422",75,11,5,10,10.13,8.46,2.08,9.08,2.54,6.38,3.63,7.08,5.25,10.71,14.21
"5423",75,11,6,8.75,4.67,6.87,1.25,5.29,1.96,8.58,2.54,4.88,4.38,6.83,16.29
"5424",75,11,7,3.33,2.46,8.38,0.37,3.08,0.08,5.5,0.63,0.37,0.75,5.88,8.25
"5425",75,11,8,9.08,7.08,14.71,1.67,7,3.25,8.79,4.71,4.67,3.58,7.29,8.67
"5426",75,11,9,12.42,8.92,16.13,4.25,6.21,3.71,11.67,7.04,5.54,5.79,7.96,11.92
"5427",75,11,10,6.46,7.21,8,3.29,4.5,1.96,6.13,4.42,6.87,6.5,4.29,16.42
"5428",75,11,11,7.33,4.96,8,0.67,2.58,0.29,5.66,2.75,6.29,3.5,4.21,10.25
"5429",75,11,12,17.04,14.12,16.04,5.79,11.96,8.58,9.71,8.67,7.58,5.79,7.92,12.04
"5430",75,11,13,11.38,9,11.71,3.67,11.67,5.63,6.96,6.83,5.54,4.83,6.46,12.67
"5431",75,11,14,9.75,9.67,9.25,2.54,7.71,3.88,4.96,4.17,5.58,3.25,5.58,9.75
"5432",75,11,15,13.67,14,11.75,5.17,11.34,6.54,9.87,8.54,9.87,7.75,11.54,14
"5433",75,11,16,27.63,20.25,23.38,15.12,18.21,11.04,18.21,15,13.96,15.67,22.25,36.08
"5434",75,11,17,22.75,19.12,23.16,13,13,7.75,14,10.41,11.08,11.46,18.96,29.63
"5435",75,11,18,9.21,7.33,9.96,2.17,8,3.08,11.54,5.91,6.75,5.66,10.67,16.25
"5436",75,11,19,12.87,13,9.83,8.5,16.96,10.46,18.54,14.5,14.42,14.21,16.92,25.08
"5437",75,11,20,11.04,5.13,7.79,3.37,5.71,2.46,7.08,2.67,4.21,3.88,3.67,9.79
"5438",75,11,21,2.67,2.17,1.5,0.58,2.71,0.37,0.63,2.04,0.42,1.21,5.79,8.12
"5439",75,11,22,18.21,17.29,10.37,8.71,13.42,9.25,9.38,11.96,11.63,11.12,18.75,19
"5440",75,11,23,14.29,7.5,12.21,5.83,8.33,5.66,9.21,5.75,10.29,9.38,12.25,14.25
"5441",75,11,24,9.17,10.88,8.71,3.33,10.13,5.13,10.92,8.17,8.63,8.54,14.92,17.83
"5442",75,11,25,13.13,15.37,9.83,5.96,12.42,6.17,11.87,8.5,10.41,8.21,15.29,17.16
"5443",75,11,26,14.83,11.38,7.92,4.42,10.79,6,12,7.21,9.54,8.21,15.79,17.08
"5444",75,11,27,19,18.41,16.46,9.71,19.46,10.5,18.66,12.29,14.92,14.58,20.17,28.42
"5445",75,11,28,7.5,6.25,6.34,2.5,6.96,3.25,10.83,5.41,8.54,6.92,8.67,21.37
"5446",75,11,29,6.38,4.63,4.83,0.17,3.63,0.92,8.38,1.87,5,5.21,7.67,20.04
"5447",75,11,30,10.96,10.34,6.71,0.71,8,4.25,10.63,4.04,6.34,5.21,8.79,16.25
"5448",75,12,1,20.3,20.04,18.16,8.54,18.91,9.71,13.96,11,14.17,10.17,17.71,21.04
"5449",75,12,2,26.96,22.08,20.67,14.33,19.55,12.92,16.62,16.88,15.83,17.83,26.38,36.08
"5450",75,12,3,14.09,10.04,13.54,5.83,7.62,4.04,10.46,6.92,8,6.92,12.38,23
"5451",75,12,4,7.38,5.37,7.5,2.79,7.92,3.42,11.29,6.21,10.41,6.5,9.75,18
"5452",75,12,5,8.75,4.42,5.96,2.54,5.33,1.67,10.46,5.09,7.17,6.75,7.21,17.21
"5453",75,12,6,7.79,3.67,7.92,2.58,2.92,0.96,6.29,2.29,5.58,4.67,5.58,12.33
"5454",75,12,7,8.33,3.58,6.79,3.25,4.83,2.5,8.87,4.38,6.83,5.96,9.79,20.17
"5455",75,12,8,6.29,2.29,10.04,2.04,2.21,0.13,6.04,0.67,2.08,3.25,4.58,12.58
"5456",75,12,9,5.63,3.96,7.25,1.17,1.25,0.13,7.29,0.21,2.29,1.75,5.13,13.67
"5457",75,12,10,4.33,5.5,6.92,0.58,1.13,0,5.71,0.08,1.83,0.92,4.58,8.79
"5458",75,12,11,2.21,3,3.08,0.58,4.79,2.37,5.33,5.25,5.63,4.42,13.21,17.46
"5459",75,12,12,20,16.75,18.08,9.67,10,6.38,11.63,7.62,9.83,8.54,19,24.83
"5460",75,12,13,13.62,7,18.5,4.08,3.71,1.5,9.5,1.96,6.63,4.67,6.79,12.87
"5461",75,12,14,8.29,1.54,9.08,1.04,2.37,1.13,8.42,2.08,6.71,4.21,6.5,15.67
"5462",75,12,15,8.58,2.62,9.92,2.04,1.21,0.21,7.92,1.71,3.37,2.17,4.08,13
"5463",75,12,16,9.08,3,10.5,3.54,2.62,2,9.42,3.83,7.12,5.88,10.17,18.54
"5464",75,12,17,16.17,13.33,24.41,8.5,8.12,5.96,12.04,5.79,9,6.71,11.04,16.62
"5465",75,12,18,10.67,2.5,9.87,1.79,3.04,0.67,10,2.13,4.75,3.42,6.92,14.83
"5466",75,12,19,6.71,0.54,6.92,1.21,0.54,0.25,6.67,1.08,2.58,2.08,4.46,12.21
"5467",75,12,20,3.37,2.5,3.92,0.33,1.67,3.04,9.17,2.25,6.79,4.79,8.54,14.75
"5468",75,12,21,9.87,9.96,8.92,3.08,7.87,5.71,12.33,6.79,10.58,9.21,16.88,20.04
"5469",75,12,22,10.58,11.87,7.96,4.79,8.04,6.87,10.88,10,10.83,11.46,20.38,21.25
"5470",75,12,23,16.17,14.04,14.29,7.17,8.71,6.87,12.5,9.33,12.08,10.5,13.7,20.58
"5471",75,12,24,12.67,12.62,7.92,3.29,8.42,4.33,12.21,8.58,10.58,8.12,15.46,21.75
"5472",75,12,25,18.71,12.33,12.58,9.33,12.71,8.75,13.96,11,12.87,13.59,15.79,23
"5473",75,12,26,8.38,5.29,6.96,4.29,7.04,4,11.38,5.91,10.17,7.25,14.21,20
"5474",75,12,27,12.92,12.92,11.92,5.79,7.38,6.83,13.17,13.04,11.96,12.42,20.08,21.96
"5475",75,12,28,16.29,15.04,14.37,8,9.87,8.33,13.04,11.67,13.21,12.71,14.71,19.17
"5476",75,12,29,12.42,13.62,12.04,5.25,8.46,6.42,9.46,8.75,9.42,8.71,14.58,17.5
"5477",75,12,30,19.17,15.54,18.34,9.04,13.17,11.25,17.79,14.71,16.25,15.71,21.92,30.91
"5478",75,12,31,15.59,12.33,13.42,2.37,4.08,1.17,7.08,4.25,5.91,6.34,11.38,19.55
"5479",76,1,1,18.34,17.67,14.83,8,16.62,10.13,13.17,9.04,13.13,5.75,11.38,14.96
"5480",76,1,2,29.2,25.29,20.25,15.46,23.58,14.88,18.96,17.25,17.62,18.29,24.71,27.54
"5481",76,1,3,11.25,9.59,7.62,5.46,9.46,4,13.29,6.38,10.13,9,12.12,23.29
"5482",76,1,4,12.67,12.79,12.92,6.46,12.92,8.71,13.62,10.41,13.13,6.96,14.04,17.12
"5483",76,1,5,12.79,11.67,12.58,4.96,9.71,6.08,15.63,10.13,13.04,10.63,15.16,19.04
"5484",76,1,6,11.17,12.08,13.37,3.33,9.92,7.5,14.83,13.33,13.13,10.96,18.71,19.33
"5485",76,1,7,17.79,15.75,15.71,5.88,10.29,9.67,14.58,14.83,13.67,15.59,23.63,25.7
"5486",76,1,8,15.59,16.96,15.41,7.87,11.08,9.5,14.37,5.5,11.34,5.25,4.21,11.42
"5487",76,1,9,15.21,14.62,11.75,3.92,7.08,4.5,7.17,2.88,7.83,1.46,5.33,8
"5488",76,1,10,18,20.75,14.29,12.96,23.29,15.04,21.29,18.63,19.12,16.38,23.83,28.42
"5489",76,1,11,14.12,11.67,11.25,9.54,16.62,10.92,19.12,18.46,16.38,14.62,19,26.71
"5490",76,1,12,12.58,12.12,11.67,6.92,14.25,8.29,16.42,10.88,14.33,10.88,17.41,23.5
"5491",76,1,13,13.79,14.46,10.63,4.83,8.46,5.63,11.46,9.83,11.5,9.08,16.46,18.29
"5492",76,1,14,9.13,8.87,8.67,4.79,9.13,5.21,11.92,8.96,10.96,10.46,16.75,22.04
"5493",76,1,15,2.92,7.41,4.67,2.04,4.92,2.88,8.38,5.75,8.29,7.46,11.21,16.54
