"","twotheta","nontronite","montmorillonite","clinochlore","antigorite","chamosite","hematite","goethite"
"2673",31.72,12.12419,15.64713,18.59837,5.506298,32.844,25.067,9.043701
"2674",31.73,20.14067,17.70398,15.58928,15.52779,47.843,13.029,12.05664
"2675",31.74,18.15683,17.76043,35.58017,11.54917,57.843,25.991,8.06958
"2676",31.75,13.17265,11.81649,28.56957,19.57043,35.843,28.954,46.0825
"2677",31.76,22.18811,6.872139,12.38938,8.446098,21.843,14.916,27.09634
"2678",31.77,31.17984,18.92739,14.38022,18.46745,34.726,57.883,26.11017
"2679",31.78,22.19464,19.98222,0.371056,3.51017,25.726,7.15,5.123978
"2680",31.79,18.21857,22.03664,12.36316,17.50998,18.725,19.813,52.1378
"2681",31.8,31.2341,9.090656,17.35526,37.53097,24.725,29.775,22.15164
"2682",31.81,5.249268,16.14424,6.347336,20.55185,10.725,27.738,6.530457
"2683",31.82,0.735947,18.19741,14.33942,10.57259,10.725,9.701,23.38144
"2684",31.83,24.27827,17.25015,29.49817,37.59323,22.936,15.663,19.40511
"2685",31.84,20.29214,9.607891,14.84576,14.61417,26.936,55.627,6.416092
"2686",31.85,32.30563,3.659748,29.83778,17.63546,11.935,34.59,7.427078
"2687",31.86,25.31888,9.711159,31.82977,13.65661,23.934,47.553,24.43805
"2688",31.87,19.33176,6.762112,29.82172,12.67763,32.934,22.516,43.44904
"2689",31.88,14.34425,21.31287,13.81364,5.698517,39.934,5.521,28.45999
"2690",31.89,29.35638,10.36287,11.80552,7.719265,9.934,15.439,23.35619
"2691",31.9,72.36813,7.412384,2.201752,17.73988,25.934,21.399,25.0018
"2692",31.91,16.39046,10.77912,9.790894,10.76035,15.933,12.358,20.01247
"2693",31.92,32.40144,9.827621,26.7835,11.78068,28.933,30.318,20.60893
"2694",31.93,19.41206,19.92419,17.77608,18.80149,4.934,25.281,17.61938
"2695",31.94,42.4223,18.97593,14.76863,8.863781,20.935,46.244,8.629745
"2696",31.95,43.58513,22.02322,13.76113,19.88692,16.935,43.206,9.639984
"2697",31.96,11.59459,2.069859,16.43692,12.91005,23.375,0.169,13.6501
"2698",31.97,15.60362,22.11574,22.42999,22.93288,25.375,15.131,15.65228
"2699",31.98,17.61227,17.16109,22.42303,0.955559,4.374,5.093,14.6622
"2700",31.99,12.62053,26.20589,22.41606,11.97805,16.661,43.055,30.67412
"2701",32,22.62836,15.27907,9.409054,18.00038,29.661,35.017,42.68593
"2702",32.01,15.63582,16.32278,1.402035,18.24363,34.514,13.979,23.69763
"2703",32.02,31.53416,24.68401,19.395,10.278,6.514,0.941,3.290802
"2704",32.03,12.54082,27.72771,15.38794,17.3424,11.513,31.097,17.71814
"2705",32.04,45.54712,14.80132,18.38173,19.36404,15.513,36.38,3.690582
"2706",32.05,14.55299,20.84387,2.624504,10.3855,31.512,26.325,22.6993
"2707",32.06,16.56155,7.618034,18.29898,5.407421,24.511,32.269,28.70789
"2708",32.07,21.56665,12.65943,23.29111,23.43032,27.505,25.214,23.71634
"2709",32.08,45.57137,1.570141,22.28322,21.45303,24.256,30.16,17.68932
"2710",32.09,32.7009,13.61007,14.07978,13.47555,3.254,39.106,47.7301
"2711",32.1,22.70476,4.649864,14.07187,25.49788,12.253,28.052,7.738266
"2712",32.11,15.70815,3.694294,15.06396,28.52026,8.251,31.998,28.74713
"2713",32.12,21.71109,14.67216,14.05604,28.5422,8.25,19.944,24.66893
"2714",32.13,8.713562,7.72686,25.04812,7.549759,11.248,41.894,25.68025
"2715",32.14,6.715607,0.770557,15.0402,7.571304,21.247,47.845,18.6915
"2716",32.15,11.71808,25.81344,20.03226,16.59265,25.245,36.795,14.70267
"2717",32.16,37.72008,26.84949,20.88801,16.61381,3.756,24.746,4.713776
"2718",32.17,47.72162,10.88496,12.88007,1.365242,32.24,16.697,8.724808
"2719",32.18,53.80472,9.919846,19.87212,11.65431,16.236,14.648,27.73576
"2720",32.19,23.20387,7.954147,17.86417,15.67366,13.231,6.599,23.71249
"2721",32.2,30.20399,8.075451,12.85622,15.6928,3.773,25.55,28.7233
"2722",32.21,31.20367,12.10857,9.848274,16.53751,19.22,31.501,5.265976
"2723",32.22,44.20285,25.58721,14.84044,11.55625,11.213,53.451,36.74136
"2724",32.23,17.2016,9.619102,17.83259,12.57478,16.293,15.403,25.74863
"2725",32.24,13.56673,14.65037,14.82473,25.59313,18.286,47.354,27.7558
"2726",32.25,14.56459,19.681,16.81687,7.611256,19.278,26.307,20.76288
"2727",32.26,14.56201,14.711,10.8097,28.62918,22.271,23.09,34.7699
"2728",32.27,50.55898,22.74036,15.80252,1.353088,16.263,36.044,40.77682
"2729",32.28,31.66425,14.76908,17.79535,9.66325,4.744,3.632,3.216354
"2730",32.29,25.66035,32.09759,12.78817,23.67938,32.245,8.586,14.78815
"2731",32.3,18.65604,15.12515,16.78099,30.6953,7.234,25.418,7.792572
"2732",32.31,19.65128,16.15205,11.7738,15.71215,17.223,12.372,5.796906
"2733",32.32,8.646088,16.1783,16.76661,22.72765,16.212,32.326,11.80115
"2734",32.33,11.69984,17.20387,18.75944,5.742146,4.799,14.28,27.8053
"2735",32.34,53.51917,8.427898,11.53808,14.75722,20.187,57.234,10.19061
"2736",32.35,7.51265,13.4532,5.530926,11.77375,16.172,5.812,11.70317
"2737",32.36,12.50572,20.55828,0.476215,2.211239,3.158,26.139,28.70117
"2738",32.37,33.51186,17.91759,2.516323,36.8019,18.145,16.09,15.69907
"2739",32.38,43.51868,19.94076,1.508873,4.1852,34.132,3.042,3.696884
"2740",32.39,24.51045,22.96329,5.498566,21.82477,5.831,17.993,54.69463
"2741",32.4,23.50179,21.98509,5.491032,8.834515,24.342,23.944,27.69228
"2742",32.41,5.492676,28.0062,1.519356,5.844025,13.328,12.895,37.68983
"2743",32.42,4.739685,18.02658,6.454769,13.85331,20.315,29.847,25.68732
"2744",32.43,26.24675,18.04625,0.428387,3.862354,16.302,49.799,42.68469
"2745",32.44,16.23277,16.06687,8.41716,5.128826,15.289,48.751,26.68199
"2746",32.45,39.21838,6.085114,24.40596,5.876545,16.275,21.704,49.6792
"2747",32.46,14.20358,3.908764,1.394775,12.88168,21.262,44.656,29.67632
"2748",32.47,11.18834,3.104725,16.38361,22.88658,14.248,26.608,31.7888
"2749",32.48,37.91257,10.3894,0.372467,10.89124,6.689,37.56,8.785751
"2750",32.49,14.89651,17.80356,7.361347,20.89566,26.675,37.411,25.78258
"2751",32.5,20.88005,9.815067,14.20635,8.899841,9.662,40.364,46.7793
"2752",32.51,1.136795,21.82581,13.19587,2.903786,24.649,20.316,34.77592
"2753",32.52,16.22121,10.8358,33.18542,12.66958,15.089,16.268,42.77245
"2754",32.53,33.202,11.84503,20.17501,22.67306,2.077,0.779,28.76886
"2755",32.54,23.18245,37.8535,7.164635,4.742798,18.064,32.172,35.7652
"2756",32.55,12.16252,24.91393,11.15429,8.745815,21.051,60.124,21.76233
"2757",32.56,6.137329,24.92096,30.14397,4.748596,16.038,15.076,14.76183
"2758",32.57,25.11182,9.927219,5.13369,15.75116,12.025,38.032,5.23877
"2759",32.58,6.09082,13.93272,0.875168,4.753468,6.905,29.987,34.75725
"2760",32.59,31.06946,11.06255,12.1155,1.171406,9.892,29.943,15.75316
"2761",32.6,21.90442,8.934193,5.106205,1.170673,12.879,1.101,34.74896
"2762",32.61,29.86557,20.93089,14.09694,10.8287,15.866,22.854,36.74467
"2763",32.62,27.84315,5.926826,8.087723,5.172176,15.853,41.398,18.74028
"2764",32.63,12.82039,18.92194,16.07853,11.82349,3.84,19.353,21.73579
"2765",32.64,34.79727,1.083279,19.06937,0.181103,34.827,32.308,39.7312
"2766",32.65,26.77455,15.90877,20.06026,6.813465,18.814,6.263,12.72652
"2767",32.66,9.751511,14.90005,9.053364,5.807793,8.8,0.218,21.72171
"2768",32.67,28.72809,9.890579,4.046505,17.80187,18.787,2.172,9.716797
"2769",32.68,9.886078,22.88033,11.03968,17.79569,4.773,31.897,30.71181
"2770",32.69,18.44203,8.869331,3.032894,19.78928,3.76,9.148,31.7067
"2771",32.7,23.41751,17.85757,4.540081,6.782612,3.746,6.991,10.70149
"2772",32.71,8.392593,14.84538,4.533337,8.518108,14.732,44.94,18.69688
"2773",32.72,28.36745,22.83244,7.526608,11.51099,13.719,2.648,37.69214
"2774",32.73,34.34193,13.81874,12.5199,18.50367,1.295,34.597,33.6873
"2775",32.74,21.08948,28.80428,6.513203,0.49612,23.69,62.77,26.68282
"2776",32.75,48.06323,21.8521,17.50652,3.488167,16.674,14.719,5.678223
"2777",32.76,13.30209,13.15496,1.499855,17.47999,8.659,14.668,7.673523
"2778",32.77,36.27676,11.13498,7.493202,10.4716,12.643,31.618,4.671524
"2779",32.78,14.25108,12.11748,11.48676,9.151886,10.628,54.569,12.66943
"2780",32.79,28.22502,25.0992,4.519665,20.01897,14.612,31.519,33.66724
"2781",32.8,24.19859,20.08015,3.471382,24.00984,13.597,27.469,24.66492
"2782",32.81,12.1718,11.10208,5.46244,9.000481,26.581,51.419,8.663483
"2783",32.82,15.17641,5.06802,11.45352,11.99088,11.565,45.652,20.66193
"2784",32.83,33.1489,16.04871,4.444603,18.98145,14.549,49.602,27.66029
"2785",32.84,28.12103,13.02863,4.564285,17.98166,12.533,27.552,3.097672
"2786",32.85,14.09331,14.00777,7.424267,12.16804,14.517,32.501,18.89822
"2787",32.86,27.06523,13.98616,8.412838,16.15788,13.501,20.451,11.89403
"2788",32.87,22.0368,1.964146,18.40143,16.22166,15.485,55.401,16.88969
"2789",32.88,32.008,2.940742,13.49442,16.2117,0.468,60.822,8.885254
"2790",32.89,1.978867,21.91618,5.4851,11.20149,5.452,46.771,27.88069
"2791",32.9,8.949142,23.89085,2.475788,37.19103,8.435,5.721,20.87601
"2792",32.91,10.08093,9.864769,14.46649,22.18035,3.582,60.671,39.8712
"2793",32.92,35.88239,9.837925,6.457199,10.16943,18.399,50.742,45.86629
"2794",32.93,22.84534,15.8107,17.44793,18.15827,4.38,10.691,38.86125
"2795",32.94,31.80794,22.78271,6.43866,8.146889,22.435,56.641,45.85608
"2796",32.95,35.77022,17.75397,11.42942,25.13528,8.415,43.59,35.8508
"2797",32.96,62.73213,15.72447,12.42096,2.124115,13.396,33.54,28.8454
"2798",32.97,9.693878,16.69423,22.4125,12.4499,11.377,63.489,18.84225
"2799",32.98,2.655289,19.66322,13.69825,22.19562,18.358,28.944,12.83896
"2800",32.99,20.61627,12.63148,5.689972,15.39795,11.339,102.894,9.835556
"2801",33,35.5769,25.59899,11.68169,16.38585,5.32,76.843,3.921249
"2802",33.01,35.5372,13.56576,2.673401,14.37351,7.3,96.793,8.622467
"2803",33.02,13.36591,8.531776,2.334888,10.36094,2.719,60.742,0.618652
"2804",33.03,27.32555,2.502647,5.344677,10.44203,28.26,42.691,28.6145
"2805",33.04,19.28488,8.459534,21.64247,16.52421,20.238,65.641,34.61021
"2806",33.05,37.26736,10.42098,11.62961,10.51091,14.217,52.591,14.60585
"2807",33.06,6.226044,35.38169,26.61675,21.49738,13.196,47.54,20.60133
"2808",33.07,22.1844,5.658325,11.60389,6.483601,14.332,86.49,1.596725
"2809",33.08,6.142471,11.29664,25.59102,4.469578,14.31,61.044,13.40799
"2810",33.09,44.10022,14.25089,4.578152,22.45531,15.288,49.994,9.420425
"2811",33.1,2.057648,2.795589,11.402,16.44081,26.267,62.944,23.56155
"2812",33.11,21.01465,10.15445,18.38913,14.42606,22.344,67.894,30.54509
"2813",33.12,28.97133,2.103779,7.376476,12.41108,15.363,114.845,22.53032
"2814",33.13,15.92773,5.051941,7.363827,1.005291,1.341,117.795,26.51546
"2815",33.14,1.11618,5.999336,0.351181,22.9894,14.319,142.745,12.50049
"2816",33.15,6.838181,17.94602,9.338493,2.97324,21.297,170.696,43.48538
"2817",33.16,39.79227,22.86829,9.327194,7.956795,20.277,152.603,28.47018
"2818",33.17,25.74605,27.81358,12.31588,8.940079,5.257,288.554,12.45494
"2819",33.18,5.699554,11.75816,5.304569,12.92113,3.763,294.504,32.92389
"2820",33.19,10.65277,2.702061,12.29326,13.90388,24.214,325.455,35.9084
"2821",33.2,40.60574,6.644997,16.28218,2.113632,12.808,365.405,29.89278
"2822",33.21,26.55994,3.412754,8.271099,1.866627,22.162,375.361,20.87701
"2823",33.22,10.51437,6.525978,13.26002,0.846493,20.131,337.304,64.5791
"2824",33.23,17.46857,2.464027,18.44476,11.82567,20.101,299.247,69.56537
"2825",33.24,32.42249,14.40111,13.43367,6.804581,22.071,309.204,65.5518
"2826",33.25,2.376144,17.33752,10.24137,3.921909,25.04,244.161,100.5381
"2827",33.26,25.32948,13.27443,27.2306,28.90029,8.01,218.118,111.5242
"2828",33.27,15.28258,4.210674,24.21983,15.8784,15.98,269.076,168.5103
"2829",33.28,16.7646,12.11154,10.20906,27.85625,17.95,247.034,196.4965
"2830",33.29,4.178406,5.047024,9.199158,33.83382,10.921,228.992,225.4866
"2831",33.3,13.12119,3.981224,2.189251,2.811123,12.891,228.95,228.6412
"2832",33.31,12.06369,5.910248,9.179344,4.788158,35.861,166.908,170.2359
"2833",33.32,7.005951,2.845097,15.16944,23.76493,18.832,143.796,153.2261
"2834",33.33,7.947968,3.779156,10.15954,19.74154,16.802,113.818,115.2161
"2835",33.34,9.889771,3.65477,16.14964,16.71788,22.772,110.777,118.206
"2836",33.35,31.83131,11.58747,13.13974,12.69398,7.742,80.75,81.19577
"2837",33.36,14.77264,29.51957,14.13046,14.66981,21.429,55.709,121.1854
"2838",33.37,0.28627,15.45107,14.12118,8.513443,30.399,87.668,133.1749
"2839",33.38,5.346252,32.38197,12.1119,12.48879,16.369,96.627,125.1641
"2840",33.39,28.59007,0.312283,2.102634,15.46389,17.341,54.586,98.15347
"2841",33.4,48.53294,8.241173,3.093369,5.438766,19.029,81.545,87.14272
"2842",33.41,15.47563,6.830517,4.084106,5.414173,9.003,76.505,59.75682
"2843",33.42,22.41809,19.09306,27.07484,17.38935,1.022,40.464,54.74585
"2844",33.43,47.36035,8.016068,20.06559,12.3643,16.951,18.424,58.73474
"2845",33.44,53.30516,9.938515,3.056343,12.33901,20.925,46.951,28.72353
"2846",33.45,10.24979,30.8604,13.0481,22.31349,18.899,42.911,15.71222
"2847",33.46,15.19424,9.781738,21.03988,28.28775,16.872,68.872,21.70081
"2848",33.47,0.861481,18.70253,3.031662,17.13178,23.846,39.833,7.689484
"2849",33.48,28.08157,3.37722,17.02345,18.10559,19.472,32.795,24.43021
"2850",33.49,8.02446,7.539864,7.015251,23.07919,6.445,31.758,25.4187
"2851",33.5,16.96719,18.45642,4.007069,2.052574,20.419,54.721,7.409149
"2852",33.51,44.90976,17.37245,11.99889,7.025719,15.393,31.685,37.39949
"2853",33.52,0.147812,21.28796,8.992252,6.998653,12.366,46.648,28.38977
"2854",33.53,4.793793,1.797058,14.98563,13.97139,11.989,36.612,20.37994
"2855",33.54,14.73607,12.11564,9.97995,1.943935,20.965,23.576,18.68365
"2856",33.55,33.67821,0.027832,24.97429,15.91624,10.942,19.181,3.67421
"2857",33.56,0.620209,4.061268,15.93922,10.70115,9.918,40.145,11.66472
"2858",33.57,0.561844,8.846214,24.93379,10.67306,10.907,3.109,32.6552
"2859",33.58,14.5031,13.75322,9.928383,15.33305,12.885,22.073,37.6456
"2860",33.59,12.44424,17.65974,15.57826,8.304604,2.864,46.037,1.635971
"2861",33.6,35.38525,16.56577,18.5729,17.27599,17.847,18.002,26.62631
"2862",33.61,38.32614,8.471348,5.472698,18.24721,18.829,58.058,1.616577
"2863",33.62,38.85674,11.37645,28.46751,28.21828,6.811,23.023,21.60681
"2864",33.63,23.79843,2.281097,14.46248,12.18917,11.793,41.987,39.59702
"2865",33.64,30.74004,4.185261,5.457478,18.78759,0.775,29.952,25.58714
"2866",33.65,2.681549,10.0871,7.452518,6.758194,3.758,19.917,27.57724
"2867",33.66,38.623,11.60763,21.4476,4.728668,17.74,26.882,1.432709
"2868",33.67,23.56436,3.520607,20.44271,8.699005,7.277,20.848,9.556168
"2869",33.68,33.50681,5.620457,10.4381,17.66935,8.702,14.187,13.545
"2870",33.69,15.44919,13.2758,20.56245,8.639565,4.681,17.771,36.53381
"2871",33.7,28.39151,7.171669,24.55855,4.609657,10.843,4.729,28.52257
"2872",33.71,25.15717,9.067146,13.55468,23.57963,7.178,14.687,22.51128
"2873",33.72,7.105911,4.962242,9.550842,16.55052,18.798,44.645,4.499939
"2874",33.73,25.05075,8.856968,23.54704,0.478699,3.773,30.531,10.48857
"2875",33.74,27.99554,0.248676,6.543259,4.491291,14.749,29.492,12.47717
"2876",33.75,25.94032,2.644753,21.53952,8.461166,18.725,44.452,9.465698
"2877",33.76,18.88509,5.53783,8.535812,4.430939,2.701,46.341,27.45419
"2878",33.77,23.82983,7.430561,13.85188,11.4006,30.677,20.302,23.06824
"2879",33.78,8.774567,3.322952,28.79952,0.629852,24.653,32.263,24.05664
"2880",33.79,8.280731,13.3638,16.79586,14.21709,30.63,11.224,8.045029
"2881",33.8,27.66223,9.255592,14.79222,5.063946,22.607,4.094,5.033386
"2882",33.81,19.60529,4.147114,22.7886,13.03249,17.583,8.945,32.02171
"2883",33.82,32.54831,14.03316,3.784981,14.62806,17.56,35.012,23.00999
"2884",33.83,36.49133,18.92417,11.78138,20.59646,18.537,17.97,6.99826
"2885",33.84,14.43433,3.591545,11.77779,9.505356,16.514,55.927,32.98651
"2886",33.85,29.37732,10.48207,18.28548,3.473652,12.491,25.885,20.97473
"2887",33.86,24.32034,17.37236,14.28188,6.441906,18.468,14.813,2.962936
"2888",33.87,18.73666,2.262451,15.27828,0.410114,31.445,28.771,32.95111
"2889",33.88,31.19626,16.15233,2.274654,13.37827,7.422,25.73,14.93925
"2890",33.89,26.13104,15.04201,7.728985,5.347633,16.399,2.917,24.92737
"2891",33.9,10.06581,20.93148,14.2631,13.31925,2.376,40.041,19.05589
"2892",33.91,18.02351,23.82078,9.256607,0.29195,26.354,12.001,23.04396
"2893",33.92,7.959229,12.70989,14.2501,14.26457,11.331,18.95,32.032
"2894",33.93,29.89613,21.59892,9.243572,0.237156,7.18,5.098,32.02002
"2895",33.94,37.83411,1.512222,11.23704,20.19404,17.158,9.851,10.008
"2896",33.95,4.227921,5.624176,4.230484,11.1665,9.135,28.801,10.99597
"2897",33.96,13.7077,8.260914,6.223919,15.13894,19.113,17.751,24.63062
"2898",33.97,5.643341,14.14589,21.21735,10.88863,10.091,16.701,24.61852
"2899",33.98,42.57901,23.03072,12.21075,18.07789,16.069,23.651,6.606354
"2900",33.99,10.51471,17.91542,5.911312,15.04719,25.047,4.601,19.59415
"2901",34,13.45047,1.199993,1.904705,11.01648,10.025,9.552,12.79251
"2902",34.01,0.613754,2.68404,17.8981,3.985771,20.003,4.497,45.78021
"2903",34.02,36.32166,1.55555,12.8915,4.955048,3.982,36.451,34.76782
"2904",34.03,36.25708,15.43944,19.8849,0.074515998,21.96,27.4,3.244614
"2905",34.04,34.1926,14.32322,18.58274,3.104282,15.938,36.349,13.49542
"2906",34.05,40.12814,13.20692,11.57616,19.86436,16.917,66.304,26.48067
"2907",34.06,29.06375,33.09052,17.5696,1.167015,8.895,39.26,39.46587
"2908",34.07,32.9994,16.90532,1.436954,10.80307,3.874,5.216,34.45103
"2909",34.08,10.93515,15.74606,4.556461,6.773151,17.834,15.175,15.43614
"2910",34.09,10.85013,18.62947,0.549889,7.743237,15.813,6.134,17.42123
"2911",34.1,64.78601,25.51283,7.54332,9.715233,10.792,36.093,38.40627
"2912",34.11,23.99057,24.39614,8.536766,8.687244,5.525,1.947,19.39128
"2913",34.12,23.92667,30.36107,3.530216,24.65926,23.504,49.012,3.376236
"2914",34.13,4.862915,10.24432,10.52368,9.631298,1.517,32.972,2.361145
"2915",34.14,52.79929,27.12756,5.517151,9.605499,5.462,50.931,25.34602
"2916",34.15,18.73584,8.01078,6.510632,20.5797,10.441,47.891,23.33087
"2917",34.16,33.67252,43.894,1.504116,5.446381,11.42,16.851,17.86183
"2918",34.17,2.60936,39.77723,4.474678,2.524925,23.399,16.812,34.84656
"2919",34.18,41.53828,15.66047,15.51626,3.502686,14.378,18.777,31.83125
"2920",34.19,19.47542,28.54374,13.50721,8.467907,12.357,10.742,3.184143
"2921",34.2,39.41272,38.42703,19.49815,16.43852,9.336,19.707,2.990982
"2922",34.21,31.3508,35.31036,10.48911,3.409172,18.316,26.673,39.97522
"2923",34.22,15.28966,25.25547,6.313389,1.620148,18.104,39.639,21.94675
"2924",34.23,47.22871,39.83345,4.94883,1.650345,23.083,54.605,39.93085
"2925",34.24,0.832077,23.71693,5.939835,18.31857,19.063,35.635,13.91489
"2926",34.25,30.10704,11.6005,2.930878,12.28752,14.043,7.602,12.89888
"2927",34.26,23.04633,39.48415,3.921951,4.256512,2.977,11.569,26.8828
"2928",34.27,10.98581,31.86765,1.913063,9.225548,9.002,2.599,24.86668
"2929",34.28,30.92549,23.75152,25.90421,12.19463,15.981,49.568,1.96521
"2930",34.29,23.86542,25.63554,15.89539,4.163765,19.96,33.537,10.31425
"2931",34.3,40.79462,37.20196,17.88734,16.13295,2.061,31.507,36.67719
"2932",34.31,16.73526,31.0863,12.92153,17.10219,1.083,9.477,8.661057
"2933",34.32,11.6761,16.92223,21.91354,9.92852,14.895,11.447,27.64491
"2934",34.33,49.61717,29.80265,11.90559,2.996593,6.872,47.418,6.628799
"2935",34.34,40.40541,30.68745,22.89767,12.96078,19.851,32.388,14.61269
"2936",34.35,25.34741,33.57259,5.88979,5.924877,14.829,31.359,50.59654
"2937",34.36,59.28964,33.45805,5.881935,15.8892,14.808,28.331,23.58044
"2938",34.37,23.23212,42.34375,16.87411,2.853592,24.786,12.304,7.435654
"2939",34.38,37.17482,17.22968,1.866302,20.81808,4.479,16.276,45.54402
"2940",34.39,54.11774,32.08693,11.90307,25.78265,30.458,2.249,35.52374
"2941",34.4,43.4039,26.97336,18.89532,0.526207,21.583,0.222,5.503418
"2942",34.41,14.34729,38.5158,18.88761,16.47858,16.562,37.198,17.48314
"2943",34.42,30.29091,25.40277,3.120075,13.40084,10.542,60.174,21.99406
"2944",34.43,30.23477,45.25956,17.87054,19.36578,33.522,34.159,29.97502
"2945",34.44,29.17886,20.14713,5.861168,2.669155,26.502,16.144,17.95596
"2946",34.45,37.1201,32.03502,0.852631,11.29486,31.482,13.129,5.936905
"2947",34.46,47.06465,22.92323,1.844128,5.258999,20.462,32.115,32.91785
"2948",34.47,43.00946,20.80652,21.83566,22.22325,24.443,20.1,9.898758
"2949",34.48,42.8293,15.69704,4.827221,14.18761,17.424,22.086,25.87967
"2950",34.49,7.774643,58.58749,16.81881,25.15211,29.405,32.073,2.13942
"2951",34.5,50.72031,28.70883,27.81043,19.11759,29.386,17.059,9.16008
"2952",34.51,56.66629,18.60371,23.80208,12.08345,30.369,14.954,6.81398
"2953",34.52,34.61261,26.48257,40.79377,13.04944,26.352,0.975,45.78804
"2954",34.53,37.55923,20.37219,35.78549,5.01556,40.336,43.003,16.76208
"2955",34.54,24.50621,26.26216,17.77724,15.98182,43.319,0.018,3.73613
"2956",34.55,31.45349,35.15874,32.76931,12.94821,41.303,17.961,16.71014
"2957",34.56,59.40115,25.05569,36.76144,15.91475,40.288,23.939,31.68414
"2958",34.57,4.26712,25.95303,33.75358,11.88203,16.274,25.918,27.66277
"2959",34.58,8.816925,17.85075,22.74574,13.84946,27.507,27.898,25.64139
"2960",34.59,20.36143,20.66129,31.73796,14.81704,19.865,32.877,18.62146
"2961",34.6,19.31442,18.56113,38.73019,21.78477,18.287,5.857,2.601547
"2962",34.61,26.26372,21.92867,31.72245,15.75265,13.275,33.837,25.58325
"2963",34.62,32.21332,20.82935,26.71477,1.720684,19.176,31.817,44.56497
"2964",34.63,30.16869,37.73048,27.70923,15.68888,33.164,9.202,54.54666
"2965",34.64,21.12434,24.6321,43.93004,14.65723,15.153,9.774,18.52838
"2966",34.65,20.08029,41.53417,23.92455,20.62574,19.141,32.75,35.51007
"2967",34.66,39.03673,24.43672,20.91908,19.59443,23.13,8.726,19.51938
"2968",34.67,36.88474,29.33978,16.91363,15.56388,11.119,29.703,32.50108
"2969",34.68,22.84219,27.93777,19.90828,33.5335,25.11,13.679,31.48392
