"","Age","Sex","Year","Population"
"10107",56,"Male",1967,0.966496
"10108",57,"Male",1967,0.941856
"10109",58,"Male",1967,0.913903
"10110",59,"Male",1967,0.879364
"10111",60,"Male",1967,0.837835
"10112",61,"Male",1967,0.790179
"10113",62,"Male",1967,0.746361
"10114",63,"Male",1967,0.70772
"10115",64,"Male",1967,0.675656
"10116",65,"Male",1967,0.65033
"10117",66,"Male",1967,0.62914
"10118",67,"Male",1967,0.60611
"10119",68,"Male",1967,0.578547
"10120",69,"Male",1967,0.548982
"10121",70,"Male",1967,0.52031
"10122",71,"Male",1967,0.4944
"10123",72,"Male",1967,0.467726
"10124",73,"Male",1967,0.442026
"10125",74,"Male",1967,0.413344
"10126",0,"Female",1967,1.693177
"10127",1,"Female",1967,1.735087
"10128",2,"Female",1967,1.812617
"10129",3,"Female",1967,1.904621
"10130",4,"Female",1967,1.964787
"10131",5,"Female",1967,1.997335
"10132",6,"Female",1967,2.048731
"10133",7,"Female",1967,2.01859
"10134",8,"Female",1967,1.998246
"10135",9,"Female",1967,2.021661
"10136",10,"Female",1967,2.080256
"10137",11,"Female",1967,1.962399
"10138",12,"Female",1967,1.948067
"10139",13,"Female",1967,1.909235
"10140",14,"Female",1967,1.899913
"10141",15,"Female",1967,1.838135
"10142",16,"Female",1967,1.77759
"10143",17,"Female",1967,1.723096
"10144",18,"Female",1967,1.751115
"10145",19,"Female",1967,1.747668
"10146",20,"Female",1967,1.913759
"10147",21,"Female",1967,1.371623
"10148",22,"Female",1967,1.383776
"10149",23,"Female",1967,1.397934
"10150",24,"Female",1967,1.515761
"10151",25,"Female",1967,1.328186
"10152",26,"Female",1967,1.24502
"10153",27,"Female",1967,1.195105
"10154",28,"Female",1967,1.178901
"10155",29,"Female",1967,1.157778
"10156",30,"Female",1967,1.166613
"10157",31,"Female",1967,1.108403
"10158",32,"Female",1967,1.114812
"10159",33,"Female",1967,1.077295
"10160",34,"Female",1967,1.118523
"10161",35,"Female",1967,1.144627
"10162",36,"Female",1967,1.16595
"10163",37,"Female",1967,1.184396
"10164",38,"Female",1967,1.207837
"10165",39,"Female",1967,1.230783
"10166",40,"Female",1967,1.249062
"10167",41,"Female",1967,1.262451
"10168",42,"Female",1967,1.273059
"10169",43,"Female",1967,1.281827
"10170",44,"Female",1967,1.28091
"10171",45,"Female",1967,1.265272
"10172",46,"Female",1967,1.237818
"10173",47,"Female",1967,1.20815
"10174",48,"Female",1967,1.177176
"10175",49,"Female",1967,1.149536
"10176",50,"Female",1967,1.129862
"10177",51,"Female",1967,1.116168
"10178",52,"Female",1967,1.10199
"10179",53,"Female",1967,1.086513
"10180",54,"Female",1967,1.070959
"10181",55,"Female",1967,1.055426
"10182",56,"Female",1967,1.039729
"10183",57,"Female",1967,1.019962
"10184",58,"Female",1967,0.996361
"10185",59,"Female",1967,0.965303
"10186",60,"Female",1967,0.926026
"10187",61,"Female",1967,0.879079
"10188",62,"Female",1967,0.837873
"10189",63,"Female",1967,0.805022
"10190",64,"Female",1967,0.780963
"10191",65,"Female",1967,0.764299
"10192",66,"Female",1967,0.754311
"10193",67,"Female",1967,0.740306
"10194",68,"Female",1967,0.718597
"10195",69,"Female",1967,0.69248
"10196",70,"Female",1967,0.666299
"10197",71,"Female",1967,0.641213
"10198",72,"Female",1967,0.61422
"10199",73,"Female",1967,0.586224
"10200",74,"Female",1967,0.553616
"10201",0,"Male",1968,1.718393
"10202",1,"Male",1968,1.74528
"10203",2,"Male",1968,1.769894
"10204",3,"Male",1968,1.885448
"10205",4,"Male",1968,2.00627
"10206",5,"Male",1968,2.036629
"10207",6,"Male",1968,2.073428
"10208",7,"Male",1968,2.128908
"10209",8,"Male",1968,2.060769
"10210",9,"Male",1968,2.09042
"10211",10,"Male",1968,2.173718
"10212",11,"Male",1968,2.110651
"10213",12,"Male",1968,2.04779
"10214",13,"Male",1968,2.0174
"10215",14,"Male",1968,2.017272
"10216",15,"Male",1968,1.961778
"10217",16,"Male",1968,1.892165
"10218",17,"Male",1968,1.849105
"10219",18,"Male",1968,1.79052
"10220",19,"Male",1968,1.795467
"10221",20,"Male",1968,1.834577
"10222",21,"Male",1968,1.93417
"10223",22,"Male",1968,1.378035
"10224",23,"Male",1968,1.369037
"10225",24,"Male",1968,1.421597
"10226",25,"Male",1968,1.494715
"10227",26,"Male",1968,1.301166
"10228",27,"Male",1968,1.236931
"10229",28,"Male",1968,1.166637
"10230",29,"Male",1968,1.145383
"10231",30,"Male",1968,1.185694
"10232",31,"Male",1968,1.099319
"10233",32,"Male",1968,1.091834
"10234",33,"Male",1968,1.082514
"10235",34,"Male",1968,1.071709
"10236",35,"Male",1968,1.091306
"10237",36,"Male",1968,1.11386
"10238",37,"Male",1968,1.127516
"10239",38,"Male",1968,1.139108
"10240",39,"Male",1968,1.15838
"10241",40,"Male",1968,1.176967
"10242",41,"Male",1968,1.19114
"10243",42,"Male",1968,1.19919
"10244",43,"Male",1968,1.20328
"10245",44,"Male",1968,1.205848
"10246",45,"Male",1968,1.201533
"10247",46,"Male",1968,1.184534
"10248",47,"Male",1968,1.158893
"10249",48,"Male",1968,1.132657
"10250",49,"Male",1968,1.10547
"10251",50,"Male",1968,1.080578
"10252",51,"Male",1968,1.062431
"10253",52,"Male",1968,1.049335
"10254",53,"Male",1968,1.033994
"10255",54,"Male",1968,1.015152
"10256",55,"Male",1968,0.994545
"10257",56,"Male",1968,0.97296
"10258",57,"Male",1968,0.947571
"10259",58,"Male",1968,0.918535
"10260",59,"Male",1968,0.889103
"10261",60,"Male",1968,0.856167
"10262",61,"Male",1968,0.813957
"10263",62,"Male",1968,0.76998
"10264",63,"Male",1968,0.730887
"10265",64,"Male",1968,0.69412
"10266",65,"Male",1968,0.6608
"10267",66,"Male",1968,0.633685
"10268",67,"Male",1968,0.610486
"10269",68,"Male",1968,0.583782
"10270",69,"Male",1968,0.553129
"10271",70,"Male",1968,0.52177
"10272",71,"Male",1968,0.493069
"10273",72,"Male",1968,0.464965
"10274",73,"Male",1968,0.435941
"10275",74,"Male",1968,0.408692
"10276",0,"Female",1968,1.647995
"10277",1,"Female",1968,1.685558
"10278",2,"Female",1968,1.701601
"10279",3,"Female",1968,1.823662
"10280",4,"Female",1968,1.929314
"10281",5,"Female",1968,1.958542
"10282",6,"Female",1968,2.005374
"10283",7,"Female",1968,2.054741
"10284",8,"Female",1968,1.987847
"10285",9,"Female",1968,2.017688
"10286",10,"Female",1968,2.090985
"10287",11,"Female",1968,2.029956
"10288",12,"Female",1968,1.972336
"10289",13,"Female",1968,1.947308
"10290",14,"Female",1968,1.949828
"10291",15,"Female",1968,1.888762
"10292",16,"Female",1968,1.82314
"10293",17,"Female",1968,1.791255
"10294",18,"Female",1968,1.748533
"10295",19,"Female",1968,1.762617
"10296",20,"Female",1968,1.785317
"10297",21,"Female",1968,1.877322
"10298",22,"Female",1968,1.368963
"10299",23,"Female",1968,1.378056
"10300",24,"Female",1968,1.43909
"10301",25,"Female",1968,1.502456
"10302",26,"Female",1968,1.316237
"10303",27,"Female",1968,1.260855
"10304",28,"Female",1968,1.199157
"10305",29,"Female",1968,1.17635
"10306",30,"Female",1968,1.212514
"10307",31,"Female",1968,1.122102
"10308",32,"Female",1968,1.115697
"10309",33,"Female",1968,1.108864
"10310",34,"Female",1968,1.099617
"10311",35,"Female",1968,1.118854
"10312",36,"Female",1968,1.146847
"10313",37,"Female",1968,1.167923
"10314",38,"Female",1968,1.186371
"10315",39,"Female",1968,1.209679
"10316",40,"Female",1968,1.23238
"10317",41,"Female",1968,1.2506
"10318",42,"Female",1968,1.26263
"10319",43,"Female",1968,1.270961
"10320",44,"Female",1968,1.277871
"10321",45,"Female",1968,1.276185
"10322",46,"Female",1968,1.259406
"10323",47,"Female",1968,1.232283
"10324",48,"Female",1968,1.204513
"10325",49,"Female",1968,1.17572
"10326",50,"Female",1968,1.14927
"10327",51,"Female",1968,1.130669
"10328",52,"Female",1968,1.117847
"10329",53,"Female",1968,1.102809
"10330",54,"Female",1968,1.084756
"10331",55,"Female",1968,1.066751
"10332",56,"Female",1968,1.049414
"10333",57,"Female",1968,1.028986
"10334",58,"Female",1968,1.00423
"10335",59,"Female",1968,0.979024
"10336",60,"Female",1968,0.949814
"10337",61,"Female",1968,0.909258
"10338",62,"Female",1968,0.868613
"10339",63,"Female",1968,0.836151
"10340",64,"Female",1968,0.807861
"10341",65,"Female",1968,0.781979
"10342",66,"Female",1968,0.764967
"10343",67,"Female",1968,0.750302
"10344",68,"Female",1968,0.728696
"10345",69,"Female",1968,0.701247
"10346",70,"Female",1968,0.673523
"10347",71,"Female",1968,0.647109
"10348",72,"Female",1968,0.618846
"10349",73,"Female",1968,0.588087
"10350",74,"Female",1968,0.557673
"10351",0,"Male",1969,1.74239
"10352",1,"Male",1969,1.70575
"10353",2,"Male",1969,1.714139
"10354",3,"Male",1969,1.780761
"10355",4,"Male",1969,1.910653
"10356",5,"Male",1969,2.002391
"10357",6,"Male",1969,2.037895
"10358",7,"Male",1969,2.084045
"10359",8,"Male",1969,2.100915
"10360",9,"Male",1969,2.085244
"10361",10,"Male",1969,2.170057
"10362",11,"Male",1969,2.112957
"10363",12,"Male",1969,2.12417
"10364",13,"Male",1969,2.044415
"10365",14,"Male",1969,2.061448
"10366",15,"Male",1969,2.015112
"10367",16,"Male",1969,1.944971
"10368",17,"Male",1969,1.902111
"10369",18,"Male",1969,1.857613
"10370",19,"Male",1969,1.800516
"10371",20,"Male",1969,1.844686
"10372",21,"Male",1969,1.796637
"10373",22,"Male",1969,1.894002
"10374",23,"Male",1969,1.351152
"10375",24,"Male",1969,1.403258
"10376",25,"Male",1969,1.408115
"10377",26,"Male",1969,1.472615
"10378",27,"Male",1969,1.309613
"10379",28,"Male",1969,1.238078
"10380",29,"Male",1969,1.165212
"10381",30,"Male",1969,1.20658
"10382",31,"Male",1969,1.132115
"10383",32,"Male",1969,1.101488
"10384",33,"Male",1969,1.080464
"10385",34,"Male",1969,1.10159
"10386",35,"Male",1969,1.066748
"10387",36,"Male",1969,1.086353
"10388",37,"Male",1969,1.109477
"10389",38,"Male",1969,1.125249
"10390",39,"Male",1969,1.138225
"10391",40,"Male",1969,1.157049
"10392",41,"Male",1969,1.17572
"10393",42,"Male",1969,1.188174
"10394",43,"Male",1969,1.193138
"10395",44,"Male",1969,1.194831
"10396",45,"Male",1969,1.19672
"10397",46,"Male",1969,1.190955
"10398",47,"Male",1969,1.174775
"10399",48,"Male",1969,1.151795
"10400",49,"Male",1969,1.127764
"10401",50,"Male",1969,1.10108
"10402",51,"Male",1969,1.076541
"10403",52,"Male",1969,1.057519
"10404",53,"Male",1969,1.041451
"10405",54,"Male",1969,1.022298
"10406",55,"Male",1969,1.000565
"10407",56,"Male",1969,0.977806
"10408",57,"Male",1969,0.952489
"10409",58,"Male",1969,0.924133
"10410",59,"Male",1969,0.894427
"10411",60,"Male",1969,0.866287
"10412",61,"Male",1969,0.832384
"10413",62,"Male",1969,0.793648
"10414",63,"Male",1969,0.754131
"10415",64,"Male",1969,0.716735
"10416",65,"Male",1969,0.678637
"10417",66,"Male",1969,0.643455
"10418",67,"Male",1969,0.614039
"10419",68,"Male",1969,0.586915
"10420",69,"Male",1969,0.557079
"10421",70,"Male",1969,0.524742
"10422",71,"Male",1969,0.493613
"10423",72,"Male",1969,0.462899
"10424",73,"Male",1969,0.432637
"10425",74,"Male",1969,0.402218
"10426",0,"Female",1969,1.670172
"10427",1,"Female",1969,1.640027
"10428",2,"Female",1969,1.650714
"10429",3,"Female",1969,1.712976
"10430",4,"Female",1969,1.847931
"10431",5,"Female",1969,1.920697
"10432",6,"Female",1969,1.969283
"10433",7,"Female",1969,2.009223
"10434",8,"Female",1969,2.024654
"10435",9,"Female",1969,2.008378
"10436",10,"Female",1969,2.092808
"10437",11,"Female",1969,2.032748
"10438",12,"Female",1969,2.04111
"10439",13,"Female",1969,1.975377
"10440",14,"Female",1969,1.985935
"10441",15,"Female",1969,1.940884
"10442",16,"Female",1969,1.874395
"10443",17,"Female",1969,1.835571
"10444",18,"Female",1969,1.818492
"10445",19,"Female",1969,1.766554
"10446",20,"Female",1969,1.797722
"10447",21,"Female",1969,1.743538
"10448",22,"Female",1969,1.867491
"10449",23,"Female",1969,1.360085
"10450",24,"Female",1969,1.421222
"10451",25,"Female",1969,1.42178
"10452",26,"Female",1969,1.484173
"10453",27,"Female",1969,1.332675
"10454",28,"Female",1969,1.263523
"10455",29,"Female",1969,1.194694
"10456",30,"Female",1969,1.237455
"10457",31,"Female",1969,1.158886
"10458",32,"Female",1969,1.129559
"10459",33,"Female",1969,1.108134
"10460",34,"Female",1969,1.133921
"10461",35,"Female",1969,1.099185
"10462",36,"Female",1969,1.120482
"10463",37,"Female",1969,1.148269
"10464",38,"Female",1969,1.169524
"10465",39,"Female",1969,1.188001
"10466",40,"Female",1969,1.211183
"10467",41,"Female",1969,1.233967
"10468",42,"Female",1969,1.250717
"10469",43,"Female",1969,1.260212
"10470",44,"Female",1969,1.266547
"10471",45,"Female",1969,1.272643
"10472",46,"Female",1969,1.269552
"10473",47,"Female",1969,1.25381
"10474",48,"Female",1969,1.22974
"10475",49,"Female",1969,1.204717
"10476",50,"Female",1969,1.176786
"10477",51,"Female",1969,1.15157
"10478",52,"Female",1969,1.132465
"10479",53,"Female",1969,1.116812
"10480",54,"Female",1969,1.098095
"10481",55,"Female",1969,1.077906
"10482",56,"Female",1969,1.05815
"10483",57,"Female",1969,1.036971
"10484",58,"Female",1969,1.013012
"10485",59,"Female",1969,0.987533
"10486",60,"Female",1969,0.964046
"10487",61,"Female",1969,0.93322
"10488",62,"Female",1969,0.899254
"10489",63,"Female",1969,0.867737
"10490",64,"Female",1969,0.839963
"10491",65,"Female",1969,0.809483
"10492",66,"Female",1969,0.783029
"10493",67,"Female",1969,0.760477
"10494",68,"Female",1969,0.737325
"10495",69,"Female",1969,0.709467
"10496",70,"Female",1969,0.680401
"10497",71,"Female",1969,0.652523
"10498",72,"Female",1969,0.622906
"10499",73,"Female",1969,0.59101
"10500",74,"Female",1969,0.558176
"10501",0,"Male",1970,1.790508
"10502",1,"Male",1970,1.732276
"10503",2,"Male",1970,1.681618
"10504",3,"Male",1970,1.735078
"10505",4,"Male",1970,1.811647
"10506",5,"Male",1970,1.91375
"10507",6,"Male",1970,2.010401
"10508",7,"Male",1970,2.048658
"10509",8,"Male",1970,2.055054
"10510",9,"Male",1970,2.123832
"10511",10,"Male",1970,2.173641
"10512",11,"Male",1970,2.106867
"10513",12,"Male",1970,2.12869
"10514",13,"Male",1970,2.125671
"10515",14,"Male",1970,2.087598
"10516",15,"Male",1970,2.061974
"10517",16,"Male",1970,2.000789
"10518",17,"Male",1970,1.957587
"10519",18,"Male",1970,1.913716
"10520",19,"Male",1970,1.881903
"10521",20,"Male",1970,1.848135
"10522",21,"Male",1970,1.800203
"10523",22,"Male",1970,1.757295
"10524",23,"Male",1970,1.860521
"10525",24,"Male",1970,1.388785
"10526",25,"Male",1970,1.396499
"10527",26,"Male",1970,1.393335
"10528",27,"Male",1970,1.488871
"10529",28,"Male",1970,1.309125
"10530",29,"Male",1970,1.233264
"10531",30,"Male",1970,1.231863
"10532",31,"Male",1970,1.147209
"10533",32,"Male",1970,1.13672
"10534",33,"Male",1970,1.092276
"10535",34,"Male",1970,1.107491
"10536",35,"Male",1970,1.096039
"10537",36,"Male",1970,1.072198
"10538",37,"Male",1970,1.086916
"10539",38,"Male",1970,1.094009
"10540",39,"Male",1970,1.125722
"10541",40,"Male",1970,1.184684
"10542",41,"Male",1970,1.154549
"10543",42,"Male",1970,1.170766
"10544",43,"Male",1970,1.164194
"10545",44,"Male",1970,1.172484
"10546",45,"Male",1970,1.19228
"10547",46,"Male",1970,1.175087
"10548",47,"Male",1970,1.165018
"10549",48,"Male",1970,1.184471
"10550",49,"Male",1970,1.156408
"10551",50,"Male",1970,1.172397
"10552",51,"Male",1970,1.105995
"10553",52,"Male",1970,1.06032
"10554",53,"Male",1970,1.026314
"10555",54,"Male",1970,1.014671
"10556",55,"Male",1970,1.011813
"10557",56,"Male",1970,0.984655
"10558",57,"Male",1970,0.959529
"10559",58,"Male",1970,0.925843
"10560",59,"Male",1970,0.899382
"10561",60,"Male",1970,0.903314
"10562",61,"Male",1970,0.841
"10563",62,"Male",1970,0.80997
"10564",63,"Male",1970,0.761967
"10565",64,"Male",1970,0.73562
"10566",65,"Male",1970,0.706601
"10567",66,"Male",1970,0.666122
"10568",67,"Male",1970,0.629797
"10569",68,"Male",1970,0.570692
"10570",69,"Male",1970,0.565585
"10571",70,"Male",1970,0.546846
"10572",71,"Male",1970,0.489228
"10573",72,"Male",1970,0.449521
"10574",73,"Male",1970,0.428927
"10575",74,"Male",1970,0.407575
"10576",0,"Female",1970,1.717588
"10577",1,"Female",1970,1.669166
"10578",2,"Female",1970,1.613652
"10579",3,"Female",1970,1.671424
"10580",4,"Female",1970,1.743234
"10581",5,"Female",1970,1.843219
"10582",6,"Female",1970,1.935918
"10583",7,"Female",1970,1.970927
"10584",8,"Female",1970,1.97734
"10585",9,"Female",1970,2.040338
"10586",10,"Female",1970,2.09028
"10587",11,"Female",1970,2.032065
"10588",12,"Female",1970,2.046475
"10589",13,"Female",1970,2.048903
"10590",14,"Female",1970,2.012653
"10591",15,"Female",1970,1.981881
"10592",16,"Female",1970,1.931067
"10593",17,"Female",1970,1.890116
"10594",18,"Female",1970,1.867783
"10595",19,"Female",1970,1.846281
"10596",20,"Female",1970,1.805353
"10597",21,"Female",1970,1.756024
"10598",22,"Female",1970,1.737347
"10599",23,"Female",1970,1.85557
"10600",24,"Female",1970,1.392873
"10601",25,"Female",1970,1.405652
"10602",26,"Female",1970,1.410933
"10603",27,"Female",1970,1.511828
"10604",28,"Female",1970,1.332738
"10605",29,"Female",1970,1.253903
"10606",30,"Female",1970,1.255765
"10607",31,"Female",1970,1.173709
"10608",32,"Female",1970,1.168495
"10609",33,"Female",1970,1.126703
"10610",34,"Female",1970,1.147153
"10611",35,"Female",1970,1.1292
"10612",36,"Female",1970,1.112611
"10613",37,"Female",1970,1.135141
"10614",38,"Female",1970,1.135995
"10615",39,"Female",1970,1.166845
"10616",40,"Female",1970,1.238037
"10617",41,"Female",1970,1.208774
"10618",42,"Female",1970,1.227055
"10619",43,"Female",1970,1.228005
"10620",44,"Female",1970,1.246428
"10621",45,"Female",1970,1.273684
"10622",46,"Female",1970,1.258214
"10623",47,"Female",1970,1.250747
"10624",48,"Female",1970,1.263785
"10625",49,"Female",1970,1.230933
"10626",50,"Female",1970,1.254709
"10627",51,"Female",1970,1.193968
"10628",52,"Female",1970,1.138925
"10629",53,"Female",1970,1.104525
"10630",54,"Female",1970,1.093951
"10631",55,"Female",1970,1.094093
"10632",56,"Female",1970,1.065618
"10633",57,"Female",1970,1.050913
"10634",58,"Female",1970,1.017098
"10635",59,"Female",1970,0.997532
"10636",60,"Female",1970,1.008766
"10637",61,"Female",1970,0.950616
"10638",62,"Female",1970,0.923026
"10639",63,"Female",1970,0.878314
"10640",64,"Female",1970,0.863116
"10641",65,"Female",1970,0.84347
"10642",66,"Female",1970,0.809183
"10643",67,"Female",1970,0.779168
"10644",68,"Female",1970,0.716616
"10645",69,"Female",1970,0.739015
"10646",70,"Female",1970,0.725128
"10647",71,"Female",1970,0.657445
"10648",72,"Female",1970,0.607061
"10649",73,"Female",1970,0.584251
"10650",74,"Female",1970,0.570759
"10651",0,"Male",1971,1.842884
"10652",1,"Male",1971,1.778185
"10653",2,"Male",1971,1.707607
"10654",3,"Male",1971,1.702135
"10655",4,"Male",1971,1.765616
"10656",5,"Male",1971,1.814863
"10657",6,"Male",1971,1.924328
"10658",7,"Male",1971,2.029736
"10659",8,"Male",1971,2.026653
"10660",9,"Male",1971,2.090131
"10661",10,"Male",1971,2.211594
"10662",11,"Male",1971,2.109649
"10663",12,"Male",1971,2.125557
"10664",13,"Male",1971,2.134607
"10665",14,"Male",1971,2.167846
"10666",15,"Male",1971,2.090576
"10667",16,"Male",1971,2.047164
"10668",17,"Male",1971,2.009499
"10669",18,"Male",1971,1.961661
"10670",19,"Male",1971,1.939069
"10671",20,"Male",1971,1.924352
"10672",21,"Male",1971,1.798547
"10673",22,"Male",1971,1.759447
"10674",23,"Male",1971,1.728507
"10675",24,"Male",1971,1.919125
"10676",25,"Male",1971,1.379621
"10677",26,"Male",1971,1.380257
"10678",27,"Male",1971,1.410743
"10679",28,"Male",1971,1.489382
"10680",29,"Male",1971,1.319618
"10681",30,"Male",1971,1.305577
"10682",31,"Male",1971,1.171201
"10683",32,"Male",1971,1.154965
"10684",33,"Male",1971,1.128265
"10685",34,"Male",1971,1.120468
"10686",35,"Male",1971,1.105625
"10687",36,"Male",1971,1.092536
"10688",37,"Male",1971,1.070786
"10689",38,"Male",1971,1.085605
"10690",39,"Male",1971,1.099596
"10691",40,"Male",1971,1.132411
"10692",41,"Male",1971,1.185216
"10693",42,"Male",1971,1.15396
"10694",43,"Male",1971,1.165284
"10695",44,"Male",1971,1.158852
"10696",45,"Male",1971,1.164862
"10697",46,"Male",1971,1.183946
"10698",47,"Male",1971,1.169314
"10699",48,"Male",1971,1.158749
"10700",49,"Male",1971,1.185351
"10701",50,"Male",1971,1.148649
"10702",51,"Male",1971,1.169835
"10703",52,"Male",1971,1.097877
"10704",53,"Male",1971,1.049095
"10705",54,"Male",1971,1.011693
"10706",55,"Male",1971,0.998805
"10707",56,"Male",1971,0.996362
"10708",57,"Male",1971,0.968525
"10709",58,"Male",1971,0.941549
"10710",59,"Male",1971,0.910284
"10711",60,"Male",1971,0.875491
"10712",61,"Male",1971,0.88688
"10713",62,"Male",1971,0.825184
"10714",63,"Male",1971,0.79752
"10715",64,"Male",1971,0.748868
"10716",65,"Male",1971,0.720541
"10717",66,"Male",1971,0.688795
"10718",67,"Male",1971,0.645396
"10719",68,"Male",1971,0.605096
"10720",69,"Male",1971,0.54433
"10721",70,"Male",1971,0.53181
"10722",71,"Male",1971,0.521292
"10723",72,"Male",1971,0.460001
"10724",73,"Male",1971,0.421251
"10725",74,"Male",1971,0.398877
"10726",0,"Female",1971,1.75821
"10727",1,"Female",1971,1.711091
