"","lon","lat","raw","anomaly","infill"
"11016",-105.72,44.08,33,0.02942,1
"11017",-105.08,42.45,23,-0.63981,1
"11018",-105.88,42.87,15,-1.13109,0
"11019",-105.82,42.67,23,-0.83901,1
"11020",-108.63,43.93,31,0.44374,1
"11021",-109.47,41.53,33,0.8028,0
"11022",-108.05,44.5,21,0.40908,1
"11023",-104.77,42.3,26,-0.60174,0
"11024",-104.73,43.55,25,-0.40252,0
"11025",-104.37,42.93,32,-0.3715,1
"11026",-104.32,42.93,37,-0.15121,1
"11027",-108.95,44.7,32,0.59377,1
"11028",-105.18,41.15,43,0.15695,0
"11029",-105.17,41.15,23,-0.69122,1
"11030",-105.23,41.45,32,-0.45911,1
"11031",-104.6,44.68,39,-0.09761,0
"11032",-106.95,44.37,51,-0.17172,0
"11033",-110.77,43.47,59,1.09471,0
"11034",-104.37,42.47,27,-0.52969,1
"11035",-107.83,42.5,14,-0.91987,1
"11036",-106.63,43.73,30,-0.24901,0
"11037",-106.77,43.35,25,-0.5134,1
"11038",-104.77,42.73,28,-0.56087,1
"11039",-110.53,41.8,42,1.20951,0
"11040",-110.02,43.17,44,0.1467,0
"11041",-104.12,42.83,43,-0.11684,0
"11042",-104.37,44.75,72,0.75347,1
"11043",-110.2,42.27,37,1.0278,1
"11044",-104.17,41.63,32,-0.46046,0
"11045",-110.4,44.55,40,0.22967,0
"11046",-110.23,44.9,19,-1.24374,0
"11047",-104.7,43.05,33,-0.35159,1
"11048",-104.67,43.3,27,-0.39964,1
"11049",-108.73,42.82,26,-0.78113,1
"11050",-105.57,41.3,16,-0.77879,0
"11051",-105.58,41.32,15,-0.81639,1
"11052",-105.68,41.32,9,-1.28601,0
"11053",-105.62,41.35,11,-1.08308,1
"11054",-105.37,43.8,18,-0.88415,1
"11055",-106.28,44.85,74,1.00125,1
"11056",-106.83,42.18,4,-2.06719,0
"11057",-104.35,42.1,32,-0.30035,1
"11058",-105.63,41.83,12,-1.07623,1
"11059",-107.62,43.3,17,-0.34598,1
"11060",-108.38,44.85,31,1.20104,0
"11061",-106.18,44.5,34,-0.03992,0
"11062",-104.48,42.75,44,-0.2096,0
"11063",-110.23,41.33,28,0.54588,1
"11064",-107.7,43.27,14,-0.50617,1
"11065",-105.93,42.22,16,-1.16758,0
"11066",-106.2,41.9,7,-1.53631,0
"11067",-110.37,42.95,29,0.67981,1
"11068",-106.75,44.22,35,-0.09361,0
"11069",-108.8,42.75,41,-0.54761,0
"11070",-106.28,43.4,37,-0.01363,0
"11071",-104.93,44.27,17,-0.78724,1
"11072",-110.72,43.67,46,0.53407,1
"11073",-110.73,43.7,50,0.44524,0
"11074",-110.58,43.85,74,1.11355,0
"11075",-104.33,43.52,31,-0.13398,0
"11076",-108.8,43.22,9,-1.00247,1
"11077",-110.35,41.27,35,0.80234,1
"11078",-107.47,42.35,12,-1.10247,1
"11079",-104.22,43.85,56,0.91044,0
"11080",-106.47,43.82,17,-0.91457,0
"11081",-110.83,44.47,56,-0.65699,1
"11082",-105.08,44.78,40,0.24728,1
"11083",-107.43,44.98,84,0.92903,1
"11084",-106.85,42.47,3,-1.95817,0
"11085",-108.68,43.25,7,-1.09876,0
"11086",-104.48,41.63,30,-0.26304,0
"11087",-104.07,41.18,24,-0.5534,0
"11088",-104.15,41.17,24,-0.52118,0
"11089",-109.87,42.87,23,0.23159,0
"11090",-105.4,41.22,105,1.18531,1
"11091",-107,43.02,17,-0.66054,1
"11092",-108.77,44.75,25,1.02632,0
"11093",-108.75,44.78,25,1.02557,0
"11094",-109.08,43.98,38,-0.3214,0
"11095",-107.92,44.2,20,0.33544,1
"11096",-107.25,41.78,8,-1.3405,0
"11097",-107.2,41.8,8,-1.31573,1
"11098",-105.68,44.78,54,0.7556,0
"11099",-105.8,44.93,57,0.85135,1
"11100",-104.28,43.25,20,-0.73731,0
"11101",-105.52,43.68,18,-0.91471,1
"11102",-108.38,43.02,10,-0.8817,0
"11103",-104.93,43.6,28,-0.26138,0
"11104",-109.22,41.58,15,-0.41749,0
"11105",-109.07,41.6,30,0.39238,0
"11106",-105.1,44.87,74,1.36465,0
"11107",-105.87,43.45,10,-1.38933,0
"11108",-110.97,41.82,45,1.02816,0
"11109",-108.18,42.77,19,-0.42304,0
"11110",-106.82,41.45,13,-0.86329,0
"11111",-106.92,42.15,18,-1.05007,0
"11112",-105.02,42.75,16,-1.06029,0
"11113",-106.97,44.77,86,1.48056,1
"11114",-106.83,44.83,98,1.86263,0
"11115",-108.12,43.23,14,-0.3916,1
"11116",-107.05,41.8,8,-1.33094,0
"11117",-110.67,44.13,96,1.60851,0
"11118",-108.8,42.47,29,-1.07064,0
"11119",-104.17,43.43,26,-0.40833,0
"11120",-104.35,44.4,18,-1.17645,0
"11121",-109.07,43.97,45,-0.13004,1
"11122",-108.98,44.05,44,0.24756,1
"11123",-105.38,41.77,25,-0.67479,1
"11124",-104.38,41.35,18,-0.97466,0
"11125",-107.42,44.07,41,0.33158,1
"11126",-107.42,44.03,30,0.08184,1
"11127",-107.32,43.77,39,0.09306,1
"11128",-108.2,43.65,43,0.32272,0
"11129",-108.22,43.65,37,0.10112,1
"11130",-104.22,42.08,41,0.07593,0
"11131",-110.42,44.92,34,0.60826,0
"11132",-104.62,44.1,25,-0.42327,1
"11133",-104.77,43.93,29,-0.12341,1
"11134",-107.98,41.68,8,-0.72552,0
"11135",-105.33,44.63,34,0.31277,1
"11136",-104.63,42.23,28,-0.40224,1
"11137",-104.95,42.12,23,-0.51028,0
"11138",-107.97,44.02,28,0.70324,0
"11139",-107.97,43.97,27,0.48907,1
"11140",-110.7,44.97,28,0.35658,0
"11141",-104.3,41.93,27,-0.5423,0
"11142",-85.88,31.05,182,1.03273,1
"11143",-85.4,32.25,93,-0.10554,1
"11144",-86.18,32.43,57,-0.89847,1
"11145",-111.67,35.13,10,-0.73411,1
"11146",-111.42,34.75,4,-1.23072,1
"11147",-114.37,34.45,0,-0.83817,1
"11148",-109.67,31.6,0,-0.98419,1
"11149",-109.82,34.05,3,-1.18057,1
"11150",-93.68,34.37,82,-0.65151,1
"11151",-91.28,33.72,89,-0.26171,1
"11152",-92.27,34.83,86,-0.4958,1
"11153",-92,34.25,73,-0.65191,1
"11154",-119.05,35.42,29,1.0503,0
"11155",-116.93,33.93,30,0.18756,0
"11156",-121.67,40.88,162,2.37219,1
"11157",-122.63,38.97,140,2.08518,1
"11158",-123.92,40.48,287,2.21024,1
"11159",-118.23,34.05,22,0.17015,1
"11160",-116.88,33.03,19,-0.17022,1
"11161",-121.5,38.58,76,1.47602,1
"11162",-121.62,36.67,71,1.48028,1
"11163",-118.73,34.75,27,0.54447,0
"11164",-122.42,37.78,72,1.17125,1
"11165",-121.1,39.57,468,2.26346,1
"11166",-117.22,33.2,19,-0.02499,1
"11167",-104.77,38.68,36,0.2086,1
"11168",-107.65,37.38,24,-0.77298,1
"11169",-105.02,39.62,77,0.92563,1
"11170",-106.22,40.03,38,0.41833,1
"11171",-86.58,30.77,234,1.66226,1
"11172",-81.32,27.8,137,1.99759,1
"11173",-81.8,24.55,297,3.41443,1
"11174",-81.97,26.97,89,1.62212,1
"11175",-80.42,27.65,84,0.96811,0
"11176",-116.22,43.57,42,0.73831,1
"11177",-116.07,48.08,115,2.00738,1
"11178",-89.07,41.9,42,-1.17096,1
"11179",-91.8,43.3,71,-0.24544,1
"11180",-92.78,42.58,88,0.31875,1
"11181",-95.82,38.9,45,-0.79748,1
"11182",-98.7,39.97,19,-1.13694,1
"11183",-97.65,39.55,30,-0.84889,1
"11184",-99.97,37.77,10,-1.2379,1
"11185",-96.38,38.58,64,-0.20844,1
"11186",-95.4,39.52,64,-0.32689,1
"11187",-96.55,39.52,67,0.11636,1
"11188",-99.85,39.35,11,-1.46628,1
"11189",-95.63,38.62,55,-0.56798,1
"11190",-95.42,39.12,46,-0.85749,1
"11191",-100.73,39.47,9,-1.40773,1
"11192",-86.68,37.23,90,-0.24706,1
"11193",-88.95,36.87,63,-1.11994,1
"11194",-84.02,38.42,183,1.54655,1
"11195",-84.62,37.1,128,0.45811,1
"11196",-82.58,37.33,142,0.95991,1
"11197",-91.57,32.62,105,-0.06903,1
"11198",-93.15,30.22,77,0.00141,0
"11199",-93.22,30.12,67,-0.1308,1
"11200",-91.38,32.87,114,-0.0134,1
"11201",-92.1,30.53,122,0.26257,1
"11202",-91.38,30.77,105,-0.1109,1
"11203",-91.1,30.27,76,-0.37676,1
"11204",-91.43,31.58,125,-0.01014,1
"11205",-69.02,47.08,56,-0.28891,1
"11206",-67.65,44.65,77,-0.7132,1
"11207",-70.15,44.95,74,-0.10545,1
"11208",-70.9,44.12,88,-0.17838,1
"11209",-73.1,42.32,88,-0.4383,1
"11210",-71.52,42.67,68,-0.60278,1
"11211",-71.58,42.67,67,-0.63583,1
"11212",-84.77,42.28,71,-0.20068,1
"11213",-87.7,46.8,63,0.29557,1
"11214",-85.03,42.1,77,-0.07896,1
"11215",-83.18,43.58,57,-0.10114,1
"11216",-85.27,45.32,80,0.70312,1
"11217",-83.9,45.98,71,0.57146,1
"11218",-83,42.4,46,-0.87996,1
"11219",-84.65,42.65,77,0.17171,1
"11220",-88.15,47.45,56,0.39321,1
"11221",-84.67,42.5,70,-0.12759,1
"11222",-85.43,44.55,89,0.88546,1
"11223",-84.77,42.75,82,0.28729,1
"11224",-85.38,42.4,91,0.13854,1
"11225",-83.72,44.47,61,0.39416,1
"11226",-84.8,44.02,79,0.5425,1
"11227",-83.93,42.6,59,-0.28158,1
"11228",-85.08,42.98,88,0.36371,1
"11229",-85.2,44.73,84,0.71871,1
"11230",-88.45,46.75,76,1.45276,1
"11231",-85.42,42.98,97,0.57345,1
"11232",-84.73,45.78,76,0.67291,1
"11233",-86.25,45.98,51,0.00597,1
"11234",-84.2,41.72,69,-0.26769,1
"11235",-85.63,43.48,98,0.68773,1
"11236",-86.27,41.85,53,-1.01869,1
"11237",-83.27,42.83,55,-0.42494,1
"11238",-84.78,45.57,92,0.82991,0
"11239",-87.17,46.07,60,-0.04313,1
"11240",-83.82,45.42,77,0.94833,1
"11241",-83.02,42.8,46,-0.77654,1
"11242",-83.97,43.42,52,-0.40129,1
"11243",-84.15,43.3,61,0.06087,1
"11244",-82.83,43.42,36,-0.74158,1
"11245",-86.27,43.97,78,0.29036,1
"11246",-83.45,43.73,52,-0.11914,1
"11247",-87.72,45.42,48,-0.41738,1
"11248",-86.5,46.2,58,0.02088,1
"11249",-85.7,45.02,94,1.01634,1
"11250",-84.27,42.68,72,0.02547,1
"11251",-82.8,43.15,45,-0.68024,1
"11252",-90.77,48.08,87,1.02208,1
"11253",-96.17,48.18,24,-0.30967,1
"11254",-90.08,32.32,105,-0.26859,1
"11255",-88.73,34.25,83,-0.60669,1
"11256",-93.55,37.07,38,-1.37521,1
"11257",-93.32,37.92,22,-1.76415,1
"11258",-111.15,45.67,35,-0.12935,1
"11259",-111.73,46.65,15,-0.54926,1
"11260",-110.5,47.93,18,-0.30685,1
"11261",-105.3,46.25,36,0.2415,1
"11262",-109.8,45.45,27,-0.8124,1
"11263",-114.57,48.53,50,0.98105,1
"11264",-104.43,45.5,63,1.05754,1
"11265",-109.17,45.37,24,-0.50304,1
"11266",-108.72,47.6,14,-0.72482,1
"11267",-112.3,48.93,27,0.26429,1
"11268",-113.98,45.83,18,-0.94953,1
"11269",-104.25,46.07,44,0.36147,1
"11270",-114.07,46.33,8,-1.39227,1
"11271",-98.95,41.6,16,-1.3227,1
"11272",-97.8,42.35,47,-0.20254,1
"11273",-115.93,39.68,19,-0.00969,1
"11274",-117.08,38.07,2,-0.66081,1
"11275",-71.5,44.9,56,-0.39827,1
"11276",-74.55,40.55,88,-0.0673,1
"11277",-74.08,40.87,91,-0.1414,1
"11278",-108.25,36.7,3,-0.8335,1
"11279",-106.07,35.5,5,-0.61375,1
"11280",-107.65,33.35,0,-1.16674,1
"11281",-73.47,42.78,88,-0.1224,1
"11282",-77.95,42.12,105,1.35959,1
"11283",-102.83,48.92,37,0.35238,1
"11284",-100.35,48.98,57,0.82976,1
"11285",-83.17,39.27,192,1.89806,1
"11286",-82.22,39.17,183,2.01018,1
"11287",-83,39.38,188,1.94277,1
"11288",-83.22,39.63,168,1.66701,1
"11289",-82.52,40.82,107,0.49589,1
"11290",-84.3,39.18,162,1.25032,1
"11291",-83.87,39.92,119,0.67854,1
"11292",-83.8,41.6,63,-0.26781,1
"11293",-97.88,35.17,48,-0.43576,1
"11294",-96.07,35.73,63,-0.576,1
"11295",-95.42,36.48,58,-0.63644,1
"11296",-95.88,35.48,53,-0.85034,0
"11297",-97.6,34.27,21,-1.32645,1
"11298",-97.73,36.8,43,-0.4719,1
"11299",-95.47,35.6,40,-1.27476,1
"11300",-99.37,35.17,3,-1.65598,1
"11301",-99.5,35.05,3,-1.59468,1
"11302",-124.2,43.18,184,2.08409,1
"11303",-123.2,43.73,105,0.54563,1
"11304",-123.55,43.18,109,0.79134,1
"11305",-118.37,45.7,81,0.94918,1
"11306",-122.22,43.37,139,1.3729,1
"11307",-123.5,43.18,93,0.911,1
"11308",-119.73,44.23,62,1.45964,1
"11309",-121.07,43.12,18,0.35472,1
"11310",-123.22,43.17,92,0.52561,1
"11311",-122.62,42.77,126,1.43193,1
"11312",-121.93,45.35,167,-0.00901,1
"11313",-78.05,41.82,152,1.98172,1
"11314",-79.15,40.17,217,2.34175,1
"11315",-82.18,33.67,61,-0.55313,1
"11316",-100.45,29.68,47,0.11886,1
"11317",-97.47,30.03,35,-0.62206,1
"11318",-100.82,29.37,30,-0.26695,1
"11319",-102.33,33.93,18,-0.00115,1
"11320",-101.83,33.65,8,-0.67054,0
"11321",-97.88,28.07,41,0.07979,1
"11322",-95.7,30.38,115,0.52176,1
"11323",-102.78,33.95,17,0.05804,1
"11324",-100.98,35.57,26,-0.05334,1
"11325",-99.75,29.22,47,-0.02664,1
"11326",-97.22,31.6,90,0.35362,1
"11327",-112.6,40.33,28,-0.1733,1
"11328",-111.97,37.87,20,-0.28941,1
"11329",-79.72,38.35,142,1.16926,1
"11330",-122.2,46.07,256,1.01359,1
"11331",-121.28,46,51,0.43404,1
"11332",-122.2,45.6,185,0.67134,1
"11333",-120.2,47.4,26,0.83774,1
"11334",-80.82,38.5,161,1.1071,1
"11335",-80.42,39.65,223,2.63439,1
"11336",-90.85,43.32,64,-0.3178,1
"11337",-91.83,46.1,58,0.23892,1
"11338",-88.75,43.87,66,0.02495,1
"11339",-106.58,43.42,24,-0.54788,1
"11340",-109.37,44.33,56,0.7967,1
"11341",-110.07,41.98,26,0.80315,1
"11342",-106.17,42.37,3,-2.20176,1
"11343",-108.67,43.72,22,-0.36034,1
"11344",-119.7,37.27,155,1.39128,1
"11345",-124.2,41.77,369,2.42407,0
"11346",-120.47,41.07,43,0.32149,1
"11347",-122.25,40.17,165,3.00535,0
"11348",-117.17,32.73,6,-0.61483,1
"11349",-104.52,37.17,2,-1.59733,1
"11350",-117.02,46.42,48,1.42216,1
"11351",-89.42,39.58,46,-1.01332,1
"11352",-89.1,42.2,48,-1.05631,1
"11353",-95.53,43.42,78,0.44399,1
"11354",-96.3,43.2,61,0.13135,1
"11355",-87.85,36.88,84,-0.56337,1
"11356",-83.22,36.98,109,0.26462,1
"11357",-92.27,31.87,124,0.31411,1
"11358",-69.38,45.17,67,-0.30517,1
"11359",-67.8,46.13,60,-0.13257,0
"11360",-70.35,44.82,65,-0.68823,1
"11361",-84.35,41.87,48,-0.97231,1
"11362",-94.4,38.95,29,-1.46534,1
"11363",-97.23,36.82,57,-0.233,1
"11364",-96.65,35.75,61,-0.37414,1
"11365",-123.23,43.38,99,0.36991,1
"11366",-79.6,40,168,1.57886,1
"11367",-80.38,40.65,150,1.73149,1
"11368",-79.13,41.93,153,1.72507,1
"11369",-81.3,33,104,0.68152,1
"11370",-95.72,31.07,127,0.66186,1
"11371",-100.28,35.43,29,-0.26248,1
"11372",-98.52,33.98,30,-0.79672,0
"11373",-72.8,43.12,117,0.70725,1
"11374",-78.52,37.17,110,0.80763,1
"11375",-107.8,44.55,28,0.48727,1
"11376",-122.38,37.62,70,1.08683,0
"11377",-120.42,34.93,50,1.00232,0
"11378",-113.33,42.3,17,-0.2232,1
"11379",-91.82,42.48,60,-0.45686,1
"11380",-87.87,37.12,57,-1.20751,1
"11381",-83.87,43.62,53,-0.33582,1
"11382",-71.3,44.27,151,-0.67396,0
"11383",-82.8,39.8,169,1.7652,1
"11384",-99.92,35.42,18,-0.73857,1
"11385",-83.28,36.2,55,-1.01539,1
"11386",-105.22,31.9,1,-0.47489,1
"11387",-97.68,31.08,85,0.36517,1
"11388",-104.433,44.475,39,-0.77969,1
"11389",-80.63,28.1,36,0.05186,0
"11390",-91.8,41.87,51,-0.71421,1
"11391",-82.23,37.4,175,1.5506,1
"11392",-88.55,33.13,99,-0.43088,1
"11393",-111.78,40.45,7,-1.88053,0
"11394",-105.867,42.433,27,-1.11991,1
"11395",-105.583,42.283,25,-1.10178,1
"11396",-105.848,40.399,44,-0.84136,1
"11397",-105.77,40.806,128,0.3881,1
"11398",-105.576,40.033,108,0.19259,1
"11399",-105.82,40.414,90,0.05197,1
"11400",-105.569,40.207,65,-0.08073,1
"11401",-105.887,40.532,106,-0.23643,1
"11402",-105.645,40.311,77,-0.32039,1
"11403",-105.733,40.432,88,-0.35283,1
"11404",-105.59,39.937,103,0.48306,1
"11405",-105.544,40.035,101,0.05819,1
"11406",-105.761,39.916,111,0.70816,1
"11407",-105.87,39.646,160,1.26335,1
"11408",-105.778,39.804,144,0.81379,1
"11409",-105.2,37.209,41,-0.1266,1
"11410",-105.067,37.331,37,-0.29248,1
"11411",-105.122,37.214,38,-0.49422,1
"11412",-105.341,36.699,47,-0.44927,1
"11413",-105.25,37,40,-0.09165,1
"11414",-105.558,36.194,29,-0.50633,1
"11415",-105.664,35.829,13,-0.664,1
"11416",-106.983,44.25,84,0.65493,1
"11417",-106.317,42.733,64,-0.66734,1
"11418",-106.083,42.567,50,-0.5039,1
"11419",-106.933,41.167,95,-0.4627,1
"11420",-106.233,41.367,92,-0.18388,1
"11421",-106.5,41.333,54,-0.88193,1
"11422",-106.367,41.333,111,0.05944,1
"11423",-106.9,41,102,-0.45409,1
"11424",-106.283,41.467,92,-0.223,1
"11425",-106.781,40.534,86,-0.10441,1
"11426",-106.604,40.395,86,0.03392,1
"11427",-106.094,40.347,56,-0.26303,1
"11428",-106.67,40.08,57,0.16338,1
"11429",-106.046,40.875,90,-0.29336,1
"11430",-106.969,40.848,64,-0.02221,1
"11431",-106.677,40.537,139,-0.31333,1
"11432",-106.06,39.361,117,0.48808,1
"11433",-106.612,39.075,114,0.8188,1
"11434",-106.608,39.298,52,0.42879,1
"11435",-106.197,39.38,110,0.9326,1
"11436",-106.158,39.718,97,1.05744,1
"11437",-106.171,39.489,98,0.61176,1
"11438",-106.615,39.317,62,0.58575,1
"11439",-106.38,39.617,99,0.92916,1
"11440",-106.542,39.088,84,1.03382,1
"11441",-106.59,38.82,77,1.55082,1
"11442",-106.34,38.489,110,1.26444,1
"11443",-106.953,38.894,114,1.65599,1
"11444",-106.835,37.486,74,-0.22142,1
"11445",-106.452,37.019,45,-0.28783,1
"11446",-106.548,37.379,48,-0.39444,1
"11447",-106.657,36.956,19,-0.61364,1
"11448",-106.321,36.512,35,-0.08546,1
"11449",-106.263,36.716,46,-0.03378,1
"11450",-106.392,35.922,22,-0.41253,1
"11451",-106.834,36.002,28,-0.22801,1
"11452",-107.133,44.167,101,0.59253,1
"11453",-107.4,44.717,117,0.80059,1
"11454",-107.583,44.683,99,0.62137,1
"11455",-107.85,44.8,115,0.70699,1
"11456",-107.433,44.5,98,0.72356,1
"11457",-107.533,44.783,108,0.98304,1
"11458",-107.3,44.567,113,0.78217,1
"11459",-107.067,44.4,127,0.67833,1
"11460",-107.067,43.883,68,0.31173,1
"11461",-107.183,43.633,81,0.33309,1
"11462",-107.267,43.517,89,0.38299,1
"11463",-107.167,41.117,67,-0.64997,1
"11464",-107.267,41.05,58,-0.36712,1
"11465",-107.167,41.3,70,-0.57356,1
"11466",-107.058,40.167,65,0.36578,1
"11467",-107.599,39.875,72,-0.20342,1
"11468",-107.874,39.046,104,0.28993,1
"11469",-107.288,39.129,113,0.97104,1
"11470",-107.357,39.765,82,-0.11714,1
"11471",-107.805,37.651,68,0.28265,1
"11472",-107.689,37.749,74,0.19484,1
"11473",-107.727,37.847,79,0.31212,1
"11474",-107.035,37.62,69,-0.23817,1
"11475",-107.675,37.934,87,0.4936,1
"11476",-107.924,37.799,101,0.67565,1
"11477",-107.204,37.992,131,1.32857,1
"11478",-107.507,37.485,46,-0.47567,1
"11479",-107.512,37.714,82,0.07,1
"11480",-107.713,37.892,117,0.75339,1
"11481",-107.831,33.36,0,-1.22145,1
"11482",-109.017,43.667,31,-0.43251,1
"11483",-108.833,42.567,48,-0.69224,1
"11484",-108.9,42.7,45,-0.57432,1
"11485",-108.917,42.583,47,-0.69009,1
"11486",-108.058,39.058,83,-0.27409,1
"11487",-108.382,38.418,139,0.54883,1
"11488",-108.195,37.892,113,0.95232,1
"11489",-108.945,33.736,1,-1.15143,1
"11490",-108.706,33.371,0,-1.43168,1
"11491",-108.145,32.924,3,-0.77745,1
"11492",-109.5,46.783,72,-0.2945,1
"11493",-109.95,45.067,99,-0.20109,1
"11494",-109.9,45.05,86,0.0289,1
"11495",-109.35,45.2,69,-0.18957,1
"11496",-109.35,45.15,25,-1.12518,1
"11497",-109.917,44.733,78,0.41528,1
"11498",-109.65,44.8,69,0.19655,1
"11499",-109.233,44.3,123,0.63935,1
"11500",-109.567,44.783,85,0.36897,1
"11501",-109.783,44.65,95,0.53366,1
"11502",-109.8,44.383,106,1.09655,1
"11503",-109.333,44.05,59,0.03039,1
"11504",-109.667,43.7,54,-0.16393,1
"11505",-109.75,43.5,58,-0.24422,1
"11506",-109.2,43.033,39,-0.59035,1
"11507",-109.817,43.933,59,-0.08247,1
"11508",-109.95,43.117,49,0.42272,1
"11509",-109.75,43,46,0.09097,1
"11510",-109.317,43.867,49,-0.14722,1
"11511",-109.45,43.267,43,-0.37343,1
"11512",-109.167,43.033,33,-0.65747,1
"11513",-109.1,42.867,36,-0.86623,1
"11514",-109.267,42.65,49,0.22349,1
"11515",-109.55,40.717,24,-1.03115,1
"11516",-109.883,40.617,30,-0.72438,1
"11517",-109.967,40.9,51,-0.25399,1
"11518",-109.667,40.733,39,-0.50109,1
"11519",-109.517,39.317,17,-0.79669,1
"11520",-109.267,38.483,56,-0.15944,1
"11521",-109.483,37.8,2,-1.68805,1
"11522",-109.85,34.117,4,-1.18472,1
"11523",-109.517,33.983,6,-1.02442,1
"11524",-109.45,33.917,6,-0.99165,1
"11525",-109.15,33.8,4,-0.89891,1
"11526",-109.3,33.65,3,-1.07901,1
"11527",-109.5,33.75,5,-0.91821,1
"11528",-82.4,31.25,120,0.80756,1
"11529",-110.467,46.117,34,-0.75979,1
"11530",-110.617,46.783,75,-0.11031,1
"11531",-110.433,46.083,78,-0.41489,1
"11532",-110.683,46.8,50,-0.29433,1
"11533",-110,45,49,0.09061,1
"11534",-110.233,45.217,74,-0.02617,1
"11535",-110.967,45.5,88,-0.09434,1
"11536",-110.95,45.4,129,0.24077,1
"11537",-110.1,45.417,70,-0.38954,1
"11538",-110.25,45.283,47,-0.10272,1
"11539",-110.533,44.717,68,0.75381,1
"11540",-110.15,44.483,98,0.68028,1
"11541",-110.667,44.2,156,1.28872,1
"11542",-110.567,44.167,109,0.9739,1
"11543",-110.833,44.133,147,1.22795,1
"11544",-110.217,44.15,113,0.89967,1
"11545",-110.433,43.933,87,1.02688,1
"11546",-110.05,43.75,121,1.25457,1
"11547",-110.017,43.25,50,0.37726,1
"11548",-110.133,43.167,68,0.65613,1
"11549",-110.2,43.133,56,0.47159,1
"11550",-110.133,43.383,72,0.97102,1
"11551",-110.917,43.517,141,1.66991,1
"11552",-110.6,42.95,82,0.83055,1
"11553",-110.917,42.517,69,0.81416,1
"11554",-110.8,42.25,84,0.99835,1
"11555",-110.533,42.467,56,0.70494,1
"11556",-110.583,42.767,111,0.77062,1
"11557",-110.667,42.533,91,0.71203,1
"11558",-110.683,42.3,99,0.92878,1
"11559",-110.817,42.817,136,1.39745,1
"11560",-110.683,42.15,70,1.05333,1
"11561",-110.817,42.517,112,1.48942,1
"11562",-110.2,40.917,55,0.0519,1
"11563",-110.483,40.95,75,-0.04041,1
"11564",-110.433,40.6,36,-0.66232,1
"11565",-110.683,40.55,37,-0.36426,1
"11566",-110.5,40.917,82,0.0949,1
"11567",-110.617,40.75,91,-0.04636,1
"11568",-110.467,40.717,65,-0.0378,1
"11569",-110.583,40.583,67,-0.06049,1
"11570",-110.8,40.867,99,0.54057,1
"11571",-110,40.767,41,-0.71774,1
"11572",-110.883,40.8,111,0.35923,1
"11573",-110.95,40.683,104,0.06496,1
"11574",-110.75,39.9,13,-1.12105,1
"11575",-110.983,39.967,36,-0.52188,1
"11576",-110.75,34.317,5,-1.02571,1
"11577",-110.917,33.817,0,-1.47394,1
"11578",-111.3,46.567,77,-0.21703,1
"11579",-111.267,46.583,58,-0.05545,1
"11580",-111.85,45.017,94,0.17958,1
"11581",-111.917,45.5,105,-0.04101,1
"11582",-111.583,45.717,21,-0.53564,1
"11583",-111.833,44.583,85,0.66506,1
"11584",-111.383,44.417,53,0.00406,1
"11585",-111.7,44.783,62,-0.02186,1
"11586",-111.283,44.967,110,0.30017,1
"11587",-111.15,44.6,61,0.00507,1
"11588",-111.117,44.5,129,0.25713,1
"11589",-111.417,44.533,83,0.09215,1
"11590",-112,44.433,55,0.22386,1
"11591",-111.35,44.95,79,0.13236,1
"11592",-111.683,43.217,96,1.22835,1
"11593",-111.367,42.95,105,1.61748,1
"11594",-111.3,42.567,106,1.17012,1
"11595",-111.567,42.367,146,1.13555,1
"11596",-111.6,42.05,225,1.68106,1
"11597",-111.167,42.417,73,0.77977,1
"11598",-111.95,41.367,194,0.91957,1
"11599",-111.45,41.317,144,0.70477,1
"11600",-111.817,41.4,130,0.76267,1
"11601",-111.917,41.383,148,0.8203,1
"11602",-111.633,41.9,241,1.41075,1
"11603",-111.417,41.683,158,1.50073,1
"11604",-111.533,41.417,139,0.78969,1
"11605",-111.5,41.467,189,1.06508,1
"11606",-111.067,40.85,119,0.23345,1
"11607",-111.067,40.9,93,0.38067,1
"11608",-111.217,40.183,63,0.03313,1
"11609",-111.8,40.967,146,-0.16305,1
"11610",-111.617,40.433,81,-0.05718,1
"11611",-111.1,40.367,51,0.11756,1
"11612",-111.067,40.617,87,0.42227,1
"11613",-111.617,40.767,111,0.33378,1
"11614",-111.1,40.783,87,0.0302,1
"11615",-111.617,40.6,205,1.03417,1
"11616",-111.317,39.683,14,-1.47099,1
"11617",-111.433,39.317,39,-0.52399,1
"11618",-111.55,39.133,46,-0.47712,1
"11619",-111.467,39.033,40,-0.63309,1
"11620",-111.283,39.867,31,-1.02983,1
"11621",-111.267,39.883,29,-1.00485,1
"11622",-111.267,39.467,26,-1.0787,1
"11623",-111.433,39.133,36,-0.71198,1
"11624",-111.583,39.017,71,-0.27599,1
"11625",-111.633,39.933,44,-0.60484,1
"11626",-111.683,38.767,111,0.30746,1
"11627",-111.583,38.683,60,0.0636,1
"11628",-111.467,38.217,71,0.67751,1
"11629",-111.683,38.8,76,0.22419,1
"11630",-111.883,37.833,91,0.74618,1
"11631",-111.85,35.067,15,-0.62006,1
"11632",-111.517,34.933,12,-0.8716,1
"11633",-111.4,34.45,0,-1.63967,1
"11634",-111.517,34.617,3,-1.19772,1
"11635",-111.017,34.367,1,-1.43433,1
"11636",-112.75,48.067,46,-0.24931,1
"11637",-112.817,47.917,65,-0.33059,1
