"","group","I01","I02","I03","I04","I05","I06","I07","I08","I09","I10","I11"
"3521",4,3,3,3,3,3,4,4,4,3,4,3
"3522",4,3,3,3,3,3,2,2,3,3,2,2
"3523",4,3,2,3,2,3,3,4,4,3,2,3
"3524",4,2,2,2,2,1,3,2,4,4,2,2
"3525",4,3,3,3,3,4,2,2,4,4,2,3
"3526",4,2,3,3,2,2,3,3,4,3,3,3
"3527",4,3,3,4,3,3,3,3,4,3,3,2
"3528",4,1,1,2,2,1,1,1,3,4,1,1
"3529",4,3,2,2,3,3,2,3,2,4,1,1
"3530",4,2,3,2,1,3,2,3,2,2,3,2
"3531",4,2,3,3,2,2,2,2,4,4,2,3
"3532",4,3,2,4,4,4,2,4,4,4,3,4
"3533",4,3,3,3,4,2,2,3,3,4,3,3
"3534",4,2,3,3,3,3,4,3,4,4,3,3
"3535",4,2,2,3,2,2,2,2,4,3,2,2
"3536",4,1,2,2,2,2,1,2,2,2,2,2
"3537",4,3,2,2,2,3,2,3,3,4,2,2
"3538",4,3,3,3,4,2,2,3,3,4,2,2
"3539",4,3,2,2,2,2,4,3,4,4,3,3
"3540",4,2,3,4,2,2,4,3,3,4,2,2
"3541",4,3,3,3,3,3,2,4,3,4,3,3
"3542",4,2,2,3,3,2,3,4,4,4,1,2
"3543",4,3,3,2,3,3,4,4,4,4,2,3
"3544",4,3,3,3,2,4,3,4,4,4,2,3
"3545",4,2,2,1,1,2,2,2,4,3,2,2
"3546",4,2,3,3,3,3,1,3,4,3,2,3
"3547",4,1,2,3,2,2,2,1,3,2,2,1
"3548",4,3,3,3,2,3,3,4,4,3,1,4
"3549",4,2,2,3,2,2,3,3,2,2,3,2
"3550",4,1,1,3,2,4,2,2,3,4,3,2
"3551",4,3,4,2,2,2,3,3,3,4,1,2
"3552",4,2,3,2,2,2,2,2,3,3,2,3
"3553",4,2,3,3,3,3,2,2,4,3,3,1
"3554",4,2,1,2,2,2,1,1,4,2,2,1
"3555",4,2,2,3,2,3,2,3,4,3,3,4
"3556",4,2,3,2,2,1,2,1,1,2,1,1
"3557",4,2,2,4,2,3,2,2,3,2,2,2
"3558",4,4,3,3,3,3,3,4,4,2,3,4
"3559",4,3,3,3,1,2,2,3,4,3,3,2
"3560",4,3,2,2,3,4,2,2,2,2,3,3
"3561",4,3,3,4,3,2,2,2,4,4,2,3
"3562",4,2,3,3,2,2,2,2,3,3,1,3
"3563",4,3,4,3,4,3,2,3,4,4,2,3
"3564",4,1,2,2,2,2,1,2,3,2,2,2
"3565",4,2,2,2,2,3,2,3,4,4,3,2
"3566",4,2,2,3,2,2,3,3,3,3,3,3
"3567",4,2,2,2,2,2,2,2,3,3,2,2
"3568",4,3,4,3,1,3,3,3,3,2,2,2
"3569",4,2,3,3,2,2,3,3,4,2,2,3
"3570",4,3,4,3,2,3,3,3,3,4,3,3
"3571",4,3,2,4,2,3,3,3,3,3,4,3
"3572",4,2,3,3,2,3,1,2,4,3,2,3
"3573",4,2,2,2,3,2,3,3,3,2,2,2
"3574",4,4,4,4,3,3,4,3,4,4,2,3
"3575",4,3,3,4,3,3,3,1,3,3,3,3
"3576",4,2,3,3,2,3,3,3,4,4,2,2
"3577",4,3,3,4,2,3,3,3,3,3,4,4
"3578",4,3,2,4,3,4,3,3,2,3,3,3
"3579",4,2,3,4,4,3,2,2,4,2,4,3
"3580",4,3,2,2,3,3,3,3,4,4,2,2
"3581",4,2,3,2,2,2,2,1,3,3,3,2
"3582",4,2,3,4,3,4,3,3,2,4,3,3
"3583",4,3,3,3,2,3,1,1,3,4,3,2
"3584",4,1,2,2,3,2,1,2,3,3,1,2
"3585",4,2,3,2,2,2,2,1,3,3,1,2
"3586",4,2,3,3,2,2,2,2,4,3,2,1
"3587",4,3,2,3,2,2,2,3,3,4,2,3
"3588",4,3,3,3,4,3,3,3,3,2,3,3
"3589",4,2,2,3,2,2,2,1,2,3,3,2
"3590",4,2,2,2,2,2,2,2,2,4,2,2
"3591",4,2,2,3,2,2,2,1,3,3,2,2
"3592",4,3,3,3,3,3,1,3,3,3,2,3
"3593",4,3,2,2,2,3,2,3,4,4,3,2
"3594",4,1,2,3,2,3,2,2,3,3,2,2
"3595",4,1,3,2,1,1,2,1,2,2,2,1
"3596",4,2,3,2,3,3,2,2,3,3,1,3
"3597",4,1,3,2,2,2,1,1,3,3,2,1
"3598",4,1,1,3,2,2,2,2,2,2,1,2
"3599",4,3,2,2,3,3,3,2,4,3,3,3
"3600",4,3,3,2,3,2,3,3,3,4,2,3
"3601",4,2,4,3,4,3,2,4,4,3,2,4
"3602",4,2,2,2,2,3,3,2,3,3,2,3
"3603",4,3,3,2,3,3,2,3,3,3,2,3
"3604",4,2,2,1,1,3,1,2,1,2,2,1
"3605",4,2,3,2,1,2,1,2,3,4,1,2
"3606",4,3,3,3,3,3,3,3,4,4,2,3
"3607",4,1,2,3,2,2,2,2,3,3,3,2
"3608",4,3,3,3,3,3,2,3,2,4,3,2
"3609",4,4,4,3,4,3,3,4,4,4,4,4
"3610",4,2,3,3,2,3,3,3,4,2,2,3
"3611",4,2,2,3,1,3,3,1,3,3,2,2
"3612",4,2,2,3,2,3,2,3,3,2,3,2
"3613",4,3,3,3,3,3,2,2,3,2,3,3
"3614",4,2,2,3,4,3,2,2,3,3,3,1
"3615",4,1,2,2,2,3,2,1,3,3,1,3
"3616",4,2,2,2,1,2,1,1,3,2,2,2
"3617",4,1,2,2,1,2,1,1,2,3,1,1
"3618",4,3,3,4,2,3,3,4,3,4,3,3
"3619",4,3,3,4,2,4,2,3,4,3,3,3
"3620",4,2,3,2,2,3,2,2,2,3,2,2
"3621",4,3,2,3,2,3,3,2,4,4,2,2
"3622",4,2,2,2,1,2,2,3,3,1,3,2
"3623",4,2,1,1,2,3,2,2,3,3,2,2
"3624",4,3,3,3,3,4,3,4,2,4,2,3
"3625",4,2,2,1,1,3,2,2,2,1,1,2
"3626",4,2,3,2,1,2,1,2,2,3,3,3
"3627",4,3,2,1,2,2,1,2,3,2,1,2
"3628",4,1,2,3,3,2,2,1,3,2,3,2
"3629",4,3,2,3,2,1,3,2,3,3,1,3
"3630",4,2,2,3,2,3,3,2,4,3,1,2
"3631",4,2,3,2,3,2,3,2,4,3,3,2
"3632",4,2,2,3,3,3,3,3,3,3,2,2
"3633",4,1,3,1,1,3,3,1,3,3,2,3
"3634",4,2,3,3,1,2,1,2,4,2,2,3
"3635",4,3,2,3,2,3,2,2,3,2,2,3
"3636",4,3,2,3,4,3,3,3,4,4,4,4
"3637",4,2,2,2,2,3,2,2,2,3,1,2
"3638",4,4,1,2,3,3,2,3,4,3,3,3
"3639",4,1,3,3,2,3,3,2,3,3,3,3
"3640",4,2,2,2,1,3,2,2,2,3,2,2
"3641",4,3,2,4,3,3,2,3,3,4,3,3
"3642",4,2,2,3,2,4,3,2,3,4,3,3
"3643",4,2,1,4,3,3,3,2,3,3,3,3
"3644",4,2,2,3,3,2,2,3,3,2,1,2
"3645",4,1,2,3,2,1,1,1,2,3,1,1
"3646",4,2,2,3,1,3,1,1,3,2,2,1
"3647",4,3,2,3,2,3,3,3,3,3,4,2
"3648",4,2,2,3,2,3,2,2,4,3,3,3
"3649",4,4,4,4,3,3,3,4,4,4,3,3
"3650",4,2,2,3,2,2,1,3,3,1,1,2
"3651",4,3,2,2,3,2,3,2,4,3,3,3
"3652",4,3,2,1,3,3,3,2,3,3,1,3
"3653",4,2,3,4,3,3,3,4,2,3,1,3
"3654",4,2,2,2,3,2,3,2,3,3,2,2
"3655",4,2,3,3,1,1,2,2,4,2,1,3
"3656",4,2,3,2,3,2,3,2,3,2,2,2
"3657",4,3,4,2,4,2,3,3,3,3,4,3
"3658",4,3,3,3,3,3,3,4,4,4,4,3
"3659",4,3,2,3,3,2,2,1,3,1,2,2
"3660",4,3,2,2,2,2,2,3,3,4,3,3
"3661",4,2,3,3,2,2,2,3,4,2,3,2
"3662",4,3,2,3,2,3,2,3,3,4,2,3
"3663",4,1,2,2,1,2,2,1,3,3,2,1
"3664",4,4,3,3,3,3,3,1,3,3,3,3
"3665",4,2,1,1,3,3,1,2,3,4,1,1
"3666",4,1,1,3,1,1,1,1,2,2,2,1
"3667",4,2,2,4,2,2,2,2,3,3,1,3
"3668",4,2,2,1,1,2,2,1,2,2,3,2
"3669",4,3,3,3,2,3,3,3,3,4,3,4
"3670",4,3,1,3,2,3,4,2,3,3,3,3
"3671",4,2,2,3,2,1,1,1,2,2,2,2
"3672",4,2,2,3,2,3,3,2,3,3,3,4
"3673",4,3,2,2,3,3,3,4,3,3,3,4
"3674",4,1,2,3,1,1,2,1,3,2,1,1
"3675",4,2,1,3,1,1,2,2,3,3,2,1
"3676",4,4,3,3,3,3,3,2,3,4,4,4
"3677",4,1,3,2,2,3,2,3,3,3,2,2
"3678",4,4,3,3,2,2,4,3,3,4,3,2
"3679",4,2,3,3,3,3,4,3,3,4,3,3
"3680",4,2,3,3,2,3,3,2,3,3,1,2
"3681",4,3,1,3,2,3,2,3,4,3,2,2
"3682",4,2,1,3,2,2,2,2,2,3,1,2
"3683",4,3,3,4,3,3,2,4,3,2,3,2
"3684",4,2,2,3,3,3,4,3,3,3,2,3
"3685",4,2,3,2,2,2,2,3,2,2,1,1
"3686",4,2,2,2,2,3,3,2,3,2,2,2
"3687",4,2,2,2,1,3,2,2,3,3,2,2
"3688",4,3,3,3,2,3,2,3,4,4,2,3
"3689",4,2,3,3,2,2,3,3,3,4,2,2
"3690",4,3,2,3,2,3,2,3,4,3,3,3
"3691",4,1,2,1,1,2,2,1,4,3,2,2
"3692",4,2,2,2,2,2,2,2,3,3,2,2
"3693",4,1,3,1,2,1,2,2,2,4,1,2
"3694",4,3,2,4,2,3,2,3,4,4,3,3
"3695",4,3,3,2,2,4,3,2,3,4,3,3
"3696",4,3,3,3,2,3,3,2,3,3,2,3
"3697",4,3,3,3,2,1,3,2,4,3,2,3
"3698",4,2,2,2,2,4,3,4,2,3,3,2
"3699",4,2,2,1,2,3,1,1,2,2,2,1
"3700",4,2,3,2,4,4,2,3,3,3,2,3
"3701",4,3,3,4,3,3,2,3,3,3,3,4
"3702",4,3,3,3,3,3,2,4,4,3,3,3
"3703",4,1,2,3,2,2,1,1,4,3,2,2
"3704",4,3,3,3,2,3,2,3,4,3,3,3
"3705",4,2,3,3,2,2,3,2,3,3,2,2
"3706",4,3,3,4,2,3,2,3,3,3,2,3
"3707",4,2,3,1,2,3,3,3,3,2,1,2
"3708",4,1,2,2,2,4,3,3,3,4,3,3
"3709",4,3,2,3,2,2,2,2,3,3,2,3
"3710",4,2,3,2,2,2,2,2,2,2,3,3
"3711",4,1,2,3,4,2,2,3,2,3,4,2
"3712",4,2,2,2,3,2,3,2,4,3,3,2
"3713",4,2,3,3,3,3,3,3,3,3,3,3
"3714",4,3,3,4,3,4,1,4,4,2,4,3
"3715",4,3,3,2,4,3,2,4,3,4,3,4
"3716",4,3,3,2,3,2,2,3,3,3,3,3
"3717",4,3,2,4,3,4,3,4,4,3,3,3
"3718",4,1,3,3,2,3,3,2,3,2,1,2
"3719",4,2,2,2,2,3,2,2,3,4,2,2
"3720",4,3,2,2,3,3,2,3,3,4,3,3
"3721",4,3,2,3,3,3,2,3,2,3,2,2
"3722",4,3,3,2,4,3,3,3,4,3,3,4
"3723",4,1,1,1,2,1,2,1,3,2,3,1
"3724",4,1,2,2,3,3,3,2,3,3,2,4
"3725",4,3,3,3,3,4,4,3,4,3,3,2
"3726",4,1,2,2,2,3,1,3,3,3,2,2
"3727",4,3,3,3,3,3,2,4,3,4,3,3
"3728",4,4,2,3,2,3,3,2,3,3,3,3
"3729",4,2,3,1,3,1,2,2,3,2,2,2
"3730",4,3,2,3,3,3,1,3,4,3,3,2
"3731",4,2,2,2,4,3,2,3,3,2,2,3
"3732",4,3,3,4,3,2,3,2,3,4,3,3
"3733",4,1,2,1,1,2,2,2,1,2,2,3
"3734",4,2,1,2,2,2,1,1,3,1,2,2
"3735",4,2,3,3,2,2,2,2,3,3,2,3
"3736",4,3,3,3,2,3,1,4,3,3,2,3
"3737",4,3,2,3,2,2,1,2,4,2,3,2
"3738",4,2,1,1,1,2,2,1,2,2,2,1
"3739",4,2,2,2,1,3,2,2,4,3,1,2
"3740",4,2,3,3,3,3,3,4,3,4,3,3
"3741",4,3,3,3,3,2,2,2,2,4,1,2
"3742",4,2,2,3,1,2,3,1,3,4,3,1
"3743",4,1,1,2,3,2,1,2,2,4,1,1
"3744",4,2,1,3,4,3,2,3,2,4,3,4
"3745",4,1,2,4,2,3,2,3,2,3,2,2
"3746",4,2,2,3,2,3,4,4,3,3,3,2
"3747",4,2,1,2,2,2,2,2,2,3,3,2
"3748",4,2,1,1,2,2,3,2,4,2,2,2
"3749",4,4,3,3,3,3,3,3,3,3,4,3
"3750",4,2,2,3,2,4,2,2,3,4,2,2
"3751",4,3,3,3,2,3,3,3,3,3,2,2
"3752",4,1,3,2,2,3,3,3,2,4,2,3
"3753",4,2,2,1,2,2,2,2,3,3,2,2
"3754",4,3,2,2,2,3,2,3,3,4,3,2
"3755",4,4,4,4,3,4,4,4,4,3,2,4
"3756",4,3,1,2,1,3,2,2,3,3,2,2
"3757",4,1,1,2,1,2,2,2,4,4,2,1
"3758",4,2,3,3,2,2,2,2,3,3,2,2
"3759",4,2,2,2,2,3,2,3,4,2,2,3
"3760",4,2,2,3,2,2,1,1,2,2,1,2
"3761",4,1,3,3,3,3,2,3,3,4,1,2
"3762",4,3,4,4,3,3,4,4,4,4,3,4
"3763",4,1,2,2,3,3,3,2,4,3,3,2
"3764",4,2,2,2,2,2,1,2,3,3,3,1
"3765",4,3,3,4,2,3,3,2,3,4,2,2
"3766",4,3,2,2,2,2,4,1,3,3,2,2
"3767",4,2,2,2,1,2,2,1,3,3,3,1
"3768",4,3,3,3,2,2,3,3,3,2,3,3
"3769",4,2,3,3,2,2,2,2,3,3,2,2
"3770",4,1,2,2,1,2,2,1,3,3,2,2
"3771",4,3,4,3,2,3,3,2,4,2,4,2
"3772",4,3,4,3,3,3,4,3,3,4,4,2
"3773",4,3,4,3,3,4,3,4,3,4,3,2
"3774",4,3,4,3,3,3,4,3,3,4,4,4
"3775",4,3,3,3,2,3,2,3,3,3,2,2
"3776",4,3,3,2,1,3,2,3,2,2,2,2
"3777",4,2,3,4,3,3,4,3,4,3,2,3
"3778",4,2,2,2,2,2,4,2,4,3,2,1
"3779",4,2,3,3,2,2,2,1,3,4,2,2
"3780",4,3,2,1,2,4,2,2,4,3,2,2
"3781",4,3,3,3,4,3,4,4,4,4,4,4
"3782",4,1,2,3,3,2,3,2,3,3,2,1
"3783",4,2,2,2,2,2,2,1,3,4,1,2
"3784",4,3,3,3,3,4,3,3,4,3,3,3
"3785",4,3,4,2,3,3,4,3,4,3,4,4
"3786",4,2,2,3,2,3,3,2,4,2,3,2
"3787",4,3,2,2,2,2,2,1,3,3,2,2
"3788",4,3,3,3,2,2,3,2,3,3,3,3
"3789",4,1,2,1,2,3,2,2,3,3,4,1
"3790",4,2,3,3,1,3,3,1,2,3,2,2
"3791",4,1,1,2,2,2,2,1,3,3,1,1
"3792",4,2,3,4,2,3,3,2,2,3,3,2
"3793",4,2,1,2,1,1,2,2,2,4,2,3
"3794",4,2,2,3,2,3,3,2,3,2,2,3
"3795",4,2,2,4,3,3,3,4,4,4,4,4
"3796",4,3,3,2,3,2,2,2,3,3,3,2
"3797",4,3,3,2,3,1,2,3,3,4,3,3
"3798",4,2,3,3,2,2,2,2,3,3,2,3
"3799",4,2,2,3,2,3,1,2,4,2,3,2
"3800",4,2,2,3,2,2,2,1,3,2,3,3
"3801",4,1,2,2,2,3,1,1,4,2,2,1
"3802",4,2,3,1,2,2,2,2,3,3,3,2
"3803",4,2,2,2,2,3,1,1,3,3,1,2
"3804",4,3,3,2,1,2,2,1,3,4,4,2
"3805",4,2,3,3,3,3,3,3,3,3,3,3
"3806",4,3,3,3,2,4,4,3,4,4,3,4
"3807",4,2,3,2,3,2,2,2,3,3,3,2
"3808",4,3,3,2,2,3,3,3,3,3,3,2
"3809",4,2,3,4,2,3,2,3,4,3,2,3
"3810",4,2,1,3,2,3,2,2,3,4,2,2
"3811",4,3,2,2,2,2,2,3,3,3,2,2
"3812",4,2,3,3,3,3,3,3,4,3,2,4
"3813",4,3,2,2,2,2,2,2,3,2,1,2
"3814",4,2,2,2,1,2,1,1,2,3,1,2
"3815",4,2,4,3,3,2,3,3,3,4,3,3
"3816",4,3,4,3,2,3,4,3,4,4,2,3
"3817",4,2,2,2,3,2,2,2,3,2,2,3
"3818",4,3,3,4,3,4,4,3,4,4,3,4
"3819",4,3,2,3,3,4,2,3,4,4,4,3
"3820",4,3,2,2,2,3,3,3,3,3,3,2
"3821",4,2,2,3,2,3,1,3,3,2,2,3
"3822",4,1,2,2,2,2,2,2,3,2,1,2
"3823",4,2,2,1,3,3,3,2,3,3,3,2
"3824",4,3,3,3,4,2,3,2,3,2,3,3
"3825",4,2,2,2,2,2,2,2,2,3,1,2
"3826",4,1,1,2,1,1,1,1,2,2,1,1
"3827",4,1,1,2,2,2,2,1,2,4,3,1
"3828",4,3,3,3,2,2,2,3,4,2,1,1
"3829",4,3,2,4,3,3,2,3,2,4,2,3
"3830",4,4,4,3,3,3,4,4,3,2,3,4
"3831",4,3,2,3,2,4,2,3,4,3,2,2
"3832",4,3,3,3,3,3,2,2,3,4,3,2
"3833",4,3,3,4,2,2,4,4,4,2,3,2
"3834",4,2,2,1,1,3,1,1,3,2,2,2
"3835",4,2,2,3,1,2,2,1,3,4,2,1
"3836",4,3,3,2,3,2,3,3,3,4,2,3
"3837",4,3,2,2,3,3,3,2,3,1,2,3
"3838",4,1,2,2,1,2,2,3,2,3,2,2
"3839",4,3,3,3,3,4,2,3,4,2,3,3
"3840",4,2,2,1,3,2,2,1,4,4,1,2
"3841",4,2,1,2,1,2,1,2,4,2,1,1
"3842",4,2,3,3,3,3,3,2,3,3,2,3
"3843",4,2,2,2,2,2,1,1,3,3,2,1
"3844",4,1,2,2,2,2,2,2,2,1,1,1
"3845",4,1,3,3,2,3,2,2,2,4,3,3
"3846",4,3,2,4,3,3,2,2,3,3,3,3
"3847",4,2,2,3,3,3,2,4,4,3,1,3
"3848",4,2,2,3,3,2,3,2,2,3,3,2
"3849",4,2,4,2,3,2,2,3,3,3,3,3
"3850",4,2,3,3,2,2,3,2,2,2,2,2
"3851",4,3,2,3,4,2,1,4,4,2,2,3
"3852",4,2,2,3,3,3,3,3,4,4,2,2
"3853",4,2,4,2,2,2,3,3,3,3,3,3
"3854",4,3,3,2,2,4,3,3,4,4,4,3
"3855",4,1,1,2,2,2,3,1,4,3,1,1
"3856",4,3,2,3,2,3,2,2,4,2,3,3
"3857",4,2,2,2,2,2,1,3,2,3,3,1
"3858",4,3,2,1,2,2,2,2,4,3,2,2
"3859",4,2,3,2,3,3,2,2,3,3,3,3
"3860",4,2,2,2,2,2,2,1,4,1,2,2
"3861",4,3,2,3,3,3,3,3,3,3,2,2
"3862",4,2,2,2,1,2,3,1,3,1,2,2
"3863",4,2,2,3,3,4,1,3,4,3,3,2
"3864",4,1,2,3,2,2,2,3,2,3,1,1
"3865",4,2,3,4,3,2,3,2,3,3,2,2
"3866",4,3,3,3,3,3,3,4,3,4,4,4
"3867",4,2,3,2,2,4,3,2,4,2,2,3
"3868",4,3,3,3,2,4,2,4,4,3,2,3
"3869",4,1,2,1,2,2,1,2,3,3,2,1
"3870",4,3,2,3,4,3,4,4,4,3,2,4
"3871",4,1,3,3,2,1,2,1,4,3,1,2
"3872",4,2,3,3,3,3,2,3,2,3,3,2
"3873",4,2,4,4,3,3,3,3,4,3,2,3
"3874",4,1,2,3,2,2,2,2,3,3,1,2
"3875",4,3,3,4,2,3,3,3,4,3,3,3
"3876",4,2,2,3,2,3,1,3,3,2,2,3
"3877",4,3,3,4,2,2,3,3,2,4,2,3
"3878",4,2,1,2,2,2,2,1,3,4,2,2
"3879",4,2,2,2,2,3,3,3,4,4,3,3
"3880",4,2,3,2,3,3,3,2,3,2,3,3
"3881",4,3,3,4,4,4,3,4,4,3,4,4
"3882",4,1,2,1,2,2,1,2,4,2,1,2
"3883",4,3,2,4,3,3,2,3,4,4,3,2
"3884",4,2,3,1,2,2,2,2,3,3,3,2
"3885",4,1,3,3,2,3,2,2,3,3,2,3
"3886",4,3,2,3,1,3,2,2,3,3,3,3
"3887",4,2,2,3,2,2,1,2,3,2,1,3
"3888",4,4,3,4,3,3,3,1,3,4,2,2
"3889",4,3,3,2,2,2,3,3,3,4,3,3
"3890",4,4,2,3,3,4,4,4,4,3,2,3
"3891",4,3,2,3,2,4,1,2,4,4,3,2
"3892",4,3,3,3,4,3,3,4,4,4,4,4
"3893",4,3,3,3,3,3,2,3,3,3,3,3
"3894",4,3,2,3,4,3,3,2,2,2,2,2
"3895",4,3,2,3,2,3,3,3,4,3,2,2
"3896",4,2,2,3,3,4,2,3,4,4,3,3
"3897",4,2,3,2,2,3,3,3,3,3,2,3
"3898",4,2,2,1,3,3,2,2,3,4,1,2
"3899",4,3,3,1,2,3,2,3,4,4,3,3
"3900",4,3,3,4,2,3,3,2,3,3,2,3
"3901",4,2,2,1,1,2,3,2,2,4,2,2
"3902",4,1,2,3,3,2,2,2,3,4,2,2
"3903",4,2,2,3,2,2,2,2,3,3,3,2
"3904",4,2,3,2,2,3,3,2,4,4,3,3
"3905",4,3,3,2,3,2,3,3,4,3,3,1
"3906",4,1,2,2,1,2,2,1,2,3,1,1
"3907",4,1,1,1,1,1,2,1,2,2,1,1
"3908",4,3,3,3,4,3,3,3,4,3,3,3
"3909",4,1,2,2,1,2,1,1,3,1,2,1
"3910",4,2,1,1,3,2,1,1,2,4,1,1
"3911",4,1,2,2,3,3,2,4,4,3,2,2
"3912",4,3,2,3,1,4,4,3,3,4,3,3
"3913",4,2,2,3,2,3,2,2,3,4,2,2
"3914",4,2,4,3,3,3,3,4,3,4,2,3
"3915",4,3,3,3,3,2,3,3,4,4,2,3
"3916",4,1,1,1,1,1,2,1,2,1,1,1
"3917",4,1,3,2,2,2,1,2,2,3,2,2
"3918",4,3,2,2,4,2,2,2,3,3,3,3
"3919",4,2,2,3,2,4,3,3,3,4,1,2
"3920",4,3,2,3,3,2,2,3,3,4,3,3
"3921",4,2,2,2,3,1,1,2,4,3,2,2
"3922",4,1,2,1,2,1,3,1,3,3,2,1
"3923",4,2,2,2,3,3,2,2,4,3,2,2
"3924",4,3,3,3,3,4,3,3,4,4,3,4
"3925",4,2,2,3,3,2,2,2,3,3,2,2
"3926",4,2,3,4,3,2,1,2,4,2,2,2
"3927",4,3,3,2,4,4,4,3,4,3,3,3
"3928",4,2,3,3,2,2,2,2,2,2,3,3
"3929",4,3,2,3,2,3,2,2,3,3,2,3
"3930",4,4,4,3,2,2,4,3,3,3,3,3
"3931",4,3,2,2,2,2,2,1,3,2,2,1
"3932",4,4,2,3,3,2,3,4,4,3,3,2
"3933",4,3,3,3,3,3,1,2,2,3,3,3
"3934",4,2,2,3,2,2,3,2,2,2,2,1
"3935",4,3,2,3,2,4,3,2,3,3,2,2
"3936",4,1,3,2,2,2,2,1,3,2,1,1
"3937",4,4,2,4,3,3,3,4,4,3,2,3
"3938",4,2,3,2,2,2,3,2,3,2,2,3
"3939",4,1,1,3,2,1,1,2,4,2,2,1
"3940",4,1,2,2,3,2,3,4,4,3,3,3
"3941",4,2,3,3,2,3,2,2,4,3,2,3
"3942",4,1,2,4,2,2,2,2,4,2,3,2
"3943",4,2,2,2,2,3,2,2,4,3,2,2
"3944",4,3,4,2,2,3,1,2,4,2,2,2
"3945",4,3,2,3,2,2,1,3,3,3,3,3
"3946",4,2,3,3,2,3,4,3,3,3,3,2
"3947",4,2,1,3,2,3,3,2,4,3,3,3
"3948",4,1,2,2,2,2,1,1,3,2,1,3
"3949",4,3,3,3,3,2,3,3,3,4,2,2
"3950",4,3,3,3,3,4,3,3,3,4,2,3
"3951",4,4,2,3,2,4,3,3,4,4,4,4
"3952",4,3,2,3,3,4,3,3,4,3,2,4
"3953",4,3,2,3,4,3,3,3,4,4,3,2
"3954",4,2,2,2,2,3,3,2,3,2,3,2
"3955",4,2,3,2,3,3,2,2,2,3,2,2
"3956",4,3,3,2,2,2,3,2,4,2,1,3
"3957",4,3,3,3,2,4,3,2,2,2,3,3
"3958",4,1,2,2,2,3,2,2,3,2,2,2
"3959",4,2,1,2,3,2,3,1,3,3,1,2
"3960",4,2,3,4,3,4,4,3,4,4,3,3
"3961",4,1,3,1,2,1,1,1,3,3,2,1
"3962",4,3,3,3,2,3,2,3,3,3,3,2
"3963",4,2,2,2,4,3,3,2,3,3,1,2
"3964",4,3,3,3,2,2,3,2,3,4,3,3
"3965",4,2,1,2,3,2,2,2,3,3,3,2
"3966",4,2,2,3,3,3,2,3,3,4,1,3
"3967",4,2,2,2,2,1,1,2,3,3,2,1
"3968",4,3,3,1,3,3,2,3,2,1,2,2
"3969",4,1,3,3,3,2,2,2,3,4,2,2
"3970",4,3,2,2,2,3,3,2,4,4,2,2
"3971",4,3,3,3,3,3,3,4,3,3,4,3
"3972",4,2,3,3,2,4,3,2,4,3,2,2
"3973",4,2,2,1,2,3,2,2,4,3,3,2
"3974",4,2,1,3,3,3,1,1,3,3,1,2
"3975",4,1,2,3,3,4,2,2,4,4,3,2
"3976",4,2,2,3,2,3,2,2,3,2,2,2
"3977",4,3,3,3,4,4,3,4,3,3,3,4
"3978",4,2,2,3,3,3,3,3,3,4,3,3
"3979",4,3,2,3,2,3,2,3,4,4,2,3
"3980",4,2,2,2,2,2,2,1,3,3,2,2
"3981",4,3,4,4,4,4,3,4,3,4,3,4
"3982",4,3,3,3,1,3,3,2,4,3,2,3
"3983",4,2,2,3,2,3,3,2,3,2,3,2
"3984",4,1,2,3,1,3,1,2,3,3,2,2
"3985",4,3,3,3,3,4,3,4,4,4,2,3
"3986",4,3,3,4,2,3,4,3,4,4,3,3
"3987",4,2,2,2,2,4,1,3,3,3,4,3
"3988",4,3,3,3,4,3,3,4,4,3,3,2
"3989",4,1,2,1,2,2,1,2,3,3,2,1
"3990",4,1,2,2,1,3,2,1,3,2,2,1
"3991",4,1,1,2,2,1,2,1,3,3,2,2
"3992",4,1,2,2,2,3,2,1,3,4,2,2
"3993",4,2,2,2,2,2,2,1,3,3,2,3
"3994",4,3,2,3,3,3,3,4,4,4,3,4
"3995",4,2,2,2,2,3,3,2,3,2,2,3
"3996",4,1,2,1,2,2,2,2,3,3,2,1
"3997",4,3,4,4,4,4,3,4,4,2,3,4
"3998",4,2,3,1,3,3,1,2,3,4,2,2
"3999",4,3,3,4,3,2,2,3,3,3,2,3
"4000",4,3,2,3,3,2,2,2,3,3,2,2
