"","WV01","WV02","WV03","WV04","WV05","WV06","WV07","WV08","WV09","WV10","WV11","WV12","WV13","WV14"
"3075",3,3,0,1,3,1,1,0,0,3,3,1,1,0
"3076",0,0,0,0,3,0,0,3,0,1,0,0,0,2
"3077",2,1,0,0,1,0,0,0,0,0,2,0,0,2
"3078",0,0,3,0,1,0,0,1,0,0,0,0,1,2
"3079",0,1,0,0,0,0,0,0,0,3,0,1,3,0
"3080",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"3081",0,0,0,0,1,0,0,1,0,3,0,0,1,3
"3082",0,2,2,1,3,0,0,0,0,0,1,1,3,3
"3083",0,0,0,3,3,1,0,1,0,3,0,0,0,3
"3084",3,0,0,1,0,2,0,1,1,0,0,0,0,1
"3085",0,1,0,0,0,0,0,1,0,0,0,0,0,3
"3086",0,0,0,0,3,0,0,1,0,0,0,0,1,3
"3087",0,1,0,2,0,0,0,3,0,3,0,0,0,3
"3088",0,1,0,0,3,0,0,0,0,0,0,3,2,1
"3089",0,0,0,0,3,0,0,0,0,0,0,0,0,0
"3090",0,1,0,3,0,0,0,0,0,2,0,1,1,3
"3091",0,3,0,0,0,0,0,1,0,0,0,0,1,3
"3092",2,0,0,0,0,0,0,0,0,0,0,0,0,3
"3093",0,1,0,0,1,1,0,0,0,0,0,0,1,3
"3094",0,0,0,0,3,0,0,0,0,0,0,0,0,3
"3095",0,1,0,0,0,0,0,0,0,0,0,0,0,0
"3096",0,0,0,1,3,0,0,1,0,0,0,0,3,1
"3097",0,0,0,0,0,0,0,0,0,0,0,0,3,0
"3098",3,0,0,1,2,1,0,1,2,1,1,0,0,1
"3099",3,0,1,1,1,1,1,1,0,2,3,0,0,3
"3100",0,0,0,0,0,0,0,0,0,0,0,0,0,3
"3101",0,1,3,0,0,3,2,0,0,3,0,0,3,1
"3102",0,1,2,2,3,0,3,1,0,3,0,0,2,2
"3103",0,1,0,0,0,0,0,0,0,3,0,1,0,2
"3104",0,0,0,0,0,0,0,1,0,0,1,3,1,3
"3105",0,0,1,1,1,1,0,1,0,0,1,3,2,1
"3106",0,0,0,0,1,0,0,0,0,1,0,0,1,0
"3107",0,3,3,0,1,0,0,1,0,3,0,0,1,3
"3108",0,1,0,0,0,1,0,0,0,0,0,1,0,1
"3109",3,1,0,2,3,1,0,1,0,3,3,2,1,3
"3110",0,0,0,0,0,0,0,0,0,0,0,2,1,3
"3111",0,0,0,0,0,2,0,1,0,0,0,2,1,0
"3112",2,0,0,0,0,0,0,0,0,0,0,0,0,1
"3113",0,0,0,0,3,1,0,0,0,2,0,1,1,1
"3114",0,0,0,0,0,0,0,0,0,0,0,0,0,3
"3115",1,0,0,1,3,0,0,1,0,3,0,0,1,1
"3116",2,1,1,0,0,1,0,1,0,3,0,1,2,1
"3117",0,0,0,0,0,0,2,0,0,3,0,0,0,0
"3118",3,0,1,1,3,1,0,1,0,3,1,0,0,1
"3119",2,2,0,1,1,3,2,1,0,1,0,2,1,2
"3120",0,1,0,0,3,0,0,0,0,3,0,2,3,3
"3121",0,1,0,0,0,0,0,1,0,1,0,0,1,2
"3122",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"3123",0,2,1,0,1,2,1,1,0,2,0,0,0,0
"3124",0,0,0,0,3,0,0,0,0,0,0,0,0,3
"3125",3,3,1,1,3,1,0,1,0,0,0,3,0,2
"3126",0,1,3,1,1,1,1,1,0,3,2,3,3,3
"3127",2,0,0,0,0,1,0,0,0,0,0,0,1,3
"3128",0,3,2,0,0,0,0,1,0,2,0,0,3,0
"3129",0,3,2,0,1,1,2,2,0,2,1,0,1,1
"3130",0,0,2,0,3,3,1,1,0,2,0,0,1,3
"3131",0,0,0,0,0,0,0,0,0,0,0,0,0,2
"3132",0,0,0,1,1,0,0,1,0,0,0,0,1,2
"3133",3,0,0,1,3,0,0,1,0,0,0,0,1,1
"3134",2,3,0,0,0,0,2,1,0,0,0,0,1,3
"3135",0,0,1,0,0,0,0,0,0,2,0,0,0,3
"3136",0,1,0,0,3,2,0,1,0,3,0,0,1,3
"3137",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"3138",0,0,0,0,0,0,0,0,0,0,0,2,1,3
"3139",0,0,0,2,3,0,0,1,0,3,0,0,0,2
"3140",0,0,0,0,0,0,0,0,0,3,2,0,1,3
"3141",0,0,0,0,1,0,0,0,0,1,1,0,0,3
"3142",2,0,0,1,1,2,1,1,0,2,0,0,1,3
"3143",0,0,0,0,0,0,0,1,0,2,0,0,1,3
"3144",0,0,0,1,0,0,0,0,0,1,0,1,0,0
"3145",2,0,1,1,2,3,3,0,0,1,0,0,1,3
"3146",0,0,3,0,3,0,0,1,0,2,0,0,0,3
"3147",0,1,0,0,0,0,0,1,0,3,0,3,1,3
"3148",0,0,0,0,0,0,0,0,0,0,0,0,0,3
"3149",2,1,0,0,0,0,0,1,0,3,0,0,0,0
"3150",3,1,2,1,3,0,0,2,0,3,0,0,1,3
"3151",2,3,2,0,3,2,0,1,2,2,2,0,1,1
"3152",3,2,0,0,1,2,1,3,0,3,0,1,1,3
"3153",0,2,3,2,3,0,2,3,0,0,2,3,2,0
"3154",0,0,0,0,0,0,0,0,0,1,0,0,0,3
"3155",0,0,3,0,0,0,2,0,0,0,0,0,1,2
"3156",0,1,3,0,2,0,0,0,0,3,0,0,0,3
"3157",0,0,3,0,3,0,2,1,0,3,0,0,1,0
"3158",0,0,0,2,3,0,2,0,0,3,0,0,1,3
"3159",0,0,0,0,3,0,2,1,0,0,0,2,1,3
"3160",0,1,0,3,1,0,0,1,2,0,0,0,3,2
"3161",3,2,1,1,3,2,0,1,2,0,0,0,1,1
"3162",1,1,1,0,1,0,0,1,0,3,0,1,1,3
"3163",0,0,1,1,3,2,1,1,0,0,0,0,1,3
"3164",2,0,0,0,0,0,0,0,0,0,0,0,0,1
"3165",3,1,3,0,0,0,0,1,0,2,0,3,1,1
"3166",0,0,0,0,0,0,0,0,0,0,0,0,0,3
"3167",0,1,0,0,0,0,0,0,0,3,1,0,0,1
"3168",3,0,0,0,0,0,0,1,0,0,0,3,1,3
"3169",1,1,0,1,0,2,1,3,0,1,3,2,0,3
"3170",0,1,0,0,0,0,0,1,0,3,0,3,0,0
"3171",0,0,0,1,0,0,0,0,0,0,0,0,0,3
"3172",3,3,1,3,3,0,2,1,2,0,0,1,1,1
"3173",3,0,0,1,3,2,1,1,0,3,0,2,1,0
"3174",0,0,0,0,0,0,0,0,0,0,0,0,1,2
"3175",0,0,0,0,3,1,0,0,0,0,0,1,0,0
"3176",3,0,1,1,0,3,0,0,0,3,0,1,1,0
"3177",3,3,1,1,1,1,0,1,2,2,0,3,1,3
"3178",0,0,1,1,0,1,0,1,0,3,1,2,0,1
"3179",2,0,0,1,0,0,0,1,0,2,0,0,3,3
"3180",0,0,2,1,3,2,0,0,0,1,0,0,1,3
"3181",0,1,0,0,0,0,0,0,0,0,0,0,0,3
"3182",0,1,0,0,3,0,0,0,0,2,0,2,0,3
"3183",0,2,0,0,1,0,0,1,0,3,3,1,3,1
"3184",0,0,0,0,1,0,0,0,0,1,0,0,0,3
"3185",1,2,2,2,3,2,0,2,0,2,3,0,0,1
"3186",0,0,0,3,3,0,0,1,0,2,1,2,1,3
"3187",2,3,0,0,1,0,0,1,0,3,0,0,3,3
"3188",0,1,3,2,1,2,3,1,0,2,0,1,1,0
"3189",0,0,0,0,0,0,0,0,0,3,0,0,0,2
"3190",0,0,0,0,0,0,0,0,0,0,0,0,1,3
"3191",3,0,1,0,1,0,0,1,0,3,0,3,1,3
"3192",0,0,0,0,0,0,0,1,2,2,0,0,1,3
"3193",2,0,0,0,0,2,0,0,0,1,0,0,0,1
"3194",0,0,0,1,3,0,0,1,0,2,0,0,0,3
"3195",0,0,0,0,3,0,0,0,0,0,0,0,0,3
"3196",0,1,2,0,0,0,0,0,0,0,0,0,0,3
"3197",1,0,0,0,0,0,0,0,0,0,3,0,1,0
"3198",0,0,0,0,0,0,0,0,0,0,0,2,0,0
"3199",0,0,0,0,0,0,0,0,0,1,0,0,0,3
"3200",0,1,0,0,0,0,2,0,0,3,0,0,0,3
"3201",0,0,0,0,0,0,0,0,0,0,0,0,1,1
"3202",0,0,0,0,1,0,0,1,0,2,0,0,3,2
"3203",0,1,0,0,0,0,0,0,0,3,0,0,0,1
"3204",0,0,0,1,2,0,0,0,0,2,0,0,1,3
"3205",0,0,0,0,0,0,0,0,0,1,0,0,1,3
"3206",0,0,0,0,1,0,0,0,0,0,0,0,0,3
"3207",0,0,1,0,0,0,0,0,0,0,0,0,0,3
"3208",0,0,0,0,0,0,0,0,0,0,0,0,3,3
"3209",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"3210",0,0,0,0,0,0,0,0,0,0,0,0,0,1
"3211",2,0,3,0,0,0,0,0,0,0,1,2,0,3
"3212",2,0,2,0,1,3,0,0,0,3,2,2,0,0
"3213",0,0,3,0,0,0,0,0,0,3,0,0,0,3
"3214",2,3,1,1,1,2,0,1,2,3,1,0,1,1
"3215",3,0,3,1,1,0,1,1,0,0,0,0,1,3
"3216",0,0,0,0,0,0,0,0,0,2,0,0,0,3
"3217",2,0,2,0,1,0,0,2,0,3,0,0,0,1
"3218",0,0,0,0,0,0,0,1,0,0,0,0,1,3
"3219",3,0,1,0,0,3,2,1,2,2,1,0,0,1
"3220",0,0,0,0,0,0,0,0,0,0,0,0,0,3
"3221",0,0,0,0,1,0,2,0,0,0,0,2,1,3
"3222",0,0,0,0,3,0,0,0,0,2,0,2,0,3
"3223",2,0,0,0,3,1,0,1,0,3,0,0,1,1
"3224",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"3225",0,0,0,0,3,3,0,0,0,0,0,3,0,3
"3226",0,0,1,0,0,0,0,0,0,2,0,2,3,3
"3227",0,1,2,3,1,0,2,1,0,1,0,3,1,3
"3228",2,1,0,2,0,2,1,2,2,1,3,1,2,3
"3229",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"3230",0,0,1,1,3,3,1,0,0,3,0,1,1,1
"3231",0,3,0,3,3,0,0,1,0,0,0,0,0,0
"3232",0,0,0,0,0,0,0,1,0,3,0,1,0,2
"3233",0,1,0,0,3,0,0,0,0,0,0,0,1,0
"3234",0,0,0,0,3,0,0,0,0,3,0,0,0,0
"3235",2,2,1,0,3,1,0,1,0,0,0,3,1,2
"3236",0,0,1,0,3,0,0,2,3,3,0,0,2,3
"3237",0,0,1,0,3,1,0,1,0,3,0,1,1,0
"3238",3,0,0,0,0,0,0,1,0,0,2,2,1,0
"3239",0,1,0,0,3,2,0,1,0,0,0,0,0,0
"3240",3,0,0,0,2,2,0,0,0,0,0,0,0,3
"3241",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"3242",0,1,0,1,0,0,0,1,0,3,0,0,2,2
"3243",0,3,0,0,0,0,0,0,0,2,0,0,0,0
"3244",2,1,3,0,0,0,0,0,1,0,0,0,0,0
"3245",0,3,0,1,3,2,0,0,0,3,2,2,1,2
"3246",0,0,0,0,0,3,0,0,0,0,0,3,3,1
"3247",3,0,1,1,3,1,2,1,0,3,0,3,1,1
"3248",0,0,0,0,1,0,0,0,0,0,0,0,1,3
"3249",0,0,0,0,1,1,0,0,0,2,0,0,1,3
"3250",0,2,0,0,1,0,0,1,0,3,0,1,2,3
"3251",0,0,0,1,1,0,0,1,0,2,3,1,3,0
"3252",0,3,0,3,0,0,0,0,0,2,2,0,0,3
"3253",0,0,1,0,0,0,0,0,0,3,0,0,0,2
"3254",0,2,1,1,3,1,0,1,0,0,1,0,0,1
"3255",1,3,1,1,3,1,1,1,2,2,0,0,1,2
"3256",0,1,0,0,3,3,0,0,0,2,2,0,1,3
"3257",0,3,1,0,0,0,0,1,0,0,0,0,1,2
"3258",0,0,0,0,0,1,0,1,0,2,0,0,1,3
"3259",3,0,1,0,3,2,0,1,0,3,0,1,1,3
"3260",2,0,0,0,3,0,0,0,0,0,0,0,1,3
"3261",0,3,0,1,3,0,0,0,0,3,0,3,0,2
"3262",2,3,0,0,0,0,0,0,0,2,0,0,1,1
"3263",0,3,1,2,0,0,2,1,0,2,0,2,1,1
"3264",2,3,2,1,1,0,1,0,0,3,3,1,1,0
"3265",0,0,0,0,0,0,0,1,0,0,0,0,3,1
"3266",3,0,1,0,0,0,0,0,2,3,0,3,1,0
"3267",0,1,0,0,0,0,0,0,0,0,0,0,1,1
"3268",0,0,0,0,0,3,0,0,0,0,2,0,3,0
"3269",0,0,0,0,1,0,0,1,0,2,0,3,1,3
"3270",0,0,0,0,0,0,0,0,0,3,0,0,0,0
"3271",0,0,0,0,0,0,0,0,0,1,0,0,3,3
"3272",0,0,0,0,3,3,1,0,0,0,0,0,1,3
"3273",3,0,1,1,3,0,0,1,2,2,1,0,3,1
"3274",0,2,3,0,3,2,3,0,0,0,0,0,1,2
"3275",0,0,3,2,3,0,3,1,0,0,2,0,1,3
"3276",0,2,3,1,3,1,1,1,0,0,1,2,0,1
"3277",3,3,1,0,3,3,0,1,2,1,0,0,1,1
"3278",0,0,0,0,0,0,0,0,0,1,0,0,0,0
"3279",0,2,0,0,3,0,2,1,0,1,0,1,1,2
"3280",2,3,1,0,0,0,0,1,0,0,3,3,1,3
"3281",0,0,0,0,1,0,0,0,0,3,0,0,1,3
"3282",0,1,0,0,0,0,0,0,0,0,0,0,0,3
"3283",0,3,0,1,3,3,0,1,0,0,1,0,1,1
"3284",3,0,1,0,3,2,0,1,0,2,0,0,1,1
"3285",0,0,0,0,0,0,0,2,0,3,0,2,3,3
"3286",0,0,0,0,0,0,0,0,0,0,0,0,0,2
"3287",0,1,1,1,3,1,0,0,0,2,0,0,1,0
"3288",0,3,0,0,0,0,0,3,0,3,1,0,0,1
"3289",0,0,0,0,0,0,0,0,0,1,0,0,0,3
"3290",0,1,0,0,0,0,0,0,0,0,0,0,0,3
"3291",0,3,2,2,2,0,0,3,0,3,0,0,0,3
"3292",2,1,0,0,0,0,0,0,0,2,0,0,0,2
"3293",0,1,0,1,1,1,0,0,0,2,0,0,1,3
"3294",3,2,0,1,3,2,0,1,0,2,1,0,1,2
"3295",2,0,1,1,0,0,2,1,0,2,0,0,0,3
"3296",0,0,0,1,3,0,0,1,0,0,0,2,2,3
"3297",3,0,0,1,0,0,0,1,0,3,0,3,1,1
"3298",0,0,0,0,3,0,0,1,0,3,0,0,0,3
"3299",0,0,1,0,0,0,0,0,0,3,0,0,1,3
"3300",0,0,3,0,1,0,0,1,0,2,0,0,1,2
"3301",0,0,0,2,1,0,0,0,0,3,0,0,1,3
"3302",2,1,1,1,1,2,0,1,0,3,0,2,0,1
"3303",0,1,0,0,0,0,0,1,2,2,0,3,1,3
"3304",0,0,0,0,3,0,0,1,0,0,0,1,1,0
"3305",0,0,0,0,0,0,0,0,0,0,0,0,0,3
"3306",2,0,0,0,1,0,0,0,0,0,0,0,1,0
"3307",2,0,2,0,1,0,2,0,0,2,0,0,0,3
"3308",0,2,2,0,3,2,0,3,2,0,0,2,0,1
"3309",0,0,0,0,0,2,0,1,0,3,0,2,1,0
"3310",0,1,3,1,0,2,0,1,0,2,0,0,1,1
"3311",2,0,2,0,2,3,0,1,1,3,0,0,1,1
"3312",0,0,0,0,1,0,2,0,0,0,0,0,1,1
"3313",0,1,0,0,0,2,0,0,0,1,0,1,1,3
"3314",0,0,0,0,0,0,0,0,0,0,0,0,0,3
"3315",0,0,0,0,0,0,0,0,0,1,0,0,0,0
"3316",2,0,0,2,3,0,0,0,0,2,0,3,1,2
"3317",2,2,1,1,3,2,3,1,2,2,0,0,1,2
"3318",2,0,0,0,3,3,0,3,0,3,0,0,0,2
"3319",0,0,0,0,3,0,0,1,0,0,0,0,1,2
"3320",0,0,0,0,0,0,0,0,0,0,0,0,0,3
"3321",0,0,0,0,0,0,0,1,0,3,0,0,0,2
"3322",0,1,0,0,1,2,0,1,0,0,1,0,0,2
"3323",0,0,0,1,0,3,0,1,0,3,0,2,1,1
"3324",0,2,0,0,3,0,0,0,0,2,0,3,1,3
"3325",0,0,0,0,1,0,0,0,0,0,0,0,0,0
"3326",0,0,0,0,0,0,0,0,0,0,0,0,0,3
"3327",0,1,0,2,3,0,0,1,0,3,0,2,0,2
"3328",0,3,0,0,1,0,0,0,0,1,0,0,0,1
"3329",0,1,2,0,0,0,0,0,0,0,0,0,0,0
"3330",2,1,1,0,1,0,0,0,0,0,0,1,3,2
"3331",0,0,0,0,1,0,0,0,0,2,0,0,0,3
"3332",0,0,0,0,0,0,0,1,0,3,0,2,1,3
"3333",0,3,1,1,3,2,0,1,0,0,0,0,1,0
"3334",0,1,0,1,1,0,0,0,0,0,0,3,1,0
"3335",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"3336",0,0,0,0,0,0,0,1,0,3,0,2,0,3
"3337",0,0,0,0,0,0,1,0,0,0,0,0,1,3
"3338",0,0,0,1,0,0,0,0,0,1,1,0,3,0
"3339",0,0,0,0,0,0,0,0,0,2,0,3,1,3
"3340",2,0,0,0,3,0,0,0,0,0,0,0,3,3
"3341",0,1,0,0,0,0,0,0,0,0,2,0,3,3
"3342",0,3,0,0,0,0,3,0,0,3,0,2,0,3
"3343",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"3344",0,1,2,1,0,0,0,1,0,3,3,3,1,1
"3345",0,0,0,0,3,2,1,3,0,0,0,0,2,3
"3346",0,3,0,0,3,3,0,1,0,3,0,0,1,3
"3347",0,1,0,2,1,0,0,0,0,2,0,0,0,3
"3348",3,0,1,1,3,1,1,3,0,3,3,0,1,2
"3349",0,1,0,0,0,0,0,0,0,3,0,3,0,3
"3350",3,3,1,0,3,0,0,0,0,0,0,0,1,2
"3351",0,0,0,0,0,0,0,0,0,2,0,0,0,0
"3352",1,0,0,1,0,0,0,1,2,3,0,3,1,2
"3353",0,2,0,2,1,0,0,1,0,0,3,3,1,3
"3354",0,1,0,0,0,0,0,0,0,1,0,0,0,0
"3355",0,0,1,1,0,1,0,0,0,1,1,1,1,3
"3356",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"3357",0,0,2,1,1,3,2,3,0,3,0,3,1,2
"3358",2,0,0,2,3,3,2,1,0,0,0,3,2,1
"3359",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"3360",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"3361",0,1,0,0,1,0,0,1,0,3,0,1,1,1
"3362",0,0,0,0,0,0,0,0,0,0,0,1,0,3
"3363",2,0,0,0,0,0,0,0,0,2,0,0,0,3
"3364",2,1,2,3,1,2,3,1,2,3,0,0,2,1
"3365",0,2,1,1,0,2,0,1,0,1,2,0,0,2
"3366",2,0,0,0,0,0,0,0,0,2,0,0,0,0
"3367",2,1,0,1,0,2,0,0,0,1,0,1,1,1
"3368",0,2,2,0,0,2,2,0,0,3,0,0,2,1
"3369",0,0,1,2,2,2,0,1,0,3,0,0,1,3
"3370",0,0,0,0,1,0,3,1,0,0,0,0,1,3
"3371",0,0,2,3,1,3,0,2,2,0,0,2,1,1
"3372",0,0,1,0,1,1,0,3,0,0,0,0,2,1
"3373",0,0,3,0,3,3,0,0,0,2,0,0,1,3
"3374",2,3,0,1,0,1,0,1,0,2,0,2,2,2
"3375",0,0,0,0,1,0,0,0,0,0,0,0,0,1
"3376",3,0,2,1,0,2,2,1,2,2,0,2,0,1
"3377",0,0,0,0,1,2,0,1,0,2,0,0,1,0
"3378",0,0,1,0,3,1,0,0,1,1,0,2,2,3
"3379",0,1,0,1,0,1,2,2,2,2,1,0,3,2
"3380",0,1,0,0,1,0,0,0,0,0,0,2,3,3
"3381",0,1,0,0,1,0,0,0,0,3,0,2,3,3
"3382",2,3,1,0,0,0,1,1,2,2,3,3,0,1
"3383",2,0,2,0,3,0,0,0,0,3,0,1,0,1
"3384",3,0,2,1,3,1,2,0,0,1,3,1,2,3
"3385",0,0,0,0,0,0,0,0,0,0,0,0,3,3
"3386",0,2,1,2,2,2,2,0,0,0,0,2,2,2
"3387",0,1,0,0,1,0,0,0,0,2,0,3,1,0
"3388",3,3,0,1,1,2,0,1,0,0,1,1,1,1
"3389",0,3,0,0,3,2,0,2,0,3,0,0,1,3
"3390",0,0,0,0,0,0,0,0,0,0,0,0,0,3
"3391",0,0,1,1,2,1,0,1,0,0,0,0,0,1
"3392",2,0,0,0,1,0,0,1,0,3,0,0,0,2
"3393",0,1,0,0,1,3,2,0,0,1,0,3,1,3
"3394",0,0,0,0,1,2,0,0,0,0,0,3,0,0
"3395",0,0,0,0,0,0,0,0,0,0,0,0,0,2
"3396",0,2,0,2,0,2,0,3,0,2,0,0,3,3
"3397",0,0,1,0,3,2,0,0,0,2,0,1,0,2
"3398",3,1,1,3,3,0,1,1,0,0,0,3,0,0
"3399",0,2,0,0,3,0,0,0,0,0,0,0,1,3
"3400",0,3,0,1,0,2,0,0,0,2,0,0,0,3
"3401",0,3,0,0,1,2,3,1,0,0,0,1,1,1
"3402",0,0,1,1,3,0,0,3,0,2,0,0,1,0
"3403",2,0,1,0,1,0,0,0,0,3,0,0,0,3
"3404",0,0,1,0,3,3,2,1,2,0,3,1,1,1
"3405",1,0,1,0,3,3,1,1,0,3,0,0,1,2
"3406",0,2,0,2,3,3,0,0,0,3,2,2,0,2
"3407",2,0,3,1,3,3,1,1,0,3,0,0,0,1
"3408",3,3,3,0,2,1,0,1,0,0,0,2,1,3
"3409",0,1,2,3,3,1,0,3,0,0,0,1,1,2
"3410",0,0,0,0,3,3,0,0,0,0,0,0,1,3
"3411",0,2,0,0,3,3,0,2,0,3,0,0,1,0
"3412",2,0,1,0,3,1,3,1,0,2,0,1,1,0
"3413",2,2,3,1,0,3,0,1,3,3,1,0,3,2
"3414",0,0,3,3,3,2,3,2,0,2,0,3,1,0
"3415",2,0,3,3,3,1,1,3,0,3,0,2,1,3
"3416",0,0,1,0,1,2,0,1,3,0,0,0,1,2
"3417",0,2,0,3,2,0,0,0,0,3,3,2,0,2
"3418",2,3,1,1,3,2,0,1,0,0,0,0,1,3
"3419",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"3420",0,0,0,0,3,3,3,0,0,2,0,1,0,0
"3421",0,0,0,0,1,2,0,1,0,0,0,2,3,1
"3422",0,3,3,0,1,0,1,2,3,0,1,2,3,1
"3423",2,0,0,0,1,2,0,0,0,1,0,0,0,0
"3424",0,0,3,1,3,2,0,3,0,3,1,0,2,3
"3425",0,0,0,0,1,2,0,3,0,2,0,2,1,0
"3426",1,3,1,0,0,2,1,1,0,0,0,2,1,2
"3427",0,0,0,0,0,0,0,0,0,2,0,0,0,1
"3428",0,0,0,2,1,2,0,1,0,2,0,3,3,1
"3429",2,3,0,2,1,0,0,0,0,3,0,0,0,3
"3430",1,0,0,1,1,2,0,1,0,0,0,0,2,3
"3431",0,0,0,0,0,0,0,0,0,2,0,0,0,2
"3432",0,0,3,1,3,1,0,3,1,2,2,2,1,2
"3433",0,3,0,0,3,2,3,1,0,1,2,0,1,2
"3434",0,0,0,0,3,3,1,0,0,0,0,0,0,3
"3435",1,0,2,2,3,0,0,0,0,2,0,0,0,1
"3436",2,2,3,2,1,2,1,1,0,1,0,0,3,1
"3437",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"3438",0,0,0,0,0,0,0,0,0,2,0,0,0,3
"3439",0,1,2,3,0,2,1,1,0,0,2,0,1,2
"3440",2,0,0,0,1,2,1,0,2,0,0,3,1,1
"3441",3,3,1,1,1,1,0,1,0,2,0,0,1,3
"3442",0,0,0,1,0,0,0,0,0,1,0,0,0,2
"3443",1,1,0,2,2,3,0,1,0,0,0,1,1,0
"3444",3,3,1,0,1,1,0,1,2,0,0,0,0,1
"3445",0,0,2,1,3,2,1,0,0,3,2,1,1,0
"3446",0,0,1,0,0,0,0,0,0,2,0,3,0,3
"3447",2,3,0,2,1,2,3,1,0,0,1,1,1,0
"3448",0,0,0,0,3,1,0,1,0,0,0,0,3,2
"3449",1,1,2,0,3,2,0,1,2,3,0,3,1,0
"3450",2,2,3,1,0,0,0,1,0,3,0,3,0,3
"3451",0,2,0,3,1,2,0,0,0,0,0,0,1,2
"3452",2,1,1,3,3,2,0,1,3,0,0,0,1,3
"3453",0,1,0,0,3,2,0,1,0,3,1,2,0,3
"3454",0,0,0,0,0,0,0,0,0,0,0,0,0,3
"3455",0,0,0,0,0,0,0,0,0,1,0,0,3,3
"3456",0,0,0,0,2,0,0,0,0,0,0,0,0,3
"3457",0,0,0,0,1,0,0,0,0,3,0,0,0,2
"3458",0,0,0,0,0,0,0,0,0,0,0,0,0,3
"3459",2,0,0,0,0,0,0,0,0,2,0,0,3,0
"3460",0,0,0,0,1,0,0,0,0,3,0,0,1,3
"3461",0,0,0,0,0,0,0,0,0,3,0,0,0,2
"3462",0,1,2,0,0,0,0,0,0,2,0,2,0,3
"3463",0,0,0,0,0,0,0,0,0,1,0,0,0,3
"3464",0,1,0,0,1,0,0,0,0,1,0,2,0,0
"3465",0,0,1,0,3,0,0,0,0,2,0,2,0,3
"3466",0,0,0,0,0,0,0,0,0,0,0,0,0,3
"3467",0,0,0,0,0,3,0,0,0,1,0,2,0,3
"3468",0,3,0,2,3,0,0,3,0,3,0,3,1,3
"3469",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"3470",0,3,0,2,3,2,1,0,0,3,1,3,1,0
"3471",0,0,2,0,1,2,0,1,0,2,0,0,3,1
"3472",0,2,0,0,0,0,0,0,0,0,0,0,0,0
"3473",0,0,0,0,0,0,0,0,0,0,0,0,0,3
"3474",3,0,0,0,0,2,0,0,0,3,0,2,0,0
"3475",0,2,3,1,0,2,1,1,0,0,0,3,2,0
"3476",0,0,2,0,3,1,2,1,0,3,0,3,3,2
"3477",0,1,0,0,3,0,0,0,0,3,0,1,0,2
"3478",0,1,0,0,0,1,0,0,0,0,0,0,0,3
"3479",0,0,0,0,3,0,0,0,0,0,0,0,0,0
"3480",0,0,0,0,0,0,0,0,0,0,0,0,3,3
"3481",0,0,0,0,0,0,0,0,0,0,0,0,0,3
"3482",0,1,0,0,1,0,0,0,0,0,0,0,1,3
"3483",0,0,0,0,1,2,0,0,0,2,0,2,0,3
"3484",0,0,0,0,3,0,0,0,0,0,0,0,0,3
"3485",0,0,0,0,0,0,0,0,0,0,0,0,0,3
"3486",0,0,0,0,0,0,0,0,0,0,0,0,0,3
"3487",0,0,0,0,0,0,0,0,0,0,0,0,0,3
"3488",0,0,0,2,1,2,2,0,0,0,0,0,2,3
"3489",0,0,0,0,0,0,0,0,0,3,0,0,2,3
"3490",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"3491",0,1,0,0,3,0,0,1,0,0,0,0,0,3
"3492",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"3493",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"3494",0,0,0,0,1,0,2,1,0,3,0,0,1,0
"3495",0,0,0,0,0,0,0,0,0,3,0,0,0,2
"3496",0,0,0,0,0,0,0,0,0,0,0,0,1,0
"3497",0,0,0,0,0,0,0,0,0,0,0,3,0,0
"3498",0,0,0,0,0,0,0,0,0,2,0,0,0,2
"3499",0,0,0,0,0,0,0,0,0,0,0,0,0,3
"3500",0,0,0,0,0,0,0,0,0,0,0,0,0,3
"3501",0,0,0,0,3,0,0,0,0,2,0,0,0,3
"3502",0,0,0,0,0,0,0,0,0,0,0,3,0,0
"3503",0,0,0,0,0,0,0,0,0,1,0,0,0,3
"3504",0,0,0,0,0,0,0,0,0,0,0,0,0,3
"3505",0,0,0,0,0,0,0,0,0,0,0,0,0,3
"3506",0,0,0,0,0,0,0,0,0,0,0,0,0,1
"3507",0,0,0,0,0,0,3,0,0,0,0,0,0,0
"3508",0,0,0,0,0,0,0,0,0,2,0,0,0,0
"3509",0,0,0,0,0,0,0,0,0,0,0,0,0,3
