"","X.Y..m..d.","NYSE"
"8453","1999-08-02",625.34
"8454","1999-08-03",622.4
"8455","1999-08-04",614.46
"8456","1999-08-05",617.39
"8457","1999-08-06",611.04
"8458","1999-08-09",610.46
"8459","1999-08-10",603.37
"8460","1999-08-11",610.22
"8461","1999-08-12",610.63
"8462","1999-08-13",621.38
"8463","1999-08-16",622.89
"8464","1999-08-17",628.71
"8465","1999-08-18",623.65
"8466","1999-08-19",620.36
"8467","1999-08-20",626.09
"8468","1999-08-23",634.81
"8469","1999-08-24",633.88
"8470","1999-08-25",639.96
"8471","1999-08-26",632.34
"8472","1999-08-27",625.71
"8473","1999-08-30",615.13
"8474","1999-08-31",612.33
"8475","1999-09-01",617.29
"8476","1999-09-02",611.33
"8477","1999-09-03",625.89
"8478","1999-09-07",623.71
"8479","1999-09-08",621.87
"8480","1999-09-09",621.99
"8481","1999-09-10",622.9
"8482","1999-09-13",620.81
"8483","1999-09-14",615.11
"8484","1999-09-15",608.47
"8485","1999-09-16",607.32
"8486","1999-09-17",613.1
"8487","1999-09-20",612.1
"8488","1999-09-21",600.99
"8489","1999-09-22",601.16
"8490","1999-09-23",590.98
"8491","1999-09-24",589.54
"8492","1999-09-27",591.62
"8493","1999-09-28",590.08
"8494","1999-09-29",586.24
"8495","1999-09-30",592.79
"8496","1999-10-01",592.48
"8497","1999-10-04",600.59
"8498","1999-10-05",599.3
"8499","1999-10-06",609.9
"8500","1999-10-07",606.61
"8501","1999-10-08",613.51
"8502","1999-10-11",613.33
"8503","1999-10-12",603.38
"8504","1999-10-13",592.09
"8505","1999-10-14",591.33
"8506","1999-10-15",576.17
"8507","1999-10-18",579.62
"8508","1999-10-19",585.05
"8509","1999-10-20",593.79
"8510","1999-10-21",591.29
"8511","1999-10-22",601.16
"8512","1999-10-25",597.31
"8513","1999-10-26",591.24
"8514","1999-10-27",598.14
"8515","1999-10-28",618.15
"8516","1999-10-29",625.47
"8517","1999-11-01",621.72
"8518","1999-11-02",618.46
"8519","1999-11-03",621.46
"8520","1999-11-04",624.72
"8521","1999-11-05",627.36
"8522","1999-11-08",630.37
"8523","1999-11-09",625.99
"8524","1999-11-10",629.02
"8525","1999-11-11",629.39
"8526","1999-11-12",636.67
"8527","1999-11-15",637.31
"8528","1999-11-16",647.62
"8529","1999-11-17",644.51
"8530","1999-11-18",648.9
"8531","1999-11-19",646.12
"8532","1999-11-22",644.64
"8533","1999-11-23",637.14
"8534","1999-11-24",639.63
"8535","1999-11-26",639.95
"8536","1999-11-29",636.5
"8537","1999-11-30",631.18
"8538","1999-12-01",634.77
"8539","1999-12-02",637.16
"8540","1999-12-03",646.73
"8541","1999-12-06",641.66
"8542","1999-12-07",635.08
"8543","1999-12-08",634.31
"8544","1999-12-09",636.05
"8545","1999-12-10",639.49
"8546","1999-12-13",636.51
"8547","1999-12-14",632.07
"8548","1999-12-15",631.93
"8549","1999-12-16",631.76
"8550","1999-12-17",631.65
"8551","1999-12-20",629.44
"8552","1999-12-21",632.89
"8553","1999-12-22",634.16
"8554","1999-12-23",644.06
"8555","1999-12-27",642.24
"8556","1999-12-28",644.3
"8557","1999-12-29",646.03
"8558","1999-12-30",647.21
"8559","1999-12-31",650.3
"8560","2000-01-03",639.52
"8561","2000-01-04",618.87
"8562","2000-01-05",621.07
"8563","2000-01-06",627.54
"8564","2000-01-07",642.41
"8565","2000-01-10",646.74
"8566","2000-01-11",640.69
"8567","2000-01-12",639.94
"8568","2000-01-13",646.58
"8569","2000-01-14",649.77
"8570","2000-01-18",643.92
"8571","2000-01-19",645.37
"8572","2000-01-20",640.51
"8573","2000-01-21",639.58
"8574","2000-01-24",625.24
"8575","2000-01-25",624.83
"8576","2000-01-26",628.43
"8577","2000-01-27",626.76
"8578","2000-01-28",611.81
"8579","2000-01-31",621.73
"8580","2000-02-01",624.84
"8581","2000-02-02",625.93
"8582","2000-02-03",629.63
"8583","2000-02-04",626.9
"8584","2000-02-07",623.84
"8585","2000-02-08",629.04
"8586","2000-02-09",616.98
"8587","2000-02-10",614.43
"8588","2000-02-11",604.46
"8589","2000-02-14",605.09
"8590","2000-02-15",610.88
"8591","2000-02-16",604.97
"8592","2000-02-17",601.26
"8593","2000-02-18",586.67
"8594","2000-02-22",590.12
"8595","2000-02-23",588.63
"8596","2000-02-24",583.57
"8597","2000-02-25",576.42
"8598","2000-02-28",584.2
"8599","2000-02-29",592.64
"8600","2000-03-01",599.48
"8601","2000-03-02",601.5
"8602","2000-03-03",610.47
"8603","2000-03-06",604.02
"8604","2000-03-07",588.57
"8605","2000-03-08",591.23
"8606","2000-03-09",603
"8607","2000-03-10",599.34
"8608","2000-03-13",594.61
"8609","2000-03-14",588.43
"8610","2000-03-15",605.02
"8611","2000-03-16",634.44
"8612","2000-03-17",632.98
"8613","2000-03-20",631.14
"8614","2000-03-21",642.79
"8615","2000-03-22",643.24
"8616","2000-03-23",652.31
"8617","2000-03-24",652.5
"8618","2000-03-27",649.14
"8619","2000-03-28",645.46
"8620","2000-03-29",649.36
"8621","2000-03-30",645.67
"8622","2000-03-31",647.7
"8623","2000-04-03",659.66
"8624","2000-04-04",652.3
"8625","2000-04-05",650.53
"8626","2000-04-06",658.79
"8627","2000-04-07",659.43
"8628","2000-04-10",659.71
"8629","2000-04-11",661.2
"8630","2000-04-12",654.25
"8631","2000-04-13",644.61
"8632","2000-04-14",611.49
"8633","2000-04-17",620.21
"8634","2000-04-18",634.81
"8635","2000-04-19",633.27
"8636","2000-04-20",639.41
"8637","2000-04-24",642.18
"8638","2000-04-25",658.77
"8639","2000-04-26",654.31
"8640","2000-04-27",650.45
"8641","2000-04-28",644.16
"8642","2000-05-01",650.57
"8643","2000-05-02",645.75
"8644","2000-05-03",631.91
"8645","2000-05-04",631.47
"8646","2000-05-05",638.33
"8647","2000-05-08",640.3
"8648","2000-05-09",636.29
"8649","2000-05-10",628.36
"8650","2000-05-11",636.89
"8651","2000-05-12",642.86
"8652","2000-05-15",655.78
"8653","2000-05-16",658.83
"8654","2000-05-17",650.98
"8655","2000-05-18",649.59
"8656","2000-05-19",639.55
"8657","2000-05-22",634.92
"8658","2000-05-23",630.28
"8659","2000-05-24",635.18
"8660","2000-05-25",629.8
"8661","2000-05-26",628.89
"8662","2000-05-30",641.38
"8663","2000-05-31",643.6
"8664","2000-06-01",651.46
"8665","2000-06-02",659.69
"8666","2000-06-05",655.16
"8667","2000-06-06",653
"8668","2000-06-07",655.88
"8669","2000-06-08",651.94
"8670","2000-06-09",648.44
"8671","2000-06-12",646.78
"8672","2000-06-13",653.63
"8673","2000-06-14",656.73
"8674","2000-06-15",657.44
"8675","2000-06-16",649.68
"8676","2000-06-19",654.35
"8677","2000-06-20",649.26
"8678","2000-06-21",648.98
"8679","2000-06-22",641.54
"8680","2000-06-23",639.96
"8681","2000-06-26",643.94
"8682","2000-06-27",643.71
"8683","2000-06-28",644.21
"8684","2000-06-29",642.75
"8685","2000-06-30",642.93
"8686","2000-07-03",650.19
"8687","2000-07-05",644.9
"8688","2000-07-06",645.75
"8689","2000-07-07",654.36
"8690","2000-07-10",656.29
"8691","2000-07-11",659.9
"8692","2000-07-12",661.13
"8693","2000-07-13",659.71
"8694","2000-07-14",663.8
"8695","2000-07-17",663.2
"8696","2000-07-18",658.21
"8697","2000-07-19",656.95
"8698","2000-07-20",660.19
"8699","2000-07-21",655.38
"8700","2000-07-24",651
"8701","2000-07-25",652.56
"8702","2000-07-26",644.81
"8703","2000-07-27",647.2
"8704","2000-07-28",639.16
"8705","2000-07-31",640.63
"8706","2000-08-01",647.96
"8707","2000-08-02",650.31
"8708","2000-08-03",651.71
"8709","2000-08-04",657.79
"8710","2000-08-07",663.52
"8711","2000-08-08",665.7
"8712","2000-08-09",660.57
"8713","2000-08-10",659.25
"8714","2000-08-11",664.74
"8715","2000-08-14",672.05
"8716","2000-08-15",668.01
"8717","2000-08-16",666.25
"8718","2000-08-17",671.19
"8719","2000-08-18",668.95
"8720","2000-08-21",671.16
"8721","2000-08-22",671.62
"8722","2000-08-23",672.22
"8723","2000-08-24",671.94
"8724","2000-08-25",672.53
"8725","2000-08-28",675.26
"8726","2000-08-29",673.44
"8727","2000-08-30",670.46
"8728","2000-08-31",674.53
"8729","2000-09-01",677.58
"8730","2000-09-05",676.2
"8731","2000-09-06",674.46
"8732","2000-09-07",675.49
"8733","2000-09-08",675.73
"8734","2000-09-11",677.24
"8735","2000-09-12",675.84
"8736","2000-09-13",675.22
"8737","2000-09-14",674.42
"8738","2000-09-15",669.42
"8739","2000-09-18",659.78
"8740","2000-09-19",661.11
"8741","2000-09-20",653.84
"8742","2000-09-21",654.23
"8743","2000-09-22",659.34
"8744","2000-09-25",659.48
"8745","2000-09-26",654.83
"8746","2000-09-27",656.05
"8747","2000-09-28",667.75
"8748","2000-09-29",663.04
"8749","2000-10-02",666.37
"8750","2000-10-03",664.62
"8751","2000-10-04",665.14
"8752","2000-10-05",667.87
"8753","2000-10-06",656.12
"8754","2000-10-09",653.55
"8755","2000-10-10",650.36
"8756","2000-10-11",640.42
"8757","2000-10-12",624.12
"8758","2000-10-13",637.61
"8759","2000-10-16",641.67
"8760","2000-10-17",629.46
"8761","2000-10-18",625.11
"8762","2000-10-19",638.66
"8763","2000-10-20",642.17
"8764","2000-10-23",642.29
"8765","2000-10-24",646.54
"8766","2000-10-25",636.5
"8767","2000-10-26",633.48
"8768","2000-10-27",641.01
"8769","2000-10-30",654.53
"8770","2000-10-31",666.02
"8771","2000-11-01",664.5
"8772","2000-11-02",663.23
"8773","2000-11-03",661.35
"8774","2000-11-06",665.39
"8775","2000-11-07",664.52
"8776","2000-11-08",661.8
"8777","2000-11-09",656.2
"8778","2000-11-10",646.44
"8779","2000-11-13",639.05
"8780","2000-11-14",648.52
"8781","2000-11-15",651.09
"8782","2000-11-16",647.02
"8783","2000-11-17",643.74
"8784","2000-11-20",634.34
"8785","2000-11-21",635.23
"8786","2000-11-22",626.46
"8787","2000-11-24",632.09
"8788","2000-11-27",636.93
"8789","2000-11-28",634.33
"8790","2000-11-29",637.42
"8791","2000-11-30",629.78
"8792","2000-12-01",631.49
"8793","2000-12-04",637.41
"8794","2000-12-05",653.27
"8795","2000-12-06",645.72
"8796","2000-12-07",644.78
"8797","2000-12-08",655.37
"8798","2000-12-11",657.53
"8799","2000-12-12",655
"8800","2000-12-13",653.3
"8801","2000-12-14",645.58
"8802","2000-12-15",635.86
"8803","2000-12-18",643.23
"8804","2000-12-19",639.86
"8805","2000-12-20",624.97
"8806","2000-12-21",629.28
"8807","2000-12-22",639.55
"8808","2000-12-26",646.09
"8809","2000-12-27",653.66
"8810","2000-12-28",659.9
"8811","2000-12-29",656.87
"8812","2001-01-02",641.75
"8813","2001-01-03",659.07
"8814","2001-01-04",652.07
"8815","2001-01-05",640.65
"8816","2001-01-08",639.23
"8817","2001-01-09",638.83
"8818","2001-01-10",643.33
"8819","2001-01-11",646.46
"8820","2001-01-12",644.36
"8821","2001-01-16",650.18
"8822","2001-01-17",648.06
"8823","2001-01-18",651.52
"8824","2001-01-19",646.57
"8825","2001-01-22",648.19
"8826","2001-01-23",655.22
"8827","2001-01-24",656.26
"8828","2001-01-25",658.37
"8829","2001-01-26",655.51
"8830","2001-01-29",658.18
"8831","2001-01-30",664.19
"8832","2001-01-31",663.64
"8833","2001-02-01",666.57
"8834","2001-02-02",660.22
"8835","2001-02-05",663.6
"8836","2001-02-06",662.26
"8837","2001-02-07",659.6
"8838","2001-02-08",657.76
"8839","2001-02-09",653.28
"8840","2001-02-12",660.99
"8841","2001-02-13",657.72
"8842","2001-02-14",652.03
"8843","2001-02-15",654.45
"8844","2001-02-16",647.88
"8845","2001-02-20",641.34
"8846","2001-02-21",629.74
"8847","2001-02-22",627.62
"8848","2001-02-23",623
"8849","2001-02-26",634.49
"8850","2001-02-27",633.46
"8851","2001-02-28",626.94
"8852","2001-03-01",625.15
"8853","2001-03-02",626.87
"8854","2001-03-05",628.85
"8855","2001-03-06",632.18
"8856","2001-03-07",635.71
"8857","2001-03-08",639.25
"8858","2001-03-09",628.99
"8859","2001-03-12",605.97
"8860","2001-03-13",609.34
"8861","2001-03-14",593.76
"8862","2001-03-15",598.85
"8863","2001-03-16",587.66
"8864","2001-03-19",596.17
"8865","2001-03-20",586.54
"8866","2001-03-21",575.14
"8867","2001-03-22",566.35
"8868","2001-03-23",577.87
"8869","2001-03-26",587.01
"8870","2001-03-27",599.69
"8871","2001-03-28",590.06
"8872","2001-03-29",588.68
"8873","2001-03-30",595.66
"8874","2001-04-02",589.29
"8875","2001-04-03",572.08
"8876","2001-04-04",572.71
"8877","2001-04-05",592.55
"8878","2001-04-06",583.03
"8879","2001-04-09",587.69
"8880","2001-04-10",599.83
"8881","2001-04-11",595
"8882","2001-04-12",601.74
"8883","2001-04-16",602.32
"8884","2001-04-17",608.78
"8885","2001-04-18",626.02
"8886","2001-04-19",628.83
"8887","2001-04-20",623.35
"8888","2001-04-23",618.77
"8889","2001-04-24",613.97
"8890","2001-04-25",623.5
"8891","2001-04-26",629.36
"8892","2001-04-27",637.64
"8893","2001-04-30",634.83
"8894","2001-05-01",641.04
"8895","2001-05-02",638.83
"8896","2001-05-03",632.42
"8897","2001-05-04",640.05
"8898","2001-05-07",639.02
"8899","2001-05-08",636.51
"8900","2001-05-09",636.29
"8901","2001-05-10",637.99
"8902","2001-05-11",633.64
"8903","2001-05-14",636.53
"8904","2001-05-15",637.43
"8905","2001-05-16",652.73
"8906","2001-05-17",655.25
"8907","2001-05-18",657.15
"8908","2001-05-21",663.56
"8909","2001-05-22",661.39
"8910","2001-05-23",652.9
"8911","2001-05-24",652.98
"8912","2001-05-25",647.13
"8913","2001-05-29",645.12
"8914","2001-05-30",638.11
"8915","2001-05-31",641.67
"8916","2001-06-01",642.81
"8917","2001-06-04",646.51
"8918","2001-06-05",652.03
"8919","2001-06-06",645.05
"8920","2001-06-07",645.81
"8921","2001-06-08",641.8
"8922","2001-06-11",637.37
"8923","2001-06-12",637.08
"8924","2001-06-13",632.72
"8925","2001-06-14",623.96
"8926","2001-06-15",621.94
"8927","2001-06-18",619.85
"8928","2001-06-19",620.79
"8929","2001-06-20",625.52
"8930","2001-06-21",631.08
"8931","2001-06-22",625.37
"8932","2001-06-25",620.13
"8933","2001-06-26",618.82
"8934","2001-06-27",616
"8935","2001-06-28",621.7
"8936","2001-06-29",621.76
"8937","2001-07-02",627.27
"8938","2001-07-03",626.01
"8939","2001-07-05",620.9
"8940","2001-07-06",609.34
"8941","2001-07-09",611.89
"8942","2001-07-10",605.93
"8943","2001-07-11",603.22
"8944","2001-07-12",612.76
"8945","2001-07-13",616.16
"8946","2001-07-16",611.58
"8947","2001-07-17",616.65
"8948","2001-07-18",615.53
"8949","2001-07-19",617.44
"8950","2001-07-20",616.69
"8951","2001-07-23",608.48
"8952","2001-07-24",598.12
"8953","2001-07-25",606.32
"8954","2001-07-26",611.98
"8955","2001-07-27",613.56
"8956","2001-07-30",613.85
"8957","2001-07-31",616.94
"8958","2001-08-01",617.15
"8959","2001-08-02",618.4
"8960","2001-08-03",616.31
"8961","2001-08-06",610.13
"8962","2001-08-07",612.5
"8963","2001-08-08",604.42
"8964","2001-08-09",604.26
"8965","2001-08-10",608.34
"8966","2001-08-13",608.03
"8967","2001-08-14",607.54
"8968","2001-08-15",605.9
"8969","2001-08-16",606.36
"8970","2001-08-17",599.18
"8971","2001-08-20",603.17
"8972","2001-08-21",598.7
"8973","2001-08-22",601.77
"8974","2001-08-23",600.89
"8975","2001-08-24",608.57
"8976","2001-08-27",605.94
"8977","2001-08-28",598.84
"8978","2001-08-29",593.53
"8979","2001-08-30",586.1
"8980","2001-08-31",587.84
"8981","2001-09-04",589.55
"8982","2001-09-05",588.47
"8983","2001-09-06",577.31
"8984","2001-09-07",566.17
"8985","2001-09-10",568.08
"8986","2001-09-17",541.99
"8987","2001-09-18",538.37
"8988","2001-09-19",529.38
"8989","2001-09-20",514.16
"8990","2001-09-21",504.21
"8991","2001-09-24",521.42
"8992","2001-09-25",525.99
"8993","2001-09-26",524.56
"8994","2001-09-27",532.3
"8995","2001-09-28",543.84
"8996","2001-10-01",542.05
"8997","2001-10-02",548.82
"8998","2001-10-03",556.15
"8999","2001-10-04",554.78
"9000","2001-10-05",554.4
"9001","2001-10-08",549.16
"9002","2001-10-09",548.63
"9003","2001-10-10",559.87
"9004","2001-10-11",565.79
"9005","2001-10-12",561.98
"9006","2001-10-15",561.82
"9007","2001-10-16",565.27
"9008","2001-10-17",557.92
"9009","2001-10-18",552.23
"9010","2001-10-19",554.32
"9011","2001-10-22",561.45
"9012","2001-10-23",558.63
"9013","2001-10-24",557.08
"9014","2001-10-25",562.96
"9015","2001-10-26",566.58
"9016","2001-10-29",555.85
"9017","2001-10-30",546.74
"9018","2001-10-31",546.34
"9019","2001-11-01",555.96
"9020","2001-11-02",557.6
"9021","2001-11-05",563.79
"9022","2001-11-06",570.29
"9023","2001-11-07",568.48
"9024","2001-11-08",570.07
"9025","2001-11-09",570.61
"9026","2001-11-12",569.12
"9027","2001-11-13",578.31
"9028","2001-11-14",579.48
"9029","2001-11-15",579.79
"9030","2001-11-16",578.83
"9031","2001-11-19",584.29
"9032","2001-11-20",582.32
"9033","2001-11-21",579.56
"9034","2001-11-23",585.82
"9035","2001-11-26",588.23
"9036","2001-11-27",584.58
"9037","2001-11-28",575.2
"9038","2001-11-29",579.75
"9039","2001-11-30",579.27
"9040","2001-12-03",575.29
"9041","2001-12-04",581.16
"9042","2001-12-05",591.32
"9043","2001-12-06",589.85
"9044","2001-12-07",587.19
"9045","2001-12-10",578.25
"9046","2001-12-11",576.11
"9047","2001-12-12",575.39
"9048","2001-12-13",569.27
"9049","2001-12-14",571.15
"9050","2001-12-17",575.85
"9051","2001-12-18",580.56
"9052","2001-12-19",585.12
"9053","2001-12-20",583.26
"9054","2001-12-21",585.7
"9055","2001-12-24",586.05
"9056","2001-12-26",588.63
"9057","2001-12-27",592.08
"9058","2001-12-28",594.38
"9059","2001-12-31",589.8
"9060","2002-01-02",590.54
"9061","2002-01-03",592.63
"9062","2002-01-04",596.57
"9063","2002-01-07",593.15
"9064","2002-01-08",589.71
"9065","2002-01-09",587.06
"9066","2002-01-10",587.39
"9067","2002-01-11",582.67
"9068","2002-01-14",579.04
"9069","2002-01-15",582.63
"9070","2002-01-16",575.16
"9071","2002-01-17",579.26
"9072","2002-01-18",576.19
"9073","2002-01-22",574.27
"9074","2002-01-23",577.62
"9075","2002-01-24",578.92
"9076","2002-01-25",580.1
"9077","2002-01-28",579.63
"9078","2002-01-29",564.93
"9079","2002-01-30",570.54
"9080","2002-01-31",578.5
"9081","2002-02-01",575.76
"9082","2002-02-04",562.64
"9083","2002-02-05",560.6
"9084","2002-02-06",557.81
"9085","2002-02-07",557.49
"9086","2002-02-08",565.34
"9087","2002-02-11",572.68
"9088","2002-02-12",571.48
"9089","2002-02-13",576.09
"9090","2002-02-14",575.66
"9091","2002-02-15",571.25
"9092","2002-02-19",562.08
"9093","2002-02-20",569.14
"9094","2002-02-21",563.58
"9095","2002-02-22",568.28
"9096","2002-02-25",576.36
"9097","2002-02-26",577.34
"9098","2002-02-27",579.2
"9099","2002-02-28",578.6
"9100","2002-03-01",588.63
"9101","2002-03-04",598.89
"9102","2002-03-05",594.61
"9103","2002-03-06",603.11
"9104","2002-03-07",600.9
"9105","2002-03-08",602.1
"9106","2002-03-11",604.22
"9107","2002-03-12",604.61
"9108","2002-03-13",600.39
"9109","2002-03-14",600.8
"9110","2002-03-15",607.13
"9111","2002-03-18",607.24
"9112","2002-03-19",609.53
"9113","2002-03-20",602.37
"9114","2002-03-21",601.82
"9115","2002-03-22",600.09
"9116","2002-03-25",592.43
"9117","2002-03-26",595.68
"9118","2002-03-27",599.85
"9119","2002-03-28",600.43
"9120","2002-04-01",598.38
"9121","2002-04-02",596.32
"9122","2002-04-03",590.68
"9123","2002-04-04",591.01
"9124","2002-04-05",590.76
"9125","2002-04-08",591.64
"9126","2002-04-09",590.84
"9127","2002-04-10",597.32
"9128","2002-04-11",584.58
"9129","2002-04-12",588
"9130","2002-04-15",583.85
"9131","2002-04-16",594.73
"9132","2002-04-17",593.48
"9133","2002-04-18",592.95
"9134","2002-04-19",593.78
"9135","2002-04-22",586.05
"9136","2002-04-23",584.3
"9137","2002-04-24",581.13
"9138","2002-04-25",579.97
"9139","2002-04-26",574.32
"9140","2002-04-29",568.43
"9141","2002-04-30",574.18
"9142","2002-05-01",580.35
"9143","2002-05-02",581.65
"9144","2002-05-03",577.79
"9145","2002-05-06",567.68
"9146","2002-05-07",565.35
"9147","2002-05-08",579.22
"9148","2002-05-09",572.72
"9149","2002-05-10",565.73
"9150","2002-05-13",573.18
"9151","2002-05-14",582.66
"9152","2002-05-15",579.54
"9153","2002-05-16",581.68
"9154","2002-05-17",585.78
"9155","2002-05-20",580.22
"9156","2002-05-21",575.08
"9157","2002-05-22",576.98
"9158","2002-05-23",582.31
"9159","2002-05-24",577.16
"9160","2002-05-28",572.58
"9161","2002-05-29",570.3
"9162","2002-05-30",567.8
"9163","2002-05-31",570.78
"9164","2002-06-03",558.16
"9165","2002-06-04",556
"9166","2002-06-05",559.96
"9167","2002-06-06",550.05
"9168","2002-06-07",551.57
"9169","2002-06-10",553.39
"9170","2002-06-11",545.27
"9171","2002-06-12",546.56
"9172","2002-06-13",541.54
"9173","2002-06-14",540.25
"9174","2002-06-17",554.19
"9175","2002-06-18",555.2
"9176","2002-06-19",548.32
"9177","2002-06-20",542.3
"9178","2002-06-21",534.35
"9179","2002-06-24",533.91
"9180","2002-06-25",526.64
"9181","2002-06-26",524.25
"9182","2002-06-27",532.16
"9183","2002-06-28",533.07
"9184","2002-07-01",523.49
"9185","2002-07-02",512.88
"9186","2002-07-03",513.24
"9187","2002-07-05",529.49
"9188","2002-07-08",525.32
"9189","2002-07-09",512.93
"9190","2002-07-10",496.94
"9191","2002-07-11",497.7
"9192","2002-07-12",494.44
"9193","2002-07-15",490.73
"9194","2002-07-16",482.42
"9195","2002-07-17",484.34
