"","CASEID","WEIGHT","PROVINCP","URBRUR","URBSIZEP","HHINCTOT","M101"
"12660",6454,246,48,1,1,49000,6450
"12661",6453,246,48,1,1,50000,2676
"12662",10030,519,48,1,1,16000,1530
"12663",9945,509,48,1,1,11000,1273
"12664",9944,509,48,1,1,100,190
"12665",4,1,48,1,1,39000,4568
"12666",11334,696,48,1,1,68000,473
"12667",8041,315,48,1,1,80000,4950
"12668",9049,398,48,1,1,20000,1138
"12669",8796,374,48,1,1,73000,4688
"12670",10222,546,48,1,1,72000,5050
"12671",11880,792,48,1,1,24000,4619
"12672",10561,586,48,1,1,67000,2011
"12673",6928,263,48,1,1,29000,1120
"12674",9638,467,48,1,1,57000,2394
"12675",10090,527,48,1,1,29000,5029
"12676",11479,722,48,1,1,39000,4290
"12677",12128,835,48,1,1,79000,4758
"12678",11237,683,48,1,1,66000,2068
"12679",11753,770,48,1,1,55000,2998
"12680",11251,685,48,1,1,38000,440
"12681",8076,317,48,1,1,54000,2043
"12682",11697,759,48,1,1,140000,4763
"12683",9398,432,48,1,1,13000,432
"12684",10418,566,48,1,1,15000,0
"12685",6452,246,48,1,1,25000,299
"12686",8075,317,48,1,1,47000,10162
"12687",9369,429,48,1,1,36000,1081
"12688",10515,582,48,1,1,59000,3471
"12689",12044,820,48,1,1,52000,2211
"12690",8232,330,48,1,1,36000,660
"12691",9598,462,48,1,1,27000,800
"12692",12581,925,48,1,1,110000,2134
"12693",9468,442,48,1,1,20000,494
"12694",12815,972,48,1,1,81000,4700
"12695",9162,410,48,1,1,38000,280
"12696",9467,442,48,1,1,25000,-9602
"12697",11181,673,48,1,1,39000,2853
"12698",10173,537,48,1,1,90000,6684
"12699",12951,1010,48,1,1,72000,4197
"12700",12253,856,48,1,1,110000,3855
"12701",11420,710,48,1,1,25000,580
"12702",9534,452,48,1,1,18000,311
"12703",9048,398,48,1,1,14000,600
"12704",9047,398,48,1,1,14000,180
"12705",9046,398,48,1,1,14000,264
"12706",9045,398,48,1,1,15000,244
"12707",9466,442,48,1,1,27000,355
"12708",8497,348,48,1,1,9200,460
"12709",8084,318,48,1,1,130000,6090
"12710",11662,752,48,1,1,73000,2490
"12711",12160,839,48,1,1,120000,13795
"12712",10317,557,48,1,1,58000,5686
"12713",9724,479,48,1,1,55000,1101
"12714",14158,1391,48,1,1,160000,2950
"12715",11066,654,48,1,1,33000,1485
"12716",7083,269,48,1,1,91000,906
"12717",458,37,48,1,1,24000,1211
"12718",9380,430,48,1,1,29000,2307
"12719",9465,442,48,1,1,28000,1354
"12720",10951,638,48,1,1,50000,2442
"12721",10619,595,48,1,1,57000,7267
"12722",9044,398,48,1,1,9600,480
"12723",11021,647,48,1,1,36000,1395
"12724",11065,654,48,1,1,36000,1659
"12725",10481,577,48,1,1,49000,4510
"12726",10425,567,48,1,1,84000,4712
"12727",10050,522,48,1,1,57000,1221
"12728",11894,794,48,1,1,47000,2677
"12729",9723,479,48,1,1,65000,5544
"12730",11389,704,48,1,1,5200,700
"12731",11180,673,48,1,1,38000,2843
"12732",8681,365,48,1,1,19000,0
"12733",6732,257,48,1,1,3400,330
"12734",9574,459,48,1,1,3300,1600
"12735",9043,398,48,1,1,36000,566
"12736",9042,398,48,1,1,16000,1154
"12737",10443,570,48,1,1,1e+05,7360
"12738",11708,762,48,1,1,22000,1272
"12739",11440,714,48,1,1,1e+05,6535
"12740",9943,509,48,1,1,150000,7200
"12741",12024,816,48,1,1,27000,4229
"12742",11064,654,48,1,1,31000,1423
"12743",9041,398,48,1,1,19000,240
"12744",9663,470,48,1,1,12000,558
"12745",12182,844,48,1,1,8000,1490
"12746",2243,106,48,1,1,6100,510
"12747",10804,621,48,1,1,150000,9010
"12748",9040,398,48,1,1,26000,290
"12749",9039,398,48,1,1,24000,785
"12750",6927,263,48,1,1,12000,290
"12751",9038,398,48,1,1,16000,40
"12752",9662,470,48,1,1,24000,3809
"12753",13025,1034,48,1,1,74000,7087
"12754",8780,373,48,1,1,44000,991
"12755",9533,452,48,1,1,25000,782
"12756",10480,577,48,1,1,55000,224
"12757",11020,647,48,1,1,74000,2778
"12758",10479,577,48,1,1,24000,2975
"12759",10560,586,48,1,1,32000,1492
"12760",9956,511,48,1,1,70000,6372
"12761",13441,1138,48,1,1,90000,1860
"12762",9135,407,48,1,1,50000,2419
"12763",11543,732,48,1,1,27000,603
"12764",11893,794,48,1,1,52000,7505
"12765",10497,580,48,1,1,39000,2270
"12766",10589,590,48,1,1,13000,789
"12767",9464,442,48,1,1,78000,1456
"12768",9025,397,48,1,1,88000,6050
"12769",9722,479,48,1,1,61000,36774
"12770",7587,290,48,1,1,49000,8438
"12771",10300,554,48,1,1,52000,2160
"12772",11637,749,48,1,1,43000,410
"12773",11019,647,48,1,1,86000,4412
"12774",12001,812,48,1,1,1e+05,7030
"12775",10166,536,48,1,1,77000,720
"12776",457,37,48,1,1,13000,700
"12777",5304,206,48,1,1,55000,3955
"12778",6389,243,48,1,1,41000,3623
"12779",10968,642,48,1,1,130000,4655
"12780",10733,610,48,1,1,60000,1545
"12781",10792,619,48,1,1,19000,960
"12782",11388,704,48,1,1,3200,250
"12783",12471,901,48,1,1,91000,5940
"12784",9037,398,48,1,1,21000,1396
"12785",11892,794,48,1,1,160000,8120
"12786",10377,562,48,1,1,32000,2776
"12787",10825,623,48,1,1,56000,4922
"12788",8779,373,48,1,1,18000,620
"12789",9397,432,48,1,1,120000,2749
"12790",10909,632,48,1,1,90000,8480
"12791",456,37,48,1,1,18000,945
"12792",11661,752,48,1,1,55000,6535
"12793",9379,430,48,1,1,34000,2680
"12794",6926,263,48,1,1,16000,686
"12795",10036,520,48,1,1,51000,2705
"12796",11818,780,48,1,1,13000,7255
"12797",11559,735,48,1,1,9600,1715
"12798",4590,181,48,1,1,11000,188
"12799",9772,486,48,1,1,11000,417
"12800",8274,333,48,1,1,14000,44
"12801",1304,70,48,1,1,33000,4555
"12802",9226,417,48,1,1,15000,50
"12803",7673,294,48,1,1,16000,623
"12804",7672,294,48,1,1,13000,0
"12805",7671,294,48,1,1,13000,0
"12806",7670,294,48,1,1,16000,1116
"12807",10316,557,48,1,1,44000,1407
"12808",10287,551,48,1,1,86000,2912
"12809",8770,372,48,1,1,48000,3045
"12810",12360,880,48,1,1,25000,650
"12811",10765,616,48,1,1,11000,2350
"12812",8112,320,48,1,1,34000,3436
"12813",11365,700,48,1,1,48000,1798
"12814",6451,246,48,1,1,13000,296
"12815",11857,788,48,1,1,39000,724
"12816",9463,442,48,1,1,43000,320
"12817",8074,317,48,1,1,20000,1135
"12818",10221,546,48,1,1,29000,8312
"12819",11464,720,48,1,1,99000,8560
"12820",9462,442,48,1,1,40000,276
"12821",11660,752,48,1,1,71000,3630
"12822",12961,1014,48,1,1,25000,1226
"12823",13198,1070,48,1,1,150000,9890
"12824",10507,581,48,1,1,1e+05,4189
"12825",11696,759,48,1,1,89000,3440
"12826",7174,273,48,1,1,47000,2953
"12827",11293,691,48,1,1,21000,1111
"12828",11450,716,48,1,1,79000,5072
"12829",7461,286,48,1,1,32000,1130
"12830",8496,348,48,1,1,12000,1041
"12831",12918,1001,48,1,1,94000,6920
"12832",12199,848,48,1,1,120000,3478
"12833",9085,402,48,1,1,33000,3819
"12834",11070,655,48,1,1,37000,381
"12835",11891,794,48,1,1,88000,7065
"12836",5486,213,48,1,1,72000,4646
"12837",10886,629,48,1,1,110000,4970
"12838",9721,479,48,1,1,55000,630
"12839",11155,669,48,1,1,130000,5068
"12840",13552,1162,48,1,1,110000,3092
"12841",12716,952,48,1,1,54000,2137
"12842",11208,678,48,1,1,53000,6012
"12843",8040,315,48,1,1,82000,-11138
"12844",11097,659,48,1,1,12000,536
"12845",11034,649,48,1,1,52000,10684
"12846",9720,479,48,1,1,55000,1917
"12847",10478,577,48,1,1,59000,3131
"12848",12152,838,48,1,1,86000,3068
"12849",10824,623,48,1,1,60000,6614
"12850",10196,542,48,1,1,54000,3590
"12851",10600,592,48,1,1,60000,3644
"12852",11194,675,48,1,1,66000,1450
"12853",9378,430,48,1,1,36000,2464
"12854",11118,665,48,1,1,39000,1435
"12855",10772,617,48,1,1,52000,5002
"12856",9585,460,48,1,1,27000,1578
"12857",10477,577,48,1,1,26000,1663
"12858",11954,803,48,1,1,50000,1908
"12859",9906,503,48,1,1,23000,2748
"12860",12165,840,48,1,1,130000,11261
"12861",8291,334,48,1,1,35000,1566
"12862",11398,706,48,1,1,33000,679
"12863",8769,372,48,1,1,39000,3539
"12864",9287,421,48,1,1,7800,1640
"12865",10099,528,48,1,1,38000,546
"12866",11653,751,48,1,1,52000,1246
"12867",11219,680,48,1,1,95000,3023
"12868",13062,1041,48,1,1,95000,30958
"12869",11346,698,48,1,1,82000,7684
"12870",10149,533,48,1,1,71000,4490
"12871",10588,590,48,1,1,36000,3918
"12872",10823,623,48,1,1,58000,1230
"12873",9368,429,48,1,1,18000,260
"12874",9367,429,48,1,1,36000,1369
"12875",9461,442,48,1,1,49000,126
"12876",11587,738,48,1,1,53000,2420
"12877",12265,858,48,1,1,180000,14990
"12878",11430,713,48,1,1,35000,15328
"12879",10049,522,48,1,1,28000,892
"12880",8795,374,48,1,1,25000,850
"12881",11593,739,48,1,1,40000,2090
"12882",10048,522,48,1,1,37000,1070
"12883",8680,365,48,1,1,0,729
"12884",5197,201,48,1,1,66000,2765
"12885",2639,120,48,1,1,14000,3545
"12886",11419,710,48,1,1,14000,644
"12887",7866,305,48,1,1,54000,4290
"12888",12284,860,48,1,1,46000,1056
"12889",10277,549,48,1,1,70000,2650
"12890",9703,477,48,1,1,21000,1202
"12891",12340,874,48,1,1,120000,729
"12892",6821,260,48,1,1,35000,2760
"12893",10417,566,48,1,1,12000,1023
"12894",11250,685,48,1,1,36000,3018
"12895",11364,700,48,1,1,1e+05,4037
"12896",9460,442,48,1,1,31000,1558
"12897",10941,637,48,1,1,1e+05,9505
"12898",13525,1152,48,1,1,70000,2757
"12899",9036,398,48,1,1,11000,500
"12900",8059,316,48,1,1,96000,5073
"12901",8895,383,48,1,1,39000,2060
"12902",12302,868,48,1,1,62000,2895
"12903",9629,466,48,1,1,51000,2986
"12904",10905,631,48,1,1,79000,3504
"12905",10353,560,48,1,1,1e+05,3666
"12906",8768,372,48,1,1,25000,120
"12907",8767,372,48,1,1,16000,980
"12908",10829,625,48,1,1,58000,2460
"12909",10482,578,48,1,1,98000,2060
"12910",8766,372,48,1,1,42000,1620
"12911",11849,787,48,1,1,8900,112
"12912",10514,582,48,1,1,60000,2228
"12913",10071,525,48,1,1,46000,4625
"12914",10551,585,48,1,1,41000,6650
"12915",11256,687,48,1,1,81000,7980
"12916",11033,649,48,1,1,56000,1736
"12917",10040,521,48,1,1,89000,3083
"12918",11484,723,48,1,1,120000,9278
"12919",10460,574,48,1,1,140000,6390
"12920",11483,723,48,1,1,10000,2310
"12921",11063,654,48,1,1,33000,2765
"12922",6925,263,48,1,1,24000,1120
"12923",12818,973,48,1,1,120000,4720
"12924",11549,733,48,1,1,72000,2770
"12925",12571,923,48,1,1,130000,3655
"12926",10416,566,48,1,1,34000,733
"12927",11735,767,48,1,1,34000,1280
"12928",9830,494,48,1,1,71000,2845
"12929",10749,613,48,1,1,82000,6428
"12930",10415,566,48,1,1,66000,2800
"12931",12339,874,48,1,1,50000,3399
"12932",10106,529,48,1,1,46000,2796
"12933",12707,949,48,1,1,58000,2455
"12934",12120,833,48,1,1,68000,9068
"12935",13404,1130,48,1,1,67000,2610
"12936",11207,678,48,1,1,60000,6750
"12937",10654,598,48,1,1,55000,3407
"12938",13266,1087,48,1,1,91000,9420
"12939",11728,766,48,1,1,53000,1500
"12940",11734,767,48,1,1,110000,3740
"12941",12170,841,48,1,1,1e+05,11870
"12942",12722,954,48,1,1,110000,7560
"12943",12300,867,48,1,1,90000,3431
"12944",11956,804,48,1,1,49000,872
"12945",11856,788,48,1,1,140000,12205
"12946",11249,685,48,1,1,71000,1360
"12947",12511,912,48,1,1,61000,3160
"12948",9511,447,48,1,1,24000,904
"12949",11014,646,48,1,1,72000,6575
"12950",9101,403,48,1,1,78000,5195
"12951",6924,263,48,1,1,0,420
"12952",11314,693,48,1,1,110000,2105
"12953",10930,635,48,1,1,71000,5044
"12954",10059,523,48,1,1,11000,989
"12955",11501,725,48,1,1,69000,2097
"12956",10690,604,48,1,1,86000,2152
"12957",10172,537,48,1,1,64000,2666
"12958",6923,263,48,1,1,29000,2045
"12959",13227,1078,48,1,1,2e+05,4010
"12960",10489,579,48,1,1,48000,1444
"12961",9286,421,48,1,1,59000,3263
"12962",8679,365,48,1,1,120000,5888
"12963",12247,854,48,1,1,77000,5080
"12964",8477,346,48,1,1,45000,630
"12965",7895,306,48,1,1,36000,910
"12966",9942,509,48,1,1,4800,102
"12967",9377,430,48,1,1,30000,171
"12968",11855,788,48,1,1,93000,11030
"12969",10818,622,48,1,1,130000,12506
"12970",10342,558,48,1,1,67000,4050
"12971",12023,816,48,1,1,45000,4540
"12972",10451,572,48,1,1,96000,11715
"12973",13051,1039,48,1,1,57000,1178
"12974",9711,478,48,1,1,16000,2430
"12975",9248,418,48,1,1,40000,2510
"12976",11581,737,48,1,1,25000,900
"12977",12499,909,48,1,1,120000,9058
"12978",10467,576,48,1,1,1e+05,8233
"12979",11333,696,48,1,1,79000,6910
"12980",7969,310,48,1,1,37000,3679
"12981",11363,700,48,1,1,57000,3180
"12982",11024,648,48,1,1,120000,10600
"12983",11652,751,48,1,1,78000,4595
"12984",12252,856,48,1,1,110000,2356
"12985",11075,656,48,1,1,70000,4600
"12986",8637,360,48,1,1,19000,240
"12987",10771,617,48,1,1,35000,550
"12988",9459,442,48,1,1,20000,820
"12989",11189,674,48,1,1,110000,15600
"12990",10391,563,48,1,1,120000,3986
"12991",11313,693,48,1,1,1e+05,6340
"12992",10803,621,48,1,1,110000,2972
"12993",11096,659,48,1,1,8500,3266
"12994",9489,445,48,1,1,110000,7680
"12995",11397,706,48,1,1,26000,1477
"12996",12127,835,48,1,1,120000,10553
"12997",7923,308,48,1,1,61000,15320
"12998",11188,674,48,1,1,120000,12116
"12999",10866,626,48,1,1,150000,46500
"13000",10689,604,48,1,1,300,1509
"13001",9628,466,48,1,1,110000,4863
"13002",10414,566,48,1,1,36000,150
"13003",10878,628,48,1,1,93000,7718
"13004",12008,814,48,1,1,150000,5202
"13005",10789,618,48,1,1,110000,6309
"13006",10513,582,48,1,1,65000,7255
"13007",10908,632,48,1,1,63000,3880
"13008",11312,693,48,1,1,16000,970
"13009",11375,702,48,1,1,37000,3140
"13010",6922,263,48,1,1,19000,3371
"13011",10573,587,48,1,1,110000,10846
"13012",10506,581,48,1,1,90000,5670
"13013",9376,430,48,1,1,29000,872
"13014",9458,442,48,1,1,65000,7424
"13015",9986,512,48,1,1,47000,6303
"13016",10105,529,48,1,1,150000,9050
"13017",8111,320,48,1,1,58000,2753
"13018",7049,268,48,1,1,50000,3865
"13019",11727,766,48,1,1,41000,4306
"13020",9627,466,48,1,1,50000,1049
"13021",10505,581,48,1,1,110000,2115
"13022",11659,752,48,1,1,62000,3160
"13023",11625,746,48,1,1,47000,2596
"13024",11214,679,48,1,1,74000,7988
"13025",10572,587,48,1,1,190000,7975
"13026",10424,567,48,1,1,53000,1270
"13027",9247,418,48,1,1,73000,822
"13028",10070,525,48,1,1,120000,11785
"13029",12086,826,48,1,1,72000,6921
"13030",11460,719,48,1,1,48000,2059
"13031",6450,246,48,1,1,0,1340
"13032",12327,873,48,1,1,55000,1040
"13033",11478,722,48,1,1,250000,7310
"13034",11165,671,48,1,1,1e+05,17010
"13035",11903,795,48,1,1,140000,3720
"13036",8794,374,48,1,1,25000,2061
"13037",7700,296,48,1,1,36000,2704
"13038",11592,739,48,1,1,24000,2484
"13039",8010,313,48,1,1,39000,2498
"13040",10788,618,48,1,1,96000,1480
"13041",9719,479,48,1,1,66000,1528
"13042",11890,794,48,1,1,50000,622
"13043",9199,414,48,1,1,16000,510
"13044",13493,1145,48,1,1,17000,576
"13045",9845,496,48,1,1,55000,4080
"13046",10904,631,48,1,1,40000,2732
"13047",9035,398,48,1,1,25000,6411
"13048",10171,537,48,1,1,44000,290
"13049",8793,374,48,1,1,21000,278
"13050",4514,179,48,1,1,15000,310
"13051",455,37,48,1,1,16000,935
"13052",11704,761,48,1,1,76000,5077
"13053",11721,765,48,1,1,28000,2055
"13054",11504,726,48,1,1,270000,8204
"13055",11418,710,48,1,1,33000,1572
"13056",9661,470,48,1,1,12000,120
"13057",11387,704,48,1,1,3000,520
"13058",4617,182,48,1,1,21000,1170
"13059",9899,502,48,1,1,18000,130
"13060",10089,527,48,1,1,8900,874
"13061",9660,470,48,1,1,5000,15
"13062",10903,631,48,1,1,45000,2745
"13063",10748,613,48,1,1,28000,2379
"13064",10476,577,48,1,1,21000,593
"13065",11417,710,48,1,1,20000,23660
"13066",11069,655,48,1,1,38000,570
"13067",11062,654,48,1,1,32000,1106
"13068",8266,332,48,1,1,13000,1312
"13069",7173,273,48,1,1,27000,3560
"13070",7968,310,48,1,1,24000,2395
"13071",12181,844,48,1,1,13000,1079
"13072",10614,594,48,1,1,26000,3495
"13073",10315,557,48,1,1,31000,150
"13074",3807,157,48,1,1,9700,245
"13075",10964,641,48,1,1,19000,1847
"13076",454,37,48,1,1,12000,1021
"13077",10185,541,48,1,1,13000,1443
"13078",8998,394,48,1,1,31000,2810
"13079",11133,666,48,1,1,19000,2596
"13080",10963,641,48,1,1,5100,240
"13081",11061,654,48,1,1,35000,2051
"13082",11262,688,48,1,1,65000,7168
"13083",9659,470,48,1,1,29000,1011
"13084",10706,607,48,1,1,81000,2420
"13085",11047,651,48,1,1,37000,2127
"13086",10286,551,48,1,1,37000,2045
"13087",10450,572,48,1,1,77000,1972
"13088",9637,467,48,1,1,62000,3762
"13089",11636,749,48,1,1,59000,6525
"13090",11692,757,48,1,1,1e+05,18250
"13091",10791,619,48,1,1,81000,3445
"13092",10596,591,48,1,1,62000,5616
"13093",11936,800,48,1,1,37000,2270
"13094",7048,268,48,1,1,61000,7001
"13095",10376,562,48,1,1,30000,2300
"13096",11381,703,48,1,1,62000,1847
"13097",10432,568,48,1,1,73000,2220
"13098",10504,581,48,1,1,110000,5546
"13099",11311,693,48,1,1,38000,750
"13100",10314,557,48,1,1,36000,822
"13101",9584,460,48,1,1,89000,10744
"13102",10714,608,48,1,1,140000,22100
"13103",12891,993,48,1,1,30000,4841
"13104",11602,741,48,1,1,80000,13245
"13105",10065,524,48,1,1,60000,4917
"13106",10442,570,48,1,1,62000,1842
"13107",11179,673,48,1,1,41000,1064
"13108",11132,666,48,1,1,51000,6069
"13109",11935,800,48,1,1,55000,2036
"13110",10346,559,48,1,1,45000,650
"13111",11463,720,48,1,1,50000,3495
"13112",12022,816,48,1,1,45000,6435
"13113",10705,607,48,1,1,84000,4170
"13114",9266,419,48,1,1,98000,2375
"13115",9457,442,48,1,1,37000,0
"13116",13265,1087,48,1,1,68000,6265
"13117",11332,696,48,1,1,81000,9029
"13118",10227,547,48,1,1,8900,350
"13119",9488,445,48,1,1,180000,1540
"13120",9034,398,48,1,1,23000,370
"13121",11658,752,48,1,1,50000,4560
"13122",11396,706,48,1,1,28000,60
"13123",10902,631,48,1,1,40000,7420
"13124",9752,484,48,1,1,27000,2679
"13125",10512,582,48,1,1,65000,4320
"13126",9144,408,48,1,1,84000,12531
"13127",8792,374,48,1,1,59000,240
"13128",11825,782,48,1,1,91000,5046
"13129",10704,607,48,1,1,110000,4244
"13130",12283,860,48,1,1,2e+05,11530
"13131",10822,623,48,1,1,140000,3826
"13132",11018,647,48,1,1,140000,4870
"13133",11310,693,48,1,1,62000,3242
"13134",13455,1140,48,1,1,76000,6511
"13135",12612,934,48,1,1,130000,8601
"13136",7047,268,48,1,1,43000,1710
"13137",10154,534,48,1,1,45000,9495
"13138",10764,616,48,1,1,37000,2881
"13139",11345,698,48,1,1,66000,4220
"13140",11666,754,48,1,1,170000,3980
"13141",8290,334,48,1,1,63000,1769
"13142",9636,467,48,1,1,66000,3653
"13143",11831,784,48,1,1,110000,5069
"13144",10957,639,48,1,1,110000,6709
"13145",13285,1093,48,1,1,180000,2140
"13146",11013,646,48,1,1,120000,13025
"13147",8765,372,48,1,1,33000,1229
"13148",6449,246,48,1,1,10000,6808
"13149",9285,421,48,1,1,150000,14280
"13150",10176,538,48,1,1,170000,8368
"13151",8073,317,48,1,1,60000,4242
"13152",12236,853,48,1,1,69000,5494
"13153",12235,853,48,1,1,92000,3275
"13154",12754,957,48,1,1,150000,8127
"13155",12116,832,48,1,1,82000,574
"13156",10877,628,48,1,1,44000,215
"13157",9718,479,48,1,1,60000,4553
"13158",11889,794,48,1,1,54000,2810
"13159",8072,317,48,1,1,35000,3690
"13160",11965,805,48,1,1,87000,13410
"13161",10511,582,48,1,1,46000,4864
"13162",11007,645,48,1,1,66000,7259
"13163",10088,527,48,1,1,21000,1748
"13164",8071,317,48,1,1,43000,825
"13165",11395,706,48,1,1,43000,1279
"13166",11115,664,48,1,1,68000,1519
"13167",10456,573,48,1,1,210000,-6199
"13168",10871,627,48,1,1,85000,3669
"13169",8791,374,48,1,1,12000,90
"13170",11752,770,48,1,1,49000,5644
"13171",9658,470,48,1,1,44000,470
"13172",10759,615,48,1,1,80000,67892.53
"13173",11902,795,48,1,1,97000,6596
"13174",9456,442,48,1,1,58000,57131
"13175",8764,372,48,1,1,21000,710
"13176",8790,374,48,1,1,27000,765
"13177",12085,826,48,1,1,93000,13360
"13178",11331,696,48,1,1,43000,3873
"13179",11820,781,48,1,1,63000,3364
"13180",10962,641,48,1,1,55000,1180
"13181",10967,642,48,1,1,150000,18260
"13182",9583,460,48,1,1,48000,4885
"13183",12143,837,48,1,1,1e+05,7790
"13184",8083,318,48,1,1,20000,1040
"13185",8883,382,48,1,1,140000,3725
"13186",12000,812,48,1,1,60000,2025
"13187",10966,642,48,1,1,110000,7650
"13188",8789,374,48,1,1,43000,398
"13189",11218,680,48,1,1,88000,3973
"13190",9792,489,48,1,1,35000,945
"13191",9905,503,48,1,1,74000,18268
"13192",10475,577,48,1,1,54000,1600
"13193",10064,524,48,1,1,59000,4165
"13194",10363,561,48,1,1,61000,5505
"13195",8070,317,48,1,1,10000,887
"13196",11901,795,48,1,1,75000,3257
"13197",10885,629,48,1,1,66000,1814
"13198",9215,416,48,1,1,120000,4856
"13199",5214,202,48,1,1,95000,27419
"13200",8803,375,48,1,1,19000,1485
"13201",12195,847,48,1,1,33000,4337
"13202",10742,612,48,1,1,64000,2483
"13203",12180,844,48,1,1,86000,5240
"13204",9635,467,48,1,1,160000,1311
"13205",10713,608,48,1,1,73000,7913
"13206",9366,429,48,1,1,2000,180
"13207",10025,518,48,1,1,130000,8710
"13208",10925,633,48,1,1,95000,2546
"13209",11110,663,48,1,1,84000,4462
"13210",7769,300,48,1,1,110000,3446
"13211",11707,762,48,1,1,16000,2915
"13212",10474,577,48,1,1,65000,2424
"13213",8069,317,48,1,1,27000,1569
"13214",10503,581,48,1,1,130000,-2081
"13215",11162,670,48,1,1,110000,2820
"13216",9829,494,48,1,1,60000,5644
"13217",10608,593,48,1,1,76000,5490
"13218",2242,106,48,1,1,5300,498
"13219",11888,794,48,1,1,52000,8906
"13220",8058,316,48,1,1,15000,2149
"13221",10989,644,48,1,1,59000,4104
"13222",11838,785,48,1,1,46000,1740
"13223",9510,447,48,1,1,34000,3710
"13224",6477,247,48,1,1,61000,1570
"13225",8476,346,48,1,1,58000,4105
"13226",5021,194,48,1,1,130000,1671
"13227",9412,435,48,1,1,150000,11214
"13228",9740,482,48,1,1,98000,6738
"13229",8920,385,48,1,1,32000,2696
"13230",8867,381,48,1,1,90000,1050
"13231",8179,326,48,1,1,83000,6785
"13232",4334,174,48,1,1,24000,262
"13233",4987,193,48,1,1,50000,3111
"13234",4333,174,48,1,1,42000,3763
"13235",6022,231,48,1,1,44000,2377
"13236",7699,296,48,1,1,210000,9086
"13237",7330,280,48,1,1,1e+05,2172
"13238",5258,204,48,1,1,110000,5698
"13239",8706,367,48,1,1,130000,14572
"13240",7518,288,48,1,1,110000,10570
"13241",5965,230,48,1,1,110000,10610
"13242",9225,417,48,1,1,50000,8931
"13243",8394,341,48,1,1,4500,7090
"13244",8488,347,48,1,1,170000,15130
"13245",5901,228,48,1,1,260000,9348
"13246",6269,238,48,1,1,200,666
"13247",11302,692,48,2,3,24000,1100
"13248",12991,1023,48,2,3,36000,2248
"13249",12864,982,48,2,3,110000,5665
"13250",12164,840,48,2,3,110000,13650
"13251",12028,817,48,2,3,66000,8096
"13252",10618,595,48,2,3,11000,39
"13253",11309,693,48,2,3,55000,8536
"13254",13093,1047,48,2,3,82000,2970
"13255",10571,587,48,2,3,90000,2990
"13256",11765,773,48,2,3,160000,12221
"13257",11824,782,48,2,3,66000,11160
"13258",14012,1335,48,2,3,65000,6000
"13259",9695,475,48,2,3,27000,6950
