"","Chromosome","Genome.Order","gm05296","gm03563","gm01535","gm07081","gm01750","gm03134","gm13330","gm13031","gm01524"
"2172",21,1304,-0.000537,NA,NA,0.133182,-0.018669,-0.033073,NA,0.022121,0.010109
"2173",21,1305,0.135108,-0.116083,-0.116083,-0.045912,-0.063195,-0.010815,-0.089996,-0.126822,-0.099626
"2174",21,1306,-0.035989,-0.08896,-0.08896,NA,-0.07368,-0.069678,-0.107894,NA,-0.000932
"2175",21,1307,0.007273,-0.172875,-0.172875,-0.00101,0.165247,0.003811,-0.207304,-0.152171,-0.095979
"2176",21,1308,0.208629,-0.10724,-0.10724,0.039591,0.010061,0.092897,-0.117873,0.10611,0.016811
"2177",21,1309,0.155372,-0.148947,-0.148947,0.055719,0.117657,-0.003102,-0.185284,-0.128042,-0.071923
"2178",21,1310,0.121967,-0.092276,-0.092276,0.145934,0.08435,0.157478,-0.1407,0.009947,0.06596
"2179",21,1312,0.137092,-0.049076,-0.049076,0.006808,0.003594,-0.00965,-0.157025,-0.051677,-0.20205
"2180",21,1313,0.02118,-0.09495,-0.09495,-0.014785,-0.069656,-0.001352,-0.132948,0.047621,0.097193
"2181",21,1314,-0.058426,-0.146717,-0.146717,-0.037154,-0.021033,-0.090359,-0.159652,-0.120417,-0.051487
"2182",21,1315,-0.069056,0.009462,0.009462,0.018355,0.166557,-0.069382,0.014947,-0.014007,-0.04384
"2183",21,1316,-0.002217,NA,NA,NA,-0.096934,NA,0.294536,0.235622,-0.050908
"2184",21,1317,-0.083595,0.086558,0.086558,0.056205,-0.051887,NA,0.01423,0.031128,-0.05487
"2185",21,1318,-0.052918,0.045332,0.045332,0.003369,-0.00839,-0.024271,0.035348,0.014802,0.043414
"2186",21,1319,-0.035516,0.020799,0.020799,-0.053991,-0.010221,-0.013073,0.022589,0.008428,0.042724
"2187",21,1320,-0.061284,0.05171,0.05171,0.026393,-0.110709,-0.049458,NA,0.010756,-0.107886
"2188",21,1321,-0.037644,-0.051335,-0.051335,-0.092653,0.006835,-0.014875,-0.101817,-0.074429,-0.035203
"2189",21,1323,-0.003717,0.005279,0.005279,-0.166935,-0.019602,-0.040161,0.002141,-0.097427,-0.035835
"2190",21,1324,-0.038488,0.038197,0.038197,-0.03621,0.087223,-0.041282,0.059521,0.228552,-0.042986
"2191",21,1325,0.006049,0.044285,0.044285,0.00042,NA,0.02327,0.084413,0.093012,0.085038
"2192",21,1326,NA,0.15531,0.15531,0.091931,0.080471,NA,0.145776,0.027087,-0.058054
"2193",21,1327,0.020326,0.005361,0.005361,0.035797,-0.011149,0.089916,-0.003831,0.008872,0.028096
"2194",21,1328,0.02616,NA,NA,-0.062353,-0.065478,-0.025608,-0.037995,-0.066579,-0.125594
"2195",21,1329,0.022213,-0.012337,-0.012337,-0.143314,0.070338,-0.028237,-0.097135,0.005645,-0.034604
"2196",22,1330,-0.026188,-0.117615,-0.117615,-0.154931,0.014096,-0.072648,-0.080159,-0.105877,-0.083785
"2197",22,1331,0.057554,-0.010391,-0.010391,-0.064307,-0.034105,0.04938,-0.004803,-0.000867,-0.065607
"2198",22,1332,0.022231,0.04384,0.04384,-0.049703,-0.011617,0.011392,0.046859,0.077936,-0.101042
"2199",22,1335,0.047615,-0.049866,-0.049866,-0.036247,0.007185,0.054116,-0.132974,-0.02494,-0.145157
"2200",22,1336,0.198816,NA,NA,0.230628,-0.127366,0.134987,NA,0.147853,-0.13772
"2201",22,1337,-0.090845,0.04126,0.04126,-0.053842,0.042743,-0.061215,0.063507,0.03361,-0.071993
"2202",22,1338,0.119789,0.049763,0.049763,0.01422,NA,0.118327,0.02349,0.106707,0.043073
"2203",22,1339,NA,NA,NA,NA,0.030653,NA,NA,NA,NA
"2204",22,1340,0.062683,0.026831,0.026831,0.187452,0.082879,0.032423,-0.000343,0.091287,0.144218
"2205",22,1341,0.152443,0.172209,0.172209,7.5e-05,-0.043453,0.260718,0.172997,0.060449,-0.044858
"2206",22,1342,0.072251,0.143149,0.143149,0.08618,0.074217,0.026166,0.130433,0.093588,-0.044073
"2207",22,1343,0.015905,0.122712,0.122712,-0.020451,-0.025342,0.082524,0.143717,0.088179,-0.151564
"2208",22,1344,-0.012173,-0.003305,-0.003305,-0.031555,NA,-0.027739,0.076152,0.12257,-0.121028
"2209",22,1346,NA,NA,NA,NA,-0.078803,NA,0.565153,NA,-0.192523
"2210",22,1347,-0.072988,0.049903,0.049903,-0.068332,-0.139301,-0.029609,0.086325,0.002725,-0.051993
"2211",22,1348,-0.118809,0.040114,0.040114,-0.117733,-0.133824,-0.095386,0.070255,0.001236,-0.106939
"2212",22,1349,-0.143734,0.098939,0.098939,-0.073221,-0.015415,-0.07895,0.118625,0.008328,-0.086728
"2213",22,1350,0.00799,0.180724,0.180724,-0.031907,-0.138073,0.047373,0.134677,0.057426,-0.111547
"2214",23,1351,-0.161546,-0.030683,-0.030683,-0.207864,-0.029805,-0.129734,0.000769,-0.13614,-0.210205
"2215",23,1352,0.475242,-0.071843,-0.071843,-0.064852,0.011009,-0.046171,-0.054514,-0.080853,-0.139564
"2216",23,1353,NA,-0.020832,-0.020832,NA,0.077546,NA,-0.128294,NA,-0.145014
"2217",23,1354,0.962713,-0.099246,-0.099246,0.094897,0.071068,0.168947,-0.136373,0.058852,-0.021226
"2218",23,1355,0.678214,NA,NA,0.795777,-0.012628,NA,-0.105887,NA,NA
"2219",23,1357,0.759521,-0.022534,-0.022534,-0.025382,0.07035,0.0485,-0.022057,0.000395,-0.040779
"2220",23,1358,0.735446,-0.070355,-0.070355,0.05147,-0.118565,-0.029221,-0.059047,0.018914,0.041411
"2221",23,1359,NA,-0.043327,-0.043327,0.088689,-0.003902,NA,-0.075618,-0.028362,-0.083831
"2222",23,1360,0.759835,0.003514,0.003514,0.041383,-0.120825,NA,0.0062,0.034803,0.012672
"2223",23,1361,0.823271,-0.026081,-0.026081,-0.103025,NA,-0.043925,-0.000718,-0.112968,-0.010854
"2224",23,1362,NA,-0.067277,-0.067277,0.127956,-0.159522,NA,-0.132579,-0.038913,-0.107958
"2225",23,1363,0.716995,-0.049771,-0.049771,-0.162352,-0.017669,-0.160279,-0.105902,-0.220112,-0.132549
"2226",23,1364,0.615864,-0.103763,-0.103763,0.003739,-0.006687,-0.005161,-0.109851,-0.111827,-0.054979
"2227",23,1365,0.685661,-0.090173,-0.090173,-0.010589,0.002675,-0.004837,-0.094972,-0.099081,-0.012924
"2228",23,1366,0.612426,-0.046501,-0.046501,-0.064092,-0.182943,0.002079,-0.046582,-0.028079,0.036058
"2229",23,1368,0.746506,-0.063067,-0.063067,-0.091957,-0.071234,-0.092528,-0.107977,-0.111219,-0.09743
"2230",23,1369,0.433825,-0.295273,-0.295273,-0.091877,-0.085659,-0.086995,NA,-0.138509,-0.176109
"2231",23,1370,NA,0.252416,0.252416,NA,0.100649,NA,0.037179,0.015842,-0.257464
"2232",23,1371,0.967451,0.035091,0.035091,0.227342,-0.071222,NA,0.018979,0.159524,0.02428
"2233",23,1372,NA,-0.084041,-0.084041,0.081979,NA,NA,-0.066245,0.049494,-0.302688
"2234",23,1373,NA,0.059465,0.059465,NA,0.137886,NA,-0.094248,0.01674,NA
"2235",23,1374,0.609482,-0.036684,-0.036684,-0.115571,0.140441,-0.038423,-0.005296,-0.066825,-0.137731
"2236",23,1375,1.082744,0.154311,0.154311,NA,-0.045565,0.207257,0.036015,0.238657,0.110588
"2237",23,1376,0.655286,-0.078687,-0.078687,-0.036073,0.004499,-0.17591,-0.063959,-0.047844,-0.068978
"2238",23,1377,0.862084,-0.117692,-0.117692,0.03915,0.011922,0.13764,-0.112426,0.065929,-0.088972
"2239",23,1379,0.668306,-0.115199,-0.115199,-0.014132,NA,-0.101928,-0.119458,-0.02714,-0.159097
"2240",23,1380,NA,-0.03366,-0.03366,0.109166,-0.061725,NA,-0.053119,0.063839,-0.030596
"2241",23,1381,0.477792,-0.079698,-0.079698,0.017223,-0.044808,0.038929,-0.058764,-0.169604,-0.10111
"2242",23,1382,0.628378,0.012431,0.012431,0.065981,-0.033687,NA,0.049537,-0.02168,-0.135775
"2243",23,1383,0.693036,-0.026987,-0.026987,-0.025048,0.105741,-0.012619,NA,0.005635,0.003967
"2244",23,1384,0.869171,-0.018711,-0.018711,0.118585,-0.055876,0.099606,0.025425,0.151395,-0.005679
"2245",23,1385,0.62221,0.003079,0.003079,-0.006188,0.079154,-0.026378,-0.084954,-0.18463,-0.145832
"2246",23,1386,0.904587,-0.016574,-0.016574,0.121493,-0.219312,NA,-0.101148,0.136007,-0.064579
"2247",23,1387,0.506883,-0.118504,-0.118504,NA,-0.110372,NA,NA,-0.123593,-0.105932
"2248",23,1388,NA,NA,NA,NA,-0.070455,NA,0.117288,-0.026811,NA
"2249",23,1390,0.517834,-0.093709,-0.093709,-0.048274,-0.074339,NA,-0.097053,-0.117834,-0.193339
"2250",23,1391,0.774403,0.000315,0.000315,-0.118839,-0.035773,0.017053,-0.031827,-0.089472,-0.019384
"2251",23,1392,0.689862,-0.028447,-0.028447,0.061291,-0.054007,0.044732,-0.017677,-0.008566,0.10763
"2252",23,1393,0.590917,-0.091412,-0.091412,-0.009453,-0.058474,-0.042558,NA,NA,0.048205
"2253",23,1394,0.931767,-0.035914,-0.035914,-0.080744,0.091288,0.057408,-0.038082,-0.018058,-0.020196
"2254",23,1395,0.933598,0.05185,0.05185,0.104962,-0.015639,NA,-0.053506,0.074753,-0.077424
"2255",23,1396,0.568248,-0.011983,-0.011983,0.047769,-0.166771,0.056259,-0.09556,0.020685,-0.128203
"2256",23,1397,0.660748,-0.002028,-0.002028,-0.156145,-0.072375,-0.019913,-0.101477,-0.134765,-0.160061
"2257",23,1398,0.639443,-0.037115,-0.037115,0.051051,0.033552,-0.047328,-0.05296,-0.109157,-0.176611
"2258",23,1399,0.799078,-0.153612,-0.153612,0.087601,-0.046487,-0.003692,-0.139886,0.009633,0.032573
"2259",23,1401,0.531052,-0.231012,-0.231012,-0.172281,0.109122,-0.029464,-0.216149,-0.171288,-0.185683
"2260",23,1402,0.958822,-0.032806,-0.032806,0.111813,0.107918,0.045964,-0.006479,0.059849,-0.034172
"2261",23,1403,0.799992,-0.031351,-0.031351,0.066395,-0.011584,0.059284,-0.04474,0.110038,0.06554
"2262",23,1404,0.804311,-0.080378,-0.080378,-0.000769,0.030105,-0.019484,-0.132626,-0.091904,-0.092039
"2263",23,1405,0.879181,0.028732,0.028732,NA,0.08194,NA,-0.054517,0.152847,-0.044471
"2264",23,1406,0.758389,-0.153398,-0.153398,0.096626,-0.10873,0.090712,-0.135876,0.092898,0.019569
"2265",23,1407,0.674154,-0.075586,-0.075586,-0.0902,-0.032845,0.11585,-0.011377,-0.09902,-0.072003
"2266",23,1408,0.736801,-0.058211,-0.058211,-0.042381,-0.061797,-0.025642,NA,-0.094735,-0.018661
"2267",23,1409,0.710277,-0.090964,-0.090964,-0.077235,NA,0.008546,-0.062725,-0.091064,-0.120609
"2268",23,1410,0.804139,0.231005,0.231005,NA,0.064512,-0.081498,0.066519,0.090772,-0.089247
"2269",23,1412,0.728311,NA,NA,0.0977,-0.035294,0.009433,0.017765,0.03286,0.020699
"2270",23,1413,0.775048,0.023176,0.023176,NA,-0.023378,-0.05689,NA,NA,-0.196561
"2271",23,1414,NA,-0.168298,-0.168298,0.022993,-0.00681,NA,-0.138176,0.007305,-0.141175
"2272",23,1415,0.653641,0.181989,0.181989,-0.044393,0.013935,-0.041626,0.027358,0.056247,-0.136157
"2273",23,1416,0.004061,0.019,0.019,-0.005623,0.033775,0.05559,-0.013139,-0.031628,0.025876
"2274",23,1417,0.822176,-0.019096,-0.019096,0.108572,0.043152,0.125995,-0.117289,0.090212,-0.093049
"2275",23,1418,0.866158,-0.055487,-0.055487,0.009496,-0.049803,0.017301,-0.061238,0.037234,0.025195
"2276",24,1419,-1.507496,-0.055342,-0.055342,-0.066629,0.086925,0.031851,-0.067469,-0.081816,-0.050537
"2277",26,1420,0.044302,-0.017059,-0.017059,0.512187,-0.038516,0.090124,0.005816,0.015331,-0.029342
"2278",26,1421,0.000731,0.094532,0.094532,0.653185,-0.017442,-0.059291,0.058531,NA,-0.032967
"2279",26,1423,-0.015168,-0.024064,-0.024064,0.311466,-0.071065,-0.070542,0.012128,-0.054464,-0.071775
"2280",26,1424,-0.107054,-0.057867,-0.057867,NA,-0.15962,-0.120962,-0.029129,NA,-0.080356
"2281",26,1425,-0.166999,0.017029,0.017029,0.370868,-0.039969,-0.146109,0.07189,-0.006722,-0.229189
"2282",26,1426,-0.028673,0.116959,0.116959,0.050487,-0.132475,-0.011052,-0.001539,-0.025344,0.009907
"2283",26,1427,-0.129532,NA,NA,0.015143,-0.086429,-0.042898,0.050357,0.030876,-0.054909
"2284",26,1428,-0.022751,0.048141,0.048141,0.032981,-0.024837,0.003878,0.142302,-0.052371,-0.002013
"2285",26,1429,-0.080826,0.113296,0.113296,0.093499,NA,0.018317,0.110978,0.032756,-0.03257
"2286",26,1430,NA,NA,NA,NA,0.014258,NA,NA,NA,NA
"2287",27,1431,0.101325,0.072162,0.072162,0.178247,-0.106427,NA,0.084181,0.117655,0.008689
"2288",27,1432,-0.10022,-0.179566,-0.179566,-0.183098,0.058514,NA,-0.1012,-0.135456,-0.04977
"2289",30,1434,0.007737,-0.032355,-0.032355,-0.038701,0.035735,0.005232,-0.854502,0.056186,-0.006526
"2290",30,1435,0.028245,-0.098513,-0.098513,-0.047335,-0.011716,-0.011368,-0.000985,-0.030222,-0.103848
"2291",30,1436,-0.01143,-0.025787,-0.025787,-0.162839,-0.059339,0.039143,-0.044476,-0.065032,-0.114228
"2292",30,1437,-0.050844,0.010732,0.010732,-0.059269,0.050023,NA,-0.354413,NA,0.014675
"2293",30,1438,-0.105963,0.111253,0.111253,-0.021533,-0.092053,-0.017237,0.087346,0.043686,0.027284
"2294",30,1439,-0.04526,-0.027133,-0.027133,0.010809,-0.117197,-0.016767,-0.021857,-0.010275,0.001084
"2295",30,1440,-0.085144,0.036962,0.036962,0.074572,-0.099081,0.041177,-0.076829,-0.066602,-0.121794
"2296",30,1441,-0.154332,-0.047849,-0.047849,-0.052124,0.336054,-0.023507,NA,-0.115566,-0.069462
"2297",30,1442,0.014572,-0.192034,-0.192034,0.072196,-0.041316,-0.063023,-0.315022,-0.072446,-0.080221
"2298",30,1443,-0.101014,-0.082953,-0.082953,0.007943,-0.232154,-0.048252,-0.064808,-0.108736,0.042877
"2299",30,1446,-0.243157,-0.016865,-0.016865,-0.058786,-0.049553,-0.196862,0.052661,-0.246416,-0.047824
"2300",30,1447,0.009665,0,0,-0.000532,0.012563,0.046145,-0.019241,-0.002566,0.04491
"2301",30,1448,-0.068162,-0.030725,-0.030725,-0.005823,0.334985,-0.035724,-0.019901,-0.013278,0.123771
"2302",30,1449,-0.01574,0.118747,0.118747,-0.006202,0.373598,-0.006945,0.098966,0.04164,-0.097254
"2303",30,1450,-0.038547,-0.150893,-0.150893,-0.010201,0.001796,0.018072,-0.188856,-0.124292,-0.139113
"2304",30,1451,0.055216,-0.05098,-0.05098,0.023465,-0.030405,0.004559,-0.070421,-0.03712,-0.014159
"2305",30,1452,-0.140802,-0.019844,-0.019844,-0.16775,-0.015012,-0.068886,-0.021872,-0.036014,-0.120712
"2306",30,1453,0.077311,-0.152439,-0.152439,-0.032412,-0.09755,0.010444,-0.154311,-0.117811,-0.046401
"2307",30,1454,-0.004188,0.043344,0.043344,NA,-0.158053,-0.052673,0.058375,NA,0.118797
"2308",30,1455,-0.078246,-0.014921,-0.014921,-0.113033,-0.165699,-0.094582,-0.097766,-0.133389,-0.099001
"2309",30,1457,-0.001363,0.095962,0.095962,0.236669,-0.062053,-0.141802,-0.030195,-0.138473,-0.168943
"2310",30,1458,-0.08689,-0.052355,-0.052355,-0.034164,-0.035811,-0.024713,-0.062448,-0.048956,0.037012
"2311",30,1459,-0.048761,0.019793,0.019793,-0.010722,NA,-0.016033,0.038969,-0.007835,0.070909
"2312",30,1460,NA,NA,NA,NA,-0.099281,NA,NA,NA,NA
"2313",30,1461,-0.097111,-0.13686,-0.13686,0.043665,NA,-0.034115,-0.133681,-0.032321,-0.077844
"2314",30,1462,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2315",30,1463,NA,NA,NA,NA,-0.075521,NA,NA,NA,NA
"2316",30,1464,-0.066629,-0.02746,-0.02746,0.034441,-0.064783,-0.014581,-0.005446,0.00176,-0.14457
"2317",30,1465,-0.064972,-0.113323,-0.113323,-0.016165,NA,-0.071022,-0.089318,-0.118015,-0.069077
"2318",30,1466,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2319",30,1468,NA,0.582615,0.582615,0.536963,0.002671,NA,NA,NA,0.011108
"2320",30,1469,-0.08513,-0.111733,-0.111733,-0.057238,0.038993,-0.112278,-0.106403,-0.096732,0.426956
"2321",30,1470,-0.043538,0.078878,0.078878,-0.011561,NA,-0.099641,0.033497,0.027323,-0.106969
"2322",30,1471,NA,-0.0669,-0.0669,0.069563,-0.104827,NA,-0.131284,-0.003527,0.017315
"2323",30,1472,0.607854,-0.163044,-0.163044,0.026389,-0.01784,0.004539,-0.145864,-0.069035,-0.139332
"2324",30,1473,0.079838,0.0649,0.0649,0.110688,NA,0.02527,0.050313,0.108298,-0.073967
"2325",30,1474,-0.289286,0.023638,0.023638,-0.155507,0.200436,NA,-0.382055,0.077251,NA
"2326",30,1475,-0.007125,-0.038155,-0.038155,-0.030777,0.048396,0.034327,0.057879,0.060929,0.128196
"2327",30,1476,-0.040233,-0.052716,-0.052716,0.007376,0.097507,-0.075634,-0.020079,0.053158,0.143165
"2328",30,1477,0.047599,0.013739,0.013739,0.056786,0.179295,0.034513,0.014756,0.1043,0.129142
"2329",30,1479,0.108064,0.099705,0.099705,0.108292,0.10618,0.103345,0.1226,0.178493,0.021201
"2330",30,1480,0.127598,-0.051855,-0.051855,0.03449,-0.039349,0.128775,-0.075186,0.170661,0.032887
"2331",30,1481,0.549322,NA,NA,NA,0.006275,-0.048865,-0.114714,-0.165708,-0.215647
"2332",30,1482,-0.014533,NA,NA,0.082411,0.126959,-0.073159,-0.00823,-0.088866,0.011119
"2333",30,1483,0.141182,-0.021707,-0.021707,0.097006,0.098529,0.037564,-0.02664,0.14643,-0.004216
"2334",30,1484,NA,-0.044102,-0.044102,0.138623,NA,-0.000184,-0.036355,0.122554,0.008825
"2335",30,1485,0.075478,0.146243,0.146243,NA,-0.04111,NA,NA,0.179881,NA
"2336",30,1486,-0.115288,0.006492,0.006492,-0.062765,-0.071213,-0.020705,0.013513,-0.031611,-0.000555
"2337",30,1487,-0.061097,0.023412,0.023412,-0.01011,-0.082625,-0.025897,NA,-0.009692,0.066687
"2338",30,1488,-0.072242,0.128957,0.128957,-0.020237,0.011793,0.021692,0.147768,0.010904,-0.037099
"2339",30,1490,NA,0.134131,0.134131,-0.011119,-0.039981,NA,0.109495,0.062998,0.062296
"2340",30,1491,-0.025048,NA,NA,0.014382,-0.079527,-0.045971,-0.108848,-0.035478,0.043116
"2341",30,1492,-0.084989,-0.096478,-0.096478,NA,-0.054211,-0.042794,-0.057891,-0.150485,0.001729
"2342",30,1493,-0.091421,-0.064449,-0.064449,NA,-0.082856,-0.076372,-0.073548,-0.0938,-0.425598
"2343",30,1494,-0.066874,0.001557,0.001557,-0.005516,0.05071,0.00625,-0.07062,-0.02157,-0.039262
"2344",30,1495,-0.023579,-0.007779,-0.007779,-0.042172,0.106851,-0.094467,0.024382,0.057915,-0.101389
"2345",30,1496,0.092425,0.018659,0.018659,0.117431,-0.041328,0.041656,-0.005698,0.06503,-0.014752
"2346",30,1497,0.008814,-0.269845,-0.269845,-0.020487,-0.021594,-0.057702,-0.295615,-0.15378,0.128071
"2347",30,1498,-0.015206,NA,NA,0.04282,-0.087122,0.100936,-0.044159,-0.061913,0.036962
"2348",30,1499,-0.077338,-0.058211,-0.058211,NA,0.031666,-0.074358,-0.121285,NA,0.113262
"2349",30,1501,0.065375,0.08479,0.08479,-0.076396,-0.089322,0.056343,0.104242,-0.044272,-0.027345
"2350",30,1502,-0.06418,-0.139426,-0.139426,-0.05857,0.519958,-0.073615,-0.159457,-0.150713,-0.010811
"2351",30,1503,-0.004317,0.066985,0.066985,0.008649,-0.069584,0.011281,0.061554,0.008027,0.06793
"2352",30,1504,-0.046995,-0.00795,-0.00795,-0.060144,-0.148564,-0.000418,-0.007791,0.012463,0.022828
"2353",30,1505,-0.156774,-0.065501,-0.065501,-0.032505,0.055446,-0.098337,-0.105682,-0.054243,-0.230065
"2354",30,1506,0.019956,-0.283262,-0.283262,-0.017577,-0.136058,-0.060875,-0.306922,-0.13783,-0.18166
"2355",30,1507,-0.100068,-0.215978,-0.215978,-0.111499,-0.055453,-0.092102,-0.203879,-0.154713,0.48873
"2356",30,1508,-0.108264,-0.048914,-0.048914,0.005122,NA,-0.017475,-0.960422,-0.090096,0.012744
"2357",30,1509,NA,NA,NA,NA,0.050783,NA,NA,NA,NA
"2358",30,1510,-0.137635,-0.117003,-0.117003,0.043356,0.012327,0.014844,-0.149994,0.027143,0.052984
"2359",30,1512,NA,0.04587,0.04587,0.082748,-0.071643,0.036934,0.019136,0.14103,0.226335
"2360",30,1513,-0.004391,-0.192707,-0.192707,-0.061795,-0.027949,-0.034148,-0.246463,-0.161983,0.282136
"2361",30,1514,-0.084011,-0.156003,-0.156003,-0.102448,-0.043434,-0.108456,-0.172478,-0.108203,0.002924
"2362",30,1515,-0.02866,-0.049941,-0.049941,-0.083202,-0.008177,-0.06521,-0.070481,-0.06019,-0.028347
"2363",30,1516,-0.07715,-0.175503,-0.175503,-0.076842,0.09843,-0.076947,-0.176171,-0.064258,0.031567
"2364",30,1517,0.215317,0.172346,0.172346,0.034812,0.092605,0.155736,0.14844,0.139097,-0.017703
"2365",30,1518,0.112957,0.014401,0.014401,0.046243,0.09934,0.090823,0.54986,0.038113,0.155902
"2366",30,1519,-0.007369,0.057134,0.057134,-0.061208,0.179627,-0.009085,0.075361,0.101546,-0.079963
"2367",30,1520,0.27251,-0.008651,-0.008651,0.167447,-0.016936,0.213384,-0.077206,0.16545,0.058712
"2368",30,1521,0.065971,-0.140584,-0.140584,0.044286,0.147125,-0.004868,-0.089843,0.020814,-0.081249
"2369",30,1523,0.235496,0.115138,0.115138,0.070035,0.01832,0.188096,0.073786,0.231674,-0.000302
"2370",30,1524,0.812269,0.337333,0.337333,-0.081793,-0.046093,0.626384,0.2578,1.039359,0.278737
"2371",30,1525,0.000353,0.00446,0.00446,-0.006859,-0.022474,-0.031204,-0.060051,0.054601,-0.021745
"2372",30,1526,0.08544,0.075572,0.075572,NA,-0.044107,0.095905,0.047807,0.060232,-0.076571
"2373",30,1527,-0.063621,-0.071085,-0.071085,-0.017851,-0.088902,-0.046408,-0.112523,-0.064149,-0.095998
"2374",30,1528,-0.041794,0.078628,0.078628,-0.017248,-0.036736,-0.034834,0.069281,0.01961,-0.058067
"2375",30,1529,0.017822,0.038992,0.038992,-0.019143,0.051978,-0.021541,0.045839,0.03146,-0.025975
"2376",30,1530,-0.02401,-0.003507,-0.003507,-0.057717,-0.189343,NA,-0.06491,0.085669,-0.079401
"2377",30,1531,-0.110056,0.072692,0.072692,NA,NA,-0.116557,0.116174,-0.109898,-0.152396
"2378",30,1532,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2379",30,1534,NA,0.278828,0.278828,NA,0.127764,NA,NA,NA,-0.568141
"2380",30,1535,-0.007653,0.084423,0.084423,0.559478,-0.001558,0.10568,0.085394,0.061152,-0.023348
"2381",30,1536,0.027779,NA,NA,0.03681,-0.007631,0.045681,0.045412,-0.016991,0.038964
"2382",30,1537,0.00671,0.069357,0.069357,0.365834,0.021383,0.041885,0.122217,0.00296,0.089294
"2383",30,1538,5.3e-05,0.010623,0.010623,0.515985,-0.012211,0.006519,0.028627,0.053143,0.02949
"2384",30,1539,-0.029263,0.002843,0.002843,-0.07021,0.020415,0.002604,0.033882,-0.00439,0.117947
"2385",30,1540,-0.080702,0.012091,0.012091,-0.043536,0.030573,0.009657,0.05196,0.019341,0.143292
"2386",30,1541,0.000748,0.011274,0.011274,-0.082463,0.037013,-0.039677,0.023081,-0.040344,0.02804
"2387",30,1542,0.04115,-0.100301,-0.100301,0.051379,0.27548,0.007018,0.001098,0.02249,0.136281
"2388",30,1543,NA,NA,NA,NA,0.024505,NA,0.554542,NA,-0.138226
"2389",30,1545,0.206362,0.102357,0.102357,0.189984,-0.018318,0.077592,0.105033,0.072899,0.012012
"2390",30,1546,0.260651,NA,NA,0.139203,-0.011571,0.023761,0.110495,0.020343,-0.01796
"2391",30,1547,0.306451,0.059333,0.059333,0.092225,-0.024202,0.06133,0.102758,0.070496,0.017152
"2392",30,1548,NA,0.071776,0.071776,NA,0.133779,0.019975,9e-05,0.051571,-0.061314
"2393",30,1549,0.126828,0.033963,0.033963,0.057699,0.006373,0.058051,0.081737,0.095735,0.092376
"2394",30,1550,-0.058268,-0.140546,-0.140546,-0.067873,-0.017131,-0.087683,-0.159888,-0.088433,-0.099631
"2395",30,1551,0.070088,-0.087383,-0.087383,0.046867,0.107903,0.035397,-0.108471,0.044453,0.162222
"2396",30,1552,0.073459,0.438722,0.438722,0.041657,0.143694,0.057308,-0.084488,0.066193,0.117997
"2397",30,1553,0.067292,0.093439,0.093439,0.083416,0.054779,0.09796,0.246938,0.192365,0.01774
"2398",30,1554,0.162635,0.098941,0.098941,0.096423,0.135595,0.132412,0.069798,0.127149,0.012368
"2399",30,1557,NA,NA,NA,NA,NA,NA,NA,NA,-0.205958
"2400",30,1558,-0.061685,0.04015,0.04015,NA,0.004709,0.054724,0.099097,-0.051081,-0.012667
"2401",30,1559,0.045733,0.157393,0.157393,0.0394,-0.030802,0.120122,0.066465,-0.014495,0.010691
"2402",30,1560,NA,0.197689,0.197689,NA,-0.144859,0.258818,0.540645,NA,0.155849
"2403",30,1561,-0.25107,0.014299,0.014299,NA,NA,-0.145879,-0.225714,-0.15709,0.024005
