"","sex","A","P","C","Y","upper"
"15860",2,29,2008,1978,17055.8333333333,1
"15861",2,30,2008,1978,17099.1666666667,0
"15862",2,30,2008,1977,16979.5,1
"15863",2,31,2008,1977,17011,0
"15864",2,31,2008,1976,17569.1666666667,1
"15865",2,32,2008,1976,17605.3333333333,0
"15866",2,32,2008,1975,19279.8333333333,1
"15867",2,33,2008,1975,19310.1666666667,0
"15868",2,33,2008,1974,18968.6666666667,1
"15869",2,34,2008,1974,18998.8333333333,0
"15870",2,34,2008,1973,18934.8333333333,1
"15871",2,35,2008,1973,18959.1666666667,0
"15872",2,35,2008,1972,19826.5,1
"15873",2,36,2008,1972,19848.5,0
"15874",2,36,2008,1971,19390.1666666667,1
"15875",2,37,2008,1971,19415.3333333333,0
"15876",2,37,2008,1970,18693.8333333333,1
"15877",2,38,2008,1970,18709.1666666667,0
"15878",2,38,2008,1969,18570.8333333333,1
"15879",2,39,2008,1969,18587.1666666667,0
"15880",2,39,2008,1968,19158.3333333333,1
"15881",2,40,2008,1968,19175.1666666667,0
"15882",2,40,2008,1967,20615.5,1
"15883",2,41,2008,1967,20636.5,0
"15884",2,41,2008,1966,22091.6666666667,1
"15885",2,42,2008,1966,22105.3333333333,0
"15886",2,42,2008,1965,21443.3333333333,1
"15887",2,43,2008,1965,21450.1666666667,0
"15888",2,43,2008,1964,20844.1666666667,1
"15889",2,44,2008,1964,20852.8333333333,0
"15890",2,44,2008,1963,20551,1
"15891",2,45,2008,1963,20562,0
"15892",2,45,2008,1962,19402.5,1
"15893",2,46,2008,1962,19410.5,0
"15894",2,46,2008,1961,18938,1
"15895",2,47,2008,1961,18939.5,0
"15896",2,47,2008,1960,18901.5,1
"15897",2,48,2008,1960,18895.5,0
"15898",2,48,2008,1959,18201.8333333333,1
"15899",2,49,2008,1959,18196.1666666667,0
"15900",2,49,2008,1958,18218,1
"15901",2,50,2008,1958,18213.5,0
"15902",2,50,2008,1957,18130.8333333333,1
"15903",2,51,2008,1957,18120.1666666667,0
"15904",2,51,2008,1956,18261.5,1
"15905",2,52,2008,1956,18250,0
"15906",2,52,2008,1955,17964.1666666667,1
"15907",2,53,2008,1955,17941.8333333333,0
"15908",2,53,2008,1954,17742.5,1
"15909",2,54,2008,1954,17730,0
"15910",2,54,2008,1953,17961.1666666667,1
"15911",2,55,2008,1953,17937.8333333333,0
"15912",2,55,2008,1952,17608.6666666667,1
"15913",2,56,2008,1952,17585.3333333333,0
"15914",2,56,2008,1951,17182.3333333333,1
"15915",2,57,2008,1951,17156.6666666667,0
"15916",2,57,2008,1950,17845.8333333333,1
"15917",2,58,2008,1950,17814.6666666667,0
"15918",2,58,2008,1949,17687,1
"15919",2,59,2008,1949,17657,0
"15920",2,59,2008,1948,18438.8333333333,1
"15921",2,60,2008,1948,18397.6666666667,0
"15922",2,60,2008,1947,19520.8333333333,1
"15923",2,61,2008,1947,19475.1666666667,0
"15924",2,61,2008,1946,19933.3333333333,1
"15925",2,62,2008,1946,19886.6666666667,0
"15926",2,62,2008,1945,19171.3333333333,1
"15927",2,63,2008,1945,19117.1666666667,0
"15928",2,63,2008,1944,18185,1
"15929",2,64,2008,1944,18127,0
"15930",2,64,2008,1943,16790.6666666667,1
"15931",2,65,2008,1943,16736.8333333333,0
"15932",2,65,2008,1942,15602.1666666667,1
"15933",2,66,2008,1942,15547.3333333333,0
"15934",2,66,2008,1941,13884,1
"15935",2,67,2008,1941,13824.5,0
"15936",2,67,2008,1940,13420.3333333333,1
"15937",2,68,2008,1940,13360.6666666667,0
"15938",2,68,2008,1939,12624.3333333333,1
"15939",2,69,2008,1939,12563.1666666667,0
"15940",2,69,2008,1938,12475.1666666667,1
"15941",2,70,2008,1938,12407.3333333333,0
"15942",2,70,2008,1937,12024.1666666667,1
"15943",2,71,2008,1937,11955.8333333333,0
"15944",2,71,2008,1936,11315.5,1
"15945",2,72,2008,1936,11238.5,0
"15946",2,72,2008,1935,10693.5,1
"15947",2,73,2008,1935,10611.5,0
"15948",2,73,2008,1934,10286.8333333333,1
"15949",2,74,2008,1934,10200.6666666667,0
"15950",2,74,2008,1933,9623.5,1
"15951",2,75,2008,1933,9532,0
"15952",2,75,2008,1932,9473.83333333333,1
"15953",2,76,2008,1932,9371.16666666667,0
"15954",2,76,2008,1931,9000.83333333333,1
"15955",2,77,2008,1931,8892.66666666667,0
"15956",2,77,2008,1930,8742.83333333333,1
"15957",2,78,2008,1930,8622.66666666667,0
"15958",2,78,2008,1929,8301.66666666667,1
"15959",2,79,2008,1929,8184.33333333333,0
"15960",2,79,2008,1928,8195.33333333333,1
"15961",2,80,2008,1928,8061.16666666667,0
"15962",2,80,2008,1927,7678.83333333333,1
"15963",2,81,2008,1927,7540.66666666667,0
"15964",2,81,2008,1926,7440,1
"15965",2,82,2008,1926,7295.5,0
"15966",2,82,2008,1925,7137.66666666667,1
"15967",2,83,2008,1925,6982.83333333333,0
"15968",2,83,2008,1924,6760.66666666667,1
"15969",2,84,2008,1924,6591.33333333333,0
"15970",2,84,2008,1923,6288,1
"15971",2,85,2008,1923,6123.5,0
"15972",2,85,2008,1922,5542.16666666667,1
"15973",2,86,2008,1922,5374.83333333333,0
"15974",2,86,2008,1921,5430,1
"15975",2,87,2008,1921,5242,0
"15976",2,87,2008,1920,4929.66666666667,1
"15977",2,88,2008,1920,4743.33333333333,0
"15978",2,88,2008,1919,3759.16666666667,1
"15979",2,89,2008,1919,3596.33333333333,0
"15980",2,89,2008,1918,3336.16666666667,1
"15981",2,90,2008,1918,3171.83333333333,0
"15982",2,90,2008,1917,2777.5,1
"15983",2,91,2008,1917,2620.5,0
"15984",2,91,2008,1916,2357.16666666667,1
"15985",2,92,2008,1916,2221.33333333333,0
"15986",2,92,2008,1915,1846.5,1
"15987",2,93,2008,1915,1713,0
"15988",2,93,2008,1914,1575.5,1
"15989",2,94,2008,1914,1454.5,0
"15990",2,94,2008,1913,1187.83333333333,1
"15991",2,95,2008,1913,1085.66666666667,0
"15992",2,95,2008,1912,916.5,1
"15993",2,96,2008,1912,836,0
"15994",2,96,2008,1911,637.333333333333,1
"15995",2,97,2008,1911,572.666666666667,0
"15996",2,97,2008,1910,479.833333333333,1
"15997",2,98,2008,1910,425.166666666667,0
"15998",2,98,2008,1909,428.666666666667,1
"15999",2,99,2008,1909,507.833333333333,0
"16000",2,99,2008,1908,625.166666666667,1
"16001",2,0,2009,2009,15371.5,0
"16002",2,0,2009,2008,15881.5,1
"16003",2,1,2009,2008,15939,0
"16004",2,1,2009,2007,15863.5,1
"16005",2,2,2009,2007,15888,0
"16006",2,2,2009,2006,16075.3333333333,1
"16007",2,3,2009,2006,16091.1666666667,0
"16008",2,3,2009,2005,16019.3333333333,1
"16009",2,4,2009,2005,16039.6666666667,0
"16010",2,4,2009,2004,16014.8333333333,1
"16011",2,5,2009,2004,16027.6666666667,0
"16012",2,5,2009,2003,15972.1666666667,1
"16013",2,6,2009,2003,15981.3333333333,0
"16014",2,6,2009,2002,15765,1
"16015",2,7,2009,2002,15774.5,0
"16016",2,7,2009,2001,16147.1666666667,1
"16017",2,8,2009,2001,16149.8333333333,0
"16018",2,8,2009,2000,16575.3333333333,1
"16019",2,9,2009,2000,16584.6666666667,0
"16020",2,9,2009,1999,16436.6666666667,1
"16021",2,10,2009,1999,16448.8333333333,0
"16022",2,10,2009,1998,16422,1
"16023",2,11,2009,1998,16433.5,0
"16024",2,11,2009,1997,16806.6666666667,1
"16025",2,12,2009,1997,16810.8333333333,0
"16026",2,12,2009,1996,16898.5,1
"16027",2,13,2009,1996,16907.5,0
"16028",2,13,2009,1995,17472.6666666667,1
"16029",2,14,2009,1995,17481.8333333333,0
"16030",2,14,2009,1994,17709,1
"16031",2,15,2009,1994,17725,0
"16032",2,15,2009,1993,17098.8333333333,1
"16033",2,16,2009,1993,17127.6666666667,0
"16034",2,16,2009,1992,17266.6666666667,1
"16035",2,17,2009,1992,17280.3333333333,0
"16036",2,17,2009,1991,16602.6666666667,1
"16037",2,18,2009,1991,16610.3333333333,0
"16038",2,18,2009,1990,16538,1
"16039",2,19,2009,1990,16607,0
"16040",2,19,2009,1989,16253.6666666667,1
"16041",2,20,2009,1989,16365.3333333333,0
"16042",2,20,2009,1988,15973.8333333333,1
"16043",2,21,2009,1988,16145.1666666667,0
"16044",2,21,2009,1987,15575.8333333333,1
"16045",2,22,2009,1987,15684.6666666667,0
"16046",2,22,2009,1986,15659.8333333333,1
"16047",2,23,2009,1986,15750.6666666667,0
"16048",2,23,2009,1985,15514,1
"16049",2,24,2009,1985,15572,0
"16050",2,24,2009,1984,15107.3333333333,1
"16051",2,25,2009,1984,15155.6666666667,0
"16052",2,25,2009,1983,14988.8333333333,1
"16053",2,26,2009,1983,15032.1666666667,0
"16054",2,26,2009,1982,15275.3333333333,1
"16055",2,27,2009,1982,15302.1666666667,0
"16056",2,27,2009,1981,15379.5,1
"16057",2,28,2009,1981,15427.5,0
"16058",2,28,2009,1980,16350.1666666667,1
"16059",2,29,2009,1980,16386.3333333333,0
"16060",2,29,2009,1979,16651.5,1
"16061",2,30,2009,1979,16688,0
"16062",2,30,2009,1978,17162.8333333333,1
"16063",2,31,2009,1978,17183.1666666667,0
"16064",2,31,2009,1977,17063,1
"16065",2,32,2009,1977,17083.5,0
"16066",2,32,2009,1976,17662.8333333333,1
"16067",2,33,2009,1976,17684.1666666667,0
"16068",2,33,2009,1975,19363,1
"16069",2,34,2009,1975,19385.5,0
"16070",2,34,2009,1974,19042.6666666667,1
"16071",2,35,2009,1974,19056.3333333333,0
"16072",2,35,2009,1973,19004.8333333333,1
"16073",2,36,2009,1973,19026.1666666667,0
"16074",2,36,2009,1972,19888,1
"16075",2,37,2009,1972,19905.5,0
"16076",2,37,2009,1971,19453.8333333333,1
"16077",2,38,2009,1971,19467.1666666667,0
"16078",2,38,2009,1970,18745,1
"16079",2,39,2009,1970,18765.5,0
"16080",2,39,2009,1969,18611,1
"16081",2,40,2009,1969,18618.5,0
"16082",2,40,2009,1968,19194,1
"16083",2,41,2009,1968,19196,0
"16084",2,41,2009,1967,20663.5,1
"16085",2,42,2009,1967,20669.5,0
"16086",2,42,2009,1966,22121.6666666667,1
"16087",2,43,2009,1966,22124.3333333333,0
"16088",2,43,2009,1965,21468.6666666667,1
"16089",2,44,2009,1965,21480.3333333333,0
"16090",2,44,2009,1964,20864.3333333333,1
"16091",2,45,2009,1964,20867.1666666667,0
"16092",2,45,2009,1963,20570.8333333333,1
"16093",2,46,2009,1963,20568.6666666667,0
"16094",2,46,2009,1962,19416,1
"16095",2,47,2009,1962,19413.5,0
"16096",2,47,2009,1961,18932.3333333333,1
"16097",2,48,2009,1961,18923.6666666667,0
"16098",2,48,2009,1960,18886.8333333333,1
"16099",2,49,2009,1960,18884.1666666667,0
"16100",2,49,2009,1959,18181.8333333333,1
"16101",2,50,2009,1959,18173.1666666667,0
"16102",2,50,2009,1958,18201,1
"16103",2,51,2009,1958,18193,0
"16104",2,51,2009,1957,18096.3333333333,1
"16105",2,52,2009,1957,18083.1666666667,0
"16106",2,52,2009,1956,18224.8333333333,1
"16107",2,53,2009,1956,18211.1666666667,0
"16108",2,53,2009,1955,17899,1
"16109",2,54,2009,1955,17878.5,0
"16110",2,54,2009,1954,17693.3333333333,1
"16111",2,55,2009,1954,17669.1666666667,0
"16112",2,55,2009,1953,17887.5,1
"16113",2,56,2009,1953,17860.5,0
"16114",2,56,2009,1952,17533.5,1
"16115",2,57,2009,1952,17505,0
"16116",2,57,2009,1951,17099.3333333333,1
"16117",2,58,2009,1951,17067.6666666667,0
"16118",2,58,2009,1950,17756.1666666667,1
"16119",2,59,2009,1950,17728.8333333333,0
"16120",2,59,2009,1949,17596.3333333333,1
"16121",2,60,2009,1949,17565.6666666667,0
"16122",2,60,2009,1948,18314.3333333333,1
"16123",2,61,2009,1948,18272.1666666667,0
"16124",2,61,2009,1947,19382.5,1
"16125",2,62,2009,1947,19335.5,0
"16126",2,62,2009,1946,19784.8333333333,1
"16127",2,63,2009,1946,19729.6666666667,0
"16128",2,63,2009,1945,18999.1666666667,1
"16129",2,64,2009,1945,18935.3333333333,0
"16130",2,64,2009,1944,18014.6666666667,1
"16131",2,65,2009,1944,17960.3333333333,0
"16132",2,65,2009,1943,16620.3333333333,1
"16133",2,66,2009,1943,16557.6666666667,0
"16134",2,66,2009,1942,15429.8333333333,1
"16135",2,67,2009,1942,15367.1666666667,0
"16136",2,67,2009,1941,13705.6666666667,1
"16137",2,68,2009,1941,13646.3333333333,0
"16138",2,68,2009,1940,13238.5,1
"16139",2,69,2009,1940,13176,0
"16140",2,69,2009,1939,12435,1
"16141",2,70,2009,1939,12368,0
"16142",2,70,2009,1938,12273.6666666667,1
"16143",2,71,2009,1938,12207.8333333333,0
"16144",2,71,2009,1937,11813.3333333333,1
"16145",2,72,2009,1937,11739.1666666667,0
"16146",2,72,2009,1936,11080.5,1
"16147",2,73,2009,1936,10999.5,0
"16148",2,73,2009,1935,10442.1666666667,1
"16149",2,74,2009,1935,10354.8333333333,0
"16150",2,74,2009,1934,10024.3333333333,1
"16151",2,75,2009,1934,9934.16666666667,0
"16152",2,75,2009,1933,9342.5,1
"16153",2,76,2009,1933,9244.5,0
"16154",2,76,2009,1932,9158.66666666667,1
"16155",2,77,2009,1932,9048.83333333333,0
"16156",2,77,2009,1931,8664.16666666667,1
"16157",2,78,2009,1931,8543.83333333333,0
"16158",2,78,2009,1930,8377.66666666667,1
"16159",2,79,2009,1930,8252.83333333333,0
"16160",2,79,2009,1929,7933.83333333333,1
"16161",2,80,2009,1929,7800.66666666667,0
"16162",2,80,2009,1928,7787.33333333333,1
"16163",2,81,2009,1928,7647.66666666667,0
"16164",2,81,2009,1927,7259.66666666667,1
"16165",2,82,2009,1927,7116.83333333333,0
"16166",2,82,2009,1926,6995.33333333333,1
"16167",2,83,2009,1926,6839.66666666667,0
"16168",2,83,2009,1925,6662.33333333333,1
"16169",2,84,2009,1925,6496.66666666667,0
"16170",2,84,2009,1924,6251.16666666667,1
"16171",2,85,2009,1924,6080.33333333333,0
"16172",2,85,2009,1923,5781.5,1
"16173",2,86,2009,1923,5604,0
"16174",2,86,2009,1922,5023,1
"16175",2,87,2009,1922,4838.5,0
"16176",2,87,2009,1921,4866.83333333333,1
"16177",2,88,2009,1921,4679.66666666667,0
"16178",2,88,2009,1920,4369,1
"16179",2,89,2009,1920,4181,0
"16180",2,89,2009,1919,3267.83333333333,1
"16181",2,90,2009,1919,3102.16666666667,0
"16182",2,90,2009,1918,2847.5,1
"16183",2,91,2009,1918,2687.5,0
"16184",2,91,2009,1917,2328.66666666667,1
"16185",2,92,2009,1917,2193.83333333333,0
"16186",2,92,2009,1916,1955.5,1
"16187",2,93,2009,1916,1825.5,0
"16188",2,93,2009,1915,1465.5,1
"16189",2,94,2009,1915,1351.5,0
"16190",2,94,2009,1914,1229.83333333333,1
"16191",2,95,2009,1914,1126.16666666667,0
"16192",2,95,2009,1913,896.5,1
"16193",2,96,2009,1913,809.5,0
"16194",2,96,2009,1912,688.833333333333,1
"16195",2,97,2009,1912,622.166666666667,0
"16196",2,97,2009,1911,456.333333333333,1
"16197",2,98,2009,1911,404.666666666667,0
"16198",2,98,2009,1910,455.5,1
"16199",2,99,2009,1910,540.5,0
"16200",2,99,2009,1909,672,1
"16201",2,0,2010,2010,15555.5,0
"16202",2,0,2010,2009,15406.1666666667,1
"16203",2,1,2010,2009,15440.8333333333,0
"16204",2,1,2010,2008,16016,1
"16205",2,2,2010,2008,16035.5,0
"16206",2,2,2010,2007,15927.6666666667,1
"16207",2,3,2010,2007,15942.8333333333,0
"16208",2,3,2010,2006,16125.1666666667,1
"16209",2,4,2010,2006,16143.3333333333,0
"16210",2,4,2010,2005,16068.5,1
"16211",2,5,2010,2005,16077,0
"16212",2,5,2010,2004,16042.1666666667,1
"16213",2,6,2010,2004,16043.8333333333,0
"16214",2,6,2010,2003,15994.3333333333,1
"16215",2,7,2010,2003,15998.1666666667,0
"16216",2,7,2010,2002,15791.3333333333,1
"16217",2,8,2010,2002,15798.6666666667,0
"16218",2,8,2010,2001,16163.8333333333,1
"16219",2,9,2010,2001,16175.1666666667,0
"16220",2,9,2010,2000,16600.1666666667,1
"16221",2,10,2010,2000,16606.3333333333,0
"16222",2,10,2010,1999,16470.6666666667,1
"16223",2,11,2010,1999,16480.3333333333,0
"16224",2,11,2010,1998,16452.8333333333,1
"16225",2,12,2010,1998,16460.6666666667,0
"16226",2,12,2010,1997,16821.6666666667,1
"16227",2,13,2010,1997,16828.3333333333,0
"16228",2,13,2010,1996,16928.6666666667,1
"16229",2,14,2010,1996,16940.8333333333,0
"16230",2,14,2010,1995,17516.8333333333,1
"16231",2,15,2010,1995,17542.6666666667,0
"16232",2,15,2010,1994,17778.1666666667,1
"16233",2,16,2010,1994,17815.3333333333,0
"16234",2,16,2010,1993,17168.8333333333,1
"16235",2,17,2010,1993,17181.1666666667,0
"16236",2,17,2010,1992,17311,1
"16237",2,18,2010,1992,17328,0
"16238",2,18,2010,1991,16698.6666666667,1
"16239",2,19,2010,1991,16779.3333333333,0
"16240",2,19,2010,1990,16789.3333333333,1
"16241",2,20,2010,1990,16902.6666666667,0
"16242",2,20,2010,1989,16618.1666666667,1
"16243",2,21,2010,1989,16759.3333333333,0
"16244",2,21,2010,1988,16409.5,1
"16245",2,22,2010,1988,16502.5,0
"16246",2,22,2010,1987,15894.3333333333,1
"16247",2,23,2010,1987,15995.1666666667,0
"16248",2,23,2010,1986,15935.3333333333,1
"16249",2,24,2010,1986,16029.1666666667,0
"16250",2,24,2010,1985,15702,1
"16251",2,25,2010,1985,15774,0
"16252",2,25,2010,1984,15256,1
"16253",2,26,2010,1984,15308,0
"16254",2,26,2010,1983,15132.5,1
"16255",2,27,2010,1983,15189.5,0
"16256",2,27,2010,1982,15371.5,1
"16257",2,28,2010,1982,15414,0
"16258",2,28,2010,1981,15514,1
"16259",2,29,2010,1981,15552.5,0
"16260",2,29,2010,1980,16442.6666666667,1
"16261",2,30,2010,1980,16462.8333333333,0
"16262",2,30,2010,1979,16737.5,1
"16263",2,31,2010,1979,16750.5,0
"16264",2,31,2010,1978,17211.6666666667,1
"16265",2,32,2010,1978,17219.8333333333,0
"16266",2,32,2010,1977,17129.6666666667,1
"16267",2,33,2010,1977,17155.3333333333,0
"16268",2,33,2010,1976,17727,1
"16269",2,34,2010,1976,17748.5,0
"16270",2,34,2010,1975,19427.8333333333,1
"16271",2,35,2010,1975,19447.6666666667,0
"16272",2,35,2010,1974,19088.8333333333,1
"16273",2,36,2010,1974,19107.6666666667,0
"16274",2,36,2010,1973,19061,1
"16275",2,37,2010,1973,19074.5,0
"16276",2,37,2010,1972,19934.3333333333,1
"16277",2,38,2010,1972,19945.6666666667,0
"16278",2,38,2010,1971,19495.5,1
"16279",2,39,2010,1971,19510.5,0
"16280",2,39,2010,1970,18798.6666666667,1
"16281",2,40,2010,1970,18811.3333333333,0
"16282",2,40,2010,1969,18635,1
"16283",2,41,2010,1969,18644,0
"16284",2,41,2010,1968,19209.5,1
"16285",2,42,2010,1968,19221,0
"16286",2,42,2010,1967,20675.1666666667,1
"16287",2,43,2010,1967,20674.8333333333,0
"16288",2,43,2010,1966,22133.8333333333,1
"16289",2,44,2010,1966,22140.6666666667,0
"16290",2,44,2010,1965,21491.8333333333,1
"16291",2,45,2010,1965,21491.6666666667,0
"16292",2,45,2010,1964,20868.5,1
"16293",2,46,2010,1964,20867,0
"16294",2,46,2010,1963,20563.1666666667,1
"16295",2,47,2010,1963,20559.8333333333,0
"16296",2,47,2010,1962,19415.1666666667,1
"16297",2,48,2010,1962,19419.3333333333,0
"16298",2,48,2010,1961,18907.3333333333,1
"16299",2,49,2010,1961,18899.6666666667,0
"16300",2,49,2010,1960,18869.3333333333,1
"16301",2,50,2010,1960,18857.1666666667,0
"16302",2,50,2010,1959,18153,1
"16303",2,51,2010,1959,18141.5,0
"16304",2,51,2010,1958,18170.8333333333,1
"16305",2,52,2010,1958,18156.6666666667,0
"16306",2,52,2010,1957,18050.3333333333,1
"16307",2,53,2010,1957,18030.6666666667,0
"16308",2,53,2010,1956,18175.6666666667,1
"16309",2,54,2010,1956,18153.8333333333,0
"16310",2,54,2010,1955,17833.6666666667,1
"16311",2,55,2010,1955,17809.3333333333,0
"16312",2,55,2010,1954,17622.1666666667,1
"16313",2,56,2010,1954,17599.3333333333,0
"16314",2,56,2010,1953,17803,1
"16315",2,57,2010,1953,17772.5,0
"16316",2,57,2010,1952,17448.3333333333,1
"16317",2,58,2010,1952,17420.1666666667,0
"16318",2,58,2010,1951,17006.1666666667,1
"16319",2,59,2010,1951,16976.3333333333,0
"16320",2,59,2010,1950,17667.3333333333,1
"16321",2,60,2010,1950,17633.1666666667,0
"16322",2,60,2010,1949,17490.5,1
"16323",2,61,2010,1949,17446,0
"16324",2,61,2010,1948,18186.3333333333,1
"16325",2,62,2010,1948,18142.6666666667,0
"16326",2,62,2010,1947,19234.8333333333,1
"16327",2,63,2010,1947,19181.1666666667,0
"16328",2,63,2010,1946,19617.6666666667,1
"16329",2,64,2010,1946,19560.8333333333,0
"16330",2,64,2010,1945,18806,1
"16331",2,65,2010,1945,18740.5,0
"16332",2,65,2010,1944,17840.3333333333,1
"16333",2,66,2010,1944,17774.6666666667,0
"16334",2,66,2010,1943,16432,1
"16335",2,67,2010,1943,16369,0
"16336",2,67,2010,1942,15242.5,1
"16337",2,68,2010,1942,15180.5,0
"16338",2,68,2010,1941,13525.5,1
"16339",2,69,2010,1941,13464,0
"16340",2,69,2010,1940,13047.5,1
"16341",2,70,2010,1940,12981.5,0
"16342",2,70,2010,1939,12235.5,1
"16343",2,71,2010,1939,12170,0
"16344",2,71,2010,1938,12071.6666666667,1
"16345",2,72,2010,1938,12001.3333333333,0
"16346",2,72,2010,1937,11576.5,1
"16347",2,73,2010,1937,11488,0
"16348",2,73,2010,1936,10824,1
"16349",2,74,2010,1936,10729.5,0
"16350",2,74,2010,1935,10179.1666666667,1
"16351",2,75,2010,1935,10090.8333333333,0
"16352",2,75,2010,1934,9747.16666666667,1
"16353",2,76,2010,1934,9650.33333333333,0
"16354",2,76,2010,1933,9047.83333333333,1
"16355",2,77,2010,1933,8949.16666666667,0
"16356",2,77,2010,1932,8816.83333333333,1
"16357",2,78,2010,1932,8694.66666666667,0
"16358",2,78,2010,1931,8303.66666666667,1
"16359",2,79,2010,1931,8183.83333333333,0
"16360",2,79,2010,1930,7991.5,1
"16361",2,80,2010,1930,7855,0
"16362",2,80,2010,1929,7535,1
"16363",2,81,2010,1929,7402.5,0
"16364",2,81,2010,1928,7360,1
"16365",2,82,2010,1928,7212,0
"16366",2,82,2010,1927,6821.5,1
"16367",2,83,2010,1927,6669,0
"16368",2,83,2010,1926,6528.83333333333,1
"16369",2,84,2010,1926,6373.66666666667,0
"16370",2,84,2010,1925,6157,1
"16371",2,85,2010,1925,5983,0
"16372",2,85,2010,1924,5735.16666666667,1
"16373",2,86,2010,1924,5560.83333333333,0
"16374",2,86,2010,1923,5243.83333333333,1
"16375",2,87,2010,1923,5061.16666666667,0
"16376",2,87,2010,1922,4478.5,1
"16377",2,88,2010,1922,4303,0
"16378",2,88,2010,1921,4305.83333333333,1
"16379",2,89,2010,1921,4119.16666666667,0
"16380",2,89,2010,1920,3806.33333333333,1
"16381",2,90,2010,1920,3619.66666666667,0
"16382",2,90,2010,1919,2785.16666666667,1
"16383",2,91,2010,1919,2633.83333333333,0
"16384",2,91,2010,1918,2387,1
"16385",2,92,2010,1918,2246.5,0
"16386",2,92,2010,1917,1932.5,1
"16387",2,93,2010,1917,1806,0
"16388",2,93,2010,1916,1578.66666666667,1
"16389",2,94,2010,1916,1461.83333333333,0
"16390",2,94,2010,1915,1150,1
"16391",2,95,2010,1915,1062.5,0
"16392",2,95,2010,1914,938.5,1
"16393",2,96,2010,1914,854.5,0
"16394",2,96,2010,1913,651.166666666667,1
"16395",2,97,2010,1913,579.833333333333,0
"16396",2,97,2010,1912,506.333333333333,1
"16397",2,98,2010,1912,457.166666666667,0
"16398",2,98,2010,1911,445.166666666667,1
"16399",2,99,2010,1911,537.333333333333,0
"16400",2,99,2010,1910,717.666666666667,1
"16401",2,0,2011,2011,14561,0
"16402",2,0,2011,2010,15589.3333333333,1
"16403",2,1,2011,2010,15623.1666666667,0
"16404",2,1,2011,2009,15488.5,1
"16405",2,2,2011,2009,15501.5,0
"16406",2,2,2011,2008,16061.8333333333,1
"16407",2,3,2011,2008,16068.6666666667,0
"16408",2,3,2011,2007,15963.1666666667,1
"16409",2,4,2011,2007,15968.3333333333,0
"16410",2,4,2011,2006,16169.1666666667,1
"16411",2,5,2011,2006,16176.8333333333,0
"16412",2,5,2011,2005,16086.6666666667,1
