"","age","per","sex","risk","dt","rt","r1","r2","r3","r4","r5","r6","r7","r8","r9","r10","r11","r12","r13","r14","r15"
"1631",81,68,1,31018,3513,113.26,0.29,20.182,0.516,1.193,0.258,1.257,14.54,55.162,7.866,1.419,1.838,3.772,1.225,0.226,3.514
"1632",81,68,2,43355,3804,87.741,0.346,13.332,0.277,1.684,0.138,1.015,14.439,41.195,5.167,1.707,1.638,2.514,0.738,0.392,3.16
"1633",81,73,1,34184,3838,112.27,0.263,20.565,0.351,0.907,0.293,0.848,13.544,54.821,10.473,1.17,2.048,2.223,1.96,0.205,2.604
"1634",81,73,2,52783,4117,77.999,0.322,12.788,0.417,1.459,0.303,0.701,10.932,36.224,5.854,1.288,1.194,1.421,1.913,0.398,2.785
"1635",81,78,1,36717,4155,113.16,0.327,23.749,0.409,1.008,0.218,1.389,13.018,51.093,10.567,0.654,1.879,2.696,3.05,0.109,2.996
"1636",81,78,2,62386,4728,75.786,0.192,14.747,0.305,1.362,0.192,0.801,10.948,33.148,5.418,0.93,1.523,1.539,2.404,0.192,2.084
"1637",81,83,1,39882,4500,112.83,0.301,24.999,0.602,1.479,0.15,1.404,12.637,47.465,11.659,0.827,2.407,1.805,3.435,0.226,3.435
"1638",81,83,2,70889,4832,68.163,0.197,13.571,0.423,1.608,0.127,1.086,9.395,28.368,4.909,0.705,1.594,0.987,2.384,0.296,2.511
"1639",81,88,1,30941,3963,128.08,0.291,29.702,0.646,1.616,0.032,1.713,13.833,53.812,11.829,0.743,2.23,2.295,4.654,0.291,4.395
"1640",81,88,2,54818,4244,77.42,0.383,15.761,0.566,1.478,0.128,1.733,10.179,30.72,5.09,0.62,2.025,1.04,3.831,0.383,3.484
"1641",82,43,1,13303,1906,143.28,1.052,16.237,0.451,1.954,0.827,22.551,9.772,52.77,14.282,1.203,3.308,14.132,0.902,0.977,2.856
"1642",82,43,2,16652,2393,143.71,1.141,16.154,1.742,1.742,1.561,21.379,12.611,58.912,14.893,2.342,2.402,1.802,1.081,0.901,5.044
"1643",82,48,1,15726,2284,145.24,0.699,21.938,1.145,1.463,1.208,6.995,19.458,58.502,12.082,1.399,2.862,11.446,1.399,0.572,4.07
"1644",82,48,2,19510,2553,130.86,0.718,17.478,1.23,1.948,0.923,6.612,20.554,56.279,12.66,1.64,1.999,2.05,1.948,0.103,4.716
"1645",82,53,1,19398,2715,139.96,0.825,22.27,0.928,0.361,0.567,1.65,26.085,58.408,7.578,1.753,2.474,10.259,2.578,0.103,4.124
"1646",82,53,2,22194,2784,125.44,0.586,17.707,1.126,0.766,0.541,1.802,24.962,55.285,5.452,2.343,2.388,2.523,2.748,0.27,6.939
"1647",82,58,1,23160,3268,141.11,0.561,23.402,0.604,0.691,0.302,0.993,23.834,61.96,9.715,1.295,3.368,8.247,1.598,0.259,4.275
"1648",82,58,2,27176,3428,126.14,0.294,18.215,0.81,0.773,0.331,0.773,25.169,54.681,7.175,2.797,2.392,3.201,2.539,0.331,6.66
"1649",82,63,1,24897,3458,138.89,0.522,21.73,0.643,1.285,0.361,0.723,24.461,63.421,8.354,1.486,2.37,7.069,1.767,0.281,4.418
"1650",82,63,2,32088,3661,114.09,0.343,16.361,0.873,1.496,0.312,0.654,20.755,53.166,6.233,2.026,2.524,2.088,1.278,0.436,5.547
"1651",82,68,1,27040,3398,125.67,0.592,20.525,0.481,1.146,0.111,1.368,17.308,59.874,9.541,1.516,2.404,5.067,1.627,0.37,3.735
"1652",82,68,2,38028,3678,96.718,0.237,15.646,0.394,1.499,0.21,0.868,16.435,45.992,5.259,1.683,1.473,2.183,1.21,0.552,3.077
"1653",82,73,1,29790,3585,120.34,0.504,21.349,0.235,1.343,0.302,0.772,13.562,58.207,11.917,1.175,1.544,3.223,2.283,0.269,3.659
"1654",82,73,2,46527,4138,88.938,0.258,14.336,0.408,1.913,0.258,0.838,12.874,42.277,6.577,0.989,1.526,1.569,1.977,0.279,2.859
"1655",82,78,1,32377,3945,121.85,0.278,26.222,0.432,1.266,0.216,1.05,13.127,54.39,12.015,1.328,2.069,2.378,3.397,0.371,3.305
"1656",82,78,2,56172,4606,81.998,0.267,14.598,0.303,1.709,0.16,0.997,11.643,37.118,5.287,0.783,1.834,1.656,2.653,0.409,2.581
"1657",82,83,1,34845,4218,121.05,0.143,26.001,0.689,1.521,0.201,1.722,12.197,52.059,12.742,0.89,2.612,2.124,4.133,0.201,3.817
"1658",82,83,2,64402,5089,79.019,0.311,14.642,0.311,1.429,0.124,1.397,11.164,34.673,5.186,0.73,1.599,0.901,3.323,0.217,3.012
"1659",82,88,1,26724,3718,139.13,0.486,29.599,0.898,2.17,0.337,3.218,16.24,56.204,13.321,1.048,2.769,2.058,5.014,0.187,5.576
"1660",82,88,2,49804,4240,85.134,0.241,15.942,0.703,1.205,0.141,1.626,12.931,35.981,5.02,0.643,2.45,0.763,4.176,0.361,2.952
"1661",83,43,1,11168,1833,164.13,0.895,18.446,1.074,1.433,0.627,27.489,10.924,60.53,14.685,0.985,3.223,17.192,1.074,0.537,5.014
"1662",83,43,2,14070,2220,157.78,1.137,17.484,1.137,1.35,1.635,28.003,12.367,62.118,16.844,1.848,3.625,1.777,0.711,1.066,6.681
"1663",83,48,1,13067,2008,153.67,0.918,18.443,1.378,1.454,1.071,8.954,21.351,61.376,13.01,1.913,3.061,12.398,3.138,0.306,4.898
"1664",83,48,2,16495,2307,139.86,0.788,17.278,2.182,1.576,1.152,6.729,21.097,59.473,12.671,2.061,2.304,2.061,3.213,0.727,6.547
"1665",83,53,1,15956,2424,151.92,0.689,22.186,0.689,0.564,0.313,1.191,28.516,65.367,6.957,1.504,2.946,11.406,3.635,0.188,5.766
"1666",83,53,2,18775,2628,139.97,0.586,18.908,1.065,0.426,0.586,2.237,29.88,59.601,6.977,2.77,2.344,2.344,4.208,0.213,7.83
"1667",83,58,1,19607,2945,150.2,0.612,23.053,0.663,0.612,0.357,0.714,25.042,63.192,12.241,2.295,2.448,10.353,2.805,0.255,5.559
"1668",83,58,2,23091,3180,137.72,0.563,20.961,0.823,0.736,0.433,0.693,25.811,60.456,7.492,2.772,2.902,3.724,2.382,0.433,7.535
"1669",83,63,1,21095,3202,151.79,0.332,23.797,0.664,1.327,0.474,0.616,24.319,69.448,10.619,1.47,3.129,7.869,2.465,0.521,4.74
"1670",83,63,2,27315,3528,129.16,0.146,17.939,0.622,1.684,0.476,0.696,24.126,58.027,7.725,2.16,2.38,3.185,1.574,0.476,7.944
"1671",83,68,1,23446,3271,139.51,0.512,21.027,0.341,1.407,0.256,1.194,19.833,67.559,11.089,1.365,2.559,5.587,1.749,0.597,4.436
"1672",83,68,2,33268,3641,109.44,0.301,15.51,0.391,2.164,0.12,1.172,18.697,52.783,5.952,2.164,1.924,2.615,1.022,0.541,4.088
"1673",83,73,1,25559,3343,130.8,0.352,22.653,0.391,1.487,0.352,1.017,15.767,61.466,12.403,1.33,2.191,3.678,3.287,0.157,4.265
"1674",83,73,2,40546,3927,96.853,0.395,15.489,0.271,1.529,0.197,0.814,14.502,46.244,7.374,0.987,2.022,1.874,2.047,0.345,2.762
"1675",83,78,1,28341,3890,137.26,0.565,25.617,0.67,1.623,0.423,1.411,15.067,62.383,13.867,1.129,2.752,3.14,4.058,0.353,4.199
"1676",83,78,2,49938,4637,92.855,0.3,15.76,0.32,1.342,0.16,1.262,13.357,42.353,6.788,0.901,2.083,1.702,2.944,0.36,3.224
"1677",83,83,1,30073,3906,129.88,0.399,27.566,0.499,0.998,0.432,2.028,14.299,55.997,13.6,0.931,2.095,2.095,3.891,0.233,4.822
"1678",83,83,2,57654,5171,89.69,0.364,16.079,0.451,1.596,0.26,1.717,12.974,38.575,6.539,0.815,2.133,0.867,3.122,0.312,3.885
"1679",83,88,1,22969,3419,148.85,0.305,30.911,0.74,1.698,0.174,3.135,16.675,61.692,14.193,0.827,3.091,2.525,6.443,0.348,6.095
"1680",83,88,2,44862,4334,96.607,0.29,16.829,0.691,1.85,0.134,2.207,13.954,40.569,6.353,0.78,2.742,1.204,4.659,0.379,3.968
"1681",84,43,1,9192,1646,179.07,1.197,19.582,1.197,2.067,1.197,32.855,10.879,63.642,18.168,1.088,3.699,15.557,1.523,1.088,5.331
"1682",84,43,2,11763,1989,169.09,1.02,18.448,1.105,1.445,0.85,31.115,12.412,68.01,16.832,2.55,4.081,1.7,1.445,1.53,6.546
"1683",84,48,1,10875,1777,163.4,0.92,19.218,1.471,1.471,0.644,9.103,21.517,68.322,15.264,1.011,3.678,12.69,3.126,0.368,4.598
"1684",84,48,2,13772,2150,156.11,0.726,17.572,1.525,1.525,0.944,6.971,21.856,69.997,15.394,2.324,2.614,2.759,3.994,0.436,7.479
"1685",84,53,1,13073,2248,171.96,0.535,24.325,1.147,0.229,0.382,2.448,33.734,72.439,8.338,1.989,3.213,13.539,4.437,0.229,4.972
"1686",84,53,2,15770,2460,155.99,0.571,21.75,1.141,0.38,0.698,2.093,30.438,68.675,8.624,2.663,1.649,3.044,4.566,0.254,9.448
"1687",84,58,1,16186,2699,166.75,0.741,24.651,0.432,0.618,0.247,1.05,27.308,74.2,11.924,2.039,3.151,11.924,2.842,0.309,5.313
"1688",84,58,2,19204,2968,154.55,0.885,22.912,1.198,1.041,0.781,1.146,28.796,67.642,9.321,2.239,2.864,3.02,4.01,0.208,8.488
"1689",84,63,1,17789,2893,162.63,0.506,24.734,0.506,1.293,0.169,0.787,27.882,74.878,11.13,1.405,2.923,8.488,2.024,0.337,5.565
"1690",84,63,2,22966,3230,140.64,0.435,17.374,0.784,1.611,0.392,0.74,25.429,66.707,8.621,2.308,3.309,2.917,1.393,0.392,8.23
"1691",84,68,1,19989,2940,147.08,0.3,21.562,0.65,1.751,0.3,1.701,20.912,71.439,12.157,1.401,2.201,5.503,1.901,0.55,4.753
"1692",84,68,2,28626,3548,123.94,0.629,17.117,0.314,1.991,0.07,1.327,20.96,60.015,7.196,2.096,1.712,3.144,1.817,0.629,4.926
"1693",84,73,1,21717,3152,145.14,0.46,24.083,0.46,1.474,0.368,1.105,19.017,67.459,15.518,1.243,2.625,3.868,2.855,0.46,4.144
"1694",84,73,2,34921,3826,109.56,0.372,16.008,0.372,1.604,0.286,0.83,16.323,53.521,8.276,1.26,1.775,2.119,2.377,0.458,3.98
"1695",84,78,1,24389,3521,144.37,0.287,27.758,0.82,1.558,0.287,1.763,15.376,66.177,13.777,1.148,2.624,3.444,4.592,0.533,4.223
"1696",84,78,2,43719,4506,103.07,0.252,15.554,0.549,1.578,0.297,1.144,14.525,48.354,7.868,0.938,2.562,1.601,3.66,0.389,3.797
"1697",84,83,1,25827,3655,141.52,0.465,28.342,0.542,1.549,0.116,2.478,17.075,60.479,14.791,0.968,2.478,2.672,4.298,0.232,5.033
"1698",84,83,2,51069,4971,97.339,0.411,15.92,0.47,1.625,0.098,1.978,14.549,42.413,6.658,0.685,2.036,1.371,3.995,0.47,4.66
"1699",84,88,1,19627,3149,160.44,0.408,31.997,1.223,1.987,0.357,2.497,18.495,67.407,14.674,1.019,4.076,2.497,6.776,0.56,6.471
"1700",84,88,2,40138,4425,110.24,0.349,17.714,0.747,1.769,0.299,3.114,15.97,47.611,6.627,0.822,2.865,1.42,5.805,0.424,4.709
"1701",85,43,1,7451,1495,200.64,1.208,17.716,0.403,1.208,1.342,40.531,9.797,74.084,22.145,1.611,4.966,17.716,2.013,0.805,5.1
"1702",85,43,2,9568,1806,188.75,0.732,20.171,1.986,1.254,1.777,39.193,13.273,73.161,17.768,2.613,3.24,2.404,1.568,1.359,8.257
"1703",85,48,1,8860,1595,180.02,0.451,20.203,1.129,1.016,0.903,10.609,25.395,74.944,16.704,1.693,4.402,12.754,3.386,0.226,6.208
"1704",85,48,2,11229,1944,173.12,0.801,17.544,1.959,0.891,1.692,11.132,25.648,74.717,16.208,3.295,2.583,2.583,4.631,0.445,8.995
"1705",85,53,1,10497,1897,180.72,0.476,24.674,0.762,0.572,0.572,2.191,33.057,75.736,11.622,1.334,2.953,14.29,6.097,0,6.383
"1706",85,53,2,12992,2161,166.33,0.693,23.245,1.616,0.231,1.385,1.232,32.558,72.66,9.006,2.925,2.771,3.079,5.388,0.385,9.159
"1707",85,58,1,13057,2456,188.1,0.766,27.495,0.996,0.842,0.077,1.302,31.477,80.876,13.173,2.068,4.442,13.556,3.983,0.153,6.893
"1708",85,58,2,15741,2623,166.63,0.635,22.743,1.461,0.381,0.381,1.207,29.795,74.582,11.308,3.049,2.605,3.939,3.685,0.318,10.546
"1709",85,63,1,14813,2690,181.6,0.27,26.531,0.608,0.81,0.203,1.215,29.501,84.79,13.367,1.283,3.24,10.194,2.43,0.405,6.751
"1710",85,63,2,19048,2926,153.61,0.367,18.847,0.945,1.417,0.42,0.997,28.559,73.026,9.555,2.625,2.152,3.255,2.415,0.42,8.61
"1711",85,68,1,16613,2657,159.93,0.602,22.031,0.542,1.445,0.482,1.685,24.258,75.603,13.363,1.565,3.25,7.404,2.047,0.241,5.417
"1712",85,68,2,24065,3190,132.56,0.374,16.954,0.457,1.828,0.416,1.579,20.528,65.365,9.1,1.579,2.493,3.449,2.036,0.79,5.61
"1713",85,73,1,18344,2998,163.43,0.382,25.785,0.654,1.308,0.273,0.927,20.497,81.989,15.1,1.199,3.216,4.416,2.617,0.055,5.015
"1714",85,73,2,29775,3608,121.18,0.504,16.725,0.504,1.545,0.302,1.142,18.841,58.976,9.874,1.612,2.385,2.116,2.552,0.168,3.929
"1715",85,78,1,20513,3189,155.46,0.585,28.226,0.682,1.365,0.244,1.316,17.842,70.589,16.526,1.609,2.876,3.9,5.314,0.097,4.29
"1716",85,78,2,37713,4415,117.07,0.398,17.209,0.53,1.989,0.265,1.564,16.864,54.676,9.254,0.981,2.307,2.546,3.474,0.212,4.799
"1717",85,83,1,21883,3376,154.28,0.366,29.018,0.777,1.737,0.503,2.422,15.583,68.501,16.725,1.371,3.564,3.245,4.57,0.183,5.712
"1718",85,83,2,44594,4926,110.46,0.359,17.514,0.628,2.063,0.09,2.018,17.558,48.908,7.266,1.099,2.13,1.166,3.879,0.359,5.427
"1719",85,88,1,16761,2847,169.86,0.477,34.902,0.835,2.804,0.239,2.804,17.958,68.97,17.004,1.074,4.594,2.864,8.651,0.358,6.324
"1720",85,88,2,35451,4324,121.97,0.592,18.138,0.621,1.692,0.31,2.623,18.392,53.341,7.955,0.818,3.131,1.551,6.008,0.564,6.234
"1721",86,43,1,5999,1336,222.7,2.167,16.669,0.5,0.833,0.5,48.008,14.336,81.68,23.837,1.167,5.168,19.17,1.5,1.5,5.668
"1722",86,43,2,7674,1618,210.84,0.652,18.765,1.042,1.564,1.824,49.909,14.855,75.971,22.283,2.997,3.518,3.258,1.303,2.085,10.816
"1723",86,48,1,7007,1291,184.24,1.284,19.837,1.142,0.999,0.285,10.846,21.978,78.493,16.269,0.999,4.567,15.556,5.138,0.285,6.565
"1724",86,48,2,8888,1717,193.18,0.788,22.502,2.475,1.125,1.575,13.276,22.39,84.046,18.564,1.913,3.6,2.138,7.313,0.113,11.364
"1725",86,53,1,8286,1711,206.49,1.086,26.189,1.086,0.724,0.241,2.414,35.482,87.135,14.241,1.448,2.776,17.137,8.569,0.121,7.845
"1726",86,53,2,10628,1891,177.93,1.223,19.665,1.317,0.941,0.565,1.976,33.12,82.612,9.315,1.505,2.54,2.823,8.75,0.188,11.385
"1727",86,58,1,10358,2045,197.43,0.869,26.646,0.579,0.965,0.29,0.579,33.79,86.6,16.992,2.027,3.765,13.709,4.538,0.29,5.793
"1728",86,58,2,12582,2304,183.12,0.636,24.797,1.033,0.556,0.556,0.874,34.017,79.558,13.432,3.656,3.338,3.815,4.451,0.238,12.16
"1729",86,63,1,12014,2539,211.34,0.333,27.218,0.832,0.999,0.25,1.415,35.042,101.88,15.815,1.665,3.662,10.405,3.995,0.416,7.408
"1730",86,63,2,15510,2760,177.95,0.451,20.567,0.903,1.418,0.645,0.709,32.495,85.106,10.509,2.579,2.708,4.578,2.966,0.58,11.734
"1731",86,68,1,13587,2527,185.99,0.368,24.435,0.736,1.619,0.147,1.693,26.349,95.68,14.205,2.061,2.87,7.286,2.65,0.294,5.594
"1732",86,68,2,19851,3001,151.18,0.705,17.732,0.856,1.814,0.403,1.511,24.231,73.095,10.881,3.577,2.922,3.778,2.217,0.907,6.549
"1733",86,73,1,15257,2715,177.95,0.787,23.661,0.852,2.032,0.655,1.704,20.777,87.042,19.598,1.573,3.212,6.489,4.654,0.459,4.457
"1734",86,73,2,25103,3446,137.27,0.478,16.811,0.478,1.474,0.478,1.315,20.237,68.478,11.552,1.514,1.832,2.589,3.267,0.677,6.095
"1735",86,78,1,17029,2986,175.35,0.646,28.892,0.822,1.527,0.059,1.644,20.436,82.917,18.909,0.94,3.523,4.815,4.991,0.235,4.991
"1736",86,78,2,31835,4044,127.03,0.377,19.821,0.628,1.885,0.188,1.665,18.282,58.301,10.303,1.068,2.984,2.356,3.801,0.283,5.089
"1737",86,83,1,18289,3125,170.87,0.711,29.089,1.039,1.531,0.164,2.46,19.028,78.736,18.208,1.148,3.718,3.281,5.741,0.273,5.741
"1738",86,83,2,38385,4776,124.42,0.365,19.513,0.651,1.98,0.391,2.214,18.549,56.038,8.389,1.042,2.97,1.85,4.872,0.469,5.132
"1739",86,88,1,14136,2600,183.93,0.354,32.187,1.132,3.183,0.354,3.396,19.878,78.594,20.232,0.92,3.82,3.82,7.711,0.566,7.782
"1740",86,88,2,31049,4132,133.08,0.58,19.872,0.837,2.19,0.386,3.607,18.422,59.519,8.406,1.288,4.155,1.127,6.409,0.386,5.894
"1741",87,43,1,4753,1152,242.37,1.683,17.673,0.631,0.421,0.631,55.965,15.359,83.526,24.616,1.262,4.839,23.985,1.473,1.052,9.257
"1742",87,43,2,6090,1396,229.23,1.478,19.212,1.314,1.806,2.299,54.68,14.286,87.028,26.437,2.135,3.777,3.941,0.821,0.164,9.852
"1743",87,48,1,5377,1173,218.15,1.674,18.226,0.93,0.744,0.558,17.854,29.384,89.083,23.991,2.046,2.976,18.04,5.021,0.372,7.253
"1744",87,48,2,6926,1522,219.75,1.155,18.337,2.599,1.588,1.011,17.615,34.075,93.416,22.379,3.754,3.465,1.444,5.92,0.433,12.561
"1745",87,53,1,6552,1421,216.88,0,22.589,1.221,0.305,0.458,3.51,37.241,96.612,13.584,1.679,2.747,18.62,7.784,0.153,10.379
"1746",87,53,2,8559,1753,204.81,0.701,19.395,1.986,0.701,0.701,3.505,38.556,94.988,12.151,3.505,2.804,2.804,8.412,0.467,14.137
"1747",87,58,1,8067,1756,217.68,0.372,25.536,1.24,1.116,0.868,2.479,34.833,97.186,17.603,1.859,3.843,14.627,8.553,0.124,7.438
"1748",87,58,2,9963,1987,199.44,0.502,20.677,1.204,0.602,0.903,1.305,35.03,91.94,16.561,3.212,3.312,4.416,6.123,0.301,13.349
"1749",87,63,1,9532,2064,216.53,0.839,28.011,1.154,1.049,0.21,1.783,31.997,103.55,18.779,1.364,3.777,12.065,3.252,0.629,8.078
"1750",87,63,2,12454,2450,196.72,0.642,20.315,1.526,1.044,0.803,1.285,34.929,96.917,11,3.132,3.774,4.898,3.533,0.642,12.285
"1751",87,68,1,10861,2163,199.15,0.368,23.939,0.737,1.841,0.092,1.749,29.371,99.162,16.297,2.21,3.775,9.576,3.591,0.368,6.077
"1752",87,68,2,16002,2622,163.85,0.375,16.935,0.875,1.437,0.375,2.312,27.497,86.239,10.499,2.375,2.625,2.875,2.125,0.5,6.812
"1753",87,73,1,12387,2398,193.59,0.807,24.542,0.807,1.695,0.565,1.372,21.636,101.15,21.232,1.857,2.583,5.57,4.117,0.323,5.328
"1754",87,73,2,20624,3200,155.16,0.679,19.201,0.776,1.455,0.485,1.115,22.45,79.664,13.092,1.649,2.182,2.958,3.055,0.485,5.915
"1755",87,78,1,13930,2528,181.48,0.431,28.5,1.005,2.369,0.359,2.513,21.823,82.699,20.101,1.436,2.943,5.24,5.815,0.144,6.102
"1756",87,78,2,26479,3807,143.77,0.264,20.318,0.831,1.964,0.264,1.737,20.771,68.696,12.198,1.36,2.87,2.19,4.456,0.189,5.665
"1757",87,83,1,15123,2768,183.03,0.463,31.541,0.595,2.579,0.595,2.182,18.184,82.722,19.705,1.322,3.505,5.158,6.679,0.529,7.274
"1758",87,83,2,32639,4512,138.24,0.214,17.188,0.797,2.42,0.184,2.727,20.711,63.881,10.662,1.103,3.554,1.746,5.791,0.46,6.802
"1759",87,88,1,11734,2358,200.95,0.597,34.686,1.193,1.96,0.682,3.494,22.243,89.739,21.22,0.852,4.602,3.665,7.755,0.341,7.926
"1760",87,88,2,26703,3973,148.78,0.599,17.638,1.423,2.509,0.524,3.296,21.009,68.569,9.1,1.161,4.494,1.798,8.389,0.562,7.714
"1761",88,43,1,3708,951,256.47,0.809,20.496,1.079,0.539,0.539,64.455,10.787,90.885,26.699,1.079,5.663,19.957,1.618,1.079,10.787
"1762",88,43,2,4837,1122,231.96,1.654,17.78,1.654,1.24,0.827,66.57,16.539,81.042,20.881,2.067,4.342,1.447,1.447,1.447,13.025
"1763",88,48,1,4109,1014,246.78,0.973,18.739,1.947,0.973,0.973,14.602,27.987,106.6,30.421,1.947,4.624,19.226,10.465,0.243,7.058
"1764",88,48,2,5403,1266,234.31,1.666,20.359,1.11,1.296,1.481,21.099,29.428,96.243,26.652,2.036,3.702,2.961,9.254,0.37,16.657
"1765",88,53,1,5117,1170,228.65,0.391,24.819,0.586,0,0.977,2.15,37.913,100.64,15.243,2.541,4.104,17.393,12.507,0.586,8.794
"1766",88,53,2,6582,1493,226.83,0.304,25.22,1.975,0.608,0.304,2.887,40.109,106.2,13.978,2.431,3.191,4.406,11.091,0.152,13.978
"1767",88,58,1,6113,1514,247.67,0.818,32.554,0.818,0.491,0.818,1.799,43.35,105.51,20.121,1.636,4.58,17.504,8.67,0.164,8.834
"1768",88,58,2,7818,1724,220.52,0.895,24.815,2.174,0.384,0.256,1.535,39.14,95.677,18.419,4.605,3.326,4.988,8.058,1.279,14.965
"1769",88,63,1,7390,1783,241.27,0.541,27.47,1.353,1.624,0.677,2.03,35.589,117.32,22.733,2.3,4.871,11.502,4.06,0.406,8.796
"1770",88,63,2,9753,2099,215.22,0.41,21.122,2.153,1.23,0.41,1.435,38.142,104.99,14.355,3.486,3.691,4.511,5.024,0.718,13.534
"1771",88,68,1,8482,1768,208.44,0.707,23.697,0.943,1.651,0.236,1.768,29.356,108.82,18.274,1.886,2.122,9.196,3.301,0.472,6.013
"1772",88,68,2,12561,2300,183.11,0.478,17.833,0.796,2.15,0.557,1.592,31.447,97.206,12.658,2.866,1.831,3.503,2.548,0.717,6.926
"1773",88,73,1,9967,2076,208.29,0.401,25.183,0.401,2.007,0.903,1.906,27.19,104.54,23.277,1.906,3.712,5.418,3.913,0.301,7.224
"1774",88,73,2,16687,2818,168.87,0.779,19.057,1.079,2.097,0.36,1.378,23.312,87.493,14.742,2.277,2.757,2.876,3.715,0.539,6.412
"1775",88,78,1,11127,2228,200.23,0.539,29.747,0.719,1.977,0.27,2.427,23.726,97.241,20.67,1.168,3.325,5.482,6.561,0.359,6.021
"1776",88,78,2,21741,3392,156.02,0.552,18.582,0.92,1.84,0.552,1.932,22.216,76.859,12.649,1.196,3.082,2.944,5.841,0.598,6.255
"1777",88,83,1,12370,2504,202.43,0.566,30.396,0.566,2.506,0.485,2.506,24.01,92.967,20.857,1.132,4.204,5.578,8.569,0,8.084
"1778",88,83,2,27240,4215,154.74,0.147,19.2,0.991,2.533,0.11,2.974,20.852,73.972,11.417,1.138,3.561,2.423,6.498,0.587,8.333
"1779",88,88,1,9476,2115,223.2,1.055,34.508,1.055,2.111,0.739,2.744,23.428,103.95,21.106,1.055,5.382,4.221,10.975,0.739,10.131
"1780",88,88,2,22409,3910,174.48,0.58,21.465,0.982,2.231,0.357,5.31,24.142,81.351,11.602,1.249,4.373,1.428,9.951,0.535,8.925
"1781",89,43,1,2750,747,271.64,1.091,15.273,0.727,0.364,0,75.636,14.545,92,34.909,1.455,4.364,20,2.182,0.727,8.364
"1782",89,43,2,3719,1012,272.12,0.807,18.016,2.151,0.807,2.151,77.44,13.176,98.951,31.729,2.42,3.496,3.764,0.807,0.538,15.864
"1783",89,48,1,3111,859,276.12,0,20.894,0,0.321,1.607,24.429,29.572,122.47,33.108,2.572,4.5,19.929,6.75,0.321,9.643
"1784",89,48,2,4225,1038,245.68,2.13,20.828,2.367,1.657,1.893,26.509,31.006,101.3,24.852,1.893,4.024,3.314,8.994,0.473,14.438
"1785",89,53,1,3829,1009,263.52,1.567,21.154,1.045,0,1.828,2.35,42.831,120.66,17.498,2.35,2.089,21.154,13.581,0.522,14.886
"1786",89,53,2,4948,1223,247.17,1.617,26.88,1.415,0.404,0.606,3.234,44.867,113.38,16.37,0.808,2.829,3.84,14.753,0.202,15.966
"1787",89,58,1,4547,1199,263.69,1.1,29.69,0.88,0.66,0.88,1.1,37.387,121.18,25.951,1.1,4.179,18.914,10.117,0.22,10.336
"1788",89,58,2,6036,1458,241.55,0.828,26.673,0.663,0.994,0.331,2.154,38.27,113.15,17.396,2.319,3.976,5.799,12.094,0.663,16.236
"1789",89,63,1,5515,1433,259.84,1.269,26.473,1.451,2.176,0.725,0.725,35.902,133.09,23.391,1.995,5.258,12.149,6.528,0.181,8.522
"1790",89,63,2,7387,1808,244.75,0.406,25.585,0.541,0.948,1.083,1.354,41.018,124.41,16.245,3.114,3.249,4.197,5.28,1.354,15.974
"1791",89,68,1,6476,1542,238.11,0.926,21.464,0.772,2.471,0.618,2.625,35.516,119.98,21.618,1.853,5.25,12.508,4.787,0.618,7.103
"1792",89,68,2,9614,1981,206.05,0.624,19.867,0.52,2.288,0.832,2.808,30.996,105.68,18.099,3.224,2.704,5.409,4.057,0.624,8.321
"1793",89,73,1,7788,1789,229.71,0.385,26.323,1.027,1.798,1.027,1.412,29.276,119.93,25.295,1.412,2.825,6.42,5.008,0.257,7.319
"1794",89,73,2,13238,2496,188.55,0.529,20.622,0.68,1.586,0.68,1.435,26.968,97.145,19.263,2.04,2.946,2.644,3.928,0.755,7.327
"1795",89,78,1,8631,1933,223.96,0.695,29.313,1.274,1.622,0.695,1.622,24.447,111.23,23.867,1.043,4.982,7.068,6.72,0.348,9.037
"1796",89,78,2,17316,3070,177.29,0.635,19.577,0.982,2.31,0.462,2.599,24.948,87.607,15.881,1.213,3.234,3.061,6.006,0.462,8.316
"1797",89,83,1,9959,2143,215.18,0.803,33.035,1.105,3.615,0.201,2.812,24.099,97.801,22.793,1.406,4.418,4.719,8.334,0.201,9.84
"1798",89,83,2,22225,3799,170.93,0.225,18.493,0.81,1.98,0.405,3.42,23.757,83.96,14.218,1.17,4.184,1.665,7.694,0.45,8.504
"1799",89,88,1,7331,1887,257.4,0.546,34.238,1.228,3.137,0.546,3.819,25.099,121.54,26.872,1.637,6.002,5.183,13.641,1.091,12.822
"1800",89,88,2,18078,3531,195.32,0.664,19.582,1.272,2.157,0.553,5.532,27.215,94.535,12.446,1.272,5.476,2.489,11.45,0.774,9.902
"1801",90,43,1,5955,2061,346.1,0.84,16.289,0.672,0.168,0.672,118.89,14.945,117.88,33.417,1.343,6.717,19.312,0.672,2.183,12.091
"1802",90,43,2,8678,2722,313.67,1.152,15.096,1.498,1.037,0.922,114.43,14.174,105.21,32.726,2.074,3.687,1.844,0.807,1.959,17.055
"1803",90,48,1,7090,2737,386.04,1.128,17.772,2.116,0.564,0.564,39.21,34.838,140.06,42.031,2.821,3.385,18.759,17.913,50.212,14.669
"1804",90,48,2,10867,3618,332.93,1.38,17.576,2.669,1.012,1.288,38.649,31.655,133.52,34.968,2.853,3.957,2.945,17.944,22.177,20.337
