"","crosstype","yearcross","flat","row","posi","varb","resp","id","root"
"402.roct2004","Br","2000","2","0",0,"roct2004",0,402,1
"403.roct2004","Br","2000","2","10",-0.129999999999999,"roct2004",1,403,1
"404.roct2004","Br","2000","1","11",0.17,"roct2004",1,404,1
"405.roct2004","Br","2000","2","10",-0.289999999999999,"roct2004",0,405,1
"406.roct2004","Br","2000","2","11",0.155000000000001,"roct2004",1,406,1
"407.roct2004","Br","2000","2","10",-0.205,"roct2004",1,407,1
"408.roct2004","Br","2000","1","10",-0.0249999999999986,"roct2004",1,408,1
"409.roct2004","Br","2000","1","11",-0.0299999999999994,"roct2004",1,409,1
"410.roct2004","Br","2000","2","13",-0.0949999999999989,"roct2004",1,410,1
"411.roct2004","Br","2000","1","12",0.0899999999999999,"roct2004",1,411,1
"412.roct2004","Br","2000","2","13",-0.215,"roct2004",3,412,1
"413.roct2004","Br","2000","3","13",-0.279999999999999,"roct2004",1,413,1
"414.roct2004","Wi","2000","2","13",0.135000000000002,"roct2004",0,414,1
"415.roct2004","Wi","2000","1","10",0.285,"roct2004",1,415,1
"416.roct2004","Wi","2000","3","11",-0.149999999999999,"roct2004",1,416,1
"417.roct2004","Wi","2000","3","0",0,"roct2004",0,417,1
"418.roct2004","Wi","2000","3","13",0.185,"roct2004",0,418,1
"419.roct2004","Wr","1999","1","12",-0.0149999999999988,"roct2004",1,419,1
"420.roct2004","Wr","1999","3","11",0.145000000000001,"roct2004",0,420,1
"421.roct2004","Wr","1999","1","10",-0.299999999999999,"roct2004",1,421,1
"422.roct2004","Wr","1999","3","11",-0.0499999999999989,"roct2004",1,422,1
"423.roct2004","Wr","1999","1","12",0.33,"roct2004",0,423,1
"424.roct2004","Wr","1999","3","12",0.270000000000001,"roct2004",1,424,1
"425.roct2004","Wr","1999","3","11",-0.334999999999999,"roct2004",1,425,1
"426.roct2004","Wr","1999","2","13",0.0800000000000001,"roct2004",1,426,1
"427.roct2004","Wr","1999","2","11",0.200000000000001,"roct2004",0,427,1
"428.roct2004","Wr","1999","3","11",0.0350000000000001,"roct2004",1,428,1
"429.roct2004","Wr","1999","2","10",0.15,"roct2004",0,429,1
"430.roct2004","Wr","1999","2","12",-0.0999999999999996,"roct2004",1,430,1
"431.roct2004","Wr","1999","3","12",-0.154999999999999,"roct2004",2,431,1
"432.roct2004","Wr","1999","2","11",0.135000000000002,"roct2004",0,432,1
"433.roct2004","Br","1999","3","11",0.110000000000001,"roct2004",1,433,1
"434.roct2004","Br","1999","3","10",-0.0699999999999985,"roct2004",1,434,1
"435.roct2004","Br","1999","2","10",-0.0949999999999989,"roct2004",1,435,1
"436.roct2004","Br","1999","2","10",0.0500000000000007,"roct2004",1,436,1
"437.roct2004","Wr","1999","3","13",0.140000000000001,"roct2004",0,437,1
"438.roct2004","Br","1999","2","13",0.275,"roct2004",2,438,1
"439.roct2004","Wr","1999","2","13",-0.0299999999999994,"roct2004",1,439,1
"440.roct2004","Wr","1999","3","13",0.305000000000001,"roct2004",0,440,1
"441.roct2004","Wr","1999","2","13",-0.0999999999999996,"roct2004",0,441,1
"442.roct2004","Wr","1999","1","12",0.325000000000001,"roct2004",0,442,1
"443.roct2004","Wr","1999","3","12",-0.199999999999999,"roct2004",1,443,1
"444.roct2004","Wr","1999","3","12",0.0350000000000001,"roct2004",0,444,1
"445.roct2004","Wr","1999","2","12",0.305000000000001,"roct2004",1,445,1
"446.roct2004","Wr","1999","2","0",0,"roct2004",0,446,1
"447.roct2004","Wr","1999","1","12",-0.26,"roct2004",1,447,1
"448.roct2004","Br","1999","3","13",-0.00999999999999979,"roct2004",0,448,1
"449.roct2004","Br","1999","1","10",0.255000000000001,"roct2004",1,449,1
"450.roct2004","Br","1999","1","10",-0.239999999999998,"roct2004",1,450,1
"451.roct2004","Br","1999","2","11",0.0800000000000001,"roct2004",1,451,1
"452.roct2004","Br","1999","1","13",-0.25,"roct2004",2,452,1
"453.roct2004","Br","1999","3","11",-0.18,"roct2004",3,453,1
"454.roct2004","Br","1999","1","12",-0.104999999999999,"roct2004",1,454,1
"455.roct2004","Br","1999","3","12",0.190000000000001,"roct2004",1,455,1
"456.roct2004","Br","1999","2","12",0.110000000000001,"roct2004",1,456,1
"457.roct2004","Br","1999","2","10",-0.25,"roct2004",1,457,1
"458.roct2004","Wr","1999","2","12",-0.239999999999998,"roct2004",1,458,1
"459.roct2004","Wr","1999","1","12",-0.274999999999999,"roct2004",1,459,1
"460.roct2004","Wr","1999","1","12",0.140000000000001,"roct2004",1,460,1
"461.roct2004","Br","1999","1","13",-0.33,"roct2004",0,461,1
"462.roct2004","Br","1999","1","11",-0.25,"roct2004",2,462,1
"463.roct2004","Br","1999","2","11",-0.229999999999999,"roct2004",1,463,1
"464.roct2004","Br","1999","1","12",-0.285,"roct2004",1,464,1
"465.roct2004","Br","1999","2","12",0.0500000000000007,"roct2004",1,465,1
"466.roct2004","Br","1999","3","11",0.0400000000000009,"roct2004",1,466,1
"467.roct2004","Br","1999","2","12",-0.305,"roct2004",1,467,1
"468.roct2004","Br","1999","3","12",0.260000000000002,"roct2004",1,468,1
"469.roct2004","Br","1999","3","10",-0.149999999999999,"roct2004",1,469,1
"470.roct2004","Br","1999","3","11",-0.33,"roct2004",1,470,1
"471.roct2004","Br","1999","3","10",0.120000000000001,"roct2004",1,471,1
"472.roct2004","Br","1999","3","12",-0.0649999999999995,"roct2004",1,472,1
"473.roct2004","Br","1999","1","13",-0.344999999999999,"roct2004",1,473,1
"474.roct2004","Br","1999","3","13",-0.285,"roct2004",3,474,1
"475.roct2004","Br","1999","2","13",0.300000000000001,"roct2004",2,475,1
"476.roct2004","Br","1999","3","11",0.245000000000001,"roct2004",1,476,1
"477.roct2004","Br","1999","1","10",0.125,"roct2004",1,477,1
"478.roct2004","Br","1999","3","10",-0.19,"roct2004",1,478,1
"479.roct2004","Br","1999","1","10",-0.219999999999999,"roct2004",1,479,1
"480.roct2004","Br","1999","1","10",0.300000000000001,"roct2004",0,480,1
"481.roct2004","Br","1999","2","10",0.0550000000000015,"roct2004",1,481,1
"482.roct2004","Br","1999","1","10",0.145000000000001,"roct2004",1,482,1
"483.roct2004","Br","1999","3","13",-0.34,"roct2004",0,483,1
"484.roct2004","Br","1999","2","13",0.290000000000001,"roct2004",1,484,1
"485.roct2004","Br","1999","2","13",-0.274999999999999,"roct2004",1,485,1
"486.roct2004","Br","1999","2","10",-0.264999999999999,"roct2004",1,486,1
"487.roct2004","Br","1999","1","11",-0.0649999999999995,"roct2004",0,487,1
"488.roct2004","Br","1999","1","13",0.225000000000001,"roct2004",1,488,1
"489.roct2004","Br","1999","3","10",-0.26,"roct2004",1,489,1
"490.roct2004","Br","1999","3","10",0.135000000000002,"roct2004",1,490,1
"491.roct2004","Br","1999","3","11",0.190000000000001,"roct2004",0,491,1
"492.roct2004","Br","1999","1","11",-0.289999999999999,"roct2004",2,492,1
"493.roct2004","Br","1999","3","12",-0.19,"roct2004",3,493,1
"494.roct2004","Br","1999","2","12",-0.254999999999999,"roct2004",1,494,1
"495.roct2004","Br","1999","3","13",-0.0249999999999986,"roct2004",1,495,1
"496.roct2004","Br","1999","3","13",0.175000000000001,"roct2004",1,496,1
"497.roct2004","Br","1999","1","12",0.175000000000001,"roct2004",1,497,1
"498.roct2004","Wr","1999","1","12",0.195,"roct2004",1,498,1
"499.roct2004","Wr","1999","3","10",-0.174999999999999,"roct2004",1,499,1
"500.roct2004","Wr","1999","3","12",-0.0699999999999985,"roct2004",1,500,1
"501.roct2004","Br","1999","1","11",0.285,"roct2004",1,501,1
"502.roct2004","Br","1999","3","13",0.31,"roct2004",0,502,1
"503.roct2004","Br","1999","3","11",0.125,"roct2004",1,503,1
"504.roct2004","Br","1999","3","10",-0.33,"roct2004",1,504,1
"505.roct2004","Br","1999","3","13",-0.199999999999999,"roct2004",2,505,1
"506.roct2004","Br","1999","1","10",-0.0899999999999999,"roct2004",1,506,1
"507.roct2004","Br","1999","1","12",-0.319999999999999,"roct2004",1,507,1
"508.roct2004","Br","1999","3","12",-0.315,"roct2004",1,508,1
"509.roct2004","Br","1999","1","13",-0.0899999999999999,"roct2004",1,509,1
"510.roct2004","Br","1999","1","13",-0.0699999999999985,"roct2004",1,510,1
"511.roct2004","Br","1999","1","10",-0.109999999999999,"roct2004",1,511,1
"512.roct2004","Br","1999","3","10",0.0600000000000005,"roct2004",0,512,1
"513.roct2004","Br","1999","3","10",0.175000000000001,"roct2004",1,513,1
"514.roct2004","Br","1999","3","12",-0.209999999999999,"roct2004",1,514,1
"515.roct2004","Br","1999","3","11",0.0750000000000011,"roct2004",2,515,1
"516.roct2004","Br","1999","1","11",-0.0350000000000001,"roct2004",0,516,1
"517.roct2004","Br","1999","1","11",-0.215,"roct2004",0,517,1
"518.roct2004","Br","1999","1","11",-0.234999999999999,"roct2004",1,518,1
"519.roct2004","Br","1999","2","10",-0.244999999999999,"roct2004",1,519,1
"520.roct2004","Br","1999","1","10",-0.34,"roct2004",1,520,1
"521.roct2004","Br","1999","3","10",0.0750000000000011,"roct2004",1,521,1
"522.roct2004","Wr","1999","2","10",0.270000000000001,"roct2004",1,522,1
"523.roct2004","Wr","1999","3","10",-0.209999999999999,"roct2004",1,523,1
"524.roct2004","Wr","1999","3","11",-0.264999999999999,"roct2004",0,524,1
"525.roct2004","Wr","1999","3","13",0.32,"roct2004",0,525,1
"526.roct2004","Br","1999","1","13",-0.299999999999999,"roct2004",1,526,1
"527.roct2004","Br","1999","3","12",-0.219999999999999,"roct2004",1,527,1
"528.roct2004","Br","1999","2","13",0.0550000000000015,"roct2004",1,528,1
"529.roct2004","Br","1999","2","0",0,"roct2004",0,529,1
"530.roct2004","Br","1999","1","12",0.0550000000000015,"roct2004",1,530,1
"531.roct2004","Br","1999","2","12",0.0250000000000004,"roct2004",1,531,1
"532.roct2004","Br","1999","3","11",0.275,"roct2004",2,532,1
"533.roct2004","Br","1999","1","11",-0.154999999999999,"roct2004",1,533,1
"534.roct2004","Br","1999","2","11",-0.26,"roct2004",1,534,1
"535.roct2004","Br","1999","3","12",-0.135,"roct2004",1,535,1
"536.roct2004","Br","1999","3","10",-0.234999999999999,"roct2004",1,536,1
"537.roct2004","Wi","1999","2","11",-0.125,"roct2004",1,537,1
"538.roct2004","Wi","1999","3","0",0,"roct2004",0,538,1
"539.roct2004","Wi","1999","2","13",0.245000000000001,"roct2004",1,539,1
"540.roct2004","Wi","1999","3","0",0,"roct2004",0,540,1
"541.roct2004","Wr","1999","2","11",-0.194999999999999,"roct2004",1,541,1
"542.roct2004","Wr","1999","2","12",0.220000000000001,"roct2004",1,542,1
"543.roct2004","Wr","1999","3","11",-0.199999999999999,"roct2004",1,543,1
"544.roct2004","Wr","1999","3","11",-0.00499999999999901,"roct2004",1,544,1
"545.roct2004","Br","1999","3","13",-0.104999999999999,"roct2004",1,545,1
"546.roct2004","Br","1999","2","12",0.125,"roct2004",0,546,1
"547.roct2004","Br","1999","3","11",0.105,"roct2004",3,547,1
"548.roct2004","Br","1999","1","11",0.0100000000000016,"roct2004",1,548,1
"549.roct2004","Br","1999","3","13",0.0850000000000009,"roct2004",3,549,1
"550.roct2004","Br","1999","1","13",0.315000000000001,"roct2004",1,550,1
"551.roct2004","Br","1999","2","13",0.33,"roct2004",1,551,1
"552.roct2004","Br","1999","1","10",-0.0749999999999993,"roct2004",1,552,1
"553.roct2004","Wr","1999","2","11",-0.344999999999999,"roct2004",1,553,1
"554.roct2004","Wi","1999","1","13",-0.334999999999999,"roct2004",1,554,1
"555.roct2004","Wi","1999","2","0",0,"roct2004",0,555,1
"556.roct2004","Wi","1999","3","11",0.24,"roct2004",1,556,1
"557.roct2004","Wi","1999","3","10",0.0300000000000011,"roct2004",0,557,1
"1.ld05","Wr","2000","3","11",-0.324999999999999,"ld05",1,1,1
"2.ld05","Wr","2000","1","12",-0.344999999999999,"ld05",1,2,1
"3.ld05","Wr","2000","2","10",-0.154999999999999,"ld05",1,3,1
"4.ld05","Wr","2000","3","12",0.275,"ld05",1,4,1
"5.ld05","Br","2000","1","11",0.0250000000000004,"ld05",1,5,1
"6.ld05","Br","2000","1","12",0.120000000000001,"ld05",1,6,1
"7.ld05","Br","2000","2","10",0.205,"ld05",1,7,1
"8.ld05","Br","2000","2","12",-0.194999999999999,"ld05",1,8,1
"9.ld05","Br","2000","2","13",-0.324999999999999,"ld05",1,9,1
"10.ld05","Br","2000","3","13",-0.129999999999999,"ld05",1,10,1
"11.ld05","Br","2000","3","13",-0.145,"ld05",1,11,1
"12.ld05","Br","2000","1","11",-0.299999999999999,"ld05",0,12,1
"13.ld05","Br","2000","2","12",-0.25,"ld05",1,13,1
"14.ld05","Br","2000","1","11",-0.114999999999998,"ld05",1,14,1
"15.ld05","Br","2000","3","12",0.100000000000001,"ld05",1,15,1
"16.ld05","Br","2000","2","0",0,"ld05",0,16,1
"17.ld05","Br","2000","2","11",-0.315,"ld05",1,17,1
"18.ld05","Br","2000","3","13",0.0150000000000006,"ld05",1,18,1
"19.ld05","Br","2000","1","11",-0.274999999999999,"ld05",1,19,1
"20.ld05","Br","2000","3","10",0.23,"ld05",1,20,1
"21.ld05","Wi","2000","2","13",0.34,"ld05",0,21,1
"22.ld05","Wi","2000","1","12",0.105,"ld05",0,22,1
"23.ld05","Wi","2000","1","10",-0.285,"ld05",1,23,1
"24.ld05","Wi","2000","3","10",0.265000000000001,"ld05",1,24,1
"25.ld05","Wi","2000","1","12",0.335000000000001,"ld05",0,25,1
"26.ld05","Wi","2000","2","13",0.360000000000001,"ld05",0,26,1
"27.ld05","Wi","2000","1","10",-0.0599999999999987,"ld05",1,27,1
"28.ld05","Wi","2000","1","12",-0.129999999999999,"ld05",1,28,1
"29.ld05","Wi","2000","2","13",0.365,"ld05",0,29,1
"30.ld05","Wi","2000","2","11",-0.0249999999999986,"ld05",1,30,1
"31.ld05","Wi","2000","1","10",0.0950000000000006,"ld05",0,31,1
"32.ld05","Wi","2000","3","12",0.0850000000000009,"ld05",0,32,1
"33.ld05","Br","2000","3","10",-0.119999999999999,"ld05",1,33,1
"34.ld05","Br","2000","1","10",0.220000000000001,"ld05",0,34,1
"35.ld05","Br","2000","2","10",0,"ld05",1,35,1
"36.ld05","Br","2000","2","13",0.155000000000001,"ld05",1,36,1
"37.ld05","Br","2000","3","13",-0.119999999999999,"ld05",1,37,1
"38.ld05","Wi","2000","1","10",-0.135,"ld05",0,38,1
"39.ld05","Wi","2000","1","11",-0.34,"ld05",0,39,1
"40.ld05","Wi","2000","1","10",-0.0549999999999997,"ld05",1,40,1
"41.ld05","Wi","2000","1","12",0.265000000000001,"ld05",0,41,1
"42.ld05","Br","2000","3","11",0.0600000000000005,"ld05",1,42,1
"43.ld05","Br","2000","2","10",0.105,"ld05",0,43,1
"44.ld05","Br","2000","1","10",-0.0649999999999995,"ld05",1,44,1
"45.ld05","Br","2000","3","12",-0.35,"ld05",1,45,1
"46.ld05","Wr","2000","1","12",0.285,"ld05",1,46,1
"47.ld05","Wr","2000","1","13",0.115,"ld05",0,47,1
"48.ld05","Wr","2000","1","13",-0.194999999999999,"ld05",0,48,1
"49.ld05","Wr","2000","1","13",0.15,"ld05",1,49,1
"50.ld05","Wr","2000","3","0",0,"ld05",0,50,1
"51.ld05","Br","2000","1","12",-0.324999999999999,"ld05",0,51,1
"52.ld05","Br","2000","2","10",0.17,"ld05",1,52,1
"53.ld05","Br","2000","2","13",0.00500000000000078,"ld05",1,53,1
"54.ld05","Br","2000","2","0",0,"ld05",0,54,1
"55.ld05","Wi","2000","2","12",0.34,"ld05",0,55,1
"56.ld05","Wi","2000","1","13",0.335000000000001,"ld05",0,56,1
"57.ld05","Wi","2000","2","11",0.195,"ld05",0,57,1
"58.ld05","Wi","2000","2","0",0,"ld05",0,58,1
"59.ld05","Wi","2000","2","11",-0.0899999999999999,"ld05",1,59,1
"60.ld05","Wi","2000","3","11",0.100000000000001,"ld05",0,60,1
"61.ld05","Wi","2000","1","11",-0.0999999999999996,"ld05",1,61,1
"62.ld05","Wi","2000","1","0",0,"ld05",0,62,1
"63.ld05","Wi","2000","1","11",-0.135,"ld05",1,63,1
"64.ld05","Wi","2000","2","13",-0.289999999999999,"ld05",1,64,1
"65.ld05","Wi","2000","3","10",0.195,"ld05",1,65,1
"66.ld05","Br","2000","2","11",0,"ld05",1,66,1
"67.ld05","Br","2000","2","0",0,"ld05",0,67,1
"68.ld05","Br","2000","3","12",0.115,"ld05",1,68,1
"69.ld05","Wi","2000","1","11",-0.109999999999999,"ld05",1,69,1
"70.ld05","Wi","2000","2","11",-0.209999999999999,"ld05",1,70,1
"71.ld05","Wi","2000","1","0",0,"ld05",0,71,1
"72.ld05","Wi","2000","1","10",0.155000000000001,"ld05",1,72,1
"73.ld05","Wi","2000","2","0",0,"ld05",0,73,1
"74.ld05","Wi","2000","1","0",0,"ld05",0,74,1
"75.ld05","Br","2000","2","10",0.100000000000001,"ld05",1,75,1
"76.ld05","Br","2000","2","10",-0.324999999999999,"ld05",1,76,1
"77.ld05","Br","2000","2","11",0.00500000000000078,"ld05",1,77,1
"78.ld05","Br","2000","1","13",-0.0499999999999989,"ld05",1,78,1
"79.ld05","Br","2000","3","12",0.0600000000000005,"ld05",1,79,1
"80.ld05","Br","2000","3","11",-0.174999999999999,"ld05",1,80,1
"81.ld05","Wr","2000","3","12",-0.229999999999999,"ld05",0,81,1
"82.ld05","Wr","2000","2","13",-0.18,"ld05",0,82,1
"83.ld05","Wr","2000","1","12",0.185,"ld05",0,83,1
"84.ld05","Wr","2000","1","0",0,"ld05",0,84,1
"85.ld05","Wr","2000","1","11",0.0500000000000007,"ld05",1,85,1
"86.ld05","Br","2000","2","12",-0.0899999999999999,"ld05",1,86,1
"87.ld05","Br","2000","2","0",0,"ld05",0,87,1
"88.ld05","Br","2000","1","13",-0.0149999999999988,"ld05",1,88,1
"89.ld05","Br","2000","2","13",-0.219999999999999,"ld05",1,89,1
"90.ld05","Wi","2000","2","12",-0.289999999999999,"ld05",1,90,1
"91.ld05","Wi","2000","2","0",0,"ld05",0,91,1
"92.ld05","Br","2000","1","13",0.105,"ld05",0,92,1
"93.ld05","Br","2000","1","13",0.0300000000000011,"ld05",1,93,1
"94.ld05","Br","2000","2","10",-0.315,"ld05",1,94,1
"95.ld05","Wi","2000","1","0",0,"ld05",0,95,1
"96.ld05","Wr","2000","1","13",-0.139999999999999,"ld05",0,96,1
"97.ld05","Br","2000","3","13",-0.0549999999999997,"ld05",1,97,1
"98.ld05","Br","2000","1","11",0.15,"ld05",1,98,1
"99.ld05","Br","2000","2","10",-0.215,"ld05",1,99,1
"100.ld05","Br","2000","3","13",-0.309999999999999,"ld05",1,100,1
"101.ld05","Br","2000","2","10",0.0800000000000001,"ld05",1,101,1
"102.ld05","Br","2000","1","10",0.25,"ld05",1,102,1
"103.ld05","Br","2000","2","12",0.0300000000000011,"ld05",1,103,1
"104.ld05","Wi","2000","1","12",0.290000000000001,"ld05",0,104,1
"105.ld05","Wi","2000","3","13",0.0449999999999999,"ld05",0,105,1
"106.ld05","Wi","2000","1","0",0,"ld05",0,106,1
"107.ld05","Wi","2000","1","12",-0.00999999999999979,"ld05",1,107,1
"108.ld05","Wi","2000","3","13",0.0899999999999999,"ld05",1,108,1
"109.ld05","Wi","2000","3","10",0.0100000000000016,"ld05",1,109,1
"110.ld05","Wi","2000","1","11",0.315000000000001,"ld05",0,110,1
"111.ld05","Wi","2000","2","13",-0.26,"ld05",1,111,1
"112.ld05","Wi","2000","3","11",-0.225,"ld05",0,112,1
"113.ld05","Wi","2000","2","11",-0.139999999999999,"ld05",0,113,1
"114.ld05","Wi","2000","1","0",0,"ld05",0,114,1
"115.ld05","Wi","2000","2","0",0,"ld05",0,115,1
"116.ld05","Wi","2000","3","10",0.0850000000000009,"ld05",1,116,1
"117.ld05","Wi","2000","2","0",0,"ld05",0,117,1
"118.ld05","Br","2000","1","11",0.130000000000001,"ld05",0,118,1
"119.ld05","Br","2000","1","11",-0.244999999999999,"ld05",1,119,1
"120.ld05","Br","2000","3","12",-0.234999999999999,"ld05",0,120,1
"121.ld05","Br","2000","3","12",-0.0849999999999991,"ld05",1,121,1
"122.ld05","Wi","2000","3","11",0.31,"ld05",1,122,1
"123.ld05","Br","2000","3","11",0.120000000000001,"ld05",0,123,1
"124.ld05","Br","2000","1","12",0.0200000000000014,"ld05",1,124,1
"125.ld05","Br","2000","2","12",0.00500000000000078,"ld05",1,125,1
"126.ld05","Br","2000","2","11",-0.119999999999999,"ld05",1,126,1
"127.ld05","Br","2000","2","0",0,"ld05",0,127,1
"128.ld05","Br","2000","1","12",0.15,"ld05",1,128,1
"129.ld05","Br","2000","2","10",0.295,"ld05",1,129,1
"130.ld05","Br","2000","1","10",-0.145,"ld05",1,130,1
"131.ld05","Br","2000","2","12",-0.0199999999999996,"ld05",1,131,1
"132.ld05","Br","2000","3","13",0.200000000000001,"ld05",1,132,1
"133.ld05","Br","2000","2","13",0.0400000000000009,"ld05",1,133,1
"134.ld05","Wr","2000","2","11",-0.0699999999999985,"ld05",1,134,1
"135.ld05","Wr","2000","3","13",0.280000000000001,"ld05",1,135,1
"136.ld05","Wr","2000","1","11",0.235000000000001,"ld05",1,136,1
"137.ld05","Br","2000","3","10",-0.00999999999999979,"ld05",1,137,1
"138.ld05","Br","2000","3","11",0.0550000000000015,"ld05",1,138,1
"139.ld05","Br","2000","3","13",-0.0199999999999996,"ld05",1,139,1
"140.ld05","Br","2000","2","11",-0.17,"ld05",1,140,1
"141.ld05","Br","2000","1","10",0.200000000000001,"ld05",0,141,1
"142.ld05","Br","2000","1","0",0,"ld05",0,142,1
"143.ld05","Br","2000","1","0",0,"ld05",0,143,1
"144.ld05","Wi","2000","1","11",-0.184999999999999,"ld05",1,144,1
"145.ld05","Wi","2000","3","10",-0.274999999999999,"ld05",1,145,1
"146.ld05","Wi","2000","1","10",-0.254999999999999,"ld05",1,146,1
"147.ld05","Wi","2000","2","10",0.110000000000001,"ld05",0,147,1
"148.ld05","Wi","2000","1","12",-0.264999999999999,"ld05",1,148,1
"149.ld05","Wi","2000","2","13",-0.184999999999999,"ld05",1,149,1
