"","Income","Sex","Marital","Age","Edu","Occupation","Lived","Dual_Income","Household","Householdu18","Status","Home_Type","Ethnic","Language"
"7186",7,2,2,5,3,NA,5,1,2,0,2,1,5,2
"7187",6,1,2,4,4,5,5,3,3,1,NA,3,3,1
"7188",8,2,3,5,6,1,5,1,1,1,2,1,1,1
"7189",8,2,4,7,6,8,5,1,1,0,1,4,2,1
"7190",4,1,4,7,5,8,5,1,1,0,1,2,3,1
"7191",8,2,1,4,5,1,4,2,3,1,1,1,7,1
"7192",3,2,5,2,3,4,5,1,NA,0,2,3,3,1
"7193",1,1,5,1,2,6,2,1,4,2,3,1,2,NA
"7194",8,2,2,2,4,2,5,1,2,0,2,3,7,1
"7195",7,2,5,3,5,2,2,1,1,0,2,3,2,1
"7196",9,1,1,4,6,1,5,2,3,1,1,2,7,1
"7197",9,1,1,4,6,1,5,2,4,2,1,2,7,1
"7198",6,2,4,6,3,8,5,1,1,0,1,1,7,NA
"7199",6,2,4,6,3,8,5,1,1,0,1,1,7,1
"7200",8,2,1,4,4,4,5,1,2,0,1,2,3,1
"7201",9,1,5,3,6,1,4,1,1,0,1,2,7,1
"7202",8,2,1,4,4,4,5,2,2,0,1,2,3,1
"7203",9,1,5,3,6,1,4,1,1,0,2,2,7,1
"7204",9,2,1,5,5,2,5,2,4,2,1,1,7,1
"7205",9,2,1,5,5,1,2,2,4,2,1,1,7,1
"7206",9,1,1,5,6,1,4,2,2,0,1,1,3,1
"7207",7,2,3,5,5,1,4,1,1,0,2,3,5,2
"7208",9,1,1,5,6,1,5,2,2,0,1,1,3,1
"7209",8,2,1,4,4,5,5,1,2,0,1,1,2,1
"7210",8,2,1,4,4,5,5,3,3,1,2,1,2,1
"7211",7,2,3,5,5,1,5,1,1,0,2,3,5,1
"7212",5,2,4,7,3,8,5,1,1,0,1,1,7,1
"7213",4,2,4,7,3,8,5,1,1,0,1,1,7,1
"7214",1,2,5,1,2,6,5,1,4,2,3,1,7,1
"7215",5,1,4,7,4,8,3,1,1,0,2,3,5,2
"7216",8,1,2,2,3,3,2,1,2,0,2,1,5,2
"7217",8,2,1,6,3,8,5,3,2,0,1,1,3,NA
"7218",8,1,2,3,5,1,5,1,2,0,2,3,3,1
"7219",7,2,1,4,5,2,2,2,3,1,1,2,5,1
"7220",8,2,1,3,5,2,5,2,5,3,1,2,5,2
"7221",8,2,1,4,5,1,2,2,2,0,1,1,7,1
"7222",9,2,1,4,3,4,3,2,NA,3,NA,1,1,1
"7223",8,2,1,4,6,1,5,2,3,1,1,2,7,1
"7224",9,1,3,5,5,1,3,1,1,0,1,1,7,1
"7225",9,1,1,5,6,1,4,2,2,0,1,2,3,1
"7226",9,1,1,3,5,2,2,2,4,2,NA,1,2,NA
"7227",8,2,1,6,3,5,4,3,1,0,1,1,7,1
"7228",8,2,1,4,3,5,2,3,3,1,1,2,5,2
"7229",8,1,1,5,6,1,5,3,4,2,1,1,7,1
"7230",8,2,3,4,6,1,5,1,NA,0,1,2,7,1
"7231",8,1,1,4,6,1,5,2,3,1,1,1,7,1
"7232",1,2,5,1,2,6,4,1,5,3,3,1,7,1
"7233",8,1,4,7,6,8,5,1,2,0,1,2,7,1
"7234",8,2,1,4,5,1,4,2,4,2,1,1,7,1
"7235",4,2,5,2,3,4,5,1,4,0,3,NA,5,2
"7236",8,2,5,2,4,2,5,1,2,0,2,3,7,1
"7237",1,1,NA,1,2,6,3,1,4,2,3,1,2,1
"7238",8,1,3,5,6,1,4,1,1,0,1,2,7,1
"7239",7,2,5,3,5,2,2,1,1,0,2,3,2,NA
"7240",7,2,3,4,6,1,4,1,1,0,1,2,7,1
"7241",8,2,1,4,3,5,3,1,3,1,1,2,2,3
"7242",7,2,3,6,5,1,5,1,1,0,1,1,5,1
"7243",8,1,5,3,4,6,5,1,1,0,2,3,2,1
"7244",1,2,5,1,2,6,5,1,3,1,3,1,2,1
"7245",9,1,1,4,6,1,5,2,5,2,1,1,7,1
"7246",8,2,1,5,5,1,5,2,5,2,2,1,7,1
"7247",6,2,4,7,3,8,5,1,1,0,2,3,5,1
"7248",7,2,1,5,4,5,5,3,1,0,1,1,7,1
"7249",7,2,1,4,5,1,5,2,2,1,1,2,7,1
"7250",8,2,1,5,4,4,5,2,2,0,1,1,7,1
"7251",8,2,1,5,3,5,5,3,3,0,1,1,7,1
"7252",8,1,3,5,4,7,3,1,1,0,2,1,7,1
"7253",7,1,1,4,4,3,NA,1,1,0,2,3,5,2
"7254",9,1,1,5,5,1,5,2,4,1,1,1,5,2
"7255",7,1,1,6,5,3,5,1,2,0,1,2,5,2
"7256",1,2,5,1,2,6,5,1,3,2,3,3,5,1
"7257",1,2,5,1,1,6,5,1,3,2,3,3,5,1
"7258",7,2,1,6,4,5,5,1,2,0,1,2,5,2
"7259",1,2,5,1,1,6,5,1,3,2,3,3,5,1
"7260",1,2,5,1,1,6,5,1,2,1,3,3,5,1
"7261",5,1,5,3,3,3,5,1,1,0,3,1,5,2
"7262",5,1,2,3,3,3,5,1,2,0,2,3,5,1
"7263",6,1,5,2,3,6,4,1,3,2,3,3,5,1
"7264",1,2,5,1,1,6,5,1,4,2,3,1,2,NA
"7265",1,2,5,1,2,6,5,1,4,2,3,1,2,1
"7266",8,1,NA,4,5,1,5,1,4,2,1,1,2,1
"7267",7,2,5,3,4,2,5,1,1,0,2,3,2,1
"7268",1,1,5,1,1,6,2,1,4,3,3,3,5,2
"7269",6,1,5,2,3,6,5,1,3,1,3,3,5,1
"7270",1,2,5,1,1,6,4,1,4,1,3,1,5,2
"7271",6,1,3,6,3,5,5,1,3,1,2,3,5,1
"7272",1,2,5,1,1,6,5,1,3,2,3,1,2,1
"7273",3,2,5,3,4,4,5,1,2,0,2,3,2,1
"7274",8,2,1,4,5,4,5,1,4,2,1,1,2,1
"7275",7,1,3,6,4,3,5,1,1,0,1,1,7,1
"7276",8,1,5,2,3,6,5,1,4,1,3,1,7,1
"7277",7,1,5,2,3,6,5,1,3,1,3,1,7,1
"7278",1,2,5,1,2,6,5,1,2,2,3,1,7,1
"7279",7,2,1,3,4,4,5,2,2,0,2,3,7,NA
"7280",6,2,3,3,4,4,5,1,2,0,2,3,7,1
"7281",3,2,5,3,4,4,5,1,2,1,2,3,3,1
"7282",9,2,5,4,4,1,5,1,2,1,3,1,5,1
"7283",2,2,3,2,4,NA,5,1,2,0,2,3,3,1
"7284",8,2,5,2,3,2,5,1,1,0,3,1,3,1
"7285",8,2,1,4,6,1,5,1,3,1,2,3,3,1
"7286",5,2,1,2,4,4,5,2,3,0,2,3,3,1
"7287",9,1,1,6,5,1,5,2,3,0,1,1,5,1
"7288",1,1,5,2,3,6,5,1,4,1,3,1,2,1
"7289",2,1,4,6,3,9,5,1,2,0,2,1,7,1
"7290",6,2,5,2,3,4,5,1,3,0,3,1,2,3
"7291",9,1,1,6,6,8,5,2,3,0,1,1,7,1
"7292",1,1,5,7,3,8,5,1,3,0,NA,5,7,3
"7293",3,2,4,6,4,5,5,1,NA,0,1,1,7,1
"7294",1,2,4,7,3,8,NA,1,NA,0,1,1,7,1
"7295",1,1,5,2,3,2,5,1,5,2,1,1,5,2
"7296",1,2,5,1,1,6,5,1,5,3,3,1,3,1
"7297",4,1,5,2,3,NA,5,1,2,0,3,3,3,1
"7298",5,1,5,2,3,NA,5,1,4,2,3,3,3,1
"7299",6,2,5,2,3,2,5,1,2,0,3,3,3,1
"7300",6,2,5,2,3,2,5,1,3,1,3,3,3,1
"7301",4,2,2,2,4,6,2,1,NA,0,2,3,7,1
"7302",6,1,1,5,5,1,5,3,2,0,1,1,7,1
"7303",9,2,1,4,5,1,5,2,5,2,1,1,2,3
"7304",1,1,5,1,2,6,5,1,5,2,3,NA,2,3
"7305",9,1,1,4,6,1,5,2,5,2,1,1,2,3
"7306",5,1,1,4,4,2,5,2,2,0,1,1,2,3
"7307",6,2,1,3,5,1,3,2,5,2,3,1,2,3
"7308",1,2,5,1,2,6,4,1,5,0,3,NA,2,3
"7309",1,1,5,1,2,6,3,1,NA,0,3,NA,5,2
"7310",1,2,5,1,1,6,NA,1,NA,0,3,NA,5,2
"7311",6,1,1,7,3,8,5,3,2,0,1,1,7,1
"7312",6,2,1,7,3,8,5,3,2,0,1,1,7,1
"7313",1,2,3,2,4,6,5,1,5,0,3,1,5,3
"7314",4,1,2,3,3,3,5,1,NA,0,2,3,7,1
"7315",8,2,1,6,3,5,5,3,4,1,1,1,7,2
"7316",1,1,5,1,2,6,5,1,4,1,3,NA,5,2
"7317",3,2,3,4,3,2,5,1,4,1,3,NA,5,2
"7318",7,1,3,3,4,3,5,1,2,1,2,3,2,1
"7319",9,1,1,4,5,1,5,1,3,1,1,1,2,1
"7320",9,2,1,4,5,1,5,2,3,1,1,1,2,1
"7321",7,1,1,4,3,7,4,3,3,1,2,3,7,1
"7322",6,2,1,6,4,8,5,3,2,0,1,1,2,1
"7323",6,1,1,6,4,8,5,3,2,0,1,1,2,1
"7324",7,2,5,2,2,6,5,1,3,2,3,1,2,1
"7325",1,2,5,1,1,6,5,1,4,2,3,1,7,1
"7326",8,2,3,4,5,1,5,1,2,0,1,1,7,1
"7327",8,2,5,2,4,6,5,1,2,0,3,1,7,1
"7328",1,2,5,1,2,6,5,1,4,2,3,1,7,1
"7329",7,1,1,3,4,3,5,2,2,0,2,3,7,1
"7330",7,1,1,6,4,3,5,1,2,0,1,1,7,1
"7331",1,1,5,1,2,6,5,1,3,1,3,3,5,2
"7332",8,1,3,5,4,1,5,1,1,0,2,3,5,1
"7333",1,2,5,1,2,6,3,1,4,2,3,1,5,2
"7334",7,1,3,6,4,3,5,1,1,0,1,1,7,1
"7335",1,2,5,1,1,6,3,1,3,2,3,3,5,1
"7336",6,2,3,3,4,4,4,1,1,1,2,3,7,1
"7337",7,1,5,2,3,6,5,1,3,1,3,1,7,2
"7338",8,1,NA,2,3,6,5,1,4,1,3,1,7,1
"7339",6,1,5,3,4,3,2,1,2,0,2,2,5,1
"7340",8,2,2,3,4,4,4,1,2,0,2,3,5,1
"7341",6,2,5,2,3,2,5,1,3,0,3,3,3,1
"7342",6,2,5,2,3,2,4,1,1,0,2,3,3,1
"7343",5,1,5,2,3,3,5,1,1,0,2,2,5,1
"7344",4,1,5,2,3,9,5,1,2,0,3,3,3,1
"7345",1,2,5,1,1,6,5,1,5,3,3,1,3,1
"7346",5,2,1,2,4,4,3,2,3,0,2,3,3,1
"7347",8,2,1,4,6,1,5,1,3,1,2,3,3,1
"7348",4,1,3,3,NA,2,4,1,1,0,2,3,3,1
"7349",8,2,5,2,3,2,5,1,3,0,3,1,3,1
"7350",2,2,3,2,4,9,5,1,2,0,2,3,3,1
"7351",1,2,5,1,1,6,5,1,3,2,3,1,2,1
"7352",9,1,1,3,5,1,5,2,2,0,1,1,7,1
"7353",6,1,5,2,3,6,5,1,3,2,3,3,5,1
"7354",6,1,5,2,3,6,5,1,3,1,3,3,5,1
"7355",1,2,NA,1,1,6,4,1,4,1,3,1,5,1
"7356",5,1,2,3,3,3,5,1,2,0,2,3,5,1
"7357",5,1,5,3,3,3,5,1,3,0,3,1,5,2
"7358",1,2,5,1,1,6,5,1,2,1,3,3,5,1
"7359",1,2,5,1,1,6,5,1,3,2,3,3,5,2
"7360",9,2,1,4,6,1,5,2,2,0,1,1,6,1
"7361",9,1,1,4,6,1,5,2,5,2,1,1,7,1
"7362",5,2,5,2,4,2,5,1,2,1,2,3,3,1
"7363",3,2,5,3,4,4,5,1,2,0,2,3,2,1
"7364",1,2,5,1,1,6,5,1,4,2,3,1,2,NA
"7365",1,1,5,1,1,6,2,1,4,3,3,3,5,2
"7366",6,2,3,6,3,5,3,1,3,1,2,3,5,1
"7367",9,2,5,4,4,1,5,1,2,1,1,1,5,1
"7368",6,1,5,3,3,7,2,1,1,0,2,3,2,NA
"7369",8,1,3,5,4,1,5,1,1,0,2,3,5,1
"7370",1,1,5,1,2,6,4,1,3,1,3,3,5,2
"7371",7,1,1,6,4,2,5,1,2,0,1,1,7,1
"7372",7,1,1,3,4,3,5,2,2,0,2,3,7,1
"7373",1,2,5,1,2,6,5,1,4,2,3,1,7,1
"7374",8,2,5,2,4,6,5,1,2,0,3,1,7,1
"7375",8,2,3,4,5,1,5,1,2,0,1,1,7,1
"7376",1,2,5,1,2,6,5,1,4,2,3,1,5,2
"7377",4,1,NA,2,3,3,5,1,4,2,3,1,7,NA
"7378",1,2,5,1,1,6,5,1,4,2,3,1,7,1
"7379",7,2,5,2,2,6,5,1,3,2,3,1,5,1
"7380",6,1,1,6,4,8,5,3,2,0,1,1,7,1
"7381",6,2,1,6,4,8,5,3,2,0,1,1,7,1
"7382",7,1,3,3,NA,3,3,1,2,1,2,3,2,1
"7383",9,1,1,4,5,1,5,1,3,1,1,1,2,1
"7384",9,1,1,4,NA,1,5,2,3,1,1,1,2,1
"7385",1,2,5,1,2,6,5,1,3,1,3,1,2,1
"7386",7,1,5,3,4,2,3,1,1,0,2,3,2,1
"7387",7,2,5,3,4,2,NA,1,1,0,2,3,2,1
"7388",6,1,5,3,3,7,3,1,1,0,2,3,2,1
"7389",8,1,NA,4,5,1,5,1,4,2,1,1,2,1
"7390",1,2,5,1,2,6,5,1,4,2,3,1,2,1
"7391",8,1,1,5,5,1,5,2,5,2,2,1,7,1
"7392",7,2,1,5,4,5,5,3,1,0,1,1,7,1
"7393",6,2,4,7,3,8,NA,1,1,0,2,3,5,1
"7394",8,2,1,4,5,4,5,1,4,2,1,1,2,1
"7395",7,1,1,4,3,7,4,3,3,1,2,3,7,1
"7396",8,2,1,5,4,NA,2,2,2,0,1,1,7,1
"7397",8,2,1,5,3,5,4,3,3,0,1,1,7,1
"7398",8,1,3,5,4,7,4,1,1,0,2,1,7,1
"7399",5,2,2,3,4,4,3,1,2,0,2,3,7,1
"7400",8,2,1,4,5,1,4,2,2,1,1,1,7,1
"7401",7,1,1,4,4,3,4,3,2,0,2,3,5,1
"7402",1,2,NA,1,2,6,2,1,3,2,3,3,5,1
"7403",7,1,1,6,5,3,5,3,2,0,1,2,5,2
"7404",9,1,1,5,5,1,4,2,4,1,1,1,8,2
"7405",7,2,1,6,4,5,5,1,2,0,1,1,5,2
"7406",7,2,1,3,4,4,2,2,2,0,2,3,7,1
"7407",1,2,NA,1,2,6,5,1,2,2,3,1,7,1
"7408",5,1,1,4,5,3,5,2,2,0,1,1,7,1
"7409",6,1,1,5,4,7,5,2,NA,0,1,1,3,1
"7410",5,1,1,5,5,3,5,2,NA,0,1,1,7,1
"7411",6,1,1,4,4,3,4,2,NA,0,2,3,3,1
"7412",6,1,3,3,3,4,5,1,6,0,1,NA,3,1
"7413",5,1,1,3,3,4,3,2,5,0,2,3,7,1
"7414",4,1,2,3,5,2,4,3,2,0,2,3,5,1
"7415",1,1,5,1,2,6,5,1,5,3,3,1,3,1
"7416",1,2,5,1,2,6,5,1,3,1,3,1,3,NA
"7417",1,2,5,1,2,6,5,1,4,1,3,1,3,NA
"7418",5,1,2,2,3,4,5,2,2,0,1,2,5,NA
"7419",6,2,1,3,3,1,5,2,3,1,2,3,3,1
"7420",5,2,1,4,3,5,5,2,4,2,1,1,7,NA
"7421",6,2,1,3,4,1,5,2,4,2,2,1,7,NA
"7422",5,1,1,4,3,3,5,2,4,2,1,1,7,1
"7423",5,1,5,3,4,3,5,1,1,0,2,2,7,1
"7424",4,1,2,3,5,4,5,2,2,0,NA,3,3,1
"7425",4,2,3,5,4,4,5,1,3,2,1,2,7,1
"7426",4,2,3,5,3,4,5,1,3,2,1,1,5,1
"7427",4,2,4,7,5,8,5,1,2,0,1,1,3,1
"7428",8,2,1,4,4,1,5,2,5,3,1,1,7,NA
"7429",6,1,3,5,4,1,5,1,1,0,2,3,7,1
"7430",6,2,1,5,4,1,5,2,3,1,1,1,3,NA
"7431",7,2,1,2,5,1,5,2,3,1,2,3,7,1
"7432",5,2,1,5,4,1,5,2,5,3,2,1,7,NA
"7433",4,2,3,6,5,1,5,1,3,0,1,1,7,1
"7434",1,2,4,6,3,9,5,1,1,0,1,1,7,1
"7435",2,2,1,7,3,5,5,3,3,0,1,1,7,1
"7436",3,1,1,7,3,8,5,3,3,0,1,1,7,1
"7437",1,2,4,7,3,8,5,1,1,0,2,3,5,2
"7438",7,1,1,4,4,4,4,2,5,2,1,1,3,1
"7439",6,2,5,2,4,1,3,1,4,2,2,3,3,1
"7440",2,2,1,2,3,2,4,2,3,1,2,3,3,1
"7441",2,2,2,2,2,2,5,1,4,0,3,1,5,1
"7442",2,1,5,3,2,7,2,1,1,0,2,3,3,1
"7443",4,1,2,3,4,3,5,3,3,1,2,NA,3,1
"7444",4,2,2,2,4,4,5,2,2,0,2,3,3,1
"7445",4,1,5,2,4,3,NA,1,2,0,2,3,3,1
"7446",2,1,2,2,2,9,5,1,4,0,3,1,5,1
"7447",1,1,5,1,2,NA,5,1,2,1,3,3,7,1
"7448",3,2,3,3,3,6,5,1,2,1,2,3,3,1
"7449",4,1,3,4,3,3,5,1,4,0,2,1,7,1
"7450",6,1,1,3,4,3,4,2,2,0,1,1,6,1
"7451",3,2,5,3,4,4,5,1,1,0,2,3,8,1
"7452",6,2,2,3,4,4,2,1,2,0,2,2,7,1
"7453",7,2,1,4,5,1,5,2,4,2,1,2,7,1
"7454",2,2,1,2,2,5,5,3,5,1,3,3,7,2
"7455",7,2,1,3,3,2,5,2,3,1,1,1,7,1
"7456",1,2,3,5,3,5,5,1,1,0,1,1,7,1
"7457",3,1,5,3,4,1,5,1,1,0,2,3,7,1
"7458",2,2,3,5,3,3,5,1,4,0,2,1,7,1
"7459",3,2,1,1,2,5,5,3,9,6,2,1,7,1
"7460",1,2,5,1,2,6,5,1,9,6,3,1,7,1
"7461",2,2,5,3,5,1,5,1,1,0,2,1,7,1
"7462",7,1,3,6,6,1,4,1,2,0,1,1,7,1
"7463",8,2,1,4,4,2,NA,2,4,1,1,1,3,1
"7464",1,1,NA,1,2,6,NA,1,4,0,3,NA,7,1
"7465",9,1,1,4,6,1,5,3,3,0,1,NA,7,1
"7466",6,1,1,4,5,1,5,2,4,2,1,NA,8,1
"7467",6,1,5,3,5,1,5,1,2,0,2,NA,7,1
"7468",4,2,5,2,3,6,5,1,NA,0,3,1,2,3
"7469",1,1,5,2,4,6,5,1,1,0,NA,5,7,1
"7470",3,2,3,3,5,4,5,1,1,0,2,NA,7,NA
"7471",2,1,5,2,4,3,5,1,3,0,2,NA,1,1
"7472",5,2,1,3,4,4,4,2,2,0,2,NA,7,1
"7473",3,2,5,2,5,4,5,1,1,0,2,3,7,1
"7474",1,1,2,2,4,2,4,1,2,0,2,NA,7,1
"7475",4,1,4,3,3,2,2,1,1,0,3,3,2,3
"7476",4,1,3,5,NA,8,2,1,5,2,1,3,7,1
"7477",4,2,5,2,3,5,3,1,2,1,2,3,7,1
"7478",6,1,5,2,4,6,4,1,5,0,NA,NA,7,1
"7479",1,2,4,7,3,8,5,1,1,0,2,3,7,1
"7480",2,2,4,7,3,8,5,1,1,0,2,NA,7,NA
"7481",1,2,5,1,3,9,2,1,2,0,3,3,5,2
"7482",6,1,5,2,5,6,4,1,4,1,3,NA,5,1
"7483",7,1,1,4,4,7,4,2,2,0,3,1,3,1
"7484",5,2,2,3,4,3,3,3,2,0,2,4,3,1
"7485",1,1,NA,1,2,6,3,1,5,3,3,1,3,1
"7486",6,1,1,3,5,1,5,2,3,1,2,3,3,1
"7487",2,2,5,2,4,2,4,1,4,1,3,1,3,1
"7488",1,1,5,1,2,6,5,1,4,0,3,NA,3,1
"7489",6,2,1,6,6,7,5,2,2,0,1,4,2,1
"7490",1,2,5,4,3,5,5,1,3,2,2,3,1,3
"7491",6,2,5,3,5,2,4,1,1,0,2,1,2,1
"7492",1,1,5,1,2,6,5,1,3,1,3,1,2,1
"7493",5,2,5,2,4,4,3,1,3,0,2,2,7,1
"7494",6,1,2,2,3,1,NA,1,2,0,2,3,1,1
"7495",1,1,5,2,3,6,5,1,3,0,1,1,7,1
"7496",8,2,1,3,5,1,NA,2,2,1,2,3,4,NA
"7497",8,1,1,4,6,1,5,2,4,0,1,1,3,1
"7498",9,2,1,4,5,1,NA,2,3,1,1,1,7,NA
"7499",8,1,1,3,4,1,NA,2,2,0,2,3,5,1
"7500",6,2,5,3,4,1,4,1,1,0,2,3,3,1
"7501",5,1,1,3,5,7,NA,2,3,1,1,1,3,1
"7502",1,2,5,2,4,6,NA,1,1,0,2,3,3,1
"7503",5,1,3,4,3,5,5,1,1,0,2,3,3,1
"7504",3,2,1,3,4,5,2,3,2,2,2,3,3,1
"7505",5,1,2,3,4,2,2,1,2,0,2,3,5,NA
"7506",5,1,5,2,4,6,5,1,5,2,2,1,5,2
"7507",8,2,1,5,4,4,5,2,6,4,1,1,7,NA
"7508",8,2,1,5,5,7,5,2,4,2,1,1,7,NA
"7509",6,1,1,7,2,8,5,3,2,0,1,1,7,1
"7510",6,2,1,7,3,5,5,3,2,0,1,1,7,1
"7511",5,1,1,7,6,8,5,3,2,0,1,1,7,1
"7512",5,2,1,7,3,8,5,3,2,0,1,1,7,1
"7513",5,2,1,6,3,4,5,2,3,1,2,1,7,1
"7514",6,1,1,7,6,8,5,3,2,0,2,3,7,1
"7515",7,2,1,6,4,1,5,2,2,0,1,1,7,NA
"7516",2,2,5,7,5,8,5,1,1,0,2,4,7,1
"7517",1,2,1,7,4,8,3,3,3,0,NA,3,7,1
"7518",7,1,1,5,4,4,5,2,4,2,1,1,5,2
"7519",7,1,1,4,4,1,4,3,3,1,1,1,5,1
"7520",6,2,1,4,5,3,5,2,3,1,1,1,3,1
"7521",1,2,5,1,2,6,5,1,5,3,3,1,3,1
"7522",7,2,1,4,5,1,3,2,5,3,1,1,7,1
"7523",6,2,1,3,3,5,2,3,5,3,2,1,7,1
"7524",6,1,1,3,3,1,2,3,5,3,2,1,7,1
"7525",5,2,1,4,NA,1,5,2,4,2,2,1,7,1
"7526",6,2,1,4,4,4,5,2,5,3,1,1,7,1
"7527",6,1,1,3,4,1,2,2,5,2,2,1,7,1
"7528",6,2,1,5,3,5,5,2,3,1,1,1,7,NA
"7529",4,2,5,4,5,1,3,1,1,0,2,3,7,1
"7530",6,2,NA,2,2,6,5,3,5,2,3,1,7,1
"7531",1,1,5,1,2,6,5,1,2,1,3,1,7,1
"7532",6,1,1,5,6,1,5,2,3,1,2,1,7,1
"7533",5,1,1,5,3,4,NA,2,4,2,2,1,7,1
"7534",5,2,1,4,3,5,2,2,4,2,2,1,7,1
"7535",1,2,5,1,2,6,5,1,3,1,3,1,7,1
"7536",2,1,5,3,3,3,NA,1,1,0,1,1,7,NA
"7537",2,2,5,6,2,4,5,1,2,0,NA,1,7,1
"7538",6,2,1,3,NA,4,5,1,NA,0,2,2,3,1
"7539",7,2,NA,5,NA,3,4,2,2,0,1,1,3,1
"7540",4,2,1,1,NA,9,5,2,3,1,NA,3,3,1
"7541",1,2,NA,1,2,NA,3,3,4,3,3,3,3,1
"7542",6,2,1,3,4,5,5,3,3,1,1,1,3,1
"7543",7,1,3,4,6,1,5,1,1,0,2,NA,3,1
"7544",7,2,1,2,5,1,5,2,2,0,2,1,7,1
"7545",6,2,5,2,3,6,5,1,5,0,1,1,2,1
"7546",5,1,3,4,3,9,5,1,1,0,1,1,6,1
"7547",6,2,4,6,3,8,5,1,NA,0,1,1,3,1
"7548",5,1,2,2,4,2,5,2,2,0,2,3,2,1
"7549",1,2,5,1,1,6,5,1,4,2,3,1,4,1
"7550",5,1,1,4,4,4,4,2,3,1,1,1,7,1
"7551",2,1,5,1,1,3,5,1,4,2,3,1,7,1
"7552",4,1,5,4,4,4,5,1,1,0,2,3,7,1
"7553",2,2,5,2,3,6,5,1,9,1,3,1,7,1
"7554",2,2,5,2,4,1,2,1,1,0,2,3,7,1
"7555",1,2,5,1,2,6,4,1,4,0,3,2,5,1
"7556",4,1,4,7,3,8,NA,1,2,0,3,1,7,1
"7557",5,2,1,7,4,8,5,3,2,0,1,1,7,1
"7558",9,1,1,7,3,8,5,3,2,0,1,1,7,1
"7559",1,2,5,1,1,6,4,1,2,1,3,3,5,2
"7560",4,2,5,3,5,4,5,1,4,0,2,1,7,1
"7561",7,1,1,6,6,8,5,3,2,0,1,1,7,1
"7562",4,2,5,2,4,2,1,1,2,0,2,1,8,1
"7563",5,2,1,3,5,5,5,2,3,1,1,1,7,1
"7564",1,1,5,1,1,6,5,1,4,2,3,1,2,1
"7565",6,1,1,6,5,8,5,3,2,0,1,1,7,1
"7566",7,2,4,4,4,5,5,1,5,4,1,1,7,1
"7567",6,1,1,4,4,1,5,2,2,0,2,1,7,1
"7568",1,1,5,1,3,6,5,1,3,1,3,1,7,1
"7569",1,1,NA,1,2,6,5,1,4,2,3,NA,7,NA
"7570",6,2,1,3,5,1,2,2,2,0,2,3,7,1
"7571",3,2,2,1,2,4,5,1,2,1,2,3,7,3
"7572",2,2,3,3,6,6,5,1,3,0,3,1,7,1
"7573",2,2,5,2,3,6,5,1,3,0,1,1,7,1
"7574",1,2,5,1,2,6,5,1,3,1,3,1,7,1
"7575",1,2,5,1,2,6,5,1,3,2,3,1,7,1
"7576",1,1,5,1,2,6,3,1,NA,0,3,1,7,1
"7577",6,2,1,4,4,2,5,2,2,0,1,4,6,1
"7578",1,2,5,2,3,6,5,1,4,1,3,1,7,1
"7579",2,2,1,3,3,5,5,2,4,2,3,NA,5,2
"7580",1,1,5,1,1,6,4,1,3,2,3,1,7,1
"7581",1,1,5,1,1,6,3,1,4,2,3,1,7,1
"7582",1,1,5,1,1,9,NA,1,4,2,3,3,7,1
"7583",1,1,5,1,2,9,5,1,4,2,3,1,7,1
"7584",7,2,1,2,3,1,3,2,2,0,2,3,7,1
"7585",7,2,5,3,5,1,5,1,1,0,1,2,7,1
"7586",2,1,5,4,4,NA,5,1,1,0,2,5,7,1
"7587",7,1,1,3,6,1,NA,2,2,0,2,2,7,1
"7588",4,1,5,1,2,2,2,1,4,2,3,1,7,1
"7589",5,1,1,3,5,1,5,2,3,1,1,1,7,1
"7590",1,2,5,1,2,6,5,1,4,2,3,NA,7,1
"7591",1,1,5,2,2,6,5,1,4,2,3,1,7,1
"7592",7,1,5,3,5,1,3,1,2,0,2,3,7,1
"7593",9,2,2,5,6,1,3,1,2,0,1,1,7,1
"7594",9,1,1,5,6,1,3,2,3,0,1,1,7,1
"7595",1,1,5,1,2,6,5,1,4,1,3,1,7,1
"7596",1,2,5,2,5,6,5,1,1,0,2,3,7,1
"7597",6,2,5,4,3,1,4,1,1,0,2,2,7,1
"7598",1,2,5,1,1,9,5,1,5,3,3,1,1,1
"7599",1,2,5,1,2,6,5,1,4,2,3,1,8,1
"7600",9,1,1,3,5,1,2,3,4,2,1,1,7,1
"7601",1,1,5,1,2,6,5,1,3,2,3,1,7,1
"7602",5,1,1,3,4,2,5,2,2,0,2,1,7,1
"7603",1,2,5,1,1,9,5,1,3,1,3,1,1,1
"7604",1,2,5,1,1,9,5,1,4,2,3,1,1,1
"7605",1,2,5,1,2,6,5,1,2,1,3,1,7,1
"7606",8,1,5,4,2,6,5,1,4,1,3,1,7,1
"7607",1,1,5,1,2,6,2,1,4,2,3,1,7,1
"7608",1,2,5,1,2,6,NA,1,4,2,3,1,7,1
"7609",9,1,5,2,4,6,5,1,4,0,3,1,7,1
"7610",1,1,5,1,2,6,5,1,4,2,3,1,7,1
"7611",4,1,1,6,5,8,5,3,3,0,2,1,7,1
"7612",4,2,1,6,4,8,5,3,3,0,2,1,7,1
"7613",9,2,1,6,6,5,5,3,2,0,1,1,7,1
"7614",9,2,1,7,5,5,5,3,2,0,1,1,7,1
"7615",8,1,1,7,4,1,5,3,2,0,1,1,7,NA
"7616",1,1,5,1,1,6,5,1,2,1,3,1,7,1
