"","study","latent","nearestGene","H4K12ac"
"10807","Active","Expressed",0,5.8636311755981
"10808","Bcl-2","Expressed",0,5.8636311755981
"10809","Central","Expressed",0,5.87773578177964
"10810","Active","Unexpressed",0,5.88610403145016
"10811","Central","Unexpressed",0,5.92958914338989
"10812","Resting","Expressed",0,5.99645208861902
"10813","Central","Expressed",0,5.78382518232974
"10814","Resting","Unexpressed",0,5.4971682252932
"10815","Central","Expressed",0,5.40267738187228
"10816","Active","Expressed",0,5.44673737166631
"10817","Central","Expressed",0,5.37063802812766
"10818","Central","Expressed",0,5.29831736654804
"10819","Central","Expressed",0,6.07534603108868
"10820","Central","Expressed",0,6.08449941307517
"10821","Central","Expressed",0,6.08449941307517
"10822","Active","Unexpressed",0,6.11589212548303
"10823","Resting","Unexpressed",0,6.15485809401642
"10824","Active","Expressed",0,6.11368217983223
"10825","Central","Expressed",0,6.08904487544685
"10826","Resting","Unexpressed",0,6.0591231955818
"10827","Bcl-2","Unexpressed",0,6.04500531403601
"10828","Central","Expressed",25722,4.85203026391962
"10829","Central","Expressed",151290,4.14313472639153
"10830","Jurkat","Unexpressed",0,4.66343909411207
"10831","Bcl-2","Unexpressed",0,4.52178857704904
"10832","Central","Expressed",23424,4.81218435537242
"10833","Resting","Unexpressed",103363,4.40671924726425
"10834","Central","Unexpressed",33661,4.35670882668959
"10835","Central","Expressed",0,4.20469261939097
"10836","Resting","Unexpressed",0,4.4188406077966
"10837","Central","Expressed",126783,3.85014760171006
"10838","Central","Unexpressed",59487,6.19440539110467
"10839","Central","Expressed",27170,6.45362499889269
"10840","Central","Expressed",26882,6.45204895443723
"10841","Active","Unexpressed",0,5.96870755998537
"10842","Active","Unexpressed",0,5.97635090929793
"10843","Bcl-2","Unexpressed",18169,6.24997524225948
"10844","Central","Unexpressed",315734,4.20469261939097
"10845","Active","Unexpressed",0,4.76217393479776
"10846","Central","Expressed",0,6.09582456243222
"10847","Resting","Expressed",0,4.62497281328427
"10848","Jurkat","Expressed",0,5.52942908751142
"10849","Central","Expressed",264083,4.95582705760126
"10850","Resting","Unexpressed",3388,4.34380542185368
"10851","Central","Unexpressed",46718,3.91202300542815
"10852","Central","Unexpressed",0,4.8283137373023
"10853","Central","Unexpressed",0,4.79579054559674
"10854","Central","Expressed",0,4.65396035015752
"10855","Central","Expressed",0,5.37063802812766
"10856","Central","Expressed",0,4.57471097850338
"10857","Central","Expressed",718225,4.17438726989564
"10858","Central","Unexpressed",63949,4.44265125649032
"10859","Central","Expressed",0,3.93182563272433
"10860","Central","Expressed",0,4.74493212836325
"10861","Central","Expressed",23340,4.24849524204936
"10862","Central","Expressed",0,4.68213122712422
"10863","Active","Expressed",0,4.27666611901606
"10864","Central","Unexpressed",0,5.11799381241676
"10865","Active","Unexpressed",0,5.605802066296
"10866","Active","Expressed",0,5.6021188208797
"10867","Central","Expressed",0,5.42934562895444
"10868","Central","Expressed",0,5.39816270151775
"10869","Central","Unexpressed",0,3.09104245335832
"10870","Resting","Expressed",0,4.53259949315326
"10871","Resting","Unexpressed",0,4.63472898822964
"10872","Bcl-2","Unexpressed",0,5.15329159449778
"10873","Jurkat","Unexpressed",0,4.89034912822175
"10874","Resting","Unexpressed",0,4.24849524204936
"10875","Resting","Unexpressed",0,4.26267987704132
"10876","Central","Unexpressed",0,5.16478597392351
"10877","Central","Expressed",0,6.10702288774225
"10878","Active","Unexpressed",0,6.11146733950268
"10879","Resting","Expressed",0,6.12686918411419
"10880","Central","Expressed",0,6.12905021006055
"10881","Central","Unexpressed",0,5.86078622346587
"10882","Central","Expressed",0,5.57972982598622
"10883","Resting","Unexpressed",0,4.0943445622221
"10884","Resting","Unexpressed",0,4.27666611901606
"10885","Central","Expressed",119325,4.17438726989564
"10886","Resting","Unexpressed",0,4.35670882668959
"10887","Central","Unexpressed",0,4.30406509320417
"10888","Central","Unexpressed",43992,4.29045944114839
"10889","Resting","Unexpressed",37293,4.47733681447821
"10890","Jurkat","Unexpressed",17623,4.40671924726425
"10891","Active","Expressed",278383,4.27666611901606
"10892","Resting","Unexpressed",225125,4.23410650459726
"10893","Jurkat","Unexpressed",0,4.62497281328427
"10894","Central","Expressed",0,6.10924758276437
"10895","Active","Unexpressed",0,5.45958551414416
"10896","Active","Expressed",0,5.31811999384422
"10897","Central","Expressed",0,5.00394630594546
"10898","Central","Expressed",0,5.57594910314632
"10899","Central","Expressed",0,5.06890420222023
"10900","Central","Expressed",0,5.25749537202778
"10901","Central","Unexpressed",0,5.35185813347607
"10902","Central","Expressed",0,5.33753807970132
"10903","Active","Unexpressed",118812,4.23410650459726
"10904","Active","Unexpressed",113328,4.18965474202643
"10905","Resting","Unexpressed",238254,4.23410650459726
"10906","Central","Expressed",0,4.40671924726425
"10907","Central","Expressed",0,4.23410650459726
"10908","Central","Expressed",0,5.82008293035236
"10909","Central","Expressed",0,5.67675380226828
"10910","Resting","Unexpressed",0,5.95064255258773
"10911","Central","Expressed",0,6.06610809010375
"10912","Central","Unexpressed",0,6.0282785202307
"10913","Resting","Unexpressed",0,5.94017125272043
"10914","Resting","Unexpressed",1069,4.66343909411207
"10915","Active","Unexpressed",129116,4.59511985013459
"10916","Active","Expressed",3674,5.52545293913178
"10917","Active","Unexpressed",0,4.64439089914137
"10918","Resting","Unexpressed",14150,5.07517381523383
"10919","Central","Expressed",0,4.35670882668959
"10920","Central","Expressed",0,5.57972982598622
"10921","Central","Expressed",0,5.2257466737132
"10922","Central","Expressed",246557,4.40671924726425
"10923","Central","Unexpressed",9513,4.11087386417331
"10924","Jurkat","Unexpressed",0,5.04985600724954
"10925","Central","Expressed",0,5.4553211153577
"10926","Jurkat","Expressed",0,5.96357934361845
"10927","Central","Expressed",2067,4.74493212836325
"10928","Active","Expressed",0,5.57972982598622
"10929","Central","Unexpressed",0,5.82894561761021
"10930","Central","Expressed",0,5.82008293035236
"10931","Resting","Expressed",0,5.36129216570943
"10932","Central","Unexpressed",0,4.76217393479776
"10933","Central","Unexpressed",0,5.18738580584075
"10934","Resting","Unexpressed",14009,5.06890420222023
"10935","Central","Unexpressed",3612,5.51342874616498
"10936","Active","Expressed",0,5.23644196282995
"10937","Active","Unexpressed",0,5.23644196282995
"10938","Central","Expressed",0,5.29831736654804
"10939","Central","Expressed",0,5.30826769740121
"10940","Central","Expressed",0,5.33753807970132
"10941","Bcl-2","Expressed",0,5.33271879326537
"10942","Resting","Unexpressed",0,4.8283137373023
"10943","Central","Expressed",0,4.89034912822175
"10944","Active","Expressed",0,4.91998092582813
"10945","Resting","Expressed",0,4.91998092582813
"10946","Central","Unexpressed",0,4.91998092582813
"10947","Active","Unexpressed",0,5.05624580534831
"10948","Central","Expressed",19913,5.32787616878958
"10949","Resting","Unexpressed",21467,5.33753807970132
"10950","Active","Unexpressed",0,5.32787616878958
"10951","Resting","Unexpressed",0,5.31811999384422
"10952","Central","Expressed",0,4.36944785246702
"10953","Resting","Unexpressed",0,5.27299955856375
"10954","Jurkat","Expressed",0,5.22035582507832
"10955","Central","Expressed",0,5.15329159449778
"10956","Central","Expressed",0,5.29330482472449
"10957","Active","Unexpressed",0,2.89037175789616
"10958","Active","Expressed",0,3.55534806148941
"10959","Central","Unexpressed",0,4.62497281328427
"10960","Central","Unexpressed",0,5.605802066296
"10961","Active","Expressed",0,5.86078622346587
"10962","Jurkat","Expressed",0,5.59842195899838
"10963","Active","Unexpressed",0,4.33073334028633
"10964","Resting","Unexpressed",6423,6.09582456243222
"10965","Active","Unexpressed",0,6.33505425149806
"10966","Active","Expressed",0,6.44413125670044
"10967","Resting","Expressed",0,5.84643877505772
"10968","Central","Expressed",0,5.84932477994686
"10969","Central","Expressed",0,5.61312810638807
"10970","Central","Expressed",28101,4.63472898822964
"10971","Jurkat","Expressed",0,4.85203026391962
"10972","Active","Expressed",0,5.89715386763674
"10973","Resting","Expressed",0,5.51745289646471
"10974","Resting","Expressed",0,5.56452040732269
"10975","Resting","Unexpressed",0,5.50938833662798
"10976","Active","Unexpressed",0,5.44673737166631
"10977","Central","Unexpressed",0,5.64190707093811
"10978","Jurkat","Expressed",0,5.56452040732269
"10979","Jurkat","Expressed",17193,4.06044301054642
"10980","Central","Expressed",307822,4.23410650459726
"10981","Resting","Unexpressed",0,5.11799381241676
"10982","Central","Unexpressed",0,5.33271879326537
"10983","Central","Expressed",0,5.34710753071747
"10984","Resting","Unexpressed",0,5.39362754635236
"10985","Central","Expressed",0,5.39816270151775
"10986","Central","Expressed",0,5.36597601502185
"10987","Central","Expressed",0,5.15329159449778
"10988","Jurkat","Expressed",0,5.10594547390058
"10989","Central","Expressed",0,4.47733681447821
"10990","Central","Expressed",0,5.18738580584075
"10991","Active","Unexpressed",458,5.33753807970132
"10992","Resting","Unexpressed",297191,4.18965474202643
"10993","Active","Expressed",0,6.48920493132532
"10994","Central","Expressed",0,6.38687931936265
"10995","Central","Expressed",0,6.26720054854136
"10996","Resting","Unexpressed",0,6.24027584517077
"10997","Resting","Unexpressed",0,6.2363695902037
"10998","Central","Expressed",19766,5.52942908751142
"10999","Central","Expressed",0,4.76217393479776
"11000","Central","Unexpressed",8759,5.29831736654804
"11001","Active","Unexpressed",0,5.58724865840025
"11002","Jurkat","Expressed",0,4.40671924726425
"11003","Resting","Unexpressed",0,4.23410650459726
"11004","Central","Expressed",2990,5.38449506278909
"11005","Jurkat","Expressed",1013032,4.36944785246702
"11006","Bcl-2","Expressed",0,5.4510384535657
"11007","Central","Expressed",4699,5.47227067367148
"11008","Central","Expressed",0,4.54329478227
"11009","Central","Expressed",0,3.98898404656427
"11010","Resting","Unexpressed",58794,4.12713438504509
"11011","Central","Unexpressed",0,5.75574221358691
"11012","Resting","Unexpressed",0,5.76832099579377
"11013","Central","Unexpressed",0,5.78689738136671
"11014","Active","Expressed",0,5.61312810638807
"11015","Active","Unexpressed",0,4.31748811353631
"11016","Central","Expressed",96065,4.33073334028633
"11017","Resting","Unexpressed",0,4.33073334028633
"11018","Central","Unexpressed",163336,4.24849524204936
"11019","Central","Unexpressed",0,4.38202663467388
"11020","Central","Unexpressed",0,4.53259949315326
"11021","Active","Unexpressed",0,4.06044301054642
"11022","Resting","Expressed",0,5.57972982598622
"11023","Central","Expressed",31794,5.05624580534831
"11024","Jurkat","Expressed",0,5.54126354515843
"11025","Jurkat","Expressed",9066,5.23110861685459
"11026","Active","Expressed",0,5.10594547390058
"11027","Active","Unexpressed",0,5.54517744447956
"11028","Central","Expressed",0,5.68697535633982
"11029","Central","Expressed",1185,5.31320597904179
"11030","Active","Unexpressed",0,5.39362754635236
"11031","Jurkat","Unexpressed",0,5.70044357339069
"11032","Central","Unexpressed",0,5.66296048013595
"11033","Active","Unexpressed",0,5.01063529409626
"11034","Resting","Expressed",0,5.37527840768417
"11035","Central","Unexpressed",0,4.71849887129509
"11036","Active","Unexpressed",44190,4.71849887129509
"11037","Central","Expressed",0,6.45676965557216
"11038","Active","Expressed",0,6.42648845745769
"11039","Central","Expressed",0,6.4393503711001
"11040","Active","Expressed",0,6.43615036836943
"11041","Central","Unexpressed",0,5.47646355193151
"11042","Active","Unexpressed",0,4.86753445045558
"11043","Resting","Unexpressed",0,5.43372200355424
"11044","Active","Unexpressed",0,5.47227067367148
"11045","Active","Unexpressed",0,5.50125821054473
"11046","Jurkat","Unexpressed",0,5.65948221575962
"11047","Central","Unexpressed",0,5.65948221575962
"11048","Central","Expressed",0,5.61312810638807
"11049","Active","Unexpressed",0,5.67332326717149
"11050","Resting","Expressed",0,5.68017260901707
"11051","Active","Unexpressed",0,5.75890177387728
"11052","Active","Unexpressed",0,5.77765232322266
"11053","Central","Unexpressed",27218,4.53259949315326
"11054","Active","Unexpressed",95431,4.30406509320417
"11055","Central","Expressed",0,5.40717177146012
"11056","Jurkat","Unexpressed",0,5.48063892334199
"11057","Resting","Expressed",0,5.40267738187228
"11058","Active","Unexpressed",0,5.31320597904179
"11059","Central","Expressed",32730,5.17614973257383
"11060","Central","Expressed",0,5.55295958492162
"11061","Central","Expressed",0,4.8283137373023
"11062","Resting","Unexpressed",0,4.72738781871234
"11063","Resting","Expressed",0,5.59842195899838
"11064","Central","Unexpressed",0,5.65948221575962
"11065","Resting","Unexpressed",0,5.48063892334199
"11066","Resting","Unexpressed",0,5.48479693349065
"11067","Central","Expressed",70564,5.17614973257383
"11068","Resting","Unexpressed",0,4.39444915467244
"11069","Central","Unexpressed",0,4.69134788222914
"11070","Jurkat","Expressed",0,4.70953020131233
"11071","Active","Expressed",0,6.18414889093748
"11072","Active","Unexpressed",0,5.85793315448346
"11073","Central","Expressed",0,5.89440283426485
"11074","Bcl-2","Expressed",0,5.41610040220442
"11075","Central","Unexpressed",0,5.83188247728352
"11076","Central","Expressed",0,5.69035945432406
"11077","Resting","Expressed",0,5.50938833662798
"11078","Active","Expressed",0,5.57215403217776
"11079","Active","Unexpressed",0,5.54907608489522
"11080","Central","Expressed",0,5.33271879326537
"11081","Central","Unexpressed",0,5.65599181081985
"11082","Active","Unexpressed",0,4.44265125649032
"11083","Jurkat","Expressed",0,5.27811465923052
"11084","Resting","Expressed",1490,5.74939298590825
"11085","Central","Expressed",8345,5.79301360838414
"11086","Central","Expressed",5005,5.83773044716594
"11087","Central","Expressed",3917,5.85507192220243
"11088","Central","Expressed",0,5.82304589548302
"11089","Bcl-2","Unexpressed",0,5.81413053182507
"11090","Central","Expressed",0,3.8286413964891
"11091","Active","Expressed",1984,4.51085950651685
"11092","Central","Expressed",9391,4.94875989037817
"11093","Active","Expressed",219781,4.51085950651685
"11094","Central","Unexpressed",0,4.26267987704132
"11095","Jurkat","Unexpressed",0,6.11589212548303
"11096","Active","Unexpressed",0,5.8805329864007
"11097","Bcl-2","Expressed",0,5.82894561761021
"11098","Central","Unexpressed",0,5.65599181081985
"11099","Resting","Expressed",0,5.66988092298052
"11100","Central","Expressed",0,5.33271879326537
"11101","Central","Expressed",0,5.28320372873799
"11102","Resting","Unexpressed",0,5.02388052084628
"11103","Central","Expressed",0,6.08677472691231
"11104","Active","Unexpressed",0,6.14418563412565
"11105","Active","Expressed",0,6.18826412308259
"11106","Resting","Unexpressed",0,6.22059017009974
"11107","Resting","Expressed",0,6.22455842927536
"11108","Active","Unexpressed",0,6.25382881157547
"11109","Active","Unexpressed",0,6.25575004175337
"11110","Central","Expressed",10208,6.24804287450843
"11111","Resting","Expressed",13030,6.23441072571837
"11112","Central","Expressed",17719,6.22059017009974
"11113","Active","Unexpressed",13131,6.20455776256869
"11114","Active","Unexpressed",10223,6.17378610390194
"11115","Active","Expressed",5672,6.17378610390194
"11116","Active","Expressed",4525,6.16961073249146
