"","gene.length"
"17142",369
"17143",2792
"17144",564
"17145",807
"17146",747
"17147",3981
"17148",1626
"17149",4234
"17150",705
"17151",897
"17152",771
"17153",387
"17154",2519
"17155",439
"17156",522
"17157",1860
"17158",1093
"17159",498
"17160",846
"17161",1388
"17162",2776
"17163",216
"17164",1146
"17165",2745
"17166",930
"17167",4358
"17168",4317
"17169",2812
"17170",2382
"17171",699
"17172",939
"17173",2255
"17174",1948
"17175",739
"17176",615
"17177",642
"17178",2720
"17179",1586
"17180",1807
"17181",528
"17182",1043
"17183",303
"17184",2513
"17185",1025
"17186",1144
"17187",5077
"17188",3959
"17189",5855
"17190",354
"17191",1801
"17192",387
"17193",657
"17194",984
"17195",241
"17196",3020
"17197",735
"17198",511
"17199",1011
"17200",585
"17201",2368
"17202",1632
"17203",1154
"17204",2033
"17205",1044
"17206",2451
"17207",6046
"17208",1482
"17209",2795
"17210",733
"17211",177
"17212",1911
"17213",627
"17214",1626
"17215",1982
"17216",3481
"17217",1581
"17218",5598
"17219",3729
"17220",9030
"17221",531
"17222",2862
"17223",3564
"17224",4328
"17225",2639
"17226",2373
"17227",3077
"17228",3660
"17229",1581
"17230",2797
"17231",1145
"17232",939
"17233",603
"17234",861
"17235",3910
"17236",3038
"17237",582
"17238",3694
"17239",900
"17240",2390
"17241",719
"17242",541
"17243",2504
"17244",2983
"17245",2133
"17246",579
"17247",243
"17248",2718
"17249",3284
"17250",576
"17251",1205
"17252",2341
"17253",483
"17254",939
"17255",1814
"17256",5487
"17257",627
"17258",2583
"17259",2029
"17260",393
"17261",915
"17262",5427
"17263",2136
"17264",4145
"17265",2566
"17266",381
"17267",3339
"17268",414
"17269",972
"17270",3619
"17271",699
"17272",1761
"17273",3005
"17274",2786
"17275",4226
"17276",792
"17277",1575
"17278",5401
"17279",234
"17280",1639
"17281",788
"17282",3578
"17283",1064
"17284",892
"17285",881
"17286",1070
"17287",2568
"17288",4175
"17289",3881
"17290",1779
"17291",1022
"17292",621
"17293",894
"17294",699
"17295",2638
"17296",1920
"17297",3177
"17298",3320
"17299",1069
"17300",3868
"17301",1233
"17302",1221
"17303",2227
"17304",1421
"17305",973
"17306",210
"17307",564
"17308",2207
"17309",1626
"17310",1942
"17311",3249
"17312",243
"17313",1319
"17314",1709
"17315",2183
"17316",2136
"17317",1570
"17318",968
"17319",1535
"17320",5874
"17321",606
"17322",1780
"17323",3317
"17324",1216
"17325",1981
"17326",2962
"17327",4681
"17328",1401
"17329",3013
"17330",1784
"17331",399
"17332",1416
"17333",555
"17334",2908
"17335",453
"17336",2186
"17337",2504
"17338",723
"17339",2346
"17340",1266
"17341",930
"17342",2387
"17343",291
"17344",294
"17345",3070
"17346",591
"17347",588
"17348",2376
"17349",2441
"17350",3293
"17351",1503
"17352",717
"17353",675
"17354",1818
"17355",246
"17356",4549
"17357",1215
"17358",2627
"17359",1900
"17360",2423
"17361",1476
"17362",1083
"17363",863
"17364",3300
"17365",399
"17366",2280
"17367",2158
"17368",2033
"17369",1643
"17370",2814
"17371",507
"17372",1797
"17373",3829
"17374",1939
"17375",633
"17376",3197
"17377",963
"17378",507
"17379",3938
"17380",1693
"17381",387
"17382",2090
"17383",1221
"17384",2061
"17385",3016
"17386",5813
"17387",1529
"17388",348
"17389",1017
"17390",3630
"17391",3259
"17392",546
"17393",399
"17394",5964
"17395",294
"17396",7652
"17397",1025
"17398",2564
"17399",3628
"17400",1383
"17401",1040
"17402",1685
"17403",1860
"17404",5660
"17405",2020
"17406",2422
"17407",1585
"17408",4957
"17409",2010
"17410",4555
"17411",1722
"17412",2067
"17413",411
"17414",447
"17415",3024
"17416",3451
"17417",1193
"17418",2404
"17419",12985
"17420",369
"17421",2757
"17422",1743
"17423",1356
"17424",1619
"17425",1725
"17426",862
"17427",699
"17428",3322
"17429",321
"17430",2830
"17431",2402
"17432",2235
"17433",516
"17434",669
"17435",1583
"17436",276
"17437",1539
"17438",1646
"17439",7394
"17440",606
"17441",2691
"17442",2370
"17443",2163
"17444",2384
"17445",2459
"17446",1434
"17447",2542
"17448",321
"17449",2802
"17450",2682
"17451",1406
"17452",684
"17453",1940
"17454",3484
"17455",1566
"17456",1905
"17457",1164
"17458",1938
"17459",348
"17460",875
"17461",3949
"17462",1850
"17463",2342
"17464",3990
"17465",465
"17466",3471
"17467",1324
"17468",3931
"17469",2160
"17470",721
"17471",408
"17472",6647
"17473",9555
"17474",231
"17475",1556
"17476",3608
"17477",633
"17478",420
"17479",1953
"17480",4211
"17481",1723
"17482",2641
"17483",3681
"17484",1738
"17485",1092
"17486",850
"17487",375
"17488",1243
"17489",321
"17490",2447
"17491",1656
"17492",957
"17493",1053
"17494",2253
"17495",2581
"17496",1934
"17497",972
"17498",1114
"17499",1935
"17500",2849
"17501",487
"17502",7325
"17503",1326
"17504",930
"17505",1139
"17506",1014
"17507",3043
"17508",477
"17509",2143
"17510",6999
"17511",216
"17512",1002
"17513",573
"17514",306
"17515",879
"17516",270
"17517",6351
"17518",279
"17519",1930
"17520",2835
"17521",987
"17522",348
"17523",282
"17524",649
"17525",4753
"17526",4062
"17527",147
"17528",3203
"17529",924
"17530",1435
"17531",2769
"17532",192
"17533",2644
"17534",2415
"17535",4317
"17536",614
"17537",2405
"17538",4263
"17539",1911
"17540",468
"17541",2283
"17542",327
"17543",3937
"17544",2799
"17545",1074
"17546",1878
"17547",1824
"17548",2170
"17549",765
"17550",1500
"17551",2301
"17552",2818
"17553",2273
"17554",1458
"17555",918
"17556",3770
"17557",699
"17558",1879
"17559",2242
"17560",2647
"17561",5047
"17562",945
"17563",2361
"17564",936
"17565",849
"17566",927
"17567",528
"17568",4105
"17569",1149
"17570",945
"17571",1852
"17572",2001
"17573",927
"17574",213
"17575",955
"17576",1502
"17577",2170
"17578",1319
"17579",321
"17580",2018
"17581",1790
"17582",2040
"17583",1202
"17584",7536
"17585",1944
"17586",2919
"17587",4633
"17588",1134
"17589",1847
"17590",1454
"17591",2041
"17592",3636
"17593",273
"17594",2800
"17595",843
"17596",1693
"17597",2028
"17598",357
"17599",2382
"17600",243
"17601",576
"17602",1546
"17603",585
"17604",1177
"17605",2076
"17606",3324
"17607",585
"17608",762
"17609",444
"17610",2370
"17611",429
"17612",8617
"17613",2238
"17614",870
"17615",897
"17616",357
"17617",2668
"17618",3533
"17619",2390
"17620",2847
"17621",2013
"17622",729
"17623",2500
"17624",2264
"17625",576
"17626",5717
"17627",2058
"17628",945
"17629",1521
"17630",264
"17631",2140
"17632",4462
"17633",5832
"17634",930
"17635",1847
"17636",2882
"17637",561
"17638",132
"17639",450
"17640",2456
"17641",3385
"17642",5808
"17643",1762
"17644",372
"17645",934
"17646",4704
"17647",1077
"17648",324
"17649",1962
"17650",540
"17651",5537
"17652",2356
"17653",840
"17654",336
"17655",285
"17656",1948
"17657",2123
"17658",930
"17659",126
"17660",3503
"17661",1488
"17662",3217
"17663",4545
"17664",933
"17665",4042
"17666",1671
"17667",3800
"17668",2297
"17669",954
"17670",2223
"17671",981
"17672",3063
"17673",4138
"17674",2413
"17675",1415
"17676",1773
"17677",2119
"17678",1383
"17679",1269
"17680",1094
"17681",1294
"17682",1707
"17683",973
"17684",10932
"17685",1077
"17686",3814
"17687",3017
"17688",568
"17689",636
"17690",360
"17691",7115
"17692",890
"17693",2788
"17694",1527
"17695",318
"17696",933
"17697",2458
"17698",945
"17699",2994
"17700",3195
"17701",462
"17702",1844
"17703",1602
"17704",2080
"17705",4234
"17706",678
"17707",5936
"17708",237
"17709",4244
"17710",6857
"17711",903
"17712",189
"17713",6063
"17714",1052
"17715",303
"17716",2010
"17717",468
"17718",2728
"17719",237
"17720",1796
"17721",288
"17722",1465
"17723",1523
"17724",6088
"17725",1470
"17726",5284
"17727",4594
"17728",4282
"17729",4313
"17730",2152
"17731",856
"17732",1591
"17733",2337
"17734",5154
"17735",1500
"17736",1478
"17737",780
"17738",1572
"17739",1429
"17740",4856
"17741",2129
"17742",1705
"17743",264
"17744",474
"17745",513
"17746",4123
"17747",804
"17748",1506
"17749",4904
"17750",3085
"17751",3186
"17752",6195
"17753",252
"17754",957
"17755",957
"17756",636
"17757",750
"17758",246
"17759",1572
"17760",297
"17761",192
"17762",405
"17763",750
"17764",4488
"17765",699
"17766",4828
"17767",1980
"17768",2275
"17769",1155
"17770",570
"17771",2066
"17772",1970
"17773",570
"17774",1623
"17775",1758
"17776",2308
"17777",5238
"17778",3718
"17779",1325
"17780",1067
"17781",1521
"17782",1655
"17783",3595
"17784",816
"17785",1704
"17786",1797
"17787",381
"17788",333
"17789",1634
"17790",411
"17791",1818
"17792",318
"17793",4306
"17794",927
"17795",4803
"17796",1296
"17797",3526
"17798",3321
"17799",798
"17800",960
"17801",648
"17802",1383
"17803",1008
"17804",1548
"17805",2065
"17806",1263
"17807",5257
"17808",1436
"17809",1098
"17810",1742
"17811",4800
"17812",1473
"17813",702
"17814",171
"17815",147
"17816",192
"17817",189
"17818",456
"17819",963
"17820",423
"17821",8191
"17822",873
"17823",1423
"17824",177
"17825",219
"17826",255
"17827",246
"17828",453
"17829",483
"17830",1494
"17831",519
"17832",5120
"17833",159
"17834",1905
"17835",198
"17836",2786
"17837",2054
"17838",1489
"17839",240
"17840",5193
"17841",1888
"17842",2709
"17843",1530
"17844",270
"17845",3516
"17846",1487
"17847",2258
"17848",387
"17849",252
"17850",2359
"17851",918
"17852",888
"17853",3194
"17854",2753
"17855",1053
"17856",923
"17857",2428
"17858",270
"17859",753
"17860",357
"17861",1821
"17862",8158
"17863",963
"17864",303
"17865",1130
"17866",2649
"17867",237
"17868",829
"17869",1705
"17870",1973
"17871",4782
"17872",570
"17873",3465
"17874",3551
"17875",372
"17876",1164
"17877",1365
"17878",6000
"17879",5446
"17880",3578
"17881",1379
"17882",1437
"17883",456
"17884",2015
"17885",1068
"17886",3010
"17887",2369
"17888",2342
"17889",1555
"17890",3647
"17891",1300
"17892",300
"17893",330
"17894",321
"17895",333
"17896",1032
"17897",3259
"17898",4507
"17899",1245
"17900",3343
"17901",392
"17902",504
"17903",5516
"17904",240
"17905",333
"17906",285
"17907",2050
"17908",2981
"17909",288
"17910",2041
"17911",3409
"17912",1867
"17913",2602
"17914",2385
"17915",2819
"17916",3070
"17917",1567
"17918",2151
"17919",5760
"17920",1007
"17921",3535
"17922",966
"17923",1276
"17924",1364
"17925",4344
"17926",2706
"17927",342
"17928",4856
"17929",6611
"17930",5199
"17931",708
"17932",3222
"17933",477
"17934",1154
"17935",1525
"17936",192
"17937",2620
"17938",624
"17939",1293
"17940",522
"17941",1718
"17942",150
"17943",2131
"17944",645
"17945",1188
"17946",339
"17947",6493
"17948",1742
"17949",3221
"17950",1607
"17951",1205
"17952",426
"17953",1978
"17954",5183
"17955",1575
"17956",537
"17957",3161
"17958",447
"17959",4962
"17960",6767
"17961",1491
"17962",1377
"17963",2475
"17964",864
"17965",1340
"17966",1569
"17967",3177
"17968",4013
"17969",522
"17970",627
"17971",2218
"17972",1188
"17973",1074
"17974",537
"17975",1687
"17976",5639
"17977",933
"17978",531
"17979",2394
"17980",570
"17981",2753
"17982",1461
"17983",474
"17984",3236
"17985",4262
"17986",634
"17987",2772
"17988",2073
"17989",933
"17990",1060
"17991",522
"17992",4232
"17993",1290
"17994",2286
"17995",1269
"17996",240
"17997",1919
"17998",2624
"17999",3035
"18000",2238
"18001",324
"18002",650
"18003",135
"18004",477
"18005",417
"18006",5409
"18007",960
"18008",6138
"18009",3439
"18010",4925
"18011",804
"18012",1266
"18013",900
"18014",3332
"18015",2770
"18016",996
"18017",1921
"18018",2150
"18019",1982
"18020",1441
"18021",942
"18022",1446
"18023",1572
"18024",3580
"18025",411
"18026",2419
"18027",4295
"18028",5072
"18029",1875
"18030",432
"18031",1848
"18032",1756
"18033",2770
"18034",4140
"18035",1296
"18036",5449
"18037",3436
"18038",876
"18039",945
"18040",1448
"18041",1456
"18042",480
"18043",4503
"18044",876
"18045",285
"18046",3119
"18047",1834
"18048",3273
"18049",5201
"18050",1464
"18051",612
"18052",2330
"18053",828
"18054",606
"18055",5569
"18056",4016
"18057",3330
"18058",4466
"18059",1976
"18060",2045
"18061",976
"18062",948
"18063",1268
"18064",660
"18065",2792
"18066",465
"18067",2747
"18068",3119
"18069",1968
"18070",642
"18071",2553
"18072",459
"18073",844
"18074",795
"18075",1773
"18076",2188
"18077",114
"18078",2254
"18079",1860
"18080",1059
"18081",3646
"18082",921
"18083",667
"18084",1911
"18085",933
"18086",1482
"18087",5678
"18088",936
"18089",1826
"18090",3134
"18091",738
"18092",795
"18093",813
"18094",657
"18095",564
"18096",7326
"18097",546
"18098",998
"18099",939
"18100",1149
"18101",2482
"18102",450
"18103",78
"18104",2026
"18105",4003
"18106",1426
"18107",1302
"18108",1393
"18109",3408
"18110",1987
"18111",1738
"18112",1670
"18113",3453
"18114",213
"18115",3255
"18116",2557
"18117",639
"18118",840
"18119",927
"18120",87
"18121",1746
"18122",150
"18123",408
"18124",2859
"18125",159
"18126",381
"18127",8888
"18128",2413
"18129",962
"18130",2212
"18131",939
"18132",3656
"18133",255
"18134",680
"18135",2163
"18136",3113
"18137",738
"18138",3307
"18139",366
"18140",2106
"18141",903
"18142",306
"18143",1590
"18144",225
"18145",3093
"18146",633
"18147",7750
"18148",579
"18149",1597
"18150",1131
"18151",534
"18152",1386
"18153",1640
"18154",2067
"18155",1081
"18156",780
"18157",2061
"18158",798
"18159",751
"18160",519
"18161",405
"18162",234
"18163",434
"18164",447
"18165",3422
"18166",3241
"18167",4551
"18168",4066
"18169",1837
"18170",2104
"18171",375
"18172",924
"18173",531
"18174",324
"18175",2173
"18176",765
"18177",2689
"18178",951
"18179",7515
"18180",1713
"18181",1754
"18182",2583
"18183",3581
"18184",1602
"18185",909
"18186",309
"18187",2706
"18188",1800
"18189",6427
"18190",7032
"18191",4893
"18192",8529
"18193",1720
"18194",3962
"18195",729
"18196",2096
"18197",1919
"18198",5296
"18199",843
"18200",2182
"18201",592
"18202",783
"18203",2933
"18204",414
"18205",1563
"18206",258
"18207",882
"18208",918
"18209",855
"18210",4070
"18211",1565
"18212",420
"18213",2423
"18214",2491
"18215",3655
"18216",1839
"18217",458
"18218",4098
"18219",2352
"18220",1095
"18221",911
"18222",967
"18223",2326
"18224",3674
"18225",1217
"18226",1770
"18227",960
"18228",1434
"18229",381
"18230",360
"18231",270
"18232",3294
"18233",1694
"18234",877
"18235",769
"18236",1395
"18237",1809
"18238",345
"18239",345
"18240",900
"18241",2564
"18242",2748
"18243",2077
"18244",678
"18245",3345
"18246",1879
"18247",933
"18248",591
"18249",1682
"18250",2305
"18251",954
"18252",1413
"18253",1270
"18254",495
"18255",3784
"18256",2647
"18257",4359
"18258",66
"18259",135
"18260",2030
"18261",1641
"18262",2554
"18263",1446
"18264",804
"18265",408
"18266",540
"18267",567
"18268",3403
"18269",5006
"18270",522
"18271",2107
"18272",732
"18273",1050
"18274",420
"18275",666
"18276",12411
"18277",3232
"18278",1195
"18279",363
"18280",2324
"18281",333
"18282",486
"18283",888
"18284",927
"18285",2115
"18286",282
"18287",431
"18288",1311
"18289",417
"18290",3348
"18291",1648
"18292",3031
"18293",279
"18294",945
"18295",3932
"18296",384
"18297",762
"18298",1348
"18299",2251
"18300",1599
"18301",1878
"18302",1617
"18303",450
"18304",666
"18305",633
"18306",923
"18307",432
"18308",1182
"18309",2222
"18310",1736
"18311",1828
"18312",2016
"18313",1973
"18314",414
"18315",2816
"18316",1962
"18317",126
"18318",1256
"18319",4578
"18320",1820
"18321",2412
"18322",3481
"18323",575
"18324",474
"18325",1053
"18326",3376
"18327",774
"18328",321
"18329",945
"18330",5671
"18331",1182
"18332",2447
"18333",1170
"18334",693
"18335",1753
"18336",3156
"18337",983
"18338",1134
"18339",1227
"18340",2828
"18341",7052
"18342",3686
"18343",2490
"18344",2145
"18345",2907
"18346",510
"18347",2393
"18348",2346
"18349",288
"18350",1716
"18351",1026
"18352",662
"18353",1424
"18354",1044
"18355",5324
"18356",4409
"18357",1107
"18358",1417
"18359",495
"18360",618
"18361",3305
"18362",3013
"18363",796
"18364",384
"18365",2345
"18366",1656
"18367",1236
"18368",519
"18369",1668
"18370",2273
"18371",4500
"18372",1500
"18373",855
"18374",606
"18375",6296
"18376",1312
"18377",2190
"18378",2511
"18379",1588
"18380",2853
"18381",2933
"18382",411
"18383",750
"18384",444
"18385",582
"18386",3849
"18387",2879
"18388",363
"18389",402
"18390",1891
"18391",1398
"18392",2260
"18393",3026
"18394",1371
"18395",1233
"18396",2406
"18397",504
"18398",1632
"18399",1110
"18400",1878
"18401",2393
"18402",462
"18403",2157
"18404",2337
"18405",1014
"18406",1359
"18407",436
"18408",3173
"18409",1062
"18410",2644
"18411",462
"18412",1419
"18413",5815
"18414",487
"18415",3380
"18416",2378
"18417",549
"18418",1209
"18419",1451
"18420",1617
"18421",3716
"18422",3504
"18423",822
"18424",2625
"18425",729
"18426",1775
"18427",2428
"18428",4665
"18429",984
"18430",2308
"18431",783
"18432",1205
"18433",2477
"18434",1151
"18435",849
"18436",3560
"18437",5937
"18438",3330
"18439",2499
"18440",792
"18441",2737
"18442",3469
"18443",1737
"18444",4270
"18445",2388
"18446",1296
"18447",3591
"18448",156
"18449",2041
"18450",1611
"18451",1883
"18452",501
"18453",6397
"18454",702
"18455",2216
"18456",4407
"18457",3102
"18458",3994
"18459",2795
"18460",360
"18461",666
"18462",651
"18463",534
"18464",3519
"18465",2713
"18466",2764
"18467",439
"18468",2106
"18469",504
"18470",3657
"18471",1749
"18472",1694
"18473",2760
"18474",3009
"18475",1159
"18476",534
"18477",3768
"18478",564
"18479",2564
"18480",312
"18481",1636
"18482",2610
"18483",7020
"18484",837
"18485",3375
"18486",957
"18487",2058
"18488",822
"18489",479
"18490",1569
"18491",2496
"18492",372
"18493",1648
"18494",969
"18495",884
"18496",405
"18497",3734
"18498",823
"18499",801
"18500",991
"18501",2337
"18502",913
"18503",423
"18504",11564
"18505",2205
"18506",821
"18507",2270
"18508",527
"18509",4244
"18510",2257
"18511",1015
"18512",3580
"18513",1309
"18514",1143
"18515",6536
"18516",396
"18517",270
"18518",4520
"18519",510
"18520",483
"18521",1387
"18522",813
"18523",1017
"18524",2061
"18525",327
"18526",739
"18527",609
"18528",837
"18529",3794
"18530",1233
"18531",1545
"18532",375
"18533",708
"18534",2115
"18535",459
"18536",1591
"18537",2150
"18538",2478
"18539",4163
"18540",2208
"18541",405
"18542",666
"18543",1661
"18544",426
"18545",996
"18546",378
"18547",1253
"18548",1602
"18549",822
"18550",4861
"18551",2184
"18552",3839
"18553",5239
"18554",930
"18555",3072
"18556",5143
"18557",3806
"18558",288
"18559",1410
"18560",375
"18561",3510
"18562",1623
"18563",957
"18564",1863
"18565",4692
"18566",4072
"18567",2220
"18568",1580
"18569",1119
"18570",414
"18571",2550
"18572",1287
"18573",1743
"18574",318
"18575",2463
"18576",420
"18577",1314
"18578",498
"18579",1862
"18580",1191
"18581",498
"18582",441
"18583",135
"18584",3493
"18585",2367
"18586",387
"18587",3384
"18588",5060
"18589",1154
"18590",1355
"18591",1233
"18592",444
"18593",4081
"18594",783
