"","date_time","v1_40m_avg","v1_40m_max","v1_40m_min","v1_40m_std","v2_30m_avg","v2_30m_max","v2_30m_min","v2_30m_std","v3_20m_avg","v3_20m_max","v3_20m_min","v3_20m_std","dir1_40m_avg","dir1_40m_std","dir2_30m_avg","dir2_30m_std"
"26736","08.11.2009 05:10",7.84,11,4.54,1.08,7.16,10.22,4.14,1.06,6.61,9.1,4.17,0.93,195.45,8.02,194.89,7.33
"26737","08.11.2009 05:20",8.54,11.76,5.68,1.14,7.96,11.74,5.28,1.26,7.35,11,4.54,1.24,194.94,7.51,193.21,7.44
"26738","08.11.2009 05:30",8.81,12.51,6.44,1.03,8.35,10.98,5.66,0.94,8.03,10.24,5.3,0.93,203.64,8.19,201.57,8.31
"26739","08.11.2009 05:40",8.61,11.38,5.68,1.14,8.31,11.36,5.66,1.08,7.98,10.62,5.3,1.03,208.77,7.89,206.24,7.08
"26740","08.11.2009 05:50",9.17,12.51,5.68,1.29,8.66,12.12,5.66,1.18,8.25,12.13,5.3,1.17,200.98,8.86,200.08,7.93
"26741","08.11.2009 06:00",9.67,12.13,6.06,1.21,9.31,12.5,6.04,1.28,8.97,12.51,5.68,1.3,199.65,6.89,198.3,6.86
"26742","08.11.2009 06:10",9.13,11.76,6.06,1.03,8.63,11.36,5.66,1.09,8.18,11.76,5.3,1.11,202.13,6.79,199.69,6.54
"26743","08.11.2009 06:20",9.34,11.76,6.82,0.93,8.96,11.36,6.8,0.94,8.45,11.38,6.44,0.91,203.93,5.22,201.2,5.28
"26744","08.11.2009 06:30",7.42,9.86,5.68,0.66,7.13,8.7,5.66,0.69,6.76,8.72,4.92,0.75,200.74,7.84,198.14,7.35
"26745","08.11.2009 06:40",7.3,10.24,4.92,1.06,6.91,9.46,4.52,1.05,6.55,9.1,4.17,1.05,200.38,7.4,196.86,6.8
"26746","08.11.2009 06:50",6.3,8.72,4.54,0.7,6.09,7.94,4.52,0.66,5.72,7.96,4.17,0.71,195.13,9.3,190.92,8.42
"26747","08.11.2009 07:00",6.71,7.96,4.92,0.6,6.53,8.32,4.52,0.65,6.03,7.96,4.17,0.61,191.24,7.74,187.93,7.33
"26748","08.11.2009 07:10",6.75,9.48,4.54,1.07,6.6,9.84,4.52,1.02,6.36,9.1,3.79,1.01,212.38,14.37,208.07,14.46
"26749","08.11.2009 07:20",9.31,16.69,5.3,2.14,9.01,17.06,5.28,2.13,8.74,15.17,4.92,1.97,211.28,9.08,208.25,8.32
"26750","08.11.2009 07:30",10.05,14.79,7.2,1.46,9.72,14.4,6.8,1.37,9.32,14.03,6.82,1.23,215.04,8.37,211.71,7.24
"26751","08.11.2009 07:40",10.7,14.41,7.2,1.44,10.37,14.78,6.42,1.55,9.98,15.17,6.44,1.63,215.58,7.43,212.84,7.17
"26752","08.11.2009 07:50",9.86,13.27,6.06,1.42,9.37,13.64,5.28,1.42,9.02,13.27,4.92,1.35,204.38,8.16,202.02,7.55
"26753","08.11.2009 08:00",9.63,12.89,7.2,1.22,9.32,12.88,6.04,1.27,8.88,12.13,6.44,1.17,197.54,6.89,196.69,6.76
"26754","08.11.2009 08:10",8.31,11.76,5.68,1.08,7.78,10.98,5.28,1.06,7.26,10.24,4.92,0.97,201.72,10.83,200.22,10.15
"26755","08.11.2009 08:20",6.72,8.72,5.3,0.62,6.4,7.94,4.52,0.69,5.92,8.34,3.79,0.78,192.32,8.74,192.21,8.78
"26756","08.11.2009 08:30",6.4,8.34,4.17,0.82,6.14,8.7,3.76,0.86,5.67,8.34,3.41,0.85,188.69,10.59,189.27,9.99
"26757","08.11.2009 08:40",5.87,7.96,3.03,0.87,5.61,7.94,3.38,0.88,5.1,7.58,3.03,0.9,176.95,8.52,178.64,8.79
"26758","08.11.2009 08:50",6.03,7.96,4.17,0.61,5.93,7.56,4.14,0.68,5.54,7.2,3.79,0.72,181.21,6.68,179.55,6.92
"26759","08.11.2009 09:00",6.32,8.34,4.54,0.64,6.13,8.32,4.14,0.64,5.7,7.2,3.79,0.61,180.39,7.81,178.04,8.07
"26760","08.11.2009 09:10",6.75,8.34,4.92,0.7,6.4,9.08,4.9,0.7,5.92,8.34,4.17,0.73,184.16,7.86,182.8,8.19
"26761","08.11.2009 09:20",6.79,8.72,4.54,0.74,6.52,8.7,4.52,0.71,6.06,7.96,4.17,0.67,189.38,7.38,187.6,6.99
"26762","08.11.2009 09:30",7.76,10.24,5.68,0.93,7.5,9.46,4.9,0.97,7.01,9.86,4.92,1.01,184.61,9.19,182.73,8.95
"26763","08.11.2009 09:40",8.27,11.38,6.44,0.8,7.91,10.22,5.66,0.87,7.34,9.86,4.92,0.89,181.43,8.3,179.11,7.95
"26764","08.11.2009 09:50",8.49,11,6.44,0.81,8.13,10.6,5.66,0.91,7.61,9.86,5.3,0.91,189.34,7.11,188.21,6.87
"26765","08.11.2009 10:00",8.7,11.76,5.68,1.09,8.34,10.6,5.28,1.01,7.87,10.24,5.3,0.94,203.74,8.41,201.21,7.78
"26766","08.11.2009 10:10",8.55,12.89,5.68,1.65,8.31,12.5,5.66,1.41,8.24,12.13,6.06,1.29,211.48,7.2,210.08,6.22
"26767","08.11.2009 10:20",11.05,14.03,7.58,1.24,10.55,14.4,7.18,1.26,10.23,14.03,6.82,1.4,213.89,7.26,211.23,6.4
"26768","08.11.2009 10:30",9.68,12.13,7.58,0.93,9.25,11.74,6.42,0.99,8.82,11.76,6.06,0.94,199.67,6.19,197.89,5.71
"26769","08.11.2009 10:40",10.44,15.55,7.2,1.27,9.92,13.26,6.42,1.23,9.4,12.89,6.06,1.25,201.5,6.19,199.44,6.16
"26770","08.11.2009 10:50",11.62,17.45,7.58,1.73,11.08,16.68,7.56,1.64,10.67,15.93,7.2,1.56,207.78,9.25,205.15,8.46
"26771","08.11.2009 11:00",11.33,15.17,7.58,1.63,10.9,15.54,7.18,1.62,10.7,15.55,7.2,1.49,210.14,8.33,207.66,7.32
"26772","08.11.2009 11:10",10.71,14.79,6.82,1.51,10.34,14.4,7.18,1.44,9.96,14.41,6.06,1.45,205.37,9.64,203.08,8.46
"26773","08.11.2009 11:20",11.29,14.03,7.2,1.17,10.94,14.02,7.94,1.16,10.59,13.27,7.58,1.1,204.57,7.59,202.65,7.13
"26774","08.11.2009 11:30",11.07,14.41,7.96,1.23,10.49,14.02,7.56,1.15,10.08,12.89,7.2,1.09,200.83,7.21,199.62,7.22
"26775","08.11.2009 11:40",11.1,16.31,7.58,1.23,10.6,14.02,7.56,1.19,10.14,13.65,7.2,1.08,203.95,7.2,202.25,6.63
"26776","08.11.2009 11:50",11.65,15.93,8.34,1.36,11.15,15.54,7.56,1.38,10.73,14.41,7.96,1.25,197.56,6.91,196.51,6.77
"26777","08.11.2009 12:00",12.6,16.69,7.58,1.57,12.17,17.44,7.94,1.49,11.64,16.31,7.96,1.43,205.67,11.01,203.31,9.98
"26778","08.11.2009 12:10",12.09,15.17,7.96,1.59,11.84,15.16,7.94,1.6,11.45,15.17,7.96,1.49,219.64,6.58,216.27,6.09
"26779","08.11.2009 12:20",12.71,17.83,7.2,2.04,12.22,18.2,7.94,1.91,11.77,18.21,7.58,1.78,206.86,6.52,204.81,6.43
"26780","08.11.2009 12:30",12.26,17.45,8.72,1.61,11.75,17.06,7.56,1.55,11.35,15.93,7.96,1.45,205.67,7.81,203.7,7.09
"26781","08.11.2009 12:40",11.97,15.55,8.72,1.38,11.7,15.16,8.7,1.3,11.34,15.55,8.34,1.31,213.49,7.08,211,6.06
"26782","08.11.2009 12:50",13.98,20.86,8.72,2.67,13.65,20.1,8.32,2.67,13.41,20.48,8.72,2.6,219.78,7.07,215.57,7.19
"26783","08.11.2009 13:00",15.27,20.86,11.38,1.48,14.95,19.34,10.22,1.47,14.52,19.35,10.62,1.57,217.47,7.02,209.34,6.99
"26784","08.11.2009 13:10",15.9,20.86,11,2.18,15.69,20.86,10.98,2.14,15.38,21.62,10.62,2.09,224.53,7.86,212.83,7.41
"26785","08.11.2009 13:20",16.9,22,12.51,1.82,16.74,22,11.36,1.95,16.3,22,11.76,1.87,233.73,6.49,223.84,6.76
"26786","08.11.2009 13:30",14.16,19.35,11,1.48,14.08,19.34,10.22,1.62,13.77,18.59,10.24,1.69,237.17,7.02,230.57,7.09
"26787","08.11.2009 13:40",15.25,19.72,11.76,1.55,14.92,18.96,10.6,1.6,14.53,18.97,11,1.53,224.24,7.66,216.18,8.18
"26788","08.11.2009 13:50",19.07,26.94,12.89,3.15,18.71,26.18,11.74,3.1,18.31,26.94,9.86,3.11,228.78,8.01,217.13,7.77
"26789","08.11.2009 14:00",18.69,25.04,13.27,2.18,18.38,24.28,13.26,2.14,17.96,23.14,13.27,2.11,228.39,7.02,220.99,6.78
"26790","08.11.2009 14:10",16.84,21.62,11.76,1.92,16.39,20.86,10.98,1.89,15.92,21.24,9.86,1.92,221.24,7.34,215.03,7.67
"26791","08.11.2009 14:20",15.63,20.48,10.24,1.85,15.2,19.72,10.22,2.06,14.75,20.1,10.24,2.03,219.39,6.23,214.65,6.34
"26792","08.11.2009 14:30",16.56,22.38,11,1.94,16.19,22,10.98,1.99,15.78,22.38,11.38,1.91,219.39,6.42,214.58,6.29
"26793","08.11.2009 14:40",17.45,23.9,12.51,2.09,17.31,22.76,11.36,2.11,17.1,23.9,12.51,2.2,227.35,6.59,222.11,6.61
"26794","08.11.2009 14:50",14.71,19.72,10.24,1.97,14.26,19.34,9.46,1.92,13.81,18.59,9.48,1.83,225.64,6.9,220.91,6.83
"26795","08.11.2009 15:00",13.86,17.83,9.1,1.73,13.71,17.44,9.46,1.68,13.42,17.07,9.48,1.62,224.79,7.45,219.49,7.25
"26796","08.11.2009 15:10",12.21,16.69,8.34,1.72,12.04,17.82,9.08,1.64,11.75,16.31,8.34,1.54,223.31,7.66,219.73,7.96
"26797","08.11.2009 15:20",12.17,16.69,7.96,1.83,11.97,17.06,7.56,1.82,11.78,17.07,7.58,1.84,220.47,7.88,216.32,7.35
"26798","08.11.2009 15:30",16.13,26.94,10.24,2.44,15.71,26.94,10.6,2.22,15.41,23.52,11,2.03,220.11,8.24,216,8.37
"26799","08.11.2009 15:40",20.62,28.45,14.03,2.52,19.98,28.46,14.78,2.39,19.5,26.94,13.65,2.45,217.62,8.65,212.63,8.73
"26800","08.11.2009 15:50",16.83,23.9,11,2.64,16.57,23.14,9.84,2.6,16.28,23.14,11,2.49,222.54,8.38,219.43,7.86
"26801","08.11.2009 16:00",16.84,22.76,12.13,2.15,16.61,22.38,11.74,1.98,16.52,23.52,10.62,2.08,227.96,7.61,224.6,7.82
"26802","08.11.2009 16:10",19.05,26.18,13.27,2.22,18.7,24.66,12.88,2.12,18.28,24.66,13.27,2.1,217.86,8.16,215.28,7.93
"26803","08.11.2009 16:20",16.73,24.28,11.38,2.13,16.3,23.52,11.36,2.06,15.85,23.9,11.38,2,211.9,7.9,209.65,7.14
"26804","08.11.2009 16:30",14.98,20.48,9.48,2.32,14.87,20.86,8.7,2.34,14.81,20.86,9.48,2.27,223.31,9.37,220.43,9.03
"26805","08.11.2009 16:40",13.32,19.72,8.72,1.95,13.04,20.48,8.7,2.08,12.89,20.86,8.34,2.12,218.34,7.91,216.38,6.94
"26806","08.11.2009 16:50",13.82,18.59,9.1,1.69,13.67,17.82,8.7,1.76,13.44,17.83,9.1,1.72,219.34,7.99,216.99,7.3
"26807","08.11.2009 17:00",13.33,17.45,9.48,1.55,13.11,17.82,9.08,1.56,12.85,17.07,8.72,1.56,221.29,6.64,218.68,6.51
"26808","08.11.2009 17:10",13.1,17.07,8.72,1.43,12.75,17.44,8.32,1.55,12.45,16.31,7.96,1.6,220.22,7.51,217.63,7.46
"26809","08.11.2009 17:20",13.02,18.59,8.72,1.89,12.77,18.58,8.7,1.91,12.46,18.21,8.72,1.82,223.86,10.03,220.84,10.13
"26810","08.11.2009 17:30",12.72,19.35,8.34,2.17,12.52,19.34,7.94,2.21,12.33,19.35,7.58,2.28,229.63,7.97,227.04,7.87
"26811","08.11.2009 17:40",13.11,19.35,7.2,1.96,13,18.96,7.94,1.89,12.8,18.97,7.96,1.77,231.49,7.8,228.99,7.74
"26812","08.11.2009 17:50",12.57,17.07,8.34,1.83,12.15,18.2,7.18,1.94,11.88,18.21,6.82,2.01,217.63,7.73,214.12,7.3
"26813","08.11.2009 18:00",12.55,18.97,7.58,2.42,12.39,18.58,7.94,2.36,12.05,18.97,7.96,2.15,229.22,13.68,226.81,13.1
"26814","08.11.2009 18:10",13.36,20.48,9.48,1.94,13.15,19.34,8.7,1.86,12.91,18.59,8.72,1.85,240.45,7.91,237.98,8.84
"26815","08.11.2009 18:20",13.96,19.35,9.86,1.73,13.85,19.72,9.84,1.77,13.38,18.59,9.1,1.78,247.86,8.01,245.54,8.46
"26816","08.11.2009 18:30",13.44,19.72,9.48,1.87,13.32,19.72,9.08,1.96,13.14,18.97,9.1,1.92,242.49,5.81,240.14,6.3
"26817","08.11.2009 18:40",11.53,15.93,7.96,1.33,11.32,15.16,7.56,1.43,11.14,14.79,7.96,1.41,245.07,9.7,241.87,9.92
"26818","08.11.2009 18:50",10.93,15.93,7.96,1.68,10.58,15.54,7.56,1.59,10.23,15.93,7.2,1.62,248.72,8.55,247.14,8.24
"26819","08.11.2009 19:00",10.32,14.79,6.06,1.8,9.91,15.16,6.42,1.87,9.65,14.41,5.68,1.94,250.22,8.47,248.67,9.09
"26820","08.11.2009 19:10",9.08,13.65,6.44,1.21,8.88,13.26,6.04,1.19,8.66,12.51,5.68,1.17,246.42,8.43,243.44,8.61
"26821","08.11.2009 19:20",9.17,12.51,6.82,1.2,8.98,12.12,6.8,1.21,8.63,12.13,5.68,1.27,238.77,9.47,235.94,9.82
"26822","08.11.2009 19:30",9.04,13.65,6.06,1.49,8.9,12.5,6.04,1.44,8.6,11.76,5.68,1.39,242.18,6.44,239.72,7.57
"26823","08.11.2009 19:40",7.82,12.13,4.92,1.29,7.68,12.5,4.9,1.3,7.44,12.89,4.92,1.23,241.69,8.61,238.15,9.36
"26824","08.11.2009 19:50",7.55,10.62,4.92,1.28,7.37,10.6,4.52,1.31,7.01,10.62,4.17,1.34,232.55,13.72,230.14,13.29
"26825","08.11.2009 20:00",7.97,11.38,5.68,1.16,7.81,10.98,5.66,1.22,7.6,11,5.3,1.24,213.66,10.24,212.05,9.3
"26826","08.11.2009 20:10",8.47,14.41,4.54,1.93,8.32,14.02,4.9,1.73,8.12,14.03,4.54,1.63,213.47,8.53,211.33,8.17
"26827","08.11.2009 20:20",9.88,14.41,6.82,1.52,9.78,14.78,6.04,1.53,9.66,15.93,6.06,1.6,220.07,8.74,216.82,8.02
"26828","08.11.2009 20:30",10.02,13.27,6.82,1.25,9.84,13.26,6.8,1.2,9.63,13.27,6.82,1.21,219.64,8.58,217.31,8.33
"26829","08.11.2009 20:40",11.4,15.17,7.2,1.79,11.06,15.16,6.8,1.77,10.85,15.93,6.82,1.78,219.58,7.7,217.49,7.22
"26830","08.11.2009 20:50",10.6,15.17,6.82,1.49,10.37,14.78,6.42,1.6,10.12,14.03,5.3,1.54,222.84,7.59,219.86,7.37
"26831","08.11.2009 21:00",9.71,14.41,6.44,1.36,9.37,14.78,5.66,1.33,9.24,14.41,6.44,1.27,216.07,9.91,213.91,9.57
"26832","08.11.2009 21:10",8.41,12.51,4.54,1.76,8.1,12.12,4.14,1.69,7.89,11.38,3.79,1.68,214.2,11.4,211.41,11.25
"26833","08.11.2009 21:20",7.52,11.76,4.92,1.18,7.32,10.6,5.28,0.97,7.08,10.62,5.3,0.93,207.81,11.68,205.39,11.3
"26834","08.11.2009 21:30",8.05,13.27,4.92,1.74,7.77,13.26,3.76,1.82,7.53,12.89,3.79,1.8,203.87,10.9,202.65,10.53
"26835","08.11.2009 21:40",8.93,14.79,3.03,1.66,8.73,14.4,5.28,1.45,8.48,14.41,4.54,1.45,211.47,10.13,208.67,9.74
"26836","08.11.2009 21:50",9.9,13.65,6.82,1.33,9.6,12.88,6.8,1.33,9.31,12.51,6.44,1.22,213.14,8.51,211.03,7.46
"26837","08.11.2009 22:00",10.89,14.41,7.96,1.41,10.57,13.64,7.18,1.34,10.25,14.03,7.2,1.2,214.87,9.37,212.56,8.81
"26838","08.11.2009 22:10",10.74,14.79,7.58,1.26,10.48,14.02,6.8,1.29,10.26,13.27,6.82,1.24,217.6,7.07,214.94,6.79
"26839","08.11.2009 22:20",10.24,13.65,7.2,1.13,10,14.78,6.8,1.2,9.77,13.27,7.2,1.14,218.73,6.9,216.2,7.3
"26840","08.11.2009 22:30",10.35,14.03,6.44,1.35,10.03,13.26,6.42,1.32,9.72,13.65,6.44,1.33,214.66,7.25,212.86,6.73
"26841","08.11.2009 22:40",10.38,13.65,7.58,1.14,10.23,13.26,7.56,1.15,10.01,12.89,7.2,1.21,216.5,7.36,214.44,7.14
"26842","08.11.2009 22:50",11.96,16.31,7.96,1.83,11.61,15.92,7.56,1.76,11.32,15.93,7.58,1.73,216.68,7.25,214.88,6.44
"26843","08.11.2009 23:00",13.43,18.21,9.48,1.73,13.06,17.44,8.32,1.81,12.61,17.07,8.34,1.8,216.41,7.54,214.57,7.57
"26844","08.11.2009 23:10",10.14,15.55,6.44,1.77,9.96,14.02,6.42,1.64,9.87,14.79,6.06,1.66,218.67,10.25,217.12,9.26
"26845","08.11.2009 23:20",9.64,14.41,5.3,1.89,9.42,14.4,4.9,1.8,9.23,13.65,5.3,1.71,206.14,9.49,205.14,8.71
"26846","08.11.2009 23:30",10.16,14.41,7.2,1.55,9.89,14.78,6.04,1.54,9.62,14.03,6.44,1.45,209.51,9.89,207.93,8.58
"26847","08.11.2009 23:40",11.17,14.79,7.58,1.5,10.89,14.78,7.56,1.56,10.59,14.79,7.2,1.58,212.32,7.57,210.56,6.79
"26848","08.11.2009 23:50",12.09,17.07,8.34,1.5,11.79,15.16,7.56,1.55,11.48,15.17,7.2,1.51,215.77,7.23,213.43,6.4
"26849","09.11.2009 00:00",12.34,16.31,8.72,1.52,11.93,16.3,8.7,1.49,11.65,15.93,7.96,1.46,215.91,6.88,213.76,6.31
"26850","09.11.2009 00:10",13.48,17.07,9.48,1.59,13.05,17.06,9.46,1.65,12.71,17.45,9.48,1.47,216.3,6.35,213.82,5.99
"26851","09.11.2009 00:20",12.61,17.07,9.86,1.3,12.26,16.68,8.7,1.5,11.9,16.31,7.96,1.5,217.5,5.76,215.3,5.34
"26852","09.11.2009 00:30",12.28,15.17,9.86,1.09,11.87,14.78,9.08,1.17,11.28,14.41,8.34,1.13,221.14,5.69,218.49,5.92
"26853","09.11.2009 00:40",11.96,15.93,8.72,1.54,11.79,15.54,8.32,1.56,11.36,15.93,8.34,1.62,223.83,5.84,221.93,5.56
"26854","09.11.2009 00:50",13.44,16.69,9.48,1.15,13.14,16.3,9.46,1.25,12.58,17.07,9.48,1.31,224.46,5.76,221.53,5.55
"26855","09.11.2009 01:00",13.52,17.45,10.24,1.22,13.24,16.3,10.22,1.17,12.77,17.83,9.86,1.37,221.3,5.59,218.77,5.18
"26856","09.11.2009 01:10",13.35,18.21,9.48,1.78,13.15,18.58,9.08,1.81,12.92,18.21,9.1,1.74,220.89,7.24,218.49,6.79
"26857","09.11.2009 01:20",13.56,20.48,9.48,1.67,13.27,19.34,9.84,1.59,12.93,18.97,9.48,1.55,221.22,7.2,218.39,7.14
"26858","09.11.2009 01:30",15.48,20.1,11.38,1.46,15.15,19.72,9.84,1.56,14.64,19.72,10.62,1.61,224.29,5.87,221.94,5.87
"26859","09.11.2009 01:40",15.62,19.72,11.76,1.39,15.36,19.72,10.98,1.44,14.89,19.72,11.38,1.45,223.89,5.86,221.25,5.8
"26860","09.11.2009 01:50",14.96,19.35,10.24,1.74,14.67,20.1,10.22,1.81,14.37,18.59,9.86,1.75,225.75,6.96,223.03,6.44
"26861","09.11.2009 02:00",15.47,20.86,10.24,1.79,15.17,20.48,9.84,1.73,14.78,20.1,10.62,1.79,222.08,6.69,218.82,6.34
"26862","09.11.2009 02:10",15.2,19.35,10.62,1.93,14.86,18.96,10.22,1.93,14.49,18.97,9.86,1.88,221.22,7.43,218.46,6.66
"26863","09.11.2009 02:20",15.12,19.35,11.38,1.58,14.85,18.96,10.6,1.61,14.49,19.72,10.24,1.67,222.33,5.81,219.55,5.69
"26864","09.11.2009 02:30",14.38,17.83,11,1.33,14.24,18.58,10.6,1.43,13.84,17.83,9.86,1.42,222,5.54,219.55,5.77
"26865","09.11.2009 02:40",13.5,17.07,10.24,1.43,13.21,17.06,9.46,1.64,12.88,16.69,9.1,1.56,216.88,6.55,215.08,5.78
"26866","09.11.2009 02:50",12.81,15.93,9.48,1.19,12.37,15.54,9.08,1.26,11.85,14.79,8.72,1.22,205.65,6.2,205.59,6.41
"26867","09.11.2009 03:00",14.05,17.45,10.62,1.26,13.47,17.44,9.84,1.44,12.76,17.07,9.1,1.39,201.05,5.67,201.11,5.47
"26868","09.11.2009 03:10",13.23,16.69,8.72,1.39,12.68,16.68,7.94,1.46,12.3,15.93,9.1,1.33,205.33,6.48,204.62,6.17
"26869","09.11.2009 03:20",13.44,17.45,10.24,1.42,13.12,16.3,9.46,1.44,12.68,16.31,8.72,1.48,214.21,5.43,212.87,5.04
"26870","09.11.2009 03:30",13.37,15.55,10.62,0.99,12.96,15.92,9.46,1.2,12.65,15.55,9.86,1.15,216.74,4.94,214.18,4.61
"26871","09.11.2009 03:40",13.04,15.55,9.86,0.92,12.81,15.16,9.84,1.02,12.44,15.17,9.86,0.99,217.11,4.61,214.99,4.34
"26872","09.11.2009 03:50",12.62,15.93,9.48,1.19,12.09,15.54,9.08,1.32,11.68,15.55,8.72,1.32,209.61,5.02,208.68,4.83
"26873","09.11.2009 04:00",13.3,17.07,9.86,1.06,12.72,16.3,9.84,1.17,12.13,15.17,9.48,1.12,206.46,5.84,206.25,6.06
"26874","09.11.2009 04:10",13.22,16.31,9.1,1.23,12.66,15.92,9.46,1.27,12.08,15.93,9.1,1.32,211.54,5.48,209.75,5.11
"26875","09.11.2009 04:20",12.16,16.31,8.72,1.43,11.51,15.54,7.94,1.48,10.92,15.17,7.58,1.41,206.27,7.5,204.05,6.3
"26876","09.11.2009 04:30",11.38,15.93,7.2,1.62,10.79,15.16,7.18,1.54,10.32,13.65,6.82,1.45,207.9,9.02,205.5,8.84
"26877","09.11.2009 04:40",10.18,14.79,6.44,1.79,9.78,14.02,6.04,1.64,9.48,13.27,5.68,1.6,212.99,8.75,210.9,7.7
"26878","09.11.2009 04:50",9.23,14.41,6.44,1.56,8.83,14.02,6.04,1.51,8.53,14.03,5.68,1.5,208.53,9.19,206.35,8.28
"26879","09.11.2009 05:00",8.85,11.38,5.3,1.1,8.42,11.36,5.28,1.04,8.03,11.38,5.3,1.07,198.42,8.57,196.92,8.32
"26880","09.11.2009 05:10",8.39,11.38,6.06,0.88,7.98,10.22,5.28,0.93,7.44,10.24,5.3,0.92,194.13,7.89,194.36,7.15
"26881","09.11.2009 05:20",9.2,11.38,6.82,0.83,8.72,10.98,6.42,0.93,8.14,10.62,5.68,0.92,180.35,7.52,179.96,8.01
"26882","09.11.2009 05:30",8.3,10.24,5.68,0.67,7.85,9.84,5.28,0.71,7.34,9.48,5.3,0.76,184.69,6.36,185.11,6.31
"26883","09.11.2009 05:40",9.02,11,6.44,0.97,8.48,10.98,6.42,1,7.83,10.24,5.68,0.93,181.88,6.48,182.12,7.3
"26884","09.11.2009 05:50",9.63,11.76,6.44,0.96,9.16,11.36,6.8,0.99,8.51,11,5.68,0.99,185.95,6.74,187.42,6.88
"26885","09.11.2009 06:00",9.46,12.13,6.82,1.07,8.89,11.74,6.04,1.14,8.28,11.38,5.3,1.1,192.31,7.09,192.71,6.65
"26886","09.11.2009 06:10",10.32,12.51,7.96,0.92,9.79,12.5,6.8,1.03,9.29,12.13,6.44,1.05,191.9,5.99,192.2,6.12
"26887","09.11.2009 06:20",9.46,11.76,7.2,0.86,9.09,11.36,6.8,0.95,8.41,11,6.06,0.93,190.74,5.7,191.19,5.64
"26888","09.11.2009 06:30",9.24,11,7.2,0.71,8.75,10.98,6.42,0.81,8.2,10.24,6.06,0.78,191.62,5.74,191.4,5.94
"26889","09.11.2009 06:40",8.1,9.86,5.3,0.71,7.76,9.46,5.66,0.73,7.36,9.1,5.3,0.73,192.1,5.38,192.34,5.83
"26890","09.11.2009 06:50",7.35,9.48,5.3,0.83,7.04,9.08,4.9,0.89,6.54,9.48,4.17,0.89,186.69,7.59,186.39,7.54
"26891","09.11.2009 07:00",7.99,9.86,4.92,0.79,7.58,9.46,4.52,0.77,6.97,9.48,4.54,0.81,184.42,6.94,186.03,7.09
"26892","09.11.2009 07:10",8.08,9.48,6.44,0.58,7.83,9.46,5.66,0.67,7.41,9.1,4.92,0.74,190.02,5.04,190.58,5
"26893","09.11.2009 07:20",9.04,11.38,6.44,0.98,8.68,11.36,5.66,1.05,8.05,10.62,5.3,1.05,193.11,6.5,193.05,6.42
"26894","09.11.2009 07:30",9.21,11.76,6.44,0.93,8.8,10.6,5.66,0.96,8.22,10.62,5.3,0.91,188.74,6.82,189.83,6.75
"26895","09.11.2009 07:40",10.11,12.13,7.2,0.86,9.53,12.12,6.42,0.98,8.8,11.38,6.06,0.98,185.54,6.81,186.86,6.77
"26896","09.11.2009 07:50",9.61,11.76,6.82,0.93,8.99,11.74,6.04,1.02,8.32,11,5.68,0.92,189.88,6.45,190.74,6.81
"26897","09.11.2009 08:00",9.75,12.13,7.2,1.03,9.36,11.74,6.8,1.09,8.87,11.38,6.06,1.05,200.25,7.18,198.95,7.14
"26898","09.11.2009 08:10",9.22,12.89,6.44,1.22,8.88,12.5,6.8,1.17,8.57,12.51,6.06,1.11,208.67,6.41,207.19,5.78
"26899","09.11.2009 08:20",9.74,13.65,6.82,1.09,9.57,13.26,6.8,1.04,9.3,13.27,6.44,1.05,211.81,7.04,209.64,6.25
"26900","09.11.2009 08:30",10.08,13.65,6.82,1.35,9.79,13.26,7.18,1.28,9.51,12.89,6.44,1.23,214.69,9.06,212.16,8.04
"26901","09.11.2009 08:40",9.17,12.89,5.3,1.2,8.85,12.88,6.04,1.17,8.49,11.76,6.06,1.11,206.33,8.89,204.56,7.91
"26902","09.11.2009 08:50",10.64,15.55,6.44,1.76,10.32,15.54,6.42,1.78,9.87,14.79,6.44,1.65,208.15,10.41,207.1,9.3
"26903","09.11.2009 09:00",10.2,14.79,6.44,1.7,9.87,14.4,6.8,1.52,9.56,14.79,6.06,1.55,206.34,9.77,203.55,8.42
"26904","09.11.2009 09:10",9.35,14.03,5.68,1.44,9.11,12.88,6.42,1.24,8.78,12.13,5.68,1.21,205.06,11.29,202.61,10.66
"26905","09.11.2009 09:20",8.58,11.38,5.3,1.17,8.31,11.36,4.9,1.12,7.92,11,4.92,1.15,199.94,10.04,198.63,9.18
"26906","09.11.2009 09:30",8.68,12.51,5.68,1.17,8.4,12.5,5.28,1.17,7.92,11,4.54,1.13,192.58,7.93,192.53,7.33
"26907","09.11.2009 09:40",8.47,11.38,6.06,0.93,8.36,10.98,4.9,1.05,7.99,11.38,5.3,1.04,193.25,8.49,192.16,8.15
"26908","09.11.2009 09:50",8.62,14.79,5.3,1.52,8.42,13.64,4.9,1.51,8.02,13.27,4.92,1.46,200.6,11.62,199.6,10.68
"26909","09.11.2009 10:00",8.3,12.51,5.68,1.21,8.07,11.74,5.66,1.08,7.66,11,4.92,1.01,204.05,10.29,201.83,8.97
"26910","09.11.2009 10:10",9.36,15.93,6.06,1.53,8.95,15.16,5.66,1.4,8.47,14.03,5.3,1.2,203.61,10.93,202.27,9.77
"26911","09.11.2009 10:20",10.03,15.55,6.82,1.54,9.89,15.16,6.42,1.45,9.58,15.17,6.82,1.48,209.89,8.87,208.46,7.71
