"","x1","x2","x3","x4","x5","x6","x7","x8","x9","x10","x11","x12","x13","x14","x15","x16","x17","x18","x19","x20","x21","x22","x23","x24","x25","x26","x27","x28","x29","x30","x31","x32","x33","x34","x35","x36","x37","x38","x39","x40","x41","x42","x43","x44","x45","x46","x47","x48","x49","x50","x51","x52","x53","x54","x55","x56","x57","x58","x59","x60","x61","x62","x63","x64","x65","x66","x67","x68","x69","x70","x71","x72","y"
"3872",512.5,361.667,1.417,1.262,1083.5,751.875,405.5,152.75,83.625,45.5,19.875,6.125,0.137,0.213,0.379,0.799,1.047,1.262,1.465,1.327,2.996,2.079,1.121,0.422,0.231,0.126,0.055,0.017,8.352,7.225,6.459,1.581,0.707,1.871,187.25,101.875,74.75,53.375,37.5,28.625,22.75,16.75,15.619,15.041,13.919,16.073,21.138,28.146,26.144,22.405,1.119,0.852,14.237,6.64,878.375,485,200.375,71.625,31.375,13,3.75,0,205.125,266.875,205.125,81.125,52.25,32.5,16.125,6.125,25.729,246.294,1
"3873",558.375,383.661,1.455,1.266,1026,658.625,352.25,71.875,19.5,9.625,3.625,0.5,0.079,0.139,0.208,0.393,1.054,1.259,1.443,1.622,2.674,1.717,0.918,0.187,0.051,0.025,0.009,0.001,6.132,5.622,4.993,1.118,1.803,0.707,188.5,90.875,54.875,35.875,24.375,16.875,14.5,8.625,19.817,20.898,8.343,11.573,31.249,34.879,32.946,58.565,0.355,0.268,14.889,19.51,782.75,247.75,21.5,0,0,0,0,0,243.25,410.875,330.75,71.875,19.5,9.625,3.625,0.5,27.998,269.175,1
"3874",960.25,634.585,1.513,1.565,1550,913.5,523.875,224.125,118.375,58.25,23.625,6.625,0.038,0.069,0.127,0.228,0.299,0.395,0.537,0.851,2.443,1.44,0.826,0.353,0.187,0.092,0.037,0.01,8.35,7.778,6.4,1.225,3.5,3.841,400.125,226.125,127.375,85.5,61.25,49.625,39.625,33.625,12.133,19.215,28.156,33.324,32.754,34.383,36.446,33.714,0.929,0.681,18.431,4.207,4483,1160.25,359.5,66.75,31.375,12.5,3.5,0.5,-2933,-246.75,164.375,157.375,87,45.75,20.125,6.125,NA,434.507,1
"3875",1064.5,691.221,1.54,1.605,1806.75,1187.625,686.375,274.875,128.25,61.75,21.5,5.25,0.057,0.093,0.149,0.233,0.312,0.367,0.385,0.41,2.614,1.718,0.993,0.398,0.186,0.089,0.031,0.008,7.6,7.538,6.708,0.707,1.118,1.658,348.125,194,113.125,77.25,55.5,44.5,33,26.5,33.432,49.41,59.989,68.407,72.58,81.685,89.583,90.159,1.134,0.799,21.759,1.624,4688.875,1260.75,420,94.75,44.625,22.875,8.625,2.875,-2882.125,-73.125,266.375,180.125,83.625,38.875,12.875,2.375,NA,530.514,1
"3876",911.875,602.291,1.514,1.524,1491.875,920.125,487.625,188.875,95.625,47.375,17,2.5,0.04,0.069,0.117,0.239,0.369,0.497,0.661,0.664,2.477,1.528,0.81,0.314,0.159,0.079,0.028,0.004,6.579,6.396,6.321,1.118,1.118,1.225,308.875,169.625,83.625,56.375,37.875,29.375,21.375,16.5,8.432,14.68,23.856,30.716,32.783,36.059,35.197,30.878,1.143,0.84,18.284,3.529,4313,1187.625,418.75,97.375,39.5,15.625,6.625,2.625,-2821.125,-267.5,68.875,91.5,56.125,31.75,10.375,-0.125,NA,415.493,1
"3877",952.625,625.114,1.524,1.543,1551.875,941.75,559.75,241.75,130.5,69.125,30.125,8.5,0.032,0.056,0.1,0.185,0.236,0.278,0.35,0.542,2.483,1.507,0.895,0.387,0.209,0.111,0.048,0.014,8.264,6.849,6.397,8.789,3.279,9.566,346.125,192.875,99.625,67,47,40.25,32.125,26.375,17.378,28.586,47.243,56.292,64.929,72.348,80.086,88.32,1.31,1.032,18.085,1.822,4387.875,1187,418.25,96,39.625,18.25,5,0.75,-2836,-245.25,141.5,145.75,90.875,50.875,25.125,7.75,NA,453.506,1
"3878",1041.625,678.969,1.534,1.597,1562.875,882.625,516.875,213.125,112.375,57.125,24.25,6.875,0.052,0.098,0.165,0.313,0.429,0.529,0.587,0.768,2.302,1.3,0.761,0.314,0.166,0.084,0.036,0.01,8.564,7.112,6.463,0.707,3.082,2.449,387,202,105.125,67.5,47.375,39.625,32.375,24.625,16.496,28.954,48.225,59.243,73.487,83.856,92.527,102.07,1.069,0.846,20.283,1.996,4334,1118.5,323.75,56,23.375,8.5,3.25,0,-2771.125,-235.875,193.125,157.125,89,48.625,21,6.875,NA,481.56,1
"3879",860.125,572.451,1.503,1.497,1405.5,891.25,537.5,243.75,133.125,70,28.25,8.25,0.037,0.064,0.108,0.192,0.261,0.319,0.417,0.655,2.455,1.557,0.939,0.426,0.233,0.122,0.049,0.014,9.004,8.342,6.74,0.866,3.536,4.031,288,158.625,86.75,56.25,40,35,27.5,21.125,27.085,45.633,66.08,82.537,93.618,100.622,113.038,121.716,1.535,1.244,20.197,1.117,1096.375,444.25,115.25,28.875,13.25,5.25,1.875,0.25,309.125,447,422.25,214.875,119.875,64.75,26.375,8,44.887,412.453,1
"3880",1002.5,646.378,1.551,1.541,1689.75,1094.625,650.375,291.125,159,78.125,29.75,6,0.07,0.118,0.193,0.318,0.4,0.479,0.599,0.655,2.614,1.693,1.006,0.45,0.246,0.121,0.046,0.009,7.65,7.438,6.853,0.707,0.707,0.707,360,202.75,120.375,81.375,58.125,46.375,36.875,29.625,25.321,35.427,43.509,49.62,52.224,61.601,64.556,67.999,1.321,0.96,17.194,2.034,4411.25,1229.25,441.375,106.75,48.875,21.25,6.125,1,-2721.5,-134.625,209,184.375,110.125,56.875,23.625,5,NA,478.516,1
"3881",1100.625,717.134,1.535,1.641,1793.125,1159,695.625,280.5,133.375,65.75,27.75,5.875,0.058,0.097,0.148,0.23,0.287,0.332,0.365,0.496,2.5,1.616,0.97,0.391,0.186,0.092,0.039,0.008,7.346,6.528,6.268,1.118,3.937,3.5,315.125,160.625,87.25,56.875,39.125,31.25,24,20,46.472,75.511,103.333,126.593,152.645,172.053,191.476,199.257,1.529,1.156,18.497,0.687,4723,1225,394.625,87.875,38.5,19.625,6.75,2,-2929.875,-66,301,192.625,94.875,46.125,21,3.875,NA,563.54,1
"3882",409.625,307.44,1.332,1.237,808.75,572.625,358.5,173.25,90.375,38.875,10.625,1.5,0.238,0.36,0.501,0.739,0.954,1.254,2.006,2.24,2.631,1.863,1.166,0.564,0.294,0.126,0.035,0.005,6.372,6.36,6.119,4.272,4.95,1.5,98.5,25.75,15.25,7,2.625,2,0.875,0.5,32.412,49.533,59.538,72.051,119.126,124.254,141.556,148.45,5.926,5.554,16.263,0.219,684.125,408.25,221.625,89.75,38.25,11.625,0.375,0,124.625,164.375,136.875,83.5,52.125,27.25,10.25,1.5,17.237,159.229,1
"3883",1051.875,687.353,1.53,1.611,1653.125,1034.25,596.125,265.625,146.125,74,32.75,7.75,0.031,0.054,0.092,0.151,0.185,0.217,0.281,0.52,2.405,1.505,0.867,0.386,0.213,0.108,0.048,0.011,8.377,6.954,6.62,0.707,0.866,1.118,369.75,208.375,112.625,73.5,51.375,42.625,34.5,26.625,14.907,22.445,36.141,43.706,52.057,55.879,61.441,65.736,1.297,1.007,17.23,2.434,4329.625,1226,424.375,91.625,35.125,11,2.625,0.125,-2676.5,-191.75,171.75,174,111,63,30.125,7.625,NA,493.571,1
"3884",545.875,406.837,1.342,1.414,1132.75,761.25,436.75,189.375,91.25,41.125,17,2.25,0.095,0.16,0.265,0.395,0.46,0.558,0.605,1.015,2.784,1.871,1.074,0.465,0.224,0.101,0.042,0.006,7.239,6.924,6.146,2.121,2.828,0.707,189.375,111.75,39.625,21.5,8.125,4.375,2.5,1.625,45.166,57.079,48.527,46.366,123.584,195.839,216.19,227.091,2.303,1.913,13.646,0.729,4008.375,892.625,304.375,81.75,42,21.75,9.5,2.875,-2875.625,-131.375,132.375,107.625,49.25,19.375,7.5,-0.625,NA,293.121,1
"3885",1089,684.295,1.591,1.546,1707.5,1157.5,716.125,297.875,143.5,72.875,30.75,8.75,0.024,0.035,0.052,0.099,0.157,0.132,0.21,0.726,2.495,1.692,1.047,0.435,0.21,0.106,0.045,0.013,7.389,7.337,7.165,0.866,7.246,7.566,263.125,130.5,67.125,47.875,33.625,28.875,23.875,18.625,25.049,49.376,78.118,94.398,112.792,125.204,140.37,155.832,2.138,1.522,18.125,0.686,4459.25,1189,373.25,69,30.75,15,5.25,0.625,-2751.75,-31.5,342.875,228.875,112.75,57.875,25.5,8.125,NA,563.54,1
"3886",1115.625,709.693,1.572,1.594,1636.375,912.75,517.375,223.875,122.5,63.25,28.25,6.125,0.038,0.073,0.123,0.211,0.263,0.309,0.383,0.505,2.306,1.286,0.729,0.315,0.173,0.089,0.04,0.009,6.851,6.703,6.637,1.118,1.803,2.55,409.875,202.75,116.875,77.125,49.75,40.125,31.375,25,12.721,28.908,33.489,40.486,63.865,74.332,85.785,94.731,1.048,0.82,20.736,2.883,4557.625,1220.5,422.75,102.875,42,16.375,5.5,1,-2921.25,-307.75,94.625,121,80.5,46.875,22.75,5.125,NA,531.62,1
"3887",1128.125,737.685,1.529,1.67,1733.875,1102.25,658.75,273.875,132.875,65.25,26.625,4.625,0.054,0.095,0.155,0.264,0.339,0.408,0.457,0.355,2.35,1.494,0.893,0.371,0.18,0.088,0.036,0.006,7.326,6.834,6.403,1.118,3.606,2.872,304.5,168.375,96.25,65.125,44.625,35.5,28.25,22.875,54.013,79.334,99.926,115.787,134.402,157.779,171.755,187.268,1.381,1.002,17.642,0.798,4567.875,1178.75,349.375,67,29.5,13.625,4.875,1.125,-2834,-76.5,309.375,206.875,103.375,51.625,21.75,3.5,NA,539.596,1
"3888",993.25,643.349,1.544,1.545,1519.375,876.625,504.5,217.5,117.75,57.25,21.375,4.125,0.055,0.104,0.174,0.298,0.379,0.455,0.568,0.626,2.362,1.363,0.784,0.338,0.183,0.089,0.033,0.006,6.83,6.758,6.403,0.866,1.225,1.118,305,168,94,59.125,40.75,32.75,26.375,22.125,33.823,52.341,66.503,85.314,95.857,108.151,119.086,132.166,1.253,0.968,16.998,1.23,4259.875,1163.875,397.875,99,40.375,15.875,4.625,1,-2740.5,-287.25,106.625,118.5,77.375,41.375,16.75,3.125,NA,479.544,1
"3889",1052.375,680.862,1.546,1.587,1670.125,1109.625,669,310.5,168.875,88.5,37.875,9.125,0.044,0.077,0.131,0.224,0.281,0.368,0.473,0.618,2.453,1.63,0.983,0.456,0.248,0.13,0.056,0.013,8.242,7.998,7.068,1.225,1.871,0.707,305.5,168.375,91.375,58.25,39.625,32.625,24.125,19.375,45.142,68.397,90.925,109.975,133.312,146.966,166.525,182.918,1.848,1.519,17.326,0.676,4269.625,1210,421.375,93.375,38.375,15.375,5.875,2,-2599.5,-100.375,247.625,217.125,130.5,73.125,32,7.125,NA,511.542,1
"3890",707.125,483.826,1.462,1.415,1091.875,533.875,240.125,86.75,40.75,17.625,7.75,1.75,0.059,0.135,0.295,0.529,0.699,0.913,1.11,1.519,2.257,1.103,0.496,0.179,0.084,0.036,0.016,0.004,6.698,6.482,5.905,1.225,1.581,1.225,327.125,154.375,96.25,57.25,34,27.25,15.875,9.875,14.575,25.716,41.619,66.658,67.994,71.119,72.535,93.086,0.423,0.308,19.111,3.657,862,255,4.375,0,0,0,0,0,229.875,278.875,235.75,86.75,40.75,17.625,7.75,1.75,33.081,282.387,1
"3891",704.25,487.309,1.445,1.436,1060.625,491.25,229.875,92.5,44.5,19.25,8,2,0.042,0.104,0.236,0.406,0.525,0.678,0.884,1.305,2.176,1.008,0.472,0.19,0.091,0.04,0.016,0.004,6.615,6.526,6.45,1.225,1.118,1.118,323.875,153.125,77.625,43.375,25.875,22.5,14.375,9.375,18.139,37.296,52.694,71.647,84.31,91.252,105.659,130.327,0.573,0.444,16.156,2.239,839.75,236.875,8.125,0,0,0,0,0,220.875,254.375,221.75,92.5,44.5,19.25,8,2,33.081,282.387,1
"3892",715.375,492.58,1.452,1.437,1162.875,650.375,344.875,147,67.375,29,8,1.75,0.068,0.139,0.246,0.394,0.476,0.511,0.961,1.548,2.361,1.32,0.7,0.298,0.137,0.059,0.016,0.004,6.569,6.54,5.146,1.5,5.895,4.848,276.25,141.75,78.25,44.75,29.25,23,14.125,8.375,19.626,28.697,31.554,37.601,40.734,43.208,48.104,69.596,0.861,0.648,19.3,2.83,884.75,273.875,6.375,0,0,0,0,0,278.125,376.5,338.5,147,67.375,29,8,1.75,33.718,298.386,1
"3893",713.125,492.274,1.449,1.44,1174.5,677.125,353,139,65.125,26.875,7.625,1.75,0.071,0.14,0.231,0.361,0.431,0.421,1.1,1.555,2.386,1.376,0.717,0.282,0.132,0.055,0.015,0.004,6.569,6.54,5.146,1.5,5.895,4.848,258.875,133.25,77.625,44.125,29.375,23.375,14,8.375,18.528,18.919,21.118,26.766,31.86,34.741,40.986,63.476,0.839,0.609,19.091,4.304,888.375,274.75,6.625,0,0,0,0,0,286.125,402.375,346.375,139,65.125,26.875,7.625,1.75,33.718,298.386,1
"3894",721,507.541,1.421,1.491,1099.375,556.75,289.75,130.75,65.75,30.25,11.375,2,0.039,0.086,0.164,0.263,0.33,0.359,0.477,1.291,2.166,1.097,0.571,0.258,0.13,0.06,0.022,0.004,6.601,6.511,6.435,1.225,1.118,1.118,287.5,139.25,65.25,32.875,19.5,15.75,10.125,5.75,14.502,31.161,40.263,52.641,70.109,71.533,88.084,125.26,1.008,0.92,17.159,1.82,859.5,250.125,6.25,0,0,0,0,0,239.875,306.625,283.5,130.75,65.75,30.25,11.375,2,33.718,298.386,1
"3895",1103.875,719.289,1.535,1.643,1854.625,1225.125,739.5,316.5,157,82.125,35.375,8,0.063,0.103,0.157,0.241,0.307,0.354,0.407,0.434,2.578,1.703,1.028,0.44,0.218,0.114,0.049,0.011,7.311,7.056,6.649,3.674,3.202,0.866,316.375,168,90.75,58.5,39.625,31.875,24.875,19.875,46.413,73.834,101.242,126.893,158.736,177.117,196.405,210.764,1.73,1.404,18.895,0.648,4910,1275.375,464.125,116.125,49.375,22.625,9,2.875,-3055.375,-50.25,275.375,200.375,107.625,59.5,26.375,5.125,NA,563.54,1
"3896",867.5,558.62,1.553,1.431,1323.375,772.125,456.25,192.625,96,48.875,19,3.625,0.025,0.05,0.099,0.179,0.234,0.271,0.379,0.543,2.369,1.382,0.817,0.345,0.172,0.087,0.034,0.006,7.704,6.848,6.755,7.159,2.739,6.982,312.25,167.75,87.75,53.375,35.875,28.875,22.5,16.875,22.572,38.724,55.033,69.036,86.444,98.746,109.909,126.18,1.094,0.916,20.929,1.518,1085.75,447.75,112.375,33,15.5,7.125,1.875,0,237.625,324.375,343.875,159.625,80.5,41.75,17.125,3.625,46.801,412.497,1
"3897",825.25,543.237,1.519,1.443,1411.75,963.375,551,242.625,130,67,26.125,2.125,0.073,0.114,0.174,0.299,0.386,0.448,0.531,0.863,2.599,1.773,1.014,0.447,0.239,0.123,0.048,0.004,6.789,6.314,6.273,4.822,10.654,5.852,240.75,128,72.25,50.5,34.125,29.125,20.625,16.625,11.558,11.727,24.326,33.612,39.904,47.955,58.656,64.61,1.799,1.327,17.766,2.549,1855.75,762.5,241.875,56.125,19.75,3.25,0.25,0,-444,200.875,309.125,186.5,110.25,63.75,25.875,2.125,NA,387.439,1
"3898",963,651.223,1.479,1.623,1891.875,1404,860.75,349.125,177.75,91.375,34.875,5.375,0.086,0.124,0.181,0.329,0.447,0.539,0.629,0.935,2.905,2.156,1.322,0.536,0.273,0.14,0.054,0.008,7.254,7.125,6.591,0.707,4,3.536,244.625,136.75,92.625,71.75,51.125,40.125,29.25,24,35.315,38.948,35.605,31.445,27.986,31.302,29.826,30.39,1.919,1.274,20.415,1.952,2428.375,1018.875,348.75,76.25,27.375,7,0.875,0,-536.5,385.125,512,272.875,150.375,84.375,34,5.375,NA,473.574,1
"3899",1037.5,675.663,1.536,1.592,1763.125,1298.375,845.5,420.625,235.375,122.375,50.25,8.625,0.041,0.06,0.09,0.14,0.186,0.223,0.322,0.591,2.609,1.922,1.251,0.623,0.348,0.181,0.074,0.013,6.984,6.789,6.676,1.118,5.852,5.385,200,87.75,44.75,28.75,18.25,13,8.5,6.375,27.495,46.471,71.663,96.081,110.638,123.24,135.632,138.919,5.26,4.257,21.517,0.309,2258.25,961.375,363.75,105.5,42.875,13.5,4.125,2.875,-495.125,337,481.75,315.125,192.5,108.875,46.125,5.75,NA,500.552,1
"3900",898,600.255,1.496,1.54,1764.375,1315.375,852.875,357.75,171,83.5,30.625,5.375,0.05,0.075,0.112,0.234,0.382,0.387,0.202,0.714,2.939,2.191,1.421,0.596,0.285,0.139,0.051,0.009,7.046,6.975,6.665,9.274,4.387,10.012,198.25,107,67.625,48.75,35,29.375,24.125,20,30.613,55.172,92.981,115.11,146.113,161.22,179.34,182.07,2.529,1.713,19.527,0.561,4728.25,1206.25,445,118.375,54.75,27.875,14.25,7,-2963.875,109.125,407.875,239.375,116.25,55.625,16.375,-1.625,NA,473.415,1
"3901",1001.75,680.94,1.471,1.668,1637,1003,559.875,233.75,117.75,62.25,27.5,6.875,0.055,0.101,0.166,0.239,0.269,0.327,0.36,0.492,2.404,1.473,0.822,0.343,0.173,0.091,0.04,0.01,7.993,7.388,6.936,4.301,0.707,4.123,326,172.75,88.5,52.25,30.875,25.375,16.75,12.75,35.129,55.477,62.419,69.451,75.398,88.234,84.642,77.089,1.331,1.191,20.763,1.139,2153.375,845,245.625,58.25,23.5,5.875,0,0,-516.375,158,314.25,175.5,94.25,56.375,27.5,6.875,NA,453.97,1
"3902",696,484.487,1.437,1.441,1128,619.25,329,120.5,46,18.875,7.875,1.875,0.031,0.06,0.106,0.27,0.535,0.722,0.943,1.435,2.328,1.278,0.679,0.249,0.095,0.039,0.016,0.004,6.603,6.517,6.419,1.225,1.118,1.118,278.125,137,66.875,36.75,22.25,17.125,11.5,7.5,12.638,30.925,44.148,63.215,84.669,97.103,115.338,154.608,0.688,0.514,15.564,2.216,877.125,264.875,15.125,0,0,0,0,0,250.875,354.375,313.875,120.5,46,18.875,7.875,1.875,33.174,302.805,1
"3903",726.375,501.383,1.449,1.453,1297.375,816.875,446.375,123.25,42.25,17.75,7.75,1.875,0.059,0.105,0.137,0.244,0.689,0.908,1.105,1.553,2.588,1.629,0.89,0.246,0.084,0.035,0.015,0.004,6.579,6.486,6.414,1.225,1.118,1.118,254.25,131,78.875,52.75,36.75,28.125,18,9.625,13.237,11.394,25.098,42.139,56.68,57.65,74.672,86.476,0.536,0.336,16.099,5.256,1000.125,341.75,16.875,0,0,0,0,0,297.25,475.125,429.5,123.25,42.25,17.75,7.75,1.875,35.102,337.25,1
"3904",697.25,481.887,1.447,1.427,1202.25,699.375,346.375,99.625,41.125,18.25,7.625,1.75,0.052,0.101,0.156,0.377,0.659,0.887,1.085,1.559,2.495,1.451,0.719,0.207,0.085,0.038,0.016,0.004,6.566,6.537,5.144,1.5,5.895,4.848,278.875,143.5,84.75,50.5,33.875,26.375,16.125,9.25,11.559,17.987,28.964,44.272,53.642,54.318,67.498,84.449,0.485,0.361,19.515,4.757,922.75,295.625,7.375,0,0,0,0,0,279.5,403.75,339,99.625,41.125,18.25,7.625,1.75,33.174,302.805,1
"3905",695.875,476.534,1.46,1.406,1096.75,523.875,234.75,89.875,41.375,18.625,8,1.75,0.051,0.117,0.268,0.483,0.645,0.861,1.055,1.517,2.302,1.099,0.493,0.189,0.087,0.039,0.017,0.004,6.618,6.572,5.162,1.5,5.895,4.848,336,161.25,100.625,62.375,33,26.125,14.75,9,10.769,18.894,32.765,51.608,70.51,78.52,83.104,99.021,0.411,0.299,19.046,4.751,870.25,260.5,5.375,0,0,0,0,0,226.5,263.375,229.375,89.875,41.375,18.625,8,1.75,32.889,280.371,1
"3906",730.75,507.057,1.441,1.469,1117.125,517.375,229.875,88.25,41.5,18.625,8.375,2.25,0.038,0.092,0.224,0.411,0.552,0.747,0.922,1.381,2.203,1.02,0.453,0.174,0.082,0.037,0.017,0.004,6.708,6.593,5.168,1.5,5.895,4.848,340.125,165,99,62.125,34.75,27.625,15.375,9.125,13.314,22.533,42.463,59.957,68.727,75.701,84.377,108.477,0.419,0.3,20.048,3.69,884.375,266,5.875,0,0,0,0,0,232.75,251.375,224,88.25,41.5,18.625,8.375,2.25,34.142,294.398,1
"3907",518.375,363.909,1.424,1.259,1315.25,849,547.125,289,164.375,89.75,48.125,22.625,0.084,0.138,0.232,0.35,0.487,0.643,0.856,1.073,3.614,2.333,1.503,0.794,0.452,0.247,0.132,0.062,7.514,7.514,7.39,2,5.766,6.727,269,185.875,136.375,95.125,57.125,48.875,37.75,30.875,29.956,38.71,46.711,57.16,60.399,71.27,73.134,79.719,1.205,0.943,13.566,2.327,1135.75,656.125,304.375,102.25,46.5,22,7.5,3.25,179.5,192.875,242.75,186.75,117.875,67.75,40.625,19.375,54.389,490.624,1
"3908",574,405.359,1.416,1.337,924.375,510.75,282.25,126.375,66.5,33.375,11.5,1.25,0.16,0.31,0.483,0.768,1.003,1.236,1.51,2.413,2.28,1.26,0.696,0.312,0.164,0.082,0.028,0.003,6.714,6.492,6.127,0.707,2.062,1.5,194,74.25,28.25,11,3.75,1.875,0.875,0,21.432,31.67,35.101,40.122,87.142,120.126,130.36,0,2.354,3.034,14.855,0.756,777,326.75,127.5,49.125,20.125,6.25,1.25,0,147.375,184,154.75,77.25,46.375,27.125,10.25,1.25,25.638,227.348,1
"3909",707.5,474.25,1.492,1.373,1261,858.625,501.875,229.5,124.875,65.125,24.375,4.25,0.081,0.13,0.203,0.359,0.503,0.657,0.906,0.977,2.659,1.81,1.058,0.484,0.263,0.137,0.051,0.009,6.979,6.74,6.273,9.513,5.025,7.632,243.375,143.875,74.75,43.625,30,22.625,17.625,13.5,19.259,24.03,24.878,29.964,28.404,34.182,42.219,59.739,1.671,1.493,17.667,2.515,1005.625,521.75,222.375,76.5,35.75,13.875,3.125,0,255.375,336.875,279.5,153,89.125,51.25,21.25,4.25,35.897,327.343,1
"3910",877,580.897,1.51,1.501,1424.75,780.375,383.125,159.875,82.75,43.125,18.75,4.5,0.069,0.137,0.252,0.428,0.571,0.684,0.769,0.648,2.453,1.343,0.66,0.275,0.142,0.074,0.032,0.008,7.238,7.207,6.865,10.025,10.559,0.707,362.375,208.75,105.375,57.625,32.75,25.75,16.875,12.5,11.612,14.287,19.768,28.353,41.367,55.132,86.431,120.553,0.785,0.748,17.982,5.204,1165.375,457.75,102,24.75,8.375,0.875,0,0,259.375,322.625,281.125,135.125,74.375,42.25,18.75,4.5,44.793,389.499,1
"3911",714.125,483.59,1.477,1.4,1372.375,1021.875,603.375,269.125,141.5,72.875,26,4.125,0.063,0.092,0.143,0.264,0.403,0.547,0.832,1.035,2.838,2.113,1.248,0.557,0.293,0.151,0.054,0.009,6.961,6.734,6.264,9.513,5.025,7.632,191.5,120.375,69.875,42.625,31.625,22.75,18.375,13.5,24.559,27.86,23.723,25.778,21.504,28.564,30.394,47.641,2.025,1.71,17.494,2.37,1134.25,686.125,312.5,104.75,45.5,16,3.5,0,238.125,335.75,290.875,164.375,96,56.875,22.5,4.125,36.534,343.342,1
"3912",929.875,611.55,1.521,1.529,1445.5,838.375,469.25,208.5,113.125,58.5,25.5,3.625,0.074,0.139,0.235,0.386,0.498,0.616,0.708,0.52,2.364,1.371,0.767,0.341,0.185,0.096,0.042,0.006,6.568,6.425,6.369,11.467,10.21,4.387,333.875,167.875,93.625,53.75,41,34.125,27.375,19.625,20.042,30.038,45.144,66.472,81.077,86.438,91.247,92.325,1.208,1.088,16.668,1.821,1976.75,680.25,163.875,25.125,6,1.625,0,0,-531.25,158.125,305.375,183.375,107.125,56.875,25.5,3.625,NA,427.504,1
"3913",887.375,583.078,1.522,1.492,1621.375,1125.375,650,263.625,141.375,74.125,33.625,10.25,0.087,0.133,0.209,0.389,0.538,0.681,0.842,1.055,2.781,1.93,1.115,0.452,0.242,0.127,0.058,0.018,9.261,6.843,6.406,1.581,8.139,7.953,263.875,149.5,105.375,75.25,64.625,52.625,41.375,29.75,11.257,16.525,26.127,39.403,44.101,44.024,46.919,44.88,1.342,0.985,17.418,3.516,2134.25,1002.25,418.125,120.25,40.125,11.25,1.75,0.375,-512.875,123.125,231.875,143.375,101.25,62.875,31.875,9.875,NA,442.475,1
"3914",764.875,512.391,1.493,1.426,1430.25,986,606.875,285.5,154,82.5,34.5,6.375,0.091,0.142,0.215,0.364,0.483,0.589,0.713,0.875,2.791,1.924,1.184,0.557,0.301,0.161,0.067,0.012,7.54,7.205,6.49,0.707,1.225,1.581,230.875,136.25,72.25,48,35.125,28.875,23.75,17.25,33.899,46.427,63.86,80.191,92.891,101.49,105.852,112.398,2.131,1.719,19.727,0.859,1189.375,618.125,248.875,75.5,31.375,11.375,2,0,240.875,367.875,358,210,122.625,71.125,32.5,6.375,39.159,386.363,1
"3915",735.5,506.937,1.451,1.459,1065.375,505.125,258.75,122.625,68.375,39.875,16.75,3.875,0.06,0.143,0.281,0.434,0.554,0.641,0.733,0.949,2.102,0.996,0.51,0.242,0.135,0.079,0.033,0.008,7.745,7.073,6.51,0.707,2.062,1.5,296.625,119.125,53.125,22.5,9.5,6.75,4,3.125,19.341,45.369,50.412,74.495,112.693,141.154,156.921,159.825,1.287,1.772,17.006,1.029,889.5,336,125.625,50.875,25,9.5,1.625,0.25,175.875,169.125,133.125,71.75,43.375,30.375,15.125,3.625,34.305,291.435,1
"3916",1000.75,638.578,1.567,1.516,1627.5,1045.875,620.75,264.5,132.75,68.5,28.875,6.875,0.062,0.103,0.166,0.281,0.376,0.436,0.481,0.624,2.549,1.638,0.972,0.414,0.208,0.107,0.045,0.011,7.121,6.594,6.474,2.449,0.866,2.179,325.25,175.625,94.75,61.25,42.875,34.25,27.25,22,30.681,47.94,68.298,84.977,98.465,118.351,130.416,143.852,1.401,1.118,17.467,1.104,4345.125,1229.125,439.5,107,44.125,17.625,4.625,0.75,-2717.625,-183.25,181.25,157.5,88.625,50.875,24.25,6.125,NA,522.396,1
"3917",1619.25,1072.507,1.51,2.04,2697.125,1748.875,954.125,385.75,186.875,93.875,40.375,13.625,0.025,0.041,0.074,0.109,0.141,0.203,0.327,0.622,2.515,1.631,0.89,0.36,0.174,0.088,0.038,0.013,11.387,10.451,8.411,1.5,2.872,1.581,486.125,275.625,160.125,104,67.75,52.25,36.5,28.25,29.012,42.59,54.459,65.744,80.056,98.627,130.484,152.205,1.167,0.903,25.033,1.808,5949.875,1766.25,580,145.625,65.75,31.75,12.125,5,-3252.75,-17.375,374.125,240.125,121.125,62.125,28.25,8.625,NA,781.84,1
"3918",742.875,495.75,1.498,1.397,1166.5,707.375,414.25,169.875,83.125,41.25,16.375,2.5,0.104,0.192,0.298,0.462,0.597,0.69,0.814,0.995,2.353,1.427,0.836,0.343,0.168,0.083,0.033,0.005,6.619,6.236,6.037,5.701,6.519,7.106,215.5,102.875,44.625,23.25,14.75,9.75,5.875,3.25,33.774,48.803,53.023,65.604,81.942,100.635,126.621,145.04,1.863,1.774,16.106,0.773,1734.625,560.625,160.375,45.75,19.625,9,2.375,0.75,-568.125,146.75,253.875,124.125,63.5,32.25,14,1.75,NA,336.819,1
"3919",628,437.562,1.435,1.37,1164.875,724.5,387.625,125.375,55.375,28.125,11,2,0.147,0.257,0.415,0.818,1.264,1.533,1.764,2.123,2.662,1.656,0.886,0.287,0.127,0.064,0.025,0.005,6.639,6.585,6.464,4.301,3.937,0.707,231.125,108,75.125,45.75,33.125,23.5,18.125,13.375,12.732,3.817,12.893,34.683,49.066,52.235,55.47,60.338,0.737,0.615,17.014,8.487,938.125,413.375,134.875,32.375,11.375,2.625,0,0,226.75,311.125,252.75,93,44,25.5,11,2,31.274,293.411,1
